"aar","bydel_nr","innvgrunn_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","arbeid","1","personer","1221","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","arbeid","alle","personer","1548","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","flukt","0","personer","1991","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","flukt","1","personer","2182","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","flukt","alle","personer","4173","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","familie","0","personer","1063","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","familie","1","personer","534","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","familie","alle","personer","1597","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","annet_uoppgitt","0","personer","23","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","annet_uoppgitt","1","personer","18","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","annet_uoppgitt","alle","personer","41","befolkning_innvandringsgrunn","NULL","NULL","0106"
"2014","NULL","alle","0","personer","80","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","alle","1","personer","76","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","alle","alle","personer","156","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","arbeid","0","personer","12","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","arbeid","1","personer","24","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","arbeid","alle","personer","36","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","flukt","0","personer","26","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","flukt","1","personer","35","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","flukt","alle","personer","61","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","familie","0","personer","42","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","familie","1","personer","17","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","familie","alle","personer","59","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","annet_uoppgitt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","annet_uoppgitt","alle","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0111"
"2014","NULL","alle","0","personer","13","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","alle","1","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","alle","alle","personer","21","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","arbeid","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","arbeid","1","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","arbeid","alle","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","flukt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","flukt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","flukt","alle","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","familie","0","personer","13","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","familie","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","familie","alle","personer","16","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","annet_uoppgitt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","annet_uoppgitt","alle","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0118"
"2014","NULL","alle","0","personer","87","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","alle","1","personer","86","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","alle","alle","personer","173","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","arbeid","0","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","arbeid","1","personer","26","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","arbeid","alle","personer","35","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","flukt","0","personer","31","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","flukt","1","personer","42","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","flukt","alle","personer","73","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","familie","0","personer","44","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","familie","1","personer","15","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","familie","alle","personer","59","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","annet_uoppgitt","alle","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0119"
"2014","NULL","alle","0","personer","12","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","alle","1","personer","13","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","alle","alle","personer","25","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","arbeid","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","arbeid","1","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","arbeid","alle","personer","10","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","flukt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","flukt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","flukt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","familie","0","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","familie","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","familie","alle","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0121"
"2014","NULL","alle","0","personer","152","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","alle","1","personer","207","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","alle","alle","personer","359","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","arbeid","0","personer","31","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","arbeid","1","personer","134","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","arbeid","alle","personer","165","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","flukt","0","personer","22","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","flukt","1","personer","36","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","flukt","alle","personer","58","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","familie","0","personer","99","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","familie","1","personer","34","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","familie","alle","personer","133","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","annet_uoppgitt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0122"
"2014","NULL","alle","0","personer","199","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","alle","1","personer","235","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","alle","alle","personer","434","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","arbeid","0","personer","28","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","arbeid","1","personer","107","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","arbeid","alle","personer","135","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","flukt","0","personer","78","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","flukt","1","personer","87","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","flukt","alle","personer","165","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","familie","0","personer","89","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","familie","1","personer","38","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","familie","alle","personer","127","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","annet_uoppgitt","0","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","annet_uoppgitt","alle","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0123"
"2014","NULL","alle","0","personer","841","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","alle","1","personer","916","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","alle","alle","personer","1757","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","arbeid","0","personer","71","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","arbeid","1","personer","271","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","arbeid","alle","personer","342","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","flukt","0","personer","429","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","flukt","1","personer","450","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","flukt","alle","personer","879","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","familie","0","personer","334","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","familie","1","personer","189","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","familie","alle","personer","523","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","annet_uoppgitt","0","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","annet_uoppgitt","1","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","annet_uoppgitt","alle","personer","13","befolkning_innvandringsgrunn","NULL","NULL","0124"
"2014","NULL","alle","0","personer","558","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","alle","1","personer","645","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","alle","alle","personer","1203","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","arbeid","0","personer","70","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","arbeid","1","personer","269","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","arbeid","alle","personer","339","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","flukt","0","personer","225","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","flukt","1","personer","240","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","flukt","alle","personer","465","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","familie","0","personer","256","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","familie","1","personer","131","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","familie","alle","personer","387","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","annet_uoppgitt","0","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","annet_uoppgitt","1","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","annet_uoppgitt","alle","personer","12","befolkning_innvandringsgrunn","NULL","NULL","0125"
"2014","NULL","alle","0","personer","120","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","alle","1","personer","167","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","alle","alle","personer","287","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","arbeid","0","personer","25","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","arbeid","1","personer","98","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","arbeid","alle","personer","123","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","flukt","0","personer","30","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","flukt","1","personer","29","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","flukt","alle","personer","59","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","familie","0","personer","65","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","familie","1","personer","37","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","familie","alle","personer","102","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","annet_uoppgitt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0127"
"2014","NULL","alle","0","personer","327","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","alle","1","personer","431","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","alle","alle","personer","758","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","arbeid","0","personer","43","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","arbeid","1","personer","200","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","arbeid","alle","personer","243","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","flukt","0","personer","158","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","flukt","1","personer","168","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","flukt","alle","personer","326","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","familie","0","personer","123","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","familie","1","personer","63","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","familie","alle","personer","186","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0128"
"2014","NULL","alle","0","personer","180","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","alle","1","personer","288","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","alle","alle","personer","468","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","arbeid","0","personer","33","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","arbeid","1","personer","172","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","arbeid","alle","personer","205","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","flukt","0","personer","57","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","flukt","1","personer","63","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","flukt","alle","personer","120","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","familie","0","personer","90","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","familie","1","personer","50","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","familie","alle","personer","140","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","annet_uoppgitt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0135"
"2014","NULL","alle","0","personer","496","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","alle","1","personer","558","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","alle","alle","personer","1054","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","arbeid","0","personer","75","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","arbeid","1","personer","265","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","arbeid","alle","personer","340","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","flukt","0","personer","162","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","flukt","1","personer","186","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","flukt","alle","personer","348","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","familie","0","personer","255","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","familie","1","personer","102","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","familie","alle","personer","357","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","annet_uoppgitt","0","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","annet_uoppgitt","1","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","annet_uoppgitt","alle","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0136"
"2014","NULL","alle","0","personer","158","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","alle","1","personer","210","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","alle","alle","personer","368","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","arbeid","0","personer","33","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","arbeid","1","personer","146","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","arbeid","alle","personer","179","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","flukt","0","personer","24","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","flukt","1","personer","25","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","flukt","alle","personer","49","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","familie","0","personer","98","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","familie","1","personer","39","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","familie","alle","personer","137","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0137"
"2014","NULL","alle","0","personer","228","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","alle","1","personer","286","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","alle","alle","personer","514","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","arbeid","0","personer","52","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","arbeid","1","personer","177","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","arbeid","alle","personer","229","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","flukt","0","personer","42","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","flukt","1","personer","60","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","flukt","alle","personer","102","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","familie","0","personer","131","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","familie","1","personer","46","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","familie","alle","personer","177","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","annet_uoppgitt","alle","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0138"
"2014","NULL","alle","0","personer","610","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","alle","1","personer","701","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","alle","alle","personer","1311","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","arbeid","0","personer","86","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","arbeid","1","personer","284","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","arbeid","alle","personer","370","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","flukt","0","personer","228","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","flukt","1","personer","271","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","flukt","alle","personer","499","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","familie","0","personer","288","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","familie","1","personer","140","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","familie","alle","personer","428","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","annet_uoppgitt","0","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","annet_uoppgitt","1","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","annet_uoppgitt","alle","personer","14","befolkning_innvandringsgrunn","NULL","NULL","0211"
"2014","NULL","alle","0","personer","1182","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","alle","1","personer","1408","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","alle","alle","personer","2590","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","arbeid","0","personer","121","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","arbeid","1","personer","495","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","arbeid","alle","personer","616","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","flukt","0","personer","577","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","flukt","1","personer","632","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","flukt","alle","personer","1209","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","familie","0","personer","474","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","familie","1","personer","272","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","familie","alle","personer","746","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","annet_uoppgitt","0","personer","10","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","annet_uoppgitt","1","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","annet_uoppgitt","alle","personer","19","befolkning_innvandringsgrunn","NULL","NULL","0213"
"2014","NULL","alle","0","personer","811","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","alle","1","personer","1038","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","alle","alle","personer","1849","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","arbeid","0","personer","175","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","arbeid","1","personer","475","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","arbeid","alle","personer","650","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","flukt","0","personer","250","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","flukt","1","personer","313","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","flukt","alle","personer","563","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","familie","0","personer","373","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","familie","1","personer","238","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","familie","alle","personer","611","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","annet_uoppgitt","0","personer","13","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","annet_uoppgitt","1","personer","12","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","annet_uoppgitt","alle","personer","25","befolkning_innvandringsgrunn","NULL","NULL","0214"
"2014","NULL","alle","0","personer","419","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","alle","1","personer","467","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","alle","alle","personer","886","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","arbeid","0","personer","85","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","arbeid","1","personer","213","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","arbeid","alle","personer","298","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","flukt","0","personer","115","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","flukt","1","personer","135","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","flukt","alle","personer","250","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","familie","0","personer","213","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","familie","1","personer","112","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","familie","alle","personer","325","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","annet_uoppgitt","0","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","annet_uoppgitt","1","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","annet_uoppgitt","alle","personer","13","befolkning_innvandringsgrunn","NULL","NULL","0215"
"2014","NULL","alle","0","personer","578","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","alle","1","personer","671","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","alle","alle","personer","1249","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","arbeid","0","personer","121","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","arbeid","1","personer","311","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","arbeid","alle","personer","432","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","flukt","0","personer","177","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","flukt","1","personer","172","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","flukt","alle","personer","349","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","familie","0","personer","272","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","familie","1","personer","180","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","familie","alle","personer","452","befolkning_innvandringsgrunn","NULL","NULL","0216"
"2014","NULL","annet_uoppgitt","0","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0216"
