"aar","fylke_nr","bosetting","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2012","NULL","vedtak","personer",".","bosatt_vedtak","2023","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_vedtak","2023","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_vedtak","2023","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent",".","bosatt_vedtak","2023","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_vedtak","2023","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_vedtak","2023","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_vedtak","2024","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_vedtak","2024","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_vedtak","2024","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent",".","bosatt_vedtak","2024","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_vedtak","2024","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_vedtak","2024","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_vedtak","2025","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_vedtak","2025","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_vedtak","2025","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent",".","bosatt_vedtak","2025","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_vedtak","2025","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_vedtak","2025","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_vedtak","2027","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_vedtak","2027","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_vedtak","2027","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent",".","bosatt_vedtak","2027","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_vedtak","2027","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_vedtak","2027","NULL","NULL"
"2012","NULL","vedtak","personer","6","bosatt_vedtak","2028","NULL","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","2028","NULL","NULL"
"2012","NULL","bosatt","personer","5","bosatt_vedtak","2028","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","83.33","bosatt_vedtak","2028","NULL","NULL"
"2012","NULL","anmodning","personer","10","bosatt_vedtak","2028","NULL","NULL"
"2012","NULL","anmodning","prosent","166.67","bosatt_vedtak","2028","NULL","NULL"
"2012","NULL","vedtak","personer","25","bosatt_vedtak","2030","NULL","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","2030","NULL","NULL"
"2012","NULL","bosatt","personer","27","bosatt_vedtak","2030","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","108","bosatt_vedtak","2030","NULL","NULL"
"2012","NULL","anmodning","personer","35","bosatt_vedtak","2030","NULL","NULL"
"2012","NULL","anmodning","prosent","140.00","bosatt_vedtak","2030","NULL","NULL"
"2012","NULL","vedtak","personer","10","bosatt_vedtak","NULL","01","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","01","NULL"
"2012","NULL","bosatt","personer","6","bosatt_vedtak","NULL","01","NULL"
"2012","NULL","bosatt","prosent","60","bosatt_vedtak","NULL","01","NULL"
"2012","NULL","anmodning","personer","30","bosatt_vedtak","NULL","01","NULL"
"2012","NULL","anmodning","prosent","300.00","bosatt_vedtak","NULL","01","NULL"
"2012","NULL","vedtak","personer","45","bosatt_vedtak","NULL","02","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","02","NULL"
"2012","NULL","bosatt","personer","45","bosatt_vedtak","NULL","02","NULL"
"2012","NULL","bosatt","prosent","100","bosatt_vedtak","NULL","02","NULL"
"2012","NULL","anmodning","personer","145","bosatt_vedtak","NULL","02","NULL"
"2012","NULL","anmodning","prosent","322.22","bosatt_vedtak","NULL","02","NULL"
"2012","NULL","vedtak","personer","32","bosatt_vedtak","NULL","03","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","03","NULL"
"2012","NULL","bosatt","personer","49","bosatt_vedtak","NULL","03","NULL"
"2012","NULL","bosatt","prosent","153.13","bosatt_vedtak","NULL","03","NULL"
"2012","NULL","anmodning","personer","80","bosatt_vedtak","NULL","03","NULL"
"2012","NULL","anmodning","prosent","250.00","bosatt_vedtak","NULL","03","NULL"
"2012","NULL","vedtak","personer","114","bosatt_vedtak","NULL","04","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","04","NULL"
"2012","NULL","bosatt","personer","97","bosatt_vedtak","NULL","04","NULL"
"2012","NULL","bosatt","prosent","85.09","bosatt_vedtak","NULL","04","NULL"
"2012","NULL","anmodning","personer","170","bosatt_vedtak","NULL","04","NULL"
"2012","NULL","anmodning","prosent","149.12","bosatt_vedtak","NULL","04","NULL"
"2012","NULL","vedtak","personer","185","bosatt_vedtak","NULL","05","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","05","NULL"
"2012","NULL","bosatt","personer","149","bosatt_vedtak","NULL","05","NULL"
"2012","NULL","bosatt","prosent","80.54","bosatt_vedtak","NULL","05","NULL"
"2012","NULL","anmodning","personer","240","bosatt_vedtak","NULL","05","NULL"
"2012","NULL","anmodning","prosent","129.73","bosatt_vedtak","NULL","05","NULL"
"2012","NULL","vedtak","personer","140","bosatt_vedtak","NULL","06","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","06","NULL"
"2012","NULL","bosatt","personer","90","bosatt_vedtak","NULL","06","NULL"
"2012","NULL","bosatt","prosent","64.29","bosatt_vedtak","NULL","06","NULL"
"2012","NULL","anmodning","personer","190","bosatt_vedtak","NULL","06","NULL"
"2012","NULL","anmodning","prosent","135.71","bosatt_vedtak","NULL","06","NULL"
"2012","NULL","vedtak","personer","135","bosatt_vedtak","NULL","07","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","07","NULL"
"2012","NULL","bosatt","personer","132","bosatt_vedtak","NULL","07","NULL"
"2012","NULL","bosatt","prosent","97.78","bosatt_vedtak","NULL","07","NULL"
"2012","NULL","anmodning","personer","225","bosatt_vedtak","NULL","07","NULL"
"2012","NULL","anmodning","prosent","166.67","bosatt_vedtak","NULL","07","NULL"
"2012","NULL","vedtak","personer","65","bosatt_vedtak","NULL","08","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","08","NULL"
"2012","NULL","bosatt","personer","55","bosatt_vedtak","NULL","08","NULL"
"2012","NULL","bosatt","prosent","84.62","bosatt_vedtak","NULL","08","NULL"
"2012","NULL","anmodning","personer","109","bosatt_vedtak","NULL","08","NULL"
"2012","NULL","anmodning","prosent","167.69","bosatt_vedtak","NULL","08","NULL"
"2012","NULL","vedtak","personer","410","bosatt_vedtak","NULL","09","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","09","NULL"
"2012","NULL","bosatt","personer","459","bosatt_vedtak","NULL","09","NULL"
"2012","NULL","bosatt","prosent","111.95","bosatt_vedtak","NULL","09","NULL"
"2012","NULL","anmodning","personer","450","bosatt_vedtak","NULL","09","NULL"
"2012","NULL","anmodning","prosent","109.76","bosatt_vedtak","NULL","09","NULL"
"2012","NULL","vedtak","personer","47","bosatt_vedtak","NULL","10","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","10","NULL"
"2012","NULL","bosatt","personer","28","bosatt_vedtak","NULL","10","NULL"
"2012","NULL","bosatt","prosent","59.57","bosatt_vedtak","NULL","10","NULL"
"2012","NULL","anmodning","personer","61","bosatt_vedtak","NULL","10","NULL"
"2012","NULL","anmodning","prosent","129.79","bosatt_vedtak","NULL","10","NULL"
"2012","NULL","vedtak","personer","68","bosatt_vedtak","NULL","11","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","11","NULL"
"2012","NULL","bosatt","personer","34","bosatt_vedtak","NULL","11","NULL"
"2012","NULL","bosatt","prosent","50","bosatt_vedtak","NULL","11","NULL"
"2012","NULL","anmodning","personer","97","bosatt_vedtak","NULL","11","NULL"
"2012","NULL","anmodning","prosent","142.65","bosatt_vedtak","NULL","11","NULL"
"2012","NULL","vedtak","personer","100","bosatt_vedtak","NULL","12","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","12","NULL"
"2012","NULL","bosatt","personer","81","bosatt_vedtak","NULL","12","NULL"
"2012","NULL","bosatt","prosent","81","bosatt_vedtak","NULL","12","NULL"
"2012","NULL","anmodning","personer","127","bosatt_vedtak","NULL","12","NULL"
"2012","NULL","anmodning","prosent","127.00","bosatt_vedtak","NULL","12","NULL"
"2012","NULL","vedtak","personer","50","bosatt_vedtak","NULL","13","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","13","NULL"
"2012","NULL","bosatt","personer","44","bosatt_vedtak","NULL","13","NULL"
"2012","NULL","bosatt","prosent","88","bosatt_vedtak","NULL","13","NULL"
"2012","NULL","anmodning","personer","81","bosatt_vedtak","NULL","13","NULL"
"2012","NULL","anmodning","prosent","162.00","bosatt_vedtak","NULL","13","NULL"
"2012","NULL","vedtak","personer","105","bosatt_vedtak","NULL","14","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","14","NULL"
"2012","NULL","bosatt","personer","89","bosatt_vedtak","NULL","14","NULL"
"2012","NULL","bosatt","prosent","84.76","bosatt_vedtak","NULL","14","NULL"
"2012","NULL","anmodning","personer","117","bosatt_vedtak","NULL","14","NULL"
"2012","NULL","anmodning","prosent","111.43","bosatt_vedtak","NULL","14","NULL"
"2012","NULL","vedtak","personer","65","bosatt_vedtak","NULL","15","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","15","NULL"
"2012","NULL","bosatt","personer","68","bosatt_vedtak","NULL","15","NULL"
"2012","NULL","bosatt","prosent","104.62","bosatt_vedtak","NULL","15","NULL"
"2012","NULL","anmodning","personer","75","bosatt_vedtak","NULL","15","NULL"
"2012","NULL","anmodning","prosent","115.38","bosatt_vedtak","NULL","15","NULL"
"2012","NULL","vedtak","personer","65","bosatt_vedtak","NULL","16","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","16","NULL"
"2012","NULL","bosatt","personer","69","bosatt_vedtak","NULL","16","NULL"
"2012","NULL","bosatt","prosent","106.15","bosatt_vedtak","NULL","16","NULL"
"2012","NULL","anmodning","personer","87","bosatt_vedtak","NULL","16","NULL"
"2012","NULL","anmodning","prosent","133.85","bosatt_vedtak","NULL","16","NULL"
"2012","NULL","vedtak","personer","20","bosatt_vedtak","NULL","17","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","17","NULL"
"2012","NULL","bosatt","personer","24","bosatt_vedtak","NULL","17","NULL"
"2012","NULL","bosatt","prosent","120","bosatt_vedtak","NULL","17","NULL"
"2012","NULL","anmodning","personer","40","bosatt_vedtak","NULL","17","NULL"
"2012","NULL","anmodning","prosent","200.00","bosatt_vedtak","NULL","17","NULL"
"2012","NULL","vedtak","personer","33","bosatt_vedtak","NULL","18","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","18","NULL"
"2012","NULL","bosatt","personer","25","bosatt_vedtak","NULL","18","NULL"
"2012","NULL","bosatt","prosent","75.76","bosatt_vedtak","NULL","18","NULL"
"2012","NULL","anmodning","personer","54","bosatt_vedtak","NULL","18","NULL"
"2012","NULL","anmodning","prosent","163.64","bosatt_vedtak","NULL","18","NULL"
"2012","NULL","vedtak","personer","29","bosatt_vedtak","NULL","19","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","19","NULL"
"2012","NULL","bosatt","personer","22","bosatt_vedtak","NULL","19","NULL"
"2012","NULL","bosatt","prosent","75.86","bosatt_vedtak","NULL","19","NULL"
"2012","NULL","anmodning","personer","54","bosatt_vedtak","NULL","19","NULL"
"2012","NULL","anmodning","prosent","186.21","bosatt_vedtak","NULL","19","NULL"
"2012","NULL","vedtak","personer","234","bosatt_vedtak","NULL","20","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","20","NULL"
"2012","NULL","bosatt","personer","228","bosatt_vedtak","NULL","20","NULL"
"2012","NULL","bosatt","prosent","97.44","bosatt_vedtak","NULL","20","NULL"
"2012","NULL","anmodning","personer","288","bosatt_vedtak","NULL","20","NULL"
"2012","NULL","anmodning","prosent","123.08","bosatt_vedtak","NULL","20","NULL"
"2012","NULL","vedtak","personer","47","bosatt_vedtak","NULL","21","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","21","NULL"
"2012","NULL","bosatt","personer","42","bosatt_vedtak","NULL","21","NULL"
"2012","NULL","bosatt","prosent","89.36","bosatt_vedtak","NULL","21","NULL"
"2012","NULL","anmodning","personer","70","bosatt_vedtak","NULL","21","NULL"
"2012","NULL","anmodning","prosent","148.94","bosatt_vedtak","NULL","21","NULL"
"2012","NULL","vedtak","personer","59","bosatt_vedtak","NULL","22","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","22","NULL"
"2012","NULL","bosatt","personer","42","bosatt_vedtak","NULL","22","NULL"
"2012","NULL","bosatt","prosent","71.19","bosatt_vedtak","NULL","22","NULL"
"2012","NULL","anmodning","personer","87","bosatt_vedtak","NULL","22","NULL"
"2012","NULL","anmodning","prosent","147.46","bosatt_vedtak","NULL","22","NULL"
"2012","NULL","vedtak","personer","25","bosatt_vedtak","NULL","23","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","23","NULL"
"2012","NULL","bosatt","personer","25","bosatt_vedtak","NULL","23","NULL"
"2012","NULL","bosatt","prosent","100","bosatt_vedtak","NULL","23","NULL"
"2012","NULL","anmodning","personer","33","bosatt_vedtak","NULL","23","NULL"
"2012","NULL","anmodning","prosent","132.00","bosatt_vedtak","NULL","23","NULL"
"2012","NULL","vedtak","personer","40","bosatt_vedtak","NULL","24","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","24","NULL"
"2012","NULL","bosatt","personer","33","bosatt_vedtak","NULL","24","NULL"
"2012","NULL","bosatt","prosent","82.5","bosatt_vedtak","NULL","24","NULL"
"2012","NULL","anmodning","personer","52","bosatt_vedtak","NULL","24","NULL"
"2012","NULL","anmodning","prosent","130.00","bosatt_vedtak","NULL","24","NULL"
"2012","NULL","vedtak","personer","126","bosatt_vedtak","NULL","25","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","25","NULL"
"2012","NULL","bosatt","personer","110","bosatt_vedtak","NULL","25","NULL"
"2012","NULL","bosatt","prosent","87.3","bosatt_vedtak","NULL","25","NULL"
"2012","NULL","anmodning","personer","244","bosatt_vedtak","NULL","25","NULL"
"2012","NULL","anmodning","prosent","193.65","bosatt_vedtak","NULL","25","NULL"
"2012","NULL","vedtak","personer","75","bosatt_vedtak","NULL","26","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","26","NULL"
"2012","NULL","bosatt","personer","66","bosatt_vedtak","NULL","26","NULL"
"2012","NULL","bosatt","prosent","88","bosatt_vedtak","NULL","26","NULL"
"2012","NULL","anmodning","personer","120","bosatt_vedtak","NULL","26","NULL"
"2012","NULL","anmodning","prosent","160.00","bosatt_vedtak","NULL","26","NULL"
"2012","NULL","vedtak","personer","240","bosatt_vedtak","NULL","27","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","27","NULL"
"2012","NULL","bosatt","personer","237","bosatt_vedtak","NULL","27","NULL"
"2012","NULL","bosatt","prosent","98.75","bosatt_vedtak","NULL","27","NULL"
"2012","NULL","anmodning","personer","280","bosatt_vedtak","NULL","27","NULL"
"2012","NULL","anmodning","prosent","116.67","bosatt_vedtak","NULL","27","NULL"
"2012","NULL","vedtak","personer","35","bosatt_vedtak","NULL","28","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","28","NULL"
"2012","NULL","bosatt","personer","40","bosatt_vedtak","NULL","28","NULL"
"2012","NULL","bosatt","prosent","114.29","bosatt_vedtak","NULL","28","NULL"
"2012","NULL","anmodning","personer","70","bosatt_vedtak","NULL","28","NULL"
"2012","NULL","anmodning","prosent","200.00","bosatt_vedtak","NULL","28","NULL"
"2012","NULL","vedtak","personer","44","bosatt_vedtak","NULL","29","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","29","NULL"
"2012","NULL","bosatt","personer","50","bosatt_vedtak","NULL","29","NULL"
"2012","NULL","bosatt","prosent","113.64","bosatt_vedtak","NULL","29","NULL"
"2012","NULL","anmodning","personer","60","bosatt_vedtak","NULL","29","NULL"
"2012","NULL","anmodning","prosent","136.36","bosatt_vedtak","NULL","29","NULL"
"2012","NULL","vedtak","personer","28","bosatt_vedtak","NULL","30","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","30","NULL"
"2012","NULL","bosatt","personer","12","bosatt_vedtak","NULL","30","NULL"
"2012","NULL","bosatt","prosent","42.86","bosatt_vedtak","NULL","30","NULL"
"2012","NULL","anmodning","personer","35","bosatt_vedtak","NULL","30","NULL"
"2012","NULL","anmodning","prosent","125.00","bosatt_vedtak","NULL","30","NULL"
"2012","NULL","vedtak","personer","5","bosatt_vedtak","NULL","31","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","31","NULL"
"2012","NULL","bosatt","personer","5","bosatt_vedtak","NULL","31","NULL"
"2012","NULL","bosatt","prosent","100","bosatt_vedtak","NULL","31","NULL"
"2012","NULL","anmodning","personer","40","bosatt_vedtak","NULL","31","NULL"
"2012","NULL","anmodning","prosent","800.00","bosatt_vedtak","NULL","31","NULL"
"2012","NULL","vedtak","personer","156","bosatt_vedtak","NULL","32","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","32","NULL"
"2012","NULL","bosatt","personer","144","bosatt_vedtak","NULL","32","NULL"
"2012","NULL","bosatt","prosent","92.31","bosatt_vedtak","NULL","32","NULL"
"2012","NULL","anmodning","personer","215","bosatt_vedtak","NULL","32","NULL"
"2012","NULL","anmodning","prosent","137.82","bosatt_vedtak","NULL","32","NULL"
"2012","NULL","vedtak","personer","70","bosatt_vedtak","NULL","33","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","33","NULL"
"2012","NULL","bosatt","personer","61","bosatt_vedtak","NULL","33","NULL"
"2012","NULL","bosatt","prosent","87.14","bosatt_vedtak","NULL","33","NULL"
"2012","NULL","anmodning","personer","125","bosatt_vedtak","NULL","33","NULL"
"2012","NULL","anmodning","prosent","178.57","bosatt_vedtak","NULL","33","NULL"
"2012","NULL","vedtak","personer","55","bosatt_vedtak","NULL","34","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","34","NULL"
"2012","NULL","bosatt","personer","34","bosatt_vedtak","NULL","34","NULL"
"2012","NULL","bosatt","prosent","61.82","bosatt_vedtak","NULL","34","NULL"
"2012","NULL","anmodning","personer","75","bosatt_vedtak","NULL","34","NULL"
"2012","NULL","anmodning","prosent","136.36","bosatt_vedtak","NULL","34","NULL"
"2012","NULL","vedtak","personer","235","bosatt_vedtak","NULL","35","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","35","NULL"
"2012","NULL","bosatt","personer","214","bosatt_vedtak","NULL","35","NULL"
"2012","NULL","bosatt","prosent","91.06","bosatt_vedtak","NULL","35","NULL"
"2012","NULL","anmodning","personer","300","bosatt_vedtak","NULL","35","NULL"
"2012","NULL","anmodning","prosent","127.66","bosatt_vedtak","NULL","35","NULL"
"2012","NULL","vedtak","personer","30","bosatt_vedtak","NULL","36","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","36","NULL"
"2012","NULL","bosatt","personer","27","bosatt_vedtak","NULL","36","NULL"
"2012","NULL","bosatt","prosent","90","bosatt_vedtak","NULL","36","NULL"
"2012","NULL","anmodning","personer","65","bosatt_vedtak","NULL","36","NULL"
"2012","NULL","anmodning","prosent","216.67","bosatt_vedtak","NULL","36","NULL"
"2012","NULL","vedtak","personer","119","bosatt_vedtak","NULL","37","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","37","NULL"
"2012","NULL","bosatt","personer","132","bosatt_vedtak","NULL","37","NULL"
"2012","NULL","bosatt","prosent","110.92","bosatt_vedtak","NULL","37","NULL"
"2012","NULL","anmodning","personer","184","bosatt_vedtak","NULL","37","NULL"
"2012","NULL","anmodning","prosent","154.62","bosatt_vedtak","NULL","37","NULL"
"2012","NULL","vedtak","personer","25","bosatt_vedtak","NULL","38","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","38","NULL"
"2012","NULL","bosatt","personer","26","bosatt_vedtak","NULL","38","NULL"
"2012","NULL","bosatt","prosent","104","bosatt_vedtak","NULL","38","NULL"
"2012","NULL","anmodning","personer","65","bosatt_vedtak","NULL","38","NULL"
"2012","NULL","anmodning","prosent","260.00","bosatt_vedtak","NULL","38","NULL"
"2012","NULL","vedtak","personer","282","bosatt_vedtak","NULL","39","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","39","NULL"
"2012","NULL","bosatt","personer","271","bosatt_vedtak","NULL","39","NULL"
"2012","NULL","bosatt","prosent","96.1","bosatt_vedtak","NULL","39","NULL"
"2012","NULL","anmodning","personer","380","bosatt_vedtak","NULL","39","NULL"
"2012","NULL","anmodning","prosent","134.75","bosatt_vedtak","NULL","39","NULL"
"2012","NULL","vedtak","personer","265","bosatt_vedtak","NULL","40","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","40","NULL"
"2012","NULL","bosatt","personer","278","bosatt_vedtak","NULL","40","NULL"
"2012","NULL","bosatt","prosent","104.91","bosatt_vedtak","NULL","40","NULL"
"2012","NULL","anmodning","personer","300","bosatt_vedtak","NULL","40","NULL"
"2012","NULL","anmodning","prosent","113.21","bosatt_vedtak","NULL","40","NULL"
"2012","NULL","vedtak","personer","10","bosatt_vedtak","NULL","41","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","41","NULL"
"2012","NULL","bosatt","personer","9","bosatt_vedtak","NULL","41","NULL"
"2012","NULL","bosatt","prosent","90","bosatt_vedtak","NULL","41","NULL"
"2012","NULL","anmodning","personer","40","bosatt_vedtak","NULL","41","NULL"
"2012","NULL","anmodning","prosent","400.00","bosatt_vedtak","NULL","41","NULL"
"2012","NULL","vedtak","personer","30","bosatt_vedtak","NULL","42","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","42","NULL"
"2012","NULL","bosatt","personer","28","bosatt_vedtak","NULL","42","NULL"
"2012","NULL","bosatt","prosent","93.33","bosatt_vedtak","NULL","42","NULL"
"2012","NULL","anmodning","personer","90","bosatt_vedtak","NULL","42","NULL"
"2012","NULL","anmodning","prosent","300.00","bosatt_vedtak","NULL","42","NULL"
"2012","NULL","vedtak","personer","0","bosatt_vedtak","NULL","43","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_vedtak","NULL","43","NULL"
"2012","NULL","bosatt","personer","15","bosatt_vedtak","NULL","43","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_vedtak","NULL","43","NULL"
"2012","NULL","anmodning","personer","40","bosatt_vedtak","NULL","43","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_vedtak","NULL","43","NULL"
"2012","NULL","vedtak","personer","17","bosatt_vedtak","NULL","44","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","44","NULL"
"2012","NULL","bosatt","personer","12","bosatt_vedtak","NULL","44","NULL"
"2012","NULL","bosatt","prosent","70.59","bosatt_vedtak","NULL","44","NULL"
"2012","NULL","anmodning","personer","75","bosatt_vedtak","NULL","44","NULL"
"2012","NULL","anmodning","prosent","441.18","bosatt_vedtak","NULL","44","NULL"
"2012","NULL","vedtak","personer","6","bosatt_vedtak","NULL","45","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","45","NULL"
"2012","NULL","bosatt","personer","8","bosatt_vedtak","NULL","45","NULL"
"2012","NULL","bosatt","prosent","133.33","bosatt_vedtak","NULL","45","NULL"
"2012","NULL","anmodning","personer","45","bosatt_vedtak","NULL","45","NULL"
"2012","NULL","anmodning","prosent","750.00","bosatt_vedtak","NULL","45","NULL"
"2012","NULL","vedtak","personer","53","bosatt_vedtak","NULL","46","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","46","NULL"
"2012","NULL","bosatt","personer","59","bosatt_vedtak","NULL","46","NULL"
"2012","NULL","bosatt","prosent","111.32","bosatt_vedtak","NULL","46","NULL"
"2012","NULL","anmodning","personer","139","bosatt_vedtak","NULL","46","NULL"
"2012","NULL","anmodning","prosent","262.26","bosatt_vedtak","NULL","46","NULL"
"2012","NULL","vedtak","personer","60","bosatt_vedtak","NULL","47","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","47","NULL"
"2012","NULL","bosatt","personer","55","bosatt_vedtak","NULL","47","NULL"
"2012","NULL","bosatt","prosent","91.67","bosatt_vedtak","NULL","47","NULL"
"2012","NULL","anmodning","personer","105","bosatt_vedtak","NULL","47","NULL"
"2012","NULL","anmodning","prosent","175.00","bosatt_vedtak","NULL","47","NULL"
"2012","NULL","vedtak","personer","0","bosatt_vedtak","NULL","48","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_vedtak","NULL","48","NULL"
"2012","NULL","bosatt","personer","0","bosatt_vedtak","NULL","48","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_vedtak","NULL","48","NULL"
"2012","NULL","anmodning","personer","40","bosatt_vedtak","NULL","48","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_vedtak","NULL","48","NULL"
"2012","NULL","vedtak","personer","33","bosatt_vedtak","NULL","49","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","49","NULL"
"2012","NULL","bosatt","personer","30","bosatt_vedtak","NULL","49","NULL"
"2012","NULL","bosatt","prosent","90.91","bosatt_vedtak","NULL","49","NULL"
"2012","NULL","anmodning","personer","135","bosatt_vedtak","NULL","49","NULL"
"2012","NULL","anmodning","prosent","409.09","bosatt_vedtak","NULL","49","NULL"
"2012","NULL","vedtak","personer","34","bosatt_vedtak","NULL","50","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","50","NULL"
"2012","NULL","bosatt","personer","24","bosatt_vedtak","NULL","50","NULL"
"2012","NULL","bosatt","prosent","70.59","bosatt_vedtak","NULL","50","NULL"
"2012","NULL","anmodning","personer","115","bosatt_vedtak","NULL","50","NULL"
"2012","NULL","anmodning","prosent","338.24","bosatt_vedtak","NULL","50","NULL"
"2012","NULL","vedtak","personer","50","bosatt_vedtak","NULL","51","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","51","NULL"
"2012","NULL","bosatt","personer","55","bosatt_vedtak","NULL","51","NULL"
"2012","NULL","bosatt","prosent","110","bosatt_vedtak","NULL","51","NULL"
"2012","NULL","anmodning","personer","100","bosatt_vedtak","NULL","51","NULL"
"2012","NULL","anmodning","prosent","200.00","bosatt_vedtak","NULL","51","NULL"
"2012","NULL","vedtak","personer","77","bosatt_vedtak","NULL","52","NULL"
"2012","NULL","vedtak","prosent","100","bosatt_vedtak","NULL","52","NULL"
"2012","NULL","bosatt","personer","67","bosatt_vedtak","NULL","52","NULL"
"2012","NULL","bosatt","prosent","87.01","bosatt_vedtak","NULL","52","NULL"
