"aar","fylke_nr","bosetting","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2012","NULL","bosatt","prosent","80.00","bosatt_anmodede","1927","NULL","NULL"
"2012","NULL","vedtak","personer","15","bosatt_anmodede","1927","NULL","NULL"
"2012","NULL","vedtak","prosent","100.00","bosatt_anmodede","1927","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","1928","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","1928","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","1928","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","1928","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1928","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1928","NULL","NULL"
"2012","NULL","anmodning","personer","15","bosatt_anmodede","1929","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","1929","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","1929","NULL","NULL"
"2012","NULL","bosatt","prosent","0.00","bosatt_anmodede","1929","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1929","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1929","NULL","NULL"
"2012","NULL","anmodning","personer","40","bosatt_anmodede","1931","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","1931","NULL","NULL"
"2012","NULL","bosatt","personer","30","bosatt_anmodede","1931","NULL","NULL"
"2012","NULL","bosatt","prosent","75.00","bosatt_anmodede","1931","NULL","NULL"
"2012","NULL","vedtak","personer","30","bosatt_anmodede","1931","NULL","NULL"
"2012","NULL","vedtak","prosent","75.00","bosatt_anmodede","1931","NULL","NULL"
"2012","NULL","anmodning","personer","10","bosatt_anmodede","1933","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","1933","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","1933","NULL","NULL"
"2012","NULL","bosatt","prosent","0.00","bosatt_anmodede","1933","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1933","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1933","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","1936","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","1936","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","1936","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","1936","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1936","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1936","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","1938","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","1938","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","1938","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","1938","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1938","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1938","NULL","NULL"
"2012","NULL","anmodning","personer","5","bosatt_anmodede","1939","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","1939","NULL","NULL"
"2012","NULL","bosatt","personer","5","bosatt_anmodede","1939","NULL","NULL"
"2012","NULL","bosatt","prosent","100.00","bosatt_anmodede","1939","NULL","NULL"
"2012","NULL","vedtak","personer","10","bosatt_anmodede","1939","NULL","NULL"
"2012","NULL","vedtak","prosent","200.00","bosatt_anmodede","1939","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","1940","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","1940","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","1940","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","1940","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1940","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1940","NULL","NULL"
"2012","NULL","anmodning","personer","5","bosatt_anmodede","1941","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","1941","NULL","NULL"
"2012","NULL","bosatt","personer","1","bosatt_anmodede","1941","NULL","NULL"
"2012","NULL","bosatt","prosent","20.00","bosatt_anmodede","1941","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1941","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1941","NULL","NULL"
"2012","NULL","anmodning","personer","30","bosatt_anmodede","1942","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","1942","NULL","NULL"
"2012","NULL","bosatt","personer","15","bosatt_anmodede","1942","NULL","NULL"
"2012","NULL","bosatt","prosent","50.00","bosatt_anmodede","1942","NULL","NULL"
"2012","NULL","vedtak","personer","13","bosatt_anmodede","1942","NULL","NULL"
"2012","NULL","vedtak","prosent","43.33","bosatt_anmodede","1942","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","1943","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","1943","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","1943","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","1943","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","1943","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","1943","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2002","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2002","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2002","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2002","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2002","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2002","NULL","NULL"
"2012","NULL","anmodning","personer","75","bosatt_anmodede","2003","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","2003","NULL","NULL"
"2012","NULL","bosatt","personer","69","bosatt_anmodede","2003","NULL","NULL"
"2012","NULL","bosatt","prosent","92.00","bosatt_anmodede","2003","NULL","NULL"
"2012","NULL","vedtak","personer","75","bosatt_anmodede","2003","NULL","NULL"
"2012","NULL","vedtak","prosent","100.00","bosatt_anmodede","2003","NULL","NULL"
"2012","NULL","anmodning","personer","25","bosatt_anmodede","2004","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","2004","NULL","NULL"
"2012","NULL","bosatt","personer","25","bosatt_anmodede","2004","NULL","NULL"
"2012","NULL","bosatt","prosent","100.00","bosatt_anmodede","2004","NULL","NULL"
"2012","NULL","vedtak","personer","25","bosatt_anmodede","2004","NULL","NULL"
"2012","NULL","vedtak","prosent","100.00","bosatt_anmodede","2004","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2011","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2011","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2011","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2011","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2011","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2011","NULL","NULL"
"2012","NULL","anmodning","personer","40","bosatt_anmodede","2012","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","2012","NULL","NULL"
"2012","NULL","bosatt","personer","32","bosatt_anmodede","2012","NULL","NULL"
"2012","NULL","bosatt","prosent","80.00","bosatt_anmodede","2012","NULL","NULL"
"2012","NULL","vedtak","personer","20","bosatt_anmodede","2012","NULL","NULL"
"2012","NULL","vedtak","prosent","50.00","bosatt_anmodede","2012","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2014","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2014","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2014","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2014","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2014","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2014","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2015","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2015","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2015","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2015","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2015","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2015","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2017","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2017","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2017","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2017","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2017","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2017","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2018","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2018","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2018","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2018","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2018","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2018","NULL","NULL"
"2012","NULL","anmodning","personer","10","bosatt_anmodede","2019","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","2019","NULL","NULL"
"2012","NULL","bosatt","personer","1","bosatt_anmodede","2019","NULL","NULL"
"2012","NULL","bosatt","prosent","10.00","bosatt_anmodede","2019","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2019","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2019","NULL","NULL"
"2012","NULL","anmodning","personer","15","bosatt_anmodede","2020","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","2020","NULL","NULL"
"2012","NULL","bosatt","personer","11","bosatt_anmodede","2020","NULL","NULL"
"2012","NULL","bosatt","prosent","73.33","bosatt_anmodede","2020","NULL","NULL"
"2012","NULL","vedtak","personer","15","bosatt_anmodede","2020","NULL","NULL"
"2012","NULL","vedtak","prosent","100.00","bosatt_anmodede","2020","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2021","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2021","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2021","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2021","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2021","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2021","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2022","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2022","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2022","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2022","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2022","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2022","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2023","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2023","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2023","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2023","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2023","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2023","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2024","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2024","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2024","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2024","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2024","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2024","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2025","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2025","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2025","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2025","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2025","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2025","NULL","NULL"
"2012","NULL","anmodning","personer","0","bosatt_anmodede","2027","NULL","NULL"
"2012","NULL","anmodning","prosent",".","bosatt_anmodede","2027","NULL","NULL"
"2012","NULL","bosatt","personer","0","bosatt_anmodede","2027","NULL","NULL"
"2012","NULL","bosatt","prosent",".","bosatt_anmodede","2027","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosatt_anmodede","2027","NULL","NULL"
"2012","NULL","vedtak","prosent",".","bosatt_anmodede","2027","NULL","NULL"
"2012","NULL","anmodning","personer","10","bosatt_anmodede","2028","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","2028","NULL","NULL"
"2012","NULL","bosatt","personer","5","bosatt_anmodede","2028","NULL","NULL"
"2012","NULL","bosatt","prosent","50.00","bosatt_anmodede","2028","NULL","NULL"
"2012","NULL","vedtak","personer","6","bosatt_anmodede","2028","NULL","NULL"
"2012","NULL","vedtak","prosent","60.00","bosatt_anmodede","2028","NULL","NULL"
"2012","NULL","anmodning","personer","35","bosatt_anmodede","2030","NULL","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","2030","NULL","NULL"
"2012","NULL","bosatt","personer","27","bosatt_anmodede","2030","NULL","NULL"
"2012","NULL","bosatt","prosent","77.14","bosatt_anmodede","2030","NULL","NULL"
"2012","NULL","vedtak","personer","25","bosatt_anmodede","2030","NULL","NULL"
"2012","NULL","vedtak","prosent","71.43","bosatt_anmodede","2030","NULL","NULL"
"2012","NULL","anmodning","personer","30","bosatt_anmodede","NULL","01","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","01","NULL"
"2012","NULL","bosatt","personer","6","bosatt_anmodede","NULL","01","NULL"
"2012","NULL","bosatt","prosent","20","bosatt_anmodede","NULL","01","NULL"
"2012","NULL","vedtak","personer","10","bosatt_anmodede","NULL","01","NULL"
"2012","NULL","vedtak","prosent","33.33","bosatt_anmodede","NULL","01","NULL"
"2012","NULL","anmodning","personer","145","bosatt_anmodede","NULL","02","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","02","NULL"
"2012","NULL","bosatt","personer","45","bosatt_anmodede","NULL","02","NULL"
"2012","NULL","bosatt","prosent","31.03","bosatt_anmodede","NULL","02","NULL"
"2012","NULL","vedtak","personer","45","bosatt_anmodede","NULL","02","NULL"
"2012","NULL","vedtak","prosent","31.03","bosatt_anmodede","NULL","02","NULL"
"2012","NULL","anmodning","personer","80","bosatt_anmodede","NULL","03","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","03","NULL"
"2012","NULL","bosatt","personer","49","bosatt_anmodede","NULL","03","NULL"
"2012","NULL","bosatt","prosent","61.25","bosatt_anmodede","NULL","03","NULL"
"2012","NULL","vedtak","personer","32","bosatt_anmodede","NULL","03","NULL"
"2012","NULL","vedtak","prosent","40.00","bosatt_anmodede","NULL","03","NULL"
"2012","NULL","anmodning","personer","170","bosatt_anmodede","NULL","04","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","04","NULL"
"2012","NULL","bosatt","personer","97","bosatt_anmodede","NULL","04","NULL"
"2012","NULL","bosatt","prosent","57.06","bosatt_anmodede","NULL","04","NULL"
"2012","NULL","vedtak","personer","114","bosatt_anmodede","NULL","04","NULL"
"2012","NULL","vedtak","prosent","67.06","bosatt_anmodede","NULL","04","NULL"
"2012","NULL","anmodning","personer","240","bosatt_anmodede","NULL","05","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","05","NULL"
"2012","NULL","bosatt","personer","149","bosatt_anmodede","NULL","05","NULL"
"2012","NULL","bosatt","prosent","62.08","bosatt_anmodede","NULL","05","NULL"
"2012","NULL","vedtak","personer","185","bosatt_anmodede","NULL","05","NULL"
"2012","NULL","vedtak","prosent","77.08","bosatt_anmodede","NULL","05","NULL"
"2012","NULL","anmodning","personer","190","bosatt_anmodede","NULL","06","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","06","NULL"
"2012","NULL","bosatt","personer","90","bosatt_anmodede","NULL","06","NULL"
"2012","NULL","bosatt","prosent","47.37","bosatt_anmodede","NULL","06","NULL"
"2012","NULL","vedtak","personer","140","bosatt_anmodede","NULL","06","NULL"
"2012","NULL","vedtak","prosent","73.68","bosatt_anmodede","NULL","06","NULL"
"2012","NULL","anmodning","personer","225","bosatt_anmodede","NULL","07","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","07","NULL"
"2012","NULL","bosatt","personer","132","bosatt_anmodede","NULL","07","NULL"
"2012","NULL","bosatt","prosent","58.67","bosatt_anmodede","NULL","07","NULL"
"2012","NULL","vedtak","personer","135","bosatt_anmodede","NULL","07","NULL"
"2012","NULL","vedtak","prosent","60.00","bosatt_anmodede","NULL","07","NULL"
"2012","NULL","anmodning","personer","109","bosatt_anmodede","NULL","08","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","08","NULL"
"2012","NULL","bosatt","personer","55","bosatt_anmodede","NULL","08","NULL"
"2012","NULL","bosatt","prosent","50.46","bosatt_anmodede","NULL","08","NULL"
"2012","NULL","vedtak","personer","65","bosatt_anmodede","NULL","08","NULL"
"2012","NULL","vedtak","prosent","59.63","bosatt_anmodede","NULL","08","NULL"
"2012","NULL","anmodning","personer","450","bosatt_anmodede","NULL","09","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","09","NULL"
"2012","NULL","bosatt","personer","459","bosatt_anmodede","NULL","09","NULL"
"2012","NULL","bosatt","prosent","102","bosatt_anmodede","NULL","09","NULL"
"2012","NULL","vedtak","personer","410","bosatt_anmodede","NULL","09","NULL"
"2012","NULL","vedtak","prosent","91.11","bosatt_anmodede","NULL","09","NULL"
"2012","NULL","anmodning","personer","61","bosatt_anmodede","NULL","10","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","10","NULL"
"2012","NULL","bosatt","personer","28","bosatt_anmodede","NULL","10","NULL"
"2012","NULL","bosatt","prosent","45.9","bosatt_anmodede","NULL","10","NULL"
"2012","NULL","vedtak","personer","47","bosatt_anmodede","NULL","10","NULL"
"2012","NULL","vedtak","prosent","77.05","bosatt_anmodede","NULL","10","NULL"
"2012","NULL","anmodning","personer","97","bosatt_anmodede","NULL","11","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","11","NULL"
"2012","NULL","bosatt","personer","34","bosatt_anmodede","NULL","11","NULL"
"2012","NULL","bosatt","prosent","35.05","bosatt_anmodede","NULL","11","NULL"
"2012","NULL","vedtak","personer","68","bosatt_anmodede","NULL","11","NULL"
"2012","NULL","vedtak","prosent","70.10","bosatt_anmodede","NULL","11","NULL"
"2012","NULL","anmodning","personer","127","bosatt_anmodede","NULL","12","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","12","NULL"
"2012","NULL","bosatt","personer","81","bosatt_anmodede","NULL","12","NULL"
"2012","NULL","bosatt","prosent","63.78","bosatt_anmodede","NULL","12","NULL"
"2012","NULL","vedtak","personer","100","bosatt_anmodede","NULL","12","NULL"
"2012","NULL","vedtak","prosent","78.74","bosatt_anmodede","NULL","12","NULL"
"2012","NULL","anmodning","personer","81","bosatt_anmodede","NULL","13","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","13","NULL"
"2012","NULL","bosatt","personer","44","bosatt_anmodede","NULL","13","NULL"
"2012","NULL","bosatt","prosent","54.32","bosatt_anmodede","NULL","13","NULL"
"2012","NULL","vedtak","personer","50","bosatt_anmodede","NULL","13","NULL"
"2012","NULL","vedtak","prosent","61.73","bosatt_anmodede","NULL","13","NULL"
"2012","NULL","anmodning","personer","117","bosatt_anmodede","NULL","14","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","14","NULL"
"2012","NULL","bosatt","personer","89","bosatt_anmodede","NULL","14","NULL"
"2012","NULL","bosatt","prosent","76.07","bosatt_anmodede","NULL","14","NULL"
"2012","NULL","vedtak","personer","105","bosatt_anmodede","NULL","14","NULL"
"2012","NULL","vedtak","prosent","89.74","bosatt_anmodede","NULL","14","NULL"
"2012","NULL","anmodning","personer","75","bosatt_anmodede","NULL","15","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","15","NULL"
"2012","NULL","bosatt","personer","68","bosatt_anmodede","NULL","15","NULL"
"2012","NULL","bosatt","prosent","90.67","bosatt_anmodede","NULL","15","NULL"
"2012","NULL","vedtak","personer","65","bosatt_anmodede","NULL","15","NULL"
"2012","NULL","vedtak","prosent","86.67","bosatt_anmodede","NULL","15","NULL"
"2012","NULL","anmodning","personer","87","bosatt_anmodede","NULL","16","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","16","NULL"
"2012","NULL","bosatt","personer","69","bosatt_anmodede","NULL","16","NULL"
"2012","NULL","bosatt","prosent","79.31","bosatt_anmodede","NULL","16","NULL"
"2012","NULL","vedtak","personer","65","bosatt_anmodede","NULL","16","NULL"
"2012","NULL","vedtak","prosent","74.71","bosatt_anmodede","NULL","16","NULL"
"2012","NULL","anmodning","personer","40","bosatt_anmodede","NULL","17","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","17","NULL"
"2012","NULL","bosatt","personer","24","bosatt_anmodede","NULL","17","NULL"
"2012","NULL","bosatt","prosent","60","bosatt_anmodede","NULL","17","NULL"
"2012","NULL","vedtak","personer","20","bosatt_anmodede","NULL","17","NULL"
"2012","NULL","vedtak","prosent","50.00","bosatt_anmodede","NULL","17","NULL"
"2012","NULL","anmodning","personer","54","bosatt_anmodede","NULL","18","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","18","NULL"
"2012","NULL","bosatt","personer","25","bosatt_anmodede","NULL","18","NULL"
"2012","NULL","bosatt","prosent","46.3","bosatt_anmodede","NULL","18","NULL"
"2012","NULL","vedtak","personer","33","bosatt_anmodede","NULL","18","NULL"
"2012","NULL","vedtak","prosent","61.11","bosatt_anmodede","NULL","18","NULL"
"2012","NULL","anmodning","personer","54","bosatt_anmodede","NULL","19","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","19","NULL"
"2012","NULL","bosatt","personer","22","bosatt_anmodede","NULL","19","NULL"
"2012","NULL","bosatt","prosent","40.74","bosatt_anmodede","NULL","19","NULL"
"2012","NULL","vedtak","personer","29","bosatt_anmodede","NULL","19","NULL"
"2012","NULL","vedtak","prosent","53.70","bosatt_anmodede","NULL","19","NULL"
"2012","NULL","anmodning","personer","288","bosatt_anmodede","NULL","20","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","20","NULL"
"2012","NULL","bosatt","personer","228","bosatt_anmodede","NULL","20","NULL"
"2012","NULL","bosatt","prosent","79.17","bosatt_anmodede","NULL","20","NULL"
"2012","NULL","vedtak","personer","234","bosatt_anmodede","NULL","20","NULL"
"2012","NULL","vedtak","prosent","81.25","bosatt_anmodede","NULL","20","NULL"
"2012","NULL","anmodning","personer","70","bosatt_anmodede","NULL","21","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","21","NULL"
"2012","NULL","bosatt","personer","42","bosatt_anmodede","NULL","21","NULL"
"2012","NULL","bosatt","prosent","60","bosatt_anmodede","NULL","21","NULL"
"2012","NULL","vedtak","personer","47","bosatt_anmodede","NULL","21","NULL"
"2012","NULL","vedtak","prosent","67.14","bosatt_anmodede","NULL","21","NULL"
"2012","NULL","anmodning","personer","87","bosatt_anmodede","NULL","22","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","22","NULL"
"2012","NULL","bosatt","personer","42","bosatt_anmodede","NULL","22","NULL"
"2012","NULL","bosatt","prosent","48.28","bosatt_anmodede","NULL","22","NULL"
"2012","NULL","vedtak","personer","59","bosatt_anmodede","NULL","22","NULL"
"2012","NULL","vedtak","prosent","67.82","bosatt_anmodede","NULL","22","NULL"
"2012","NULL","anmodning","personer","33","bosatt_anmodede","NULL","23","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","23","NULL"
"2012","NULL","bosatt","personer","25","bosatt_anmodede","NULL","23","NULL"
"2012","NULL","bosatt","prosent","75.76","bosatt_anmodede","NULL","23","NULL"
"2012","NULL","vedtak","personer","25","bosatt_anmodede","NULL","23","NULL"
"2012","NULL","vedtak","prosent","75.76","bosatt_anmodede","NULL","23","NULL"
"2012","NULL","anmodning","personer","52","bosatt_anmodede","NULL","24","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","24","NULL"
"2012","NULL","bosatt","personer","33","bosatt_anmodede","NULL","24","NULL"
"2012","NULL","bosatt","prosent","63.46","bosatt_anmodede","NULL","24","NULL"
"2012","NULL","vedtak","personer","40","bosatt_anmodede","NULL","24","NULL"
"2012","NULL","vedtak","prosent","76.92","bosatt_anmodede","NULL","24","NULL"
"2012","NULL","anmodning","personer","244","bosatt_anmodede","NULL","25","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","25","NULL"
"2012","NULL","bosatt","personer","110","bosatt_anmodede","NULL","25","NULL"
"2012","NULL","bosatt","prosent","45.08","bosatt_anmodede","NULL","25","NULL"
"2012","NULL","vedtak","personer","126","bosatt_anmodede","NULL","25","NULL"
"2012","NULL","vedtak","prosent","51.64","bosatt_anmodede","NULL","25","NULL"
"2012","NULL","anmodning","personer","120","bosatt_anmodede","NULL","26","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","26","NULL"
"2012","NULL","bosatt","personer","66","bosatt_anmodede","NULL","26","NULL"
"2012","NULL","bosatt","prosent","55","bosatt_anmodede","NULL","26","NULL"
"2012","NULL","vedtak","personer","75","bosatt_anmodede","NULL","26","NULL"
"2012","NULL","vedtak","prosent","62.50","bosatt_anmodede","NULL","26","NULL"
"2012","NULL","anmodning","personer","280","bosatt_anmodede","NULL","27","NULL"
"2012","NULL","anmodning","prosent","100","bosatt_anmodede","NULL","27","NULL"
"2012","NULL","bosatt","personer","237","bosatt_anmodede","NULL","27","NULL"
"2012","NULL","bosatt","prosent","84.64","bosatt_anmodede","NULL","27","NULL"
"2012","NULL","vedtak","personer","240","bosatt_anmodede","NULL","27","NULL"
