"aar","bydel_nr","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","befolkningen_ellers","alle","prosent","20","ikke_arbutd_innvkat_land","NULL","0806","NULL"
"2013","NULL","innvandrere","1","personer","442","ikke_arbutd_innvkat_land","NULL","0806","NULL"
"2013","NULL","innvandrere","1","prosent","25.5","ikke_arbutd_innvkat_land","NULL","0806","NULL"
"2013","NULL","innvandrere","2","personer","1401","ikke_arbutd_innvkat_land","NULL","0806","NULL"
"2013","NULL","innvandrere","2","prosent","41.1","ikke_arbutd_innvkat_land","NULL","0806","NULL"
"2013","NULL","innvandrere","alle","personer","1843","ikke_arbutd_innvkat_land","NULL","0806","NULL"
"2013","NULL","innvandrere","alle","prosent","35.9","ikke_arbutd_innvkat_land","NULL","0806","NULL"
"2013","NULL","alle","alle","personer","1848","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","alle","alle","prosent","22.8","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1546","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","21.3","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","innvandrere","1","personer","119","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","innvandrere","1","prosent","28.5","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","innvandrere","2","personer","183","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","innvandrere","2","prosent","40.3","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","innvandrere","alle","personer","302","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","innvandrere","alle","prosent","34.7","ikke_arbutd_innvkat_land","NULL","0807","NULL"
"2013","NULL","alle","alle","personer","264","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","alle","alle","prosent","17.1","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","223","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","15.4","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","1","personer","13","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","1","prosent","38.2","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","2","personer","28","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","2","prosent","44.4","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","alle","personer","41","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","alle","prosent","42.3","ikke_arbutd_innvkat_land","NULL","0811","NULL"
"2013","NULL","alle","alle","personer","2112","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","alle","alle","prosent","22.4","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1830","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","21","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","1","personer","81","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","1","prosent","25.6","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","2","personer","201","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","2","prosent","46.7","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","alle","personer","282","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","alle","prosent","37.8","ikke_arbutd_innvkat_land","NULL","0814","NULL"
"2013","NULL","alle","alle","personer","1745","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","alle","alle","prosent","24.8","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1487","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","23.5","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","1","personer","82","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","1","prosent","23","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","2","personer","176","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","2","prosent","48.6","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","alle","personer","258","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","alle","prosent","35.9","ikke_arbutd_innvkat_land","NULL","0815","NULL"
"2013","NULL","alle","alle","personer","563","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","alle","alle","prosent","21.5","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","493","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","20.6","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","1","personer","29","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","1","prosent","19.6","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","2","personer","41","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","2","prosent","52.6","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","alle","personer","70","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","alle","prosent","31","ikke_arbutd_innvkat_land","NULL","0817","NULL"
"2013","NULL","alle","alle","personer","954","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","alle","alle","prosent","22.3","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","784","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","20.7","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","1","personer","45","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","1","prosent","20.1","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","2","personer","125","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","2","prosent","46.3","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","alle","personer","170","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","alle","prosent","34.4","ikke_arbutd_innvkat_land","NULL","0819","NULL"
"2013","NULL","alle","alle","personer","756","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","alle","alle","prosent","19.6","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","595","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","17.8","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","1","personer","76","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","1","prosent","28.3","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","2","personer","85","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","2","prosent","33.6","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","alle","personer","161","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","alle","prosent","30.8","ikke_arbutd_innvkat_land","NULL","0821","NULL"
"2013","NULL","alle","alle","personer","587","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","alle","alle","prosent","20.8","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","494","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","19.7","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","1","personer","33","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","1","prosent","20","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","2","personer","60","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","2","prosent","41.4","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","alle","personer","93","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","alle","prosent","30","ikke_arbutd_innvkat_land","NULL","0822","NULL"
"2013","NULL","alle","alle","personer","790","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","alle","alle","prosent","20.6","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","648","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","19.4","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","1","personer","42","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","1","prosent","18.3","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","2","personer","100","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","2","prosent","38.6","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","alle","personer","142","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","alle","prosent","29.1","ikke_arbutd_innvkat_land","NULL","0826","NULL"
"2013","NULL","alle","alle","personer","183","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","alle","alle","prosent","18","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","156","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","16.3","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","1","personer","18","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","1","prosent","43.9","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","2","personer","9","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","2","prosent","69.2","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","alle","personer","27","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","alle","prosent","50","ikke_arbutd_innvkat_land","NULL","0827","NULL"
"2013","NULL","alle","alle","personer","362","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","alle","alle","prosent","19.1","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","315","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","18.4","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","1","personer","19","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","1","prosent","15.7","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","2","personer","28","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","2","prosent","50.9","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","alle","personer","47","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","alle","prosent","26.7","ikke_arbutd_innvkat_land","NULL","0828","NULL"
"2013","NULL","alle","alle","personer","260","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","alle","alle","prosent","16.1","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","225","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","15.4","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","1","personer","27","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","1","prosent","22.5","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","2","personer","8","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","2","prosent","25","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","alle","personer","35","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","alle","prosent","23","ikke_arbutd_innvkat_land","NULL","0829","NULL"
"2013","NULL","alle","alle","personer","161","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","alle","alle","prosent","16.8","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","140","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","16.2","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","1","personer","15","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","1","prosent","19.7","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","2","personer","6","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","2","prosent","42.9","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","alle","personer","21","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","alle","prosent","23.3","ikke_arbutd_innvkat_land","NULL","0830","NULL"
"2013","NULL","alle","alle","personer","141","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","alle","alle","prosent","17","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","108","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","14.8","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","1","personer","21","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","1","prosent","26.3","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","2","personer","12","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","2","prosent","60","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","alle","personer","33","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","alle","prosent","33","ikke_arbutd_innvkat_land","NULL","0831","NULL"
"2013","NULL","alle","alle","personer","217","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","alle","alle","prosent","15.1","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","200","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","14.9","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","1","personer","12","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","1","prosent","20.3","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","2","personer","5","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","2","prosent","13.2","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","alle","personer","17","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","alle","prosent","17.5","ikke_arbutd_innvkat_land","NULL","0833","NULL"
"2013","NULL","alle","alle","personer","307","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","alle","alle","prosent","12.6","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","259","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","11.7","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","1","personer","24","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","1","prosent","15.4","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","2","personer","24","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","2","prosent","30.8","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","alle","personer","48","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","alle","prosent","20.5","ikke_arbutd_innvkat_land","NULL","0834","NULL"
"2013","NULL","alle","alle","personer","1094","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","alle","alle","prosent","24.3","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","914","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","22.6","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","1","personer","64","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","1","prosent","26.7","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","2","personer","116","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","2","prosent","53.5","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","alle","personer","180","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","alle","prosent","39.4","ikke_arbutd_innvkat_land","NULL","0901","NULL"
"2013","NULL","alle","alle","personer","2887","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","alle","alle","prosent","20","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","2345","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","18.7","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","1","personer","241","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","1","prosent","23.7","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","2","personer","301","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","2","prosent","34.2","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","alle","personer","542","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","alle","prosent","28.6","ikke_arbutd_innvkat_land","NULL","0904","NULL"
"2013","NULL","alle","alle","personer","6850","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","alle","alle","prosent","23.5","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","5497","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","21.7","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","1","personer","539","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","1","prosent","27.7","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","2","personer","814","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","2","prosent","43.1","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","alle","personer","1353","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","alle","prosent","35.3","ikke_arbutd_innvkat_land","NULL","0906","NULL"
"2013","NULL","alle","alle","personer","412","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","alle","alle","prosent","25","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","350","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","23.2","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","innvandrere","1","personer","15","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","innvandrere","1","prosent","25.4","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","innvandrere","2","personer","47","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","innvandrere","2","prosent","56.6","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","innvandrere","alle","personer","62","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","innvandrere","alle","prosent","43.7","ikke_arbutd_innvkat_land","NULL","0911","NULL"
"2013","NULL","alle","alle","personer","260","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","alle","alle","prosent","20.4","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","227","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","19.1","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","innvandrere","1","personer","16","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","innvandrere","1","prosent","39","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","innvandrere","2","personer","17","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","innvandrere","2","prosent","38.6","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","innvandrere","alle","personer","33","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","innvandrere","alle","prosent","38.8","ikke_arbutd_innvkat_land","NULL","0912","NULL"
"2013","NULL","alle","alle","personer","1008","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","alle","alle","prosent","25.5","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","852","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","24.2","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","innvandrere","1","personer","73","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","innvandrere","1","prosent","28.2","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","innvandrere","2","personer","83","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","innvandrere","2","prosent","49.1","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","innvandrere","alle","personer","156","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","innvandrere","alle","prosent","36.4","ikke_arbutd_innvkat_land","NULL","0914","NULL"
"2013","NULL","alle","alle","personer","763","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","alle","alle","prosent","21.2","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","680","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","20.5","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","innvandrere","1","personer","49","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","innvandrere","1","prosent","27.7","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","innvandrere","2","personer","34","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","innvandrere","2","prosent","29.8","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","innvandrere","alle","personer","83","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","innvandrere","alle","prosent","28.5","ikke_arbutd_innvkat_land","NULL","0919","NULL"
"2013","NULL","alle","alle","personer","1271","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","alle","alle","prosent","19.5","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1080","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","18.4","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","innvandrere","1","personer","71","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","innvandrere","1","prosent","22.5","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","innvandrere","2","personer","120","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","innvandrere","2","prosent","36.5","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","innvandrere","alle","personer","191","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","innvandrere","alle","prosent","29.7","ikke_arbutd_innvkat_land","NULL","0926","NULL"
"2013","NULL","alle","alle","personer","587","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","alle","alle","prosent","18.3","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","489","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","17.1","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","innvandrere","1","personer","35","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","innvandrere","1","prosent","20.1","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","innvandrere","2","personer","63","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","innvandrere","2","prosent","34.6","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","innvandrere","alle","personer","98","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","innvandrere","alle","prosent","27.5","ikke_arbutd_innvkat_land","NULL","0928","NULL"
"2013","NULL","alle","alle","personer","283","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","alle","alle","prosent","24","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","243","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","23.6","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","innvandrere","1","personer","15","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","innvandrere","1","prosent","17.2","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","innvandrere","2","personer","25","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","innvandrere","2","prosent","40.3","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","innvandrere","alle","personer","40","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","innvandrere","alle","prosent","26.8","ikke_arbutd_innvkat_land","NULL","0929","NULL"
"2013","NULL","alle","alle","personer","183","ikke_arbutd_innvkat_land","NULL","0935","NULL"
"2013","NULL","alle","alle","prosent","20.7","ikke_arbutd_innvkat_land","NULL","0935","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","161","ikke_arbutd_innvkat_land","NULL","0935","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","20.1","ikke_arbutd_innvkat_land","NULL","0935","NULL"
