"aar","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","befolkningen_ellers","alle","personer","410","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","befolkningen_ellers","alle","prosent","18.3","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","norskfodte_m_innvf","1","personer","4","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","norskfodte_m_innvf","1","prosent","26.7","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","norskfodte_m_innvf","alle","personer","4","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","norskfodte_m_innvf","alle","prosent","12.5","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","bef_u_innv_og_norskf","0","personer","151","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","14.4","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","bef_u_innv_og_norskf","1","personer","255","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","22.1","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","406","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","18.4","ungdom_utenfor_opplaring","NULL","NULL","0417"
"2013","NULL","alle","0","personer","39","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","alle","0","prosent","14.6","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","alle","1","personer","57","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","alle","1","prosent","19.1","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","alle","alle","personer","96","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","alle","alle","prosent","17","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","innvandrere","0","personer","2","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","innvandrere","0","prosent","16.7","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","innvandrere","1","personer","2","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","innvandrere","1","prosent","16.7","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","innvandrere","alle","personer","4","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","innvandrere","alle","prosent","16.7","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","befolkningen_ellers","0","personer","37","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","befolkningen_ellers","0","prosent","14.5","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","befolkningen_ellers","1","personer","55","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","befolkningen_ellers","1","prosent","19.2","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","befolkningen_ellers","alle","personer","92","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","befolkningen_ellers","alle","prosent","17","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","bef_u_innv_og_norskf","0","personer","37","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","14.5","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","bef_u_innv_og_norskf","1","personer","55","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","19.2","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","92","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","17","ungdom_utenfor_opplaring","NULL","NULL","0418"
"2013","NULL","alle","0","personer","81","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","alle","0","prosent","17.6","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","alle","1","personer","114","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","alle","1","prosent","23.8","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","alle","alle","personer","195","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","alle","alle","prosent","20.8","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","innvandrere","0","personer","10","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","innvandrere","0","prosent","55.6","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","innvandrere","1","personer","6","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","innvandrere","1","prosent","27.3","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","innvandrere","alle","personer","16","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","innvandrere","alle","prosent","40","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","befolkningen_ellers","0","personer","71","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","befolkningen_ellers","0","prosent","16.1","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","befolkningen_ellers","1","personer","108","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","befolkningen_ellers","1","prosent","23.6","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","befolkningen_ellers","alle","personer","179","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","befolkningen_ellers","alle","prosent","19.9","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","norskfodte_m_innvf","0","personer","1","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","norskfodte_m_innvf","0","prosent","20","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","norskfodte_m_innvf","alle","personer","1","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","norskfodte_m_innvf","alle","prosent","20","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","bef_u_innv_og_norskf","0","personer","70","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","16.1","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","bef_u_innv_og_norskf","1","personer","108","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","23.6","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","178","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","19.9","ungdom_utenfor_opplaring","NULL","NULL","0419"
"2013","NULL","alle","0","personer","65","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","alle","0","prosent","18.5","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","alle","1","personer","101","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","alle","1","prosent","25.5","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","alle","alle","personer","166","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","alle","alle","prosent","22.2","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","innvandrere","0","personer","6","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","innvandrere","0","prosent","30","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","innvandrere","1","personer","5","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","innvandrere","1","prosent","31.3","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","innvandrere","alle","personer","11","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","innvandrere","alle","prosent","30.6","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","befolkningen_ellers","0","personer","59","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","befolkningen_ellers","0","prosent","17.8","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","befolkningen_ellers","1","personer","96","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","befolkningen_ellers","1","prosent","25.3","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","befolkningen_ellers","alle","personer","155","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","befolkningen_ellers","alle","prosent","21.8","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","bef_u_innv_og_norskf","0","personer","59","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","17.9","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","bef_u_innv_og_norskf","1","personer","96","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","25.5","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","155","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","22","ungdom_utenfor_opplaring","NULL","NULL","0420"
"2013","NULL","alle","0","personer","64","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","alle","0","prosent","23.4","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","alle","1","personer","82","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","alle","1","prosent","26.7","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","alle","alle","personer","146","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","alle","alle","prosent","25.1","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","innvandrere","0","personer","12","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","innvandrere","0","prosent","57.1","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","innvandrere","1","personer","13","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","innvandrere","1","prosent","40.6","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","innvandrere","alle","personer","25","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","innvandrere","alle","prosent","47.2","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","befolkningen_ellers","0","personer","52","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","befolkningen_ellers","0","prosent","20.6","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","befolkningen_ellers","1","personer","69","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","befolkningen_ellers","1","prosent","25.1","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","befolkningen_ellers","alle","personer","121","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","befolkningen_ellers","alle","prosent","22.9","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","norskfodte_m_innvf","0","personer","1","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","norskfodte_m_innvf","0","prosent","100","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","norskfodte_m_innvf","alle","personer","1","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","norskfodte_m_innvf","alle","prosent","100","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","bef_u_innv_og_norskf","0","personer","51","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","20.2","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","bef_u_innv_og_norskf","1","personer","69","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","25.1","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","120","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","22.8","ungdom_utenfor_opplaring","NULL","NULL","0423"
"2013","NULL","alle","0","personer","100","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","alle","0","prosent","23.8","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","alle","1","personer","115","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","alle","1","prosent","25.9","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","alle","alle","personer","215","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","alle","alle","prosent","24.9","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","innvandrere","0","personer","17","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","innvandrere","0","prosent","50","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","innvandrere","1","personer","6","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","innvandrere","1","prosent","28.6","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","innvandrere","alle","personer","23","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","innvandrere","alle","prosent","41.8","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","befolkningen_ellers","0","personer","83","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","befolkningen_ellers","0","prosent","21.4","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","befolkningen_ellers","1","personer","109","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","befolkningen_ellers","1","prosent","25.8","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","befolkningen_ellers","alle","personer","192","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","befolkningen_ellers","alle","prosent","23.7","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","bef_u_innv_og_norskf","0","personer","83","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","21.5","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","bef_u_innv_og_norskf","1","personer","109","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","25.8","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","192","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","23.8","ungdom_utenfor_opplaring","NULL","NULL","0425"
"2013","NULL","alle","0","personer","41","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","alle","0","prosent","21.7","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","alle","1","personer","48","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","alle","1","prosent","22","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","alle","alle","personer","89","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","alle","alle","prosent","21.9","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","innvandrere","0","personer","7","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","innvandrere","0","prosent","46.7","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","innvandrere","1","personer","3","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","innvandrere","1","prosent","30","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","innvandrere","alle","personer","10","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","innvandrere","alle","prosent","40","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","befolkningen_ellers","0","personer","34","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","befolkningen_ellers","0","prosent","19.5","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","befolkningen_ellers","1","personer","45","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","befolkningen_ellers","1","prosent","21.6","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","befolkningen_ellers","alle","personer","79","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","befolkningen_ellers","alle","prosent","20.7","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","bef_u_innv_og_norskf","0","personer","34","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","19.5","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","bef_u_innv_og_norskf","1","personer","45","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","21.7","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","79","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","20.7","ungdom_utenfor_opplaring","NULL","NULL","0426"
"2013","NULL","alle","0","personer","240","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","alle","0","prosent","18.1","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","alle","1","personer","309","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","alle","1","prosent","22.3","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","alle","alle","personer","549","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","alle","alle","prosent","20.3","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","innvandrere","0","personer","41","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","innvandrere","0","prosent","32","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","innvandrere","1","personer","75","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","innvandrere","1","prosent","51.7","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","innvandrere","alle","personer","116","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","innvandrere","alle","prosent","42.5","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","befolkningen_ellers","0","personer","199","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","befolkningen_ellers","0","prosent","16.7","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","befolkningen_ellers","1","personer","234","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","befolkningen_ellers","1","prosent","18.9","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","befolkningen_ellers","alle","personer","433","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","befolkningen_ellers","alle","prosent","17.8","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","norskfodte_m_innvf","0","personer","2","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","norskfodte_m_innvf","0","prosent","11.8","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","norskfodte_m_innvf","1","personer","4","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","norskfodte_m_innvf","1","prosent","36.4","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","norskfodte_m_innvf","alle","personer","6","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","norskfodte_m_innvf","alle","prosent","21.4","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","bef_u_innv_og_norskf","0","personer","197","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","16.7","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","bef_u_innv_og_norskf","1","personer","230","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","18.7","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","427","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","17.7","ungdom_utenfor_opplaring","NULL","NULL","0427"
"2013","NULL","alle","0","personer","53","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","alle","0","prosent","14.1","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","alle","1","personer","86","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","alle","1","prosent","21.7","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","alle","alle","personer","139","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","alle","alle","prosent","18","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","innvandrere","0","personer","18","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","innvandrere","0","prosent","62.1","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","innvandrere","1","personer","10","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","innvandrere","1","prosent","32.3","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","innvandrere","alle","personer","28","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","innvandrere","alle","prosent","46.7","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","befolkningen_ellers","0","personer","35","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","befolkningen_ellers","0","prosent","10.1","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","befolkningen_ellers","1","personer","76","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","befolkningen_ellers","1","prosent","20.8","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","befolkningen_ellers","alle","personer","111","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","befolkningen_ellers","alle","prosent","15.6","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","bef_u_innv_og_norskf","0","personer","35","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","10.1","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","bef_u_innv_og_norskf","1","personer","76","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","20.8","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","111","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","15.6","ungdom_utenfor_opplaring","NULL","NULL","0428"
"2013","NULL","alle","0","personer","58","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","alle","0","prosent","22.4","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","alle","1","personer","69","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","alle","1","prosent","22.8","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","alle","alle","personer","127","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","alle","alle","prosent","22.6","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","innvandrere","0","personer","10","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","innvandrere","0","prosent","45.5","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","innvandrere","1","personer","10","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","innvandrere","1","prosent","47.6","ungdom_utenfor_opplaring","NULL","NULL","0429"
"2013","NULL","innvandrere","alle","personer","20","ungdom_utenfor_opplaring","NULL","NULL","0429"
