"aar","bydel_nr","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","befolkningen_ellers","alle","kroner","329900","gjennomsnittsinntekt","NULL","0617","NULL"
"2013","NULL","alle","alle","kroner","329200","gjennomsnittsinntekt","NULL","0618","NULL"
"2013","NULL","innvandrere","1","kroner","277500","gjennomsnittsinntekt","NULL","0618","NULL"
"2013","NULL","innvandrere","2","kroner","169200","gjennomsnittsinntekt","NULL","0618","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","336600","gjennomsnittsinntekt","NULL","0618","NULL"
"2013","NULL","alle","alle","kroner","321500","gjennomsnittsinntekt","NULL","0619","NULL"
"2013","NULL","innvandrere","1","kroner","252600","gjennomsnittsinntekt","NULL","0619","NULL"
"2013","NULL","innvandrere","2","kroner","182500","gjennomsnittsinntekt","NULL","0619","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","329300","gjennomsnittsinntekt","NULL","0619","NULL"
"2013","NULL","alle","alle","kroner","332000","gjennomsnittsinntekt","NULL","0620","NULL"
"2013","NULL","innvandrere","1","kroner","260700","gjennomsnittsinntekt","NULL","0620","NULL"
"2013","NULL","innvandrere","2","kroner","230400","gjennomsnittsinntekt","NULL","0620","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","341600","gjennomsnittsinntekt","NULL","0620","NULL"
"2013","NULL","alle","alle","kroner","320400","gjennomsnittsinntekt","NULL","0621","NULL"
"2013","NULL","innvandrere","1","kroner","236600","gjennomsnittsinntekt","NULL","0621","NULL"
"2013","NULL","innvandrere","2","kroner","267000","gjennomsnittsinntekt","NULL","0621","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","325100","gjennomsnittsinntekt","NULL","0621","NULL"
"2013","NULL","alle","alle","kroner","320000","gjennomsnittsinntekt","NULL","0622","NULL"
"2013","NULL","innvandrere","1","kroner","219300","gjennomsnittsinntekt","NULL","0622","NULL"
"2013","NULL","innvandrere","2","kroner","214500","gjennomsnittsinntekt","NULL","0622","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","330000","gjennomsnittsinntekt","NULL","0622","NULL"
"2013","NULL","alle","alle","kroner","318400","gjennomsnittsinntekt","NULL","0623","NULL"
"2013","NULL","innvandrere","1","kroner","263400","gjennomsnittsinntekt","NULL","0623","NULL"
"2013","NULL","innvandrere","2","kroner","214900","gjennomsnittsinntekt","NULL","0623","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","324800","gjennomsnittsinntekt","NULL","0623","NULL"
"2013","NULL","alle","alle","kroner","329000","gjennomsnittsinntekt","NULL","0624","NULL"
"2013","NULL","innvandrere","1","kroner","270900","gjennomsnittsinntekt","NULL","0624","NULL"
"2013","NULL","innvandrere","2","kroner","240000","gjennomsnittsinntekt","NULL","0624","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","336400","gjennomsnittsinntekt","NULL","0624","NULL"
"2013","NULL","alle","alle","kroner","330200","gjennomsnittsinntekt","NULL","0625","NULL"
"2013","NULL","innvandrere","1","kroner","272500","gjennomsnittsinntekt","NULL","0625","NULL"
"2013","NULL","innvandrere","2","kroner","249400","gjennomsnittsinntekt","NULL","0625","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","337500","gjennomsnittsinntekt","NULL","0625","NULL"
"2013","NULL","alle","alle","kroner","359300","gjennomsnittsinntekt","NULL","0626","NULL"
"2013","NULL","innvandrere","1","kroner","274000","gjennomsnittsinntekt","NULL","0626","NULL"
"2013","NULL","innvandrere","2","kroner","253000","gjennomsnittsinntekt","NULL","0626","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","373900","gjennomsnittsinntekt","NULL","0626","NULL"
"2013","NULL","alle","alle","kroner","363300","gjennomsnittsinntekt","NULL","0627","NULL"
"2013","NULL","innvandrere","1","kroner","299500","gjennomsnittsinntekt","NULL","0627","NULL"
"2013","NULL","innvandrere","2","kroner","273300","gjennomsnittsinntekt","NULL","0627","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","370900","gjennomsnittsinntekt","NULL","0627","NULL"
"2013","NULL","alle","alle","kroner","344000","gjennomsnittsinntekt","NULL","0628","NULL"
"2013","NULL","innvandrere","1","kroner","304400","gjennomsnittsinntekt","NULL","0628","NULL"
"2013","NULL","innvandrere","2","kroner","220000","gjennomsnittsinntekt","NULL","0628","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","349200","gjennomsnittsinntekt","NULL","0628","NULL"
"2013","NULL","alle","alle","kroner","340100","gjennomsnittsinntekt","NULL","0631","NULL"
"2013","NULL","innvandrere","1","kroner","277900","gjennomsnittsinntekt","NULL","0631","NULL"
"2013","NULL","innvandrere","2","kroner","147900","gjennomsnittsinntekt","NULL","0631","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","346800","gjennomsnittsinntekt","NULL","0631","NULL"
"2013","NULL","alle","alle","kroner","335600","gjennomsnittsinntekt","NULL","0632","NULL"
"2013","NULL","innvandrere","1","kroner","306200","gjennomsnittsinntekt","NULL","0632","NULL"
"2013","NULL","innvandrere","2","kroner","202600","gjennomsnittsinntekt","NULL","0632","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","338900","gjennomsnittsinntekt","NULL","0632","NULL"
"2013","NULL","alle","alle","kroner","315400","gjennomsnittsinntekt","NULL","0633","NULL"
"2013","NULL","innvandrere","1","kroner","236700","gjennomsnittsinntekt","NULL","0633","NULL"
"2013","NULL","innvandrere","2","kroner","151200","gjennomsnittsinntekt","NULL","0633","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","319500","gjennomsnittsinntekt","NULL","0633","NULL"
"2013","NULL","alle","alle","kroner","320700","gjennomsnittsinntekt","NULL","0701","NULL"
"2013","NULL","innvandrere","1","kroner","267100","gjennomsnittsinntekt","NULL","0701","NULL"
"2013","NULL","innvandrere","2","kroner","218400","gjennomsnittsinntekt","NULL","0701","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","328600","gjennomsnittsinntekt","NULL","0701","NULL"
"2013","NULL","alle","alle","kroner","334500","gjennomsnittsinntekt","NULL","0702","NULL"
"2013","NULL","innvandrere","1","kroner","276000","gjennomsnittsinntekt","NULL","0702","NULL"
"2013","NULL","innvandrere","2","kroner","240300","gjennomsnittsinntekt","NULL","0702","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","339400","gjennomsnittsinntekt","NULL","0702","NULL"
"2013","NULL","alle","alle","kroner","334700","gjennomsnittsinntekt","NULL","0704","NULL"
"2013","NULL","innvandrere","1","kroner","264400","gjennomsnittsinntekt","NULL","0704","NULL"
"2013","NULL","innvandrere","2","kroner","235100","gjennomsnittsinntekt","NULL","0704","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","343800","gjennomsnittsinntekt","NULL","0704","NULL"
"2013","NULL","alle","alle","kroner","322000","gjennomsnittsinntekt","NULL","0706","NULL"
"2013","NULL","innvandrere","1","kroner","266400","gjennomsnittsinntekt","NULL","0706","NULL"
"2013","NULL","innvandrere","2","kroner","238000","gjennomsnittsinntekt","NULL","0706","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","330800","gjennomsnittsinntekt","NULL","0706","NULL"
"2013","NULL","alle","alle","kroner","321200","gjennomsnittsinntekt","NULL","0709","NULL"
"2013","NULL","innvandrere","1","kroner","269400","gjennomsnittsinntekt","NULL","0709","NULL"
"2013","NULL","innvandrere","2","kroner","215400","gjennomsnittsinntekt","NULL","0709","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","328200","gjennomsnittsinntekt","NULL","0709","NULL"
"2013","NULL","alle","alle","kroner","333400","gjennomsnittsinntekt","NULL","0711","NULL"
"2013","NULL","innvandrere","1","kroner","286100","gjennomsnittsinntekt","NULL","0711","NULL"
"2013","NULL","innvandrere","2","kroner","255600","gjennomsnittsinntekt","NULL","0711","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","338900","gjennomsnittsinntekt","NULL","0711","NULL"
"2013","NULL","alle","alle","kroner","337300","gjennomsnittsinntekt","NULL","0713","NULL"
"2013","NULL","innvandrere","1","kroner","282300","gjennomsnittsinntekt","NULL","0713","NULL"
"2013","NULL","innvandrere","2","kroner","231000","gjennomsnittsinntekt","NULL","0713","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","343800","gjennomsnittsinntekt","NULL","0713","NULL"
"2013","NULL","alle","alle","kroner","325900","gjennomsnittsinntekt","NULL","0714","NULL"
"2013","NULL","innvandrere","1","kroner","267200","gjennomsnittsinntekt","NULL","0714","NULL"
"2013","NULL","innvandrere","2","kroner","291000","gjennomsnittsinntekt","NULL","0714","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","328400","gjennomsnittsinntekt","NULL","0714","NULL"
"2013","NULL","alle","alle","kroner","327300","gjennomsnittsinntekt","NULL","0716","NULL"
"2013","NULL","innvandrere","1","kroner","264200","gjennomsnittsinntekt","NULL","0716","NULL"
"2013","NULL","innvandrere","2","kroner","229300","gjennomsnittsinntekt","NULL","0716","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","333600","gjennomsnittsinntekt","NULL","0716","NULL"
"2013","NULL","alle","alle","kroner","322400","gjennomsnittsinntekt","NULL","0719","NULL"
"2013","NULL","innvandrere","1","kroner","242800","gjennomsnittsinntekt","NULL","0719","NULL"
"2013","NULL","innvandrere","2","kroner","219100","gjennomsnittsinntekt","NULL","0719","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","327700","gjennomsnittsinntekt","NULL","0719","NULL"
"2013","NULL","alle","alle","kroner","328400","gjennomsnittsinntekt","NULL","0720","NULL"
"2013","NULL","innvandrere","1","kroner","265100","gjennomsnittsinntekt","NULL","0720","NULL"
"2013","NULL","innvandrere","2","kroner","208700","gjennomsnittsinntekt","NULL","0720","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","338000","gjennomsnittsinntekt","NULL","0720","NULL"
"2013","NULL","alle","alle","kroner","345600","gjennomsnittsinntekt","NULL","0722","NULL"
"2013","NULL","innvandrere","1","kroner","272500","gjennomsnittsinntekt","NULL","0722","NULL"
"2013","NULL","innvandrere","2","kroner","229000","gjennomsnittsinntekt","NULL","0722","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","353700","gjennomsnittsinntekt","NULL","0722","NULL"
"2013","NULL","alle","alle","kroner","327100","gjennomsnittsinntekt","NULL","0723","NULL"
"2013","NULL","innvandrere","1","kroner","259000","gjennomsnittsinntekt","NULL","0723","NULL"
"2013","NULL","innvandrere","2","kroner","204400","gjennomsnittsinntekt","NULL","0723","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","334400","gjennomsnittsinntekt","NULL","0723","NULL"
"2013","NULL","alle","alle","kroner","323300","gjennomsnittsinntekt","NULL","0728","NULL"
"2013","NULL","innvandrere","1","kroner","255800","gjennomsnittsinntekt","NULL","0728","NULL"
"2013","NULL","innvandrere","2","kroner","198200","gjennomsnittsinntekt","NULL","0728","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","329300","gjennomsnittsinntekt","NULL","0728","NULL"
"2013","NULL","alle","alle","kroner","328700","gjennomsnittsinntekt","NULL","0805","NULL"
"2013","NULL","innvandrere","1","kroner","270600","gjennomsnittsinntekt","NULL","0805","NULL"
"2013","NULL","innvandrere","2","kroner","225500","gjennomsnittsinntekt","NULL","0805","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","335200","gjennomsnittsinntekt","NULL","0805","NULL"
"2013","NULL","alle","alle","kroner","319000","gjennomsnittsinntekt","NULL","0806","NULL"
"2013","NULL","innvandrere","1","kroner","264300","gjennomsnittsinntekt","NULL","0806","NULL"
"2013","NULL","innvandrere","2","kroner","213600","gjennomsnittsinntekt","NULL","0806","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","327800","gjennomsnittsinntekt","NULL","0806","NULL"
"2013","NULL","alle","alle","kroner","312700","gjennomsnittsinntekt","NULL","0807","NULL"
"2013","NULL","innvandrere","1","kroner","243700","gjennomsnittsinntekt","NULL","0807","NULL"
"2013","NULL","innvandrere","2","kroner","198900","gjennomsnittsinntekt","NULL","0807","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","320000","gjennomsnittsinntekt","NULL","0807","NULL"
"2013","NULL","alle","alle","kroner","332600","gjennomsnittsinntekt","NULL","0811","NULL"
"2013","NULL","innvandrere","1","kroner","275800","gjennomsnittsinntekt","NULL","0811","NULL"
"2013","NULL","innvandrere","2","kroner","191300","gjennomsnittsinntekt","NULL","0811","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","335100","gjennomsnittsinntekt","NULL","0811","NULL"
"2013","NULL","alle","alle","kroner","332800","gjennomsnittsinntekt","NULL","0814","NULL"
"2013","NULL","innvandrere","1","kroner","284800","gjennomsnittsinntekt","NULL","0814","NULL"
"2013","NULL","innvandrere","2","kroner","188600","gjennomsnittsinntekt","NULL","0814","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","339300","gjennomsnittsinntekt","NULL","0814","NULL"
"2013","NULL","alle","alle","kroner","308900","gjennomsnittsinntekt","NULL","0815","NULL"
"2013","NULL","innvandrere","1","kroner","259800","gjennomsnittsinntekt","NULL","0815","NULL"
"2013","NULL","innvandrere","2","kroner","195700","gjennomsnittsinntekt","NULL","0815","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","314100","gjennomsnittsinntekt","NULL","0815","NULL"
"2013","NULL","alle","alle","kroner","303200","gjennomsnittsinntekt","NULL","0817","NULL"
"2013","NULL","innvandrere","1","kroner","241700","gjennomsnittsinntekt","NULL","0817","NULL"
"2013","NULL","innvandrere","2","kroner","204100","gjennomsnittsinntekt","NULL","0817","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","307500","gjennomsnittsinntekt","NULL","0817","NULL"
"2013","NULL","alle","alle","kroner","311400","gjennomsnittsinntekt","NULL","0819","NULL"
"2013","NULL","innvandrere","1","kroner","249600","gjennomsnittsinntekt","NULL","0819","NULL"
"2013","NULL","innvandrere","2","kroner","188100","gjennomsnittsinntekt","NULL","0819","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","317000","gjennomsnittsinntekt","NULL","0819","NULL"
"2013","NULL","alle","alle","kroner","306800","gjennomsnittsinntekt","NULL","0821","NULL"
"2013","NULL","innvandrere","1","kroner","191600","gjennomsnittsinntekt","NULL","0821","NULL"
"2013","NULL","innvandrere","2","kroner","192800","gjennomsnittsinntekt","NULL","0821","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","315900","gjennomsnittsinntekt","NULL","0821","NULL"
"2013","NULL","alle","alle","kroner","317700","gjennomsnittsinntekt","NULL","0822","NULL"
"2013","NULL","innvandrere","1","kroner","222100","gjennomsnittsinntekt","NULL","0822","NULL"
"2013","NULL","innvandrere","2","kroner","195900","gjennomsnittsinntekt","NULL","0822","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","326500","gjennomsnittsinntekt","NULL","0822","NULL"
"2013","NULL","alle","alle","kroner","316900","gjennomsnittsinntekt","NULL","0826","NULL"
"2013","NULL","innvandrere","1","kroner","281300","gjennomsnittsinntekt","NULL","0826","NULL"
"2013","NULL","innvandrere","2","kroner","209400","gjennomsnittsinntekt","NULL","0826","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","325300","gjennomsnittsinntekt","NULL","0826","NULL"
"2013","NULL","alle","alle","kroner","320200","gjennomsnittsinntekt","NULL","0827","NULL"
"2013","NULL","innvandrere","1","kroner","201500","gjennomsnittsinntekt","NULL","0827","NULL"
"2013","NULL","innvandrere","2","kroner","94600","gjennomsnittsinntekt","NULL","0827","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","322600","gjennomsnittsinntekt","NULL","0827","NULL"
"2013","NULL","alle","alle","kroner","312700","gjennomsnittsinntekt","NULL","0828","NULL"
"2013","NULL","innvandrere","1","kroner","258800","gjennomsnittsinntekt","NULL","0828","NULL"
"2013","NULL","innvandrere","2","kroner","179600","gjennomsnittsinntekt","NULL","0828","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","316800","gjennomsnittsinntekt","NULL","0828","NULL"
"2013","NULL","alle","alle","kroner","311300","gjennomsnittsinntekt","NULL","0829","NULL"
"2013","NULL","innvandrere","1","kroner","249300","gjennomsnittsinntekt","NULL","0829","NULL"
"2013","NULL","innvandrere","2","kroner","258800","gjennomsnittsinntekt","NULL","0829","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","315300","gjennomsnittsinntekt","NULL","0829","NULL"
"2013","NULL","alle","alle","kroner","314100","gjennomsnittsinntekt","NULL","0830","NULL"
"2013","NULL","innvandrere","1","kroner","239600","gjennomsnittsinntekt","NULL","0830","NULL"
"2013","NULL","innvandrere","2","kroner","281300","gjennomsnittsinntekt","NULL","0830","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","317400","gjennomsnittsinntekt","NULL","0830","NULL"
"2013","NULL","alle","alle","kroner","313100","gjennomsnittsinntekt","NULL","0831","NULL"
"2013","NULL","innvandrere","1","kroner","242200","gjennomsnittsinntekt","NULL","0831","NULL"
"2013","NULL","innvandrere","2","kroner","149800","gjennomsnittsinntekt","NULL","0831","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","319700","gjennomsnittsinntekt","NULL","0831","NULL"
"2013","NULL","alle","alle","kroner","327000","gjennomsnittsinntekt","NULL","0833","NULL"
"2013","NULL","innvandrere","1","kroner","274400","gjennomsnittsinntekt","NULL","0833","NULL"
"2013","NULL","innvandrere","2","kroner","259100","gjennomsnittsinntekt","NULL","0833","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","329500","gjennomsnittsinntekt","NULL","0833","NULL"
"2013","NULL","alle","alle","kroner","332400","gjennomsnittsinntekt","NULL","0834","NULL"
"2013","NULL","innvandrere","1","kroner","248200","gjennomsnittsinntekt","NULL","0834","NULL"
"2013","NULL","innvandrere","2","kroner","252500","gjennomsnittsinntekt","NULL","0834","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","337500","gjennomsnittsinntekt","NULL","0834","NULL"
"2013","NULL","alle","alle","kroner","313800","gjennomsnittsinntekt","NULL","0901","NULL"
"2013","NULL","innvandrere","1","kroner","247700","gjennomsnittsinntekt","NULL","0901","NULL"
"2013","NULL","innvandrere","2","kroner","190700","gjennomsnittsinntekt","NULL","0901","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","320000","gjennomsnittsinntekt","NULL","0901","NULL"
"2013","NULL","alle","alle","kroner","321700","gjennomsnittsinntekt","NULL","0904","NULL"
"2013","NULL","innvandrere","1","kroner","260600","gjennomsnittsinntekt","NULL","0904","NULL"
"2013","NULL","innvandrere","2","kroner","221900","gjennomsnittsinntekt","NULL","0904","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","329400","gjennomsnittsinntekt","NULL","0904","NULL"
"2013","NULL","alle","alle","kroner","323300","gjennomsnittsinntekt","NULL","0906","NULL"
"2013","NULL","innvandrere","1","kroner","256900","gjennomsnittsinntekt","NULL","0906","NULL"
"2013","NULL","innvandrere","2","kroner","226900","gjennomsnittsinntekt","NULL","0906","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","331500","gjennomsnittsinntekt","NULL","0906","NULL"
"2013","NULL","alle","alle","kroner","303900","gjennomsnittsinntekt","NULL","0911","NULL"
"2013","NULL","innvandrere","1","kroner","301700","gjennomsnittsinntekt","NULL","0911","NULL"
"2013","NULL","innvandrere","2","kroner","185900","gjennomsnittsinntekt","NULL","0911","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","308800","gjennomsnittsinntekt","NULL","0911","NULL"
"2013","NULL","alle","alle","kroner","309500","gjennomsnittsinntekt","NULL","0912","NULL"
"2013","NULL","innvandrere","1","kroner","255000","gjennomsnittsinntekt","NULL","0912","NULL"
"2013","NULL","innvandrere","2","kroner","199000","gjennomsnittsinntekt","NULL","0912","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","313100","gjennomsnittsinntekt","NULL","0912","NULL"
"2013","NULL","alle","alle","kroner","308400","gjennomsnittsinntekt","NULL","0914","NULL"
"2013","NULL","innvandrere","1","kroner","230100","gjennomsnittsinntekt","NULL","0914","NULL"
"2013","NULL","innvandrere","2","kroner","196900","gjennomsnittsinntekt","NULL","0914","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","315500","gjennomsnittsinntekt","NULL","0914","NULL"
"2013","NULL","alle","alle","kroner","313800","gjennomsnittsinntekt","NULL","0919","NULL"
"2013","NULL","innvandrere","1","kroner","275700","gjennomsnittsinntekt","NULL","0919","NULL"
"2013","NULL","innvandrere","2","kroner","223000","gjennomsnittsinntekt","NULL","0919","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","317300","gjennomsnittsinntekt","NULL","0919","NULL"
"2013","NULL","alle","alle","kroner","339200","gjennomsnittsinntekt","NULL","0926","NULL"
"2013","NULL","innvandrere","1","kroner","290400","gjennomsnittsinntekt","NULL","0926","NULL"
"2013","NULL","innvandrere","2","kroner","251300","gjennomsnittsinntekt","NULL","0926","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","344100","gjennomsnittsinntekt","NULL","0926","NULL"
"2013","NULL","alle","alle","kroner","310600","gjennomsnittsinntekt","NULL","0928","NULL"
"2013","NULL","innvandrere","1","kroner","282600","gjennomsnittsinntekt","NULL","0928","NULL"
"2013","NULL","innvandrere","2","kroner","213200","gjennomsnittsinntekt","NULL","0928","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","314200","gjennomsnittsinntekt","NULL","0928","NULL"
"2013","NULL","alle","alle","kroner","304500","gjennomsnittsinntekt","NULL","0929","NULL"
"2013","NULL","innvandrere","1","kroner","241900","gjennomsnittsinntekt","NULL","0929","NULL"
"2013","NULL","innvandrere","2","kroner","224300","gjennomsnittsinntekt","NULL","0929","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","310800","gjennomsnittsinntekt","NULL","0929","NULL"
"2013","NULL","alle","alle","kroner","304900","gjennomsnittsinntekt","NULL","0935","NULL"
"2013","NULL","innvandrere","1","kroner","258700","gjennomsnittsinntekt","NULL","0935","NULL"
"2013","NULL","innvandrere","2","kroner","199100","gjennomsnittsinntekt","NULL","0935","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","315100","gjennomsnittsinntekt","NULL","0935","NULL"
"2013","NULL","alle","alle","kroner","308800","gjennomsnittsinntekt","NULL","0937","NULL"
"2013","NULL","innvandrere","1","kroner","248300","gjennomsnittsinntekt","NULL","0937","NULL"
"2013","NULL","innvandrere","2","kroner","202200","gjennomsnittsinntekt","NULL","0937","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","318100","gjennomsnittsinntekt","NULL","0937","NULL"
"2013","NULL","alle","alle","kroner","324300","gjennomsnittsinntekt","NULL","0938","NULL"
"2013","NULL","innvandrere","1","kroner","268500","gjennomsnittsinntekt","NULL","0938","NULL"
"2013","NULL","innvandrere","2","kroner","207600","gjennomsnittsinntekt","NULL","0938","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","327700","gjennomsnittsinntekt","NULL","0938","NULL"
"2013","NULL","alle","alle","kroner","333300","gjennomsnittsinntekt","NULL","0940","NULL"
"2013","NULL","innvandrere","1","kroner","324100","gjennomsnittsinntekt","NULL","0940","NULL"
"2013","NULL","innvandrere","2","kroner","182300","gjennomsnittsinntekt","NULL","0940","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","340000","gjennomsnittsinntekt","NULL","0940","NULL"
"2013","NULL","alle","alle","kroner","339200","gjennomsnittsinntekt","NULL","0941","NULL"
"2013","NULL","innvandrere","1","kroner","265400","gjennomsnittsinntekt","NULL","0941","NULL"
"2013","NULL","innvandrere","2","kroner","203900","gjennomsnittsinntekt","NULL","0941","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","358400","gjennomsnittsinntekt","NULL","0941","NULL"
"2013","NULL","alle","alle","kroner","330500","gjennomsnittsinntekt","NULL","1001","NULL"
"2013","NULL","innvandrere","1","kroner","290300","gjennomsnittsinntekt","NULL","1001","NULL"
"2013","NULL","innvandrere","2","kroner","233000","gjennomsnittsinntekt","NULL","1001","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","339800","gjennomsnittsinntekt","NULL","1001","NULL"
"2013","NULL","alle","alle","kroner","322000","gjennomsnittsinntekt","NULL","1002","NULL"
"2013","NULL","innvandrere","1","kroner","262400","gjennomsnittsinntekt","NULL","1002","NULL"
"2013","NULL","innvandrere","2","kroner","201600","gjennomsnittsinntekt","NULL","1002","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","330100","gjennomsnittsinntekt","NULL","1002","NULL"
"2013","NULL","alle","alle","kroner","329000","gjennomsnittsinntekt","NULL","1003","NULL"
"2013","NULL","innvandrere","1","kroner","275500","gjennomsnittsinntekt","NULL","1003","NULL"
"2013","NULL","innvandrere","2","kroner","220100","gjennomsnittsinntekt","NULL","1003","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","333700","gjennomsnittsinntekt","NULL","1003","NULL"
"2013","NULL","alle","alle","kroner","335800","gjennomsnittsinntekt","NULL","1004","NULL"
"2013","NULL","innvandrere","1","kroner","306600","gjennomsnittsinntekt","NULL","1004","NULL"
"2013","NULL","innvandrere","2","kroner","229900","gjennomsnittsinntekt","NULL","1004","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","339400","gjennomsnittsinntekt","NULL","1004","NULL"
"2013","NULL","alle","alle","kroner","315300","gjennomsnittsinntekt","NULL","1014","NULL"
"2013","NULL","innvandrere","1","kroner","275600","gjennomsnittsinntekt","NULL","1014","NULL"
"2013","NULL","innvandrere","2","kroner","245700","gjennomsnittsinntekt","NULL","1014","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","319700","gjennomsnittsinntekt","NULL","1014","NULL"
"2013","NULL","alle","alle","kroner","314900","gjennomsnittsinntekt","NULL","1017","NULL"
"2013","NULL","innvandrere","1","kroner","278400","gjennomsnittsinntekt","NULL","1017","NULL"
"2013","NULL","innvandrere","2","kroner","241900","gjennomsnittsinntekt","NULL","1017","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","320000","gjennomsnittsinntekt","NULL","1017","NULL"
"2013","NULL","alle","alle","kroner","337200","gjennomsnittsinntekt","NULL","1018","NULL"
"2013","NULL","innvandrere","1","kroner","273600","gjennomsnittsinntekt","NULL","1018","NULL"
"2013","NULL","innvandrere","2","kroner","223700","gjennomsnittsinntekt","NULL","1018","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","342000","gjennomsnittsinntekt","NULL","1018","NULL"
"2013","NULL","alle","alle","kroner","310200","gjennomsnittsinntekt","NULL","1021","NULL"
"2013","NULL","innvandrere","1","kroner","279700","gjennomsnittsinntekt","NULL","1021","NULL"
"2013","NULL","innvandrere","2","kroner","172200","gjennomsnittsinntekt","NULL","1021","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","316200","gjennomsnittsinntekt","NULL","1021","NULL"
"2013","NULL","alle","alle","kroner","322400","gjennomsnittsinntekt","NULL","1026","NULL"
"2013","NULL","innvandrere","1","kroner","249700","gjennomsnittsinntekt","NULL","1026","NULL"
"2013","NULL","innvandrere","2","kroner","155500","gjennomsnittsinntekt","NULL","1026","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","330500","gjennomsnittsinntekt","NULL","1026","NULL"
"2013","NULL","alle","alle","kroner","325200","gjennomsnittsinntekt","NULL","1027","NULL"
"2013","NULL","innvandrere","1","kroner","250200","gjennomsnittsinntekt","NULL","1027","NULL"
"2013","NULL","innvandrere","2","kroner","211700","gjennomsnittsinntekt","NULL","1027","NULL"
"2013","NULL","befolkningen_ellers","alle","kroner","327500","gjennomsnittsinntekt","NULL","1027","NULL"
