naringsregion_nr;avslutta.ettaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent
57;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;4;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;8;100;:;:;0;:;:;0;8;100;:;:;0;:;:;0;0;0;0;0;0;0;0;0;7;100;7;0;0;100;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;10;100;:;0;:;:;0;:;6;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;9;100;4;:;:;44;:;:;5;100;:;:;0;:;:;0;4;100;:;:;:;:;:;:;6;100;6;0;0;100;0;0;6;100;6;0;0;100;0;0;0;0;0;0;0;0;0;0;12;100;6;0;6;50;0;50;5;100;:;0;:;:;0;:;7;100;:;0;:;:;0;:;8;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;4;100;0;0;4;0;0;100;5;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:
60;22;100;18;:;:;82;:;:;13;100;13;0;0;100;0;0;9;100;5;:;:;56;:;:;18;100;9;4;5;50;22;28;10;100;6;:;:;60;:;:;8;100;3;:;:;38;:;:;23;100;17;:;:;74;:;:;15;100;:;:;:;:;:;:;8;100;:;:;:;:;:;:;7;100;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;:;:;:;0;:;:;0;13;100;4;5;4;31;38;31;:;:;:;0;0;:;0;0;:;:;:;5;4;:;45;36
61;195;100;107;20;68;55;10;35;109;100;67;15;27;61;14;25;86;100;40;5;41;47;6;48;179;100;106;12;61;59;7;34;93;100;60;7;26;65;8;28;86;100;46;5;35;53;6;41;167;100;101;12;54;60;7;32;92;100;62;8;22;67;9;24;75;100;39;4;32;52;5;43;153;100;97;21;35;63;14;23;82;100;57;11;14;70;13;17;71;100;40;10;21;56;14;30;106;100;70;13;23;66;12;22;52;100;40;7;5;77;13;10;54;100;30;6;18;56;11;33
62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;0;:;0;0;:;0;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;41;100;33;3;5;80;7;12;24;100;:;3;:;:;13;:;17;100;:;0;:;:;0;:;34;100;25;:;:;74;:;:;19;100;13;:;:;68;:;:;15;100;12;0;3;80;0;20;35;100;30;:;:;86;:;:;25;100;:;:;:;:;:;:;10;100;:;0;:;:;0;:;25;100;18;4;3;72;16;12;17;100;10;4;3;59;24;18;8;100;8;0;0;100;0;0;22;100;17;:;:;77;:;:;14;100;:;:;:;:;:;:;8;100;:;0;:;:;0;:
64;82;100;60;11;11;73;13;13;51;100;43;4;4;84;8;8;31;100;17;7;7;55;23;23;93;100;64;8;21;69;9;23;53;100;44;:;:;83;:;:;40;100;20;:;:;50;:;:;77;100;49;7;21;64;9;27;45;100;32;:;:;71;:;:;32;100;17;:;:;53;:;:;54;100;40;:;:;74;:;:;31;100;24;:;:;77;:;:;23;100;16;0;7;70;0;30;36;100;25;5;6;69;14;17;18;100;14;:;:;78;:;:;18;100;11;:;:;61;:;:
65;6;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:;12;100;:;0;:;:;0;:;4;100;4;0;0;100;0;0;8;100;:;0;:;:;0;:;5;100;:;:;:;:;:;:;:;:;0;:;0;0;:;0;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:
66;17;100;:;:;:;:;:;:;11;100;:;:;:;:;:;:;6;100;:;:;0;:;:;0;25;100;:;:;:;:;:;:;:;:;20;:;:;91;:;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67;28;100;15;:;:;54;:;:;14;100;7;0;7;50;0;50;14;100;8;:;:;57;:;:;38;100;28;5;5;74;13;13;23;100;18;:;:;78;:;:;15;100;10;:;:;67;:;:;26;100;16;4;6;62;15;23;15;100;11;:;:;73;:;:;11;100;5;:;:;45;:;:;19;100;:;:;:;:;:;:;14;100;:;:;0;:;:;0;5;100;:;0;:;:;0;:;15;100;9;:;:;60;:;:;7;100;:;0;:;:;0;:;8;100;:;:;:;:;:;:
68;18;100;10;:;:;56;:;:;12;100;:;4;:;:;33;:;6;100;:;:;:;:;:;:;12;100;5;:;:;42;:;:;7;100;:;:;:;:;:;:;5;100;:;:;:;:;:;:;13;100;9;:;:;69;:;:;7;100;:;:;0;:;:;0;6;100;:;0;:;:;0;:;8;100;:;:;0;:;:;0;:;:;3;:;0;60;:;0;:;:;:;:;0;:;:;0;13;100;7;0;6;54;0;46;9;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:
69;42;100;24;6;12;57;14;29;24;100;15;:;:;63;:;:;18;100;9;:;:;50;:;:;22;100;13;4;5;59;18;23;11;100;:;4;:;:;36;:;11;100;:;0;:;:;0;:;31;100;19;7;5;61;23;16;19;100;13;:;:;68;:;:;12;100;6;:;:;50;:;:;13;100;7;0;6;54;0;46;4;100;:;0;:;:;0;:;9;100;:;0;:;:;0;:;11;100;:;:;:;:;:;:;:;:;8;:;:;80;:;:;:;:;:;0;0;:;0;0
70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;13;100;:;0;:;:;0;:;:;:;10;0;:;91;0;:;:;:;:;0;:;:;0;:;28;100;19;:;:;68;:;:;17;100;13;:;:;76;:;:;11;100;6;:;:;55;:;:;17;100;10;:;:;59;:;:;11;100;:;:;:;:;:;:;6;100;:;:;:;:;:;:;13;100;7;:;:;54;:;:;9;100;:;:;:;:;:;:;4;100;:;0;:;:;0;:;14;100;10;:;:;71;:;:;6;100;:;:;0;:;:;0;8;100;:;:;:;:;:;:
72;41;100;17;6;18;41;15;44;18;100;:;:;5;:;:;28;23;100;:;:;13;:;:;57;30;100;25;:;:;83;:;:;19;100;:;:;:;:;:;:;11;100;:;:;0;:;:;0;24;100;15;:;:;63;:;:;12;100;8;:;:;67;:;:;12;100;7;:;:;58;:;:;27;100;15;3;9;56;11;33;17;100;9;3;5;53;18;29;10;100;6;0;4;60;0;40;25;100;14;:;:;56;:;:;9;100;:;0;:;:;0;:;16;100;:;:;7;:;:;44
73;90;100;65;14;11;72;16;12;53;100;41;:;:;77;:;:;37;100;24;:;:;65;:;:;115;100;78;12;25;68;10;22;60;100;44;5;11;73;8;18;55;100;34;7;14;62;13;25;101;100;69;11;21;68;11;21;62;100;50;4;8;81;6;13;39;100;19;7;13;49;18;33;90;100;60;7;23;67;8;26;55;100;40;3;12;73;5;22;35;100;20;4;11;57;11;31;63;100;34;9;20;54;14;32;26;100;16;6;4;62;23;15;37;100;18;3;16;49;8;43
74;34;100;26;3;5;76;9;15;27;100;:;3;:;:;11;:;7;100;:;0;:;:;0;:;24;100;11;:;:;46;:;:;10;100;:;:;:;:;:;:;14;100;:;:;8;:;:;57;25;100;11;6;8;44;24;32;13;100;6;:;:;46;:;:;12;100;5;:;:;42;:;:;16;100;10;:;:;63;:;:;:;:;:;4;:;:;29;:;:;:;:;:;0;:;:;0;20;100;10;4;6;50;20;30;8;100;3;:;:;38;:;:;12;100;7;:;:;58;:;:
75;36;100;24;6;6;67;17;17;24;100;18;:;:;75;:;:;12;100;6;:;:;50;:;:;41;100;28;5;8;68;12;20;17;100;:;:;0;:;:;0;24;100;:;:;8;:;:;33;41;100;25;12;4;61;29;10;28;100;18;:;:;64;:;:;13;100;7;:;:;54;:;:;33;100;17;6;10;52;18;30;17;100;12;:;:;71;:;:;16;100;5;:;:;31;:;:;21;100;11;:;:;52;:;:;15;100;:;:;6;:;:;40;6;100;:;:;:;:;:;:
76;57;100;37;10;10;65;18;18;37;100;28;6;3;76;16;8;20;100;9;4;7;45;20;35;71;100;47;8;16;66;11;23;48;100;34;4;10;71;8;21;23;100;13;4;6;57;17;26;62;100;40;6;16;65;10;26;33;100;26;:;:;79;:;:;29;100;14;:;:;48;:;:;40;100;25;:;:;63;:;:;22;100;17;:;:;77;:;:;18;100;8;:;:;44;:;:;45;100;19;12;14;42;27;31;25;100;11;6;8;44;24;32;20;100;8;6;6;40;30;30
77;73;100;51;6;16;70;8;22;45;100;35;:;:;78;:;:;28;100;16;:;:;57;:;:;27;100;22;:;:;81;:;:;:;:;:;:;:;:;:;:;:;:;:;0;0;:;0;0;17;100;:;0;:;:;0;:;13;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;13;100;9;:;:;69;:;:;:;:;:;0;0;:;0;0;:;:;:;:;:;:;:;:;9;100;:;0;:;:;0;:;3;100;3;0;0;100;0;0;6;100;:;0;:;:;0;:
78;53;100;37;:;:;70;:;:;32;100;27;:;:;84;:;:;21;100;10;:;:;48;:;:;49;100;29;5;15;59;10;31;28;100;20;:;:;71;:;:;21;100;9;:;:;43;:;:;27;100;18;:;:;67;:;:;19;100;:;:;4;:;:;21;8;100;:;0;:;:;0;:;21;100;14;:;:;67;:;:;10;100;:;:;:;:;:;:;11;100;:;0;:;:;0;:;20;100;15;:;:;75;:;:;11;100;:;:;:;:;:;:;9;100;:;:;0;:;:;0
79;71;100;49;7;15;69;10;21;40;100;29;:;:;73;:;:;31;100;20;:;:;65;:;:;99;100;71;8;20;72;8;20;59;100;50;:;:;85;:;:;40;100;21;:;:;53;:;:;60;100;48;6;6;80;10;10;35;100;27;:;:;77;:;:;25;100;21;:;:;84;:;:;47;100;32;6;9;68;13;19;22;100;:;:;0;:;:;0;25;100;:;:;9;:;:;36;36;100;20;:;:;56;:;:;23;100;11;:;:;48;:;:;13;100;9;0;4;69;0;31
80;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;13;100;7;:;:;54;:;:;6;100;:;0;:;:;0;:;7;100;:;:;:;:;:;:;8;100;:;0;:;:;0;:;:;:;5;0;:;83;0;:;:;:;:;0;0;:;0;0;:;:;0;:;0;0;:;0;:;:;0;:;0;0;:;0;0;0;0;0;0;0;0;0;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;:;:;:;0;:;:;0;:
81;35;100;29;:;:;83;:;:;22;100;:;:;0;:;:;0;13;100;:;:;:;:;:;:;41;100;26;7;8;63;17;20;19;100;:;:;:;:;:;:;22;100;:;:;:;:;:;:;57;100;39;12;6;68;21;11;29;100;22;:;:;76;:;:;28;100;17;:;:;61;:;:;35;100;25;:;:;71;:;:;18;100;:;0;:;:;0;:;17;100;:;:;6;:;:;35;33;100;18;9;6;55;27;18;20;100;14;:;:;70;:;:;13;100;4;:;:;31;:;:
82;5;100;:;0;:;:;0;:;5;100;:;0;:;:;0;:;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83;23;100;12;:;:;52;:;:;10;100;6;:;:;60;:;:;13;100;6;0;7;46;0;54;37;100;20;:;:;54;:;:;14;100;8;:;:;57;:;:;23;100;12;:;:;52;:;:;36;100;21;5;10;58;14;28;23;100;14;:;:;61;:;:;13;100;7;:;:;54;:;:;36;100;20;7;9;56;19;25;22;100;12;:;:;55;:;:;14;100;8;:;:;57;:;:;29;100;19;:;:;66;:;:;14;100;:;:;:;:;:;:;15;100;:;:;6;:;:;40
99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;100;33;4;6;77;9;14;27;100;:;4;:;:;15;:;16;100;:;0;:;:;0;:;40;100;19;5;16;48;13;40;21;100;14;:;:;67;:;:;19;100;5;:;:;26;:;:;49;100;34;:;:;69;:;:;36;100;25;:;:;69;:;:;13;100;9;:;:;69;:;:;29;100;21;:;:;72;:;:;16;100;:;:;:;:;:;:;13;100;:;0;:;:;0;:
