"kommune_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"1227","alle","3","personer","9","2013","barnehagedeltakelse"
"1228","alle","3","personer","60","2013","barnehagedeltakelse"
"1231","alle","3","personer","42","2013","barnehagedeltakelse"
"1232","alle","3","personer","11","2013","barnehagedeltakelse"
"1233","alle","3","personer","14","2013","barnehagedeltakelse"
"1234","alle","3","personer","8","2013","barnehagedeltakelse"
"1235","alle","3","personer","167","2013","barnehagedeltakelse"
"1238","alle","3","personer","105","2013","barnehagedeltakelse"
"1241","alle","3","personer","41","2013","barnehagedeltakelse"
"1242","alle","3","personer","23","2013","barnehagedeltakelse"
"1243","alle","3","personer","294","2013","barnehagedeltakelse"
"1244","alle","3","personer","63","2013","barnehagedeltakelse"
"1245","alle","3","personer","111","2013","barnehagedeltakelse"
"1246","alle","3","personer","324","2013","barnehagedeltakelse"
"1247","alle","3","personer","448","2013","barnehagedeltakelse"
"1251","alle","3","personer","43","2013","barnehagedeltakelse"
"1252","alle","3","personer",":","2013","barnehagedeltakelse"
"1253","alle","3","personer","73","2013","barnehagedeltakelse"
"1256","alle","3","personer","102","2013","barnehagedeltakelse"
"1259","alle","3","personer","48","2013","barnehagedeltakelse"
"1260","alle","3","personer","58","2013","barnehagedeltakelse"
"1263","alle","3","personer","221","2013","barnehagedeltakelse"
"1264","alle","3","personer","41","2013","barnehagedeltakelse"
"1265","alle","3","personer","4","2013","barnehagedeltakelse"
"1266","alle","3","personer","15","2013","barnehagedeltakelse"
"1401","alle","3","personer","153","2013","barnehagedeltakelse"
"1411","alle","3","personer","12","2013","barnehagedeltakelse"
"1412","alle","3","personer","5","2013","barnehagedeltakelse"
"1413","alle","3","personer","7","2013","barnehagedeltakelse"
"1416","alle","3","personer","48","2013","barnehagedeltakelse"
"1417","alle","3","personer","29","2013","barnehagedeltakelse"
"1418","alle","3","personer","16","2013","barnehagedeltakelse"
"1419","alle","3","personer","25","2013","barnehagedeltakelse"
"1420","alle","3","personer","88","2013","barnehagedeltakelse"
"1421","alle","3","personer","14","2013","barnehagedeltakelse"
"1422","alle","3","personer","25","2013","barnehagedeltakelse"
"1424","alle","3","personer","59","2013","barnehagedeltakelse"
"1426","alle","3","personer","56","2013","barnehagedeltakelse"
"1428","alle","3","personer","21","2013","barnehagedeltakelse"
"1429","alle","3","personer","47","2013","barnehagedeltakelse"
"1430","alle","3","personer","35","2013","barnehagedeltakelse"
"1431","alle","3","personer","38","2013","barnehagedeltakelse"
"1432","alle","3","personer","193","2013","barnehagedeltakelse"
"1433","alle","3","personer","36","2013","barnehagedeltakelse"
"1438","alle","3","personer","50","2013","barnehagedeltakelse"
"1439","alle","3","personer","70","2013","barnehagedeltakelse"
"1441","alle","3","personer","15","2013","barnehagedeltakelse"
"1443","alle","3","personer","83","2013","barnehagedeltakelse"
"1444","alle","3","personer","9","2013","barnehagedeltakelse"
"1445","alle","3","personer","63","2013","barnehagedeltakelse"
"1449","alle","3","personer","81","2013","barnehagedeltakelse"
"1502","alle","3","personer","285","2013","barnehagedeltakelse"
"1504","alle","3","personer","539","2013","barnehagedeltakelse"
"1505","alle","3","personer","283","2013","barnehagedeltakelse"
"1511","alle","3","personer","34","2013","barnehagedeltakelse"
"1514","alle","3","personer","24","2013","barnehagedeltakelse"
"1515","alle","3","personer","101","2013","barnehagedeltakelse"
"1516","alle","3","personer","94","2013","barnehagedeltakelse"
"1517","alle","3","personer","61","2013","barnehagedeltakelse"
"1519","alle","3","personer","106","2013","barnehagedeltakelse"
"1520","alle","3","personer","120","2013","barnehagedeltakelse"
"1523","alle","3","personer","28","2013","barnehagedeltakelse"
"1524","alle","3","personer","15","2013","barnehagedeltakelse"
"1525","alle","3","personer","49","2013","barnehagedeltakelse"
"1526","alle","3","personer","11","2013","barnehagedeltakelse"
"1528","alle","3","personer","102","2013","barnehagedeltakelse"
"1529","alle","3","personer","56","2013","barnehagedeltakelse"
"1531","alle","3","personer","127","2013","barnehagedeltakelse"
"1532","alle","3","personer","104","2013","barnehagedeltakelse"
"1534","alle","3","personer","92","2013","barnehagedeltakelse"
"1535","alle","3","personer","71","2013","barnehagedeltakelse"
"1539","alle","3","personer","88","2013","barnehagedeltakelse"
"1543","alle","3","personer","22","2013","barnehagedeltakelse"
"1545","alle","3","personer","23","2013","barnehagedeltakelse"
"1546","alle","3","personer","13","2013","barnehagedeltakelse"
"1547","alle","3","personer","37","2013","barnehagedeltakelse"
"1548","alle","3","personer","92","2013","barnehagedeltakelse"
"1551","alle","3","personer","52","2013","barnehagedeltakelse"
"1554","alle","3","personer","62","2013","barnehagedeltakelse"
"1557","alle","3","personer","22","2013","barnehagedeltakelse"
"1560","alle","3","personer","32","2013","barnehagedeltakelse"
"1563","alle","3","personer","73","2013","barnehagedeltakelse"
"1566","alle","3","personer","66","2013","barnehagedeltakelse"
"1567","alle","3","personer","23","2013","barnehagedeltakelse"
"1571","alle","3","personer","13","2013","barnehagedeltakelse"
"1573","alle","3","personer","25","2013","barnehagedeltakelse"
"1576","alle","3","personer","30","2013","barnehagedeltakelse"
"1601","alle","3","personer","2335","2013","barnehagedeltakelse"
"1612","alle","3","personer","53","2013","barnehagedeltakelse"
"1613","alle","3","personer","13","2013","barnehagedeltakelse"
"1617","alle","3","personer","38","2013","barnehagedeltakelse"
"1620","alle","3","personer","55","2013","barnehagedeltakelse"
"1621","alle","3","personer","45","2013","barnehagedeltakelse"
"1622","alle","3","personer","17","2013","barnehagedeltakelse"
"1624","alle","3","personer","73","2013","barnehagedeltakelse"
"1627","alle","3","personer","60","2013","barnehagedeltakelse"
"1630","alle","3","personer","21","2013","barnehagedeltakelse"
"1632","alle","3","personer","4","2013","barnehagedeltakelse"
"1633","alle","3","personer","10","2013","barnehagedeltakelse"
"1634","alle","3","personer","81","2013","barnehagedeltakelse"
"1635","alle","3","personer","24","2013","barnehagedeltakelse"
"1636","alle","3","personer","45","2013","barnehagedeltakelse"
"1638","alle","3","personer","151","2013","barnehagedeltakelse"
"1640","alle","3","personer","51","2013","barnehagedeltakelse"
"1644","alle","3","personer","11","2013","barnehagedeltakelse"
"1648","alle","3","personer","60","2013","barnehagedeltakelse"
"1653","alle","3","personer","218","2013","barnehagedeltakelse"
"1657","alle","3","personer","125","2013","barnehagedeltakelse"
"1662","alle","3","personer","82","2013","barnehagedeltakelse"
"1663","alle","3","personer","196","2013","barnehagedeltakelse"
"1664","alle","3","personer","37","2013","barnehagedeltakelse"
"1665","alle","3","personer","8","2013","barnehagedeltakelse"
"1702","alle","3","personer","251","2013","barnehagedeltakelse"
"1703","alle","3","personer","165","2013","barnehagedeltakelse"
"1711","alle","3","personer","28","2013","barnehagedeltakelse"
"1714","alle","3","personer","284","2013","barnehagedeltakelse"
"1717","alle","3","personer","33","2013","barnehagedeltakelse"
"1718","alle","3","personer","38","2013","barnehagedeltakelse"
"1719","alle","3","personer","234","2013","barnehagedeltakelse"
"1721","alle","3","personer","182","2013","barnehagedeltakelse"
"1724","alle","3","personer","16","2013","barnehagedeltakelse"
"1725","alle","3","personer","13","2013","barnehagedeltakelse"
"1736","alle","3","personer","20","2013","barnehagedeltakelse"
"1738","alle","3","personer","15","2013","barnehagedeltakelse"
"1739","alle","3","personer","5","2013","barnehagedeltakelse"
"1740","alle","3","personer","6","2013","barnehagedeltakelse"
"1742","alle","3","personer","27","2013","barnehagedeltakelse"
"1743","alle","3","personer","17","2013","barnehagedeltakelse"
"1744","alle","3","personer","59","2013","barnehagedeltakelse"
"1748","alle","3","personer","7","2013","barnehagedeltakelse"
"1749","alle","3","personer","6","2013","barnehagedeltakelse"
"1750","alle","3","personer","52","2013","barnehagedeltakelse"
"1751","alle","3","personer","54","2013","barnehagedeltakelse"
"1755","alle","3","personer",":","2013","barnehagedeltakelse"
"1756","alle","3","personer","70","2013","barnehagedeltakelse"
"1804","alle","3","personer","585","2013","barnehagedeltakelse"
"1805","alle","3","personer","213","2013","barnehagedeltakelse"
"1811","alle","3","personer","12","2013","barnehagedeltakelse"
"1812","alle","3","personer","22","2013","barnehagedeltakelse"
"1813","alle","3","personer","91","2013","barnehagedeltakelse"
"1815","alle","3","personer","16","2013","barnehagedeltakelse"
"1816","alle","3","personer","6","2013","barnehagedeltakelse"
"1818","alle","3","personer","18","2013","barnehagedeltakelse"
"1820","alle","3","personer","76","2013","barnehagedeltakelse"
"1822","alle","3","personer","16","2013","barnehagedeltakelse"
"1824","alle","3","personer","135","2013","barnehagedeltakelse"
"1825","alle","3","personer","19","2013","barnehagedeltakelse"
"1826","alle","3","personer","15","2013","barnehagedeltakelse"
"1827","alle","3","personer","18","2013","barnehagedeltakelse"
"1828","alle","3","personer","20","2013","barnehagedeltakelse"
"1832","alle","3","personer","43","2013","barnehagedeltakelse"
"1833","alle","3","personer","304","2013","barnehagedeltakelse"
"1834","alle","3","personer","26","2013","barnehagedeltakelse"
"1835","alle","3","personer","4","2013","barnehagedeltakelse"
"1836","alle","3","personer","10","2013","barnehagedeltakelse"
"1837","alle","3","personer","67","2013","barnehagedeltakelse"
"1838","alle","3","personer","20","2013","barnehagedeltakelse"
"1839","alle","3","personer","4","2013","barnehagedeltakelse"
"1840","alle","3","personer","61","2013","barnehagedeltakelse"
"1841","alle","3","personer","99","2013","barnehagedeltakelse"
"1845","alle","3","personer","13","2013","barnehagedeltakelse"
"1848","alle","3","personer","23","2013","barnehagedeltakelse"
"1849","alle","3","personer","21","2013","barnehagedeltakelse"
"1850","alle","3","personer","17","2013","barnehagedeltakelse"
"1851","alle","3","personer","26","2013","barnehagedeltakelse"
"1852","alle","3","personer","13","2013","barnehagedeltakelse"
"1853","alle","3","personer","15","2013","barnehagedeltakelse"
"1854","alle","3","personer","24","2013","barnehagedeltakelse"
"1856","alle","3","personer","5","2013","barnehagedeltakelse"
"1857","alle","3","personer","9","2013","barnehagedeltakelse"
"1859","alle","3","personer","9","2013","barnehagedeltakelse"
"1860","alle","3","personer","138","2013","barnehagedeltakelse"
"1865","alle","3","personer","73","2013","barnehagedeltakelse"
"1866","alle","3","personer","64","2013","barnehagedeltakelse"
"1867","alle","3","personer","22","2013","barnehagedeltakelse"
"1868","alle","3","personer","35","2013","barnehagedeltakelse"
"1870","alle","3","personer","112","2013","barnehagedeltakelse"
"1871","alle","3","personer","37","2013","barnehagedeltakelse"
"1874","alle","3","personer","10","2013","barnehagedeltakelse"
"1902","alle","3","personer","947","2013","barnehagedeltakelse"
"1903","alle","3","personer","313","2013","barnehagedeltakelse"
"1911","alle","3","personer","30","2013","barnehagedeltakelse"
"1913","alle","3","personer","34","2013","barnehagedeltakelse"
"1917","alle","3","personer","11","2013","barnehagedeltakelse"
"1919","alle","3","personer","6","2013","barnehagedeltakelse"
"1920","alle","3","personer","13","2013","barnehagedeltakelse"
"1922","alle","3","personer","44","2013","barnehagedeltakelse"
"1923","alle","3","personer","22","2013","barnehagedeltakelse"
"1924","alle","3","personer","68","2013","barnehagedeltakelse"
"1925","alle","3","personer","36","2013","barnehagedeltakelse"
"1926","alle","3","personer","8","2013","barnehagedeltakelse"
"1927","alle","3","personer","19","2013","barnehagedeltakelse"
"1928","alle","3","personer",":","2013","barnehagedeltakelse"
"1929","alle","3","personer","13","2013","barnehagedeltakelse"
"1931","alle","3","personer","129","2013","barnehagedeltakelse"
"1933","alle","3","personer","41","2013","barnehagedeltakelse"
"1936","alle","3","personer","19","2013","barnehagedeltakelse"
"1938","alle","3","personer","23","2013","barnehagedeltakelse"
"1939","alle","3","personer","14","2013","barnehagedeltakelse"
"1940","alle","3","personer","24","2013","barnehagedeltakelse"
"1941","alle","3","personer","38","2013","barnehagedeltakelse"
"1942","alle","3","personer","61","2013","barnehagedeltakelse"
"1943","alle","3","personer","9","2013","barnehagedeltakelse"
"2002","alle","3","personer","14","2013","barnehagedeltakelse"
"2003","alle","3","personer","53","2013","barnehagedeltakelse"
"2004","alle","3","personer","129","2013","barnehagedeltakelse"
"2011","alle","3","personer","31","2013","barnehagedeltakelse"
"2012","alle","3","personer","265","2013","barnehagedeltakelse"
"2014","alle","3","personer","10","2013","barnehagedeltakelse"
"2015","alle","3","personer","13","2013","barnehagedeltakelse"
"2017","alle","3","personer","7","2013","barnehagedeltakelse"
"2018","alle","3","personer","9","2013","barnehagedeltakelse"
"2019","alle","3","personer","29","2013","barnehagedeltakelse"
"2020","alle","3","personer","39","2013","barnehagedeltakelse"
"2021","alle","3","personer","22","2013","barnehagedeltakelse"
"2022","alle","3","personer","10","2013","barnehagedeltakelse"
"2023","alle","3","personer","6","2013","barnehagedeltakelse"
"2024","alle","3","personer","9","2013","barnehagedeltakelse"
"2025","alle","3","personer","25","2013","barnehagedeltakelse"
"2027","alle","3","personer","12","2013","barnehagedeltakelse"
"2028","alle","3","personer","16","2013","barnehagedeltakelse"
"2030","alle","3","personer","99","2013","barnehagedeltakelse"
"0101","alle","4","personer","332","2013","barnehagedeltakelse"
"0104","alle","4","personer","359","2013","barnehagedeltakelse"
"0105","alle","4","personer","686","2013","barnehagedeltakelse"
"0106","alle","4","personer","949","2013","barnehagedeltakelse"
"0111","alle","4","personer","41","2013","barnehagedeltakelse"
"0118","alle","4","personer","12","2013","barnehagedeltakelse"
"0119","alle","4","personer","38","2013","barnehagedeltakelse"
"0121","alle","4","personer","9","2013","barnehagedeltakelse"
"0122","alle","4","personer","54","2013","barnehagedeltakelse"
"0123","alle","4","personer","68","2013","barnehagedeltakelse"
"0124","alle","4","personer","200","2013","barnehagedeltakelse"
"0125","alle","4","personer","132","2013","barnehagedeltakelse"
"0127","alle","4","personer","45","2013","barnehagedeltakelse"
"0128","alle","4","personer","73","2013","barnehagedeltakelse"
"0135","alle","4","personer","86","2013","barnehagedeltakelse"
"0136","alle","4","personer","172","2013","barnehagedeltakelse"
"0137","alle","4","personer","72","2013","barnehagedeltakelse"
"0138","alle","4","personer","65","2013","barnehagedeltakelse"
"0211","alle","4","personer","221","2013","barnehagedeltakelse"
"0213","alle","4","personer","425","2013","barnehagedeltakelse"
"0214","alle","4","personer","268","2013","barnehagedeltakelse"
"0215","alle","4","personer","174","2013","barnehagedeltakelse"
"0216","alle","4","personer","231","2013","barnehagedeltakelse"
"0217","alle","4","personer","383","2013","barnehagedeltakelse"
"0219","alle","4","personer","1705","2013","barnehagedeltakelse"
"0220","alle","4","personer","768","2013","barnehagedeltakelse"
"0221","alle","4","personer","167","2013","barnehagedeltakelse"
"0226","alle","4","personer","247","2013","barnehagedeltakelse"
"0227","alle","4","personer","131","2013","barnehagedeltakelse"
"0228","alle","4","personer","203","2013","barnehagedeltakelse"
"0229","alle","4","personer","131","2013","barnehagedeltakelse"
"0230","alle","4","personer","428","2013","barnehagedeltakelse"
"0231","alle","4","personer","659","2013","barnehagedeltakelse"
"0233","alle","4","personer","321","2013","barnehagedeltakelse"
"0234","alle","4","personer","97","2013","barnehagedeltakelse"
"0235","alle","4","personer","511","2013","barnehagedeltakelse"
"0236","alle","4","personer","220","2013","barnehagedeltakelse"
"0237","alle","4","personer","318","2013","barnehagedeltakelse"
"0238","alle","4","personer","166","2013","barnehagedeltakelse"
"0239","alle","4","personer","31","2013","barnehagedeltakelse"
"0301","alle","4","personer","7693","2013","barnehagedeltakelse"
"0402","alle","4","personer","196","2013","barnehagedeltakelse"
"0403","alle","4","personer","327","2013","barnehagedeltakelse"
"0412","alle","4","personer","391","2013","barnehagedeltakelse"
"0415","alle","4","personer","84","2013","barnehagedeltakelse"
"0417","alle","4","personer","221","2013","barnehagedeltakelse"
"0418","alle","4","personer","51","2013","barnehagedeltakelse"
"0419","alle","4","personer","84","2013","barnehagedeltakelse"
"0420","alle","4","personer","46","2013","barnehagedeltakelse"
"0423","alle","4","personer","31","2013","barnehagedeltakelse"
"0425","alle","4","personer","66","2013","barnehagedeltakelse"
"0426","alle","4","personer","28","2013","barnehagedeltakelse"
"0427","alle","4","personer","229","2013","barnehagedeltakelse"
"0428","alle","4","personer","57","2013","barnehagedeltakelse"
"0429","alle","4","personer","57","2013","barnehagedeltakelse"
"0430","alle","4","personer","25","2013","barnehagedeltakelse"
"0432","alle","4","personer","16","2013","barnehagedeltakelse"
"0434","alle","4","personer","15","2013","barnehagedeltakelse"
"0436","alle","4","personer","25","2013","barnehagedeltakelse"
"0437","alle","4","personer","82","2013","barnehagedeltakelse"
"0438","alle","4","personer","38","2013","barnehagedeltakelse"
"0439","alle","4","personer","14","2013","barnehagedeltakelse"
"0441","alle","4","personer","17","2013","barnehagedeltakelse"
"0501","alle","4","personer","264","2013","barnehagedeltakelse"
"0502","alle","4","personer","306","2013","barnehagedeltakelse"
"0511","alle","4","personer","27","2013","barnehagedeltakelse"
"0512","alle","4","personer","18","2013","barnehagedeltakelse"
"0513","alle","4","personer","18","2013","barnehagedeltakelse"
"0514","alle","4","personer","17","2013","barnehagedeltakelse"
"0515","alle","4","personer","41","2013","barnehagedeltakelse"
"0516","alle","4","personer","58","2013","barnehagedeltakelse"
"0517","alle","4","personer","56","2013","barnehagedeltakelse"
"0519","alle","4","personer","30","2013","barnehagedeltakelse"
"0520","alle","4","personer","49","2013","barnehagedeltakelse"
"0521","alle","4","personer","56","2013","barnehagedeltakelse"
"0522","alle","4","personer","58","2013","barnehagedeltakelse"
"0528","alle","4","personer","154","2013","barnehagedeltakelse"
"0529","alle","4","personer","139","2013","barnehagedeltakelse"
"0532","alle","4","personer","68","2013","barnehagedeltakelse"
"0533","alle","4","personer","95","2013","barnehagedeltakelse"
"0534","alle","4","personer","137","2013","barnehagedeltakelse"
"0536","alle","4","personer","61","2013","barnehagedeltakelse"
"0538","alle","4","personer","79","2013","barnehagedeltakelse"
"0540","alle","4","personer","37","2013","barnehagedeltakelse"
"0541","alle","4","personer","21","2013","barnehagedeltakelse"
"0542","alle","4","personer","64","2013","barnehagedeltakelse"
"0543","alle","4","personer","27","2013","barnehagedeltakelse"
"0544","alle","4","personer","37","2013","barnehagedeltakelse"
"0545","alle","4","personer","17","2013","barnehagedeltakelse"
"0602","alle","4","personer","830","2013","barnehagedeltakelse"
"0604","alle","4","personer","358","2013","barnehagedeltakelse"
"0605","alle","4","personer","328","2013","barnehagedeltakelse"
"0612","alle","4","personer","74","2013","barnehagedeltakelse"
"0615","alle","4","personer","8","2013","barnehagedeltakelse"
"0616","alle","4","personer","21","2013","barnehagedeltakelse"
"0617","alle","4","personer","46","2013","barnehagedeltakelse"
"0618","alle","4","personer","23","2013","barnehagedeltakelse"
"0619","alle","4","personer","56","2013","barnehagedeltakelse"
"0620","alle","4","personer","28","2013","barnehagedeltakelse"
"0621","alle","4","personer","30","2013","barnehagedeltakelse"
"0622","alle","4","personer","13","2013","barnehagedeltakelse"
"0623","alle","4","personer","152","2013","barnehagedeltakelse"
"0624","alle","4","personer","207","2013","barnehagedeltakelse"
"0625","alle","4","personer","301","2013","barnehagedeltakelse"
"0626","alle","4","personer","313","2013","barnehagedeltakelse"
"0627","alle","4","personer","256","2013","barnehagedeltakelse"
"0628","alle","4","personer","95","2013","barnehagedeltakelse"
"0631","alle","4","personer","30","2013","barnehagedeltakelse"
"0632","alle","4","personer","9","2013","barnehagedeltakelse"
"0633","alle","4","personer","23","2013","barnehagedeltakelse"
"0701","alle","4","personer","311","2013","barnehagedeltakelse"
"0702","alle","4","personer","118","2013","barnehagedeltakelse"
"0704","alle","4","personer","444","2013","barnehagedeltakelse"
"0706","alle","4","personer","508","2013","barnehagedeltakelse"
"0709","alle","4","personer","502","2013","barnehagedeltakelse"
"0711","alle","4","personer","64","2013","barnehagedeltakelse"
"0713","alle","4","personer","123","2013","barnehagedeltakelse"
"0714","alle","4","personer","25","2013","barnehagedeltakelse"
"0716","alle","4","personer","119","2013","barnehagedeltakelse"
"0719","alle","4","personer","62","2013","barnehagedeltakelse"
"0720","alle","4","personer","147","2013","barnehagedeltakelse"
"0722","alle","4","personer","234","2013","barnehagedeltakelse"
"0723","alle","4","personer","47","2013","barnehagedeltakelse"
"0728","alle","4","personer","26","2013","barnehagedeltakelse"
"0805","alle","4","personer","390","2013","barnehagedeltakelse"
"0806","alle","4","personer","540","2013","barnehagedeltakelse"
"0807","alle","4","personer","126","2013","barnehagedeltakelse"
"0811","alle","4","personer","20","2013","barnehagedeltakelse"
"0814","alle","4","personer","140","2013","barnehagedeltakelse"
"0815","alle","4","personer","107","2013","barnehagedeltakelse"
"0817","alle","4","personer","35","2013","barnehagedeltakelse"
"0819","alle","4","personer","69","2013","barnehagedeltakelse"
"0821","alle","4","personer","82","2013","barnehagedeltakelse"
"0822","alle","4","personer","35","2013","barnehagedeltakelse"
"0826","alle","4","personer","75","2013","barnehagedeltakelse"
"0827","alle","4","personer","15","2013","barnehagedeltakelse"
"0828","alle","4","personer","38","2013","barnehagedeltakelse"
"0829","alle","4","personer","19","2013","barnehagedeltakelse"
"0830","alle","4","personer","18","2013","barnehagedeltakelse"
"0831","alle","4","personer","15","2013","barnehagedeltakelse"
"0833","alle","4","personer","26","2013","barnehagedeltakelse"
"0834","alle","4","personer","44","2013","barnehagedeltakelse"
"0901","alle","4","personer","67","2013","barnehagedeltakelse"
"0904","alle","4","personer","317","2013","barnehagedeltakelse"
"0906","alle","4","personer","537","2013","barnehagedeltakelse"
"0911","alle","4","personer","25","2013","barnehagedeltakelse"
"0912","alle","4","personer","25","2013","barnehagedeltakelse"
"0914","alle","4","personer","74","2013","barnehagedeltakelse"
"0919","alle","4","personer","65","2013","barnehagedeltakelse"
"0926","alle","4","personer","138","2013","barnehagedeltakelse"
"0928","alle","4","personer","88","2013","barnehagedeltakelse"
"0929","alle","4","personer","20","2013","barnehagedeltakelse"
"0935","alle","4","personer","17","2013","barnehagedeltakelse"
"0937","alle","4","personer","45","2013","barnehagedeltakelse"
"0938","alle","4","personer","10","2013","barnehagedeltakelse"
"0940","alle","4","personer","14","2013","barnehagedeltakelse"
"0941","alle","4","personer","10","2013","barnehagedeltakelse"
"1001","alle","4","personer","1166","2013","barnehagedeltakelse"
"1002","alle","4","personer","201","2013","barnehagedeltakelse"
"1003","alle","4","personer","119","2013","barnehagedeltakelse"
"1004","alle","4","personer","104","2013","barnehagedeltakelse"
"1014","alle","4","personer","213","2013","barnehagedeltakelse"
"1017","alle","4","personer","107","2013","barnehagedeltakelse"
"1018","alle","4","personer","141","2013","barnehagedeltakelse"
"1021","alle","4","personer","33","2013","barnehagedeltakelse"
"1026","alle","4","personer","5","2013","barnehagedeltakelse"
"1027","alle","4","personer","31","2013","barnehagedeltakelse"
"1029","alle","4","personer","68","2013","barnehagedeltakelse"
"1032","alle","4","personer","121","2013","barnehagedeltakelse"
"1034","alle","4","personer","18","2013","barnehagedeltakelse"
"1037","alle","4","personer","80","2013","barnehagedeltakelse"
"1046","alle","4","personer","29","2013","barnehagedeltakelse"
"1101","alle","4","personer","215","2013","barnehagedeltakelse"
"1102","alle","4","personer","1002","2013","barnehagedeltakelse"
"1103","alle","4","personer","1636","2013","barnehagedeltakelse"
"1106","alle","4","personer","428","2013","barnehagedeltakelse"
"1111","alle","4","personer","52","2013","barnehagedeltakelse"
"1112","alle","4","personer","50","2013","barnehagedeltakelse"
"1114","alle","4","personer","36","2013","barnehagedeltakelse"
"1119","alle","4","personer","295","2013","barnehagedeltakelse"
"1120","alle","4","personer","323","2013","barnehagedeltakelse"
"1121","alle","4","personer","268","2013","barnehagedeltakelse"
"1122","alle","4","personer","181","2013","barnehagedeltakelse"
"1124","alle","4","personer","416","2013","barnehagedeltakelse"
"1127","alle","4","personer","144","2013","barnehagedeltakelse"
"1129","alle","4","personer","20","2013","barnehagedeltakelse"
"1130","alle","4","personer","178","2013","barnehagedeltakelse"
"1133","alle","4","personer","39","2013","barnehagedeltakelse"
"1134","alle","4","personer","61","2013","barnehagedeltakelse"
"1135","alle","4","personer","51","2013","barnehagedeltakelse"
"1141","alle","4","personer","44","2013","barnehagedeltakelse"
"1142","alle","4","personer","91","2013","barnehagedeltakelse"
"1144","alle","4","personer","10","2013","barnehagedeltakelse"
"1145","alle","4","personer","13","2013","barnehagedeltakelse"
"1146","alle","4","personer","177","2013","barnehagedeltakelse"
"1149","alle","4","personer","582","2013","barnehagedeltakelse"
"1151","alle","4","personer",":","2013","barnehagedeltakelse"
"1160","alle","4","personer","111","2013","barnehagedeltakelse"
"1201","alle","4","personer","3249","2013","barnehagedeltakelse"
"1211","alle","4","personer","52","2013","barnehagedeltakelse"
"1216","alle","4","personer","84","2013","barnehagedeltakelse"
"1219","alle","4","personer","190","2013","barnehagedeltakelse"
"1221","alle","4","personer","282","2013","barnehagedeltakelse"
"1222","alle","4","personer","38","2013","barnehagedeltakelse"
"1223","alle","4","personer","31","2013","barnehagedeltakelse"
"1224","alle","4","personer","167","2013","barnehagedeltakelse"
"1227","alle","4","personer","11","2013","barnehagedeltakelse"
"1228","alle","4","personer","69","2013","barnehagedeltakelse"
"1231","alle","4","personer","37","2013","barnehagedeltakelse"
"1232","alle","4","personer","10","2013","barnehagedeltakelse"
"1233","alle","4","personer","10","2013","barnehagedeltakelse"
"1234","alle","4","personer",":","2013","barnehagedeltakelse"
"1235","alle","4","personer","167","2013","barnehagedeltakelse"
"1238","alle","4","personer","83","2013","barnehagedeltakelse"
"1241","alle","4","personer","25","2013","barnehagedeltakelse"
"1242","alle","4","personer","32","2013","barnehagedeltakelse"
"1243","alle","4","personer","278","2013","barnehagedeltakelse"
"1244","alle","4","personer","86","2013","barnehagedeltakelse"
"1245","alle","4","personer","112","2013","barnehagedeltakelse"
"1246","alle","4","personer","339","2013","barnehagedeltakelse"
"1247","alle","4","personer","453","2013","barnehagedeltakelse"
"1251","alle","4","personer","59","2013","barnehagedeltakelse"
"1252","alle","4","personer","8","2013","barnehagedeltakelse"
"1253","alle","4","personer","102","2013","barnehagedeltakelse"
"1256","alle","4","personer","124","2013","barnehagedeltakelse"
"1259","alle","4","personer","73","2013","barnehagedeltakelse"
"1260","alle","4","personer","67","2013","barnehagedeltakelse"
"1263","alle","4","personer","217","2013","barnehagedeltakelse"
"1264","alle","4","personer","44","2013","barnehagedeltakelse"
"1265","alle","4","personer",":","2013","barnehagedeltakelse"
"1266","alle","4","personer","20","2013","barnehagedeltakelse"
"1401","alle","4","personer","151","2013","barnehagedeltakelse"
"1411","alle","4","personer","24","2013","barnehagedeltakelse"
"1412","alle","4","personer","4","2013","barnehagedeltakelse"
"1413","alle","4","personer","11","2013","barnehagedeltakelse"
"1416","alle","4","personer","36","2013","barnehagedeltakelse"
"1417","alle","4","personer","33","2013","barnehagedeltakelse"
"1418","alle","4","personer","10","2013","barnehagedeltakelse"
"1419","alle","4","personer","33","2013","barnehagedeltakelse"
"1420","alle","4","personer","97","2013","barnehagedeltakelse"
"1421","alle","4","personer","16","2013","barnehagedeltakelse"
"1422","alle","4","personer","22","2013","barnehagedeltakelse"
"1424","alle","4","personer","34","2013","barnehagedeltakelse"
"1426","alle","4","personer","49","2013","barnehagedeltakelse"
"1428","alle","4","personer","37","2013","barnehagedeltakelse"
"1429","alle","4","personer","30","2013","barnehagedeltakelse"
"1430","alle","4","personer","37","2013","barnehagedeltakelse"
"1431","alle","4","personer","50","2013","barnehagedeltakelse"
"1432","alle","4","personer","188","2013","barnehagedeltakelse"
"1433","alle","4","personer","36","2013","barnehagedeltakelse"
"1438","alle","4","personer","34","2013","barnehagedeltakelse"
"1439","alle","4","personer","63","2013","barnehagedeltakelse"
"1441","alle","4","personer","31","2013","barnehagedeltakelse"
"1443","alle","4","personer","67","2013","barnehagedeltakelse"
"1444","alle","4","personer","14","2013","barnehagedeltakelse"
"1445","alle","4","personer","58","2013","barnehagedeltakelse"
"1449","alle","4","personer","109","2013","barnehagedeltakelse"
"1502","alle","4","personer","345","2013","barnehagedeltakelse"
"1504","alle","4","personer","618","2013","barnehagedeltakelse"
