"aar","bydel_nr","innvkat_3","kjonn","aldersinndeling_etter_grskole","tabellvariabel","tabell_navn","enhet"
"2008","030199","befolkningen_ellers","1","16_25","34","ikke_arbutd_innvkat_alder","personer"
"2008","030199","befolkningen_ellers","1","26_66","348","ikke_arbutd_innvkat_alder","personer"
"2008","030199","befolkningen_ellers","1","alle","382","ikke_arbutd_innvkat_alder","personer"
"2008","030199","befolkningen_ellers","alle","16_25","69","ikke_arbutd_innvkat_alder","personer"
"2008","030199","befolkningen_ellers","alle","26_66","531","ikke_arbutd_innvkat_alder","personer"
"2008","030199","befolkningen_ellers","alle","alle","600","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","0","16_25","80","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","0","26_66","321","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","0","alle","401","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","1","16_25","97","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","1","26_66","492","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","1","alle","589","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","alle","16_25","177","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","alle","26_66","813","ikke_arbutd_innvkat_alder","personer"
"2008","030199","innvandrere","alle","alle","990","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","0","16_25","34503","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","0","26_66","292528","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","0","alle","327031","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","1","16_25","38332","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","1","26_66","235773","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","1","alle","274105","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","alle","16_25","72835","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","alle","26_66","528301","ikke_arbutd_innvkat_alder","personer"
"2009","00","alle","alle","alle","601136","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","0","16_25","23914","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","0","26_66","237424","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","0","alle","261338","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","1","16_25","29587","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","1","26_66","188426","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","1","alle","218013","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","alle","16_25","53501","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","alle","26_66","425850","ikke_arbutd_innvkat_alder","personer"
"2009","00","befolkningen_ellers","alle","alle","479351","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","0","16_25","10589","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","0","26_66","55104","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","0","alle","65693","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","1","16_25","8745","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","1","26_66","47347","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","1","alle","56092","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","alle","16_25","19334","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","alle","26_66","102451","ikke_arbutd_innvkat_alder","personer"
"2009","00","innvandrere","alle","alle","121785","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","0","16_25","570","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","0","26_66","3598","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","0","alle","4168","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","1","16_25","538","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","1","26_66","3865","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","1","alle","4403","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","alle","16_25","1108","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","alle","26_66","7463","ikke_arbutd_innvkat_alder","personer"
"2009","030101","alle","alle","alle","8571","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","0","16_25","267","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","0","26_66","2193","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","0","alle","2460","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","1","16_25","311","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","1","26_66","2169","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","1","alle","2480","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","alle","16_25","578","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","alle","26_66","4362","ikke_arbutd_innvkat_alder","personer"
"2009","030101","befolkningen_ellers","alle","alle","4940","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","0","16_25","303","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","0","26_66","1405","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","0","alle","1708","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","1","16_25","227","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","1","26_66","1696","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","1","alle","1923","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","alle","16_25","530","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","alle","26_66","3101","ikke_arbutd_innvkat_alder","personer"
"2009","030101","innvandrere","alle","alle","3631","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","0","16_25","420","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","0","26_66","3219","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","0","alle","3639","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","1","16_25","381","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","1","26_66","2964","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","1","alle","3345","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","alle","16_25","801","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","alle","26_66","6183","ikke_arbutd_innvkat_alder","personer"
"2009","030102","alle","alle","alle","6984","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","0","16_25","190","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","0","26_66","1961","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","0","alle","2151","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","1","16_25","228","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","1","26_66","1754","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","1","alle","1982","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","alle","16_25","418","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","alle","26_66","3715","ikke_arbutd_innvkat_alder","personer"
"2009","030102","befolkningen_ellers","alle","alle","4133","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","0","16_25","230","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","0","26_66","1258","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","0","alle","1488","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","1","16_25","153","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","1","26_66","1210","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","1","alle","1363","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","alle","16_25","383","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","alle","26_66","2468","ikke_arbutd_innvkat_alder","personer"
"2009","030102","innvandrere","alle","alle","2851","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","0","16_25","532","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","0","26_66","3984","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","0","alle","4516","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","1","16_25","492","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","1","26_66","3547","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","1","alle","4039","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","alle","16_25","1024","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","alle","26_66","7531","ikke_arbutd_innvkat_alder","personer"
"2009","030103","alle","alle","alle","8555","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","0","16_25","255","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","0","26_66","2381","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","0","alle","2636","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","1","16_25","297","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","1","26_66","2105","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","1","alle","2402","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","alle","16_25","552","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","alle","26_66","4486","ikke_arbutd_innvkat_alder","personer"
"2009","030103","befolkningen_ellers","alle","alle","5038","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","0","16_25","277","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","0","26_66","1603","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","0","alle","1880","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","1","16_25","195","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","1","26_66","1442","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","1","alle","1637","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","alle","16_25","472","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","alle","26_66","3045","ikke_arbutd_innvkat_alder","personer"
"2009","030103","innvandrere","alle","alle","3517","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","0","16_25","476","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","0","26_66","3272","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","0","alle","3748","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","1","16_25","478","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","1","26_66","3212","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","1","alle","3690","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","alle","16_25","954","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","alle","26_66","6484","ikke_arbutd_innvkat_alder","personer"
"2009","030104","alle","alle","alle","7438","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","0","16_25","191","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","0","26_66","1822","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","0","alle","2013","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","1","16_25","274","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","1","26_66","1767","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","1","alle","2041","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","alle","16_25","465","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","alle","26_66","3589","ikke_arbutd_innvkat_alder","personer"
"2009","030104","befolkningen_ellers","alle","alle","4054","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","0","16_25","285","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","0","26_66","1450","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","0","alle","1735","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","1","16_25","204","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","1","26_66","1445","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","1","alle","1649","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","alle","16_25","489","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","alle","26_66","2895","ikke_arbutd_innvkat_alder","personer"
"2009","030104","innvandrere","alle","alle","3384","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","0","16_25","360","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","0","26_66","2858","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","0","alle","3218","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","1","16_25","393","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","1","26_66","2675","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","1","alle","3068","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","alle","16_25","753","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","alle","26_66","5533","ikke_arbutd_innvkat_alder","personer"
"2009","030105","alle","alle","alle","6286","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","0","16_25","161","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","0","26_66","1712","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","0","alle","1873","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","1","16_25","244","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","1","26_66","1523","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","1","alle","1767","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","alle","16_25","405","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","alle","26_66","3235","ikke_arbutd_innvkat_alder","personer"
"2009","030105","befolkningen_ellers","alle","alle","3640","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","0","16_25","199","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","0","26_66","1146","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","0","alle","1345","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","1","16_25","149","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","1","26_66","1152","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","1","alle","1301","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","alle","16_25","348","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","alle","26_66","2298","ikke_arbutd_innvkat_alder","personer"
"2009","030105","innvandrere","alle","alle","2646","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","0","16_25","366","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","0","26_66","2808","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","0","alle","3174","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","1","16_25","334","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","1","26_66","2554","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","1","alle","2888","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","alle","16_25","700","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","alle","26_66","5362","ikke_arbutd_innvkat_alder","personer"
"2009","030106","alle","alle","alle","6062","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","0","16_25","166","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","0","26_66","1665","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","0","alle","1831","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","1","16_25","203","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","1","26_66","1458","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","1","alle","1661","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","alle","16_25","369","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","alle","26_66","3123","ikke_arbutd_innvkat_alder","personer"
"2009","030106","befolkningen_ellers","alle","alle","3492","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","0","16_25","200","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","0","26_66","1143","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","0","alle","1343","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","1","16_25","131","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","1","26_66","1096","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","1","alle","1227","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","alle","16_25","331","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","alle","26_66","2239","ikke_arbutd_innvkat_alder","personer"
"2009","030106","innvandrere","alle","alle","2570","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","0","16_25","306","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","0","26_66","2304","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","0","alle","2610","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","1","16_25","319","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","1","26_66","2394","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","1","alle","2713","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","alle","16_25","625","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","alle","26_66","4698","ikke_arbutd_innvkat_alder","personer"
"2009","030107","alle","alle","alle","5323","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","0","16_25","138","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","0","26_66","1298","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","0","alle","1436","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","1","16_25","177","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","1","26_66","1316","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","1","alle","1493","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","alle","16_25","315","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","alle","26_66","2614","ikke_arbutd_innvkat_alder","personer"
"2009","030107","befolkningen_ellers","alle","alle","2929","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","0","16_25","168","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","0","26_66","1006","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","0","alle","1174","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","1","16_25","142","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","1","26_66","1078","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","1","alle","1220","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","alle","16_25","310","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","alle","26_66","2084","ikke_arbutd_innvkat_alder","personer"
"2009","030107","innvandrere","alle","alle","2394","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","0","16_25","396","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","0","26_66","2289","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","0","alle","2685","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","1","16_25","340","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","1","26_66","2391","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","1","alle","2731","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","alle","16_25","736","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","alle","26_66","4680","ikke_arbutd_innvkat_alder","personer"
"2009","030108","alle","alle","alle","5416","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","0","16_25","142","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","0","26_66","1331","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","0","alle","1473","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","1","16_25","176","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","1","26_66","1293","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","1","alle","1469","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","alle","16_25","318","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","alle","26_66","2624","ikke_arbutd_innvkat_alder","personer"
"2009","030108","befolkningen_ellers","alle","alle","2942","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","0","16_25","254","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","0","26_66","958","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","0","alle","1212","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","1","16_25","164","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","1","26_66","1098","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","1","alle","1262","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","alle","16_25","418","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","alle","26_66","2056","ikke_arbutd_innvkat_alder","personer"
"2009","030108","innvandrere","alle","alle","2474","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","0","16_25","275","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","0","26_66","2018","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","0","alle","2293","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","1","16_25","241","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","1","26_66","1821","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","1","alle","2062","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","alle","16_25","516","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","alle","26_66","3839","ikke_arbutd_innvkat_alder","personer"
"2009","030109","alle","alle","alle","4355","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","0","16_25","139","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","0","26_66","1168","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","0","alle","1307","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","1","16_25","153","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","1","26_66","989","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","1","alle","1142","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","alle","16_25","292","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","alle","26_66","2157","ikke_arbutd_innvkat_alder","personer"
"2009","030109","befolkningen_ellers","alle","alle","2449","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","0","16_25","136","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","0","26_66","850","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","0","alle","986","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","1","16_25","88","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","1","26_66","832","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","1","alle","920","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","alle","16_25","224","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","alle","26_66","1682","ikke_arbutd_innvkat_alder","personer"
"2009","030109","innvandrere","alle","alle","1906","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","0","16_25","287","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","0","26_66","1998","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","0","alle","2285","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","1","16_25","260","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","1","26_66","1571","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","1","alle","1831","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","alle","16_25","547","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","alle","26_66","3569","ikke_arbutd_innvkat_alder","personer"
"2009","030110","alle","alle","alle","4116","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","0","16_25","123","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","0","26_66","1030","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","0","alle","1153","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","1","16_25","158","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","1","26_66","831","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","1","alle","989","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","alle","16_25","281","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","alle","26_66","1861","ikke_arbutd_innvkat_alder","personer"
"2009","030110","befolkningen_ellers","alle","alle","2142","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","0","16_25","164","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","0","26_66","968","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","0","alle","1132","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","1","16_25","102","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","1","26_66","740","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","1","alle","842","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","alle","16_25","266","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","alle","26_66","1708","ikke_arbutd_innvkat_alder","personer"
"2009","030110","innvandrere","alle","alle","1974","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","0","16_25","231","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","0","26_66","1253","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","0","alle","1484","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","1","16_25","214","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","1","26_66","1021","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","1","alle","1235","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","alle","16_25","445","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","alle","26_66","2274","ikke_arbutd_innvkat_alder","personer"
"2009","030111","alle","alle","alle","2719","ikke_arbutd_innvkat_alder","personer"
"2009","030111","befolkningen_ellers","0","16_25","79","ikke_arbutd_innvkat_alder","personer"
"2009","030111","befolkningen_ellers","0","26_66","660","ikke_arbutd_innvkat_alder","personer"
"2009","030111","befolkningen_ellers","0","alle","739","ikke_arbutd_innvkat_alder","personer"
"2009","030111","befolkningen_ellers","1","16_25","97","ikke_arbutd_innvkat_alder","personer"
