"tabell_navn","aar","naringsregion_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2015","24","alle","1","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","24","alle","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2015","24","alle","1","7+","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2015","24","alle","1","7+","personer","15"
"grunnskolepoeng_innvandrere","2015","24","alle","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2015","24","alle","1","alle","personer","19"
"grunnskolepoeng_innvandrere","2015","24","alle","2","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","24","alle","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","24","alle","2","7+","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2015","24","alle","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","24","alle","2","alle","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2015","24","alle","2","alle","personer","10"
"grunnskolepoeng_innvandrere","2015","24","alle","alle","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","24","alle","alle","0_6","personer","8"
"grunnskolepoeng_innvandrere","2015","24","alle","alle","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2015","24","alle","alle","7+","personer","20"
"grunnskolepoeng_innvandrere","2015","24","alle","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","24","alle","alle","alle","personer","28"
"grunnskolepoeng_innvandrere","2015","24","1","1","0_6","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2015","24","1","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","24","1","1","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","24","1","1","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","24","1","1","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","24","1","1","alle","personer","9"
"grunnskolepoeng_innvandrere","2015","24","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","24","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","24","1","2","7+","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2015","24","1","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","24","1","2","alle","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2015","24","1","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","24","1","alle","0_6","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2015","24","1","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","24","1","alle","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2015","24","1","alle","7+","personer","12"
"grunnskolepoeng_innvandrere","2015","24","1","alle","alle","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2015","24","1","alle","alle","personer","14"
"grunnskolepoeng_innvandrere","2015","24","0","1","0_6","grunnskolepoeng","43,4"
"grunnskolepoeng_innvandrere","2015","24","0","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","24","0","1","7+","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","24","0","1","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","24","0","1","alle","grunnskolepoeng","40,2"
"grunnskolepoeng_innvandrere","2015","24","0","1","alle","personer","9"
"grunnskolepoeng_innvandrere","2015","24","0","2","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","24","0","2","0_6","personer","6"
"grunnskolepoeng_innvandrere","2015","24","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","24","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","24","0","2","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","24","0","2","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","24","0","alle","0_6","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2015","24","0","alle","0_6","personer","5"
"grunnskolepoeng_innvandrere","2015","24","0","alle","7+","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","24","0","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","24","0","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","24","0","alle","alle","personer","15"
"grunnskolepoeng_innvandrere","2015","25","alle","1","0_6","grunnskolepoeng","42,8"
"grunnskolepoeng_innvandrere","2015","25","alle","1","0_6","personer","15"
"grunnskolepoeng_innvandrere","2015","25","alle","1","7+","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","25","alle","1","7+","personer","47"
"grunnskolepoeng_innvandrere","2015","25","alle","1","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2015","25","alle","1","alle","personer","57"
"grunnskolepoeng_innvandrere","2015","25","alle","2","0_6","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","25","alle","2","0_6","personer","20"
"grunnskolepoeng_innvandrere","2015","25","alle","2","7+","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2015","25","alle","2","7+","personer","49"
"grunnskolepoeng_innvandrere","2015","25","alle","2","alle","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2015","25","alle","2","alle","personer","70"
"grunnskolepoeng_innvandrere","2015","25","alle","alle","0_6","grunnskolepoeng","40,6"
"grunnskolepoeng_innvandrere","2015","25","alle","alle","0_6","personer","36"
"grunnskolepoeng_innvandrere","2015","25","alle","alle","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2015","25","alle","alle","7+","personer","95"
"grunnskolepoeng_innvandrere","2015","25","alle","alle","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","25","alle","alle","alle","personer","126"
"grunnskolepoeng_innvandrere","2015","25","1","1","0_6","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2015","25","1","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2015","25","1","1","7+","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2015","25","1","1","7+","personer","25"
"grunnskolepoeng_innvandrere","2015","25","1","1","alle","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2015","25","1","1","alle","personer","28"
"grunnskolepoeng_innvandrere","2015","25","1","2","0_6","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2015","25","1","2","0_6","personer","10"
"grunnskolepoeng_innvandrere","2015","25","1","2","7+","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2015","25","1","2","7+","personer","23"
"grunnskolepoeng_innvandrere","2015","25","1","2","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","25","1","2","alle","personer","35"
"grunnskolepoeng_innvandrere","2015","25","1","alle","0_6","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2015","25","1","alle","0_6","personer","20"
"grunnskolepoeng_innvandrere","2015","25","1","alle","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2015","25","1","alle","7+","personer","47"
"grunnskolepoeng_innvandrere","2015","25","1","alle","alle","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2015","25","1","alle","alle","personer","65"
"grunnskolepoeng_innvandrere","2015","25","0","1","0_6","grunnskolepoeng","47"
"grunnskolepoeng_innvandrere","2015","25","0","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2015","25","0","1","7+","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2015","25","0","1","7+","personer","20"
"grunnskolepoeng_innvandrere","2015","25","0","1","alle","grunnskolepoeng","41,2"
"grunnskolepoeng_innvandrere","2015","25","0","1","alle","personer","29"
"grunnskolepoeng_innvandrere","2015","25","0","2","0_6","grunnskolepoeng","42,8"
"grunnskolepoeng_innvandrere","2015","25","0","2","0_6","personer","10"
"grunnskolepoeng_innvandrere","2015","25","0","2","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","25","0","2","7+","personer","26"
"grunnskolepoeng_innvandrere","2015","25","0","2","alle","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2015","25","0","2","alle","personer","34"
"grunnskolepoeng_innvandrere","2015","25","0","alle","0_6","grunnskolepoeng","44,2"
"grunnskolepoeng_innvandrere","2015","25","0","alle","0_6","personer","14"
"grunnskolepoeng_innvandrere","2015","25","0","alle","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2015","25","0","alle","7+","personer","47"
"grunnskolepoeng_innvandrere","2015","25","0","alle","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2015","25","0","alle","alle","personer","61"
"grunnskolepoeng_innvandrere","2015","26","alle","1","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","26","alle","1","0_6","personer","7"
"grunnskolepoeng_innvandrere","2015","26","alle","1","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2015","26","alle","1","7+","personer","29"
"grunnskolepoeng_innvandrere","2015","26","alle","1","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","26","alle","1","alle","personer","36"
"grunnskolepoeng_innvandrere","2015","26","alle","2","0_6","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2015","26","alle","2","0_6","personer","18"
"grunnskolepoeng_innvandrere","2015","26","alle","2","7+","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2015","26","alle","2","7+","personer","34"
"grunnskolepoeng_innvandrere","2015","26","alle","2","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","26","alle","2","alle","personer","52"
"grunnskolepoeng_innvandrere","2015","26","alle","alle","0_6","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2015","26","alle","alle","0_6","personer","25"
"grunnskolepoeng_innvandrere","2015","26","alle","alle","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2015","26","alle","alle","7+","personer","63"
"grunnskolepoeng_innvandrere","2015","26","alle","alle","alle","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2015","26","alle","alle","alle","personer","88"
"grunnskolepoeng_innvandrere","2015","26","1","1","0_6","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","26","1","1","0_6","personer","4"
"grunnskolepoeng_innvandrere","2015","26","1","1","7+","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2015","26","1","1","7+","personer","18"
"grunnskolepoeng_innvandrere","2015","26","1","1","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2015","26","1","1","alle","personer","23"
"grunnskolepoeng_innvandrere","2015","26","1","2","0_6","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2015","26","1","2","0_6","personer","12"
"grunnskolepoeng_innvandrere","2015","26","1","2","7+","grunnskolepoeng","30,8"
"grunnskolepoeng_innvandrere","2015","26","1","2","7+","personer","19"
"grunnskolepoeng_innvandrere","2015","26","1","2","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2015","26","1","2","alle","personer","31"
"grunnskolepoeng_innvandrere","2015","26","1","alle","0_6","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2015","26","1","alle","0_6","personer","17"
"grunnskolepoeng_innvandrere","2015","26","1","alle","7+","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2015","26","1","alle","7+","personer","37"
"grunnskolepoeng_innvandrere","2015","26","1","alle","alle","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2015","26","1","alle","alle","personer","54"
"grunnskolepoeng_innvandrere","2015","26","0","1","0_6","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2015","26","0","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","26","0","1","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2015","26","0","1","7+","personer","11"
"grunnskolepoeng_innvandrere","2015","26","0","1","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2015","26","0","1","alle","personer","13"
"grunnskolepoeng_innvandrere","2015","26","0","2","0_6","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2015","26","0","2","0_6","personer","7"
"grunnskolepoeng_innvandrere","2015","26","0","2","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2015","26","0","2","7+","personer","15"
"grunnskolepoeng_innvandrere","2015","26","0","2","alle","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2015","26","0","2","alle","personer","21"
"grunnskolepoeng_innvandrere","2015","26","0","alle","0_6","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2015","26","0","alle","0_6","personer","9"
"grunnskolepoeng_innvandrere","2015","26","0","alle","7+","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","26","0","alle","7+","personer","26"
"grunnskolepoeng_innvandrere","2015","26","0","alle","alle","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2015","26","0","alle","alle","personer","34"
"grunnskolepoeng_innvandrere","2015","27","alle","1","0_6","grunnskolepoeng","42,4"
"grunnskolepoeng_innvandrere","2015","27","alle","1","0_6","personer","14"
"grunnskolepoeng_innvandrere","2015","27","alle","1","7+","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2015","27","alle","1","7+","personer","32"
"grunnskolepoeng_innvandrere","2015","27","alle","1","alle","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2015","27","alle","1","alle","personer","44"
"grunnskolepoeng_innvandrere","2015","27","alle","2","0_6","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2015","27","alle","2","0_6","personer","40"
"grunnskolepoeng_innvandrere","2015","27","alle","2","7+","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2015","27","alle","2","7+","personer","46"
"grunnskolepoeng_innvandrere","2015","27","alle","2","alle","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2015","27","alle","2","alle","personer","87"
"grunnskolepoeng_innvandrere","2015","27","alle","alle","0_6","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","27","alle","alle","0_6","personer","52"
"grunnskolepoeng_innvandrere","2015","27","alle","alle","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2015","27","alle","alle","7+","personer","80"
"grunnskolepoeng_innvandrere","2015","27","alle","alle","alle","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2015","27","alle","alle","alle","personer","130"
"grunnskolepoeng_innvandrere","2015","27","1","1","0_6","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2015","27","1","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","27","1","1","7+","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2015","27","1","1","7+","personer","22"
"grunnskolepoeng_innvandrere","2015","27","1","1","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2015","27","1","1","alle","personer","23"
"grunnskolepoeng_innvandrere","2015","27","1","2","0_6","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","27","1","2","0_6","personer","15"
"grunnskolepoeng_innvandrere","2015","27","1","2","7+","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2015","27","1","2","7+","personer","23"
"grunnskolepoeng_innvandrere","2015","27","1","2","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2015","27","1","2","alle","personer","39"
"grunnskolepoeng_innvandrere","2015","27","1","alle","0_6","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2015","27","1","alle","0_6","personer","21"
"grunnskolepoeng_innvandrere","2015","27","1","alle","7+","grunnskolepoeng","32,2"
"grunnskolepoeng_innvandrere","2015","27","1","alle","7+","personer","42"
"grunnskolepoeng_innvandrere","2015","27","1","alle","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2015","27","1","alle","alle","personer","66"
"grunnskolepoeng_innvandrere","2015","27","0","1","0_6","grunnskolepoeng","46,8"
"grunnskolepoeng_innvandrere","2015","27","0","1","0_6","personer","9"
"grunnskolepoeng_innvandrere","2015","27","0","1","7+","grunnskolepoeng","41,4"
"grunnskolepoeng_innvandrere","2015","27","0","1","7+","personer","11"
"grunnskolepoeng_innvandrere","2015","27","0","1","alle","grunnskolepoeng","43,4"
"grunnskolepoeng_innvandrere","2015","27","0","1","alle","personer","22"
"grunnskolepoeng_innvandrere","2015","27","0","2","0_6","grunnskolepoeng","41,4"
"grunnskolepoeng_innvandrere","2015","27","0","2","0_6","personer","21"
"grunnskolepoeng_innvandrere","2015","27","0","2","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2015","27","0","2","7+","personer","24"
"grunnskolepoeng_innvandrere","2015","27","0","2","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2015","27","0","2","alle","personer","46"
"grunnskolepoeng_innvandrere","2015","27","0","alle","0_6","grunnskolepoeng","42,8"
"grunnskolepoeng_innvandrere","2015","27","0","alle","0_6","personer","30"
"grunnskolepoeng_innvandrere","2015","27","0","alle","7+","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","27","0","alle","7+","personer","37"
"grunnskolepoeng_innvandrere","2015","27","0","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2015","27","0","alle","alle","personer","66"
"grunnskolepoeng_innvandrere","2015","28","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","28","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","28","alle","1","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2015","28","alle","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","28","alle","1","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2015","28","alle","1","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","28","alle","2","0_6","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2015","28","alle","2","0_6","personer","6"
"grunnskolepoeng_innvandrere","2015","28","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","28","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","28","alle","2","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","28","alle","2","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","28","alle","alle","0_6","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2015","28","alle","alle","0_6","personer","7"
"grunnskolepoeng_innvandrere","2015","28","alle","alle","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2015","28","alle","alle","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","28","alle","alle","alle","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2015","28","alle","alle","alle","personer","14"
"grunnskolepoeng_innvandrere","2015","28","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","28","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","28","1","1","7+","grunnskolepoeng","24,2"
"grunnskolepoeng_innvandrere","2015","28","1","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","28","1","1","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","28","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","28","1","2","0_6","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2015","28","1","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","28","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","28","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","28","1","2","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2015","28","1","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","28","1","alle","0_6","grunnskolepoeng","43,6"
"grunnskolepoeng_innvandrere","2015","28","1","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","28","1","alle","7+","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2015","28","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","28","1","alle","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2015","28","1","alle","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","28","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","28","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","28","0","1","7+","grunnskolepoeng","44,4"
"grunnskolepoeng_innvandrere","2015","28","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","28","0","1","alle","grunnskolepoeng","42,2"
"grunnskolepoeng_innvandrere","2015","28","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","28","0","2","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","28","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","28","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","28","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","28","0","2","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","28","0","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","28","0","alle","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","28","0","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","28","0","alle","7+","grunnskolepoeng","44,4"
"grunnskolepoeng_innvandrere","2015","28","0","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","28","0","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","28","0","alle","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","29","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","alle","1","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2015","29","alle","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","29","alle","1","alle","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2015","29","alle","1","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","29","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","alle","2","7+","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2015","29","alle","2","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","29","alle","2","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2015","29","alle","2","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","29","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","alle","alle","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2015","29","alle","alle","7+","personer","12"
"grunnskolepoeng_innvandrere","2015","29","alle","alle","alle","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2015","29","alle","alle","alle","personer","12"
"grunnskolepoeng_innvandrere","2015","29","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","29","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","29","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","1","2","7+","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2015","29","1","2","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","29","1","2","alle","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2015","29","1","2","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","29","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","1","alle","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2015","29","1","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","29","1","alle","alle","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2015","29","1","alle","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","29","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","0","1","7+","grunnskolepoeng","31,8"
"grunnskolepoeng_innvandrere","2015","29","0","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","29","0","1","alle","grunnskolepoeng","31,8"
"grunnskolepoeng_innvandrere","2015","29","0","1","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","29","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","29","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","29","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","29","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","29","0","alle","7+","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2015","29","0","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","29","0","alle","alle","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2015","29","0","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","30","alle","1","0_6","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","30","alle","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","30","alle","1","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2015","30","alle","1","7+","personer","9"
"grunnskolepoeng_innvandrere","2015","30","alle","1","alle","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2015","30","alle","1","alle","personer","12"
"grunnskolepoeng_innvandrere","2015","30","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","30","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","30","alle","2","7+","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","30","alle","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","30","alle","2","alle","grunnskolepoeng","44,8"
"grunnskolepoeng_innvandrere","2015","30","alle","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","30","alle","alle","0_6","grunnskolepoeng","44,2"
"grunnskolepoeng_innvandrere","2015","30","alle","alle","0_6","personer","9"
"grunnskolepoeng_innvandrere","2015","30","alle","alle","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","30","alle","alle","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","30","alle","alle","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2015","30","alle","alle","alle","personer","15"
"grunnskolepoeng_innvandrere","2015","30","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","30","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","30","1","1","7+","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2015","30","1","1","7+","personer","3"
