"aar","naringsregion_nr","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2007","01","alle","alle","910","sysselsatte_kjonn_land","personer"
"2007","02","1","0","390","sysselsatte_kjonn_land","personer"
"2007","02","1","1","529","sysselsatte_kjonn_land","personer"
"2007","02","1","alle","919","sysselsatte_kjonn_land","personer"
"2007","02","2","0","554","sysselsatte_kjonn_land","personer"
"2007","02","2","1","619","sysselsatte_kjonn_land","personer"
"2007","02","2","alle","1173","sysselsatte_kjonn_land","personer"
"2007","02","alle","0","944","sysselsatte_kjonn_land","personer"
"2007","02","alle","1","1148","sysselsatte_kjonn_land","personer"
"2007","02","alle","alle","2092","sysselsatte_kjonn_land","personer"
"2007","03","1","0","469","sysselsatte_kjonn_land","personer"
"2007","03","1","1","680","sysselsatte_kjonn_land","personer"
"2007","03","1","alle","1149","sysselsatte_kjonn_land","personer"
"2007","03","2","0","588","sysselsatte_kjonn_land","personer"
"2007","03","2","1","618","sysselsatte_kjonn_land","personer"
"2007","03","2","alle","1206","sysselsatte_kjonn_land","personer"
"2007","03","alle","0","1057","sysselsatte_kjonn_land","personer"
"2007","03","alle","1","1298","sysselsatte_kjonn_land","personer"
"2007","03","alle","alle","2355","sysselsatte_kjonn_land","personer"
"2007","04","1","0","776","sysselsatte_kjonn_land","personer"
"2007","04","1","1","1328","sysselsatte_kjonn_land","personer"
"2007","04","1","alle","2104","sysselsatte_kjonn_land","personer"
"2007","04","2","0","1363","sysselsatte_kjonn_land","personer"
"2007","04","2","1","1542","sysselsatte_kjonn_land","personer"
"2007","04","2","alle","2905","sysselsatte_kjonn_land","personer"
"2007","04","alle","0","2139","sysselsatte_kjonn_land","personer"
"2007","04","alle","1","2870","sysselsatte_kjonn_land","personer"
"2007","04","alle","alle","5009","sysselsatte_kjonn_land","personer"
"2007","05","1","0","2708","sysselsatte_kjonn_land","personer"
"2007","05","1","1","3419","sysselsatte_kjonn_land","personer"
"2007","05","1","alle","6127","sysselsatte_kjonn_land","personer"
"2007","05","2","0","2194","sysselsatte_kjonn_land","personer"
"2007","05","2","1","2303","sysselsatte_kjonn_land","personer"
"2007","05","2","alle","4497","sysselsatte_kjonn_land","personer"
"2007","05","alle","0","4902","sysselsatte_kjonn_land","personer"
"2007","05","alle","1","5722","sysselsatte_kjonn_land","personer"
"2007","05","alle","alle","10624","sysselsatte_kjonn_land","personer"
"2007","06","1","0","1535","sysselsatte_kjonn_land","personer"
"2007","06","1","1","1737","sysselsatte_kjonn_land","personer"
"2007","06","1","alle","3272","sysselsatte_kjonn_land","personer"
"2007","06","2","0","1407","sysselsatte_kjonn_land","personer"
"2007","06","2","1","1471","sysselsatte_kjonn_land","personer"
"2007","06","2","alle","2878","sysselsatte_kjonn_land","personer"
"2007","06","alle","0","2942","sysselsatte_kjonn_land","personer"
"2007","06","alle","1","3208","sysselsatte_kjonn_land","personer"
"2007","06","alle","alle","6150","sysselsatte_kjonn_land","personer"
"2007","07","1","0","1489","sysselsatte_kjonn_land","personer"
"2007","07","1","1","2090","sysselsatte_kjonn_land","personer"
"2007","07","1","alle","3579","sysselsatte_kjonn_land","personer"
"2007","07","2","0","2436","sysselsatte_kjonn_land","personer"
"2007","07","2","1","2798","sysselsatte_kjonn_land","personer"
"2007","07","2","alle","5234","sysselsatte_kjonn_land","personer"
"2007","07","alle","0","3925","sysselsatte_kjonn_land","personer"
"2007","07","alle","1","4888","sysselsatte_kjonn_land","personer"
"2007","07","alle","alle","8813","sysselsatte_kjonn_land","personer"
"2007","08","1","0","711","sysselsatte_kjonn_land","personer"
"2007","08","1","1","900","sysselsatte_kjonn_land","personer"
"2007","08","1","alle","1611","sysselsatte_kjonn_land","personer"
"2007","08","2","0","888","sysselsatte_kjonn_land","personer"
"2007","08","2","1","774","sysselsatte_kjonn_land","personer"
"2007","08","2","alle","1662","sysselsatte_kjonn_land","personer"
"2007","08","alle","0","1599","sysselsatte_kjonn_land","personer"
"2007","08","alle","1","1674","sysselsatte_kjonn_land","personer"
"2007","08","alle","alle","3273","sysselsatte_kjonn_land","personer"
"2007","09","1","0","9279","sysselsatte_kjonn_land","personer"
"2007","09","1","1","12050","sysselsatte_kjonn_land","personer"
"2007","09","1","alle","21329","sysselsatte_kjonn_land","personer"
"2007","09","2","0","16297","sysselsatte_kjonn_land","personer"
"2007","09","2","1","21734","sysselsatte_kjonn_land","personer"
"2007","09","2","alle","38031","sysselsatte_kjonn_land","personer"
"2007","09","alle","0","25576","sysselsatte_kjonn_land","personer"
"2007","09","alle","1","33784","sysselsatte_kjonn_land","personer"
"2007","09","alle","alle","59360","sysselsatte_kjonn_land","personer"
"2007","10","1","0","80","sysselsatte_kjonn_land","personer"
"2007","10","1","1","87","sysselsatte_kjonn_land","personer"
"2007","10","1","alle","167","sysselsatte_kjonn_land","personer"
"2007","10","2","0","95","sysselsatte_kjonn_land","personer"
"2007","10","2","1","68","sysselsatte_kjonn_land","personer"
"2007","10","2","alle","163","sysselsatte_kjonn_land","personer"
"2007","10","alle","0","175","sysselsatte_kjonn_land","personer"
"2007","10","alle","1","155","sysselsatte_kjonn_land","personer"
"2007","10","alle","alle","330","sysselsatte_kjonn_land","personer"
"2007","11","1","0","290","sysselsatte_kjonn_land","personer"
"2007","11","1","1","297","sysselsatte_kjonn_land","personer"
"2007","11","1","alle","587","sysselsatte_kjonn_land","personer"
"2007","11","2","0","304","sysselsatte_kjonn_land","personer"
"2007","11","2","1","287","sysselsatte_kjonn_land","personer"
"2007","11","2","alle","591","sysselsatte_kjonn_land","personer"
"2007","11","alle","0","594","sysselsatte_kjonn_land","personer"
"2007","11","alle","1","584","sysselsatte_kjonn_land","personer"
"2007","11","alle","alle","1178","sysselsatte_kjonn_land","personer"
"2007","12","1","0","509","sysselsatte_kjonn_land","personer"
"2007","12","1","1","666","sysselsatte_kjonn_land","personer"
"2007","12","1","alle","1175","sysselsatte_kjonn_land","personer"
"2007","12","2","0","465","sysselsatte_kjonn_land","personer"
"2007","12","2","1","500","sysselsatte_kjonn_land","personer"
"2007","12","2","alle","965","sysselsatte_kjonn_land","personer"
"2007","12","alle","0","974","sysselsatte_kjonn_land","personer"
"2007","12","alle","1","1166","sysselsatte_kjonn_land","personer"
"2007","12","alle","alle","2140","sysselsatte_kjonn_land","personer"
"2007","13","1","0","212","sysselsatte_kjonn_land","personer"
"2007","13","1","1","245","sysselsatte_kjonn_land","personer"
"2007","13","1","alle","457","sysselsatte_kjonn_land","personer"
"2007","13","2","0","180","sysselsatte_kjonn_land","personer"
"2007","13","2","1","158","sysselsatte_kjonn_land","personer"
"2007","13","2","alle","338","sysselsatte_kjonn_land","personer"
"2007","13","alle","0","392","sysselsatte_kjonn_land","personer"
"2007","13","alle","1","403","sysselsatte_kjonn_land","personer"
"2007","13","alle","alle","795","sysselsatte_kjonn_land","personer"
"2007","14","1","0","381","sysselsatte_kjonn_land","personer"
"2007","14","1","1","444","sysselsatte_kjonn_land","personer"
"2007","14","1","alle","825","sysselsatte_kjonn_land","personer"
"2007","14","2","0","477","sysselsatte_kjonn_land","personer"
"2007","14","2","1","479","sysselsatte_kjonn_land","personer"
"2007","14","2","alle","956","sysselsatte_kjonn_land","personer"
"2007","14","alle","0","858","sysselsatte_kjonn_land","personer"
"2007","14","alle","1","923","sysselsatte_kjonn_land","personer"
"2007","14","alle","alle","1781","sysselsatte_kjonn_land","personer"
"2007","15","1","0","146","sysselsatte_kjonn_land","personer"
"2007","15","1","1","196","sysselsatte_kjonn_land","personer"
"2007","15","1","alle","342","sysselsatte_kjonn_land","personer"
"2007","15","2","0","170","sysselsatte_kjonn_land","personer"
"2007","15","2","1","146","sysselsatte_kjonn_land","personer"
"2007","15","2","alle","316","sysselsatte_kjonn_land","personer"
"2007","15","alle","0","316","sysselsatte_kjonn_land","personer"
"2007","15","alle","1","342","sysselsatte_kjonn_land","personer"
"2007","15","alle","alle","658","sysselsatte_kjonn_land","personer"
"2007","16","1","0","284","sysselsatte_kjonn_land","personer"
"2007","16","1","1","348","sysselsatte_kjonn_land","personer"
"2007","16","1","alle","632","sysselsatte_kjonn_land","personer"
"2007","16","2","0","261","sysselsatte_kjonn_land","personer"
"2007","16","2","1","304","sysselsatte_kjonn_land","personer"
"2007","16","2","alle","565","sysselsatte_kjonn_land","personer"
"2007","16","alle","0","545","sysselsatte_kjonn_land","personer"
"2007","16","alle","1","652","sysselsatte_kjonn_land","personer"
"2007","16","alle","alle","1197","sysselsatte_kjonn_land","personer"
"2007","17","1","0","58","sysselsatte_kjonn_land","personer"
"2007","17","1","1","96","sysselsatte_kjonn_land","personer"
"2007","17","1","alle","154","sysselsatte_kjonn_land","personer"
"2007","17","2","0","42","sysselsatte_kjonn_land","personer"
"2007","17","2","1","38","sysselsatte_kjonn_land","personer"
"2007","17","2","alle","80","sysselsatte_kjonn_land","personer"
"2007","17","alle","0","100","sysselsatte_kjonn_land","personer"
"2007","17","alle","1","134","sysselsatte_kjonn_land","personer"
"2007","17","alle","alle","234","sysselsatte_kjonn_land","personer"
"2007","18","1","0","67","sysselsatte_kjonn_land","personer"
"2007","18","1","1","90","sysselsatte_kjonn_land","personer"
"2007","18","1","alle","157","sysselsatte_kjonn_land","personer"
"2007","18","2","0","53","sysselsatte_kjonn_land","personer"
"2007","18","2","1","40","sysselsatte_kjonn_land","personer"
"2007","18","2","alle","93","sysselsatte_kjonn_land","personer"
"2007","18","alle","0","120","sysselsatte_kjonn_land","personer"
"2007","18","alle","1","130","sysselsatte_kjonn_land","personer"
"2007","18","alle","alle","250","sysselsatte_kjonn_land","personer"
"2007","19","1","0","128","sysselsatte_kjonn_land","personer"
"2007","19","1","1","132","sysselsatte_kjonn_land","personer"
"2007","19","1","alle","260","sysselsatte_kjonn_land","personer"
"2007","19","2","0","95","sysselsatte_kjonn_land","personer"
"2007","19","2","1","93","sysselsatte_kjonn_land","personer"
"2007","19","2","alle","188","sysselsatte_kjonn_land","personer"
"2007","19","alle","0","223","sysselsatte_kjonn_land","personer"
"2007","19","alle","1","225","sysselsatte_kjonn_land","personer"
"2007","19","alle","alle","448","sysselsatte_kjonn_land","personer"
"2007","20","1","0","1479","sysselsatte_kjonn_land","personer"
"2007","20","1","1","2347","sysselsatte_kjonn_land","personer"
"2007","20","1","alle","3826","sysselsatte_kjonn_land","personer"
"2007","20","2","0","2395","sysselsatte_kjonn_land","personer"
"2007","20","2","1","2812","sysselsatte_kjonn_land","personer"
"2007","20","2","alle","5207","sysselsatte_kjonn_land","personer"
"2007","20","alle","0","3874","sysselsatte_kjonn_land","personer"
"2007","20","alle","1","5159","sysselsatte_kjonn_land","personer"
"2007","20","alle","alle","9033","sysselsatte_kjonn_land","personer"
"2007","21","1","0","314","sysselsatte_kjonn_land","personer"
"2007","21","1","1","318","sysselsatte_kjonn_land","personer"
"2007","21","1","alle","632","sysselsatte_kjonn_land","personer"
"2007","21","2","0","155","sysselsatte_kjonn_land","personer"
"2007","21","2","1","160","sysselsatte_kjonn_land","personer"
"2007","21","2","alle","315","sysselsatte_kjonn_land","personer"
"2007","21","alle","0","469","sysselsatte_kjonn_land","personer"
"2007","21","alle","1","478","sysselsatte_kjonn_land","personer"
"2007","21","alle","alle","947","sysselsatte_kjonn_land","personer"
"2007","22","1","0","271","sysselsatte_kjonn_land","personer"
"2007","22","1","1","343","sysselsatte_kjonn_land","personer"
"2007","22","1","alle","614","sysselsatte_kjonn_land","personer"
"2007","22","2","0","269","sysselsatte_kjonn_land","personer"
"2007","22","2","1","254","sysselsatte_kjonn_land","personer"
"2007","22","2","alle","523","sysselsatte_kjonn_land","personer"
"2007","22","alle","0","540","sysselsatte_kjonn_land","personer"
"2007","22","alle","1","597","sysselsatte_kjonn_land","personer"
"2007","22","alle","alle","1137","sysselsatte_kjonn_land","personer"
"2007","23","1","0","99","sysselsatte_kjonn_land","personer"
"2007","23","1","1","134","sysselsatte_kjonn_land","personer"
"2007","23","1","alle","233","sysselsatte_kjonn_land","personer"
"2007","23","2","0","79","sysselsatte_kjonn_land","personer"
"2007","23","2","1","84","sysselsatte_kjonn_land","personer"
"2007","23","2","alle","163","sysselsatte_kjonn_land","personer"
"2007","23","alle","0","178","sysselsatte_kjonn_land","personer"
"2007","23","alle","1","218","sysselsatte_kjonn_land","personer"
"2007","23","alle","alle","396","sysselsatte_kjonn_land","personer"
"2007","24","1","0","263","sysselsatte_kjonn_land","personer"
"2007","24","1","1","358","sysselsatte_kjonn_land","personer"
"2007","24","1","alle","621","sysselsatte_kjonn_land","personer"
"2007","24","2","0","325","sysselsatte_kjonn_land","personer"
"2007","24","2","1","255","sysselsatte_kjonn_land","personer"
"2007","24","2","alle","580","sysselsatte_kjonn_land","personer"
"2007","24","alle","0","588","sysselsatte_kjonn_land","personer"
"2007","24","alle","1","613","sysselsatte_kjonn_land","personer"
"2007","24","alle","alle","1201","sysselsatte_kjonn_land","personer"
"2007","25","1","0","1000","sysselsatte_kjonn_land","personer"
"2007","25","1","1","1553","sysselsatte_kjonn_land","personer"
"2007","25","1","alle","2553","sysselsatte_kjonn_land","personer"
"2007","25","2","0","1160","sysselsatte_kjonn_land","personer"
"2007","25","2","1","1065","sysselsatte_kjonn_land","personer"
"2007","25","2","alle","2225","sysselsatte_kjonn_land","personer"
"2007","25","alle","0","2160","sysselsatte_kjonn_land","personer"
"2007","25","alle","1","2618","sysselsatte_kjonn_land","personer"
"2007","25","alle","alle","4778","sysselsatte_kjonn_land","personer"
"2007","26","1","0","654","sysselsatte_kjonn_land","personer"
"2007","26","1","1","862","sysselsatte_kjonn_land","personer"
"2007","26","1","alle","1516","sysselsatte_kjonn_land","personer"
"2007","26","2","0","875","sysselsatte_kjonn_land","personer"
"2007","26","2","1","935","sysselsatte_kjonn_land","personer"
"2007","26","2","alle","1810","sysselsatte_kjonn_land","personer"
"2007","26","alle","0","1529","sysselsatte_kjonn_land","personer"
"2007","26","alle","1","1797","sysselsatte_kjonn_land","personer"
"2007","26","alle","alle","3326","sysselsatte_kjonn_land","personer"
"2007","27","1","0","622","sysselsatte_kjonn_land","personer"
"2007","27","1","1","962","sysselsatte_kjonn_land","personer"
"2007","27","1","alle","1584","sysselsatte_kjonn_land","personer"
"2007","27","2","0","1060","sysselsatte_kjonn_land","personer"
"2007","27","2","1","1096","sysselsatte_kjonn_land","personer"
"2007","27","2","alle","2156","sysselsatte_kjonn_land","personer"
"2007","27","alle","0","1682","sysselsatte_kjonn_land","personer"
"2007","27","alle","1","2058","sysselsatte_kjonn_land","personer"
"2007","27","alle","alle","3740","sysselsatte_kjonn_land","personer"
"2007","28","1","0","98","sysselsatte_kjonn_land","personer"
"2007","28","1","1","96","sysselsatte_kjonn_land","personer"
"2007","28","1","alle","194","sysselsatte_kjonn_land","personer"
"2007","28","2","0","126","sysselsatte_kjonn_land","personer"
"2007","28","2","1","110","sysselsatte_kjonn_land","personer"
"2007","28","2","alle","236","sysselsatte_kjonn_land","personer"
"2007","28","alle","0","224","sysselsatte_kjonn_land","personer"
"2007","28","alle","1","206","sysselsatte_kjonn_land","personer"
"2007","28","alle","alle","430","sysselsatte_kjonn_land","personer"
"2007","29","1","0","105","sysselsatte_kjonn_land","personer"
"2007","29","1","1","149","sysselsatte_kjonn_land","personer"
"2007","29","1","alle","254","sysselsatte_kjonn_land","personer"
"2007","29","2","0","160","sysselsatte_kjonn_land","personer"
"2007","29","2","1","152","sysselsatte_kjonn_land","personer"
"2007","29","2","alle","312","sysselsatte_kjonn_land","personer"
"2007","29","alle","0","265","sysselsatte_kjonn_land","personer"
"2007","29","alle","1","301","sysselsatte_kjonn_land","personer"
"2007","29","alle","alle","566","sysselsatte_kjonn_land","personer"
"2007","30","1","0","101","sysselsatte_kjonn_land","personer"
"2007","30","1","1","139","sysselsatte_kjonn_land","personer"
"2007","30","1","alle","240","sysselsatte_kjonn_land","personer"
"2007","30","2","0","65","sysselsatte_kjonn_land","personer"
"2007","30","2","1","54","sysselsatte_kjonn_land","personer"
"2007","30","2","alle","119","sysselsatte_kjonn_land","personer"
"2007","30","alle","0","166","sysselsatte_kjonn_land","personer"
"2007","30","alle","1","193","sysselsatte_kjonn_land","personer"
"2007","30","alle","alle","359","sysselsatte_kjonn_land","personer"
"2007","31","1","0","55","sysselsatte_kjonn_land","personer"
"2007","31","1","1","80","sysselsatte_kjonn_land","personer"
"2007","31","1","alle","135","sysselsatte_kjonn_land","personer"
"2007","31","2","0","44","sysselsatte_kjonn_land","personer"
"2007","31","2","1","59","sysselsatte_kjonn_land","personer"
"2007","31","2","alle","103","sysselsatte_kjonn_land","personer"
"2007","31","alle","0","99","sysselsatte_kjonn_land","personer"
"2007","31","alle","1","139","sysselsatte_kjonn_land","personer"
"2007","31","alle","alle","238","sysselsatte_kjonn_land","personer"
"2007","32","1","0","547","sysselsatte_kjonn_land","personer"
"2007","32","1","1","780","sysselsatte_kjonn_land","personer"
"2007","32","1","alle","1327","sysselsatte_kjonn_land","personer"
"2007","32","2","0","576","sysselsatte_kjonn_land","personer"
"2007","32","2","1","642","sysselsatte_kjonn_land","personer"
"2007","32","2","alle","1218","sysselsatte_kjonn_land","personer"
"2007","32","alle","0","1123","sysselsatte_kjonn_land","personer"
"2007","32","alle","1","1422","sysselsatte_kjonn_land","personer"
"2007","32","alle","alle","2545","sysselsatte_kjonn_land","personer"
"2007","33","1","0","222","sysselsatte_kjonn_land","personer"
"2007","33","1","1","332","sysselsatte_kjonn_land","personer"
"2007","33","1","alle","554","sysselsatte_kjonn_land","personer"
"2007","33","2","0","258","sysselsatte_kjonn_land","personer"
"2007","33","2","1","227","sysselsatte_kjonn_land","personer"
"2007","33","2","alle","485","sysselsatte_kjonn_land","personer"
"2007","33","alle","0","480","sysselsatte_kjonn_land","personer"
"2007","33","alle","1","559","sysselsatte_kjonn_land","personer"
"2007","33","alle","alle","1039","sysselsatte_kjonn_land","personer"
"2007","34","1","0","125","sysselsatte_kjonn_land","personer"
"2007","34","1","1","202","sysselsatte_kjonn_land","personer"
"2007","34","1","alle","327","sysselsatte_kjonn_land","personer"
"2007","34","2","0","160","sysselsatte_kjonn_land","personer"
"2007","34","2","1","137","sysselsatte_kjonn_land","personer"
"2007","34","2","alle","297","sysselsatte_kjonn_land","personer"
"2007","34","alle","0","285","sysselsatte_kjonn_land","personer"
"2007","34","alle","1","339","sysselsatte_kjonn_land","personer"
"2007","34","alle","alle","624","sysselsatte_kjonn_land","personer"
"2007","35","1","0","810","sysselsatte_kjonn_land","personer"
"2007","35","1","1","1240","sysselsatte_kjonn_land","personer"
"2007","35","1","alle","2050","sysselsatte_kjonn_land","personer"
"2007","35","2","0","1496","sysselsatte_kjonn_land","personer"
"2007","35","2","1","1769","sysselsatte_kjonn_land","personer"
"2007","35","2","alle","3265","sysselsatte_kjonn_land","personer"
"2007","35","alle","0","2306","sysselsatte_kjonn_land","personer"
"2007","35","alle","1","3009","sysselsatte_kjonn_land","personer"
"2007","35","alle","alle","5315","sysselsatte_kjonn_land","personer"
"2007","36","1","0","110","sysselsatte_kjonn_land","personer"
"2007","36","1","1","258","sysselsatte_kjonn_land","personer"
"2007","36","1","alle","368","sysselsatte_kjonn_land","personer"
"2007","36","2","0","152","sysselsatte_kjonn_land","personer"
"2007","36","2","1","153","sysselsatte_kjonn_land","personer"
"2007","36","2","alle","305","sysselsatte_kjonn_land","personer"
"2007","36","alle","0","262","sysselsatte_kjonn_land","personer"
"2007","36","alle","1","411","sysselsatte_kjonn_land","personer"
"2007","36","alle","alle","673","sysselsatte_kjonn_land","personer"
"2007","37","1","0","539","sysselsatte_kjonn_land","personer"
"2007","37","1","1","1485","sysselsatte_kjonn_land","personer"
"2007","37","1","alle","2024","sysselsatte_kjonn_land","personer"
"2007","37","2","0","684","sysselsatte_kjonn_land","personer"
"2007","37","2","1","693","sysselsatte_kjonn_land","personer"
"2007","37","2","alle","1377","sysselsatte_kjonn_land","personer"
"2007","37","alle","0","1223","sysselsatte_kjonn_land","personer"
"2007","37","alle","1","2178","sysselsatte_kjonn_land","personer"
"2007","37","alle","alle","3401","sysselsatte_kjonn_land","personer"
"2007","38","1","0","165","sysselsatte_kjonn_land","personer"
"2007","38","1","1","203","sysselsatte_kjonn_land","personer"
"2007","38","1","alle","368","sysselsatte_kjonn_land","personer"
"2007","38","2","0","162","sysselsatte_kjonn_land","personer"
"2007","38","2","1","95","sysselsatte_kjonn_land","personer"
"2007","38","2","alle","257","sysselsatte_kjonn_land","personer"
"2007","38","alle","0","327","sysselsatte_kjonn_land","personer"
"2007","38","alle","1","298","sysselsatte_kjonn_land","personer"
"2007","38","alle","alle","625","sysselsatte_kjonn_land","personer"
"2007","39","1","0","2531","sysselsatte_kjonn_land","personer"
"2007","39","1","1","5292","sysselsatte_kjonn_land","personer"
"2007","39","1","alle","7823","sysselsatte_kjonn_land","personer"
"2007","39","2","0","3432","sysselsatte_kjonn_land","personer"
"2007","39","2","1","4076","sysselsatte_kjonn_land","personer"
"2007","39","2","alle","7508","sysselsatte_kjonn_land","personer"
"2007","39","alle","0","5963","sysselsatte_kjonn_land","personer"
"2007","39","alle","1","9368","sysselsatte_kjonn_land","personer"
"2007","39","alle","alle","15331","sysselsatte_kjonn_land","personer"
"2007","40","1","0","1986","sysselsatte_kjonn_land","personer"
"2007","40","1","1","3480","sysselsatte_kjonn_land","personer"
"2007","40","1","alle","5466","sysselsatte_kjonn_land","personer"
"2007","40","2","0","2893","sysselsatte_kjonn_land","personer"
"2007","40","2","1","3426","sysselsatte_kjonn_land","personer"
"2007","40","2","alle","6319","sysselsatte_kjonn_land","personer"
"2007","40","alle","0","4879","sysselsatte_kjonn_land","personer"
"2007","40","alle","1","6906","sysselsatte_kjonn_land","personer"
"2007","40","alle","alle","11785","sysselsatte_kjonn_land","personer"
"2007","41","1","0","122","sysselsatte_kjonn_land","personer"
"2007","41","1","1","227","sysselsatte_kjonn_land","personer"
"2007","41","1","alle","349","sysselsatte_kjonn_land","personer"
"2007","41","2","0","147","sysselsatte_kjonn_land","personer"
"2007","41","2","1","103","sysselsatte_kjonn_land","personer"
"2007","41","2","alle","250","sysselsatte_kjonn_land","personer"
"2007","41","alle","0","269","sysselsatte_kjonn_land","personer"
"2007","41","alle","1","330","sysselsatte_kjonn_land","personer"
"2007","41","alle","alle","599","sysselsatte_kjonn_land","personer"
"2007","42","1","0","120","sysselsatte_kjonn_land","personer"
"2007","42","1","1","166","sysselsatte_kjonn_land","personer"
"2007","42","1","alle","286","sysselsatte_kjonn_land","personer"
"2007","42","2","0","147","sysselsatte_kjonn_land","personer"
"2007","42","2","1","105","sysselsatte_kjonn_land","personer"
"2007","42","2","alle","252","sysselsatte_kjonn_land","personer"
"2007","42","alle","0","267","sysselsatte_kjonn_land","personer"
"2007","42","alle","1","271","sysselsatte_kjonn_land","personer"
"2007","42","alle","alle","538","sysselsatte_kjonn_land","personer"
"2007","43","1","0","56","sysselsatte_kjonn_land","personer"
"2007","43","1","1","86","sysselsatte_kjonn_land","personer"
"2007","43","1","alle","142","sysselsatte_kjonn_land","personer"
"2007","43","2","0","67","sysselsatte_kjonn_land","personer"
"2007","43","2","1","62","sysselsatte_kjonn_land","personer"
"2007","43","2","alle","129","sysselsatte_kjonn_land","personer"
"2007","43","alle","0","123","sysselsatte_kjonn_land","personer"
"2007","43","alle","1","148","sysselsatte_kjonn_land","personer"
"2007","43","alle","alle","271","sysselsatte_kjonn_land","personer"
"2007","44","1","0","114","sysselsatte_kjonn_land","personer"
"2007","44","1","1","319","sysselsatte_kjonn_land","personer"
"2007","44","1","alle","433","sysselsatte_kjonn_land","personer"
"2007","44","2","0","140","sysselsatte_kjonn_land","personer"
"2007","44","2","1","81","sysselsatte_kjonn_land","personer"
"2007","44","2","alle","221","sysselsatte_kjonn_land","personer"
"2007","44","alle","0","254","sysselsatte_kjonn_land","personer"
"2007","44","alle","1","400","sysselsatte_kjonn_land","personer"
"2007","44","alle","alle","654","sysselsatte_kjonn_land","personer"
"2007","45","1","0","53","sysselsatte_kjonn_land","personer"
"2007","45","1","1","113","sysselsatte_kjonn_land","personer"
"2007","45","1","alle","166","sysselsatte_kjonn_land","personer"
"2007","45","2","0","41","sysselsatte_kjonn_land","personer"
"2007","45","2","1","24","sysselsatte_kjonn_land","personer"
"2007","45","2","alle","65","sysselsatte_kjonn_land","personer"
"2007","45","alle","0","94","sysselsatte_kjonn_land","personer"
"2007","45","alle","1","137","sysselsatte_kjonn_land","personer"
"2007","45","alle","alle","231","sysselsatte_kjonn_land","personer"
"2007","46","1","0","284","sysselsatte_kjonn_land","personer"
"2007","46","1","1","488","sysselsatte_kjonn_land","personer"
"2007","46","1","alle","772","sysselsatte_kjonn_land","personer"
"2007","46","2","0","297","sysselsatte_kjonn_land","personer"
"2007","46","2","1","313","sysselsatte_kjonn_land","personer"
"2007","46","2","alle","610","sysselsatte_kjonn_land","personer"
"2007","46","alle","0","581","sysselsatte_kjonn_land","personer"
"2007","46","alle","1","801","sysselsatte_kjonn_land","personer"
"2007","46","alle","alle","1382","sysselsatte_kjonn_land","personer"
"2007","47","1","0","289","sysselsatte_kjonn_land","personer"
"2007","47","1","1","501","sysselsatte_kjonn_land","personer"
"2007","47","1","alle","790","sysselsatte_kjonn_land","personer"
"2007","47","2","0","316","sysselsatte_kjonn_land","personer"
"2007","47","2","1","269","sysselsatte_kjonn_land","personer"
"2007","47","2","alle","585","sysselsatte_kjonn_land","personer"
"2007","47","alle","0","605","sysselsatte_kjonn_land","personer"
"2007","47","alle","1","770","sysselsatte_kjonn_land","personer"
"2007","47","alle","alle","1375","sysselsatte_kjonn_land","personer"
"2007","48","1","0","42","sysselsatte_kjonn_land","personer"
"2007","48","1","1","75","sysselsatte_kjonn_land","personer"
"2007","48","1","alle","117","sysselsatte_kjonn_land","personer"
"2007","48","2","0","28","sysselsatte_kjonn_land","personer"
"2007","48","2","1","21","sysselsatte_kjonn_land","personer"
"2007","48","2","alle","49","sysselsatte_kjonn_land","personer"
"2007","48","alle","0","70","sysselsatte_kjonn_land","personer"
"2007","48","alle","1","96","sysselsatte_kjonn_land","personer"
"2007","48","alle","alle","166","sysselsatte_kjonn_land","personer"
"2007","49","1","0","219","sysselsatte_kjonn_land","personer"
"2007","49","1","1","366","sysselsatte_kjonn_land","personer"
"2007","49","1","alle","585","sysselsatte_kjonn_land","personer"
"2007","49","2","0","198","sysselsatte_kjonn_land","personer"
"2007","49","2","1","136","sysselsatte_kjonn_land","personer"
"2007","49","2","alle","334","sysselsatte_kjonn_land","personer"
"2007","49","alle","0","417","sysselsatte_kjonn_land","personer"
"2007","49","alle","1","502","sysselsatte_kjonn_land","personer"
"2007","49","alle","alle","919","sysselsatte_kjonn_land","personer"
"2007","50","1","0","229","sysselsatte_kjonn_land","personer"
"2007","50","1","1","294","sysselsatte_kjonn_land","personer"
"2007","50","1","alle","523","sysselsatte_kjonn_land","personer"
"2007","50","2","0","192","sysselsatte_kjonn_land","personer"
"2007","50","2","1","164","sysselsatte_kjonn_land","personer"
"2007","50","2","alle","356","sysselsatte_kjonn_land","personer"
"2007","50","alle","0","421","sysselsatte_kjonn_land","personer"
"2007","50","alle","1","458","sysselsatte_kjonn_land","personer"
"2007","50","alle","alle","879","sysselsatte_kjonn_land","personer"
"2007","51","1","0","164","sysselsatte_kjonn_land","personer"
"2007","51","1","1","204","sysselsatte_kjonn_land","personer"
"2007","51","1","alle","368","sysselsatte_kjonn_land","personer"
"2007","51","2","0","210","sysselsatte_kjonn_land","personer"
"2007","51","2","1","232","sysselsatte_kjonn_land","personer"
"2007","51","2","alle","442","sysselsatte_kjonn_land","personer"
"2007","51","alle","0","374","sysselsatte_kjonn_land","personer"
"2007","51","alle","1","436","sysselsatte_kjonn_land","personer"
