"aar","fylke_nr","innvkat_3","vreg_3","tabellvariabel","tabell_navn","enhet"
"2010","03","innvandrere","1","1911","arbledige_innvkat_land","personer"
"2010","03","innvandrere","2","6362","arbledige_innvkat_land","personer"
"2010","03","innvandrere","alle","8273","arbledige_innvkat_land","personer"
"2010","04","alle","alle","2946","arbledige_innvkat_land","personer"
"2010","04","befolkningen_ellers","alle","2372","arbledige_innvkat_land","personer"
"2010","04","innvandrere","1","208","arbledige_innvkat_land","personer"
"2010","04","innvandrere","2","366","arbledige_innvkat_land","personer"
"2010","04","innvandrere","alle","574","arbledige_innvkat_land","personer"
"2010","05","alle","alle","2435","arbledige_innvkat_land","personer"
"2010","05","befolkningen_ellers","alle","1872","arbledige_innvkat_land","personer"
"2010","05","innvandrere","1","189","arbledige_innvkat_land","personer"
"2010","05","innvandrere","2","374","arbledige_innvkat_land","personer"
"2010","05","innvandrere","alle","563","arbledige_innvkat_land","personer"
"2010","06","alle","alle","4478","arbledige_innvkat_land","personer"
"2010","06","befolkningen_ellers","alle","2956","arbledige_innvkat_land","personer"
"2010","06","innvandrere","1","482","arbledige_innvkat_land","personer"
"2010","06","innvandrere","2","1040","arbledige_innvkat_land","personer"
"2010","06","innvandrere","alle","1522","arbledige_innvkat_land","personer"
"2010","07","alle","alle","4637","arbledige_innvkat_land","personer"
"2010","07","befolkningen_ellers","alle","3408","arbledige_innvkat_land","personer"
"2010","07","innvandrere","1","451","arbledige_innvkat_land","personer"
"2010","07","innvandrere","2","778","arbledige_innvkat_land","personer"
"2010","07","innvandrere","alle","1229","arbledige_innvkat_land","personer"
"2010","08","alle","alle","2954","arbledige_innvkat_land","personer"
"2010","08","befolkningen_ellers","alle","2196","arbledige_innvkat_land","personer"
"2010","08","innvandrere","1","248","arbledige_innvkat_land","personer"
"2010","08","innvandrere","2","510","arbledige_innvkat_land","personer"
"2010","08","innvandrere","alle","758","arbledige_innvkat_land","personer"
"2010","09","alle","alle","2117","arbledige_innvkat_land","personer"
"2010","09","befolkningen_ellers","alle","1586","arbledige_innvkat_land","personer"
"2010","09","innvandrere","1","237","arbledige_innvkat_land","personer"
"2010","09","innvandrere","2","294","arbledige_innvkat_land","personer"
"2010","09","innvandrere","alle","531","arbledige_innvkat_land","personer"
"2010","10","alle","alle","2820","arbledige_innvkat_land","personer"
"2010","10","befolkningen_ellers","alle","1937","arbledige_innvkat_land","personer"
"2010","10","innvandrere","1","308","arbledige_innvkat_land","personer"
"2010","10","innvandrere","2","575","arbledige_innvkat_land","personer"
"2010","10","innvandrere","alle","883","arbledige_innvkat_land","personer"
"2010","11","alle","alle","6119","arbledige_innvkat_land","personer"
"2010","11","befolkningen_ellers","alle","3919","arbledige_innvkat_land","personer"
"2010","11","innvandrere","1","980","arbledige_innvkat_land","personer"
"2010","11","innvandrere","2","1220","arbledige_innvkat_land","personer"
"2010","11","innvandrere","alle","2200","arbledige_innvkat_land","personer"
"2010","12","alle","alle","7576","arbledige_innvkat_land","personer"
"2010","12","befolkningen_ellers","alle","5353","arbledige_innvkat_land","personer"
"2010","12","innvandrere","1","963","arbledige_innvkat_land","personer"
"2010","12","innvandrere","2","1260","arbledige_innvkat_land","personer"
"2010","12","innvandrere","alle","2223","arbledige_innvkat_land","personer"
"2010","14","alle","alle","1092","arbledige_innvkat_land","personer"
"2010","14","befolkningen_ellers","alle","824","arbledige_innvkat_land","personer"
"2010","14","innvandrere","1","149","arbledige_innvkat_land","personer"
"2010","14","innvandrere","2","119","arbledige_innvkat_land","personer"
"2010","14","innvandrere","alle","268","arbledige_innvkat_land","personer"
"2010","15","alle","alle","3302","arbledige_innvkat_land","personer"
"2010","15","befolkningen_ellers","alle","2452","arbledige_innvkat_land","personer"
"2010","15","innvandrere","1","423","arbledige_innvkat_land","personer"
"2010","15","innvandrere","2","427","arbledige_innvkat_land","personer"
"2010","15","innvandrere","alle","850","arbledige_innvkat_land","personer"
"2010","16","alle","alle","4842","arbledige_innvkat_land","personer"
"2010","16","befolkningen_ellers","alle","3704","arbledige_innvkat_land","personer"
"2010","16","innvandrere","1","402","arbledige_innvkat_land","personer"
"2010","16","innvandrere","2","736","arbledige_innvkat_land","personer"
"2010","16","innvandrere","alle","1138","arbledige_innvkat_land","personer"
"2010","17","alle","alle","1936","arbledige_innvkat_land","personer"
"2010","17","befolkningen_ellers","alle","1575","arbledige_innvkat_land","personer"
"2010","17","innvandrere","1","171","arbledige_innvkat_land","personer"
"2010","17","innvandrere","2","190","arbledige_innvkat_land","personer"
"2010","17","innvandrere","alle","361","arbledige_innvkat_land","personer"
"2010","18","alle","alle","3794","arbledige_innvkat_land","personer"
"2010","18","befolkningen_ellers","alle","3258","arbledige_innvkat_land","personer"
"2010","18","innvandrere","1","186","arbledige_innvkat_land","personer"
"2010","18","innvandrere","2","350","arbledige_innvkat_land","personer"
"2010","18","innvandrere","alle","536","arbledige_innvkat_land","personer"
"2010","19","alle","alle","2151","arbledige_innvkat_land","personer"
"2010","19","befolkningen_ellers","alle","1796","arbledige_innvkat_land","personer"
"2010","19","innvandrere","1","122","arbledige_innvkat_land","personer"
"2010","19","innvandrere","2","233","arbledige_innvkat_land","personer"
"2010","19","innvandrere","alle","355","arbledige_innvkat_land","personer"
"2010","20","alle","alle","1373","arbledige_innvkat_land","personer"
"2010","20","befolkningen_ellers","alle","1124","arbledige_innvkat_land","personer"
"2010","20","innvandrere","1","88","arbledige_innvkat_land","personer"
"2010","20","innvandrere","2","161","arbledige_innvkat_land","personer"
"2010","20","innvandrere","alle","249","arbledige_innvkat_land","personer"
"2011","00","alle","alle","78915","arbledige_innvkat_land","personer"
"2011","00","befolkningen_ellers","alle","50889","arbledige_innvkat_land","personer"
"2011","00","innvandrere","1","8840","arbledige_innvkat_land","personer"
"2011","00","innvandrere","2","19186","arbledige_innvkat_land","personer"
"2011","00","innvandrere","alle","28026","arbledige_innvkat_land","personer"
"2011","01","alle","alle","5551","arbledige_innvkat_land","personer"
"2011","01","befolkningen_ellers","alle","3455","arbledige_innvkat_land","personer"
"2011","01","innvandrere","1","583","arbledige_innvkat_land","personer"
"2011","01","innvandrere","2","1513","arbledige_innvkat_land","personer"
"2011","01","innvandrere","alle","2096","arbledige_innvkat_land","personer"
"2011","02","alle","alle","7945","arbledige_innvkat_land","personer"
"2011","02","befolkningen_ellers","alle","4808","arbledige_innvkat_land","personer"
"2011","02","innvandrere","1","1057","arbledige_innvkat_land","personer"
"2011","02","innvandrere","2","2080","arbledige_innvkat_land","personer"
"2011","02","innvandrere","alle","3137","arbledige_innvkat_land","personer"
"2011","03","alle","alle","13350","arbledige_innvkat_land","personer"
"2011","03","befolkningen_ellers","alle","5460","arbledige_innvkat_land","personer"
"2011","03","innvandrere","1","1718","arbledige_innvkat_land","personer"
"2011","03","innvandrere","2","6172","arbledige_innvkat_land","personer"
"2011","03","innvandrere","alle","7890","arbledige_innvkat_land","personer"
"2011","04","alle","alle","3219","arbledige_innvkat_land","personer"
"2011","04","befolkningen_ellers","alle","2490","arbledige_innvkat_land","personer"
"2011","04","innvandrere","1","279","arbledige_innvkat_land","personer"
"2011","04","innvandrere","2","450","arbledige_innvkat_land","personer"
"2011","04","innvandrere","alle","729","arbledige_innvkat_land","personer"
"2011","05","alle","alle","2490","arbledige_innvkat_land","personer"
"2011","05","befolkningen_ellers","alle","1849","arbledige_innvkat_land","personer"
"2011","05","innvandrere","1","224","arbledige_innvkat_land","personer"
"2011","05","innvandrere","2","417","arbledige_innvkat_land","personer"
"2011","05","innvandrere","alle","641","arbledige_innvkat_land","personer"
"2011","06","alle","alle","4013","arbledige_innvkat_land","personer"
"2011","06","befolkningen_ellers","alle","2524","arbledige_innvkat_land","personer"
"2011","06","innvandrere","1","461","arbledige_innvkat_land","personer"
"2011","06","innvandrere","2","1028","arbledige_innvkat_land","personer"
"2011","06","innvandrere","alle","1489","arbledige_innvkat_land","personer"
"2011","07","alle","alle","4333","arbledige_innvkat_land","personer"
"2011","07","befolkningen_ellers","alle","3071","arbledige_innvkat_land","personer"
"2011","07","innvandrere","1","457","arbledige_innvkat_land","personer"
"2011","07","innvandrere","2","805","arbledige_innvkat_land","personer"
"2011","07","innvandrere","alle","1262","arbledige_innvkat_land","personer"
"2011","08","alle","alle","3520","arbledige_innvkat_land","personer"
"2011","08","befolkningen_ellers","alle","2517","arbledige_innvkat_land","personer"
"2011","08","innvandrere","1","288","arbledige_innvkat_land","personer"
"2011","08","innvandrere","2","715","arbledige_innvkat_land","personer"
"2011","08","innvandrere","alle","1003","arbledige_innvkat_land","personer"
"2011","09","alle","alle","2097","arbledige_innvkat_land","personer"
"2011","09","befolkningen_ellers","alle","1513","arbledige_innvkat_land","personer"
"2011","09","innvandrere","1","233","arbledige_innvkat_land","personer"
"2011","09","innvandrere","2","351","arbledige_innvkat_land","personer"
"2011","09","innvandrere","alle","584","arbledige_innvkat_land","personer"
"2011","10","alle","alle","2851","arbledige_innvkat_land","personer"
"2011","10","befolkningen_ellers","alle","1919","arbledige_innvkat_land","personer"
"2011","10","innvandrere","1","319","arbledige_innvkat_land","personer"
"2011","10","innvandrere","2","613","arbledige_innvkat_land","personer"
"2011","10","innvandrere","alle","932","arbledige_innvkat_land","personer"
"2011","11","alle","alle","5267","arbledige_innvkat_land","personer"
"2011","11","befolkningen_ellers","alle","3242","arbledige_innvkat_land","personer"
"2011","11","innvandrere","1","794","arbledige_innvkat_land","personer"
"2011","11","innvandrere","2","1231","arbledige_innvkat_land","personer"
"2011","11","innvandrere","alle","2025","arbledige_innvkat_land","personer"
"2011","12","alle","alle","6839","arbledige_innvkat_land","personer"
"2011","12","befolkningen_ellers","alle","4631","arbledige_innvkat_land","personer"
"2011","12","innvandrere","1","872","arbledige_innvkat_land","personer"
"2011","12","innvandrere","2","1336","arbledige_innvkat_land","personer"
"2011","12","innvandrere","alle","2208","arbledige_innvkat_land","personer"
"2011","14","alle","alle","1008","arbledige_innvkat_land","personer"
"2011","14","befolkningen_ellers","alle","726","arbledige_innvkat_land","personer"
"2011","14","innvandrere","1","135","arbledige_innvkat_land","personer"
"2011","14","innvandrere","2","147","arbledige_innvkat_land","personer"
"2011","14","innvandrere","alle","282","arbledige_innvkat_land","personer"
"2011","15","alle","alle","3194","arbledige_innvkat_land","personer"
"2011","15","befolkningen_ellers","alle","2290","arbledige_innvkat_land","personer"
"2011","15","innvandrere","1","456","arbledige_innvkat_land","personer"
"2011","15","innvandrere","2","448","arbledige_innvkat_land","personer"
"2011","15","innvandrere","alle","904","arbledige_innvkat_land","personer"
"2011","16","alle","alle","4318","arbledige_innvkat_land","personer"
"2011","16","befolkningen_ellers","alle","3182","arbledige_innvkat_land","personer"
"2011","16","innvandrere","1","373","arbledige_innvkat_land","personer"
"2011","16","innvandrere","2","763","arbledige_innvkat_land","personer"
"2011","16","innvandrere","alle","1136","arbledige_innvkat_land","personer"
"2011","17","alle","alle","1802","arbledige_innvkat_land","personer"
"2011","17","befolkningen_ellers","alle","1470","arbledige_innvkat_land","personer"
"2011","17","innvandrere","1","128","arbledige_innvkat_land","personer"
"2011","17","innvandrere","2","204","arbledige_innvkat_land","personer"
"2011","17","innvandrere","alle","332","arbledige_innvkat_land","personer"
"2011","18","alle","alle","3793","arbledige_innvkat_land","personer"
"2011","18","befolkningen_ellers","alle","3079","arbledige_innvkat_land","personer"
"2011","18","innvandrere","1","232","arbledige_innvkat_land","personer"
"2011","18","innvandrere","2","482","arbledige_innvkat_land","personer"
"2011","18","innvandrere","alle","714","arbledige_innvkat_land","personer"
"2011","19","alle","alle","2013","arbledige_innvkat_land","personer"
"2011","19","befolkningen_ellers","alle","1629","arbledige_innvkat_land","personer"
"2011","19","innvandrere","1","130","arbledige_innvkat_land","personer"
"2011","19","innvandrere","2","254","arbledige_innvkat_land","personer"
"2011","19","innvandrere","alle","384","arbledige_innvkat_land","personer"
"2011","20","alle","alle","1312","arbledige_innvkat_land","personer"
"2011","20","befolkningen_ellers","alle","1034","arbledige_innvkat_land","personer"
"2011","20","innvandrere","1","101","arbledige_innvkat_land","personer"
"2011","20","innvandrere","2","177","arbledige_innvkat_land","personer"
"2011","20","innvandrere","alle","278","arbledige_innvkat_land","personer"
"2012","00","alle","alle","77211","arbledige_innvkat_land","personer"
"2012","00","befolkningen_ellers","alle","47636","arbledige_innvkat_land","personer"
"2012","00","innvandrere","1","9945","arbledige_innvkat_land","personer"
"2012","00","innvandrere","2","19630","arbledige_innvkat_land","personer"
"2012","00","innvandrere","alle","29575","arbledige_innvkat_land","personer"
"2012","01","alle","alle","5894","arbledige_innvkat_land","personer"
"2012","01","befolkningen_ellers","alle","3460","arbledige_innvkat_land","personer"
"2012","01","innvandrere","1","761","arbledige_innvkat_land","personer"
"2012","01","innvandrere","2","1673","arbledige_innvkat_land","personer"
"2012","01","innvandrere","alle","2434","arbledige_innvkat_land","personer"
"2012","02","alle","alle","8155","arbledige_innvkat_land","personer"
"2012","02","befolkningen_ellers","alle","4622","arbledige_innvkat_land","personer"
"2012","02","innvandrere","1","1286","arbledige_innvkat_land","personer"
"2012","02","innvandrere","2","2247","arbledige_innvkat_land","personer"
"2012","02","innvandrere","alle","3533","arbledige_innvkat_land","personer"
"2012","03","alle","alle","13306","arbledige_innvkat_land","personer"
"2012","03","befolkningen_ellers","alle","5218","arbledige_innvkat_land","personer"
"2012","03","innvandrere","1","1952","arbledige_innvkat_land","personer"
"2012","03","innvandrere","2","6136","arbledige_innvkat_land","personer"
"2012","03","innvandrere","alle","8088","arbledige_innvkat_land","personer"
"2012","04","alle","alle","3061","arbledige_innvkat_land","personer"
"2012","04","befolkningen_ellers","alle","2276","arbledige_innvkat_land","personer"
"2012","04","innvandrere","1","294","arbledige_innvkat_land","personer"
"2012","04","innvandrere","2","491","arbledige_innvkat_land","personer"
"2012","04","innvandrere","alle","785","arbledige_innvkat_land","personer"
"2012","05","alle","alle","2524","arbledige_innvkat_land","personer"
"2012","05","befolkningen_ellers","alle","1823","arbledige_innvkat_land","personer"
"2012","05","innvandrere","1","277","arbledige_innvkat_land","personer"
"2012","05","innvandrere","2","424","arbledige_innvkat_land","personer"
"2012","05","innvandrere","alle","701","arbledige_innvkat_land","personer"
"2012","06","alle","alle","4008","arbledige_innvkat_land","personer"
"2012","06","befolkningen_ellers","alle","2369","arbledige_innvkat_land","personer"
"2012","06","innvandrere","1","575","arbledige_innvkat_land","personer"
"2012","06","innvandrere","2","1064","arbledige_innvkat_land","personer"
"2012","06","innvandrere","alle","1639","arbledige_innvkat_land","personer"
"2012","07","alle","alle","4324","arbledige_innvkat_land","personer"
"2012","07","befolkningen_ellers","alle","2966","arbledige_innvkat_land","personer"
"2012","07","innvandrere","1","531","arbledige_innvkat_land","personer"
"2012","07","innvandrere","2","827","arbledige_innvkat_land","personer"
"2012","07","innvandrere","alle","1358","arbledige_innvkat_land","personer"
"2012","08","alle","alle","3244","arbledige_innvkat_land","personer"
"2012","08","befolkningen_ellers","alle","2286","arbledige_innvkat_land","personer"
"2012","08","innvandrere","1","263","arbledige_innvkat_land","personer"
"2012","08","innvandrere","2","695","arbledige_innvkat_land","personer"
"2012","08","innvandrere","alle","958","arbledige_innvkat_land","personer"
"2012","09","alle","alle","2049","arbledige_innvkat_land","personer"
"2012","09","befolkningen_ellers","alle","1425","arbledige_innvkat_land","personer"
"2012","09","innvandrere","1","241","arbledige_innvkat_land","personer"
"2012","09","innvandrere","2","383","arbledige_innvkat_land","personer"
"2012","09","innvandrere","alle","624","arbledige_innvkat_land","personer"
"2012","10","alle","alle","2961","arbledige_innvkat_land","personer"
"2012","10","befolkningen_ellers","alle","1966","arbledige_innvkat_land","personer"
"2012","10","innvandrere","1","338","arbledige_innvkat_land","personer"
"2012","10","innvandrere","2","657","arbledige_innvkat_land","personer"
"2012","10","innvandrere","alle","995","arbledige_innvkat_land","personer"
"2012","11","alle","alle","4749","arbledige_innvkat_land","personer"
"2012","11","befolkningen_ellers","alle","2731","arbledige_innvkat_land","personer"
"2012","11","innvandrere","1","780","arbledige_innvkat_land","personer"
"2012","11","innvandrere","2","1238","arbledige_innvkat_land","personer"
"2012","11","innvandrere","alle","2018","arbledige_innvkat_land","personer"
"2012","12","alle","alle","6278","arbledige_innvkat_land","personer"
"2012","12","befolkningen_ellers","alle","4112","arbledige_innvkat_land","personer"
"2012","12","innvandrere","1","853","arbledige_innvkat_land","personer"
"2012","12","innvandrere","2","1313","arbledige_innvkat_land","personer"
"2012","12","innvandrere","alle","2166","arbledige_innvkat_land","personer"
"2012","14","alle","alle","1085","arbledige_innvkat_land","personer"
"2012","14","befolkningen_ellers","alle","712","arbledige_innvkat_land","personer"
"2012","14","innvandrere","1","189","arbledige_innvkat_land","personer"
"2012","14","innvandrere","2","184","arbledige_innvkat_land","personer"
"2012","14","innvandrere","alle","373","arbledige_innvkat_land","personer"
"2012","15","alle","alle","3109","arbledige_innvkat_land","personer"
"2012","15","befolkningen_ellers","alle","2121","arbledige_innvkat_land","personer"
"2012","15","innvandrere","1","532","arbledige_innvkat_land","personer"
"2012","15","innvandrere","2","456","arbledige_innvkat_land","personer"
"2012","15","innvandrere","alle","988","arbledige_innvkat_land","personer"
"2012","16","alle","alle","3798","arbledige_innvkat_land","personer"
"2012","16","befolkningen_ellers","alle","2677","arbledige_innvkat_land","personer"
"2012","16","innvandrere","1","405","arbledige_innvkat_land","personer"
"2012","16","innvandrere","2","716","arbledige_innvkat_land","personer"
"2012","16","innvandrere","alle","1121","arbledige_innvkat_land","personer"
"2012","17","alle","alle","1555","arbledige_innvkat_land","personer"
"2012","17","befolkningen_ellers","alle","1256","arbledige_innvkat_land","personer"
"2012","17","innvandrere","1","120","arbledige_innvkat_land","personer"
"2012","17","innvandrere","2","179","arbledige_innvkat_land","personer"
"2012","17","innvandrere","alle","299","arbledige_innvkat_land","personer"
"2012","18","alle","alle","3845","arbledige_innvkat_land","personer"
"2012","18","befolkningen_ellers","alle","3030","arbledige_innvkat_land","personer"
"2012","18","innvandrere","1","272","arbledige_innvkat_land","personer"
"2012","18","innvandrere","2","543","arbledige_innvkat_land","personer"
"2012","18","innvandrere","alle","815","arbledige_innvkat_land","personer"
"2012","19","alle","alle","1940","arbledige_innvkat_land","personer"
"2012","19","befolkningen_ellers","alle","1567","arbledige_innvkat_land","personer"
"2012","19","innvandrere","1","133","arbledige_innvkat_land","personer"
"2012","19","innvandrere","2","240","arbledige_innvkat_land","personer"
"2012","19","innvandrere","alle","373","arbledige_innvkat_land","personer"
"2012","20","alle","alle","1326","arbledige_innvkat_land","personer"
"2012","20","befolkningen_ellers","alle","1019","arbledige_innvkat_land","personer"
"2012","20","innvandrere","1","143","arbledige_innvkat_land","personer"
"2012","20","innvandrere","2","164","arbledige_innvkat_land","personer"
"2012","20","innvandrere","alle","307","arbledige_innvkat_land","personer"
"2013","00","alle","alle","84894","arbledige_innvkat_land","personer"
"2013","00","befolkningen_ellers","alle","51153","arbledige_innvkat_land","personer"
"2013","00","innvandrere","1","12654","arbledige_innvkat_land","personer"
"2013","00","innvandrere","2","21087","arbledige_innvkat_land","personer"
"2013","00","innvandrere","alle","33741","arbledige_innvkat_land","personer"
"2013","01","alle","alle","6576","arbledige_innvkat_land","personer"
"2013","01","befolkningen_ellers","alle","3869","arbledige_innvkat_land","personer"
"2013","01","innvandrere","1","812","arbledige_innvkat_land","personer"
"2013","01","innvandrere","2","1895","arbledige_innvkat_land","personer"
"2013","01","innvandrere","alle","2707","arbledige_innvkat_land","personer"
"2013","02","alle","alle","8881","arbledige_innvkat_land","personer"
"2013","02","befolkningen_ellers","alle","4998","arbledige_innvkat_land","personer"
"2013","02","innvandrere","1","1550","arbledige_innvkat_land","personer"
"2013","02","innvandrere","2","2333","arbledige_innvkat_land","personer"
"2013","02","innvandrere","alle","3883","arbledige_innvkat_land","personer"
"2013","03","alle","alle","14742","arbledige_innvkat_land","personer"
"2013","03","befolkningen_ellers","alle","5644","arbledige_innvkat_land","personer"
"2013","03","innvandrere","1","2553","arbledige_innvkat_land","personer"
"2013","03","innvandrere","2","6545","arbledige_innvkat_land","personer"
"2013","03","innvandrere","alle","9098","arbledige_innvkat_land","personer"
"2013","04","alle","alle","3259","arbledige_innvkat_land","personer"
"2013","04","befolkningen_ellers","alle","2413","arbledige_innvkat_land","personer"
"2013","04","innvandrere","1","317","arbledige_innvkat_land","personer"
"2013","04","innvandrere","2","529","arbledige_innvkat_land","personer"
"2013","04","innvandrere","alle","846","arbledige_innvkat_land","personer"
"2013","05","alle","alle","2654","arbledige_innvkat_land","personer"
"2013","05","befolkningen_ellers","alle","1900","arbledige_innvkat_land","personer"
"2013","05","innvandrere","1","298","arbledige_innvkat_land","personer"
"2013","05","innvandrere","2","456","arbledige_innvkat_land","personer"
"2013","05","innvandrere","alle","754","arbledige_innvkat_land","personer"
"2013","06","alle","alle","4608","arbledige_innvkat_land","personer"
"2013","06","befolkningen_ellers","alle","2697","arbledige_innvkat_land","personer"
"2013","06","innvandrere","1","750","arbledige_innvkat_land","personer"
"2013","06","innvandrere","2","1161","arbledige_innvkat_land","personer"
"2013","06","innvandrere","alle","1911","arbledige_innvkat_land","personer"
"2013","07","alle","alle","4583","arbledige_innvkat_land","personer"
"2013","07","befolkningen_ellers","alle","3132","arbledige_innvkat_land","personer"
"2013","07","innvandrere","1","587","arbledige_innvkat_land","personer"
"2013","07","innvandrere","2","864","arbledige_innvkat_land","personer"
"2013","07","innvandrere","alle","1451","arbledige_innvkat_land","personer"
"2013","08","alle","alle","3394","arbledige_innvkat_land","personer"
"2013","08","befolkningen_ellers","alle","2365","arbledige_innvkat_land","personer"
"2013","08","innvandrere","1","312","arbledige_innvkat_land","personer"
"2013","08","innvandrere","2","717","arbledige_innvkat_land","personer"
"2013","08","innvandrere","alle","1029","arbledige_innvkat_land","personer"
"2013","09","alle","alle","2305","arbledige_innvkat_land","personer"
"2013","09","befolkningen_ellers","alle","1597","arbledige_innvkat_land","personer"
"2013","09","innvandrere","1","320","arbledige_innvkat_land","personer"
"2013","09","innvandrere","2","388","arbledige_innvkat_land","personer"
"2013","09","innvandrere","alle","708","arbledige_innvkat_land","personer"
"2013","10","alle","alle","2951","arbledige_innvkat_land","personer"
"2013","10","befolkningen_ellers","alle","1886","arbledige_innvkat_land","personer"
"2013","10","innvandrere","1","383","arbledige_innvkat_land","personer"
"2013","10","innvandrere","2","682","arbledige_innvkat_land","personer"
"2013","10","innvandrere","alle","1065","arbledige_innvkat_land","personer"
"2013","11","alle","alle","5579","arbledige_innvkat_land","personer"
"2013","11","befolkningen_ellers","alle","3084","arbledige_innvkat_land","personer"
"2013","11","innvandrere","1","1234","arbledige_innvkat_land","personer"
"2013","11","innvandrere","2","1261","arbledige_innvkat_land","personer"
"2013","11","innvandrere","alle","2495","arbledige_innvkat_land","personer"
"2013","12","alle","alle","7034","arbledige_innvkat_land","personer"
"2013","12","befolkningen_ellers","alle","4350","arbledige_innvkat_land","personer"
"2013","12","innvandrere","1","1140","arbledige_innvkat_land","personer"
"2013","12","innvandrere","2","1544","arbledige_innvkat_land","personer"
"2013","12","innvandrere","alle","2684","arbledige_innvkat_land","personer"
"2013","14","alle","alle","1052","arbledige_innvkat_land","personer"
"2013","14","befolkningen_ellers","alle","681","arbledige_innvkat_land","personer"
"2013","14","innvandrere","1","201","arbledige_innvkat_land","personer"
"2013","14","innvandrere","2","170","arbledige_innvkat_land","personer"
"2013","14","innvandrere","alle","371","arbledige_innvkat_land","personer"
"2013","15","alle","alle","3463","arbledige_innvkat_land","personer"
"2013","15","befolkningen_ellers","alle","2284","arbledige_innvkat_land","personer"
"2013","15","innvandrere","1","693","arbledige_innvkat_land","personer"
"2013","15","innvandrere","2","486","arbledige_innvkat_land","personer"
"2013","15","innvandrere","alle","1179","arbledige_innvkat_land","personer"
"2013","16","alle","alle","4250","arbledige_innvkat_land","personer"
"2013","16","befolkningen_ellers","alle","2962","arbledige_innvkat_land","personer"
"2013","16","innvandrere","1","515","arbledige_innvkat_land","personer"
"2013","16","innvandrere","2","773","arbledige_innvkat_land","personer"
"2013","16","innvandrere","alle","1288","arbledige_innvkat_land","personer"
"2013","17","alle","alle","1857","arbledige_innvkat_land","personer"
"2013","17","befolkningen_ellers","alle","1441","arbledige_innvkat_land","personer"
"2013","17","innvandrere","1","195","arbledige_innvkat_land","personer"
"2013","17","innvandrere","2","221","arbledige_innvkat_land","personer"
"2013","17","innvandrere","alle","416","arbledige_innvkat_land","personer"
"2013","18","alle","alle","4014","arbledige_innvkat_land","personer"
"2013","18","befolkningen_ellers","alle","3096","arbledige_innvkat_land","personer"
"2013","18","innvandrere","1","360","arbledige_innvkat_land","personer"
"2013","18","innvandrere","2","558","arbledige_innvkat_land","personer"
"2013","18","innvandrere","alle","918","arbledige_innvkat_land","personer"
"2013","19","alle","alle","2140","arbledige_innvkat_land","personer"
"2013","19","befolkningen_ellers","alle","1692","arbledige_innvkat_land","personer"
"2013","19","innvandrere","1","160","arbledige_innvkat_land","personer"
"2013","19","innvandrere","2","288","arbledige_innvkat_land","personer"
"2013","19","innvandrere","alle","448","arbledige_innvkat_land","personer"
"2013","20","alle","alle","1552","arbledige_innvkat_land","personer"
"2013","20","befolkningen_ellers","alle","1062","arbledige_innvkat_land","personer"
"2013","20","innvandrere","1","274","arbledige_innvkat_land","personer"
"2013","20","innvandrere","2","216","arbledige_innvkat_land","personer"
"2013","20","innvandrere","alle","490","arbledige_innvkat_land","personer"
"2014","00","alle","alle","82489","arbledige_innvkat_land","personer"
"2014","00","befolkningen_ellers","alle","49897","arbledige_innvkat_land","personer"
"2014","00","innvandrere","1","13247","arbledige_innvkat_land","personer"
"2014","00","innvandrere","2","19345","arbledige_innvkat_land","personer"
"2014","00","innvandrere","alle","32592","arbledige_innvkat_land","personer"
"2014","01","alle","alle","5885","arbledige_innvkat_land","personer"
"2014","01","befolkningen_ellers","alle","3437","arbledige_innvkat_land","personer"
"2014","01","innvandrere","1","774","arbledige_innvkat_land","personer"
"2014","01","innvandrere","2","1674","arbledige_innvkat_land","personer"
"2014","01","innvandrere","alle","2448","arbledige_innvkat_land","personer"
"2014","02","alle","alle","8174","arbledige_innvkat_land","personer"
"2014","02","befolkningen_ellers","alle","4700","arbledige_innvkat_land","personer"
"2014","02","innvandrere","1","1602","arbledige_innvkat_land","personer"
"2014","02","innvandrere","2","1872","arbledige_innvkat_land","personer"
"2014","02","innvandrere","alle","3474","arbledige_innvkat_land","personer"
"2014","03","alle","alle","14173","arbledige_innvkat_land","personer"
"2014","03","befolkningen_ellers","alle","5685","arbledige_innvkat_land","personer"
"2014","03","innvandrere","1","2640","arbledige_innvkat_land","personer"
"2014","03","innvandrere","2","5848","arbledige_innvkat_land","personer"
"2014","03","innvandrere","alle","8488","arbledige_innvkat_land","personer"
"2014","04","alle","alle","3012","arbledige_innvkat_land","personer"
"2014","04","befolkningen_ellers","alle","2245","arbledige_innvkat_land","personer"
"2014","04","innvandrere","1","303","arbledige_innvkat_land","personer"
"2014","04","innvandrere","2","464","arbledige_innvkat_land","personer"
"2014","04","innvandrere","alle","767","arbledige_innvkat_land","personer"
"2014","05","alle","alle","2287","arbledige_innvkat_land","personer"
"2014","05","befolkningen_ellers","alle","1602","arbledige_innvkat_land","personer"
"2014","05","innvandrere","1","254","arbledige_innvkat_land","personer"
"2014","05","innvandrere","2","431","arbledige_innvkat_land","personer"
"2014","05","innvandrere","alle","685","arbledige_innvkat_land","personer"
"2014","06","alle","alle","4598","arbledige_innvkat_land","personer"
"2014","06","befolkningen_ellers","alle","2631","arbledige_innvkat_land","personer"
"2014","06","innvandrere","1","842","arbledige_innvkat_land","personer"
"2014","06","innvandrere","2","1125","arbledige_innvkat_land","personer"
