"aar","kommune_nr","innvkat_3","vreg_3","tabellvariabel","tabell_navn","enhet"
"2009","1443","innvandrere","2","7","arbledige_innvkat_land","personer"
"2009","1516","innvandrere","1","7","arbledige_innvkat_land","personer"
"2009","1525","innvandrere","1","7","arbledige_innvkat_land","personer"
"2009","1529","innvandrere","1","7","arbledige_innvkat_land","personer"
"2009","1532","innvandrere","2","7","arbledige_innvkat_land","personer"
"2009","1612","innvandrere","2","7","arbledige_innvkat_land","personer"
"2009","1613","alle","alle","7","arbledige_innvkat_land","personer"
"2009","1662","innvandrere","1","7","arbledige_innvkat_land","personer"
"2009","1662","innvandrere","2","7","arbledige_innvkat_land","personer"
"2009","1739","alle","alle","7","arbledige_innvkat_land","personer"
"2009","1743","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2009","1750","innvandrere","2","7","arbledige_innvkat_land","personer"
"2009","1822","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2009","1840","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2009","1922","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2009","1925","innvandrere","1","7","arbledige_innvkat_land","personer"
"2009","1931","innvandrere","1","7","arbledige_innvkat_land","personer"
"2009","2002","innvandrere","2","7","arbledige_innvkat_land","personer"
"2009","2015","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2009","2019","innvandrere","2","7","arbledige_innvkat_land","personer"
"2009","2020","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2009","2028","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0119","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","0123","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0423","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0425","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","0426","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0511","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0538","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0615","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2010","0619","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0728","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0831","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0831","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","0937","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","0940","alle","alle","7","arbledige_innvkat_land","personer"
"2010","1027","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1034","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1034","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1037","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1129","alle","alle","7","arbledige_innvkat_land","personer"
"2010","1146","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1234","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1242","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1244","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1251","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1256","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1418","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2010","1439","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1526","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1529","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1529","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1539","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1548","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1548","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1551","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1663","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1664","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1744","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1750","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1755","alle","alle","7","arbledige_innvkat_land","personer"
"2010","1832","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","1832","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1841","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1856","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","1865","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1931","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","1931","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","2002","innvandrere","1","7","arbledige_innvkat_land","personer"
"2010","2020","innvandrere","2","7","arbledige_innvkat_land","personer"
"2010","2021","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2010","2022","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","0111","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","0135","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","0138","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","0521","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","0543","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","0811","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","0819","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","0912","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","0919","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","0937","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","0941","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1003","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1034","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1114","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1133","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1141","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1141","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1142","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1211","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1216","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1222","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1231","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","1233","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1244","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1253","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","1260","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","1266","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1412","alle","alle","7","arbledige_innvkat_land","personer"
"2011","1413","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1413","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1413","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1418","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1420","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","1430","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1433","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1438","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1523","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1524","alle","alle","7","arbledige_innvkat_land","personer"
"2011","1526","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1551","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1613","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1627","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1665","alle","alle","7","arbledige_innvkat_land","personer"
"2011","1718","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1738","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1744","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1750","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1826","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1852","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2011","1870","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","1911","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1922","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","1924","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","1941","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2011","2002","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","2028","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","0111","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","0430","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","0437","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","0513","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","0515","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","0536","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","0540","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","0615","alle","alle","7","arbledige_innvkat_land","personer"
"2012","0616","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","0714","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","0819","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","0821","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","0827","alle","alle","7","arbledige_innvkat_land","personer"
"2012","0912","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","0912","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","0919","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","0940","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1046","alle","alle","7","arbledige_innvkat_land","personer"
"2012","1129","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1135","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1141","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1142","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1145","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1232","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1234","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1241","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1242","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","1266","alle","alle","7","arbledige_innvkat_land","personer"
"2012","1412","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1417","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1418","alle","alle","7","arbledige_innvkat_land","personer"
"2012","1419","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1443","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1511","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1511","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1524","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1529","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1545","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1546","alle","alle","7","arbledige_innvkat_land","personer"
"2012","1547","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","1554","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1560","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1576","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1627","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1632","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1632","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1636","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1640","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1718","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","1724","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1740","alle","alle","7","arbledige_innvkat_land","personer"
"2012","1740","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1748","alle","alle","7","arbledige_innvkat_land","personer"
"2012","1748","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1756","innvandrere","1","7","arbledige_innvkat_land","personer"
"2012","1756","innvandrere","2","7","arbledige_innvkat_land","personer"
"2012","1832","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","1917","alle","alle","7","arbledige_innvkat_land","personer"
"2012","1917","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2012","1929","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2012","2002","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0123","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0239","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","0418","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0419","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","0426","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","0511","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0536","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0616","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0631","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","0817","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","0822","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0829","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","0911","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","0928","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1021","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1032","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1211","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","1222","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1242","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","1411","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","1412","alle","alle","7","arbledige_innvkat_land","personer"
"2013","1413","alle","alle","7","arbledige_innvkat_land","personer"
"2013","1416","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1419","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2013","1428","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","1441","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1511","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","1516","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1529","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1539","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1545","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1547","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1551","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1554","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1613","alle","alle","7","arbledige_innvkat_land","personer"
"2013","1620","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1621","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","1633","alle","alle","7","arbledige_innvkat_land","personer"
"2013","1640","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1744","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1756","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1820","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1832","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1837","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1848","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2013","1853","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1859","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1870","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","1871","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1911","innvandrere","2","7","arbledige_innvkat_land","personer"
"2013","1931","innvandrere","1","7","arbledige_innvkat_land","personer"
"2013","2025","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","0111","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","0121","alle","alle","7","arbledige_innvkat_land","personer"
"2014","0121","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2014","0418","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","0426","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","0428","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","0515","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","0521","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","0540","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","0541","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2014","0615","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2014","0616","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","0716","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","0728","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","0811","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","0822","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","0829","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","0834","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","0911","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","0928","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1003","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1027","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1129","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2014","1216","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1222","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1223","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1227","alle","alle","7","arbledige_innvkat_land","personer"
"2014","1232","alle","alle","7","arbledige_innvkat_land","personer"
"2014","1241","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1260","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1418","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1426","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1433","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1441","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1511","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1511","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1526","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1539","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1545","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2014","1563","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1576","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1640","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1662","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1749","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2014","1756","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1818","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1820","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1826","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1837","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1854","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1857","innvandrere","1","7","arbledige_innvkat_land","personer"
"2014","1857","innvandrere","alle","7","arbledige_innvkat_land","personer"
"2014","1917","alle","alle","7","arbledige_innvkat_land","personer"
"2014","1922","innvandrere","2","7","arbledige_innvkat_land","personer"
"2014","1929","befolkningen_ellers","alle","7","arbledige_innvkat_land","personer"
"2014","2002","innvandrere","2","7","arbledige_innvkat_land","personer"
"2006","0211","innvandrere","1","8","arbledige_innvkat_land","personer"
"2006","0229","innvandrere","1","8","arbledige_innvkat_land","personer"
"2006","0417","innvandrere","1","8","arbledige_innvkat_land","personer"
"2006","0428","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","0429","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","0434","alle","alle","8","arbledige_innvkat_land","personer"
"2006","0522","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","0532","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","0541","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","0543","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","0615","alle","alle","8","arbledige_innvkat_land","personer"
"2006","0620","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","0628","innvandrere","1","8","arbledige_innvkat_land","personer"
"2006","0711","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","0719","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","0830","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","0834","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","0926","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","0935","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","1021","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","1029","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","1046","alle","alle","8","arbledige_innvkat_land","personer"
"2006","1127","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1141","alle","alle","8","arbledige_innvkat_land","personer"
"2006","1145","alle","alle","8","arbledige_innvkat_land","personer"
"2006","1145","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","1227","alle","alle","8","arbledige_innvkat_land","personer"
"2006","1227","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","1234","alle","alle","8","arbledige_innvkat_land","personer"
"2006","1251","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1422","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","1443","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","1502","innvandrere","1","8","arbledige_innvkat_land","personer"
"2006","1503","innvandrere","1","8","arbledige_innvkat_land","personer"
"2006","1546","alle","alle","8","arbledige_innvkat_land","personer"
"2006","1554","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","1554","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1556","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1560","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","1640","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1648","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1657","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1662","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1751","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1867","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","1920","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2006","1922","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","1941","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2006","1942","innvandrere","2","8","arbledige_innvkat_land","personer"
"2006","2020","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0119","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0122","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0123","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0138","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","0226","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","0233","innvandrere","1","8","arbledige_innvkat_land","personer"
"2007","0425","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","0428","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","0429","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0438","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2007","0516","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0522","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","0522","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0545","alle","alle","8","arbledige_innvkat_land","personer"
"2007","0624","innvandrere","1","8","arbledige_innvkat_land","personer"
"2007","0719","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","0719","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0827","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2007","0830","alle","alle","8","arbledige_innvkat_land","personer"
"2007","0831","alle","alle","8","arbledige_innvkat_land","personer"
"2007","0901","innvandrere","1","8","arbledige_innvkat_land","personer"
"2007","0912","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","0912","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0914","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0928","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","0938","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1002","innvandrere","1","8","arbledige_innvkat_land","personer"
"2007","1014","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","1026","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1029","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","1034","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1114","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1146","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","1219","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","1238","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","1238","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","1411","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1413","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1413","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2007","1419","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2007","1515","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","1515","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","1539","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","1545","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1612","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","1833","innvandrere","1","8","arbledige_innvkat_land","personer"
"2007","1837","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","1853","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2007","1929","alle","alle","8","arbledige_innvkat_land","personer"
"2007","1929","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
"2007","1942","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","1942","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","2002","innvandrere","1","8","arbledige_innvkat_land","personer"
"2007","2012","innvandrere","1","8","arbledige_innvkat_land","personer"
"2007","2020","innvandrere","2","8","arbledige_innvkat_land","personer"
"2007","2020","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","2021","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2007","2022","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2008","0125","innvandrere","1","8","arbledige_innvkat_land","personer"
"2008","0127","innvandrere","1","8","arbledige_innvkat_land","personer"
"2008","0214","innvandrere","1","8","arbledige_innvkat_land","personer"
"2008","0229","innvandrere","1","8","arbledige_innvkat_land","personer"
"2008","0238","innvandrere","1","8","arbledige_innvkat_land","personer"
"2008","0415","innvandrere","2","8","arbledige_innvkat_land","personer"
"2008","0520","innvandrere","alle","8","arbledige_innvkat_land","personer"
"2008","0522","innvandrere","2","8","arbledige_innvkat_land","personer"
"2008","0541","alle","alle","8","arbledige_innvkat_land","personer"
"2008","0543","befolkningen_ellers","alle","8","arbledige_innvkat_land","personer"
