"tabell_navn","aar","fylke_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn","2007","02","uoppgitt","alle","prosent","46,9"
"befolkning_innvandringsgrunn","2007","02","alle","1","prosent","47,8"
"befolkning_innvandringsgrunn","2007","02","arbeid","1","prosent","6,5"
"befolkning_innvandringsgrunn","2007","02","flukt","1","prosent","11,3"
"befolkning_innvandringsgrunn","2007","02","familie","1","prosent","6,4"
"befolkning_innvandringsgrunn","2007","02","annet","1","prosent","1,0"
"befolkning_innvandringsgrunn","2007","02","uoppgitt","1","prosent","22,6"
"befolkning_innvandringsgrunn","2007","02","alle","0","prosent","52,2"
"befolkning_innvandringsgrunn","2007","02","arbeid","0","prosent","1,7"
"befolkning_innvandringsgrunn","2007","02","flukt","0","prosent","11,9"
"befolkning_innvandringsgrunn","2007","02","familie","0","prosent","11,6"
"befolkning_innvandringsgrunn","2007","02","annet","0","prosent","2,7"
"befolkning_innvandringsgrunn","2007","02","uoppgitt","0","prosent","24,2"
"befolkning_innvandringsgrunn","2007","03","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","03","arbeid","alle","prosent","6,5"
"befolkning_innvandringsgrunn","2007","03","flukt","alle","prosent","24,8"
"befolkning_innvandringsgrunn","2007","03","familie","alle","prosent","19,5"
"befolkning_innvandringsgrunn","2007","03","annet","alle","prosent","4,1"
"befolkning_innvandringsgrunn","2007","03","uoppgitt","alle","prosent","45,1"
"befolkning_innvandringsgrunn","2007","03","alle","1","prosent","50,9"
"befolkning_innvandringsgrunn","2007","03","arbeid","1","prosent","4,9"
"befolkning_innvandringsgrunn","2007","03","flukt","1","prosent","12,0"
"befolkning_innvandringsgrunn","2007","03","familie","1","prosent","8,4"
"befolkning_innvandringsgrunn","2007","03","annet","1","prosent","1,3"
"befolkning_innvandringsgrunn","2007","03","uoppgitt","1","prosent","24,4"
"befolkning_innvandringsgrunn","2007","03","alle","0","prosent","49,1"
"befolkning_innvandringsgrunn","2007","03","arbeid","0","prosent","1,6"
"befolkning_innvandringsgrunn","2007","03","flukt","0","prosent","12,8"
"befolkning_innvandringsgrunn","2007","03","familie","0","prosent","11,2"
"befolkning_innvandringsgrunn","2007","03","annet","0","prosent","2,8"
"befolkning_innvandringsgrunn","2007","03","uoppgitt","0","prosent","20,7"
"befolkning_innvandringsgrunn","2007","04","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","04","arbeid","alle","prosent","6,2"
"befolkning_innvandringsgrunn","2007","04","flukt","alle","prosent","33,8"
"befolkning_innvandringsgrunn","2007","04","familie","alle","prosent","17,8"
"befolkning_innvandringsgrunn","2007","04","annet","alle","prosent","2,8"
"befolkning_innvandringsgrunn","2007","04","uoppgitt","alle","prosent","39,4"
"befolkning_innvandringsgrunn","2007","04","alle","1","prosent","47,0"
"befolkning_innvandringsgrunn","2007","04","arbeid","1","prosent","4,7"
"befolkning_innvandringsgrunn","2007","04","flukt","1","prosent","17,4"
"befolkning_innvandringsgrunn","2007","04","familie","1","prosent","5,4"
"befolkning_innvandringsgrunn","2007","04","annet","1","prosent","0,9"
"befolkning_innvandringsgrunn","2007","04","uoppgitt","1","prosent","18,6"
"befolkning_innvandringsgrunn","2007","04","alle","0","prosent","53,0"
"befolkning_innvandringsgrunn","2007","04","arbeid","0","prosent","1,5"
"befolkning_innvandringsgrunn","2007","04","flukt","0","prosent","16,4"
"befolkning_innvandringsgrunn","2007","04","familie","0","prosent","12,4"
"befolkning_innvandringsgrunn","2007","04","annet","0","prosent","1,9"
"befolkning_innvandringsgrunn","2007","04","uoppgitt","0","prosent","20,7"
"befolkning_innvandringsgrunn","2007","05","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","05","arbeid","alle","prosent","7,6"
"befolkning_innvandringsgrunn","2007","05","flukt","alle","prosent","37,9"
"befolkning_innvandringsgrunn","2007","05","familie","alle","prosent","18,1"
"befolkning_innvandringsgrunn","2007","05","annet","alle","prosent","2,5"
"befolkning_innvandringsgrunn","2007","05","uoppgitt","alle","prosent","33,8"
"befolkning_innvandringsgrunn","2007","05","alle","1","prosent","48,2"
"befolkning_innvandringsgrunn","2007","05","arbeid","1","prosent","5,5"
"befolkning_innvandringsgrunn","2007","05","flukt","1","prosent","20,2"
"befolkning_innvandringsgrunn","2007","05","familie","1","prosent","5,8"
"befolkning_innvandringsgrunn","2007","05","annet","1","prosent","0,8"
"befolkning_innvandringsgrunn","2007","05","uoppgitt","1","prosent","15,9"
"befolkning_innvandringsgrunn","2007","05","alle","0","prosent","51,8"
"befolkning_innvandringsgrunn","2007","05","arbeid","0","prosent","2,1"
"befolkning_innvandringsgrunn","2007","05","flukt","0","prosent","17,7"
"befolkning_innvandringsgrunn","2007","05","familie","0","prosent","12,3"
"befolkning_innvandringsgrunn","2007","05","annet","0","prosent","1,7"
"befolkning_innvandringsgrunn","2007","05","uoppgitt","0","prosent","17,9"
"befolkning_innvandringsgrunn","2007","06","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","06","arbeid","alle","prosent","7,3"
"befolkning_innvandringsgrunn","2007","06","flukt","alle","prosent","29,5"
"befolkning_innvandringsgrunn","2007","06","familie","alle","prosent","19,8"
"befolkning_innvandringsgrunn","2007","06","annet","alle","prosent","1,9"
"befolkning_innvandringsgrunn","2007","06","uoppgitt","alle","prosent","41,5"
"befolkning_innvandringsgrunn","2007","06","alle","1","prosent","48,6"
"befolkning_innvandringsgrunn","2007","06","arbeid","1","prosent","5,6"
"befolkning_innvandringsgrunn","2007","06","flukt","1","prosent","15,0"
"befolkning_innvandringsgrunn","2007","06","familie","1","prosent","6,7"
"befolkning_innvandringsgrunn","2007","06","annet","1","prosent","0,5"
"befolkning_innvandringsgrunn","2007","06","uoppgitt","1","prosent","20,8"
"befolkning_innvandringsgrunn","2007","06","alle","0","prosent","51,4"
"befolkning_innvandringsgrunn","2007","06","arbeid","0","prosent","1,7"
"befolkning_innvandringsgrunn","2007","06","flukt","0","prosent","14,5"
"befolkning_innvandringsgrunn","2007","06","familie","0","prosent","13,1"
"befolkning_innvandringsgrunn","2007","06","annet","0","prosent","1,4"
"befolkning_innvandringsgrunn","2007","06","uoppgitt","0","prosent","20,7"
"befolkning_innvandringsgrunn","2007","07","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","07","arbeid","alle","prosent","8,3"
"befolkning_innvandringsgrunn","2007","07","flukt","alle","prosent","32,9"
"befolkning_innvandringsgrunn","2007","07","familie","alle","prosent","17,6"
"befolkning_innvandringsgrunn","2007","07","annet","alle","prosent","1,8"
"befolkning_innvandringsgrunn","2007","07","uoppgitt","alle","prosent","39,3"
"befolkning_innvandringsgrunn","2007","07","alle","1","prosent","48,0"
"befolkning_innvandringsgrunn","2007","07","arbeid","1","prosent","6,3"
"befolkning_innvandringsgrunn","2007","07","flukt","1","prosent","16,6"
"befolkning_innvandringsgrunn","2007","07","familie","1","prosent","5,7"
"befolkning_innvandringsgrunn","2007","07","annet","1","prosent","0,6"
"befolkning_innvandringsgrunn","2007","07","uoppgitt","1","prosent","18,8"
"befolkning_innvandringsgrunn","2007","07","alle","0","prosent","52,0"
"befolkning_innvandringsgrunn","2007","07","arbeid","0","prosent","2,0"
"befolkning_innvandringsgrunn","2007","07","flukt","0","prosent","16,3"
"befolkning_innvandringsgrunn","2007","07","familie","0","prosent","11,9"
"befolkning_innvandringsgrunn","2007","07","annet","0","prosent","1,2"
"befolkning_innvandringsgrunn","2007","07","uoppgitt","0","prosent","20,6"
"befolkning_innvandringsgrunn","2007","08","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","08","arbeid","alle","prosent","5,5"
"befolkning_innvandringsgrunn","2007","08","flukt","alle","prosent","39,6"
"befolkning_innvandringsgrunn","2007","08","familie","alle","prosent","17,3"
"befolkning_innvandringsgrunn","2007","08","annet","alle","prosent","2,9"
"befolkning_innvandringsgrunn","2007","08","uoppgitt","alle","prosent","34,7"
"befolkning_innvandringsgrunn","2007","08","alle","1","prosent","48,2"
"befolkning_innvandringsgrunn","2007","08","arbeid","1","prosent","4,3"
"befolkning_innvandringsgrunn","2007","08","flukt","1","prosent","19,8"
"befolkning_innvandringsgrunn","2007","08","familie","1","prosent","5,6"
"befolkning_innvandringsgrunn","2007","08","annet","1","prosent","1,2"
"befolkning_innvandringsgrunn","2007","08","uoppgitt","1","prosent","17,3"
"befolkning_innvandringsgrunn","2007","08","alle","0","prosent","51,8"
"befolkning_innvandringsgrunn","2007","08","arbeid","0","prosent","1,2"
"befolkning_innvandringsgrunn","2007","08","flukt","0","prosent","19,8"
"befolkning_innvandringsgrunn","2007","08","familie","0","prosent","11,7"
"befolkning_innvandringsgrunn","2007","08","annet","0","prosent","1,7"
"befolkning_innvandringsgrunn","2007","08","uoppgitt","0","prosent","17,5"
"befolkning_innvandringsgrunn","2007","09","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","09","arbeid","alle","prosent","6,3"
"befolkning_innvandringsgrunn","2007","09","flukt","alle","prosent","36,7"
"befolkning_innvandringsgrunn","2007","09","familie","alle","prosent","17,7"
"befolkning_innvandringsgrunn","2007","09","annet","alle","prosent","2,6"
"befolkning_innvandringsgrunn","2007","09","uoppgitt","alle","prosent","36,7"
"befolkning_innvandringsgrunn","2007","09","alle","1","prosent","47,4"
"befolkning_innvandringsgrunn","2007","09","arbeid","1","prosent","4,7"
"befolkning_innvandringsgrunn","2007","09","flukt","1","prosent","18,5"
"befolkning_innvandringsgrunn","2007","09","familie","1","prosent","5,4"
"befolkning_innvandringsgrunn","2007","09","annet","1","prosent","1,0"
"befolkning_innvandringsgrunn","2007","09","uoppgitt","1","prosent","17,8"
"befolkning_innvandringsgrunn","2007","09","alle","0","prosent","52,6"
"befolkning_innvandringsgrunn","2007","09","arbeid","0","prosent","1,6"
"befolkning_innvandringsgrunn","2007","09","flukt","0","prosent","18,2"
"befolkning_innvandringsgrunn","2007","09","familie","0","prosent","12,3"
"befolkning_innvandringsgrunn","2007","09","annet","0","prosent","1,6"
"befolkning_innvandringsgrunn","2007","09","uoppgitt","0","prosent","18,9"
"befolkning_innvandringsgrunn","2007","10","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","10","arbeid","alle","prosent","6,1"
"befolkning_innvandringsgrunn","2007","10","flukt","alle","prosent","37,3"
"befolkning_innvandringsgrunn","2007","10","familie","alle","prosent","16,6"
"befolkning_innvandringsgrunn","2007","10","annet","alle","prosent","2,1"
"befolkning_innvandringsgrunn","2007","10","uoppgitt","alle","prosent","37,9"
"befolkning_innvandringsgrunn","2007","10","alle","1","prosent","49,3"
"befolkning_innvandringsgrunn","2007","10","arbeid","1","prosent","4,8"
"befolkning_innvandringsgrunn","2007","10","flukt","1","prosent","19,1"
"befolkning_innvandringsgrunn","2007","10","familie","1","prosent","5,5"
"befolkning_innvandringsgrunn","2007","10","annet","1","prosent","0,8"
"befolkning_innvandringsgrunn","2007","10","uoppgitt","1","prosent","19,0"
"befolkning_innvandringsgrunn","2007","10","alle","0","prosent","50,7"
"befolkning_innvandringsgrunn","2007","10","arbeid","0","prosent","1,4"
"befolkning_innvandringsgrunn","2007","10","flukt","0","prosent","18,1"
"befolkning_innvandringsgrunn","2007","10","familie","0","prosent","11,1"
"befolkning_innvandringsgrunn","2007","10","annet","0","prosent","1,3"
"befolkning_innvandringsgrunn","2007","10","uoppgitt","0","prosent","18,8"
"befolkning_innvandringsgrunn","2007","11","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","11","arbeid","alle","prosent","14,7"
"befolkning_innvandringsgrunn","2007","11","flukt","alle","prosent","25,8"
"befolkning_innvandringsgrunn","2007","11","familie","alle","prosent","23,2"
"befolkning_innvandringsgrunn","2007","11","annet","alle","prosent","3,0"
"befolkning_innvandringsgrunn","2007","11","uoppgitt","alle","prosent","33,3"
"befolkning_innvandringsgrunn","2007","11","alle","1","prosent","52,7"
"befolkning_innvandringsgrunn","2007","11","arbeid","1","prosent","12,2"
"befolkning_innvandringsgrunn","2007","11","flukt","1","prosent","13,2"
"befolkning_innvandringsgrunn","2007","11","familie","1","prosent","7,3"
"befolkning_innvandringsgrunn","2007","11","annet","1","prosent","1,1"
"befolkning_innvandringsgrunn","2007","11","uoppgitt","1","prosent","18,8"
"befolkning_innvandringsgrunn","2007","11","alle","0","prosent","47,3"
"befolkning_innvandringsgrunn","2007","11","arbeid","0","prosent","2,5"
"befolkning_innvandringsgrunn","2007","11","flukt","0","prosent","12,6"
"befolkning_innvandringsgrunn","2007","11","familie","0","prosent","15,9"
"befolkning_innvandringsgrunn","2007","11","annet","0","prosent","1,9"
"befolkning_innvandringsgrunn","2007","11","uoppgitt","0","prosent","14,4"
"befolkning_innvandringsgrunn","2007","12","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","12","arbeid","alle","prosent","12,0"
"befolkning_innvandringsgrunn","2007","12","flukt","alle","prosent","26,5"
"befolkning_innvandringsgrunn","2007","12","familie","alle","prosent","21,4"
"befolkning_innvandringsgrunn","2007","12","annet","alle","prosent","5,7"
"befolkning_innvandringsgrunn","2007","12","uoppgitt","alle","prosent","34,4"
"befolkning_innvandringsgrunn","2007","12","alle","1","prosent","50,7"
"befolkning_innvandringsgrunn","2007","12","arbeid","1","prosent","9,5"
"befolkning_innvandringsgrunn","2007","12","flukt","1","prosent","13,8"
"befolkning_innvandringsgrunn","2007","12","familie","1","prosent","7,3"
"befolkning_innvandringsgrunn","2007","12","annet","1","prosent","2,1"
"befolkning_innvandringsgrunn","2007","12","uoppgitt","1","prosent","17,9"
"befolkning_innvandringsgrunn","2007","12","alle","0","prosent","49,3"
"befolkning_innvandringsgrunn","2007","12","arbeid","0","prosent","2,4"
"befolkning_innvandringsgrunn","2007","12","flukt","0","prosent","12,6"
"befolkning_innvandringsgrunn","2007","12","familie","0","prosent","14,1"
"befolkning_innvandringsgrunn","2007","12","annet","0","prosent","3,6"
"befolkning_innvandringsgrunn","2007","12","uoppgitt","0","prosent","16,5"
"befolkning_innvandringsgrunn","2007","14","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","14","arbeid","alle","prosent","12,7"
"befolkning_innvandringsgrunn","2007","14","flukt","alle","prosent","26,1"
"befolkning_innvandringsgrunn","2007","14","familie","alle","prosent","26,3"
"befolkning_innvandringsgrunn","2007","14","annet","alle","prosent","5,9"
"befolkning_innvandringsgrunn","2007","14","uoppgitt","alle","prosent","28,9"
"befolkning_innvandringsgrunn","2007","14","alle","1","prosent","48,3"
"befolkning_innvandringsgrunn","2007","14","arbeid","1","prosent","9,5"
"befolkning_innvandringsgrunn","2007","14","flukt","1","prosent","13,6"
"befolkning_innvandringsgrunn","2007","14","familie","1","prosent","7,6"
"befolkning_innvandringsgrunn","2007","14","annet","1","prosent","2,6"
"befolkning_innvandringsgrunn","2007","14","uoppgitt","1","prosent","15,0"
"befolkning_innvandringsgrunn","2007","14","alle","0","prosent","51,7"
"befolkning_innvandringsgrunn","2007","14","arbeid","0","prosent","3,2"
"befolkning_innvandringsgrunn","2007","14","flukt","0","prosent","12,5"
"befolkning_innvandringsgrunn","2007","14","familie","0","prosent","18,7"
"befolkning_innvandringsgrunn","2007","14","annet","0","prosent","3,4"
"befolkning_innvandringsgrunn","2007","14","uoppgitt","0","prosent","13,9"
"befolkning_innvandringsgrunn","2007","15","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","15","arbeid","alle","prosent","11,8"
"befolkning_innvandringsgrunn","2007","15","flukt","alle","prosent","27,3"
"befolkning_innvandringsgrunn","2007","15","familie","alle","prosent","28,5"
"befolkning_innvandringsgrunn","2007","15","annet","alle","prosent","4,1"
"befolkning_innvandringsgrunn","2007","15","uoppgitt","alle","prosent","28,3"
"befolkning_innvandringsgrunn","2007","15","alle","1","prosent","46,3"
"befolkning_innvandringsgrunn","2007","15","arbeid","1","prosent","9,0"
"befolkning_innvandringsgrunn","2007","15","flukt","1","prosent","14,1"
"befolkning_innvandringsgrunn","2007","15","familie","1","prosent","7,4"
"befolkning_innvandringsgrunn","2007","15","annet","1","prosent","1,4"
"befolkning_innvandringsgrunn","2007","15","uoppgitt","1","prosent","14,4"
"befolkning_innvandringsgrunn","2007","15","alle","0","prosent","53,7"
"befolkning_innvandringsgrunn","2007","15","arbeid","0","prosent","2,7"
"befolkning_innvandringsgrunn","2007","15","flukt","0","prosent","13,2"
"befolkning_innvandringsgrunn","2007","15","familie","0","prosent","21,2"
"befolkning_innvandringsgrunn","2007","15","annet","0","prosent","2,7"
"befolkning_innvandringsgrunn","2007","15","uoppgitt","0","prosent","13,9"
"befolkning_innvandringsgrunn","2007","16","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","16","arbeid","alle","prosent","11,4"
"befolkning_innvandringsgrunn","2007","16","flukt","alle","prosent","29,6"
"befolkning_innvandringsgrunn","2007","16","familie","alle","prosent","21,9"
"befolkning_innvandringsgrunn","2007","16","annet","alle","prosent","7,2"
"befolkning_innvandringsgrunn","2007","16","uoppgitt","alle","prosent","29,9"
"befolkning_innvandringsgrunn","2007","16","alle","1","prosent","50,3"
"befolkning_innvandringsgrunn","2007","16","arbeid","1","prosent","9,1"
"befolkning_innvandringsgrunn","2007","16","flukt","1","prosent","15,2"
"befolkning_innvandringsgrunn","2007","16","familie","1","prosent","7,0"
"befolkning_innvandringsgrunn","2007","16","annet","1","prosent","4,0"
"befolkning_innvandringsgrunn","2007","16","uoppgitt","1","prosent","15,1"
"befolkning_innvandringsgrunn","2007","16","alle","0","prosent","49,7"
"befolkning_innvandringsgrunn","2007","16","arbeid","0","prosent","2,4"
"befolkning_innvandringsgrunn","2007","16","flukt","0","prosent","14,4"
"befolkning_innvandringsgrunn","2007","16","familie","0","prosent","14,9"
"befolkning_innvandringsgrunn","2007","16","annet","0","prosent","3,2"
"befolkning_innvandringsgrunn","2007","16","uoppgitt","0","prosent","14,8"
"befolkning_innvandringsgrunn","2007","17","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","17","arbeid","alle","prosent","8,7"
"befolkning_innvandringsgrunn","2007","17","flukt","alle","prosent","34,1"
"befolkning_innvandringsgrunn","2007","17","familie","alle","prosent","24,7"
"befolkning_innvandringsgrunn","2007","17","annet","alle","prosent","3,2"
"befolkning_innvandringsgrunn","2007","17","uoppgitt","alle","prosent","29,4"
"befolkning_innvandringsgrunn","2007","17","alle","1","prosent","47,2"
"befolkning_innvandringsgrunn","2007","17","arbeid","1","prosent","6,7"
"befolkning_innvandringsgrunn","2007","17","flukt","1","prosent","18,7"
"befolkning_innvandringsgrunn","2007","17","familie","1","prosent","6,3"
"befolkning_innvandringsgrunn","2007","17","annet","1","prosent","1,1"
"befolkning_innvandringsgrunn","2007","17","uoppgitt","1","prosent","14,4"
"befolkning_innvandringsgrunn","2007","17","alle","0","prosent","52,8"
"befolkning_innvandringsgrunn","2007","17","arbeid","0","prosent","2,0"
"befolkning_innvandringsgrunn","2007","17","flukt","0","prosent","15,4"
"befolkning_innvandringsgrunn","2007","17","familie","0","prosent","18,4"
"befolkning_innvandringsgrunn","2007","17","annet","0","prosent","2,0"
"befolkning_innvandringsgrunn","2007","17","uoppgitt","0","prosent","15,0"
"befolkning_innvandringsgrunn","2007","18","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","18","arbeid","alle","prosent","9,3"
"befolkning_innvandringsgrunn","2007","18","flukt","alle","prosent","32,9"
"befolkning_innvandringsgrunn","2007","18","familie","alle","prosent","23,4"
"befolkning_innvandringsgrunn","2007","18","annet","alle","prosent","5,4"
"befolkning_innvandringsgrunn","2007","18","uoppgitt","alle","prosent","29,0"
"befolkning_innvandringsgrunn","2007","18","alle","1","prosent","48,1"
"befolkning_innvandringsgrunn","2007","18","arbeid","1","prosent","7,0"
"befolkning_innvandringsgrunn","2007","18","flukt","1","prosent","19,0"
"befolkning_innvandringsgrunn","2007","18","familie","1","prosent","6,3"
"befolkning_innvandringsgrunn","2007","18","annet","1","prosent","2,1"
"befolkning_innvandringsgrunn","2007","18","uoppgitt","1","prosent","13,6"
"befolkning_innvandringsgrunn","2007","18","alle","0","prosent","51,9"
"befolkning_innvandringsgrunn","2007","18","arbeid","0","prosent","2,3"
"befolkning_innvandringsgrunn","2007","18","flukt","0","prosent","13,9"
"befolkning_innvandringsgrunn","2007","18","familie","0","prosent","17,0"
"befolkning_innvandringsgrunn","2007","18","annet","0","prosent","3,3"
"befolkning_innvandringsgrunn","2007","18","uoppgitt","0","prosent","15,5"
"befolkning_innvandringsgrunn","2007","19","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","19","arbeid","alle","prosent","11,4"
"befolkning_innvandringsgrunn","2007","19","flukt","alle","prosent","23,0"
"befolkning_innvandringsgrunn","2007","19","familie","alle","prosent","24,0"
"befolkning_innvandringsgrunn","2007","19","annet","alle","prosent","8,1"
"befolkning_innvandringsgrunn","2007","19","uoppgitt","alle","prosent","33,5"
"befolkning_innvandringsgrunn","2007","19","alle","1","prosent","47,5"
"befolkning_innvandringsgrunn","2007","19","arbeid","1","prosent","8,0"
"befolkning_innvandringsgrunn","2007","19","flukt","1","prosent","13,1"
"befolkning_innvandringsgrunn","2007","19","familie","1","prosent","7,5"
"befolkning_innvandringsgrunn","2007","19","annet","1","prosent","3,4"
"befolkning_innvandringsgrunn","2007","19","uoppgitt","1","prosent","15,5"
"befolkning_innvandringsgrunn","2007","19","alle","0","prosent","52,5"
"befolkning_innvandringsgrunn","2007","19","arbeid","0","prosent","3,4"
"befolkning_innvandringsgrunn","2007","19","flukt","0","prosent","9,9"
"befolkning_innvandringsgrunn","2007","19","familie","0","prosent","16,5"
"befolkning_innvandringsgrunn","2007","19","annet","0","prosent","4,7"
"befolkning_innvandringsgrunn","2007","19","uoppgitt","0","prosent","17,9"
"befolkning_innvandringsgrunn","2007","20","alle","alle","prosent","100,0"
"befolkning_innvandringsgrunn","2007","20","arbeid","alle","prosent","5,3"
"befolkning_innvandringsgrunn","2007","20","flukt","alle","prosent","21,3"
"befolkning_innvandringsgrunn","2007","20","familie","alle","prosent","29,4"
"befolkning_innvandringsgrunn","2007","20","annet","alle","prosent","4,1"
"befolkning_innvandringsgrunn","2007","20","uoppgitt","alle","prosent","39,9"
"befolkning_innvandringsgrunn","2007","20","alle","1","prosent","41,1"
"befolkning_innvandringsgrunn","2007","20","arbeid","1","prosent","3,6"
"befolkning_innvandringsgrunn","2007","20","flukt","1","prosent","12,7"
"befolkning_innvandringsgrunn","2007","20","familie","1","prosent","7,3"
"befolkning_innvandringsgrunn","2007","20","annet","1","prosent","1,4"
"befolkning_innvandringsgrunn","2007","20","uoppgitt","1","prosent","16,1"
"befolkning_innvandringsgrunn","2007","20","alle","0","prosent","58,9"
"befolkning_innvandringsgrunn","2007","20","arbeid","0","prosent","1,7"
"befolkning_innvandringsgrunn","2007","20","flukt","0","prosent","8,6"
"befolkning_innvandringsgrunn","2007","20","familie","0","prosent","22,1"
"befolkning_innvandringsgrunn","2007","20","annet","0","prosent","2,8"
"befolkning_innvandringsgrunn","2007","20","uoppgitt","0","prosent","23,8"
"befolkning_innvandringsgrunn","2008","01","alle","alle","personer","21248"
"befolkning_innvandringsgrunn","2008","01","arbeid","alle","personer","1734"
"befolkning_innvandringsgrunn","2008","01","flukt","alle","personer","8186"
"befolkning_innvandringsgrunn","2008","01","familie","alle","personer","3413"
"befolkning_innvandringsgrunn","2008","01","annet","alle","personer","315"
"befolkning_innvandringsgrunn","2008","01","uoppgitt","alle","personer","7600"
"befolkning_innvandringsgrunn","2008","01","alle","1","personer","10651"
"befolkning_innvandringsgrunn","2008","01","arbeid","1","personer","1459"
"befolkning_innvandringsgrunn","2008","01","flukt","1","personer","4140"
"befolkning_innvandringsgrunn","2008","01","familie","1","personer","1121"
"befolkning_innvandringsgrunn","2008","01","annet","1","personer","79"
"befolkning_innvandringsgrunn","2008","01","uoppgitt","1","personer","3852"
"befolkning_innvandringsgrunn","2008","01","alle","0","personer","10597"
"befolkning_innvandringsgrunn","2008","01","arbeid","0","personer","275"
"befolkning_innvandringsgrunn","2008","01","flukt","0","personer","4046"
"befolkning_innvandringsgrunn","2008","01","familie","0","personer","2292"
"befolkning_innvandringsgrunn","2008","01","annet","0","personer","236"
"befolkning_innvandringsgrunn","2008","01","uoppgitt","0","personer","3748"
"befolkning_innvandringsgrunn","2008","02","alle","alle","personer","48401"
"befolkning_innvandringsgrunn","2008","02","arbeid","alle","personer","5822"
"befolkning_innvandringsgrunn","2008","02","flukt","alle","personer","10991"
"befolkning_innvandringsgrunn","2008","02","familie","alle","personer","8871"
"befolkning_innvandringsgrunn","2008","02","annet","alle","personer","1880"
"befolkning_innvandringsgrunn","2008","02","uoppgitt","alle","personer","20837"
"befolkning_innvandringsgrunn","2008","02","alle","1","personer","23716"
"befolkning_innvandringsgrunn","2008","02","arbeid","1","personer","4660"
"befolkning_innvandringsgrunn","2008","02","flukt","1","personer","5339"
"befolkning_innvandringsgrunn","2008","02","familie","1","personer","3120"
"befolkning_innvandringsgrunn","2008","02","annet","1","personer","478"
"befolkning_innvandringsgrunn","2008","02","uoppgitt","1","personer","10119"
"befolkning_innvandringsgrunn","2008","02","alle","0","personer","24685"
"befolkning_innvandringsgrunn","2008","02","arbeid","0","personer","1162"
"befolkning_innvandringsgrunn","2008","02","flukt","0","personer","5652"
"befolkning_innvandringsgrunn","2008","02","familie","0","personer","5751"
"befolkning_innvandringsgrunn","2008","02","annet","0","personer","1402"
"befolkning_innvandringsgrunn","2008","02","uoppgitt","0","personer","10718"
"befolkning_innvandringsgrunn","2008","03","alle","alle","personer","106102"
"befolkning_innvandringsgrunn","2008","03","arbeid","alle","personer","10155"
"befolkning_innvandringsgrunn","2008","03","flukt","alle","personer","26122"
"befolkning_innvandringsgrunn","2008","03","familie","alle","personer","20518"
"befolkning_innvandringsgrunn","2008","03","annet","alle","personer","4580"
"befolkning_innvandringsgrunn","2008","03","uoppgitt","alle","personer","44727"
"befolkning_innvandringsgrunn","2008","03","alle","1","personer","54847"
"befolkning_innvandringsgrunn","2008","03","arbeid","1","personer","7796"
"befolkning_innvandringsgrunn","2008","03","flukt","1","personer","12824"
"befolkning_innvandringsgrunn","2008","03","familie","1","personer","8598"
"befolkning_innvandringsgrunn","2008","03","annet","1","personer","1394"
"befolkning_innvandringsgrunn","2008","03","uoppgitt","1","personer","24235"
"befolkning_innvandringsgrunn","2008","03","alle","0","personer","51255"
"befolkning_innvandringsgrunn","2008","03","arbeid","0","personer","2359"
"befolkning_innvandringsgrunn","2008","03","flukt","0","personer","13298"
"befolkning_innvandringsgrunn","2008","03","familie","0","personer","11920"
"befolkning_innvandringsgrunn","2008","03","annet","0","personer","3186"
"befolkning_innvandringsgrunn","2008","03","uoppgitt","0","personer","20492"
"befolkning_innvandringsgrunn","2008","04","alle","alle","personer","8795"
"befolkning_innvandringsgrunn","2008","04","arbeid","alle","personer","791"
"befolkning_innvandringsgrunn","2008","04","flukt","alle","personer","2892"
"befolkning_innvandringsgrunn","2008","04","familie","alle","personer","1670"
"befolkning_innvandringsgrunn","2008","04","annet","alle","personer","234"
"befolkning_innvandringsgrunn","2008","04","uoppgitt","alle","personer","3208"
"befolkning_innvandringsgrunn","2008","04","alle","1","personer","4225"
"befolkning_innvandringsgrunn","2008","04","arbeid","1","personer","616"
"befolkning_innvandringsgrunn","2008","04","flukt","1","personer","1517"
"befolkning_innvandringsgrunn","2008","04","familie","1","personer","496"
"befolkning_innvandringsgrunn","2008","04","annet","1","personer","75"
"befolkning_innvandringsgrunn","2008","04","uoppgitt","1","personer","1521"
"befolkning_innvandringsgrunn","2008","04","alle","0","personer","4570"
