"aar","bydel_nr","innvkat_3","vreg_3","tabellvariabel","tabell_navn","enhet"
"2010","030106","befolkningen_ellers","alle","499","arbledige_innvkat_land","personer"
"2010","030106","innvandrere","1","168","arbledige_innvkat_land","personer"
"2010","030106","innvandrere","2","422","arbledige_innvkat_land","personer"
"2010","030106","innvandrere","alle","590","arbledige_innvkat_land","personer"
"2010","030107","alle","alle","918","arbledige_innvkat_land","personer"
"2010","030107","befolkningen_ellers","alle","345","arbledige_innvkat_land","personer"
"2010","030107","innvandrere","1","147","arbledige_innvkat_land","personer"
"2010","030107","innvandrere","2","426","arbledige_innvkat_land","personer"
"2010","030107","innvandrere","alle","573","arbledige_innvkat_land","personer"
"2010","030108","alle","alle","926","arbledige_innvkat_land","personer"
"2010","030108","befolkningen_ellers","alle","432","arbledige_innvkat_land","personer"
"2010","030108","innvandrere","1","119","arbledige_innvkat_land","personer"
"2010","030108","innvandrere","2","375","arbledige_innvkat_land","personer"
"2010","030108","innvandrere","alle","494","arbledige_innvkat_land","personer"
"2010","030109","alle","alle","829","arbledige_innvkat_land","personer"
"2010","030109","befolkningen_ellers","alle","346","arbledige_innvkat_land","personer"
"2010","030109","innvandrere","1","108","arbledige_innvkat_land","personer"
"2010","030109","innvandrere","2","375","arbledige_innvkat_land","personer"
"2010","030109","innvandrere","alle","483","arbledige_innvkat_land","personer"
"2010","030110","alle","alle","722","arbledige_innvkat_land","personer"
"2010","030110","befolkningen_ellers","alle","303","arbledige_innvkat_land","personer"
"2010","030110","innvandrere","1","61","arbledige_innvkat_land","personer"
"2010","030110","innvandrere","2","358","arbledige_innvkat_land","personer"
"2010","030110","innvandrere","alle","419","arbledige_innvkat_land","personer"
"2010","030111","alle","alle","402","arbledige_innvkat_land","personer"
"2010","030111","befolkningen_ellers","alle","178","arbledige_innvkat_land","personer"
"2010","030111","innvandrere","1","27","arbledige_innvkat_land","personer"
"2010","030111","innvandrere","2","197","arbledige_innvkat_land","personer"
"2010","030111","innvandrere","alle","224","arbledige_innvkat_land","personer"
"2010","030112","alle","alle","355","arbledige_innvkat_land","personer"
"2010","030112","befolkningen_ellers","alle","163","arbledige_innvkat_land","personer"
"2010","030112","innvandrere","1","48","arbledige_innvkat_land","personer"
"2010","030112","innvandrere","2","144","arbledige_innvkat_land","personer"
"2010","030112","innvandrere","alle","192","arbledige_innvkat_land","personer"
"2010","030113","alle","alle","536","arbledige_innvkat_land","personer"
"2010","030113","befolkningen_ellers","alle","226","arbledige_innvkat_land","personer"
"2010","030113","innvandrere","1","37","arbledige_innvkat_land","personer"
"2010","030113","innvandrere","2","273","arbledige_innvkat_land","personer"
"2010","030113","innvandrere","alle","310","arbledige_innvkat_land","personer"
"2010","030114","alle","alle","311","arbledige_innvkat_land","personer"
"2010","030114","befolkningen_ellers","alle","120","arbledige_innvkat_land","personer"
"2010","030114","innvandrere","1","45","arbledige_innvkat_land","personer"
"2010","030114","innvandrere","2","146","arbledige_innvkat_land","personer"
"2010","030114","innvandrere","alle","191","arbledige_innvkat_land","personer"
"2010","030115","alle","alle","295","arbledige_innvkat_land","personer"
"2010","030115","befolkningen_ellers","alle","137","arbledige_innvkat_land","personer"
"2010","030115","innvandrere","1","16","arbledige_innvkat_land","personer"
"2010","030115","innvandrere","2","142","arbledige_innvkat_land","personer"
"2010","030115","innvandrere","alle","158","arbledige_innvkat_land","personer"
"2010","030116","alle","alle","242","arbledige_innvkat_land","personer"
"2010","030116","befolkningen_ellers","alle","99","arbledige_innvkat_land","personer"
"2010","030116","innvandrere","1","12","arbledige_innvkat_land","personer"
"2010","030116","innvandrere","2","131","arbledige_innvkat_land","personer"
"2010","030116","innvandrere","alle","143","arbledige_innvkat_land","personer"
"2010","030117","alle","alle","467","arbledige_innvkat_land","personer"
"2010","030117","befolkningen_ellers","alle","107","arbledige_innvkat_land","personer"
"2010","030117","innvandrere","1","41","arbledige_innvkat_land","personer"
"2010","030117","innvandrere","2","319","arbledige_innvkat_land","personer"
"2010","030117","innvandrere","alle","360","arbledige_innvkat_land","personer"
"2010","030199","alle","alle","201","arbledige_innvkat_land","personer"
"2010","030199","befolkningen_ellers","alle","108","arbledige_innvkat_land","personer"
"2010","030199","innvandrere","1","33","arbledige_innvkat_land","personer"
"2010","030199","innvandrere","2","60","arbledige_innvkat_land","personer"
"2010","030199","innvandrere","alle","93","arbledige_innvkat_land","personer"
"2011","00","alle","alle","78915","arbledige_innvkat_land","personer"
"2011","00","befolkningen_ellers","alle","50889","arbledige_innvkat_land","personer"
"2011","00","innvandrere","1","8840","arbledige_innvkat_land","personer"
"2011","00","innvandrere","2","19186","arbledige_innvkat_land","personer"
"2011","00","innvandrere","alle","28026","arbledige_innvkat_land","personer"
"2011","030101","alle","alle","1447","arbledige_innvkat_land","personer"
"2011","030101","befolkningen_ellers","alle","609","arbledige_innvkat_land","personer"
"2011","030101","innvandrere","1","240","arbledige_innvkat_land","personer"
"2011","030101","innvandrere","2","598","arbledige_innvkat_land","personer"
"2011","030101","innvandrere","alle","838","arbledige_innvkat_land","personer"
"2011","030102","alle","alle","1119","arbledige_innvkat_land","personer"
"2011","030102","befolkningen_ellers","alle","517","arbledige_innvkat_land","personer"
"2011","030102","innvandrere","1","147","arbledige_innvkat_land","personer"
"2011","030102","innvandrere","2","455","arbledige_innvkat_land","personer"
"2011","030102","innvandrere","alle","602","arbledige_innvkat_land","personer"
"2011","030103","alle","alle","1170","arbledige_innvkat_land","personer"
"2011","030103","befolkningen_ellers","alle","508","arbledige_innvkat_land","personer"
"2011","030103","innvandrere","1","162","arbledige_innvkat_land","personer"
"2011","030103","innvandrere","2","500","arbledige_innvkat_land","personer"
"2011","030103","innvandrere","alle","662","arbledige_innvkat_land","personer"
"2011","030104","alle","alle","1168","arbledige_innvkat_land","personer"
"2011","030104","befolkningen_ellers","alle","494","arbledige_innvkat_land","personer"
"2011","030104","innvandrere","1","193","arbledige_innvkat_land","personer"
"2011","030104","innvandrere","2","481","arbledige_innvkat_land","personer"
"2011","030104","innvandrere","alle","674","arbledige_innvkat_land","personer"
"2011","030105","alle","alle","1112","arbledige_innvkat_land","personer"
"2011","030105","befolkningen_ellers","alle","496","arbledige_innvkat_land","personer"
"2011","030105","innvandrere","1","167","arbledige_innvkat_land","personer"
"2011","030105","innvandrere","2","449","arbledige_innvkat_land","personer"
"2011","030105","innvandrere","alle","616","arbledige_innvkat_land","personer"
"2011","030106","alle","alle","1034","arbledige_innvkat_land","personer"
"2011","030106","befolkningen_ellers","alle","456","arbledige_innvkat_land","personer"
"2011","030106","innvandrere","1","152","arbledige_innvkat_land","personer"
"2011","030106","innvandrere","2","426","arbledige_innvkat_land","personer"
"2011","030106","innvandrere","alle","578","arbledige_innvkat_land","personer"
"2011","030107","alle","alle","843","arbledige_innvkat_land","personer"
"2011","030107","befolkningen_ellers","alle","365","arbledige_innvkat_land","personer"
"2011","030107","innvandrere","1","114","arbledige_innvkat_land","personer"
"2011","030107","innvandrere","2","364","arbledige_innvkat_land","personer"
"2011","030107","innvandrere","alle","478","arbledige_innvkat_land","personer"
"2011","030108","alle","alle","829","arbledige_innvkat_land","personer"
"2011","030108","befolkningen_ellers","alle","340","arbledige_innvkat_land","personer"
"2011","030108","innvandrere","1","105","arbledige_innvkat_land","personer"
"2011","030108","innvandrere","2","384","arbledige_innvkat_land","personer"
"2011","030108","innvandrere","alle","489","arbledige_innvkat_land","personer"
"2011","030109","alle","alle","734","arbledige_innvkat_land","personer"
"2011","030109","befolkningen_ellers","alle","305","arbledige_innvkat_land","personer"
"2011","030109","innvandrere","1","92","arbledige_innvkat_land","personer"
"2011","030109","innvandrere","2","337","arbledige_innvkat_land","personer"
"2011","030109","innvandrere","alle","429","arbledige_innvkat_land","personer"
"2011","030110","alle","alle","723","arbledige_innvkat_land","personer"
"2011","030110","befolkningen_ellers","alle","256","arbledige_innvkat_land","personer"
"2011","030110","innvandrere","1","69","arbledige_innvkat_land","personer"
"2011","030110","innvandrere","2","398","arbledige_innvkat_land","personer"
"2011","030110","innvandrere","alle","467","arbledige_innvkat_land","personer"
"2011","030111","alle","alle","353","arbledige_innvkat_land","personer"
"2011","030111","befolkningen_ellers","alle","152","arbledige_innvkat_land","personer"
"2011","030111","innvandrere","1","32","arbledige_innvkat_land","personer"
"2011","030111","innvandrere","2","169","arbledige_innvkat_land","personer"
"2011","030111","innvandrere","alle","201","arbledige_innvkat_land","personer"
"2011","030112","alle","alle","317","arbledige_innvkat_land","personer"
"2011","030112","befolkningen_ellers","alle","126","arbledige_innvkat_land","personer"
"2011","030112","innvandrere","1","55","arbledige_innvkat_land","personer"
"2011","030112","innvandrere","2","136","arbledige_innvkat_land","personer"
"2011","030112","innvandrere","alle","191","arbledige_innvkat_land","personer"
"2011","030113","alle","alle","507","arbledige_innvkat_land","personer"
"2011","030113","befolkningen_ellers","alle","200","arbledige_innvkat_land","personer"
"2011","030113","innvandrere","1","40","arbledige_innvkat_land","personer"
"2011","030113","innvandrere","2","267","arbledige_innvkat_land","personer"
"2011","030113","innvandrere","alle","307","arbledige_innvkat_land","personer"
"2011","030114","alle","alle","289","arbledige_innvkat_land","personer"
"2011","030114","befolkningen_ellers","alle","87","arbledige_innvkat_land","personer"
"2011","030114","innvandrere","1","33","arbledige_innvkat_land","personer"
"2011","030114","innvandrere","2","169","arbledige_innvkat_land","personer"
"2011","030114","innvandrere","alle","202","arbledige_innvkat_land","personer"
"2011","030115","alle","alle","311","arbledige_innvkat_land","personer"
"2011","030115","befolkningen_ellers","alle","111","arbledige_innvkat_land","personer"
"2011","030115","innvandrere","1","22","arbledige_innvkat_land","personer"
"2011","030115","innvandrere","2","178","arbledige_innvkat_land","personer"
"2011","030115","innvandrere","alle","200","arbledige_innvkat_land","personer"
"2011","030116","alle","alle","209","arbledige_innvkat_land","personer"
"2011","030116","befolkningen_ellers","alle","70","arbledige_innvkat_land","personer"
"2011","030116","innvandrere","1","6","arbledige_innvkat_land","personer"
"2011","030116","innvandrere","2","133","arbledige_innvkat_land","personer"
"2011","030116","innvandrere","alle","139","arbledige_innvkat_land","personer"
"2011","030117","alle","alle","413","arbledige_innvkat_land","personer"
"2011","030117","befolkningen_ellers","alle","106","arbledige_innvkat_land","personer"
"2011","030117","innvandrere","1","26","arbledige_innvkat_land","personer"
"2011","030117","innvandrere","2","281","arbledige_innvkat_land","personer"
"2011","030117","innvandrere","alle","307","arbledige_innvkat_land","personer"
"2011","030199","alle","alle","95","arbledige_innvkat_land","personer"
"2011","030199","befolkningen_ellers","alle","46","arbledige_innvkat_land","personer"
"2011","030199","innvandrere","1","10","arbledige_innvkat_land","personer"
"2011","030199","innvandrere","2","39","arbledige_innvkat_land","personer"
"2011","030199","innvandrere","alle","49","arbledige_innvkat_land","personer"
"2012","00","alle","alle","77211","arbledige_innvkat_land","personer"
"2012","00","befolkningen_ellers","alle","47636","arbledige_innvkat_land","personer"
"2012","00","innvandrere","1","9945","arbledige_innvkat_land","personer"
"2012","00","innvandrere","2","19630","arbledige_innvkat_land","personer"
"2012","00","innvandrere","alle","29575","arbledige_innvkat_land","personer"
"2012","030101","alle","alle","1393","arbledige_innvkat_land","personer"
"2012","030101","befolkningen_ellers","alle","556","arbledige_innvkat_land","personer"
"2012","030101","innvandrere","1","273","arbledige_innvkat_land","personer"
"2012","030101","innvandrere","2","564","arbledige_innvkat_land","personer"
"2012","030101","innvandrere","alle","837","arbledige_innvkat_land","personer"
"2012","030102","alle","alle","1116","arbledige_innvkat_land","personer"
"2012","030102","befolkningen_ellers","alle","488","arbledige_innvkat_land","personer"
"2012","030102","innvandrere","1","166","arbledige_innvkat_land","personer"
"2012","030102","innvandrere","2","462","arbledige_innvkat_land","personer"
"2012","030102","innvandrere","alle","628","arbledige_innvkat_land","personer"
"2012","030103","alle","alle","1159","arbledige_innvkat_land","personer"
"2012","030103","befolkningen_ellers","alle","524","arbledige_innvkat_land","personer"
"2012","030103","innvandrere","1","156","arbledige_innvkat_land","personer"
"2012","030103","innvandrere","2","479","arbledige_innvkat_land","personer"
"2012","030103","innvandrere","alle","635","arbledige_innvkat_land","personer"
"2012","030104","alle","alle","1216","arbledige_innvkat_land","personer"
"2012","030104","befolkningen_ellers","alle","506","arbledige_innvkat_land","personer"
"2012","030104","innvandrere","1","221","arbledige_innvkat_land","personer"
"2012","030104","innvandrere","2","489","arbledige_innvkat_land","personer"
"2012","030104","innvandrere","alle","710","arbledige_innvkat_land","personer"
"2012","030105","alle","alle","1039","arbledige_innvkat_land","personer"
"2012","030105","befolkningen_ellers","alle","453","arbledige_innvkat_land","personer"
"2012","030105","innvandrere","1","173","arbledige_innvkat_land","personer"
"2012","030105","innvandrere","2","413","arbledige_innvkat_land","personer"
"2012","030105","innvandrere","alle","586","arbledige_innvkat_land","personer"
"2012","030106","alle","alle","1042","arbledige_innvkat_land","personer"
"2012","030106","befolkningen_ellers","alle","432","arbledige_innvkat_land","personer"
"2012","030106","innvandrere","1","185","arbledige_innvkat_land","personer"
"2012","030106","innvandrere","2","425","arbledige_innvkat_land","personer"
"2012","030106","innvandrere","alle","610","arbledige_innvkat_land","personer"
"2012","030107","alle","alle","836","arbledige_innvkat_land","personer"
"2012","030107","befolkningen_ellers","alle","319","arbledige_innvkat_land","personer"
"2012","030107","innvandrere","1","135","arbledige_innvkat_land","personer"
"2012","030107","innvandrere","2","382","arbledige_innvkat_land","personer"
"2012","030107","innvandrere","alle","517","arbledige_innvkat_land","personer"
"2012","030108","alle","alle","844","arbledige_innvkat_land","personer"
"2012","030108","befolkningen_ellers","alle","355","arbledige_innvkat_land","personer"
"2012","030108","innvandrere","1","135","arbledige_innvkat_land","personer"
"2012","030108","innvandrere","2","354","arbledige_innvkat_land","personer"
"2012","030108","innvandrere","alle","489","arbledige_innvkat_land","personer"
"2012","030109","alle","alle","672","arbledige_innvkat_land","personer"
"2012","030109","befolkningen_ellers","alle","260","arbledige_innvkat_land","personer"
"2012","030109","innvandrere","1","95","arbledige_innvkat_land","personer"
"2012","030109","innvandrere","2","317","arbledige_innvkat_land","personer"
"2012","030109","innvandrere","alle","412","arbledige_innvkat_land","personer"
"2012","030110","alle","alle","687","arbledige_innvkat_land","personer"
"2012","030110","befolkningen_ellers","alle","237","arbledige_innvkat_land","personer"
"2012","030110","innvandrere","1","80","arbledige_innvkat_land","personer"
"2012","030110","innvandrere","2","370","arbledige_innvkat_land","personer"
"2012","030110","innvandrere","alle","450","arbledige_innvkat_land","personer"
"2012","030111","alle","alle","356","arbledige_innvkat_land","personer"
"2012","030111","befolkningen_ellers","alle","147","arbledige_innvkat_land","personer"
"2012","030111","innvandrere","1","31","arbledige_innvkat_land","personer"
"2012","030111","innvandrere","2","178","arbledige_innvkat_land","personer"
"2012","030111","innvandrere","alle","209","arbledige_innvkat_land","personer"
"2012","030112","alle","alle","322","arbledige_innvkat_land","personer"
"2012","030112","befolkningen_ellers","alle","127","arbledige_innvkat_land","personer"
"2012","030112","innvandrere","1","48","arbledige_innvkat_land","personer"
"2012","030112","innvandrere","2","147","arbledige_innvkat_land","personer"
"2012","030112","innvandrere","alle","195","arbledige_innvkat_land","personer"
"2012","030113","alle","alle","464","arbledige_innvkat_land","personer"
"2012","030113","befolkningen_ellers","alle","179","arbledige_innvkat_land","personer"
"2012","030113","innvandrere","1","44","arbledige_innvkat_land","personer"
"2012","030113","innvandrere","2","241","arbledige_innvkat_land","personer"
"2012","030113","innvandrere","alle","285","arbledige_innvkat_land","personer"
"2012","030114","alle","alle","297","arbledige_innvkat_land","personer"
"2012","030114","befolkningen_ellers","alle","85","arbledige_innvkat_land","personer"
"2012","030114","innvandrere","1","26","arbledige_innvkat_land","personer"
"2012","030114","innvandrere","2","186","arbledige_innvkat_land","personer"
"2012","030114","innvandrere","alle","212","arbledige_innvkat_land","personer"
"2012","030115","alle","alle","323","arbledige_innvkat_land","personer"
"2012","030115","befolkningen_ellers","alle","121","arbledige_innvkat_land","personer"
"2012","030115","innvandrere","1","35","arbledige_innvkat_land","personer"
"2012","030115","innvandrere","2","167","arbledige_innvkat_land","personer"
"2012","030115","innvandrere","alle","202","arbledige_innvkat_land","personer"
"2012","030116","alle","alle","208","arbledige_innvkat_land","personer"
"2012","030116","befolkningen_ellers","alle","66","arbledige_innvkat_land","personer"
"2012","030116","innvandrere","1","13","arbledige_innvkat_land","personer"
"2012","030116","innvandrere","2","129","arbledige_innvkat_land","personer"
"2012","030116","innvandrere","alle","142","arbledige_innvkat_land","personer"
"2012","030117","alle","alle","448","arbledige_innvkat_land","personer"
"2012","030117","befolkningen_ellers","alle","101","arbledige_innvkat_land","personer"
"2012","030117","innvandrere","1","24","arbledige_innvkat_land","personer"
"2012","030117","innvandrere","2","323","arbledige_innvkat_land","personer"
"2012","030117","innvandrere","alle","347","arbledige_innvkat_land","personer"
"2012","030199","alle","alle","199","arbledige_innvkat_land","personer"
"2012","030199","befolkningen_ellers","alle","61","arbledige_innvkat_land","personer"
"2012","030199","innvandrere","1","56","arbledige_innvkat_land","personer"
"2012","030199","innvandrere","2","82","arbledige_innvkat_land","personer"
"2012","030199","innvandrere","alle","138","arbledige_innvkat_land","personer"
"2013","00","alle","alle","84894","arbledige_innvkat_land","personer"
"2013","00","befolkningen_ellers","alle","51153","arbledige_innvkat_land","personer"
"2013","00","innvandrere","1","12654","arbledige_innvkat_land","personer"
"2013","00","innvandrere","2","21087","arbledige_innvkat_land","personer"
"2013","00","innvandrere","alle","33741","arbledige_innvkat_land","personer"
"2013","030101","alle","alle","1563","arbledige_innvkat_land","personer"
"2013","030101","befolkningen_ellers","alle","603","arbledige_innvkat_land","personer"
"2013","030101","innvandrere","1","345","arbledige_innvkat_land","personer"
"2013","030101","innvandrere","2","615","arbledige_innvkat_land","personer"
"2013","030101","innvandrere","alle","960","arbledige_innvkat_land","personer"
"2013","030102","alle","alle","1209","arbledige_innvkat_land","personer"
"2013","030102","befolkningen_ellers","alle","494","arbledige_innvkat_land","personer"
"2013","030102","innvandrere","1","241","arbledige_innvkat_land","personer"
"2013","030102","innvandrere","2","474","arbledige_innvkat_land","personer"
"2013","030102","innvandrere","alle","715","arbledige_innvkat_land","personer"
"2013","030103","alle","alle","1420","arbledige_innvkat_land","personer"
"2013","030103","befolkningen_ellers","alle","588","arbledige_innvkat_land","personer"
"2013","030103","innvandrere","1","258","arbledige_innvkat_land","personer"
"2013","030103","innvandrere","2","574","arbledige_innvkat_land","personer"
"2013","030103","innvandrere","alle","832","arbledige_innvkat_land","personer"
"2013","030104","alle","alle","1323","arbledige_innvkat_land","personer"
"2013","030104","befolkningen_ellers","alle","513","arbledige_innvkat_land","personer"
"2013","030104","innvandrere","1","292","arbledige_innvkat_land","personer"
"2013","030104","innvandrere","2","518","arbledige_innvkat_land","personer"
"2013","030104","innvandrere","alle","810","arbledige_innvkat_land","personer"
"2013","030105","alle","alle","1085","arbledige_innvkat_land","personer"
"2013","030105","befolkningen_ellers","alle","459","arbledige_innvkat_land","personer"
"2013","030105","innvandrere","1","209","arbledige_innvkat_land","personer"
"2013","030105","innvandrere","2","417","arbledige_innvkat_land","personer"
"2013","030105","innvandrere","alle","626","arbledige_innvkat_land","personer"
"2013","030106","alle","alle","1065","arbledige_innvkat_land","personer"
"2013","030106","befolkningen_ellers","alle","410","arbledige_innvkat_land","personer"
"2013","030106","innvandrere","1","197","arbledige_innvkat_land","personer"
"2013","030106","innvandrere","2","458","arbledige_innvkat_land","personer"
"2013","030106","innvandrere","alle","655","arbledige_innvkat_land","personer"
"2013","030107","alle","alle","949","arbledige_innvkat_land","personer"
"2013","030107","befolkningen_ellers","alle","390","arbledige_innvkat_land","personer"
"2013","030107","innvandrere","1","174","arbledige_innvkat_land","personer"
"2013","030107","innvandrere","2","385","arbledige_innvkat_land","personer"
"2013","030107","innvandrere","alle","559","arbledige_innvkat_land","personer"
"2013","030108","alle","alle","935","arbledige_innvkat_land","personer"
"2013","030108","befolkningen_ellers","alle","388","arbledige_innvkat_land","personer"
"2013","030108","innvandrere","1","168","arbledige_innvkat_land","personer"
"2013","030108","innvandrere","2","379","arbledige_innvkat_land","personer"
"2013","030108","innvandrere","alle","547","arbledige_innvkat_land","personer"
"2013","030109","alle","alle","803","arbledige_innvkat_land","personer"
"2013","030109","befolkningen_ellers","alle","310","arbledige_innvkat_land","personer"
"2013","030109","innvandrere","1","121","arbledige_innvkat_land","personer"
"2013","030109","innvandrere","2","372","arbledige_innvkat_land","personer"
"2013","030109","innvandrere","alle","493","arbledige_innvkat_land","personer"
"2013","030110","alle","alle","781","arbledige_innvkat_land","personer"
"2013","030110","befolkningen_ellers","alle","261","arbledige_innvkat_land","personer"
"2013","030110","innvandrere","1","130","arbledige_innvkat_land","personer"
"2013","030110","innvandrere","2","390","arbledige_innvkat_land","personer"
"2013","030110","innvandrere","alle","520","arbledige_innvkat_land","personer"
"2013","030111","alle","alle","451","arbledige_innvkat_land","personer"
"2013","030111","befolkningen_ellers","alle","184","arbledige_innvkat_land","personer"
"2013","030111","innvandrere","1","56","arbledige_innvkat_land","personer"
"2013","030111","innvandrere","2","211","arbledige_innvkat_land","personer"
"2013","030111","innvandrere","alle","267","arbledige_innvkat_land","personer"
"2013","030112","alle","alle","362","arbledige_innvkat_land","personer"
"2013","030112","befolkningen_ellers","alle","162","arbledige_innvkat_land","personer"
"2013","030112","innvandrere","1","52","arbledige_innvkat_land","personer"
"2013","030112","innvandrere","2","148","arbledige_innvkat_land","personer"
"2013","030112","innvandrere","alle","200","arbledige_innvkat_land","personer"
"2013","030113","alle","alle","533","arbledige_innvkat_land","personer"
"2013","030113","befolkningen_ellers","alle","203","arbledige_innvkat_land","personer"
"2013","030113","innvandrere","1","61","arbledige_innvkat_land","personer"
"2013","030113","innvandrere","2","269","arbledige_innvkat_land","personer"
"2013","030113","innvandrere","alle","330","arbledige_innvkat_land","personer"
"2013","030114","alle","alle","300","arbledige_innvkat_land","personer"
"2013","030114","befolkningen_ellers","alle","96","arbledige_innvkat_land","personer"
"2013","030114","innvandrere","1","38","arbledige_innvkat_land","personer"
"2013","030114","innvandrere","2","166","arbledige_innvkat_land","personer"
"2013","030114","innvandrere","alle","204","arbledige_innvkat_land","personer"
"2013","030115","alle","alle","342","arbledige_innvkat_land","personer"
"2013","030115","befolkningen_ellers","alle","126","arbledige_innvkat_land","personer"
"2013","030115","innvandrere","1","40","arbledige_innvkat_land","personer"
"2013","030115","innvandrere","2","176","arbledige_innvkat_land","personer"
"2013","030115","innvandrere","alle","216","arbledige_innvkat_land","personer"
"2013","030116","alle","alle","234","arbledige_innvkat_land","personer"
"2013","030116","befolkningen_ellers","alle","72","arbledige_innvkat_land","personer"
"2013","030116","innvandrere","1","20","arbledige_innvkat_land","personer"
"2013","030116","innvandrere","2","142","arbledige_innvkat_land","personer"
"2013","030116","innvandrere","alle","162","arbledige_innvkat_land","personer"
"2013","030117","alle","alle","457","arbledige_innvkat_land","personer"
"2013","030117","befolkningen_ellers","alle","110","arbledige_innvkat_land","personer"
"2013","030117","innvandrere","1","39","arbledige_innvkat_land","personer"
"2013","030117","innvandrere","2","308","arbledige_innvkat_land","personer"
"2013","030117","innvandrere","alle","347","arbledige_innvkat_land","personer"
"2013","030199","alle","alle","231","arbledige_innvkat_land","personer"
"2013","030199","befolkningen_ellers","alle","82","arbledige_innvkat_land","personer"
"2013","030199","innvandrere","1","56","arbledige_innvkat_land","personer"
"2013","030199","innvandrere","2","93","arbledige_innvkat_land","personer"
"2013","030199","innvandrere","alle","149","arbledige_innvkat_land","personer"
"2014","00","alle","alle","82489","arbledige_innvkat_land","personer"
"2014","00","befolkningen_ellers","alle","49897","arbledige_innvkat_land","personer"
"2014","00","innvandrere","1","13247","arbledige_innvkat_land","personer"
"2014","00","innvandrere","2","19345","arbledige_innvkat_land","personer"
"2014","00","innvandrere","alle","32592","arbledige_innvkat_land","personer"
"2014","030101","alle","alle","1533","arbledige_innvkat_land","personer"
"2014","030101","befolkningen_ellers","alle","653","arbledige_innvkat_land","personer"
"2014","030101","innvandrere","1","328","arbledige_innvkat_land","personer"
"2014","030101","innvandrere","2","552","arbledige_innvkat_land","personer"
"2014","030101","innvandrere","alle","880","arbledige_innvkat_land","personer"
"2014","030102","alle","alle","1182","arbledige_innvkat_land","personer"
"2014","030102","befolkningen_ellers","alle","526","arbledige_innvkat_land","personer"
"2014","030102","innvandrere","1","215","arbledige_innvkat_land","personer"
"2014","030102","innvandrere","2","441","arbledige_innvkat_land","personer"
"2014","030102","innvandrere","alle","656","arbledige_innvkat_land","personer"
"2014","030103","alle","alle","1317","arbledige_innvkat_land","personer"
"2014","030103","befolkningen_ellers","alle","588","arbledige_innvkat_land","personer"
"2014","030103","innvandrere","1","262","arbledige_innvkat_land","personer"
"2014","030103","innvandrere","2","467","arbledige_innvkat_land","personer"
"2014","030103","innvandrere","alle","729","arbledige_innvkat_land","personer"
"2014","030104","alle","alle","1362","arbledige_innvkat_land","personer"
"2014","030104","befolkningen_ellers","alle","559","arbledige_innvkat_land","personer"
"2014","030104","innvandrere","1","323","arbledige_innvkat_land","personer"
"2014","030104","innvandrere","2","480","arbledige_innvkat_land","personer"
"2014","030104","innvandrere","alle","803","arbledige_innvkat_land","personer"
"2014","030105","alle","alle","1077","arbledige_innvkat_land","personer"
"2014","030105","befolkningen_ellers","alle","465","arbledige_innvkat_land","personer"
"2014","030105","innvandrere","1","239","arbledige_innvkat_land","personer"
"2014","030105","innvandrere","2","373","arbledige_innvkat_land","personer"
"2014","030105","innvandrere","alle","612","arbledige_innvkat_land","personer"
"2014","030106","alle","alle","1031","arbledige_innvkat_land","personer"
"2014","030106","befolkningen_ellers","alle","421","arbledige_innvkat_land","personer"
"2014","030106","innvandrere","1","200","arbledige_innvkat_land","personer"
"2014","030106","innvandrere","2","410","arbledige_innvkat_land","personer"
"2014","030106","innvandrere","alle","610","arbledige_innvkat_land","personer"
"2014","030107","alle","alle","868","arbledige_innvkat_land","personer"
"2014","030107","befolkningen_ellers","alle","347","arbledige_innvkat_land","personer"
"2014","030107","innvandrere","1","211","arbledige_innvkat_land","personer"
"2014","030107","innvandrere","2","310","arbledige_innvkat_land","personer"
"2014","030107","innvandrere","alle","521","arbledige_innvkat_land","personer"
"2014","030108","alle","alle","866","arbledige_innvkat_land","personer"
"2014","030108","befolkningen_ellers","alle","351","arbledige_innvkat_land","personer"
"2014","030108","innvandrere","1","191","arbledige_innvkat_land","personer"
"2014","030108","innvandrere","2","324","arbledige_innvkat_land","personer"
"2014","030108","innvandrere","alle","515","arbledige_innvkat_land","personer"
"2014","030109","alle","alle","734","arbledige_innvkat_land","personer"
"2014","030109","befolkningen_ellers","alle","282","arbledige_innvkat_land","personer"
"2014","030109","innvandrere","1","106","arbledige_innvkat_land","personer"
"2014","030109","innvandrere","2","346","arbledige_innvkat_land","personer"
"2014","030109","innvandrere","alle","452","arbledige_innvkat_land","personer"
"2014","030110","alle","alle","763","arbledige_innvkat_land","personer"
"2014","030110","befolkningen_ellers","alle","303","arbledige_innvkat_land","personer"
"2014","030110","innvandrere","1","106","arbledige_innvkat_land","personer"
"2014","030110","innvandrere","2","354","arbledige_innvkat_land","personer"
"2014","030110","innvandrere","alle","460","arbledige_innvkat_land","personer"
"2014","030111","alle","alle","395","arbledige_innvkat_land","personer"
"2014","030111","befolkningen_ellers","alle","154","arbledige_innvkat_land","personer"
"2014","030111","innvandrere","1","52","arbledige_innvkat_land","personer"
"2014","030111","innvandrere","2","189","arbledige_innvkat_land","personer"
"2014","030111","innvandrere","alle","241","arbledige_innvkat_land","personer"
"2014","030112","alle","alle","356","arbledige_innvkat_land","personer"
"2014","030112","befolkningen_ellers","alle","162","arbledige_innvkat_land","personer"
"2014","030112","innvandrere","1","55","arbledige_innvkat_land","personer"
