"aar","bydel_nr","kjonn","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_3","tabellvariabel"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0517","1","69"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0519","1","100"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0520","1","155"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0521","1","194"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0522","1","132"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0528","1","359"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0529","1","207"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0532","1","175"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0533","1","183"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0534","1","279"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0536","1","100"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0538","1","114"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0540","1","63"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0541","1","33"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0542","1","210"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0543","1","45"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0544","1","97"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0545","1","75"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0602","1","2748"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0604","1","927"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0605","1","847"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0612","1","363"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0615","1","42"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0616","1","96"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0617","1","211"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0618","1","184"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0619","1","144"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0620","1","269"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0621","1","77"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0622","1","122"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0623","1","360"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0624","1","735"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0625","1","893"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0626","1","1205"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0627","1","931"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0628","1","374"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0631","1","70"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0632","1","24"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0633","1","85"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0701","1","759"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0702","1","257"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0704","1","1407"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0706","1","1455"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0709","1","1147"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0711","1","248"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0713","1","328"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0714","1","86"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0716","1","304"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0719","1","176"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0720","1","439"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0722","1","544"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0723","1","164"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0728","1","59"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0805","1","817"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0806","1","1229"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0807","1","293"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0811","1","24"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0814","1","230"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0815","1","274"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0817","1","99"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0819","1","160"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0821","1","152"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0822","1","115"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0826","1","149"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0827","1","29"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0828","1","77"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0829","1","70"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0830","1","50"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0831","1","50"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0833","1","40"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0834","1","107"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0901","1","186"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0904","1","705"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0906","1","1358"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0911","1","41"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0912","1","29"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0914","1","196"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0919","1","126"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0926","1","223"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0928","1","126"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0929","1","60"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0935","1","38"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0937","1","84"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0938","1","17"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0940","1","21"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","0941","1","67"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1001","1","2371"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1002","1","388"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1003","1","201"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1004","1","281"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1014","1","344"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1017","1","198"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1018","1","268"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1021","1","68"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1026","1","38"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1027","1","42"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1029","1","160"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1032","1","185"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1034","1","45"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1037","1","128"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1046","1","76"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1101","1","573"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1102","1","3578"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1103","1","7294"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1106","1","1816"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1111","1","55"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1112","1","61"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1114","1","113"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1119","1","995"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1120","1","850"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1121","1","560"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1122","1","518"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1124","1","1305"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1127","1","369"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1129","1","51"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1130","1","331"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1133","1","154"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1134","1","111"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1135","1","105"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1141","1","198"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1142","1","226"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1144","1","12"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1145","1","38"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1146","1","272"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1149","1","1294"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1151","1","4"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1160","1","493"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1201","1","11021"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1211","1","201"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1216","1","170"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1219","1","352"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1221","1","637"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1222","1","79"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1223","1","85"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1224","1","296"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1227","1","29"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1228","1","172"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1231","1","84"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1232","1","35"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1233","1","51"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1234","1","24"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1235","1","307"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1238","1","326"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1241","1","107"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1242","1","51"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1243","1","735"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1244","1","261"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1245","1","219"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1246","1","705"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1247","1","766"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1251","1","91"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1252","1","10"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1253","1","278"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1256","1","211"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1259","1","139"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1260","1","221"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1263","1","427"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1264","1","177"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1265","1","11"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1266","1","25"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1401","1","352"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1411","1","72"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1412","1","36"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1413","1","71"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1416","1","98"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1417","1","94"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1418","1","67"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1419","1","35"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1420","1","231"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1421","1","71"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1422","1","57"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1424","1","195"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1426","1","122"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1428","1","58"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1429","1","82"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1430","1","105"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1431","1","72"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1432","1","314"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1433","1","62"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1438","1","175"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1439","1","286"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1441","1","59"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1443","1","143"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1444","1","28"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1445","1","104"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1449","1","509"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1502","1","773"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1504","1","1920"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1505","1","843"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1511","1","72"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1514","1","254"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1515","1","345"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1516","1","579"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1517","1","262"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1519","1","166"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1520","1","233"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1523","1","132"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1524","1","60"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1525","1","300"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1526","1","73"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1528","1","279"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1529","1","158"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1531","1","375"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1532","1","301"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1534","1","443"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1535","1","297"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1539","1","226"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1543","1","57"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1545","1","99"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1546","1","75"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1547","1","133"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1548","1","313"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1551","1","94"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1554","1","191"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1557","1","63"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1560","1","77"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1563","1","72"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1566","1","83"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1567","1","14"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1571","1","26"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1573","1","81"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1576","1","118"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1601","1","5199"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1612","1","50"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1613","1","24"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1617","1","361"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1620","1","391"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1621","1","90"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1622","1","47"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1624","1","273"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1627","1","94"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1630","1","34"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1632","1","34"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1633","1","13"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1634","1","175"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1635","1","35"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1636","1","98"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1638","1","168"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1640","1","102"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1644","1","33"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1648","1","307"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1653","1","334"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1657","1","108"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1662","1","157"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1663","1","401"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1664","1","75"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1665","1","11"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1702","1","325"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1703","1","151"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1711","1","49"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1714","1","305"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1717","1","74"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1718","1","58"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1719","1","356"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1721","1","376"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1724","1","136"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1725","1","24"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1736","1","22"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1738","1","29"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1739","1","15"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1740","1","8"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1742","1","37"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1743","1","18"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1744","1","67"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1748","1","20"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1749","1","43"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1750","1","123"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1751","1","85"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1755","1","7"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1756","1","96"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1804","1","959"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1805","1","512"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1811","1","19"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1812","1","24"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1813","1","99"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1815","1","13"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1816","1","15"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1818","1","95"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1820","1","144"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1822","1","26"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1824","1","162"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1825","1","31"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1826","1","26"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1827","1","30"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1828","1","58"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1832","1","66"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1833","1","395"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1834","1","40"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1835","1","41"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1836","1","18"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1837","1","119"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1838","1","64"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1839","1","8"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1840","1","69"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1841","1","123"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1845","1","37"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1848","1","75"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1849","1","59"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1850","1","48"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1851","1","45"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1852","1","8"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1853","1","27"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1854","1","29"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1856","1","12"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1857","1","48"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1859","1","32"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1860","1","164"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1865","1","310"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1866","1","151"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1867","1","46"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1868","1","156"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1870","1","154"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1871","1","99"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1874","1","86"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1901","1","405"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1902","1","2222"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1911","1","49"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1913","1","74"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1917","1","33"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1919","1","54"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1920","1","10"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1922","1","52"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1923","1","23"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1924","1","114"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1925","1","71"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1926","1","10"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1927","1","23"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1928","1","37"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1929","1","34"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1931","1","175"
2014,"NULL","1","personer","befolkning_verdensregion_2","NULL","NULL","1933","1","116"
