"aar","bydel_nr","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_9","tabellvariabel"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1244","eu_ost_europa","342"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1245","eu_ost_europa","251"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1246","eu_ost_europa","855"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1247","eu_ost_europa","779"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1251","eu_ost_europa","101"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1252","eu_ost_europa","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1253","eu_ost_europa","344"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1256","eu_ost_europa","272"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1259","eu_ost_europa","122"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1260","eu_ost_europa","282"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1263","eu_ost_europa","514"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1264","eu_ost_europa","215"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1265","eu_ost_europa","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1266","eu_ost_europa","18"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1401","eu_ost_europa","381"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1411","eu_ost_europa","113"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1412","eu_ost_europa","41"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1413","eu_ost_europa","76"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1416","eu_ost_europa","83"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1417","eu_ost_europa","132"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1418","eu_ost_europa","56"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1419","eu_ost_europa","49"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1420","eu_ost_europa","197"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1421","eu_ost_europa","71"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1422","eu_ost_europa","45"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1424","eu_ost_europa","234"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1426","eu_ost_europa","126"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1428","eu_ost_europa","50"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1429","eu_ost_europa","55"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1430","eu_ost_europa","125"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1431","eu_ost_europa","88"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1432","eu_ost_europa","369"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1433","eu_ost_europa","60"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1438","eu_ost_europa","149"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1439","eu_ost_europa","271"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1441","eu_ost_europa","40"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1443","eu_ost_europa","126"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1444","eu_ost_europa","33"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1445","eu_ost_europa","92"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1449","eu_ost_europa","599"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1502","eu_ost_europa","788"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1504","eu_ost_europa","2080"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1505","eu_ost_europa","898"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1511","eu_ost_europa","66"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1514","eu_ost_europa","296"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1515","eu_ost_europa","488"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1516","eu_ost_europa","582"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1517","eu_ost_europa","353"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1519","eu_ost_europa","151"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1520","eu_ost_europa","228"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1523","eu_ost_europa","142"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1524","eu_ost_europa","51"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1525","eu_ost_europa","417"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1526","eu_ost_europa","49"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1528","eu_ost_europa","331"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1529","eu_ost_europa","157"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1531","eu_ost_europa","406"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1532","eu_ost_europa","333"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1534","eu_ost_europa","520"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1535","eu_ost_europa","286"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1539","eu_ost_europa","164"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1543","eu_ost_europa","45"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1545","eu_ost_europa","123"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1546","eu_ost_europa","92"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1547","eu_ost_europa","156"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1548","eu_ost_europa","371"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1551","eu_ost_europa","101"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1554","eu_ost_europa","163"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1557","eu_ost_europa","40"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1560","eu_ost_europa","33"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1563","eu_ost_europa","59"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1566","eu_ost_europa","80"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1567","eu_ost_europa","18"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1571","eu_ost_europa","29"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1573","eu_ost_europa","80"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1576","eu_ost_europa","122"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1601","eu_ost_europa","3586"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1612","eu_ost_europa","50"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1613","eu_ost_europa","8"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1617","eu_ost_europa","482"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1620","eu_ost_europa","559"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1621","eu_ost_europa","109"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1622","eu_ost_europa","66"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1624","eu_ost_europa","291"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1627","eu_ost_europa","52"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1630","eu_ost_europa","38"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1632","eu_ost_europa","42"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1633","eu_ost_europa","18"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1634","eu_ost_europa","203"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1635","eu_ost_europa","38"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1636","eu_ost_europa","108"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1638","eu_ost_europa","153"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1640","eu_ost_europa","78"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1644","eu_ost_europa","38"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1648","eu_ost_europa","557"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1653","eu_ost_europa","388"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1657","eu_ost_europa","85"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1662","eu_ost_europa","192"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1663","eu_ost_europa","365"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1664","eu_ost_europa","82"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1665","eu_ost_europa","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1702","eu_ost_europa","340"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1703","eu_ost_europa","104"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1711","eu_ost_europa","32"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1714","eu_ost_europa","249"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1717","eu_ost_europa","116"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1718","eu_ost_europa","46"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1719","eu_ost_europa","370"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1721","eu_ost_europa","360"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1724","eu_ost_europa","136"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1725","eu_ost_europa","20"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1736","eu_ost_europa","18"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1738","eu_ost_europa","17"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1739","eu_ost_europa","14"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1740","eu_ost_europa","16"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1742","eu_ost_europa","28"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1743","eu_ost_europa","24"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1744","eu_ost_europa","80"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1748","eu_ost_europa","10"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1749","eu_ost_europa","42"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1750","eu_ost_europa","124"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1751","eu_ost_europa","81"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1755","eu_ost_europa","14"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1756","eu_ost_europa","86"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1804","eu_ost_europa","831"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1805","eu_ost_europa","413"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1811","eu_ost_europa","23"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1812","eu_ost_europa","16"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1813","eu_ost_europa","110"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1815","eu_ost_europa","5"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1816","eu_ost_europa","12"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1818","eu_ost_europa","133"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1820","eu_ost_europa","162"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1822","eu_ost_europa","13"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1824","eu_ost_europa","137"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1825","eu_ost_europa","36"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1826","eu_ost_europa","13"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1827","eu_ost_europa","23"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1828","eu_ost_europa","66"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1832","eu_ost_europa","55"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1833","eu_ost_europa","338"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1834","eu_ost_europa","35"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1835","eu_ost_europa","66"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1836","eu_ost_europa","15"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1837","eu_ost_europa","98"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1838","eu_ost_europa","70"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1839","eu_ost_europa","7"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1840","eu_ost_europa","46"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1841","eu_ost_europa","112"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1845","eu_ost_europa","45"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1848","eu_ost_europa","43"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1849","eu_ost_europa","35"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1850","eu_ost_europa","49"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1851","eu_ost_europa","41"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1852","eu_ost_europa","7"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1853","eu_ost_europa","30"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1854","eu_ost_europa","26"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1856","eu_ost_europa","15"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1857","eu_ost_europa","85"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1859","eu_ost_europa","28"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1860","eu_ost_europa","165"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1865","eu_ost_europa","307"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1866","eu_ost_europa","139"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1867","eu_ost_europa","50"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1868","eu_ost_europa","219"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1870","eu_ost_europa","165"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1871","eu_ost_europa","88"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1874","eu_ost_europa","114"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1901","eu_ost_europa","275"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1902","eu_ost_europa","1535"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1911","eu_ost_europa","27"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1913","eu_ost_europa","70"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1917","eu_ost_europa","30"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1919","eu_ost_europa","55"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1920","eu_ost_europa","13"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1922","eu_ost_europa","27"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1923","eu_ost_europa","22"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1924","eu_ost_europa","113"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1925","eu_ost_europa","60"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1926","eu_ost_europa","11"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1927","eu_ost_europa","9"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1928","eu_ost_europa","49"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1929","eu_ost_europa","54"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1931","eu_ost_europa","182"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1933","eu_ost_europa","102"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1936","eu_ost_europa","118"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1938","eu_ost_europa","44"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1939","eu_ost_europa","9"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1940","eu_ost_europa","23"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1941","eu_ost_europa","118"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1942","eu_ost_europa","47"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1943","eu_ost_europa","6"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2002","eu_ost_europa","103"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2003","eu_ost_europa","56"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2004","eu_ost_europa","461"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2011","eu_ost_europa","11"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2012","eu_ost_europa","355"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2014","eu_ost_europa","43"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2015","eu_ost_europa","102"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2017","eu_ost_europa","23"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2018","eu_ost_europa","85"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2019","eu_ost_europa","118"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2020","eu_ost_europa","47"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2021","eu_ost_europa","5"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2022","eu_ost_europa","45"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2023","eu_ost_europa","115"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2024","eu_ost_europa","62"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2025","eu_ost_europa","66"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2027","eu_ost_europa","13"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2028","eu_ost_europa","230"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2030","eu_ost_europa","257"
2014,"000301","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","2718"
2014,"030101","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","232"
2014,"030102","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","303"
2014,"030103","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","144"
2014,"030104","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","233"
2014,"030105","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","567"
2014,"030106","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","151"
2014,"030107","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","274"
2014,"030108","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","211"
2014,"030109","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","53"
2014,"030110","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","48"
2014,"030111","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","27"
2014,"030112","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","76"
2014,"030113","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","112"
2014,"030114","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","157"
2014,"030115","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","93"
2014,"030116","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","5"
2014,"030117","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","8"
2014,"030199","personer","befolkning_verdensregion_9","NULL","NULL","NULL","nord_amerika_oseania","24"
2014,"NULL","personer","befolkning_verdensregion_9","00","NULL","NULL","nord_amerika_oseania","12010"
2014,"NULL","personer","befolkning_verdensregion_9","01","NULL","NULL","nord_amerika_oseania","369"
2014,"NULL","personer","befolkning_verdensregion_9","02","NULL","NULL","nord_amerika_oseania","1610"
2014,"NULL","personer","befolkning_verdensregion_9","03","NULL","NULL","nord_amerika_oseania","2718"
2014,"NULL","personer","befolkning_verdensregion_9","04","NULL","NULL","nord_amerika_oseania","209"
2014,"NULL","personer","befolkning_verdensregion_9","05","NULL","NULL","nord_amerika_oseania","196"
2014,"NULL","personer","befolkning_verdensregion_9","06","NULL","NULL","nord_amerika_oseania","487"
2014,"NULL","personer","befolkning_verdensregion_9","07","NULL","NULL","nord_amerika_oseania","477"
2014,"NULL","personer","befolkning_verdensregion_9","08","NULL","NULL","nord_amerika_oseania","245"
2014,"NULL","personer","befolkning_verdensregion_9","09","NULL","NULL","nord_amerika_oseania","292"
2014,"NULL","personer","befolkning_verdensregion_9","10","NULL","NULL","nord_amerika_oseania","557"
2014,"NULL","personer","befolkning_verdensregion_9","11","NULL","NULL","nord_amerika_oseania","1848"
2014,"NULL","personer","befolkning_verdensregion_9","12","NULL","NULL","nord_amerika_oseania","1248"
2014,"NULL","personer","befolkning_verdensregion_9","14","NULL","NULL","nord_amerika_oseania","119"
2014,"NULL","personer","befolkning_verdensregion_9","15","NULL","NULL","nord_amerika_oseania","351"
2014,"NULL","personer","befolkning_verdensregion_9","16","NULL","NULL","nord_amerika_oseania","624"
2014,"NULL","personer","befolkning_verdensregion_9","17","NULL","NULL","nord_amerika_oseania","114"
2014,"NULL","personer","befolkning_verdensregion_9","18","NULL","NULL","nord_amerika_oseania","231"
2014,"NULL","personer","befolkning_verdensregion_9","19","NULL","NULL","nord_amerika_oseania","244"
2014,"NULL","personer","befolkning_verdensregion_9","20","NULL","NULL","nord_amerika_oseania","71"
2014,"NULL","personer","befolkning_verdensregion_9","99","NULL","NULL","nord_amerika_oseania","."
2014,"NULL","personer","befolkning_verdensregion_9","NULL","01","NULL","nord_amerika_oseania","31"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","02","NULL","nord_amerika_oseania","75"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","03","NULL","nord_amerika_oseania","90"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","04","NULL","nord_amerika_oseania","173"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","05","NULL","nord_amerika_oseania","858"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","06","NULL","nord_amerika_oseania","361"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","07","NULL","nord_amerika_oseania","253"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","08","NULL","nord_amerika_oseania","138"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","09","NULL","nord_amerika_oseania","2718"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","10","NULL","nord_amerika_oseania","10"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","11","NULL","nord_amerika_oseania","45"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","12","NULL","nord_amerika_oseania","111"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","13","NULL","nord_amerika_oseania","43"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","14","NULL","nord_amerika_oseania","72"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","15","NULL","nord_amerika_oseania","20"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","16","NULL","nord_amerika_oseania","60"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","17","NULL","nord_amerika_oseania","11"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","18","NULL","nord_amerika_oseania","12"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","19","NULL","nord_amerika_oseania","21"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","20","NULL","nord_amerika_oseania","311"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","21","NULL","nord_amerika_oseania","39"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","22","NULL","nord_amerika_oseania","101"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","23","NULL","nord_amerika_oseania","16"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","24","NULL","nord_amerika_oseania","46"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","25","NULL","nord_amerika_oseania","276"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","26","NULL","nord_amerika_oseania","175"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","27","NULL","nord_amerika_oseania","169"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","28","NULL","nord_amerika_oseania","29"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","29","NULL","nord_amerika_oseania","27"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","30","NULL","nord_amerika_oseania","20"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","31","NULL","nord_amerika_oseania","14"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","32","NULL","nord_amerika_oseania","238"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","33","NULL","nord_amerika_oseania","138"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","34","NULL","nord_amerika_oseania","97"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","35","NULL","nord_amerika_oseania","362"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","36","NULL","nord_amerika_oseania","51"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","37","NULL","nord_amerika_oseania","173"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","38","NULL","nord_amerika_oseania","28"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","39","NULL","nord_amerika_oseania","1596"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","40","NULL","nord_amerika_oseania","932"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","41","NULL","nord_amerika_oseania","38"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","42","NULL","nord_amerika_oseania","24"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","43","NULL","nord_amerika_oseania","22"
