"tabell_navn","aar","fylke_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2015,"04","familie","0","prosent",15.4
"befolkning_innvandringsgrunn",2015,"04","annet","0","prosent",2.4
"befolkning_innvandringsgrunn",2015,"04","uoppgitt","0","prosent",11.5
"befolkning_innvandringsgrunn",2015,"05","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"05","arbeid","alle","prosent",25.5
"befolkning_innvandringsgrunn",2015,"05","flukt","alle","prosent",33.3
"befolkning_innvandringsgrunn",2015,"05","familie","alle","prosent",20.3
"befolkning_innvandringsgrunn",2015,"05","annet","alle","prosent",3.2
"befolkning_innvandringsgrunn",2015,"05","uoppgitt","alle","prosent",17.7
"befolkning_innvandringsgrunn",2015,"05","alle","1","prosent",52.4
"befolkning_innvandringsgrunn",2015,"05","arbeid","1","prosent",18.4
"befolkning_innvandringsgrunn",2015,"05","flukt","1","prosent",17.9
"befolkning_innvandringsgrunn",2015,"05","familie","1","prosent",6.3
"befolkning_innvandringsgrunn",2015,"05","annet","1","prosent",1.1
"befolkning_innvandringsgrunn",2015,"05","uoppgitt","1","prosent",8.7
"befolkning_innvandringsgrunn",2015,"05","alle","0","prosent",47.6
"befolkning_innvandringsgrunn",2015,"05","arbeid","0","prosent",7.1
"befolkning_innvandringsgrunn",2015,"05","flukt","0","prosent",15.4
"befolkning_innvandringsgrunn",2015,"05","familie","0","prosent",14
"befolkning_innvandringsgrunn",2015,"05","annet","0","prosent",2.1
"befolkning_innvandringsgrunn",2015,"05","uoppgitt","0","prosent",9
"befolkning_innvandringsgrunn",2015,"06","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"06","arbeid","alle","prosent",25.6
"befolkning_innvandringsgrunn",2015,"06","flukt","alle","prosent",24.7
"befolkning_innvandringsgrunn",2015,"06","familie","alle","prosent",23.8
"befolkning_innvandringsgrunn",2015,"06","annet","alle","prosent",2.9
"befolkning_innvandringsgrunn",2015,"06","uoppgitt","alle","prosent",23.1
"befolkning_innvandringsgrunn",2015,"06","alle","1","prosent",52.1
"befolkning_innvandringsgrunn",2015,"06","arbeid","1","prosent",19.1
"befolkning_innvandringsgrunn",2015,"06","flukt","1","prosent",12.8
"befolkning_innvandringsgrunn",2015,"06","familie","1","prosent",7.8
"befolkning_innvandringsgrunn",2015,"06","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2015,"06","uoppgitt","1","prosent",11.7
"befolkning_innvandringsgrunn",2015,"06","alle","0","prosent",47.9
"befolkning_innvandringsgrunn",2015,"06","arbeid","0","prosent",6.5
"befolkning_innvandringsgrunn",2015,"06","flukt","0","prosent",11.9
"befolkning_innvandringsgrunn",2015,"06","familie","0","prosent",15.9
"befolkning_innvandringsgrunn",2015,"06","annet","0","prosent",2.2
"befolkning_innvandringsgrunn",2015,"06","uoppgitt","0","prosent",11.4
"befolkning_innvandringsgrunn",2015,"07","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"07","arbeid","alle","prosent",26
"befolkning_innvandringsgrunn",2015,"07","flukt","alle","prosent",24.2
"befolkning_innvandringsgrunn",2015,"07","familie","alle","prosent",23.9
"befolkning_innvandringsgrunn",2015,"07","annet","alle","prosent",3
"befolkning_innvandringsgrunn",2015,"07","uoppgitt","alle","prosent",22.9
"befolkning_innvandringsgrunn",2015,"07","alle","1","prosent",51
"befolkning_innvandringsgrunn",2015,"07","arbeid","1","prosent",18.4
"befolkning_innvandringsgrunn",2015,"07","flukt","1","prosent",12.7
"befolkning_innvandringsgrunn",2015,"07","familie","1","prosent",7.7
"befolkning_innvandringsgrunn",2015,"07","annet","1","prosent",0.9
"befolkning_innvandringsgrunn",2015,"07","uoppgitt","1","prosent",11.4
"befolkning_innvandringsgrunn",2015,"07","alle","0","prosent",49
"befolkning_innvandringsgrunn",2015,"07","arbeid","0","prosent",7.6
"befolkning_innvandringsgrunn",2015,"07","flukt","0","prosent",11.5
"befolkning_innvandringsgrunn",2015,"07","familie","0","prosent",16.2
"befolkning_innvandringsgrunn",2015,"07","annet","0","prosent",2.1
"befolkning_innvandringsgrunn",2015,"07","uoppgitt","0","prosent",11.6
"befolkning_innvandringsgrunn",2015,"08","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"08","arbeid","alle","prosent",17.8
"befolkning_innvandringsgrunn",2015,"08","flukt","alle","prosent",36.5
"befolkning_innvandringsgrunn",2015,"08","familie","alle","prosent",22
"befolkning_innvandringsgrunn",2015,"08","annet","alle","prosent",3.5
"befolkning_innvandringsgrunn",2015,"08","uoppgitt","alle","prosent",20.3
"befolkning_innvandringsgrunn",2015,"08","alle","1","prosent",50.5
"befolkning_innvandringsgrunn",2015,"08","arbeid","1","prosent",13.3
"befolkning_innvandringsgrunn",2015,"08","flukt","1","prosent",18.9
"befolkning_innvandringsgrunn",2015,"08","familie","1","prosent",6.7
"befolkning_innvandringsgrunn",2015,"08","annet","1","prosent",1.4
"befolkning_innvandringsgrunn",2015,"08","uoppgitt","1","prosent",10.1
"befolkning_innvandringsgrunn",2015,"08","alle","0","prosent",49.5
"befolkning_innvandringsgrunn",2015,"08","arbeid","0","prosent",4.4
"befolkning_innvandringsgrunn",2015,"08","flukt","0","prosent",17.5
"befolkning_innvandringsgrunn",2015,"08","familie","0","prosent",15.3
"befolkning_innvandringsgrunn",2015,"08","annet","0","prosent",2
"befolkning_innvandringsgrunn",2015,"08","uoppgitt","0","prosent",10.2
"befolkning_innvandringsgrunn",2015,"09","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"09","arbeid","alle","prosent",21.6
"befolkning_innvandringsgrunn",2015,"09","flukt","alle","prosent",30.4
"befolkning_innvandringsgrunn",2015,"09","familie","alle","prosent",24.4
"befolkning_innvandringsgrunn",2015,"09","annet","alle","prosent",3.6
"befolkning_innvandringsgrunn",2015,"09","uoppgitt","alle","prosent",20
"befolkning_innvandringsgrunn",2015,"09","alle","1","prosent",51.2
"befolkning_innvandringsgrunn",2015,"09","arbeid","1","prosent",16.2
"befolkning_innvandringsgrunn",2015,"09","flukt","1","prosent",16.1
"befolkning_innvandringsgrunn",2015,"09","familie","1","prosent",7.6
"befolkning_innvandringsgrunn",2015,"09","annet","1","prosent",1.3
"befolkning_innvandringsgrunn",2015,"09","uoppgitt","1","prosent",9.9
"befolkning_innvandringsgrunn",2015,"09","alle","0","prosent",48.8
"befolkning_innvandringsgrunn",2015,"09","arbeid","0","prosent",5.4
"befolkning_innvandringsgrunn",2015,"09","flukt","0","prosent",14.3
"befolkning_innvandringsgrunn",2015,"09","familie","0","prosent",16.8
"befolkning_innvandringsgrunn",2015,"09","annet","0","prosent",2.2
"befolkning_innvandringsgrunn",2015,"09","uoppgitt","0","prosent",10
"befolkning_innvandringsgrunn",2015,"10","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"10","arbeid","alle","prosent",18
"befolkning_innvandringsgrunn",2015,"10","flukt","alle","prosent",34.4
"befolkning_innvandringsgrunn",2015,"10","familie","alle","prosent",21.8
"befolkning_innvandringsgrunn",2015,"10","annet","alle","prosent",3.2
"befolkning_innvandringsgrunn",2015,"10","uoppgitt","alle","prosent",22.6
"befolkning_innvandringsgrunn",2015,"10","alle","1","prosent",51.2
"befolkning_innvandringsgrunn",2015,"10","arbeid","1","prosent",13.5
"befolkning_innvandringsgrunn",2015,"10","flukt","1","prosent",18.2
"befolkning_innvandringsgrunn",2015,"10","familie","1","prosent",6.7
"befolkning_innvandringsgrunn",2015,"10","annet","1","prosent",1.2
"befolkning_innvandringsgrunn",2015,"10","uoppgitt","1","prosent",11.6
"befolkning_innvandringsgrunn",2015,"10","alle","0","prosent",48.8
"befolkning_innvandringsgrunn",2015,"10","arbeid","0","prosent",4.5
"befolkning_innvandringsgrunn",2015,"10","flukt","0","prosent",16.1
"befolkning_innvandringsgrunn",2015,"10","familie","0","prosent",15.1
"befolkning_innvandringsgrunn",2015,"10","annet","0","prosent",2
"befolkning_innvandringsgrunn",2015,"10","uoppgitt","0","prosent",11
"befolkning_innvandringsgrunn",2015,"11","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"11","arbeid","alle","prosent",33.3
"befolkning_innvandringsgrunn",2015,"11","flukt","alle","prosent",17.7
"befolkning_innvandringsgrunn",2015,"11","familie","alle","prosent",26.9
"befolkning_innvandringsgrunn",2015,"11","annet","alle","prosent",4.2
"befolkning_innvandringsgrunn",2015,"11","uoppgitt","alle","prosent",17.9
"befolkning_innvandringsgrunn",2015,"11","alle","1","prosent",54.4
"befolkning_innvandringsgrunn",2015,"11","arbeid","1","prosent",24.9
"befolkning_innvandringsgrunn",2015,"11","flukt","1","prosent",9.2
"befolkning_innvandringsgrunn",2015,"11","familie","1","prosent",8.4
"befolkning_innvandringsgrunn",2015,"11","annet","1","prosent",1.7
"befolkning_innvandringsgrunn",2015,"11","uoppgitt","1","prosent",10.2
"befolkning_innvandringsgrunn",2015,"11","alle","0","prosent",45.6
"befolkning_innvandringsgrunn",2015,"11","arbeid","0","prosent",8.5
"befolkning_innvandringsgrunn",2015,"11","flukt","0","prosent",8.4
"befolkning_innvandringsgrunn",2015,"11","familie","0","prosent",18.5
"befolkning_innvandringsgrunn",2015,"11","annet","0","prosent",2.5
"befolkning_innvandringsgrunn",2015,"11","uoppgitt","0","prosent",7.6
"befolkning_innvandringsgrunn",2015,"12","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"12","arbeid","alle","prosent",32.3
"befolkning_innvandringsgrunn",2015,"12","flukt","alle","prosent",19.1
"befolkning_innvandringsgrunn",2015,"12","familie","alle","prosent",26
"befolkning_innvandringsgrunn",2015,"12","annet","alle","prosent",5.8
"befolkning_innvandringsgrunn",2015,"12","uoppgitt","alle","prosent",16.9
"befolkning_innvandringsgrunn",2015,"12","alle","1","prosent",54.1
"befolkning_innvandringsgrunn",2015,"12","arbeid","1","prosent",24.5
"befolkning_innvandringsgrunn",2015,"12","flukt","1","prosent",10.1
"befolkning_innvandringsgrunn",2015,"12","familie","1","prosent",8.3
"befolkning_innvandringsgrunn",2015,"12","annet","1","prosent",2.2
"befolkning_innvandringsgrunn",2015,"12","uoppgitt","1","prosent",9
"befolkning_innvandringsgrunn",2015,"12","alle","0","prosent",45.9
"befolkning_innvandringsgrunn",2015,"12","arbeid","0","prosent",7.8
"befolkning_innvandringsgrunn",2015,"12","flukt","0","prosent",8.9
"befolkning_innvandringsgrunn",2015,"12","familie","0","prosent",17.7
"befolkning_innvandringsgrunn",2015,"12","annet","0","prosent",3.6
"befolkning_innvandringsgrunn",2015,"12","uoppgitt","0","prosent",7.9
"befolkning_innvandringsgrunn",2015,"14","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"14","arbeid","alle","prosent",34.6
"befolkning_innvandringsgrunn",2015,"14","flukt","alle","prosent",20.4
"befolkning_innvandringsgrunn",2015,"14","familie","alle","prosent",26.2
"befolkning_innvandringsgrunn",2015,"14","annet","alle","prosent",4.2
"befolkning_innvandringsgrunn",2015,"14","uoppgitt","alle","prosent",14.6
"befolkning_innvandringsgrunn",2015,"14","alle","1","prosent",53.4
"befolkning_innvandringsgrunn",2015,"14","arbeid","1","prosent",25.4
"befolkning_innvandringsgrunn",2015,"14","flukt","1","prosent",10.9
"befolkning_innvandringsgrunn",2015,"14","familie","1","prosent",7.7
"befolkning_innvandringsgrunn",2015,"14","annet","1","prosent",1.6
"befolkning_innvandringsgrunn",2015,"14","uoppgitt","1","prosent",7.7
"befolkning_innvandringsgrunn",2015,"14","alle","0","prosent",46.6
"befolkning_innvandringsgrunn",2015,"14","arbeid","0","prosent",9.2
"befolkning_innvandringsgrunn",2015,"14","flukt","0","prosent",9.5
"befolkning_innvandringsgrunn",2015,"14","familie","0","prosent",18.5
"befolkning_innvandringsgrunn",2015,"14","annet","0","prosent",2.6
"befolkning_innvandringsgrunn",2015,"14","uoppgitt","0","prosent",6.9
"befolkning_innvandringsgrunn",2015,"15","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"15","arbeid","alle","prosent",37.3
"befolkning_innvandringsgrunn",2015,"15","flukt","alle","prosent",17.2
"befolkning_innvandringsgrunn",2015,"15","familie","alle","prosent",29.5
"befolkning_innvandringsgrunn",2015,"15","annet","alle","prosent",3.9
"befolkning_innvandringsgrunn",2015,"15","uoppgitt","alle","prosent",12
"befolkning_innvandringsgrunn",2015,"15","alle","1","prosent",54
"befolkning_innvandringsgrunn",2015,"15","arbeid","1","prosent",28.3
"befolkning_innvandringsgrunn",2015,"15","flukt","1","prosent",9.3
"befolkning_innvandringsgrunn",2015,"15","familie","1","prosent",8.5
"befolkning_innvandringsgrunn",2015,"15","annet","1","prosent",1.4
"befolkning_innvandringsgrunn",2015,"15","uoppgitt","1","prosent",6.5
"befolkning_innvandringsgrunn",2015,"15","alle","0","prosent",46
"befolkning_innvandringsgrunn",2015,"15","arbeid","0","prosent",9
"befolkning_innvandringsgrunn",2015,"15","flukt","0","prosent",7.9
"befolkning_innvandringsgrunn",2015,"15","familie","0","prosent",21.1
"befolkning_innvandringsgrunn",2015,"15","annet","0","prosent",2.5
"befolkning_innvandringsgrunn",2015,"15","uoppgitt","0","prosent",5.5
"befolkning_innvandringsgrunn",2015,"16","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"16","arbeid","alle","prosent",29.5
"befolkning_innvandringsgrunn",2015,"16","flukt","alle","prosent",22.1
"befolkning_innvandringsgrunn",2015,"16","familie","alle","prosent",23
"befolkning_innvandringsgrunn",2015,"16","annet","alle","prosent",8.6
"befolkning_innvandringsgrunn",2015,"16","uoppgitt","alle","prosent",16.7
"befolkning_innvandringsgrunn",2015,"16","alle","1","prosent",53.7
"befolkning_innvandringsgrunn",2015,"16","arbeid","1","prosent",21.7
"befolkning_innvandringsgrunn",2015,"16","flukt","1","prosent",11.8
"befolkning_innvandringsgrunn",2015,"16","familie","1","prosent",7
"befolkning_innvandringsgrunn",2015,"16","annet","1","prosent",4.6
"befolkning_innvandringsgrunn",2015,"16","uoppgitt","1","prosent",8.7
"befolkning_innvandringsgrunn",2015,"16","alle","0","prosent",46.3
"befolkning_innvandringsgrunn",2015,"16","arbeid","0","prosent",7.8
"befolkning_innvandringsgrunn",2015,"16","flukt","0","prosent",10.3
"befolkning_innvandringsgrunn",2015,"16","familie","0","prosent",16
"befolkning_innvandringsgrunn",2015,"16","annet","0","prosent",4.1
"befolkning_innvandringsgrunn",2015,"16","uoppgitt","0","prosent",8.1
"befolkning_innvandringsgrunn",2015,"17","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"17","arbeid","alle","prosent",25.5
"befolkning_innvandringsgrunn",2015,"17","flukt","alle","prosent",32.7
"befolkning_innvandringsgrunn",2015,"17","familie","alle","prosent",23.8
"befolkning_innvandringsgrunn",2015,"17","annet","alle","prosent",3.2
"befolkning_innvandringsgrunn",2015,"17","uoppgitt","alle","prosent",14.7
"befolkning_innvandringsgrunn",2015,"17","alle","1","prosent",52.1
"befolkning_innvandringsgrunn",2015,"17","arbeid","1","prosent",19.5
"befolkning_innvandringsgrunn",2015,"17","flukt","1","prosent",18.2
"befolkning_innvandringsgrunn",2015,"17","familie","1","prosent",6.1
"befolkning_innvandringsgrunn",2015,"17","annet","1","prosent",1
"befolkning_innvandringsgrunn",2015,"17","uoppgitt","1","prosent",7.3
"befolkning_innvandringsgrunn",2015,"17","alle","0","prosent",47.9
"befolkning_innvandringsgrunn",2015,"17","arbeid","0","prosent",6
"befolkning_innvandringsgrunn",2015,"17","flukt","0","prosent",14.6
"befolkning_innvandringsgrunn",2015,"17","familie","0","prosent",17.7
"befolkning_innvandringsgrunn",2015,"17","annet","0","prosent",2.3
"befolkning_innvandringsgrunn",2015,"17","uoppgitt","0","prosent",7.3
"befolkning_innvandringsgrunn",2015,"18","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"18","arbeid","alle","prosent",25.2
"befolkning_innvandringsgrunn",2015,"18","flukt","alle","prosent",31
"befolkning_innvandringsgrunn",2015,"18","familie","alle","prosent",23.6
"befolkning_innvandringsgrunn",2015,"18","annet","alle","prosent",4.4
"befolkning_innvandringsgrunn",2015,"18","uoppgitt","alle","prosent",15.8
"befolkning_innvandringsgrunn",2015,"18","alle","1","prosent",52.3
"befolkning_innvandringsgrunn",2015,"18","arbeid","1","prosent",18.1
"befolkning_innvandringsgrunn",2015,"18","flukt","1","prosent",18.1
"befolkning_innvandringsgrunn",2015,"18","familie","1","prosent",6.6
"befolkning_innvandringsgrunn",2015,"18","annet","1","prosent",1.8
"befolkning_innvandringsgrunn",2015,"18","uoppgitt","1","prosent",7.7
"befolkning_innvandringsgrunn",2015,"18","alle","0","prosent",47.7
"befolkning_innvandringsgrunn",2015,"18","arbeid","0","prosent",7.2
"befolkning_innvandringsgrunn",2015,"18","flukt","0","prosent",12.9
"befolkning_innvandringsgrunn",2015,"18","familie","0","prosent",17
"befolkning_innvandringsgrunn",2015,"18","annet","0","prosent",2.6
"befolkning_innvandringsgrunn",2015,"18","uoppgitt","0","prosent",8.1
"befolkning_innvandringsgrunn",2015,"19","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"19","arbeid","alle","prosent",26.7
"befolkning_innvandringsgrunn",2015,"19","flukt","alle","prosent",24.2
"befolkning_innvandringsgrunn",2015,"19","familie","alle","prosent",22.2
"befolkning_innvandringsgrunn",2015,"19","annet","alle","prosent",8.1
"befolkning_innvandringsgrunn",2015,"19","uoppgitt","alle","prosent",18.8
"befolkning_innvandringsgrunn",2015,"19","alle","1","prosent",51.9
"befolkning_innvandringsgrunn",2015,"19","arbeid","1","prosent",18.5
"befolkning_innvandringsgrunn",2015,"19","flukt","1","prosent",14.1
"befolkning_innvandringsgrunn",2015,"19","familie","1","prosent",6.9
"befolkning_innvandringsgrunn",2015,"19","annet","1","prosent",3.6
"befolkning_innvandringsgrunn",2015,"19","uoppgitt","1","prosent",8.9
"befolkning_innvandringsgrunn",2015,"19","alle","0","prosent",48.1
"befolkning_innvandringsgrunn",2015,"19","arbeid","0","prosent",8.2
"befolkning_innvandringsgrunn",2015,"19","flukt","0","prosent",10.1
"befolkning_innvandringsgrunn",2015,"19","familie","0","prosent",15.3
"befolkning_innvandringsgrunn",2015,"19","annet","0","prosent",4.6
"befolkning_innvandringsgrunn",2015,"19","uoppgitt","0","prosent",9.9
"befolkning_innvandringsgrunn",2015,"20","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"20","arbeid","alle","prosent",29.4
"befolkning_innvandringsgrunn",2015,"20","flukt","alle","prosent",20.9
"befolkning_innvandringsgrunn",2015,"20","familie","alle","prosent",24.5
"befolkning_innvandringsgrunn",2015,"20","annet","alle","prosent",3.9
"befolkning_innvandringsgrunn",2015,"20","uoppgitt","alle","prosent",21.3
"befolkning_innvandringsgrunn",2015,"20","alle","1","prosent",50.7
"befolkning_innvandringsgrunn",2015,"20","arbeid","1","prosent",20.2
"befolkning_innvandringsgrunn",2015,"20","flukt","1","prosent",11.9
"befolkning_innvandringsgrunn",2015,"20","familie","1","prosent",7
"befolkning_innvandringsgrunn",2015,"20","annet","1","prosent",1.4
"befolkning_innvandringsgrunn",2015,"20","uoppgitt","1","prosent",10.1
"befolkning_innvandringsgrunn",2015,"20","alle","0","prosent",49.3
"befolkning_innvandringsgrunn",2015,"20","arbeid","0","prosent",9.2
"befolkning_innvandringsgrunn",2015,"20","flukt","0","prosent",8.9
"befolkning_innvandringsgrunn",2015,"20","familie","0","prosent",17.5
"befolkning_innvandringsgrunn",2015,"20","annet","0","prosent",2.5
"befolkning_innvandringsgrunn",2015,"20","uoppgitt","0","prosent",11.3
"befolkning_innvandringsgrunn",2015,"00","alle","alle","person",669168
"befolkning_innvandringsgrunn",2015,"00","arbeid","alle","person",170452
"befolkning_innvandringsgrunn",2015,"00","flukt","alle","person",156584
"befolkning_innvandringsgrunn",2015,"00","familie","alle","person",155481
"befolkning_innvandringsgrunn",2015,"00","annet","alle","person",31919
"befolkning_innvandringsgrunn",2015,"00","uoppgitt","alle","person",154732
"befolkning_innvandringsgrunn",2015,"00","alle","1","person",351515
"befolkning_innvandringsgrunn",2015,"00","arbeid","1","person",126347
"befolkning_innvandringsgrunn",2015,"00","flukt","1","person",81517
"befolkning_innvandringsgrunn",2015,"00","familie","1","person",51418
"befolkning_innvandringsgrunn",2015,"00","annet","1","person",11582
"befolkning_innvandringsgrunn",2015,"00","uoppgitt","1","person",80651
"befolkning_innvandringsgrunn",2015,"00","alle","0","person",317653
"befolkning_innvandringsgrunn",2015,"00","arbeid","0","person",44105
"befolkning_innvandringsgrunn",2015,"00","flukt","0","person",75067
"befolkning_innvandringsgrunn",2015,"00","familie","0","person",104063
"befolkning_innvandringsgrunn",2015,"00","annet","0","person",20337
"befolkning_innvandringsgrunn",2015,"00","uoppgitt","0","person",74081
"befolkning_innvandringsgrunn",2015,"00","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2015,"00","arbeid","alle","prosent",25.5
"befolkning_innvandringsgrunn",2015,"00","flukt","alle","prosent",23.4
"befolkning_innvandringsgrunn",2015,"00","familie","alle","prosent",23.2
"befolkning_innvandringsgrunn",2015,"00","annet","alle","prosent",4.8
"befolkning_innvandringsgrunn",2015,"00","uoppgitt","alle","prosent",23.1
"befolkning_innvandringsgrunn",2015,"00","alle","1","prosent",52.5
"befolkning_innvandringsgrunn",2015,"00","arbeid","1","prosent",18.9
"befolkning_innvandringsgrunn",2015,"00","flukt","1","prosent",12.2
"befolkning_innvandringsgrunn",2015,"00","familie","1","prosent",7.7
"befolkning_innvandringsgrunn",2015,"00","annet","1","prosent",1.7
"befolkning_innvandringsgrunn",2015,"00","uoppgitt","1","prosent",12.1
"befolkning_innvandringsgrunn",2015,"00","alle","0","prosent",47.5
"befolkning_innvandringsgrunn",2015,"00","arbeid","0","prosent",6.6
"befolkning_innvandringsgrunn",2015,"00","flukt","0","prosent",11.2
"befolkning_innvandringsgrunn",2015,"00","familie","0","prosent",15.6
"befolkning_innvandringsgrunn",2015,"00","annet","0","prosent",3
"befolkning_innvandringsgrunn",2015,"00","uoppgitt","0","prosent",11.1
