"tabell_navn","aar","naringsregion_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2015","21","0","innvandrere","personer","13"
"grunnskolepoeng","2015","21","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","21","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","22","alle","alle","grunnskolepoeng","42"
"grunnskolepoeng","2015","22","alle","alle","personer","375"
"grunnskolepoeng","2015","22","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2015","22","alle","bef_u_innv_og_norskf","personer","338"
"grunnskolepoeng","2015","22","alle","befolkningen_ellers","grunnskolepoeng","42,2"
"grunnskolepoeng","2015","22","alle","befolkningen_ellers","personer","344"
"grunnskolepoeng","2015","22","alle","innvandrere","grunnskolepoeng","39,8"
"grunnskolepoeng","2015","22","alle","innvandrere","personer","30"
"grunnskolepoeng","2015","22","alle","norskfodte_m_innvf","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","22","alle","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","22","1","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","22","1","alle","personer","207"
"grunnskolepoeng","2015","22","1","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","22","1","bef_u_innv_og_norskf","personer","186"
"grunnskolepoeng","2015","22","1","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","22","1","befolkningen_ellers","personer","189"
"grunnskolepoeng","2015","22","1","innvandrere","grunnskolepoeng","41,2"
"grunnskolepoeng","2015","22","1","innvandrere","personer","19"
"grunnskolepoeng","2015","22","1","norskfodte_m_innvf","grunnskolepoeng","39,8"
"grunnskolepoeng","2015","22","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","22","0","alle","grunnskolepoeng","43,2"
"grunnskolepoeng","2015","22","0","alle","personer","168"
"grunnskolepoeng","2015","22","0","bef_u_innv_og_norskf","grunnskolepoeng","43,8"
"grunnskolepoeng","2015","22","0","bef_u_innv_og_norskf","personer","152"
"grunnskolepoeng","2015","22","0","befolkningen_ellers","grunnskolepoeng","43,6"
"grunnskolepoeng","2015","22","0","befolkningen_ellers","personer","155"
"grunnskolepoeng","2015","22","0","innvandrere","grunnskolepoeng","38"
"grunnskolepoeng","2015","22","0","innvandrere","personer","11"
"grunnskolepoeng","2015","22","0","norskfodte_m_innvf","grunnskolepoeng","35"
"grunnskolepoeng","2015","22","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","23","alle","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","23","alle","alle","personer","219"
"grunnskolepoeng","2015","23","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","23","alle","bef_u_innv_og_norskf","personer","202"
"grunnskolepoeng","2015","23","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","23","alle","befolkningen_ellers","personer","206"
"grunnskolepoeng","2015","23","alle","innvandrere","grunnskolepoeng","40,2"
"grunnskolepoeng","2015","23","alle","innvandrere","personer","12"
"grunnskolepoeng","2015","23","alle","norskfodte_m_innvf","grunnskolepoeng","39,6"
"grunnskolepoeng","2015","23","alle","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2015","23","1","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","23","1","alle","personer","113"
"grunnskolepoeng","2015","23","1","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","23","1","bef_u_innv_og_norskf","personer","105"
"grunnskolepoeng","2015","23","1","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","23","1","befolkningen_ellers","personer","106"
"grunnskolepoeng","2015","23","1","innvandrere","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","23","1","innvandrere","personer","6"
"grunnskolepoeng","2015","23","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","23","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","23","0","alle","grunnskolepoeng","42,4"
"grunnskolepoeng","2015","23","0","alle","personer","106"
"grunnskolepoeng","2015","23","0","bef_u_innv_og_norskf","grunnskolepoeng","42,4"
"grunnskolepoeng","2015","23","0","bef_u_innv_og_norskf","personer","97"
"grunnskolepoeng","2015","23","0","befolkningen_ellers","grunnskolepoeng","42,4"
"grunnskolepoeng","2015","23","0","befolkningen_ellers","personer","100"
"grunnskolepoeng","2015","23","0","innvandrere","grunnskolepoeng","41,8"
"grunnskolepoeng","2015","23","0","innvandrere","personer","6"
"grunnskolepoeng","2015","23","0","norskfodte_m_innvf","grunnskolepoeng","42"
"grunnskolepoeng","2015","23","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","24","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","24","alle","alle","personer","381"
"grunnskolepoeng","2015","24","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,6"
"grunnskolepoeng","2015","24","alle","bef_u_innv_og_norskf","personer","342"
"grunnskolepoeng","2015","24","alle","befolkningen_ellers","grunnskolepoeng","39,6"
"grunnskolepoeng","2015","24","alle","befolkningen_ellers","personer","353"
"grunnskolepoeng","2015","24","alle","innvandrere","grunnskolepoeng","35,8"
"grunnskolepoeng","2015","24","alle","innvandrere","personer","28"
"grunnskolepoeng","2015","24","alle","norskfodte_m_innvf","grunnskolepoeng","35,6"
"grunnskolepoeng","2015","24","alle","norskfodte_m_innvf","personer","11"
"grunnskolepoeng","2015","24","1","alle","grunnskolepoeng","36,2"
"grunnskolepoeng","2015","24","1","alle","personer","168"
"grunnskolepoeng","2015","24","1","bef_u_innv_og_norskf","grunnskolepoeng","36,6"
"grunnskolepoeng","2015","24","1","bef_u_innv_og_norskf","personer","149"
"grunnskolepoeng","2015","24","1","befolkningen_ellers","grunnskolepoeng","36,6"
"grunnskolepoeng","2015","24","1","befolkningen_ellers","personer","154"
"grunnskolepoeng","2015","24","1","innvandrere","grunnskolepoeng","32,4"
"grunnskolepoeng","2015","24","1","innvandrere","personer","14"
"grunnskolepoeng","2015","24","1","norskfodte_m_innvf","grunnskolepoeng","33,2"
"grunnskolepoeng","2015","24","1","norskfodte_m_innvf","personer","5"
"grunnskolepoeng","2015","24","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2015","24","0","alle","personer","213"
"grunnskolepoeng","2015","24","0","bef_u_innv_og_norskf","grunnskolepoeng","42"
"grunnskolepoeng","2015","24","0","bef_u_innv_og_norskf","personer","193"
"grunnskolepoeng","2015","24","0","befolkningen_ellers","grunnskolepoeng","42"
"grunnskolepoeng","2015","24","0","befolkningen_ellers","personer","199"
"grunnskolepoeng","2015","24","0","innvandrere","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","24","0","innvandrere","personer","15"
"grunnskolepoeng","2015","24","0","norskfodte_m_innvf","grunnskolepoeng","37,6"
"grunnskolepoeng","2015","24","0","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","25","alle","alle","grunnskolepoeng","40,4"
"grunnskolepoeng","2015","25","alle","alle","personer","1623"
"grunnskolepoeng","2015","25","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","25","alle","bef_u_innv_og_norskf","personer","1443"
"grunnskolepoeng","2015","25","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","25","alle","befolkningen_ellers","personer","1496"
"grunnskolepoeng","2015","25","alle","innvandrere","grunnskolepoeng","36,6"
"grunnskolepoeng","2015","25","alle","innvandrere","personer","126"
"grunnskolepoeng","2015","25","alle","norskfodte_m_innvf","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","25","alle","norskfodte_m_innvf","personer","55"
"grunnskolepoeng","2015","25","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2015","25","1","alle","personer","807"
"grunnskolepoeng","2015","25","1","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","25","1","bef_u_innv_og_norskf","personer","714"
"grunnskolepoeng","2015","25","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","25","1","befolkningen_ellers","personer","742"
"grunnskolepoeng","2015","25","1","innvandrere","grunnskolepoeng","34,8"
"grunnskolepoeng","2015","25","1","innvandrere","personer","65"
"grunnskolepoeng","2015","25","1","norskfodte_m_innvf","grunnskolepoeng","35,2"
"grunnskolepoeng","2015","25","1","norskfodte_m_innvf","personer","24"
"grunnskolepoeng","2015","25","0","alle","grunnskolepoeng","42,4"
"grunnskolepoeng","2015","25","0","alle","personer","816"
"grunnskolepoeng","2015","25","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2015","25","0","bef_u_innv_og_norskf","personer","729"
"grunnskolepoeng","2015","25","0","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2015","25","0","befolkningen_ellers","personer","754"
"grunnskolepoeng","2015","25","0","innvandrere","grunnskolepoeng","38,6"
"grunnskolepoeng","2015","25","0","innvandrere","personer","61"
"grunnskolepoeng","2015","25","0","norskfodte_m_innvf","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","25","0","norskfodte_m_innvf","personer","30"
"grunnskolepoeng","2015","26","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","26","alle","alle","personer","1089"
"grunnskolepoeng","2015","26","alle","bef_u_innv_og_norskf","grunnskolepoeng","41"
"grunnskolepoeng","2015","26","alle","bef_u_innv_og_norskf","personer","957"
"grunnskolepoeng","2015","26","alle","befolkningen_ellers","grunnskolepoeng","41"
"grunnskolepoeng","2015","26","alle","befolkningen_ellers","personer","1002"
"grunnskolepoeng","2015","26","alle","innvandrere","grunnskolepoeng","35,6"
"grunnskolepoeng","2015","26","alle","innvandrere","personer","88"
"grunnskolepoeng","2015","26","alle","norskfodte_m_innvf","grunnskolepoeng","41,2"
"grunnskolepoeng","2015","26","alle","norskfodte_m_innvf","personer","45"
"grunnskolepoeng","2015","26","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng","2015","26","1","alle","personer","540"
"grunnskolepoeng","2015","26","1","bef_u_innv_og_norskf","grunnskolepoeng","39"
"grunnskolepoeng","2015","26","1","bef_u_innv_og_norskf","personer","467"
"grunnskolepoeng","2015","26","1","befolkningen_ellers","grunnskolepoeng","39"
"grunnskolepoeng","2015","26","1","befolkningen_ellers","personer","487"
"grunnskolepoeng","2015","26","1","innvandrere","grunnskolepoeng","34,8"
"grunnskolepoeng","2015","26","1","innvandrere","personer","54"
"grunnskolepoeng","2015","26","1","norskfodte_m_innvf","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","26","1","norskfodte_m_innvf","personer","20"
"grunnskolepoeng","2015","26","0","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2015","26","0","alle","personer","549"
"grunnskolepoeng","2015","26","0","bef_u_innv_og_norskf","grunnskolepoeng","43,2"
"grunnskolepoeng","2015","26","0","bef_u_innv_og_norskf","personer","490"
"grunnskolepoeng","2015","26","0","befolkningen_ellers","grunnskolepoeng","43,2"
"grunnskolepoeng","2015","26","0","befolkningen_ellers","personer","515"
"grunnskolepoeng","2015","26","0","innvandrere","grunnskolepoeng","36,8"
"grunnskolepoeng","2015","26","0","innvandrere","personer","34"
"grunnskolepoeng","2015","26","0","norskfodte_m_innvf","grunnskolepoeng","42,6"
"grunnskolepoeng","2015","26","0","norskfodte_m_innvf","personer","25"
"grunnskolepoeng","2015","27","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","27","alle","alle","personer","1461"
"grunnskolepoeng","2015","27","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,8"
"grunnskolepoeng","2015","27","alle","bef_u_innv_og_norskf","personer","1271"
"grunnskolepoeng","2015","27","alle","befolkningen_ellers","grunnskolepoeng","39,8"
"grunnskolepoeng","2015","27","alle","befolkningen_ellers","personer","1331"
"grunnskolepoeng","2015","27","alle","innvandrere","grunnskolepoeng","36,4"
"grunnskolepoeng","2015","27","alle","innvandrere","personer","130"
"grunnskolepoeng","2015","27","alle","norskfodte_m_innvf","grunnskolepoeng","37,8"
"grunnskolepoeng","2015","27","alle","norskfodte_m_innvf","personer","61"
"grunnskolepoeng","2015","27","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","27","1","alle","personer","730"
"grunnskolepoeng","2015","27","1","bef_u_innv_og_norskf","grunnskolepoeng","37,6"
"grunnskolepoeng","2015","27","1","bef_u_innv_og_norskf","personer","636"
"grunnskolepoeng","2015","27","1","befolkningen_ellers","grunnskolepoeng","37,6"
"grunnskolepoeng","2015","27","1","befolkningen_ellers","personer","665"
"grunnskolepoeng","2015","27","1","innvandrere","grunnskolepoeng","33,4"
"grunnskolepoeng","2015","27","1","innvandrere","personer","66"
"grunnskolepoeng","2015","27","1","norskfodte_m_innvf","grunnskolepoeng","36,6"
"grunnskolepoeng","2015","27","1","norskfodte_m_innvf","personer","28"
"grunnskolepoeng","2015","27","0","alle","grunnskolepoeng","41,6"
"grunnskolepoeng","2015","27","0","alle","personer","731"
"grunnskolepoeng","2015","27","0","bef_u_innv_og_norskf","grunnskolepoeng","42"
"grunnskolepoeng","2015","27","0","bef_u_innv_og_norskf","personer","635"
"grunnskolepoeng","2015","27","0","befolkningen_ellers","grunnskolepoeng","42"
"grunnskolepoeng","2015","27","0","befolkningen_ellers","personer","666"
"grunnskolepoeng","2015","27","0","innvandrere","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","27","0","innvandrere","personer","66"
"grunnskolepoeng","2015","27","0","norskfodte_m_innvf","grunnskolepoeng","39"
"grunnskolepoeng","2015","27","0","norskfodte_m_innvf","personer","33"
"grunnskolepoeng","2015","28","alle","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2015","28","alle","alle","personer","213"
"grunnskolepoeng","2015","28","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2015","28","alle","bef_u_innv_og_norskf","personer","196"
"grunnskolepoeng","2015","28","alle","befolkningen_ellers","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","28","alle","befolkningen_ellers","personer","200"
"grunnskolepoeng","2015","28","alle","innvandrere","grunnskolepoeng","36,8"
"grunnskolepoeng","2015","28","alle","innvandrere","personer","14"
"grunnskolepoeng","2015","28","alle","norskfodte_m_innvf","grunnskolepoeng","42,6"
"grunnskolepoeng","2015","28","alle","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","28","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng","2015","28","1","alle","personer","115"
"grunnskolepoeng","2015","28","1","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","28","1","bef_u_innv_og_norskf","personer","106"
"grunnskolepoeng","2015","28","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","28","1","befolkningen_ellers","personer","109"
"grunnskolepoeng","2015","28","1","innvandrere","grunnskolepoeng","34"
"grunnskolepoeng","2015","28","1","innvandrere","personer","6"
"grunnskolepoeng","2015","28","1","norskfodte_m_innvf","grunnskolepoeng","42,6"
"grunnskolepoeng","2015","28","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","28","0","alle","grunnskolepoeng","42,4"
"grunnskolepoeng","2015","28","0","alle","personer","98"
"grunnskolepoeng","2015","28","0","bef_u_innv_og_norskf","grunnskolepoeng","42,6"
"grunnskolepoeng","2015","28","0","bef_u_innv_og_norskf","personer","90"
"grunnskolepoeng","2015","28","0","befolkningen_ellers","grunnskolepoeng","42,6"
"grunnskolepoeng","2015","28","0","befolkningen_ellers","personer","91"
"grunnskolepoeng","2015","28","0","innvandrere","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","28","0","innvandrere","personer","7"
"grunnskolepoeng","2015","28","0","norskfodte_m_innvf","grunnskolepoeng","42,8"
"grunnskolepoeng","2015","28","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","29","alle","alle","grunnskolepoeng","40,4"
"grunnskolepoeng","2015","29","alle","alle","personer","223"
"grunnskolepoeng","2015","29","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","29","alle","bef_u_innv_og_norskf","personer","203"
"grunnskolepoeng","2015","29","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","29","alle","befolkningen_ellers","personer","210"
"grunnskolepoeng","2015","29","alle","innvandrere","grunnskolepoeng","33,8"
"grunnskolepoeng","2015","29","alle","innvandrere","personer","12"
"grunnskolepoeng","2015","29","alle","norskfodte_m_innvf","grunnskolepoeng","44,2"
"grunnskolepoeng","2015","29","alle","norskfodte_m_innvf","personer","7"
"grunnskolepoeng","2015","29","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","29","1","alle","personer","119"
"grunnskolepoeng","2015","29","1","bef_u_innv_og_norskf","grunnskolepoeng","37,6"
"grunnskolepoeng","2015","29","1","bef_u_innv_og_norskf","personer","107"
"grunnskolepoeng","2015","29","1","befolkningen_ellers","grunnskolepoeng","37,8"
"grunnskolepoeng","2015","29","1","befolkningen_ellers","personer","110"
"grunnskolepoeng","2015","29","1","innvandrere","grunnskolepoeng","34,4"
"grunnskolepoeng","2015","29","1","innvandrere","personer","7"
"grunnskolepoeng","2015","29","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","29","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","29","0","alle","grunnskolepoeng","43,6"
"grunnskolepoeng","2015","29","0","alle","personer","104"
"grunnskolepoeng","2015","29","0","bef_u_innv_og_norskf","grunnskolepoeng","44"
"grunnskolepoeng","2015","29","0","bef_u_innv_og_norskf","personer","96"
"grunnskolepoeng","2015","29","0","befolkningen_ellers","grunnskolepoeng","44"
"grunnskolepoeng","2015","29","0","befolkningen_ellers","personer","100"
"grunnskolepoeng","2015","29","0","innvandrere","grunnskolepoeng","32,4"
"grunnskolepoeng","2015","29","0","innvandrere","personer","3"
"grunnskolepoeng","2015","29","0","norskfodte_m_innvf","grunnskolepoeng","46,8"
"grunnskolepoeng","2015","29","0","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","30","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","30","alle","alle","personer","162"
"grunnskolepoeng","2015","30","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","30","alle","bef_u_innv_og_norskf","personer","149"
"grunnskolepoeng","2015","30","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","30","alle","befolkningen_ellers","personer","152"
"grunnskolepoeng","2015","30","alle","innvandrere","grunnskolepoeng","38,6"
"grunnskolepoeng","2015","30","alle","innvandrere","personer","15"
"grunnskolepoeng","2015","30","alle","norskfodte_m_innvf","grunnskolepoeng","41,2"
"grunnskolepoeng","2015","30","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","30","1","alle","grunnskolepoeng","37,6"
"grunnskolepoeng","2015","30","1","alle","personer","82"
"grunnskolepoeng","2015","30","1","bef_u_innv_og_norskf","grunnskolepoeng","38"
"grunnskolepoeng","2015","30","1","bef_u_innv_og_norskf","personer","77"
"grunnskolepoeng","2015","30","1","befolkningen_ellers","grunnskolepoeng","38"
"grunnskolepoeng","2015","30","1","befolkningen_ellers","personer","78"
"grunnskolepoeng","2015","30","1","innvandrere","grunnskolepoeng","31,4"
"grunnskolepoeng","2015","30","1","innvandrere","personer","3"
"grunnskolepoeng","2015","30","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","30","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","30","0","alle","grunnskolepoeng","43,8"
"grunnskolepoeng","2015","30","0","alle","personer","81"
"grunnskolepoeng","2015","30","0","bef_u_innv_og_norskf","grunnskolepoeng","43,8"
"grunnskolepoeng","2015","30","0","bef_u_innv_og_norskf","personer","73"
"grunnskolepoeng","2015","30","0","befolkningen_ellers","grunnskolepoeng","43,8"
"grunnskolepoeng","2015","30","0","befolkningen_ellers","personer","75"
"grunnskolepoeng","2015","30","0","innvandrere","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","30","0","innvandrere","personer","12"
"grunnskolepoeng","2015","30","0","norskfodte_m_innvf","grunnskolepoeng","43"
"grunnskolepoeng","2015","30","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","31","alle","alle","grunnskolepoeng","42"
"grunnskolepoeng","2015","31","alle","alle","personer","93"
"grunnskolepoeng","2015","31","alle","bef_u_innv_og_norskf","grunnskolepoeng","42"
"grunnskolepoeng","2015","31","alle","bef_u_innv_og_norskf","personer","86"
"grunnskolepoeng","2015","31","alle","befolkningen_ellers","grunnskolepoeng","42"
"grunnskolepoeng","2015","31","alle","befolkningen_ellers","personer","87"
"grunnskolepoeng","2015","31","alle","innvandrere","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","31","alle","innvandrere","personer","4"
"grunnskolepoeng","2015","31","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","31","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","31","1","alle","grunnskolepoeng","41,6"
"grunnskolepoeng","2015","31","1","alle","personer","52"
"grunnskolepoeng","2015","31","1","bef_u_innv_og_norskf","grunnskolepoeng","41,4"
"grunnskolepoeng","2015","31","1","bef_u_innv_og_norskf","personer","50"
"grunnskolepoeng","2015","31","1","befolkningen_ellers","grunnskolepoeng","41,4"
"grunnskolepoeng","2015","31","1","befolkningen_ellers","personer","50"
"grunnskolepoeng","2015","31","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2015","31","1","innvandrere","personer","0"
"grunnskolepoeng","2015","31","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","31","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","31","0","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2015","31","0","alle","personer","41"
"grunnskolepoeng","2015","31","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2015","31","0","bef_u_innv_og_norskf","personer","36"
"grunnskolepoeng","2015","31","0","befolkningen_ellers","grunnskolepoeng","43"
"grunnskolepoeng","2015","31","0","befolkningen_ellers","personer","37"
"grunnskolepoeng","2015","31","0","innvandrere","grunnskolepoeng","35,4"
"grunnskolepoeng","2015","31","0","innvandrere","personer","4"
"grunnskolepoeng","2015","31","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","31","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","32","alle","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2015","32","alle","alle","personer","1168"
"grunnskolepoeng","2015","32","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2015","32","alle","bef_u_innv_og_norskf","personer","1042"
"grunnskolepoeng","2015","32","alle","befolkningen_ellers","grunnskolepoeng","40,4"
"grunnskolepoeng","2015","32","alle","befolkningen_ellers","personer","1067"
"grunnskolepoeng","2015","32","alle","innvandrere","grunnskolepoeng","36,6"
"grunnskolepoeng","2015","32","alle","innvandrere","personer","102"
"grunnskolepoeng","2015","32","alle","norskfodte_m_innvf","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","32","alle","norskfodte_m_innvf","personer","25"
"grunnskolepoeng","2015","32","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","32","1","alle","personer","592"
"grunnskolepoeng","2015","32","1","bef_u_innv_og_norskf","grunnskolepoeng","37,8"
"grunnskolepoeng","2015","32","1","bef_u_innv_og_norskf","personer","524"
"grunnskolepoeng","2015","32","1","befolkningen_ellers","grunnskolepoeng","37,6"
"grunnskolepoeng","2015","32","1","befolkningen_ellers","personer","539"
"grunnskolepoeng","2015","32","1","innvandrere","grunnskolepoeng","34,2"
"grunnskolepoeng","2015","32","1","innvandrere","personer","53"
"grunnskolepoeng","2015","32","1","norskfodte_m_innvf","grunnskolepoeng","36,4"
"grunnskolepoeng","2015","32","1","norskfodte_m_innvf","personer","11"
"grunnskolepoeng","2015","32","0","alle","grunnskolepoeng","43"
"grunnskolepoeng","2015","32","0","alle","personer","576"
"grunnskolepoeng","2015","32","0","bef_u_innv_og_norskf","grunnskolepoeng","43,2"
"grunnskolepoeng","2015","32","0","bef_u_innv_og_norskf","personer","518"
"grunnskolepoeng","2015","32","0","befolkningen_ellers","grunnskolepoeng","43,2"
"grunnskolepoeng","2015","32","0","befolkningen_ellers","personer","528"
"grunnskolepoeng","2015","32","0","innvandrere","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","32","0","innvandrere","personer","49"
"grunnskolepoeng","2015","32","0","norskfodte_m_innvf","grunnskolepoeng","42,2"
"grunnskolepoeng","2015","32","0","norskfodte_m_innvf","personer","13"
"grunnskolepoeng","2015","33","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","33","alle","alle","personer","480"
"grunnskolepoeng","2015","33","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","33","alle","bef_u_innv_og_norskf","personer","437"
"grunnskolepoeng","2015","33","alle","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","33","alle","befolkningen_ellers","personer","447"
"grunnskolepoeng","2015","33","alle","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","33","alle","innvandrere","personer","33"
"grunnskolepoeng","2015","33","alle","norskfodte_m_innvf","grunnskolepoeng","39,8"
"grunnskolepoeng","2015","33","alle","norskfodte_m_innvf","personer","10"
"grunnskolepoeng","2015","33","1","alle","grunnskolepoeng","36,8"
"grunnskolepoeng","2015","33","1","alle","personer","238"
"grunnskolepoeng","2015","33","1","bef_u_innv_og_norskf","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","33","1","bef_u_innv_og_norskf","personer","219"
"grunnskolepoeng","2015","33","1","befolkningen_ellers","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","33","1","befolkningen_ellers","personer","224"
"grunnskolepoeng","2015","33","1","innvandrere","grunnskolepoeng","32,4"
"grunnskolepoeng","2015","33","1","innvandrere","personer","13"
"grunnskolepoeng","2015","33","1","norskfodte_m_innvf","grunnskolepoeng","38,2"
"grunnskolepoeng","2015","33","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","33","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2015","33","0","alle","personer","242"
"grunnskolepoeng","2015","33","0","bef_u_innv_og_norskf","grunnskolepoeng","41,8"
"grunnskolepoeng","2015","33","0","bef_u_innv_og_norskf","personer","218"
"grunnskolepoeng","2015","33","0","befolkningen_ellers","grunnskolepoeng","41,8"
"grunnskolepoeng","2015","33","0","befolkningen_ellers","personer","223"
"grunnskolepoeng","2015","33","0","innvandrere","grunnskolepoeng","41,2"
"grunnskolepoeng","2015","33","0","innvandrere","personer","19"
"grunnskolepoeng","2015","33","0","norskfodte_m_innvf","grunnskolepoeng","41,4"
"grunnskolepoeng","2015","33","0","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","34","alle","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2015","34","alle","alle","personer","367"
"grunnskolepoeng","2015","34","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2015","34","alle","bef_u_innv_og_norskf","personer","333"
"grunnskolepoeng","2015","34","alle","befolkningen_ellers","grunnskolepoeng","40,4"
"grunnskolepoeng","2015","34","alle","befolkningen_ellers","personer","337"
"grunnskolepoeng","2015","34","alle","innvandrere","grunnskolepoeng","37,2"
