"aar","naringsregion_nr","innvkat_3","vreg_3","tabellvariabel","tabell_navn","enhet"
"2010","66","innvandrere","2","3","arbledige_innvkat_land","personer"
"2010","66","innvandrere","alle","14","arbledige_innvkat_land","personer"
"2010","67","alle","alle","254","arbledige_innvkat_land","personer"
"2010","67","befolkningen_ellers","alle","215","arbledige_innvkat_land","personer"
"2010","67","innvandrere","1","14","arbledige_innvkat_land","personer"
"2010","67","innvandrere","2","25","arbledige_innvkat_land","personer"
"2010","67","innvandrere","alle","39","arbledige_innvkat_land","personer"
"2010","68","alle","alle","182","arbledige_innvkat_land","personer"
"2010","68","befolkningen_ellers","alle","151","arbledige_innvkat_land","personer"
"2010","68","innvandrere","1","11","arbledige_innvkat_land","personer"
"2010","68","innvandrere","2","20","arbledige_innvkat_land","personer"
"2010","68","innvandrere","alle","31","arbledige_innvkat_land","personer"
"2010","69","alle","alle","219","arbledige_innvkat_land","personer"
"2010","69","befolkningen_ellers","alle","188","arbledige_innvkat_land","personer"
"2010","69","innvandrere","1","11","arbledige_innvkat_land","personer"
"2010","69","innvandrere","2","20","arbledige_innvkat_land","personer"
"2010","69","innvandrere","alle","31","arbledige_innvkat_land","personer"
"2010","70","alle","alle","41","arbledige_innvkat_land","personer"
"2010","70","befolkningen_ellers","alle","37","arbledige_innvkat_land","personer"
"2010","70","innvandrere","1","4","arbledige_innvkat_land","personer"
"2010","70","innvandrere","2","0","arbledige_innvkat_land","personer"
"2010","70","innvandrere","alle","4","arbledige_innvkat_land","personer"
"2010","71","alle","alle","224","arbledige_innvkat_land","personer"
"2010","71","befolkningen_ellers","alle","206","arbledige_innvkat_land","personer"
"2010","71","innvandrere","1","4","arbledige_innvkat_land","personer"
"2010","71","innvandrere","2","14","arbledige_innvkat_land","personer"
"2010","71","innvandrere","alle","18","arbledige_innvkat_land","personer"
"2010","72","alle","alle","553","arbledige_innvkat_land","personer"
"2010","72","befolkningen_ellers","alle","492","arbledige_innvkat_land","personer"
"2010","72","innvandrere","1","24","arbledige_innvkat_land","personer"
"2010","72","innvandrere","2","37","arbledige_innvkat_land","personer"
"2010","72","innvandrere","alle","61","arbledige_innvkat_land","personer"
"2010","73","alle","alle","1240","arbledige_innvkat_land","personer"
"2010","73","befolkningen_ellers","alle","1070","arbledige_innvkat_land","personer"
"2010","73","innvandrere","1","60","arbledige_innvkat_land","personer"
"2010","73","innvandrere","2","110","arbledige_innvkat_land","personer"
"2010","73","innvandrere","alle","170","arbledige_innvkat_land","personer"
"2010","74","alle","alle","325","arbledige_innvkat_land","personer"
"2010","74","befolkningen_ellers","alle","276","arbledige_innvkat_land","personer"
"2010","74","innvandrere","1","15","arbledige_innvkat_land","personer"
"2010","74","innvandrere","2","34","arbledige_innvkat_land","personer"
"2010","74","innvandrere","alle","49","arbledige_innvkat_land","personer"
"2010","75","alle","alle","425","arbledige_innvkat_land","personer"
"2010","75","befolkningen_ellers","alle","357","arbledige_innvkat_land","personer"
"2010","75","innvandrere","1","28","arbledige_innvkat_land","personer"
"2010","75","innvandrere","2","40","arbledige_innvkat_land","personer"
"2010","75","innvandrere","alle","68","arbledige_innvkat_land","personer"
"2010","76","alle","alle","585","arbledige_innvkat_land","personer"
"2010","76","befolkningen_ellers","alle","481","arbledige_innvkat_land","personer"
"2010","76","innvandrere","1","29","arbledige_innvkat_land","personer"
"2010","76","innvandrere","2","75","arbledige_innvkat_land","personer"
"2010","76","innvandrere","alle","104","arbledige_innvkat_land","personer"
"2010","77","alle","alle","476","arbledige_innvkat_land","personer"
"2010","77","befolkningen_ellers","alle","391","arbledige_innvkat_land","personer"
"2010","77","innvandrere","1","25","arbledige_innvkat_land","personer"
"2010","77","innvandrere","2","60","arbledige_innvkat_land","personer"
"2010","77","innvandrere","alle","85","arbledige_innvkat_land","personer"
"2010","78","alle","alle","328","arbledige_innvkat_land","personer"
"2010","78","befolkningen_ellers","alle","289","arbledige_innvkat_land","personer"
"2010","78","innvandrere","1","15","arbledige_innvkat_land","personer"
"2010","78","innvandrere","2","24","arbledige_innvkat_land","personer"
"2010","78","innvandrere","alle","39","arbledige_innvkat_land","personer"
"2010","79","alle","alle","1099","arbledige_innvkat_land","personer"
"2010","79","befolkningen_ellers","alle","897","arbledige_innvkat_land","personer"
"2010","79","innvandrere","1","69","arbledige_innvkat_land","personer"
"2010","79","innvandrere","2","133","arbledige_innvkat_land","personer"
"2010","79","innvandrere","alle","202","arbledige_innvkat_land","personer"
"2010","80","alle","alle","248","arbledige_innvkat_land","personer"
"2010","80","befolkningen_ellers","alle","219","arbledige_innvkat_land","personer"
"2010","80","innvandrere","1","13","arbledige_innvkat_land","personer"
"2010","80","innvandrere","2","16","arbledige_innvkat_land","personer"
"2010","80","innvandrere","alle","29","arbledige_innvkat_land","personer"
"2010","81","alle","alle","649","arbledige_innvkat_land","personer"
"2010","81","befolkningen_ellers","alle","506","arbledige_innvkat_land","personer"
"2010","81","innvandrere","1","47","arbledige_innvkat_land","personer"
"2010","81","innvandrere","2","96","arbledige_innvkat_land","personer"
"2010","81","innvandrere","alle","143","arbledige_innvkat_land","personer"
"2010","82","alle","alle","321","arbledige_innvkat_land","personer"
"2010","82","befolkningen_ellers","alle","291","arbledige_innvkat_land","personer"
"2010","82","innvandrere","1","14","arbledige_innvkat_land","personer"
"2010","82","innvandrere","2","16","arbledige_innvkat_land","personer"
"2010","82","innvandrere","alle","30","arbledige_innvkat_land","personer"
"2010","83","alle","alle","403","arbledige_innvkat_land","personer"
"2010","83","befolkningen_ellers","alle","327","arbledige_innvkat_land","personer"
"2010","83","innvandrere","1","27","arbledige_innvkat_land","personer"
"2010","83","innvandrere","2","49","arbledige_innvkat_land","personer"
"2010","83","innvandrere","alle","76","arbledige_innvkat_land","personer"
"2011","01","alle","alle","560","arbledige_innvkat_land","personer"
"2011","01","befolkningen_ellers","alle","381","arbledige_innvkat_land","personer"
"2011","01","innvandrere","1","39","arbledige_innvkat_land","personer"
"2011","01","innvandrere","2","140","arbledige_innvkat_land","personer"
"2011","01","innvandrere","alle","179","arbledige_innvkat_land","personer"
"2011","02","alle","alle","1112","arbledige_innvkat_land","personer"
"2011","02","befolkningen_ellers","alle","700","arbledige_innvkat_land","personer"
"2011","02","innvandrere","1","160","arbledige_innvkat_land","personer"
"2011","02","innvandrere","2","252","arbledige_innvkat_land","personer"
"2011","02","innvandrere","alle","412","arbledige_innvkat_land","personer"
"2011","03","alle","alle","1035","arbledige_innvkat_land","personer"
"2011","03","befolkningen_ellers","alle","644","arbledige_innvkat_land","personer"
"2011","03","innvandrere","1","146","arbledige_innvkat_land","personer"
"2011","03","innvandrere","2","245","arbledige_innvkat_land","personer"
"2011","03","innvandrere","alle","391","arbledige_innvkat_land","personer"
"2011","04","alle","alle","2844","arbledige_innvkat_land","personer"
"2011","04","befolkningen_ellers","alle","1730","arbledige_innvkat_land","personer"
"2011","04","innvandrere","1","238","arbledige_innvkat_land","personer"
"2011","04","innvandrere","2","876","arbledige_innvkat_land","personer"
"2011","04","innvandrere","alle","1114","arbledige_innvkat_land","personer"
"2011","05","alle","alle","1809","arbledige_innvkat_land","personer"
"2011","05","befolkningen_ellers","alle","999","arbledige_innvkat_land","personer"
"2011","05","innvandrere","1","353","arbledige_innvkat_land","personer"
"2011","05","innvandrere","2","457","arbledige_innvkat_land","personer"
"2011","05","innvandrere","alle","810","arbledige_innvkat_land","personer"
"2011","06","alle","alle","1881","arbledige_innvkat_land","personer"
"2011","06","befolkningen_ellers","alle","1224","arbledige_innvkat_land","personer"
"2011","06","innvandrere","1","205","arbledige_innvkat_land","personer"
"2011","06","innvandrere","2","452","arbledige_innvkat_land","personer"
"2011","06","innvandrere","alle","657","arbledige_innvkat_land","personer"
"2011","07","alle","alle","2671","arbledige_innvkat_land","personer"
"2011","07","befolkningen_ellers","alle","1533","arbledige_innvkat_land","personer"
"2011","07","innvandrere","1","288","arbledige_innvkat_land","personer"
"2011","07","innvandrere","2","850","arbledige_innvkat_land","personer"
"2011","07","innvandrere","alle","1138","arbledige_innvkat_land","personer"
"2011","08","alle","alle","1584","arbledige_innvkat_land","personer"
"2011","08","befolkningen_ellers","alle","1052","arbledige_innvkat_land","personer"
"2011","08","innvandrere","1","211","arbledige_innvkat_land","personer"
"2011","08","innvandrere","2","321","arbledige_innvkat_land","personer"
"2011","08","innvandrere","alle","532","arbledige_innvkat_land","personer"
"2011","09","alle","alle","13350","arbledige_innvkat_land","personer"
"2011","09","befolkningen_ellers","alle","5460","arbledige_innvkat_land","personer"
"2011","09","innvandrere","1","1718","arbledige_innvkat_land","personer"
"2011","09","innvandrere","2","6172","arbledige_innvkat_land","personer"
"2011","09","innvandrere","alle","7890","arbledige_innvkat_land","personer"
"2011","10","alle","alle","138","arbledige_innvkat_land","personer"
"2011","10","befolkningen_ellers","alle","113","arbledige_innvkat_land","personer"
"2011","10","innvandrere","1","15","arbledige_innvkat_land","personer"
"2011","10","innvandrere","2","10","arbledige_innvkat_land","personer"
"2011","10","innvandrere","alle","25","arbledige_innvkat_land","personer"
"2011","11","alle","alle","1006","arbledige_innvkat_land","personer"
"2011","11","befolkningen_ellers","alle","814","arbledige_innvkat_land","personer"
"2011","11","innvandrere","1","76","arbledige_innvkat_land","personer"
"2011","11","innvandrere","2","116","arbledige_innvkat_land","personer"
"2011","11","innvandrere","alle","192","arbledige_innvkat_land","personer"
"2011","12","alle","alle","1454","arbledige_innvkat_land","personer"
"2011","12","befolkningen_ellers","alle","1077","arbledige_innvkat_land","personer"
"2011","12","innvandrere","1","136","arbledige_innvkat_land","personer"
"2011","12","innvandrere","2","241","arbledige_innvkat_land","personer"
"2011","12","innvandrere","alle","377","arbledige_innvkat_land","personer"
"2011","13","alle","alle","621","arbledige_innvkat_land","personer"
"2011","13","befolkningen_ellers","alle","486","arbledige_innvkat_land","personer"
"2011","13","innvandrere","1","52","arbledige_innvkat_land","personer"
"2011","13","innvandrere","2","83","arbledige_innvkat_land","personer"
"2011","13","innvandrere","alle","135","arbledige_innvkat_land","personer"
"2011","14","alle","alle","894","arbledige_innvkat_land","personer"
"2011","14","befolkningen_ellers","alle","658","arbledige_innvkat_land","personer"
"2011","14","innvandrere","1","76","arbledige_innvkat_land","personer"
"2011","14","innvandrere","2","160","arbledige_innvkat_land","personer"
"2011","14","innvandrere","alle","236","arbledige_innvkat_land","personer"
"2011","15","alle","alle","358","arbledige_innvkat_land","personer"
"2011","15","befolkningen_ellers","alle","266","arbledige_innvkat_land","personer"
"2011","15","innvandrere","1","30","arbledige_innvkat_land","personer"
"2011","15","innvandrere","2","62","arbledige_innvkat_land","personer"
"2011","15","innvandrere","alle","92","arbledige_innvkat_land","personer"
"2011","16","alle","alle","636","arbledige_innvkat_land","personer"
"2011","16","befolkningen_ellers","alle","471","arbledige_innvkat_land","personer"
"2011","16","innvandrere","1","39","arbledige_innvkat_land","personer"
"2011","16","innvandrere","2","126","arbledige_innvkat_land","personer"
"2011","16","innvandrere","alle","165","arbledige_innvkat_land","personer"
"2011","17","alle","alle","167","arbledige_innvkat_land","personer"
"2011","17","befolkningen_ellers","alle","119","arbledige_innvkat_land","personer"
"2011","17","innvandrere","1","30","arbledige_innvkat_land","personer"
"2011","17","innvandrere","2","18","arbledige_innvkat_land","personer"
"2011","17","innvandrere","alle","48","arbledige_innvkat_land","personer"
"2011","18","alle","alle","269","arbledige_innvkat_land","personer"
"2011","18","befolkningen_ellers","alle","229","arbledige_innvkat_land","personer"
"2011","18","innvandrere","1","18","arbledige_innvkat_land","personer"
"2011","18","innvandrere","2","22","arbledige_innvkat_land","personer"
"2011","18","innvandrere","alle","40","arbledige_innvkat_land","personer"
"2011","19","alle","alle","181","arbledige_innvkat_land","personer"
"2011","19","befolkningen_ellers","alle","120","arbledige_innvkat_land","personer"
"2011","19","innvandrere","1","31","arbledige_innvkat_land","personer"
"2011","19","innvandrere","2","30","arbledige_innvkat_land","personer"
"2011","19","innvandrere","alle","61","arbledige_innvkat_land","personer"
"2011","20","alle","alle","2834","arbledige_innvkat_land","personer"
"2011","20","befolkningen_ellers","alle","1693","arbledige_innvkat_land","personer"
"2011","20","innvandrere","1","319","arbledige_innvkat_land","personer"
"2011","20","innvandrere","2","822","arbledige_innvkat_land","personer"
"2011","20","innvandrere","alle","1141","arbledige_innvkat_land","personer"
"2011","21","alle","alle","249","arbledige_innvkat_land","personer"
"2011","21","befolkningen_ellers","alle","155","arbledige_innvkat_land","personer"
"2011","21","innvandrere","1","59","arbledige_innvkat_land","personer"
"2011","21","innvandrere","2","35","arbledige_innvkat_land","personer"
"2011","21","innvandrere","alle","94","arbledige_innvkat_land","personer"
"2011","22","alle","alle","280","arbledige_innvkat_land","personer"
"2011","22","befolkningen_ellers","alle","195","arbledige_innvkat_land","personer"
"2011","22","innvandrere","1","36","arbledige_innvkat_land","personer"
"2011","22","innvandrere","2","49","arbledige_innvkat_land","personer"
"2011","22","innvandrere","alle","85","arbledige_innvkat_land","personer"
"2011","23","alle","alle","264","arbledige_innvkat_land","personer"
"2011","23","befolkningen_ellers","alle","208","arbledige_innvkat_land","personer"
"2011","23","innvandrere","1","22","arbledige_innvkat_land","personer"
"2011","23","innvandrere","2","34","arbledige_innvkat_land","personer"
"2011","23","innvandrere","alle","56","arbledige_innvkat_land","personer"
"2011","24","alle","alle","647","arbledige_innvkat_land","personer"
"2011","24","befolkningen_ellers","alle","476","arbledige_innvkat_land","personer"
"2011","24","innvandrere","1","55","arbledige_innvkat_land","personer"
"2011","24","innvandrere","2","116","arbledige_innvkat_land","personer"
"2011","24","innvandrere","alle","171","arbledige_innvkat_land","personer"
"2011","25","alle","alle","2207","arbledige_innvkat_land","personer"
"2011","25","befolkningen_ellers","alle","1566","arbledige_innvkat_land","personer"
"2011","25","innvandrere","1","257","arbledige_innvkat_land","personer"
"2011","25","innvandrere","2","384","arbledige_innvkat_land","personer"
"2011","25","innvandrere","alle","641","arbledige_innvkat_land","personer"
"2011","26","alle","alle","1865","arbledige_innvkat_land","personer"
"2011","26","befolkningen_ellers","alle","1302","arbledige_innvkat_land","personer"
"2011","26","innvandrere","1","170","arbledige_innvkat_land","personer"
"2011","26","innvandrere","2","393","arbledige_innvkat_land","personer"
"2011","26","innvandrere","alle","563","arbledige_innvkat_land","personer"
"2011","27","alle","alle","2729","arbledige_innvkat_land","personer"
"2011","27","befolkningen_ellers","alle","1933","arbledige_innvkat_land","personer"
"2011","27","innvandrere","1","208","arbledige_innvkat_land","personer"
"2011","27","innvandrere","2","588","arbledige_innvkat_land","personer"
"2011","27","innvandrere","alle","796","arbledige_innvkat_land","personer"
"2011","28","alle","alle","341","arbledige_innvkat_land","personer"
"2011","28","befolkningen_ellers","alle","251","arbledige_innvkat_land","personer"
"2011","28","innvandrere","1","15","arbledige_innvkat_land","personer"
"2011","28","innvandrere","2","75","arbledige_innvkat_land","personer"
"2011","28","innvandrere","alle","90","arbledige_innvkat_land","personer"
"2011","29","alle","alle","284","arbledige_innvkat_land","personer"
"2011","29","befolkningen_ellers","alle","204","arbledige_innvkat_land","personer"
"2011","29","innvandrere","1","40","arbledige_innvkat_land","personer"
"2011","29","innvandrere","2","40","arbledige_innvkat_land","personer"
"2011","29","innvandrere","alle","80","arbledige_innvkat_land","personer"
"2011","30","alle","alle","166","arbledige_innvkat_land","personer"
"2011","30","befolkningen_ellers","alle","129","arbledige_innvkat_land","personer"
"2011","30","innvandrere","1","25","arbledige_innvkat_land","personer"
"2011","30","innvandrere","2","12","arbledige_innvkat_land","personer"
"2011","30","innvandrere","alle","37","arbledige_innvkat_land","personer"
"2011","31","alle","alle","122","arbledige_innvkat_land","personer"
"2011","31","befolkningen_ellers","alle","85","arbledige_innvkat_land","personer"
"2011","31","innvandrere","1","15","arbledige_innvkat_land","personer"
"2011","31","innvandrere","2","22","arbledige_innvkat_land","personer"
"2011","31","innvandrere","alle","37","arbledige_innvkat_land","personer"
"2011","32","alle","alle","1759","arbledige_innvkat_land","personer"
"2011","32","befolkningen_ellers","alle","1267","arbledige_innvkat_land","personer"
"2011","32","innvandrere","1","195","arbledige_innvkat_land","personer"
"2011","32","innvandrere","2","297","arbledige_innvkat_land","personer"
"2011","32","innvandrere","alle","492","arbledige_innvkat_land","personer"
"2011","33","alle","alle","489","arbledige_innvkat_land","personer"
"2011","33","befolkningen_ellers","alle","356","arbledige_innvkat_land","personer"
"2011","33","innvandrere","1","71","arbledige_innvkat_land","personer"
"2011","33","innvandrere","2","62","arbledige_innvkat_land","personer"
"2011","33","innvandrere","alle","133","arbledige_innvkat_land","personer"
"2011","34","alle","alle","341","arbledige_innvkat_land","personer"
"2011","34","befolkningen_ellers","alle","241","arbledige_innvkat_land","personer"
"2011","34","innvandrere","1","38","arbledige_innvkat_land","personer"
"2011","34","innvandrere","2","62","arbledige_innvkat_land","personer"
"2011","34","innvandrere","alle","100","arbledige_innvkat_land","personer"
"2011","35","alle","alle","2237","arbledige_innvkat_land","personer"
"2011","35","befolkningen_ellers","alle","1483","arbledige_innvkat_land","personer"
"2011","35","innvandrere","1","233","arbledige_innvkat_land","personer"
"2011","35","innvandrere","2","521","arbledige_innvkat_land","personer"
"2011","35","innvandrere","alle","754","arbledige_innvkat_land","personer"
"2011","36","alle","alle","250","arbledige_innvkat_land","personer"
"2011","36","befolkningen_ellers","alle","159","arbledige_innvkat_land","personer"
"2011","36","innvandrere","1","50","arbledige_innvkat_land","personer"
"2011","36","innvandrere","2","41","arbledige_innvkat_land","personer"
"2011","36","innvandrere","alle","91","arbledige_innvkat_land","personer"
"2011","37","alle","alle","1584","arbledige_innvkat_land","personer"
"2011","37","befolkningen_ellers","alle","1102","arbledige_innvkat_land","personer"
"2011","37","innvandrere","1","234","arbledige_innvkat_land","personer"
"2011","37","innvandrere","2","248","arbledige_innvkat_land","personer"
"2011","37","innvandrere","alle","482","arbledige_innvkat_land","personer"
"2011","38","alle","alle","205","arbledige_innvkat_land","personer"
"2011","38","befolkningen_ellers","alle","135","arbledige_innvkat_land","personer"
"2011","38","innvandrere","1","30","arbledige_innvkat_land","personer"
"2011","38","innvandrere","2","40","arbledige_innvkat_land","personer"
"2011","38","innvandrere","alle","70","arbledige_innvkat_land","personer"
"2011","39","alle","alle","3228","arbledige_innvkat_land","personer"
"2011","39","befolkningen_ellers","alle","1846","arbledige_innvkat_land","personer"
"2011","39","innvandrere","1","480","arbledige_innvkat_land","personer"
"2011","39","innvandrere","2","902","arbledige_innvkat_land","personer"
"2011","39","innvandrere","alle","1382","arbledige_innvkat_land","personer"
"2011","40","alle","alle","3770","arbledige_innvkat_land","personer"
"2011","40","befolkningen_ellers","alle","2411","arbledige_innvkat_land","personer"
"2011","40","innvandrere","1","417","arbledige_innvkat_land","personer"
"2011","40","innvandrere","2","942","arbledige_innvkat_land","personer"
"2011","40","innvandrere","alle","1359","arbledige_innvkat_land","personer"
"2011","41","alle","alle","319","arbledige_innvkat_land","personer"
"2011","41","befolkningen_ellers","alle","242","arbledige_innvkat_land","personer"
"2011","41","innvandrere","1","38","arbledige_innvkat_land","personer"
"2011","41","innvandrere","2","39","arbledige_innvkat_land","personer"
"2011","41","innvandrere","alle","77","arbledige_innvkat_land","personer"
"2011","42","alle","alle","224","arbledige_innvkat_land","personer"
"2011","42","befolkningen_ellers","alle","140","arbledige_innvkat_land","personer"
"2011","42","innvandrere","1","46","arbledige_innvkat_land","personer"
"2011","42","innvandrere","2","38","arbledige_innvkat_land","personer"
"2011","42","innvandrere","alle","84","arbledige_innvkat_land","personer"
"2011","43","alle","alle","109","arbledige_innvkat_land","personer"
"2011","43","befolkningen_ellers","alle","88","arbledige_innvkat_land","personer"
"2011","43","innvandrere","1","8","arbledige_innvkat_land","personer"
"2011","43","innvandrere","2","13","arbledige_innvkat_land","personer"
"2011","43","innvandrere","alle","21","arbledige_innvkat_land","personer"
"2011","44","alle","alle","370","arbledige_innvkat_land","personer"
"2011","44","befolkningen_ellers","alle","279","arbledige_innvkat_land","personer"
"2011","44","innvandrere","1","52","arbledige_innvkat_land","personer"
"2011","44","innvandrere","2","39","arbledige_innvkat_land","personer"
"2011","44","innvandrere","alle","91","arbledige_innvkat_land","personer"
"2011","45","alle","alle","132","arbledige_innvkat_land","personer"
"2011","45","befolkningen_ellers","alle","85","arbledige_innvkat_land","personer"
"2011","45","innvandrere","1","25","arbledige_innvkat_land","personer"
"2011","45","innvandrere","2","22","arbledige_innvkat_land","personer"
"2011","45","innvandrere","alle","47","arbledige_innvkat_land","personer"
"2011","46","alle","alle","1046","arbledige_innvkat_land","personer"
"2011","46","befolkningen_ellers","alle","725","arbledige_innvkat_land","personer"
"2011","46","innvandrere","1","180","arbledige_innvkat_land","personer"
"2011","46","innvandrere","2","141","arbledige_innvkat_land","personer"
"2011","46","innvandrere","alle","321","arbledige_innvkat_land","personer"
"2011","47","alle","alle","869","arbledige_innvkat_land","personer"
"2011","47","befolkningen_ellers","alle","661","arbledige_innvkat_land","personer"
"2011","47","innvandrere","1","106","arbledige_innvkat_land","personer"
"2011","47","innvandrere","2","102","arbledige_innvkat_land","personer"
"2011","47","innvandrere","alle","208","arbledige_innvkat_land","personer"
"2011","48","alle","alle","67","arbledige_innvkat_land","personer"
"2011","48","befolkningen_ellers","alle","46","arbledige_innvkat_land","personer"
"2011","48","innvandrere","1","15","arbledige_innvkat_land","personer"
"2011","48","innvandrere","2","6","arbledige_innvkat_land","personer"
"2011","48","innvandrere","alle","21","arbledige_innvkat_land","personer"
"2011","49","alle","alle","371","arbledige_innvkat_land","personer"
"2011","49","befolkningen_ellers","alle","266","arbledige_innvkat_land","personer"
"2011","49","innvandrere","1","53","arbledige_innvkat_land","personer"
"2011","49","innvandrere","2","52","arbledige_innvkat_land","personer"
"2011","49","innvandrere","alle","105","arbledige_innvkat_land","personer"
"2011","50","alle","alle","256","arbledige_innvkat_land","personer"
"2011","50","befolkningen_ellers","alle","186","arbledige_innvkat_land","personer"
"2011","50","innvandrere","1","44","arbledige_innvkat_land","personer"
"2011","50","innvandrere","2","26","arbledige_innvkat_land","personer"
"2011","50","innvandrere","alle","70","arbledige_innvkat_land","personer"
"2011","51","alle","alle","299","arbledige_innvkat_land","personer"
"2011","51","befolkningen_ellers","alle","214","arbledige_innvkat_land","personer"
"2011","51","innvandrere","1","23","arbledige_innvkat_land","personer"
"2011","51","innvandrere","2","62","arbledige_innvkat_land","personer"
"2011","51","innvandrere","alle","85","arbledige_innvkat_land","personer"
"2011","52","alle","alle","811","arbledige_innvkat_land","personer"
"2011","52","befolkningen_ellers","alle","627","arbledige_innvkat_land","personer"
"2011","52","innvandrere","1","79","arbledige_innvkat_land","personer"
"2011","52","innvandrere","2","105","arbledige_innvkat_land","personer"
"2011","52","innvandrere","alle","184","arbledige_innvkat_land","personer"
"2011","53","alle","alle","717","arbledige_innvkat_land","personer"
"2011","53","befolkningen_ellers","alle","534","arbledige_innvkat_land","personer"
"2011","53","innvandrere","1","92","arbledige_innvkat_land","personer"
"2011","53","innvandrere","2","91","arbledige_innvkat_land","personer"
"2011","53","innvandrere","alle","183","arbledige_innvkat_land","personer"
"2011","54","alle","alle","160","arbledige_innvkat_land","personer"
"2011","54","befolkningen_ellers","alle","95","arbledige_innvkat_land","personer"
"2011","54","innvandrere","1","45","arbledige_innvkat_land","personer"
"2011","54","innvandrere","2","20","arbledige_innvkat_land","personer"
"2011","54","innvandrere","alle","65","arbledige_innvkat_land","personer"
"2011","55","alle","alle","546","arbledige_innvkat_land","personer"
"2011","55","befolkningen_ellers","alle","389","arbledige_innvkat_land","personer"
"2011","55","innvandrere","1","76","arbledige_innvkat_land","personer"
"2011","55","innvandrere","2","81","arbledige_innvkat_land","personer"
"2011","55","innvandrere","alle","157","arbledige_innvkat_land","personer"
"2011","56","alle","alle","960","arbledige_innvkat_land","personer"
"2011","56","befolkningen_ellers","alle","645","arbledige_innvkat_land","personer"
"2011","56","innvandrere","1","164","arbledige_innvkat_land","personer"
"2011","56","innvandrere","2","151","arbledige_innvkat_land","personer"
"2011","56","innvandrere","alle","315","arbledige_innvkat_land","personer"
"2011","57","alle","alle","412","arbledige_innvkat_land","personer"
"2011","57","befolkningen_ellers","alle","349","arbledige_innvkat_land","personer"
"2011","57","innvandrere","1","27","arbledige_innvkat_land","personer"
"2011","57","innvandrere","2","36","arbledige_innvkat_land","personer"
"2011","57","innvandrere","alle","63","arbledige_innvkat_land","personer"
"2011","58","alle","alle","132","arbledige_innvkat_land","personer"
"2011","58","befolkningen_ellers","alle","78","arbledige_innvkat_land","personer"
"2011","58","innvandrere","1","39","arbledige_innvkat_land","personer"
"2011","58","innvandrere","2","15","arbledige_innvkat_land","personer"
"2011","58","innvandrere","alle","54","arbledige_innvkat_land","personer"
"2011","59","alle","alle","86","arbledige_innvkat_land","personer"
"2011","59","befolkningen_ellers","alle","76","arbledige_innvkat_land","personer"
"2011","59","innvandrere","1","7","arbledige_innvkat_land","personer"
"2011","59","innvandrere","2","3","arbledige_innvkat_land","personer"
"2011","59","innvandrere","alle","10","arbledige_innvkat_land","personer"
"2011","60","alle","alle","300","arbledige_innvkat_land","personer"
"2011","60","befolkningen_ellers","alle","224","arbledige_innvkat_land","personer"
"2011","60","innvandrere","1","21","arbledige_innvkat_land","personer"
"2011","60","innvandrere","2","55","arbledige_innvkat_land","personer"
"2011","60","innvandrere","alle","76","arbledige_innvkat_land","personer"
"2011","61","alle","alle","3344","arbledige_innvkat_land","personer"
"2011","61","befolkningen_ellers","alle","2415","arbledige_innvkat_land","personer"
"2011","61","innvandrere","1","278","arbledige_innvkat_land","personer"
"2011","61","innvandrere","2","651","arbledige_innvkat_land","personer"
"2011","61","innvandrere","alle","929","arbledige_innvkat_land","personer"
"2011","62","alle","alle","87","arbledige_innvkat_land","personer"
"2011","62","befolkningen_ellers","alle","76","arbledige_innvkat_land","personer"
"2011","62","innvandrere","1","4","arbledige_innvkat_land","personer"
"2011","62","innvandrere","2","7","arbledige_innvkat_land","personer"
"2011","62","innvandrere","alle","11","arbledige_innvkat_land","personer"
"2011","63","alle","alle","350","arbledige_innvkat_land","personer"
"2011","63","befolkningen_ellers","alle","275","arbledige_innvkat_land","personer"
"2011","63","innvandrere","1","23","arbledige_innvkat_land","personer"
"2011","63","innvandrere","2","52","arbledige_innvkat_land","personer"
"2011","63","innvandrere","alle","75","arbledige_innvkat_land","personer"
"2011","64","alle","alle","958","arbledige_innvkat_land","personer"
"2011","64","befolkningen_ellers","alle","780","arbledige_innvkat_land","personer"
"2011","64","innvandrere","1","73","arbledige_innvkat_land","personer"
"2011","64","innvandrere","2","105","arbledige_innvkat_land","personer"
"2011","64","innvandrere","alle","178","arbledige_innvkat_land","personer"
"2011","65","alle","alle","77","arbledige_innvkat_land","personer"
"2011","65","befolkningen_ellers","alle","71","arbledige_innvkat_land","personer"
"2011","65","innvandrere","1","3","arbledige_innvkat_land","personer"
"2011","65","innvandrere","2","3","arbledige_innvkat_land","personer"
"2011","65","innvandrere","alle","6","arbledige_innvkat_land","personer"
"2011","66","alle","alle","126","arbledige_innvkat_land","personer"
"2011","66","befolkningen_ellers","alle","95","arbledige_innvkat_land","personer"
"2011","66","innvandrere","1","12","arbledige_innvkat_land","personer"
"2011","66","innvandrere","2","19","arbledige_innvkat_land","personer"
"2011","66","innvandrere","alle","31","arbledige_innvkat_land","personer"
"2011","67","alle","alle","248","arbledige_innvkat_land","personer"
"2011","67","befolkningen_ellers","alle","213","arbledige_innvkat_land","personer"
"2011","67","innvandrere","1","14","arbledige_innvkat_land","personer"
"2011","67","innvandrere","2","21","arbledige_innvkat_land","personer"
"2011","67","innvandrere","alle","35","arbledige_innvkat_land","personer"
"2011","68","alle","alle","159","arbledige_innvkat_land","personer"
