"aar","bydel_nr","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_6","tabellvariabel"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","50","NULL","asia","273"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","51","NULL","asia","569"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","52","NULL","asia","1031"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","53","NULL","asia","889"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","54","NULL","asia","307"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","55","NULL","asia","895"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","56","NULL","asia","1671"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","57","NULL","asia","271"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","58","NULL","asia","144"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","59","NULL","asia","93"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","60","NULL","asia","271"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","61","NULL","asia","7056"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","62","NULL","asia","40"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","63","NULL","asia","536"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","64","NULL","asia","944"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","65","NULL","asia","88"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","66","NULL","asia","104"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","67","NULL","asia","282"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","68","NULL","asia","208"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","69","NULL","asia","203"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","70","NULL","asia","40"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","71","NULL","asia","250"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","72","NULL","asia","476"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","73","NULL","asia","1330"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","74","NULL","asia","534"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","75","NULL","asia","512"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","76","NULL","asia","652"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","77","NULL","asia","846"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","78","NULL","asia","378"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","79","NULL","asia","1460"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","80","NULL","asia","159"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","81","NULL","asia","896"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","82","NULL","asia","139"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","83","NULL","asia","621"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0101","asia","595"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0104","asia","1588"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0105","asia","2079"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0106","asia","3012"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0111","asia","49"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0118","asia","8"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0119","asia","46"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0121","asia","3"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0122","asia","69"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0123","asia","175"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0124","asia","837"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0125","asia","325"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0127","asia","61"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0128","asia","157"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0135","asia","95"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0136","asia","436"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0137","asia","56"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0138","asia","107"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0211","asia","484"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0213","asia","1086"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0214","asia","769"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0215","asia","304"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0216","asia","331"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0217","asia","883"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0219","asia","5542"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0220","asia","2204"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0221","asia","237"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0226","asia","567"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0227","asia","218"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0228","asia","1110"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0229","asia","266"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0230","asia","2719"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0231","asia","4337"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0233","asia","795"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0234","asia","104"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0235","asia","1629"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0236","asia","430"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0237","asia","565"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0238","asia","416"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0239","asia","35"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0301","asia","54902"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0402","asia","598"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0403","asia","823"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0412","asia","492"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0415","asia","132"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0417","asia","294"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0418","asia","43"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0419","asia","82"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0420","asia","86"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0423","asia","80"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0425","asia","111"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0426","asia","39"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0427","asia","388"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0428","asia","67"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0429","asia","36"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0430","asia","51"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0432","asia","11"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0434","asia","27"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0436","asia","17"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0437","asia","94"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0438","asia","17"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0439","asia","12"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0441","asia","31"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0501","asia","703"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0502","asia","1000"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0511","asia","37"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0512","asia","4"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0513","asia","7"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0514","asia","26"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0515","asia","41"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0516","asia","76"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0517","asia","56"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0519","asia","12"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0520","asia","56"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0521","asia","66"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0522","asia","43"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0528","asia","155"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0529","asia","275"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0532","asia","74"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0533","asia","158"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0534","asia","235"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0536","asia","58"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0538","asia","76"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0540","asia","51"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0541","asia","10"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0542","asia","71"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0543","asia","31"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0544","asia","25"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0545","asia","23"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0602","asia","5455"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0604","asia","989"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0605","asia","754"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0612","asia","125"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0615","asia","7"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0616","asia","57"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0617","asia","119"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0618","asia","57"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0619","asia","67"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0620","asia","76"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0621","asia","32"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0622","asia","27"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0623","asia","220"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0624","asia","397"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0625","asia","1214"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0626","asia","1067"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0627","asia","509"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0628","asia","148"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0631","asia","19"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0632","asia","6"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0633","asia","20"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0701","asia","762"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0702","asia","218"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0704","asia","1221"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0706","asia","1536"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0709","asia","1196"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0711","asia","74"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0713","asia","141"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0714","asia","16"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0716","asia","151"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0719","asia","81"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0720","asia","336"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0722","asia","596"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0723","asia","107"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0728","asia","21"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0805","asia","1063"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0806","asia","1826"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0807","asia","267"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0811","asia","36"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0814","asia","311"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0815","asia","210"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0817","asia","44"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0819","asia","142"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0821","asia","152"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0822","asia","96"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0826","asia","160"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0827","asia","6"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0828","asia","15"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0829","asia","17"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0830","asia","10"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0831","asia","11"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0833","asia","3"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0834","asia","8"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0901","asia","138"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0904","asia","584"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0906","asia","1217"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0911","asia","30"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0912","asia","45"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0914","asia","85"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0919","asia","110"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0926","asia","262"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0928","asia","79"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0929","asia","71"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0935","asia","34"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0937","asia","133"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0938","asia","11"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0940","asia","55"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","0941","asia","37"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1001","asia","3558"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1002","asia","363"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1003","asia","134"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1004","asia","178"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1014","asia","300"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1017","asia","167"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1018","asia","181"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1021","asia","34"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1026","asia","33"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1027","asia","13"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1029","asia","109"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1032","asia","169"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1034","asia","6"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1037","asia","127"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1046","asia","23"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1101","asia","466"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1102","asia","3277"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1103","asia","6452"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1106","asia","1117"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1111","asia","42"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1112","asia","84"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1114","asia","34"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1119","asia","372"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1120","asia","344"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1121","asia","348"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1122","asia","161"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1124","asia","815"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1127","asia","149"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1129","asia","8"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1130","asia","214"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1133","asia","65"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1134","asia","38"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1135","asia","68"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1141","asia","21"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1142","asia","40"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1144","asia","6"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1145","asia","8"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1146","asia","222"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1149","asia","720"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1151","asia","8"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1160","asia","116"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1201","asia","9352"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1211","asia","18"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1216","asia","55"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1219","asia","291"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1221","asia","496"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1222","asia","14"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1223","asia","23"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1224","asia","156"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1227","asia","8"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1228","asia","126"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1231","asia","78"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1232","asia","16"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1233","asia","7"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1234","asia","4"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1235","asia","177"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1238","asia","117"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1241","asia","42"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1242","asia","21"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1243","asia","261"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1244","asia","27"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1245","asia","120"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1246","asia","405"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1247","asia","457"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1251","asia","38"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1252","asia","3"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1253","asia","69"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1256","asia","81"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1259","asia","86"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1260","asia","39"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1263","asia","198"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1264","asia","44"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1265","asia","3"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1266","asia","10"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1401","asia","320"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1411","asia","20"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1412","asia","5"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1413","asia","6"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1416","asia","40"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1417","asia","7"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1418","asia","11"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1419","asia","24"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1420","asia","83"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1421","asia","12"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1422","asia","11"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1424","asia","72"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1426","asia","13"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1428","asia","23"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1429","asia","72"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1430","asia","9"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1431","asia","17"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1432","asia","202"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1433","asia","21"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1438","asia","65"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1439","asia","99"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1441","asia","37"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1443","asia","67"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1444","asia","4"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1445","asia","61"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1449","asia","107"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1502","asia","476"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1504","asia","1161"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1505","asia","614"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1511","asia","40"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1514","asia","28"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1515","asia","127"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1516","asia","219"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1517","asia","158"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1519","asia","159"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1520","asia","164"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1523","asia","42"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1524","asia","11"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1525","asia","63"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1526","asia","18"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1528","asia","173"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1529","asia","43"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1531","asia","153"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1532","asia","66"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1534","asia","237"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1535","asia","117"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1539","asia","83"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1543","asia","25"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1545","asia","27"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1546","asia","11"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1547","asia","43"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1548","asia","118"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1551","asia","40"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1554","asia","51"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1557","asia","25"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1560","asia","32"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1563","asia","163"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1566","asia","37"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1567","asia","0"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1571","asia","7"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1573","asia","15"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1576","asia","46"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1601","asia","6505"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1612","asia","65"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1613","asia","5"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1617","asia","72"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1620","asia","72"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1621","asia","58"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1622","asia","17"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1624","asia","57"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1627","asia","51"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1630","asia","26"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1632","asia","8"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1633","asia","0"
2014,"NULL","personer","befolkning_verdensregion_6","NULL","NULL","1634","asia","82"
