"tabell_navn","aar","fylke_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2011,"03",264,"personer","49"
"befolkning_opprinnelsesland",2011,"03",266,"personer","11"
"befolkning_opprinnelsesland",2011,"03",270,"personer","173"
"befolkning_opprinnelsesland",2011,"03",273,"personer","230"
"befolkning_opprinnelsesland",2011,"03",276,"personer","369"
"befolkning_opprinnelsesland",2011,"03",278,"personer","30"
"befolkning_opprinnelsesland",2011,"03",279,"personer","226"
"befolkning_opprinnelsesland",2011,"03",281,"personer",":"
"befolkning_opprinnelsesland",2011,"03",283,"personer","115"
"befolkning_opprinnelsesland",2011,"03",286,"personer","59"
"befolkning_opprinnelsesland",2011,"03",289,"personer","33"
"befolkning_opprinnelsesland",2011,"03",296,"personer","13"
"befolkning_opprinnelsesland",2011,"03",299,"personer","15"
"befolkning_opprinnelsesland",2011,"03",303,"personer","3401"
"befolkning_opprinnelsesland",2011,"03",304,"personer","8"
"befolkning_opprinnelsesland",2011,"03",306,"personer","11"
"befolkning_opprinnelsesland",2011,"03",307,"personer","62"
"befolkning_opprinnelsesland",2011,"03",308,"personer","6"
"befolkning_opprinnelsesland",2011,"03",309,"personer","18"
"befolkning_opprinnelsesland",2011,"03",313,"personer","400"
"befolkning_opprinnelsesland",2011,"03",319,"personer","40"
"befolkning_opprinnelsesland",2011,"03",322,"personer","."
"befolkning_opprinnelsesland",2011,"03",323,"personer",":"
"befolkning_opprinnelsesland",2011,"03",326,"personer","61"
"befolkning_opprinnelsesland",2011,"03",329,"personer","80"
"befolkning_opprinnelsesland",2011,"03",333,"personer",":"
"befolkning_opprinnelsesland",2011,"03",336,"personer","92"
"befolkning_opprinnelsesland",2011,"03",337,"personer","4"
"befolkning_opprinnelsesland",2011,"03",338,"personer","5"
"befolkning_opprinnelsesland",2011,"03",339,"personer","147"
"befolkning_opprinnelsesland",2011,"03",346,"personer","8119"
"befolkning_opprinnelsesland",2011,"03",355,"personer","."
"befolkning_opprinnelsesland",2011,"03",356,"personer","275"
"befolkning_opprinnelsesland",2011,"03",357,"personer","."
"befolkning_opprinnelsesland",2011,"03",359,"personer","185"
"befolkning_opprinnelsesland",2011,"03",369,"personer","170"
"befolkning_opprinnelsesland",2011,"03",373,"personer","4"
"befolkning_opprinnelsesland",2011,"03",376,"personer","34"
"befolkning_opprinnelsesland",2011,"03",379,"personer","305"
"befolkning_opprinnelsesland",2011,"03",386,"personer","291"
"befolkning_opprinnelsesland",2011,"03",389,"personer","51"
"befolkning_opprinnelsesland",2011,"03",393,"personer","8"
"befolkning_opprinnelsesland",2011,"03",404,"personer","2238"
"befolkning_opprinnelsesland",2011,"03",406,"personer","70"
"befolkning_opprinnelsesland",2011,"03",407,"personer","95"
"befolkning_opprinnelsesland",2011,"03",409,"personer","6"
"befolkning_opprinnelsesland",2011,"03",410,"personer","251"
"befolkning_opprinnelsesland",2011,"03",412,"personer","6"
"befolkning_opprinnelsesland",2011,"03",416,"personer",":"
"befolkning_opprinnelsesland",2011,"03",420,"personer","226"
"befolkning_opprinnelsesland",2011,"03",424,"personer","4418"
"befolkning_opprinnelsesland",2011,"03",426,"personer","41"
"befolkning_opprinnelsesland",2011,"03",428,"personer","3896"
"befolkning_opprinnelsesland",2011,"03",430,"personer","78"
"befolkning_opprinnelsesland",2011,"03",432,"personer","73"
"befolkning_opprinnelsesland",2011,"03",436,"personer","247"
"befolkning_opprinnelsesland",2011,"03",444,"personer","2606"
"befolkning_opprinnelsesland",2011,"03",448,"personer","219"
"befolkning_opprinnelsesland",2011,"03",452,"personer","5130"
"befolkning_opprinnelsesland",2011,"03",456,"personer","4507"
"befolkning_opprinnelsesland",2011,"03",460,"personer","190"
"befolkning_opprinnelsesland",2011,"03",464,"personer","304"
"befolkning_opprinnelsesland",2011,"03",476,"personer","71"
"befolkning_opprinnelsesland",2011,"03",478,"personer","26"
"befolkning_opprinnelsesland",2011,"03",480,"personer","103"
"befolkning_opprinnelsesland",2011,"03",484,"personer","2144"
"befolkning_opprinnelsesland",2011,"03",488,"personer","6"
"befolkning_opprinnelsesland",2011,"03",492,"personer","269"
"befolkning_opprinnelsesland",2011,"03",496,"personer","63"
"befolkning_opprinnelsesland",2011,"03",500,"personer","26"
"befolkning_opprinnelsesland",2011,"03",502,"personer","29"
"befolkning_opprinnelsesland",2011,"03",504,"personer","34"
"befolkning_opprinnelsesland",2011,"03",508,"personer","624"
"befolkning_opprinnelsesland",2011,"03",510,"personer","10"
"befolkning_opprinnelsesland",2011,"03",512,"personer","143"
"befolkning_opprinnelsesland",2011,"03",513,"personer",":"
"befolkning_opprinnelsesland",2011,"03",516,"personer","20"
"befolkning_opprinnelsesland",2011,"03",520,"personer",":"
"befolkning_opprinnelsesland",2011,"03",524,"personer","292"
"befolkning_opprinnelsesland",2011,"03",528,"personer","188"
"befolkning_opprinnelsesland",2011,"03",534,"personer","11752"
"befolkning_opprinnelsesland",2011,"03",537,"personer",":"
"befolkning_opprinnelsesland",2011,"03",540,"personer",":"
"befolkning_opprinnelsesland",2011,"03",544,"personer","67"
"befolkning_opprinnelsesland",2011,"03",548,"personer","102"
"befolkning_opprinnelsesland",2011,"03",550,"personer","24"
"befolkning_opprinnelsesland",2011,"03",552,"personer","16"
"befolkning_opprinnelsesland",2011,"03",554,"personer","87"
"befolkning_opprinnelsesland",2011,"03",564,"personer","365"
"befolkning_opprinnelsesland",2011,"03",568,"personer","1599"
"befolkning_opprinnelsesland",2011,"03",575,"personer","3767"
"befolkning_opprinnelsesland",2011,"03",578,"personer","36"
"befolkning_opprinnelsesland",2011,"03",601,"personer","."
"befolkning_opprinnelsesland",2011,"03",602,"personer","5"
"befolkning_opprinnelsesland",2011,"03",603,"personer","."
"befolkning_opprinnelsesland",2011,"03",604,"personer",":"
"befolkning_opprinnelsesland",2011,"03",605,"personer",":"
"befolkning_opprinnelsesland",2011,"03",606,"personer",":"
"befolkning_opprinnelsesland",2011,"03",608,"personer","."
"befolkning_opprinnelsesland",2011,"03",612,"personer","369"
"befolkning_opprinnelsesland",2011,"03",613,"personer","."
"befolkning_opprinnelsesland",2011,"03",616,"personer","20"
"befolkning_opprinnelsesland",2011,"03",620,"personer","261"
"befolkning_opprinnelsesland",2011,"03",622,"personer","10"
"befolkning_opprinnelsesland",2011,"03",624,"personer","280"
"befolkning_opprinnelsesland",2011,"03",629,"personer","10"
"befolkning_opprinnelsesland",2011,"03",631,"personer",":"
"befolkning_opprinnelsesland",2011,"03",632,"personer","40"
"befolkning_opprinnelsesland",2011,"03",636,"personer","9"
"befolkning_opprinnelsesland",2011,"03",644,"personer","42"
"befolkning_opprinnelsesland",2011,"03",648,"personer","49"
"befolkning_opprinnelsesland",2011,"03",650,"personer",":"
"befolkning_opprinnelsesland",2011,"03",652,"personer","221"
"befolkning_opprinnelsesland",2011,"03",654,"personer","."
"befolkning_opprinnelsesland",2011,"03",657,"personer",":"
"befolkning_opprinnelsesland",2011,"03",658,"personer","."
"befolkning_opprinnelsesland",2011,"03",659,"personer","."
"befolkning_opprinnelsesland",2011,"03",660,"personer","."
"befolkning_opprinnelsesland",2011,"03",661,"personer","."
"befolkning_opprinnelsesland",2011,"03",664,"personer","39"
"befolkning_opprinnelsesland",2011,"03",668,"personer","12"
"befolkning_opprinnelsesland",2011,"03",672,"personer","27"
"befolkning_opprinnelsesland",2011,"03",676,"personer","."
"befolkning_opprinnelsesland",2011,"03",677,"personer","."
"befolkning_opprinnelsesland",2011,"03",678,"personer",":"
"befolkning_opprinnelsesland",2011,"03",679,"personer",":"
"befolkning_opprinnelsesland",2011,"03",680,"personer","64"
"befolkning_opprinnelsesland",2011,"03",681,"personer","."
"befolkning_opprinnelsesland",2011,"03",684,"personer","1662"
"befolkning_opprinnelsesland",2011,"03",685,"personer","4"
"befolkning_opprinnelsesland",2011,"03",686,"personer","."
"befolkning_opprinnelsesland",2011,"03",687,"personer","."
"befolkning_opprinnelsesland",2011,"03",705,"personer","190"
"befolkning_opprinnelsesland",2011,"03",710,"personer","62"
"befolkning_opprinnelsesland",2011,"03",715,"personer","725"
"befolkning_opprinnelsesland",2011,"03",720,"personer","22"
"befolkning_opprinnelsesland",2011,"03",725,"personer","1670"
"befolkning_opprinnelsesland",2011,"03",730,"personer","346"
"befolkning_opprinnelsesland",2011,"03",735,"personer","96"
"befolkning_opprinnelsesland",2011,"03",740,"personer",":"
"befolkning_opprinnelsesland",2011,"03",745,"personer",":"
"befolkning_opprinnelsesland",2011,"03",755,"personer","20"
"befolkning_opprinnelsesland",2011,"03",760,"personer","368"
"befolkning_opprinnelsesland",2011,"03",765,"personer",":"
"befolkning_opprinnelsesland",2011,"03",770,"personer","44"
"befolkning_opprinnelsesland",2011,"03",775,"personer","104"
"befolkning_opprinnelsesland",2011,"03",802,"personer","."
"befolkning_opprinnelsesland",2011,"03",805,"personer","420"
"befolkning_opprinnelsesland",2011,"03",806,"personer","."
"befolkning_opprinnelsesland",2011,"03",807,"personer","."
"befolkning_opprinnelsesland",2011,"03",808,"personer","."
"befolkning_opprinnelsesland",2011,"03",809,"personer","."
"befolkning_opprinnelsesland",2011,"03",811,"personer","10"
"befolkning_opprinnelsesland",2011,"03",812,"personer",":"
"befolkning_opprinnelsesland",2011,"03",813,"personer",":"
"befolkning_opprinnelsesland",2011,"03",814,"personer","."
"befolkning_opprinnelsesland",2011,"03",815,"personer",":"
"befolkning_opprinnelsesland",2011,"03",816,"personer",":"
"befolkning_opprinnelsesland",2011,"03",817,"personer","."
"befolkning_opprinnelsesland",2011,"03",818,"personer","."
"befolkning_opprinnelsesland",2011,"03",819,"personer","."
"befolkning_opprinnelsesland",2011,"03",820,"personer","97"
"befolkning_opprinnelsesland",2011,"03",821,"personer","."
"befolkning_opprinnelsesland",2011,"03",822,"personer","."
"befolkning_opprinnelsesland",2011,"03",826,"personer","."
"befolkning_opprinnelsesland",2011,"03",827,"personer",":"
"befolkning_opprinnelsesland",2011,"03",828,"personer","."
"befolkning_opprinnelsesland",2011,"03",829,"personer","."
"befolkning_opprinnelsesland",2011,"03",830,"personer","."
"befolkning_opprinnelsesland",2011,"03",832,"personer","."
"befolkning_opprinnelsesland",2011,"03",833,"personer","."
"befolkning_opprinnelsesland",2011,"03",835,"personer","."
"befolkning_opprinnelsesland",2011,"03",839,"personer","."
"befolkning_opprinnelsesland",2011,"03",840,"personer","."
"befolkning_opprinnelsesland",2011,"03",970,"personer","55"
"befolkning_opprinnelsesland",2011,"03",980,"personer","."
"befolkning_opprinnelsesland",2011,"03",990,"personer","."
"befolkning_opprinnelsesland",2012,"03",101,"personer","3157"
"befolkning_opprinnelsesland",2012,"03",102,"personer","15"
"befolkning_opprinnelsesland",2012,"03",103,"personer","1205"
"befolkning_opprinnelsesland",2012,"03",104,"personer","59"
"befolkning_opprinnelsesland",2012,"03",105,"personer","838"
"befolkning_opprinnelsesland",2012,"03",106,"personer","13068"
"befolkning_opprinnelsesland",2012,"03",111,"personer","158"
"befolkning_opprinnelsesland",2012,"03",112,"personer","200"
"befolkning_opprinnelsesland",2012,"03",113,"personer","745"
"befolkning_opprinnelsesland",2012,"03",114,"personer","4"
"befolkning_opprinnelsesland",2012,"03",115,"personer","520"
"befolkning_opprinnelsesland",2012,"03",117,"personer","1726"
"befolkning_opprinnelsesland",2012,"03",118,"personer","."
"befolkning_opprinnelsesland",2012,"03",119,"personer","346"
"befolkning_opprinnelsesland",2012,"03",120,"personer","122"
"befolkning_opprinnelsesland",2012,"03",121,"personer","187"
"befolkning_opprinnelsesland",2012,"03",122,"personer","642"
"befolkning_opprinnelsesland",2012,"03",123,"personer","867"
"befolkning_opprinnelsesland",2012,"03",124,"personer","700"
"befolkning_opprinnelsesland",2012,"03",126,"personer","8"
"befolkning_opprinnelsesland",2012,"03",127,"personer","637"
"befolkning_opprinnelsesland",2012,"03",128,"personer",":"
"befolkning_opprinnelsesland",2012,"03",129,"personer","5"
"befolkning_opprinnelsesland",2012,"03",130,"personer","4"
"befolkning_opprinnelsesland",2012,"03",131,"personer","11347"
"befolkning_opprinnelsesland",2012,"03",132,"personer","451"
"befolkning_opprinnelsesland",2012,"03",133,"personer","1131"
"befolkning_opprinnelsesland",2012,"03",134,"personer",":"
"befolkning_opprinnelsesland",2012,"03",136,"personer","1794"
"befolkning_opprinnelsesland",2012,"03",137,"personer","999"
"befolkning_opprinnelsesland",2012,"03",138,"personer","101"
"befolkning_opprinnelsesland",2012,"03",139,"personer","2453"
"befolkning_opprinnelsesland",2012,"03",140,"personer","2477"
"befolkning_opprinnelsesland",2012,"03",141,"personer","275"
"befolkning_opprinnelsesland",2012,"03",143,"personer","3858"
"befolkning_opprinnelsesland",2012,"03",144,"personer","3231"
"befolkning_opprinnelsesland",2012,"03",146,"personer","68"
"befolkning_opprinnelsesland",2012,"03",148,"personer","600"
"befolkning_opprinnelsesland",2012,"03",152,"personer","527"
"befolkning_opprinnelsesland",2012,"03",153,"personer","257"
"befolkning_opprinnelsesland",2012,"03",154,"personer","."
"befolkning_opprinnelsesland",2012,"03",155,"personer","2380"
"befolkning_opprinnelsesland",2012,"03",156,"personer","1253"
"befolkning_opprinnelsesland",2012,"03",157,"personer","419"
"befolkning_opprinnelsesland",2012,"03",158,"personer","432"
"befolkning_opprinnelsesland",2012,"03",159,"personer","947"
"befolkning_opprinnelsesland",2012,"03",160,"personer","77"
"befolkning_opprinnelsesland",2012,"03",161,"personer","1743"
"befolkning_opprinnelsesland",2012,"03",162,"personer","."
"befolkning_opprinnelsesland",2012,"03",163,"personer","."
"befolkning_opprinnelsesland",2012,"03",164,"personer","."
"befolkning_opprinnelsesland",2012,"03",203,"personer","460"
"befolkning_opprinnelsesland",2012,"03",204,"personer","78"
"befolkning_opprinnelsesland",2012,"03",205,"personer","6"
"befolkning_opprinnelsesland",2012,"03",209,"personer","."
"befolkning_opprinnelsesland",2012,"03",213,"personer","."
"befolkning_opprinnelsesland",2012,"03",216,"personer","100"
"befolkning_opprinnelsesland",2012,"03",220,"personer","4"
"befolkning_opprinnelsesland",2012,"03",229,"personer",":"
"befolkning_opprinnelsesland",2012,"03",235,"personer",":"
"befolkning_opprinnelsesland",2012,"03",239,"personer","67"
"befolkning_opprinnelsesland",2012,"03",241,"personer","1402"
"befolkning_opprinnelsesland",2012,"03",246,"personer","1865"
"befolkning_opprinnelsesland",2012,"03",249,"personer","260"
"befolkning_opprinnelsesland",2012,"03",250,"personer","25"
"befolkning_opprinnelsesland",2012,"03",254,"personer",":"
"befolkning_opprinnelsesland",2012,"03",256,"personer","666"
"befolkning_opprinnelsesland",2012,"03",260,"personer","647"
"befolkning_opprinnelsesland",2012,"03",264,"personer","48"
"befolkning_opprinnelsesland",2012,"03",266,"personer","14"
"befolkning_opprinnelsesland",2012,"03",270,"personer","182"
"befolkning_opprinnelsesland",2012,"03",273,"personer","232"
"befolkning_opprinnelsesland",2012,"03",276,"personer","381"
"befolkning_opprinnelsesland",2012,"03",278,"personer","33"
"befolkning_opprinnelsesland",2012,"03",279,"personer","252"
"befolkning_opprinnelsesland",2012,"03",281,"personer",":"
"befolkning_opprinnelsesland",2012,"03",283,"personer","120"
"befolkning_opprinnelsesland",2012,"03",286,"personer","58"
"befolkning_opprinnelsesland",2012,"03",289,"personer","34"
"befolkning_opprinnelsesland",2012,"03",296,"personer","22"
"befolkning_opprinnelsesland",2012,"03",299,"personer","14"
"befolkning_opprinnelsesland",2012,"03",303,"personer","3464"
"befolkning_opprinnelsesland",2012,"03",304,"personer","13"
"befolkning_opprinnelsesland",2012,"03",306,"personer","19"
"befolkning_opprinnelsesland",2012,"03",307,"personer","62"
"befolkning_opprinnelsesland",2012,"03",308,"personer","6"
"befolkning_opprinnelsesland",2012,"03",309,"personer","20"
"befolkning_opprinnelsesland",2012,"03",313,"personer","445"
"befolkning_opprinnelsesland",2012,"03",319,"personer","45"
"befolkning_opprinnelsesland",2012,"03",322,"personer","."
"befolkning_opprinnelsesland",2012,"03",323,"personer",":"
"befolkning_opprinnelsesland",2012,"03",326,"personer","59"
"befolkning_opprinnelsesland",2012,"03",329,"personer","86"
"befolkning_opprinnelsesland",2012,"03",333,"personer",":"
"befolkning_opprinnelsesland",2012,"03",336,"personer","108"
"befolkning_opprinnelsesland",2012,"03",337,"personer",":"
"befolkning_opprinnelsesland",2012,"03",338,"personer",":"
"befolkning_opprinnelsesland",2012,"03",339,"personer","155"
"befolkning_opprinnelsesland",2012,"03",346,"personer","8387"
"befolkning_opprinnelsesland",2012,"03",355,"personer","38"
"befolkning_opprinnelsesland",2012,"03",356,"personer","238"
"befolkning_opprinnelsesland",2012,"03",357,"personer","."
"befolkning_opprinnelsesland",2012,"03",359,"personer","197"
"befolkning_opprinnelsesland",2012,"03",369,"personer","170"
"befolkning_opprinnelsesland",2012,"03",373,"personer",":"
"befolkning_opprinnelsesland",2012,"03",376,"personer","37"
"befolkning_opprinnelsesland",2012,"03",379,"personer","324"
"befolkning_opprinnelsesland",2012,"03",386,"personer","303"
"befolkning_opprinnelsesland",2012,"03",389,"personer","65"
"befolkning_opprinnelsesland",2012,"03",393,"personer","12"
"befolkning_opprinnelsesland",2012,"03",404,"personer","2429"
"befolkning_opprinnelsesland",2012,"03",406,"personer","76"
"befolkning_opprinnelsesland",2012,"03",407,"personer","93"
"befolkning_opprinnelsesland",2012,"03",409,"personer","4"
"befolkning_opprinnelsesland",2012,"03",410,"personer","278"
"befolkning_opprinnelsesland",2012,"03",412,"personer","5"
"befolkning_opprinnelsesland",2012,"03",416,"personer","5"
"befolkning_opprinnelsesland",2012,"03",420,"personer","233"
"befolkning_opprinnelsesland",2012,"03",424,"personer","4476"
"befolkning_opprinnelsesland",2012,"03",426,"personer","47"
"befolkning_opprinnelsesland",2012,"03",428,"personer","4179"
"befolkning_opprinnelsesland",2012,"03",430,"personer","93"
"befolkning_opprinnelsesland",2012,"03",432,"personer","85"
"befolkning_opprinnelsesland",2012,"03",436,"personer","255"
"befolkning_opprinnelsesland",2012,"03",444,"personer","2799"
"befolkning_opprinnelsesland",2012,"03",448,"personer","226"
"befolkning_opprinnelsesland",2012,"03",452,"personer","5238"
"befolkning_opprinnelsesland",2012,"03",456,"personer","4657"
"befolkning_opprinnelsesland",2012,"03",460,"personer","190"
"befolkning_opprinnelsesland",2012,"03",464,"personer","302"
"befolkning_opprinnelsesland",2012,"03",476,"personer","81"
"befolkning_opprinnelsesland",2012,"03",478,"personer","36"
"befolkning_opprinnelsesland",2012,"03",480,"personer","113"
"befolkning_opprinnelsesland",2012,"03",484,"personer","2211"
"befolkning_opprinnelsesland",2012,"03",488,"personer","5"
"befolkning_opprinnelsesland",2012,"03",492,"personer","267"
"befolkning_opprinnelsesland",2012,"03",496,"personer","70"
"befolkning_opprinnelsesland",2012,"03",500,"personer","24"
"befolkning_opprinnelsesland",2012,"03",502,"personer","33"
"befolkning_opprinnelsesland",2012,"03",504,"personer","38"
"befolkning_opprinnelsesland",2012,"03",508,"personer","650"
"befolkning_opprinnelsesland",2012,"03",510,"personer","10"
"befolkning_opprinnelsesland",2012,"03",512,"personer","177"
"befolkning_opprinnelsesland",2012,"03",513,"personer",":"
"befolkning_opprinnelsesland",2012,"03",516,"personer","26"
"befolkning_opprinnelsesland",2012,"03",520,"personer","4"
"befolkning_opprinnelsesland",2012,"03",524,"personer","319"
"befolkning_opprinnelsesland",2012,"03",528,"personer","256"
"befolkning_opprinnelsesland",2012,"03",534,"personer","11932"
"befolkning_opprinnelsesland",2012,"03",537,"personer",":"
"befolkning_opprinnelsesland",2012,"03",540,"personer",":"
"befolkning_opprinnelsesland",2012,"03",544,"personer","76"
"befolkning_opprinnelsesland",2012,"03",548,"personer","98"
"befolkning_opprinnelsesland",2012,"03",550,"personer","23"
"befolkning_opprinnelsesland",2012,"03",552,"personer","18"
"befolkning_opprinnelsesland",2012,"03",554,"personer","98"
"befolkning_opprinnelsesland",2012,"03",564,"personer","393"
"befolkning_opprinnelsesland",2012,"03",568,"personer","1702"
"befolkning_opprinnelsesland",2012,"03",575,"personer","3810"
"befolkning_opprinnelsesland",2012,"03",578,"personer","47"
"befolkning_opprinnelsesland",2012,"03",601,"personer","."
"befolkning_opprinnelsesland",2012,"03",602,"personer","5"
"befolkning_opprinnelsesland",2012,"03",603,"personer","."
"befolkning_opprinnelsesland",2012,"03",604,"personer","4"
"befolkning_opprinnelsesland",2012,"03",605,"personer",":"
"befolkning_opprinnelsesland",2012,"03",606,"personer",":"
"befolkning_opprinnelsesland",2012,"03",608,"personer","."
"befolkning_opprinnelsesland",2012,"03",612,"personer","364"
"befolkning_opprinnelsesland",2012,"03",613,"personer","."
"befolkning_opprinnelsesland",2012,"03",616,"personer","26"
"befolkning_opprinnelsesland",2012,"03",620,"personer","261"
"befolkning_opprinnelsesland",2012,"03",622,"personer","12"
"befolkning_opprinnelsesland",2012,"03",624,"personer","305"
"befolkning_opprinnelsesland",2012,"03",629,"personer","10"
"befolkning_opprinnelsesland",2012,"03",631,"personer",":"
"befolkning_opprinnelsesland",2012,"03",632,"personer","41"
"befolkning_opprinnelsesland",2012,"03",636,"personer","10"
"befolkning_opprinnelsesland",2012,"03",644,"personer","39"
"befolkning_opprinnelsesland",2012,"03",648,"personer","49"
"befolkning_opprinnelsesland",2012,"03",650,"personer","4"
"befolkning_opprinnelsesland",2012,"03",652,"personer","246"
"befolkning_opprinnelsesland",2012,"03",654,"personer","."
"befolkning_opprinnelsesland",2012,"03",657,"personer",":"
"befolkning_opprinnelsesland",2012,"03",658,"personer","."
"befolkning_opprinnelsesland",2012,"03",659,"personer","."
"befolkning_opprinnelsesland",2012,"03",660,"personer","."
"befolkning_opprinnelsesland",2012,"03",661,"personer","6"
"befolkning_opprinnelsesland",2012,"03",664,"personer","44"
"befolkning_opprinnelsesland",2012,"03",668,"personer","10"
"befolkning_opprinnelsesland",2012,"03",672,"personer","23"
"befolkning_opprinnelsesland",2012,"03",676,"personer","."
"befolkning_opprinnelsesland",2012,"03",677,"personer","."
"befolkning_opprinnelsesland",2012,"03",678,"personer",":"
"befolkning_opprinnelsesland",2012,"03",679,"personer",":"
"befolkning_opprinnelsesland",2012,"03",680,"personer","64"
"befolkning_opprinnelsesland",2012,"03",681,"personer","."
"befolkning_opprinnelsesland",2012,"03",684,"personer","1704"
"befolkning_opprinnelsesland",2012,"03",685,"personer",":"
"befolkning_opprinnelsesland",2012,"03",686,"personer","."
"befolkning_opprinnelsesland",2012,"03",687,"personer","."
"befolkning_opprinnelsesland",2012,"03",705,"personer","206"
"befolkning_opprinnelsesland",2012,"03",710,"personer","68"
"befolkning_opprinnelsesland",2012,"03",715,"personer","776"
"befolkning_opprinnelsesland",2012,"03",720,"personer","22"
"befolkning_opprinnelsesland",2012,"03",725,"personer","1672"
"befolkning_opprinnelsesland",2012,"03",730,"personer","386"
"befolkning_opprinnelsesland",2012,"03",735,"personer","113"
"befolkning_opprinnelsesland",2012,"03",740,"personer",":"
"befolkning_opprinnelsesland",2012,"03",745,"personer",":"
"befolkning_opprinnelsesland",2012,"03",755,"personer","16"
"befolkning_opprinnelsesland",2012,"03",760,"personer","384"
"befolkning_opprinnelsesland",2012,"03",765,"personer","5"
"befolkning_opprinnelsesland",2012,"03",770,"personer","45"
"befolkning_opprinnelsesland",2012,"03",775,"personer","120"
"befolkning_opprinnelsesland",2012,"03",802,"personer","."
"befolkning_opprinnelsesland",2012,"03",805,"personer","431"
"befolkning_opprinnelsesland",2012,"03",806,"personer","."
"befolkning_opprinnelsesland",2012,"03",807,"personer","."
"befolkning_opprinnelsesland",2012,"03",808,"personer","."
"befolkning_opprinnelsesland",2012,"03",809,"personer","."
"befolkning_opprinnelsesland",2012,"03",811,"personer","11"
"befolkning_opprinnelsesland",2012,"03",812,"personer","."
"befolkning_opprinnelsesland",2012,"03",813,"personer",":"
"befolkning_opprinnelsesland",2012,"03",814,"personer","."
"befolkning_opprinnelsesland",2012,"03",815,"personer",":"
"befolkning_opprinnelsesland",2012,"03",816,"personer",":"
"befolkning_opprinnelsesland",2012,"03",817,"personer","."
"befolkning_opprinnelsesland",2012,"03",818,"personer","."
"befolkning_opprinnelsesland",2012,"03",819,"personer","."
"befolkning_opprinnelsesland",2012,"03",820,"personer","100"
"befolkning_opprinnelsesland",2012,"03",821,"personer","."
"befolkning_opprinnelsesland",2012,"03",822,"personer","."
"befolkning_opprinnelsesland",2012,"03",826,"personer","."
"befolkning_opprinnelsesland",2012,"03",827,"personer",":"
"befolkning_opprinnelsesland",2012,"03",828,"personer","."
"befolkning_opprinnelsesland",2012,"03",829,"personer","."
"befolkning_opprinnelsesland",2012,"03",830,"personer","."
"befolkning_opprinnelsesland",2012,"03",832,"personer","."
"befolkning_opprinnelsesland",2012,"03",833,"personer","."
"befolkning_opprinnelsesland",2012,"03",835,"personer",":"
"befolkning_opprinnelsesland",2012,"03",839,"personer","."
"befolkning_opprinnelsesland",2012,"03",840,"personer","."
"befolkning_opprinnelsesland",2012,"03",970,"personer","56"
"befolkning_opprinnelsesland",2012,"03",980,"personer","."
"befolkning_opprinnelsesland",2012,"03",990,"personer","."
"befolkning_opprinnelsesland",2013,"03",101,"personer","3204"
"befolkning_opprinnelsesland",2013,"03",102,"personer","14"
"befolkning_opprinnelsesland",2013,"03",103,"personer","1185"
"befolkning_opprinnelsesland",2013,"03",104,"personer","48"
"befolkning_opprinnelsesland",2013,"03",105,"personer","889"
"befolkning_opprinnelsesland",2013,"03",106,"personer","13160"
"befolkning_opprinnelsesland",2013,"03",111,"personer","204"
"befolkning_opprinnelsesland",2013,"03",112,"personer","223"
"befolkning_opprinnelsesland",2013,"03",113,"personer","865"
"befolkning_opprinnelsesland",2013,"03",114,"personer","6"
"befolkning_opprinnelsesland",2013,"03",115,"personer","575"
"befolkning_opprinnelsesland",2013,"03",117,"personer","1751"
"befolkning_opprinnelsesland",2013,"03",118,"personer","."
"befolkning_opprinnelsesland",2013,"03",119,"personer","460"
"befolkning_opprinnelsesland",2013,"03",120,"personer","142"
"befolkning_opprinnelsesland",2013,"03",121,"personer","192"
"befolkning_opprinnelsesland",2013,"03",122,"personer","680"
"befolkning_opprinnelsesland",2013,"03",123,"personer","952"
"befolkning_opprinnelsesland",2013,"03",124,"personer","814"
"befolkning_opprinnelsesland",2013,"03",126,"personer","8"
"befolkning_opprinnelsesland",2013,"03",127,"personer","662"
"befolkning_opprinnelsesland",2013,"03",128,"personer",":"
"befolkning_opprinnelsesland",2013,"03",129,"personer","6"
"befolkning_opprinnelsesland",2013,"03",130,"personer","4"
"befolkning_opprinnelsesland",2013,"03",131,"personer","12508"
"befolkning_opprinnelsesland",2013,"03",132,"personer","546"
"befolkning_opprinnelsesland",2013,"03",133,"personer","1381"
"befolkning_opprinnelsesland",2013,"03",134,"personer",":"
"befolkning_opprinnelsesland",2013,"03",136,"personer","2161"
"befolkning_opprinnelsesland",2013,"03",137,"personer","1179"
"befolkning_opprinnelsesland",2013,"03",138,"personer","124"
"befolkning_opprinnelsesland",2013,"03",139,"personer","2538"
"befolkning_opprinnelsesland",2013,"03",140,"personer","2687"
"befolkning_opprinnelsesland",2013,"03",141,"personer","287"
"befolkning_opprinnelsesland",2013,"03",143,"personer","3852"
"befolkning_opprinnelsesland",2013,"03",144,"personer","3218"
"befolkning_opprinnelsesland",2013,"03",146,"personer","79"
"befolkning_opprinnelsesland",2013,"03",148,"personer","625"
"befolkning_opprinnelsesland",2013,"03",152,"personer","570"
"befolkning_opprinnelsesland",2013,"03",153,"personer","272"
"befolkning_opprinnelsesland",2013,"03",154,"personer","."
"befolkning_opprinnelsesland",2013,"03",155,"personer","2466"
"befolkning_opprinnelsesland",2013,"03",156,"personer","1279"
"befolkning_opprinnelsesland",2013,"03",157,"personer","457"
