"tabell_navn","aar","bydel_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2015,"030105",578,"person",":"
"befolkning_opprinnelsesland",2015,"030105",601,"person","."
"befolkning_opprinnelsesland",2015,"030105",602,"person",":"
"befolkning_opprinnelsesland",2015,"030105",603,"person","."
"befolkning_opprinnelsesland",2015,"030105",604,"person","."
"befolkning_opprinnelsesland",2015,"030105",605,"person","."
"befolkning_opprinnelsesland",2015,"030105",606,"person","."
"befolkning_opprinnelsesland",2015,"030105",608,"person","."
"befolkning_opprinnelsesland",2015,"030105",612,"person","72"
"befolkning_opprinnelsesland",2015,"030105",613,"person","."
"befolkning_opprinnelsesland",2015,"030105",616,"person","6"
"befolkning_opprinnelsesland",2015,"030105",620,"person","32"
"befolkning_opprinnelsesland",2015,"030105",622,"person","."
"befolkning_opprinnelsesland",2015,"030105",624,"person","24"
"befolkning_opprinnelsesland",2015,"030105",629,"person",":"
"befolkning_opprinnelsesland",2015,"030105",631,"person","."
"befolkning_opprinnelsesland",2015,"030105",632,"person",":"
"befolkning_opprinnelsesland",2015,"030105",636,"person",":"
"befolkning_opprinnelsesland",2015,"030105",644,"person",":"
"befolkning_opprinnelsesland",2015,"030105",648,"person","7"
"befolkning_opprinnelsesland",2015,"030105",650,"person","."
"befolkning_opprinnelsesland",2015,"030105",652,"person","46"
"befolkning_opprinnelsesland",2015,"030105",654,"person","."
"befolkning_opprinnelsesland",2015,"030105",657,"person","."
"befolkning_opprinnelsesland",2015,"030105",658,"person","."
"befolkning_opprinnelsesland",2015,"030105",659,"person","."
"befolkning_opprinnelsesland",2015,"030105",660,"person","."
"befolkning_opprinnelsesland",2015,"030105",661,"person",":"
"befolkning_opprinnelsesland",2015,"030105",664,"person",":"
"befolkning_opprinnelsesland",2015,"030105",668,"person","4"
"befolkning_opprinnelsesland",2015,"030105",672,"person","."
"befolkning_opprinnelsesland",2015,"030105",676,"person","."
"befolkning_opprinnelsesland",2015,"030105",677,"person","."
"befolkning_opprinnelsesland",2015,"030105",678,"person",":"
"befolkning_opprinnelsesland",2015,"030105",679,"person",":"
"befolkning_opprinnelsesland",2015,"030105",680,"person","4"
"befolkning_opprinnelsesland",2015,"030105",681,"person","."
"befolkning_opprinnelsesland",2015,"030105",684,"person","442"
"befolkning_opprinnelsesland",2015,"030105",685,"person","."
"befolkning_opprinnelsesland",2015,"030105",686,"person","."
"befolkning_opprinnelsesland",2015,"030105",687,"person","."
"befolkning_opprinnelsesland",2015,"030105",705,"person","46"
"befolkning_opprinnelsesland",2015,"030105",710,"person","12"
"befolkning_opprinnelsesland",2015,"030105",715,"person","206"
"befolkning_opprinnelsesland",2015,"030105",720,"person",":"
"befolkning_opprinnelsesland",2015,"030105",725,"person","149"
"befolkning_opprinnelsesland",2015,"030105",730,"person","71"
"befolkning_opprinnelsesland",2015,"030105",735,"person","19"
"befolkning_opprinnelsesland",2015,"030105",740,"person","."
"befolkning_opprinnelsesland",2015,"030105",745,"person","."
"befolkning_opprinnelsesland",2015,"030105",755,"person","5"
"befolkning_opprinnelsesland",2015,"030105",760,"person","43"
"befolkning_opprinnelsesland",2015,"030105",765,"person","."
"befolkning_opprinnelsesland",2015,"030105",770,"person","8"
"befolkning_opprinnelsesland",2015,"030105",775,"person","40"
"befolkning_opprinnelsesland",2015,"030105",802,"person","."
"befolkning_opprinnelsesland",2015,"030105",805,"person","64"
"befolkning_opprinnelsesland",2015,"030105",806,"person","."
"befolkning_opprinnelsesland",2015,"030105",807,"person","."
"befolkning_opprinnelsesland",2015,"030105",808,"person","."
"befolkning_opprinnelsesland",2015,"030105",809,"person","."
"befolkning_opprinnelsesland",2015,"030105",811,"person",":"
"befolkning_opprinnelsesland",2015,"030105",812,"person","."
"befolkning_opprinnelsesland",2015,"030105",813,"person","."
"befolkning_opprinnelsesland",2015,"030105",814,"person","."
"befolkning_opprinnelsesland",2015,"030105",815,"person","."
"befolkning_opprinnelsesland",2015,"030105",816,"person","."
"befolkning_opprinnelsesland",2015,"030105",817,"person","."
"befolkning_opprinnelsesland",2015,"030105",818,"person","."
"befolkning_opprinnelsesland",2015,"030105",819,"person","."
"befolkning_opprinnelsesland",2015,"030105",820,"person","14"
"befolkning_opprinnelsesland",2015,"030105",821,"person","."
"befolkning_opprinnelsesland",2015,"030105",822,"person","."
"befolkning_opprinnelsesland",2015,"030105",826,"person","."
"befolkning_opprinnelsesland",2015,"030105",827,"person","."
"befolkning_opprinnelsesland",2015,"030105",828,"person","."
"befolkning_opprinnelsesland",2015,"030105",829,"person","."
"befolkning_opprinnelsesland",2015,"030105",830,"person","."
"befolkning_opprinnelsesland",2015,"030105",832,"person","."
"befolkning_opprinnelsesland",2015,"030105",833,"person","."
"befolkning_opprinnelsesland",2015,"030105",835,"person","."
"befolkning_opprinnelsesland",2015,"030105",839,"person","."
"befolkning_opprinnelsesland",2015,"030105",840,"person","."
"befolkning_opprinnelsesland",2015,"030105",970,"person","66"
"befolkning_opprinnelsesland",2015,"030105",980,"person","."
"befolkning_opprinnelsesland",2015,"030105",990,"person","."
"befolkning_opprinnelsesland",2015,"030106",101,"person","215"
"befolkning_opprinnelsesland",2015,"030106",102,"person","."
"befolkning_opprinnelsesland",2015,"030106",103,"person","74"
"befolkning_opprinnelsesland",2015,"030106",104,"person",":"
"befolkning_opprinnelsesland",2015,"030106",105,"person","56"
"befolkning_opprinnelsesland",2015,"030106",106,"person","495"
"befolkning_opprinnelsesland",2015,"030106",111,"person","14"
"befolkning_opprinnelsesland",2015,"030106",112,"person","21"
"befolkning_opprinnelsesland",2015,"030106",113,"person","23"
"befolkning_opprinnelsesland",2015,"030106",114,"person",":"
"befolkning_opprinnelsesland",2015,"030106",115,"person","30"
"befolkning_opprinnelsesland",2015,"030106",117,"person","133"
"befolkning_opprinnelsesland",2015,"030106",118,"person","."
"befolkning_opprinnelsesland",2015,"030106",119,"person","33"
"befolkning_opprinnelsesland",2015,"030106",120,"person","11"
"befolkning_opprinnelsesland",2015,"030106",121,"person","18"
"befolkning_opprinnelsesland",2015,"030106",122,"person","29"
"befolkning_opprinnelsesland",2015,"030106",123,"person","60"
"befolkning_opprinnelsesland",2015,"030106",124,"person","39"
"befolkning_opprinnelsesland",2015,"030106",126,"person","."
"befolkning_opprinnelsesland",2015,"030106",127,"person","51"
"befolkning_opprinnelsesland",2015,"030106",128,"person","."
"befolkning_opprinnelsesland",2015,"030106",129,"person",":"
"befolkning_opprinnelsesland",2015,"030106",130,"person","."
"befolkning_opprinnelsesland",2015,"030106",131,"person","641"
"befolkning_opprinnelsesland",2015,"030106",132,"person","52"
"befolkning_opprinnelsesland",2015,"030106",133,"person","73"
"befolkning_opprinnelsesland",2015,"030106",134,"person","."
"befolkning_opprinnelsesland",2015,"030106",136,"person","99"
"befolkning_opprinnelsesland",2015,"030106",137,"person","66"
"befolkning_opprinnelsesland",2015,"030106",138,"person","6"
"befolkning_opprinnelsesland",2015,"030106",139,"person","207"
"befolkning_opprinnelsesland",2015,"030106",140,"person","160"
"befolkning_opprinnelsesland",2015,"030106",141,"person","22"
"befolkning_opprinnelsesland",2015,"030106",143,"person","38"
"befolkning_opprinnelsesland",2015,"030106",144,"person","209"
"befolkning_opprinnelsesland",2015,"030106",146,"person",":"
"befolkning_opprinnelsesland",2015,"030106",148,"person","33"
"befolkning_opprinnelsesland",2015,"030106",152,"person","38"
"befolkning_opprinnelsesland",2015,"030106",153,"person","18"
"befolkning_opprinnelsesland",2015,"030106",154,"person","."
"befolkning_opprinnelsesland",2015,"030106",155,"person","56"
"befolkning_opprinnelsesland",2015,"030106",156,"person","18"
"befolkning_opprinnelsesland",2015,"030106",157,"person","21"
"befolkning_opprinnelsesland",2015,"030106",158,"person","28"
"befolkning_opprinnelsesland",2015,"030106",159,"person","34"
"befolkning_opprinnelsesland",2015,"030106",160,"person",":"
"befolkning_opprinnelsesland",2015,"030106",161,"person","17"
"befolkning_opprinnelsesland",2015,"030106",162,"person","."
"befolkning_opprinnelsesland",2015,"030106",163,"person","."
"befolkning_opprinnelsesland",2015,"030106",164,"person","."
"befolkning_opprinnelsesland",2015,"030106",203,"person","9"
"befolkning_opprinnelsesland",2015,"030106",204,"person","6"
"befolkning_opprinnelsesland",2015,"030106",205,"person","."
"befolkning_opprinnelsesland",2015,"030106",209,"person","."
"befolkning_opprinnelsesland",2015,"030106",213,"person","."
"befolkning_opprinnelsesland",2015,"030106",216,"person",":"
"befolkning_opprinnelsesland",2015,"030106",220,"person","."
"befolkning_opprinnelsesland",2015,"030106",229,"person","."
"befolkning_opprinnelsesland",2015,"030106",235,"person","."
"befolkning_opprinnelsesland",2015,"030106",239,"person","."
"befolkning_opprinnelsesland",2015,"030106",241,"person","38"
"befolkning_opprinnelsesland",2015,"030106",246,"person","28"
"befolkning_opprinnelsesland",2015,"030106",249,"person","5"
"befolkning_opprinnelsesland",2015,"030106",250,"person","."
"befolkning_opprinnelsesland",2015,"030106",254,"person","."
"befolkning_opprinnelsesland",2015,"030106",256,"person","4"
"befolkning_opprinnelsesland",2015,"030106",260,"person","10"
"befolkning_opprinnelsesland",2015,"030106",264,"person","."
"befolkning_opprinnelsesland",2015,"030106",266,"person","."
"befolkning_opprinnelsesland",2015,"030106",270,"person","5"
"befolkning_opprinnelsesland",2015,"030106",273,"person",":"
"befolkning_opprinnelsesland",2015,"030106",276,"person","10"
"befolkning_opprinnelsesland",2015,"030106",278,"person",":"
"befolkning_opprinnelsesland",2015,"030106",279,"person","7"
"befolkning_opprinnelsesland",2015,"030106",281,"person","."
"befolkning_opprinnelsesland",2015,"030106",283,"person",":"
"befolkning_opprinnelsesland",2015,"030106",286,"person","."
"befolkning_opprinnelsesland",2015,"030106",289,"person",":"
"befolkning_opprinnelsesland",2015,"030106",296,"person",":"
"befolkning_opprinnelsesland",2015,"030106",299,"person","."
"befolkning_opprinnelsesland",2015,"030106",303,"person","39"
"befolkning_opprinnelsesland",2015,"030106",304,"person","."
"befolkning_opprinnelsesland",2015,"030106",306,"person","."
"befolkning_opprinnelsesland",2015,"030106",307,"person","4"
"befolkning_opprinnelsesland",2015,"030106",308,"person","."
"befolkning_opprinnelsesland",2015,"030106",309,"person","."
"befolkning_opprinnelsesland",2015,"030106",313,"person","10"
"befolkning_opprinnelsesland",2015,"030106",319,"person",":"
"befolkning_opprinnelsesland",2015,"030106",322,"person","."
"befolkning_opprinnelsesland",2015,"030106",323,"person","."
"befolkning_opprinnelsesland",2015,"030106",326,"person",":"
"befolkning_opprinnelsesland",2015,"030106",329,"person",":"
"befolkning_opprinnelsesland",2015,"030106",333,"person","."
"befolkning_opprinnelsesland",2015,"030106",336,"person","."
"befolkning_opprinnelsesland",2015,"030106",337,"person","."
"befolkning_opprinnelsesland",2015,"030106",338,"person","."
"befolkning_opprinnelsesland",2015,"030106",339,"person","."
"befolkning_opprinnelsesland",2015,"030106",346,"person","94"
"befolkning_opprinnelsesland",2015,"030106",355,"person",":"
"befolkning_opprinnelsesland",2015,"030106",356,"person","10"
"befolkning_opprinnelsesland",2015,"030106",357,"person","."
"befolkning_opprinnelsesland",2015,"030106",359,"person","11"
"befolkning_opprinnelsesland",2015,"030106",369,"person","4"
"befolkning_opprinnelsesland",2015,"030106",373,"person","."
"befolkning_opprinnelsesland",2015,"030106",376,"person",":"
"befolkning_opprinnelsesland",2015,"030106",379,"person","4"
"befolkning_opprinnelsesland",2015,"030106",386,"person","14"
"befolkning_opprinnelsesland",2015,"030106",389,"person","."
"befolkning_opprinnelsesland",2015,"030106",393,"person",":"
"befolkning_opprinnelsesland",2015,"030106",404,"person","36"
"befolkning_opprinnelsesland",2015,"030106",406,"person","5"
"befolkning_opprinnelsesland",2015,"030106",407,"person","."
"befolkning_opprinnelsesland",2015,"030106",409,"person","."
"befolkning_opprinnelsesland",2015,"030106",410,"person","16"
"befolkning_opprinnelsesland",2015,"030106",412,"person","."
"befolkning_opprinnelsesland",2015,"030106",416,"person",":"
"befolkning_opprinnelsesland",2015,"030106",420,"person","19"
"befolkning_opprinnelsesland",2015,"030106",424,"person","19"
"befolkning_opprinnelsesland",2015,"030106",426,"person",":"
"befolkning_opprinnelsesland",2015,"030106",428,"person","260"
"befolkning_opprinnelsesland",2015,"030106",430,"person",":"
"befolkning_opprinnelsesland",2015,"030106",432,"person","."
"befolkning_opprinnelsesland",2015,"030106",436,"person","14"
"befolkning_opprinnelsesland",2015,"030106",444,"person","121"
"befolkning_opprinnelsesland",2015,"030106",448,"person","13"
"befolkning_opprinnelsesland",2015,"030106",452,"person","53"
"befolkning_opprinnelsesland",2015,"030106",456,"person","158"
"befolkning_opprinnelsesland",2015,"030106",460,"person","16"
"befolkning_opprinnelsesland",2015,"030106",464,"person","23"
"befolkning_opprinnelsesland",2015,"030106",476,"person",":"
"befolkning_opprinnelsesland",2015,"030106",478,"person",":"
"befolkning_opprinnelsesland",2015,"030106",480,"person","11"
"befolkning_opprinnelsesland",2015,"030106",484,"person","124"
"befolkning_opprinnelsesland",2015,"030106",488,"person",":"
"befolkning_opprinnelsesland",2015,"030106",492,"person","39"
"befolkning_opprinnelsesland",2015,"030106",496,"person","."
"befolkning_opprinnelsesland",2015,"030106",500,"person","4"
"befolkning_opprinnelsesland",2015,"030106",502,"person",":"
"befolkning_opprinnelsesland",2015,"030106",504,"person",":"
"befolkning_opprinnelsesland",2015,"030106",508,"person","8"
"befolkning_opprinnelsesland",2015,"030106",510,"person",":"
"befolkning_opprinnelsesland",2015,"030106",512,"person","12"
"befolkning_opprinnelsesland",2015,"030106",513,"person","."
"befolkning_opprinnelsesland",2015,"030106",516,"person",":"
"befolkning_opprinnelsesland",2015,"030106",520,"person","."
"befolkning_opprinnelsesland",2015,"030106",524,"person","6"
"befolkning_opprinnelsesland",2015,"030106",528,"person","6"
"befolkning_opprinnelsesland",2015,"030106",534,"person","72"
"befolkning_opprinnelsesland",2015,"030106",537,"person","."
"befolkning_opprinnelsesland",2015,"030106",540,"person","."
"befolkning_opprinnelsesland",2015,"030106",544,"person","4"
"befolkning_opprinnelsesland",2015,"030106",548,"person","4"
"befolkning_opprinnelsesland",2015,"030106",550,"person","."
"befolkning_opprinnelsesland",2015,"030106",552,"person","."
"befolkning_opprinnelsesland",2015,"030106",554,"person",":"
"befolkning_opprinnelsesland",2015,"030106",564,"person","6"
"befolkning_opprinnelsesland",2015,"030106",568,"person","50"
"befolkning_opprinnelsesland",2015,"030106",575,"person","38"
"befolkning_opprinnelsesland",2015,"030106",578,"person",":"
"befolkning_opprinnelsesland",2015,"030106",601,"person","."
"befolkning_opprinnelsesland",2015,"030106",602,"person","."
"befolkning_opprinnelsesland",2015,"030106",603,"person","."
"befolkning_opprinnelsesland",2015,"030106",604,"person","."
"befolkning_opprinnelsesland",2015,"030106",605,"person","."
"befolkning_opprinnelsesland",2015,"030106",606,"person","."
"befolkning_opprinnelsesland",2015,"030106",608,"person","."
"befolkning_opprinnelsesland",2015,"030106",612,"person","19"
"befolkning_opprinnelsesland",2015,"030106",613,"person","."
"befolkning_opprinnelsesland",2015,"030106",616,"person","."
"befolkning_opprinnelsesland",2015,"030106",620,"person","7"
"befolkning_opprinnelsesland",2015,"030106",622,"person",":"
"befolkning_opprinnelsesland",2015,"030106",624,"person","6"
"befolkning_opprinnelsesland",2015,"030106",629,"person",":"
"befolkning_opprinnelsesland",2015,"030106",631,"person","."
"befolkning_opprinnelsesland",2015,"030106",632,"person",":"
"befolkning_opprinnelsesland",2015,"030106",636,"person","."
"befolkning_opprinnelsesland",2015,"030106",644,"person",":"
"befolkning_opprinnelsesland",2015,"030106",648,"person",":"
"befolkning_opprinnelsesland",2015,"030106",650,"person","."
"befolkning_opprinnelsesland",2015,"030106",652,"person","16"
"befolkning_opprinnelsesland",2015,"030106",654,"person","."
"befolkning_opprinnelsesland",2015,"030106",657,"person","."
"befolkning_opprinnelsesland",2015,"030106",658,"person","."
"befolkning_opprinnelsesland",2015,"030106",659,"person","."
"befolkning_opprinnelsesland",2015,"030106",660,"person","."
"befolkning_opprinnelsesland",2015,"030106",661,"person","."
"befolkning_opprinnelsesland",2015,"030106",664,"person","."
"befolkning_opprinnelsesland",2015,"030106",668,"person",":"
"befolkning_opprinnelsesland",2015,"030106",672,"person",":"
"befolkning_opprinnelsesland",2015,"030106",676,"person","."
"befolkning_opprinnelsesland",2015,"030106",677,"person","."
"befolkning_opprinnelsesland",2015,"030106",678,"person","."
"befolkning_opprinnelsesland",2015,"030106",679,"person","."
"befolkning_opprinnelsesland",2015,"030106",680,"person",":"
"befolkning_opprinnelsesland",2015,"030106",681,"person","."
"befolkning_opprinnelsesland",2015,"030106",684,"person","128"
"befolkning_opprinnelsesland",2015,"030106",685,"person",":"
"befolkning_opprinnelsesland",2015,"030106",686,"person","."
"befolkning_opprinnelsesland",2015,"030106",687,"person","."
"befolkning_opprinnelsesland",2015,"030106",705,"person","15"
"befolkning_opprinnelsesland",2015,"030106",710,"person",":"
"befolkning_opprinnelsesland",2015,"030106",715,"person","48"
"befolkning_opprinnelsesland",2015,"030106",720,"person","."
"befolkning_opprinnelsesland",2015,"030106",725,"person","25"
"befolkning_opprinnelsesland",2015,"030106",730,"person","18"
"befolkning_opprinnelsesland",2015,"030106",735,"person",":"
"befolkning_opprinnelsesland",2015,"030106",740,"person","."
"befolkning_opprinnelsesland",2015,"030106",745,"person","."
"befolkning_opprinnelsesland",2015,"030106",755,"person","."
"befolkning_opprinnelsesland",2015,"030106",760,"person","12"
"befolkning_opprinnelsesland",2015,"030106",765,"person","."
"befolkning_opprinnelsesland",2015,"030106",770,"person",":"
"befolkning_opprinnelsesland",2015,"030106",775,"person","20"
"befolkning_opprinnelsesland",2015,"030106",802,"person","."
"befolkning_opprinnelsesland",2015,"030106",805,"person","14"
"befolkning_opprinnelsesland",2015,"030106",806,"person","."
"befolkning_opprinnelsesland",2015,"030106",807,"person","."
"befolkning_opprinnelsesland",2015,"030106",808,"person","."
"befolkning_opprinnelsesland",2015,"030106",809,"person","."
"befolkning_opprinnelsesland",2015,"030106",811,"person","."
"befolkning_opprinnelsesland",2015,"030106",812,"person","."
"befolkning_opprinnelsesland",2015,"030106",813,"person","."
"befolkning_opprinnelsesland",2015,"030106",814,"person","."
"befolkning_opprinnelsesland",2015,"030106",815,"person","."
"befolkning_opprinnelsesland",2015,"030106",816,"person","."
"befolkning_opprinnelsesland",2015,"030106",817,"person","."
"befolkning_opprinnelsesland",2015,"030106",818,"person","."
"befolkning_opprinnelsesland",2015,"030106",819,"person","."
"befolkning_opprinnelsesland",2015,"030106",820,"person","5"
"befolkning_opprinnelsesland",2015,"030106",821,"person","."
"befolkning_opprinnelsesland",2015,"030106",822,"person","."
"befolkning_opprinnelsesland",2015,"030106",826,"person","."
"befolkning_opprinnelsesland",2015,"030106",827,"person","."
"befolkning_opprinnelsesland",2015,"030106",828,"person","."
"befolkning_opprinnelsesland",2015,"030106",829,"person","."
"befolkning_opprinnelsesland",2015,"030106",830,"person","."
"befolkning_opprinnelsesland",2015,"030106",832,"person","."
"befolkning_opprinnelsesland",2015,"030106",833,"person","."
"befolkning_opprinnelsesland",2015,"030106",835,"person","."
"befolkning_opprinnelsesland",2015,"030106",839,"person","."
"befolkning_opprinnelsesland",2015,"030106",840,"person","."
"befolkning_opprinnelsesland",2015,"030106",970,"person","70"
"befolkning_opprinnelsesland",2015,"030106",980,"person","."
"befolkning_opprinnelsesland",2015,"030106",990,"person","."
"befolkning_opprinnelsesland",2015,"030107",101,"person","357"
"befolkning_opprinnelsesland",2015,"030107",102,"person",":"
"befolkning_opprinnelsesland",2015,"030107",103,"person","87"
"befolkning_opprinnelsesland",2015,"030107",104,"person",":"
"befolkning_opprinnelsesland",2015,"030107",105,"person","66"
"befolkning_opprinnelsesland",2015,"030107",106,"person","718"
"befolkning_opprinnelsesland",2015,"030107",111,"person","16"
"befolkning_opprinnelsesland",2015,"030107",112,"person","31"
"befolkning_opprinnelsesland",2015,"030107",113,"person","33"
"befolkning_opprinnelsesland",2015,"030107",114,"person","."
"befolkning_opprinnelsesland",2015,"030107",115,"person","43"
"befolkning_opprinnelsesland",2015,"030107",117,"person","143"
"befolkning_opprinnelsesland",2015,"030107",118,"person","."
"befolkning_opprinnelsesland",2015,"030107",119,"person","50"
"befolkning_opprinnelsesland",2015,"030107",120,"person","16"
"befolkning_opprinnelsesland",2015,"030107",121,"person","11"
"befolkning_opprinnelsesland",2015,"030107",122,"person","18"
"befolkning_opprinnelsesland",2015,"030107",123,"person","61"
"befolkning_opprinnelsesland",2015,"030107",124,"person","36"
"befolkning_opprinnelsesland",2015,"030107",126,"person",":"
"befolkning_opprinnelsesland",2015,"030107",127,"person","83"
"befolkning_opprinnelsesland",2015,"030107",128,"person",":"
"befolkning_opprinnelsesland",2015,"030107",129,"person","."
"befolkning_opprinnelsesland",2015,"030107",130,"person","."
"befolkning_opprinnelsesland",2015,"030107",131,"person","1052"
"befolkning_opprinnelsesland",2015,"030107",132,"person","36"
"befolkning_opprinnelsesland",2015,"030107",133,"person","83"
"befolkning_opprinnelsesland",2015,"030107",134,"person","."
"befolkning_opprinnelsesland",2015,"030107",136,"person","176"
"befolkning_opprinnelsesland",2015,"030107",137,"person","51"
"befolkning_opprinnelsesland",2015,"030107",138,"person",":"
"befolkning_opprinnelsesland",2015,"030107",139,"person","232"
"befolkning_opprinnelsesland",2015,"030107",140,"person","187"
"befolkning_opprinnelsesland",2015,"030107",141,"person","42"
"befolkning_opprinnelsesland",2015,"030107",143,"person","50"
"befolkning_opprinnelsesland",2015,"030107",144,"person","343"
"befolkning_opprinnelsesland",2015,"030107",146,"person",":"
"befolkning_opprinnelsesland",2015,"030107",148,"person","52"
"befolkning_opprinnelsesland",2015,"030107",152,"person","48"
"befolkning_opprinnelsesland",2015,"030107",153,"person","18"
"befolkning_opprinnelsesland",2015,"030107",154,"person","."
"befolkning_opprinnelsesland",2015,"030107",155,"person","41"
"befolkning_opprinnelsesland",2015,"030107",156,"person","10"
"befolkning_opprinnelsesland",2015,"030107",157,"person","19"
"befolkning_opprinnelsesland",2015,"030107",158,"person","51"
"befolkning_opprinnelsesland",2015,"030107",159,"person","35"
"befolkning_opprinnelsesland",2015,"030107",160,"person","10"
"befolkning_opprinnelsesland",2015,"030107",161,"person","19"
"befolkning_opprinnelsesland",2015,"030107",162,"person","."
"befolkning_opprinnelsesland",2015,"030107",163,"person","."
"befolkning_opprinnelsesland",2015,"030107",164,"person","."
"befolkning_opprinnelsesland",2015,"030107",203,"person","6"
"befolkning_opprinnelsesland",2015,"030107",204,"person","5"
"befolkning_opprinnelsesland",2015,"030107",205,"person",":"
"befolkning_opprinnelsesland",2015,"030107",209,"person","."
"befolkning_opprinnelsesland",2015,"030107",213,"person","."
"befolkning_opprinnelsesland",2015,"030107",216,"person",":"
"befolkning_opprinnelsesland",2015,"030107",220,"person","."
"befolkning_opprinnelsesland",2015,"030107",229,"person","."
"befolkning_opprinnelsesland",2015,"030107",235,"person","."
"befolkning_opprinnelsesland",2015,"030107",239,"person","."
"befolkning_opprinnelsesland",2015,"030107",241,"person","39"
"befolkning_opprinnelsesland",2015,"030107",246,"person","62"
"befolkning_opprinnelsesland",2015,"030107",249,"person","19"
"befolkning_opprinnelsesland",2015,"030107",250,"person","."
"befolkning_opprinnelsesland",2015,"030107",254,"person","."
"befolkning_opprinnelsesland",2015,"030107",256,"person","5"
"befolkning_opprinnelsesland",2015,"030107",260,"person","11"
"befolkning_opprinnelsesland",2015,"030107",264,"person",":"
"befolkning_opprinnelsesland",2015,"030107",266,"person",":"
"befolkning_opprinnelsesland",2015,"030107",270,"person","13"
"befolkning_opprinnelsesland",2015,"030107",273,"person","."
"befolkning_opprinnelsesland",2015,"030107",276,"person","14"
"befolkning_opprinnelsesland",2015,"030107",278,"person",":"
"befolkning_opprinnelsesland",2015,"030107",279,"person","15"
"befolkning_opprinnelsesland",2015,"030107",281,"person","."
"befolkning_opprinnelsesland",2015,"030107",283,"person",":"
"befolkning_opprinnelsesland",2015,"030107",286,"person",":"
"befolkning_opprinnelsesland",2015,"030107",289,"person",":"
"befolkning_opprinnelsesland",2015,"030107",296,"person","5"
"befolkning_opprinnelsesland",2015,"030107",299,"person","."
"befolkning_opprinnelsesland",2015,"030107",303,"person","37"
"befolkning_opprinnelsesland",2015,"030107",304,"person","."
"befolkning_opprinnelsesland",2015,"030107",306,"person",":"
"befolkning_opprinnelsesland",2015,"030107",307,"person",":"
"befolkning_opprinnelsesland",2015,"030107",308,"person","."
"befolkning_opprinnelsesland",2015,"030107",309,"person","."
"befolkning_opprinnelsesland",2015,"030107",313,"person","24"
"befolkning_opprinnelsesland",2015,"030107",319,"person",":"
"befolkning_opprinnelsesland",2015,"030107",322,"person","."
"befolkning_opprinnelsesland",2015,"030107",323,"person","."
"befolkning_opprinnelsesland",2015,"030107",326,"person",":"
"befolkning_opprinnelsesland",2015,"030107",329,"person","8"
"befolkning_opprinnelsesland",2015,"030107",333,"person","."
"befolkning_opprinnelsesland",2015,"030107",336,"person",":"
"befolkning_opprinnelsesland",2015,"030107",337,"person","."
"befolkning_opprinnelsesland",2015,"030107",338,"person","."
"befolkning_opprinnelsesland",2015,"030107",339,"person","4"
"befolkning_opprinnelsesland",2015,"030107",346,"person","154"
"befolkning_opprinnelsesland",2015,"030107",355,"person","."
"befolkning_opprinnelsesland",2015,"030107",356,"person","11"
"befolkning_opprinnelsesland",2015,"030107",357,"person","."
"befolkning_opprinnelsesland",2015,"030107",359,"person","19"
"befolkning_opprinnelsesland",2015,"030107",369,"person",":"
"befolkning_opprinnelsesland",2015,"030107",373,"person","."
"befolkning_opprinnelsesland",2015,"030107",376,"person","."
"befolkning_opprinnelsesland",2015,"030107",379,"person","6"
"befolkning_opprinnelsesland",2015,"030107",386,"person","12"
"befolkning_opprinnelsesland",2015,"030107",389,"person",":"
"befolkning_opprinnelsesland",2015,"030107",393,"person",":"
"befolkning_opprinnelsesland",2015,"030107",404,"person","43"
"befolkning_opprinnelsesland",2015,"030107",406,"person",":"
"befolkning_opprinnelsesland",2015,"030107",407,"person",":"
"befolkning_opprinnelsesland",2015,"030107",409,"person","."
"befolkning_opprinnelsesland",2015,"030107",410,"person","17"
"befolkning_opprinnelsesland",2015,"030107",412,"person","."
"befolkning_opprinnelsesland",2015,"030107",416,"person","."
"befolkning_opprinnelsesland",2015,"030107",420,"person","12"
"befolkning_opprinnelsesland",2015,"030107",424,"person","23"
"befolkning_opprinnelsesland",2015,"030107",426,"person",":"
"befolkning_opprinnelsesland",2015,"030107",428,"person","636"
"befolkning_opprinnelsesland",2015,"030107",430,"person",":"
"befolkning_opprinnelsesland",2015,"030107",432,"person","6"
"befolkning_opprinnelsesland",2015,"030107",436,"person","19"
"befolkning_opprinnelsesland",2015,"030107",444,"person","115"
"befolkning_opprinnelsesland",2015,"030107",448,"person","19"
"befolkning_opprinnelsesland",2015,"030107",452,"person","80"
"befolkning_opprinnelsesland",2015,"030107",456,"person","167"
"befolkning_opprinnelsesland",2015,"030107",460,"person","8"
"befolkning_opprinnelsesland",2015,"030107",464,"person","25"
"befolkning_opprinnelsesland",2015,"030107",476,"person","."
"befolkning_opprinnelsesland",2015,"030107",478,"person",":"
"befolkning_opprinnelsesland",2015,"030107",480,"person","5"
"befolkning_opprinnelsesland",2015,"030107",484,"person","142"
"befolkning_opprinnelsesland",2015,"030107",488,"person",":"
"befolkning_opprinnelsesland",2015,"030107",492,"person","23"
"befolkning_opprinnelsesland",2015,"030107",496,"person","."
"befolkning_opprinnelsesland",2015,"030107",500,"person","4"
"befolkning_opprinnelsesland",2015,"030107",502,"person",":"
"befolkning_opprinnelsesland",2015,"030107",504,"person","."
