"tabell_navn","aar","naringsregion_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2014","21","1","innvandrere","personer","9"
"grunnskolepoeng","2014","21","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","21","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","21","0","alle","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","21","0","alle","personer","126"
"grunnskolepoeng","2014","21","0","bef_u_innv_og_norskf","grunnskolepoeng","42"
"grunnskolepoeng","2014","21","0","bef_u_innv_og_norskf","personer","115"
"grunnskolepoeng","2014","21","0","befolkningen_ellers","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","21","0","befolkningen_ellers","personer","116"
"grunnskolepoeng","2014","21","0","innvandrere","grunnskolepoeng","37"
"grunnskolepoeng","2014","21","0","innvandrere","personer","15"
"grunnskolepoeng","2014","21","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","21","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","22","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","22","alle","alle","personer","376"
"grunnskolepoeng","2014","22","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","22","alle","bef_u_innv_og_norskf","personer","343"
"grunnskolepoeng","2014","22","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","22","alle","befolkningen_ellers","personer","348"
"grunnskolepoeng","2014","22","alle","innvandrere","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","22","alle","innvandrere","personer","29"
"grunnskolepoeng","2014","22","alle","norskfodte_m_innvf","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","22","alle","norskfodte_m_innvf","personer","5"
"grunnskolepoeng","2014","22","1","alle","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","22","1","alle","personer","205"
"grunnskolepoeng","2014","22","1","bef_u_innv_og_norskf","grunnskolepoeng","39"
"grunnskolepoeng","2014","22","1","bef_u_innv_og_norskf","personer","188"
"grunnskolepoeng","2014","22","1","befolkningen_ellers","grunnskolepoeng","39"
"grunnskolepoeng","2014","22","1","befolkningen_ellers","personer","190"
"grunnskolepoeng","2014","22","1","innvandrere","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","22","1","innvandrere","personer","14"
"grunnskolepoeng","2014","22","1","norskfodte_m_innvf","grunnskolepoeng","34"
"grunnskolepoeng","2014","22","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","22","0","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","22","0","alle","personer","171"
"grunnskolepoeng","2014","22","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","22","0","bef_u_innv_og_norskf","personer","155"
"grunnskolepoeng","2014","22","0","befolkningen_ellers","grunnskolepoeng","43"
"grunnskolepoeng","2014","22","0","befolkningen_ellers","personer","158"
"grunnskolepoeng","2014","22","0","innvandrere","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","22","0","innvandrere","personer","15"
"grunnskolepoeng","2014","22","0","norskfodte_m_innvf","grunnskolepoeng","49,2"
"grunnskolepoeng","2014","22","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","23","alle","alle","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","23","alle","alle","personer","226"
"grunnskolepoeng","2014","23","alle","bef_u_innv_og_norskf","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","23","alle","bef_u_innv_og_norskf","personer","211"
"grunnskolepoeng","2014","23","alle","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","23","alle","befolkningen_ellers","personer","215"
"grunnskolepoeng","2014","23","alle","innvandrere","grunnskolepoeng","35,8"
"grunnskolepoeng","2014","23","alle","innvandrere","personer","9"
"grunnskolepoeng","2014","23","alle","norskfodte_m_innvf","grunnskolepoeng","32"
"grunnskolepoeng","2014","23","alle","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2014","23","1","alle","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","23","1","alle","personer","112"
"grunnskolepoeng","2014","23","1","bef_u_innv_og_norskf","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","23","1","bef_u_innv_og_norskf","personer","107"
"grunnskolepoeng","2014","23","1","befolkningen_ellers","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","23","1","befolkningen_ellers","personer","108"
"grunnskolepoeng","2014","23","1","innvandrere","grunnskolepoeng","29,4"
"grunnskolepoeng","2014","23","1","innvandrere","personer","4"
"grunnskolepoeng","2014","23","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","23","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","23","0","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","23","0","alle","personer","114"
"grunnskolepoeng","2014","23","0","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","23","0","bef_u_innv_og_norskf","personer","104"
"grunnskolepoeng","2014","23","0","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","23","0","befolkningen_ellers","personer","107"
"grunnskolepoeng","2014","23","0","innvandrere","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","23","0","innvandrere","personer","5"
"grunnskolepoeng","2014","23","0","norskfodte_m_innvf","grunnskolepoeng","33,8"
"grunnskolepoeng","2014","23","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","24","alle","alle","grunnskolepoeng","39"
"grunnskolepoeng","2014","24","alle","alle","personer","388"
"grunnskolepoeng","2014","24","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","24","alle","bef_u_innv_og_norskf","personer","349"
"grunnskolepoeng","2014","24","alle","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","24","alle","befolkningen_ellers","personer","351"
"grunnskolepoeng","2014","24","alle","innvandrere","grunnskolepoeng","35,2"
"grunnskolepoeng","2014","24","alle","innvandrere","personer","37"
"grunnskolepoeng","2014","24","alle","norskfodte_m_innvf","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","24","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","24","1","alle","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","24","1","alle","personer","210"
"grunnskolepoeng","2014","24","1","bef_u_innv_og_norskf","grunnskolepoeng","37"
"grunnskolepoeng","2014","24","1","bef_u_innv_og_norskf","personer","190"
"grunnskolepoeng","2014","24","1","befolkningen_ellers","grunnskolepoeng","37"
"grunnskolepoeng","2014","24","1","befolkningen_ellers","personer","192"
"grunnskolepoeng","2014","24","1","innvandrere","grunnskolepoeng","33"
"grunnskolepoeng","2014","24","1","innvandrere","personer","19"
"grunnskolepoeng","2014","24","1","norskfodte_m_innvf","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","24","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","24","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","24","0","alle","personer","178"
"grunnskolepoeng","2014","24","0","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","24","0","bef_u_innv_og_norskf","personer","159"
"grunnskolepoeng","2014","24","0","befolkningen_ellers","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","24","0","befolkningen_ellers","personer","159"
"grunnskolepoeng","2014","24","0","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","24","0","innvandrere","personer","19"
"grunnskolepoeng","2014","24","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","24","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","25","alle","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","25","alle","alle","personer","1538"
"grunnskolepoeng","2014","25","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","25","alle","bef_u_innv_og_norskf","personer","1381"
"grunnskolepoeng","2014","25","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","25","alle","befolkningen_ellers","personer","1432"
"grunnskolepoeng","2014","25","alle","innvandrere","grunnskolepoeng","34,6"
"grunnskolepoeng","2014","25","alle","innvandrere","personer","107"
"grunnskolepoeng","2014","25","alle","norskfodte_m_innvf","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","25","alle","norskfodte_m_innvf","personer","51"
"grunnskolepoeng","2014","25","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","25","1","alle","personer","791"
"grunnskolepoeng","2014","25","1","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","25","1","bef_u_innv_og_norskf","personer","712"
"grunnskolepoeng","2014","25","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","25","1","befolkningen_ellers","personer","736"
"grunnskolepoeng","2014","25","1","innvandrere","grunnskolepoeng","32,8"
"grunnskolepoeng","2014","25","1","innvandrere","personer","52"
"grunnskolepoeng","2014","25","1","norskfodte_m_innvf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","25","1","norskfodte_m_innvf","personer","24"
"grunnskolepoeng","2014","25","0","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","25","0","alle","personer","747"
"grunnskolepoeng","2014","25","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","25","0","bef_u_innv_og_norskf","personer","669"
"grunnskolepoeng","2014","25","0","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","25","0","befolkningen_ellers","personer","696"
"grunnskolepoeng","2014","25","0","innvandrere","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","25","0","innvandrere","personer","54"
"grunnskolepoeng","2014","25","0","norskfodte_m_innvf","grunnskolepoeng","41"
"grunnskolepoeng","2014","25","0","norskfodte_m_innvf","personer","27"
"grunnskolepoeng","2014","26","alle","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","26","alle","alle","personer","1116"
"grunnskolepoeng","2014","26","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","26","alle","bef_u_innv_og_norskf","personer","1001"
"grunnskolepoeng","2014","26","alle","befolkningen_ellers","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","26","alle","befolkningen_ellers","personer","1033"
"grunnskolepoeng","2014","26","alle","innvandrere","grunnskolepoeng","37"
"grunnskolepoeng","2014","26","alle","innvandrere","personer","83"
"grunnskolepoeng","2014","26","alle","norskfodte_m_innvf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","26","alle","norskfodte_m_innvf","personer","31"
"grunnskolepoeng","2014","26","1","alle","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","26","1","alle","personer","561"
"grunnskolepoeng","2014","26","1","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","26","1","bef_u_innv_og_norskf","personer","492"
"grunnskolepoeng","2014","26","1","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","26","1","befolkningen_ellers","personer","507"
"grunnskolepoeng","2014","26","1","innvandrere","grunnskolepoeng","34,8"
"grunnskolepoeng","2014","26","1","innvandrere","personer","54"
"grunnskolepoeng","2014","26","1","norskfodte_m_innvf","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","26","1","norskfodte_m_innvf","personer","15"
"grunnskolepoeng","2014","26","0","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","26","0","alle","personer","555"
"grunnskolepoeng","2014","26","0","bef_u_innv_og_norskf","grunnskolepoeng","43"
"grunnskolepoeng","2014","26","0","bef_u_innv_og_norskf","personer","509"
"grunnskolepoeng","2014","26","0","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","26","0","befolkningen_ellers","personer","526"
"grunnskolepoeng","2014","26","0","innvandrere","grunnskolepoeng","41"
"grunnskolepoeng","2014","26","0","innvandrere","personer","29"
"grunnskolepoeng","2014","26","0","norskfodte_m_innvf","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","26","0","norskfodte_m_innvf","personer","16"
"grunnskolepoeng","2014","27","alle","alle","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","27","alle","alle","personer","1430"
"grunnskolepoeng","2014","27","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","27","alle","bef_u_innv_og_norskf","personer","1250"
"grunnskolepoeng","2014","27","alle","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","27","alle","befolkningen_ellers","personer","1303"
"grunnskolepoeng","2014","27","alle","innvandrere","grunnskolepoeng","34,6"
"grunnskolepoeng","2014","27","alle","innvandrere","personer","127"
"grunnskolepoeng","2014","27","alle","norskfodte_m_innvf","grunnskolepoeng","36"
"grunnskolepoeng","2014","27","alle","norskfodte_m_innvf","personer","53"
"grunnskolepoeng","2014","27","1","alle","grunnskolepoeng","37"
"grunnskolepoeng","2014","27","1","alle","personer","724"
"grunnskolepoeng","2014","27","1","bef_u_innv_og_norskf","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","27","1","bef_u_innv_og_norskf","personer","628"
"grunnskolepoeng","2014","27","1","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","27","1","befolkningen_ellers","personer","657"
"grunnskolepoeng","2014","27","1","innvandrere","grunnskolepoeng","33,2"
"grunnskolepoeng","2014","27","1","innvandrere","personer","67"
"grunnskolepoeng","2014","27","1","norskfodte_m_innvf","grunnskolepoeng","34"
"grunnskolepoeng","2014","27","1","norskfodte_m_innvf","personer","28"
"grunnskolepoeng","2014","27","0","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","27","0","alle","personer","706"
"grunnskolepoeng","2014","27","0","bef_u_innv_og_norskf","grunnskolepoeng","41"
"grunnskolepoeng","2014","27","0","bef_u_innv_og_norskf","personer","622"
"grunnskolepoeng","2014","27","0","befolkningen_ellers","grunnskolepoeng","41"
"grunnskolepoeng","2014","27","0","befolkningen_ellers","personer","646"
"grunnskolepoeng","2014","27","0","innvandrere","grunnskolepoeng","36,2"
"grunnskolepoeng","2014","27","0","innvandrere","personer","60"
"grunnskolepoeng","2014","27","0","norskfodte_m_innvf","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","27","0","norskfodte_m_innvf","personer","25"
"grunnskolepoeng","2014","28","alle","alle","grunnskolepoeng","40"
"grunnskolepoeng","2014","28","alle","alle","personer","197"
"grunnskolepoeng","2014","28","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","28","alle","bef_u_innv_og_norskf","personer","171"
"grunnskolepoeng","2014","28","alle","befolkningen_ellers","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","28","alle","befolkningen_ellers","personer","177"
"grunnskolepoeng","2014","28","alle","innvandrere","grunnskolepoeng","36,4"
"grunnskolepoeng","2014","28","alle","innvandrere","personer","20"
"grunnskolepoeng","2014","28","alle","norskfodte_m_innvf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","28","alle","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2014","28","1","alle","grunnskolepoeng","36,8"
"grunnskolepoeng","2014","28","1","alle","personer","102"
"grunnskolepoeng","2014","28","1","bef_u_innv_og_norskf","grunnskolepoeng","36,8"
"grunnskolepoeng","2014","28","1","bef_u_innv_og_norskf","personer","90"
"grunnskolepoeng","2014","28","1","befolkningen_ellers","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","28","1","befolkningen_ellers","personer","94"
"grunnskolepoeng","2014","28","1","innvandrere","grunnskolepoeng","34,2"
"grunnskolepoeng","2014","28","1","innvandrere","personer","7"
"grunnskolepoeng","2014","28","1","norskfodte_m_innvf","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","28","1","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2014","28","0","alle","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","28","0","alle","personer","95"
"grunnskolepoeng","2014","28","0","bef_u_innv_og_norskf","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","28","0","bef_u_innv_og_norskf","personer","81"
"grunnskolepoeng","2014","28","0","befolkningen_ellers","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","28","0","befolkningen_ellers","personer","83"
"grunnskolepoeng","2014","28","0","innvandrere","grunnskolepoeng","38"
"grunnskolepoeng","2014","28","0","innvandrere","personer","12"
"grunnskolepoeng","2014","28","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","28","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","29","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","29","alle","alle","personer","213"
"grunnskolepoeng","2014","29","alle","bef_u_innv_og_norskf","grunnskolepoeng","41"
"grunnskolepoeng","2014","29","alle","bef_u_innv_og_norskf","personer","199"
"grunnskolepoeng","2014","29","alle","befolkningen_ellers","grunnskolepoeng","41"
"grunnskolepoeng","2014","29","alle","befolkningen_ellers","personer","201"
"grunnskolepoeng","2014","29","alle","innvandrere","grunnskolepoeng","33"
"grunnskolepoeng","2014","29","alle","innvandrere","personer","13"
"grunnskolepoeng","2014","29","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","29","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","29","1","alle","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","29","1","alle","personer","106"
"grunnskolepoeng","2014","29","1","bef_u_innv_og_norskf","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","29","1","bef_u_innv_og_norskf","personer","101"
"grunnskolepoeng","2014","29","1","befolkningen_ellers","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","29","1","befolkningen_ellers","personer","102"
"grunnskolepoeng","2014","29","1","innvandrere","grunnskolepoeng","30,8"
"grunnskolepoeng","2014","29","1","innvandrere","personer","3"
"grunnskolepoeng","2014","29","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","29","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","29","0","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","29","0","alle","personer","107"
"grunnskolepoeng","2014","29","0","bef_u_innv_og_norskf","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","29","0","bef_u_innv_og_norskf","personer","98"
"grunnskolepoeng","2014","29","0","befolkningen_ellers","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","29","0","befolkningen_ellers","personer","99"
"grunnskolepoeng","2014","29","0","innvandrere","grunnskolepoeng","34,2"
"grunnskolepoeng","2014","29","0","innvandrere","personer","10"
"grunnskolepoeng","2014","29","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","29","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","30","alle","alle","grunnskolepoeng","40"
"grunnskolepoeng","2014","30","alle","alle","personer","190"
"grunnskolepoeng","2014","30","alle","bef_u_innv_og_norskf","grunnskolepoeng","40"
"grunnskolepoeng","2014","30","alle","bef_u_innv_og_norskf","personer","176"
"grunnskolepoeng","2014","30","alle","befolkningen_ellers","grunnskolepoeng","40"
"grunnskolepoeng","2014","30","alle","befolkningen_ellers","personer","177"
"grunnskolepoeng","2014","30","alle","innvandrere","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","30","alle","innvandrere","personer","14"
"grunnskolepoeng","2014","30","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","30","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","30","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","30","1","alle","personer","97"
"grunnskolepoeng","2014","30","1","bef_u_innv_og_norskf","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","30","1","bef_u_innv_og_norskf","personer","90"
"grunnskolepoeng","2014","30","1","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","30","1","befolkningen_ellers","personer","91"
"grunnskolepoeng","2014","30","1","innvandrere","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","30","1","innvandrere","personer","6"
"grunnskolepoeng","2014","30","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","30","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","30","0","alle","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","30","0","alle","personer","93"
"grunnskolepoeng","2014","30","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","30","0","bef_u_innv_og_norskf","personer","86"
"grunnskolepoeng","2014","30","0","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","30","0","befolkningen_ellers","personer","86"
"grunnskolepoeng","2014","30","0","innvandrere","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","30","0","innvandrere","personer","9"
"grunnskolepoeng","2014","30","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","30","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","31","alle","alle","grunnskolepoeng","39"
"grunnskolepoeng","2014","31","alle","alle","personer","101"
"grunnskolepoeng","2014","31","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","31","alle","bef_u_innv_og_norskf","personer","93"
"grunnskolepoeng","2014","31","alle","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","31","alle","befolkningen_ellers","personer","93"
"grunnskolepoeng","2014","31","alle","innvandrere","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","31","alle","innvandrere","personer","7"
"grunnskolepoeng","2014","31","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","31","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","31","1","alle","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","31","1","alle","personer","47"
"grunnskolepoeng","2014","31","1","bef_u_innv_og_norskf","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","31","1","bef_u_innv_og_norskf","personer","43"
"grunnskolepoeng","2014","31","1","befolkningen_ellers","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","31","1","befolkningen_ellers","personer","43"
"grunnskolepoeng","2014","31","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","31","1","innvandrere","personer","0"
"grunnskolepoeng","2014","31","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","31","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","31","0","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","31","0","alle","personer","54"
"grunnskolepoeng","2014","31","0","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","31","0","bef_u_innv_og_norskf","personer","50"
"grunnskolepoeng","2014","31","0","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","31","0","befolkningen_ellers","personer","50"
"grunnskolepoeng","2014","31","0","innvandrere","grunnskolepoeng","35,2"
"grunnskolepoeng","2014","31","0","innvandrere","personer","6"
"grunnskolepoeng","2014","31","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","31","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","32","alle","alle","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","32","alle","alle","personer","1132"
"grunnskolepoeng","2014","32","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","32","alle","bef_u_innv_og_norskf","personer","1010"
"grunnskolepoeng","2014","32","alle","befolkningen_ellers","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","32","alle","befolkningen_ellers","personer","1034"
"grunnskolepoeng","2014","32","alle","innvandrere","grunnskolepoeng","36,8"
"grunnskolepoeng","2014","32","alle","innvandrere","personer","98"
"grunnskolepoeng","2014","32","alle","norskfodte_m_innvf","grunnskolepoeng","44,8"
"grunnskolepoeng","2014","32","alle","norskfodte_m_innvf","personer","23"
"grunnskolepoeng","2014","32","1","alle","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","32","1","alle","personer","560"
"grunnskolepoeng","2014","32","1","bef_u_innv_og_norskf","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","32","1","bef_u_innv_og_norskf","personer","507"
"grunnskolepoeng","2014","32","1","befolkningen_ellers","grunnskolepoeng","38"
"grunnskolepoeng","2014","32","1","befolkningen_ellers","personer","517"
"grunnskolepoeng","2014","32","1","innvandrere","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","32","1","innvandrere","personer","42"
"grunnskolepoeng","2014","32","1","norskfodte_m_innvf","grunnskolepoeng","45"
"grunnskolepoeng","2014","32","1","norskfodte_m_innvf","personer","10"
"grunnskolepoeng","2014","32","0","alle","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","32","0","alle","personer","572"
"grunnskolepoeng","2014","32","0","bef_u_innv_og_norskf","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","32","0","bef_u_innv_og_norskf","personer","503"
"grunnskolepoeng","2014","32","0","befolkningen_ellers","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","32","0","befolkningen_ellers","personer","517"
"grunnskolepoeng","2014","32","0","innvandrere","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","32","0","innvandrere","personer","56"
"grunnskolepoeng","2014","32","0","norskfodte_m_innvf","grunnskolepoeng","44,8"
"grunnskolepoeng","2014","32","0","norskfodte_m_innvf","personer","14"
"grunnskolepoeng","2014","33","alle","alle","grunnskolepoeng","39"
"grunnskolepoeng","2014","33","alle","alle","personer","474"
"grunnskolepoeng","2014","33","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","33","alle","bef_u_innv_og_norskf","personer","439"
"grunnskolepoeng","2014","33","alle","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","33","alle","befolkningen_ellers","personer","444"
"grunnskolepoeng","2014","33","alle","innvandrere","grunnskolepoeng","36,2"
"grunnskolepoeng","2014","33","alle","innvandrere","personer","29"
"grunnskolepoeng","2014","33","alle","norskfodte_m_innvf","grunnskolepoeng","42"
"grunnskolepoeng","2014","33","alle","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2014","33","1","alle","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","33","1","alle","personer","236"
"grunnskolepoeng","2014","33","1","bef_u_innv_og_norskf","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","33","1","bef_u_innv_og_norskf","personer","219"
"grunnskolepoeng","2014","33","1","befolkningen_ellers","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","33","1","befolkningen_ellers","personer","221"
"grunnskolepoeng","2014","33","1","innvandrere","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","33","1","innvandrere","personer","12"
"grunnskolepoeng","2014","33","1","norskfodte_m_innvf","grunnskolepoeng","49,8"
"grunnskolepoeng","2014","33","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","33","0","alle","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","33","0","alle","personer","238"
"grunnskolepoeng","2014","33","0","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","33","0","bef_u_innv_og_norskf","personer","220"
"grunnskolepoeng","2014","33","0","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","33","0","befolkningen_ellers","personer","223"
"grunnskolepoeng","2014","33","0","innvandrere","grunnskolepoeng","35"
"grunnskolepoeng","2014","33","0","innvandrere","personer","17"
