"tabell_navn","aar","kommune_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","0720","personer","nettoinnvandring_og_nettoinnflytting","alle","-63"
"befolkning_flytting","2014","0720","personer","utflytting","alle","827"
"befolkning_flytting","2014","0720","personer","utvandring","alle","162"
"befolkning_flytting","2014","0720","personer","utvandring_og_utflytting","alle","989"
"befolkning_flytting","2014","0722","personer","innflytting","alle","1385"
"befolkning_flytting","2014","0722","personer","innvandring","alle","147"
"befolkning_flytting","2014","0722","personer","innvandring_og_innflytting","alle","1532"
"befolkning_flytting","2014","0722","personer","nettoinnflytting","alle","45"
"befolkning_flytting","2014","0722","personer","nettoinnvandring","alle","42"
"befolkning_flytting","2014","0722","personer","nettoinnvandring_og_nettoinnflytting","alle","87"
"befolkning_flytting","2014","0722","personer","utflytting","alle","1340"
"befolkning_flytting","2014","0722","personer","utvandring","alle","105"
"befolkning_flytting","2014","0722","personer","utvandring_og_utflytting","alle","1445"
"befolkning_flytting","2014","0723","personer","innflytting","alle","318"
"befolkning_flytting","2014","0723","personer","innvandring","alle","41"
"befolkning_flytting","2014","0723","personer","innvandring_og_innflytting","alle","359"
"befolkning_flytting","2014","0723","personer","nettoinnflytting","alle","8"
"befolkning_flytting","2014","0723","personer","nettoinnvandring","alle","24"
"befolkning_flytting","2014","0723","personer","nettoinnvandring_og_nettoinnflytting","alle","32"
"befolkning_flytting","2014","0723","personer","utflytting","alle","310"
"befolkning_flytting","2014","0723","personer","utvandring","alle","17"
"befolkning_flytting","2014","0723","personer","utvandring_og_utflytting","alle","327"
"befolkning_flytting","2014","0728","personer","innflytting","alle","150"
"befolkning_flytting","2014","0728","personer","innvandring","alle","14"
"befolkning_flytting","2014","0728","personer","innvandring_og_innflytting","alle","164"
"befolkning_flytting","2014","0728","personer","nettoinnflytting","alle","5"
"befolkning_flytting","2014","0728","personer","nettoinnvandring","alle","7"
"befolkning_flytting","2014","0728","personer","nettoinnvandring_og_nettoinnflytting","alle","12"
"befolkning_flytting","2014","0728","personer","utflytting","alle","145"
"befolkning_flytting","2014","0728","personer","utvandring","alle","7"
"befolkning_flytting","2014","0728","personer","utvandring_og_utflytting","alle","152"
"befolkning_flytting","2014","0805","personer","innflytting","alle","1819"
"befolkning_flytting","2014","0805","personer","innvandring","alle","289"
"befolkning_flytting","2014","0805","personer","innvandring_og_innflytting","alle","2108"
"befolkning_flytting","2014","0805","personer","nettoinnflytting","alle","81"
"befolkning_flytting","2014","0805","personer","nettoinnvandring","alle","148"
"befolkning_flytting","2014","0805","personer","nettoinnvandring_og_nettoinnflytting","alle","229"
"befolkning_flytting","2014","0805","personer","utflytting","alle","1738"
"befolkning_flytting","2014","0805","personer","utvandring","alle","141"
"befolkning_flytting","2014","0805","personer","utvandring_og_utflytting","alle","1879"
"befolkning_flytting","2014","0806","personer","innflytting","alle","2177"
"befolkning_flytting","2014","0806","personer","innvandring","alle","389"
"befolkning_flytting","2014","0806","personer","innvandring_og_innflytting","alle","2566"
"befolkning_flytting","2014","0806","personer","nettoinnflytting","alle","-12"
"befolkning_flytting","2014","0806","personer","nettoinnvandring","alle","203"
"befolkning_flytting","2014","0806","personer","nettoinnvandring_og_nettoinnflytting","alle","191"
"befolkning_flytting","2014","0806","personer","utflytting","alle","2189"
"befolkning_flytting","2014","0806","personer","utvandring","alle","186"
"befolkning_flytting","2014","0806","personer","utvandring_og_utflytting","alle","2375"
"befolkning_flytting","2014","0807","personer","innflytting","alle","512"
"befolkning_flytting","2014","0807","personer","innvandring","alle","74"
"befolkning_flytting","2014","0807","personer","innvandring_og_innflytting","alle","586"
"befolkning_flytting","2014","0807","personer","nettoinnflytting","alle","20"
"befolkning_flytting","2014","0807","personer","nettoinnvandring","alle","33"
"befolkning_flytting","2014","0807","personer","nettoinnvandring_og_nettoinnflytting","alle","53"
"befolkning_flytting","2014","0807","personer","utflytting","alle","492"
"befolkning_flytting","2014","0807","personer","utvandring","alle","41"
"befolkning_flytting","2014","0807","personer","utvandring_og_utflytting","alle","533"
"befolkning_flytting","2014","0811","personer","innflytting","alle","133"
"befolkning_flytting","2014","0811","personer","innvandring","alle","15"
"befolkning_flytting","2014","0811","personer","innvandring_og_innflytting","alle","148"
"befolkning_flytting","2014","0811","personer","nettoinnflytting","alle","-50"
"befolkning_flytting","2014","0811","personer","nettoinnvandring","alle","11"
"befolkning_flytting","2014","0811","personer","nettoinnvandring_og_nettoinnflytting","alle","-39"
"befolkning_flytting","2014","0811","personer","utflytting","alle","183"
"befolkning_flytting","2014","0811","personer","utvandring","alle","4"
"befolkning_flytting","2014","0811","personer","utvandring_og_utflytting","alle","187"
"befolkning_flytting","2014","0814","personer","innflytting","alle","554"
"befolkning_flytting","2014","0814","personer","innvandring","alle","75"
"befolkning_flytting","2014","0814","personer","innvandring_og_innflytting","alle","629"
"befolkning_flytting","2014","0814","personer","nettoinnflytting","alle","-115"
"befolkning_flytting","2014","0814","personer","nettoinnvandring","alle","51"
"befolkning_flytting","2014","0814","personer","nettoinnvandring_og_nettoinnflytting","alle","-64"
"befolkning_flytting","2014","0814","personer","utflytting","alle","669"
"befolkning_flytting","2014","0814","personer","utvandring","alle","24"
"befolkning_flytting","2014","0814","personer","utvandring_og_utflytting","alle","693"
"befolkning_flytting","2014","0815","personer","innflytting","alle","396"
"befolkning_flytting","2014","0815","personer","innvandring","alle","50"
"befolkning_flytting","2014","0815","personer","innvandring_og_innflytting","alle","446"
"befolkning_flytting","2014","0815","personer","nettoinnflytting","alle","-4"
"befolkning_flytting","2014","0815","personer","nettoinnvandring","alle","21"
"befolkning_flytting","2014","0815","personer","nettoinnvandring_og_nettoinnflytting","alle","17"
"befolkning_flytting","2014","0815","personer","utflytting","alle","400"
"befolkning_flytting","2014","0815","personer","utvandring","alle","29"
"befolkning_flytting","2014","0815","personer","utvandring_og_utflytting","alle","429"
"befolkning_flytting","2014","0817","personer","innflytting","alle","143"
"befolkning_flytting","2014","0817","personer","innvandring","alle","16"
"befolkning_flytting","2014","0817","personer","innvandring_og_innflytting","alle","159"
"befolkning_flytting","2014","0817","personer","nettoinnflytting","alle","-5"
"befolkning_flytting","2014","0817","personer","nettoinnvandring","alle","6"
"befolkning_flytting","2014","0817","personer","nettoinnvandring_og_nettoinnflytting","alle","1"
"befolkning_flytting","2014","0817","personer","utflytting","alle","148"
"befolkning_flytting","2014","0817","personer","utvandring","alle","10"
"befolkning_flytting","2014","0817","personer","utvandring_og_utflytting","alle","158"
"befolkning_flytting","2014","0819","personer","innflytting","alle","251"
"befolkning_flytting","2014","0819","personer","innvandring","alle","96"
"befolkning_flytting","2014","0819","personer","innvandring_og_innflytting","alle","347"
"befolkning_flytting","2014","0819","personer","nettoinnflytting","alle","-75"
"befolkning_flytting","2014","0819","personer","nettoinnvandring","alle","78"
"befolkning_flytting","2014","0819","personer","nettoinnvandring_og_nettoinnflytting","alle","3"
"befolkning_flytting","2014","0819","personer","utflytting","alle","326"
"befolkning_flytting","2014","0819","personer","utvandring","alle","18"
"befolkning_flytting","2014","0819","personer","utvandring_og_utflytting","alle","344"
"befolkning_flytting","2014","0821","personer","innflytting","alle","437"
"befolkning_flytting","2014","0821","personer","innvandring","alle","92"
"befolkning_flytting","2014","0821","personer","innvandring_og_innflytting","alle","529"
"befolkning_flytting","2014","0821","personer","nettoinnflytting","alle","68"
"befolkning_flytting","2014","0821","personer","nettoinnvandring","alle","51"
"befolkning_flytting","2014","0821","personer","nettoinnvandring_og_nettoinnflytting","alle","119"
"befolkning_flytting","2014","0821","personer","utflytting","alle","369"
"befolkning_flytting","2014","0821","personer","utvandring","alle","41"
"befolkning_flytting","2014","0821","personer","utvandring_og_utflytting","alle","410"
"befolkning_flytting","2014","0822","personer","innflytting","alle","203"
"befolkning_flytting","2014","0822","personer","innvandring","alle","27"
"befolkning_flytting","2014","0822","personer","innvandring_og_innflytting","alle","230"
"befolkning_flytting","2014","0822","personer","nettoinnflytting","alle","-6"
"befolkning_flytting","2014","0822","personer","nettoinnvandring","alle","20"
"befolkning_flytting","2014","0822","personer","nettoinnvandring_og_nettoinnflytting","alle","14"
"befolkning_flytting","2014","0822","personer","utflytting","alle","209"
"befolkning_flytting","2014","0822","personer","utvandring","alle","7"
"befolkning_flytting","2014","0822","personer","utvandring_og_utflytting","alle","216"
"befolkning_flytting","2014","0826","personer","innflytting","alle","217"
"befolkning_flytting","2014","0826","personer","innvandring","alle","70"
"befolkning_flytting","2014","0826","personer","innvandring_og_innflytting","alle","287"
"befolkning_flytting","2014","0826","personer","nettoinnflytting","alle","-58"
"befolkning_flytting","2014","0826","personer","nettoinnvandring","alle","52"
"befolkning_flytting","2014","0826","personer","nettoinnvandring_og_nettoinnflytting","alle","-6"
"befolkning_flytting","2014","0826","personer","utflytting","alle","275"
"befolkning_flytting","2014","0826","personer","utvandring","alle","18"
"befolkning_flytting","2014","0826","personer","utvandring_og_utflytting","alle","293"
"befolkning_flytting","2014","0827","personer","innflytting","alle","59"
"befolkning_flytting","2014","0827","personer","innvandring","alle","15"
"befolkning_flytting","2014","0827","personer","innvandring_og_innflytting","alle","74"
"befolkning_flytting","2014","0827","personer","nettoinnflytting","alle","-14"
"befolkning_flytting","2014","0827","personer","nettoinnvandring","alle","12"
"befolkning_flytting","2014","0827","personer","nettoinnvandring_og_nettoinnflytting","alle","-2"
"befolkning_flytting","2014","0827","personer","utflytting","alle","73"
"befolkning_flytting","2014","0827","personer","utvandring","alle","3"
"befolkning_flytting","2014","0827","personer","utvandring_og_utflytting","alle","76"
"befolkning_flytting","2014","0828","personer","innflytting","alle","125"
"befolkning_flytting","2014","0828","personer","innvandring","alle","33"
"befolkning_flytting","2014","0828","personer","innvandring_og_innflytting","alle","158"
"befolkning_flytting","2014","0828","personer","nettoinnflytting","alle","3"
"befolkning_flytting","2014","0828","personer","nettoinnvandring","alle","25"
"befolkning_flytting","2014","0828","personer","nettoinnvandring_og_nettoinnflytting","alle","28"
"befolkning_flytting","2014","0828","personer","utflytting","alle","122"
"befolkning_flytting","2014","0828","personer","utvandring","alle","8"
"befolkning_flytting","2014","0828","personer","utvandring_og_utflytting","alle","130"
"befolkning_flytting","2014","0829","personer","innflytting","alle","93"
"befolkning_flytting","2014","0829","personer","innvandring","alle","12"
"befolkning_flytting","2014","0829","personer","innvandring_og_innflytting","alle","105"
"befolkning_flytting","2014","0829","personer","nettoinnflytting","alle","5"
"befolkning_flytting","2014","0829","personer","nettoinnvandring","alle","3"
"befolkning_flytting","2014","0829","personer","nettoinnvandring_og_nettoinnflytting","alle","8"
"befolkning_flytting","2014","0829","personer","utflytting","alle","88"
"befolkning_flytting","2014","0829","personer","utvandring","alle","9"
"befolkning_flytting","2014","0829","personer","utvandring_og_utflytting","alle","97"
"befolkning_flytting","2014","0830","personer","innflytting","alle","56"
"befolkning_flytting","2014","0830","personer","innvandring","alle","12"
"befolkning_flytting","2014","0830","personer","innvandring_og_innflytting","alle","68"
"befolkning_flytting","2014","0830","personer","nettoinnflytting","alle","-23"
"befolkning_flytting","2014","0830","personer","nettoinnvandring","alle","12"
"befolkning_flytting","2014","0830","personer","nettoinnvandring_og_nettoinnflytting","alle","-11"
"befolkning_flytting","2014","0830","personer","utflytting","alle","79"
"befolkning_flytting","2014","0830","personer","utvandring","alle","0"
"befolkning_flytting","2014","0830","personer","utvandring_og_utflytting","alle","79"
"befolkning_flytting","2014","0831","personer","innflytting","alle","52"
"befolkning_flytting","2014","0831","personer","innvandring","alle","13"
"befolkning_flytting","2014","0831","personer","innvandring_og_innflytting","alle","65"
"befolkning_flytting","2014","0831","personer","nettoinnflytting","alle","-2"
"befolkning_flytting","2014","0831","personer","nettoinnvandring","alle","4"
"befolkning_flytting","2014","0831","personer","nettoinnvandring_og_nettoinnflytting","alle","2"
"befolkning_flytting","2014","0831","personer","utflytting","alle","54"
"befolkning_flytting","2014","0831","personer","utvandring","alle","9"
"befolkning_flytting","2014","0831","personer","utvandring_og_utflytting","alle","63"
"befolkning_flytting","2014","0833","personer","innflytting","alle","82"
"befolkning_flytting","2014","0833","personer","innvandring","alle","3"
"befolkning_flytting","2014","0833","personer","innvandring_og_innflytting","alle","85"
"befolkning_flytting","2014","0833","personer","nettoinnflytting","alle","8"
"befolkning_flytting","2014","0833","personer","nettoinnvandring","alle","3"
"befolkning_flytting","2014","0833","personer","nettoinnvandring_og_nettoinnflytting","alle","11"
"befolkning_flytting","2014","0833","personer","utflytting","alle","74"
"befolkning_flytting","2014","0833","personer","utvandring","alle","0"
"befolkning_flytting","2014","0833","personer","utvandring_og_utflytting","alle","74"
"befolkning_flytting","2014","0834","personer","innflytting","alle","110"
"befolkning_flytting","2014","0834","personer","innvandring","alle","24"
"befolkning_flytting","2014","0834","personer","innvandring_og_innflytting","alle","134"
"befolkning_flytting","2014","0834","personer","nettoinnflytting","alle","-38"
"befolkning_flytting","2014","0834","personer","nettoinnvandring","alle","3"
"befolkning_flytting","2014","0834","personer","nettoinnvandring_og_nettoinnflytting","alle","-35"
"befolkning_flytting","2014","0834","personer","utflytting","alle","148"
"befolkning_flytting","2014","0834","personer","utvandring","alle","21"
"befolkning_flytting","2014","0834","personer","utvandring_og_utflytting","alle","169"
"befolkning_flytting","2014","0901","personer","innflytting","alle","240"
"befolkning_flytting","2014","0901","personer","innvandring","alle","108"
"befolkning_flytting","2014","0901","personer","innvandring_og_innflytting","alle","348"
"befolkning_flytting","2014","0901","personer","nettoinnflytting","alle","-44"
"befolkning_flytting","2014","0901","personer","nettoinnvandring","alle","76"
"befolkning_flytting","2014","0901","personer","nettoinnvandring_og_nettoinnflytting","alle","32"
"befolkning_flytting","2014","0901","personer","utflytting","alle","284"
"befolkning_flytting","2014","0901","personer","utvandring","alle","32"
"befolkning_flytting","2014","0901","personer","utvandring_og_utflytting","alle","316"
"befolkning_flytting","2014","0904","personer","innflytting","alle","1170"
"befolkning_flytting","2014","0904","personer","innvandring","alle","220"
"befolkning_flytting","2014","0904","personer","innvandring_og_innflytting","alle","1390"
"befolkning_flytting","2014","0904","personer","nettoinnflytting","alle","71"
"befolkning_flytting","2014","0904","personer","nettoinnvandring","alle","155"
"befolkning_flytting","2014","0904","personer","nettoinnvandring_og_nettoinnflytting","alle","226"
"befolkning_flytting","2014","0904","personer","utflytting","alle","1099"
"befolkning_flytting","2014","0904","personer","utvandring","alle","65"
"befolkning_flytting","2014","0904","personer","utvandring_og_utflytting","alle","1164"
"befolkning_flytting","2014","0906","personer","innflytting","alle","1618"
"befolkning_flytting","2014","0906","personer","innvandring","alle","375"
"befolkning_flytting","2014","0906","personer","innvandring_og_innflytting","alle","1993"
"befolkning_flytting","2014","0906","personer","nettoinnflytting","alle","90"
"befolkning_flytting","2014","0906","personer","nettoinnvandring","alle","204"
"befolkning_flytting","2014","0906","personer","nettoinnvandring_og_nettoinnflytting","alle","294"
"befolkning_flytting","2014","0906","personer","utflytting","alle","1528"
"befolkning_flytting","2014","0906","personer","utvandring","alle","171"
"befolkning_flytting","2014","0906","personer","utvandring_og_utflytting","alle","1699"
"befolkning_flytting","2014","0911","personer","innflytting","alle","104"
"befolkning_flytting","2014","0911","personer","innvandring","alle","22"
"befolkning_flytting","2014","0911","personer","innvandring_og_innflytting","alle","126"
"befolkning_flytting","2014","0911","personer","nettoinnflytting","alle","-19"
"befolkning_flytting","2014","0911","personer","nettoinnvandring","alle","19"
"befolkning_flytting","2014","0911","personer","nettoinnvandring_og_nettoinnflytting","alle","0"
"befolkning_flytting","2014","0911","personer","utflytting","alle","123"
"befolkning_flytting","2014","0911","personer","utvandring","alle","3"
"befolkning_flytting","2014","0911","personer","utvandring_og_utflytting","alle","126"
"befolkning_flytting","2014","0912","personer","innflytting","alle","83"
"befolkning_flytting","2014","0912","personer","innvandring","alle","12"
"befolkning_flytting","2014","0912","personer","innvandring_og_innflytting","alle","95"
"befolkning_flytting","2014","0912","personer","nettoinnflytting","alle","3"
"befolkning_flytting","2014","0912","personer","nettoinnvandring","alle","12"
"befolkning_flytting","2014","0912","personer","nettoinnvandring_og_nettoinnflytting","alle","15"
"befolkning_flytting","2014","0912","personer","utflytting","alle","80"
"befolkning_flytting","2014","0912","personer","utvandring","alle","0"
"befolkning_flytting","2014","0912","personer","utvandring_og_utflytting","alle","80"
"befolkning_flytting","2014","0914","personer","innflytting","alle","294"
"befolkning_flytting","2014","0914","personer","innvandring","alle","30"
"befolkning_flytting","2014","0914","personer","innvandring_og_innflytting","alle","324"
"befolkning_flytting","2014","0914","personer","nettoinnflytting","alle","-2"
"befolkning_flytting","2014","0914","personer","nettoinnvandring","alle","14"
"befolkning_flytting","2014","0914","personer","nettoinnvandring_og_nettoinnflytting","alle","12"
"befolkning_flytting","2014","0914","personer","utflytting","alle","296"
"befolkning_flytting","2014","0914","personer","utvandring","alle","16"
"befolkning_flytting","2014","0914","personer","utvandring_og_utflytting","alle","312"
"befolkning_flytting","2014","0919","personer","innflytting","alle","308"
"befolkning_flytting","2014","0919","personer","innvandring","alle","23"
"befolkning_flytting","2014","0919","personer","innvandring_og_innflytting","alle","331"
"befolkning_flytting","2014","0919","personer","nettoinnflytting","alle","16"
"befolkning_flytting","2014","0919","personer","nettoinnvandring","alle","5"
"befolkning_flytting","2014","0919","personer","nettoinnvandring_og_nettoinnflytting","alle","21"
"befolkning_flytting","2014","0919","personer","utflytting","alle","292"
"befolkning_flytting","2014","0919","personer","utvandring","alle","18"
"befolkning_flytting","2014","0919","personer","utvandring_og_utflytting","alle","310"
"befolkning_flytting","2014","0926","personer","innflytting","alle","528"
"befolkning_flytting","2014","0926","personer","innvandring","alle","155"
"befolkning_flytting","2014","0926","personer","innvandring_og_innflytting","alle","683"
"befolkning_flytting","2014","0926","personer","nettoinnflytting","alle","63"
"befolkning_flytting","2014","0926","personer","nettoinnvandring","alle","130"
"befolkning_flytting","2014","0926","personer","nettoinnvandring_og_nettoinnflytting","alle","193"
"befolkning_flytting","2014","0926","personer","utflytting","alle","465"
"befolkning_flytting","2014","0926","personer","utvandring","alle","25"
"befolkning_flytting","2014","0926","personer","utvandring_og_utflytting","alle","490"
"befolkning_flytting","2014","0928","personer","innflytting","alle","260"
"befolkning_flytting","2014","0928","personer","innvandring","alle","56"
"befolkning_flytting","2014","0928","personer","innvandring_og_innflytting","alle","316"
"befolkning_flytting","2014","0928","personer","nettoinnflytting","alle","-22"
"befolkning_flytting","2014","0928","personer","nettoinnvandring","alle","41"
"befolkning_flytting","2014","0928","personer","nettoinnvandring_og_nettoinnflytting","alle","19"
"befolkning_flytting","2014","0928","personer","utflytting","alle","282"
"befolkning_flytting","2014","0928","personer","utvandring","alle","15"
"befolkning_flytting","2014","0928","personer","utvandring_og_utflytting","alle","297"
"befolkning_flytting","2014","0929","personer","innflytting","alle","85"
"befolkning_flytting","2014","0929","personer","innvandring","alle","18"
"befolkning_flytting","2014","0929","personer","innvandring_og_innflytting","alle","103"
"befolkning_flytting","2014","0929","personer","nettoinnflytting","alle","7"
"befolkning_flytting","2014","0929","personer","nettoinnvandring","alle","15"
"befolkning_flytting","2014","0929","personer","nettoinnvandring_og_nettoinnflytting","alle","22"
"befolkning_flytting","2014","0929","personer","utflytting","alle","78"
"befolkning_flytting","2014","0929","personer","utvandring","alle","3"
"befolkning_flytting","2014","0929","personer","utvandring_og_utflytting","alle","81"
"befolkning_flytting","2014","0935","personer","innflytting","alle","63"
"befolkning_flytting","2014","0935","personer","innvandring","alle","9"
"befolkning_flytting","2014","0935","personer","innvandring_og_innflytting","alle","72"
"befolkning_flytting","2014","0935","personer","nettoinnflytting","alle","-21"
"befolkning_flytting","2014","0935","personer","nettoinnvandring","alle","9"
"befolkning_flytting","2014","0935","personer","nettoinnvandring_og_nettoinnflytting","alle","-12"
"befolkning_flytting","2014","0935","personer","utflytting","alle","84"
"befolkning_flytting","2014","0935","personer","utvandring","alle","0"
"befolkning_flytting","2014","0935","personer","utvandring_og_utflytting","alle","84"
"befolkning_flytting","2014","0937","personer","innflytting","alle","116"
"befolkning_flytting","2014","0937","personer","innvandring","alle","32"
"befolkning_flytting","2014","0937","personer","innvandring_og_innflytting","alle","148"
"befolkning_flytting","2014","0937","personer","nettoinnflytting","alle","-6"
"befolkning_flytting","2014","0937","personer","nettoinnvandring","alle","20"
"befolkning_flytting","2014","0937","personer","nettoinnvandring_og_nettoinnflytting","alle","14"
"befolkning_flytting","2014","0937","personer","utflytting","alle","122"
"befolkning_flytting","2014","0937","personer","utvandring","alle","12"
"befolkning_flytting","2014","0937","personer","utvandring_og_utflytting","alle","134"
"befolkning_flytting","2014","0938","personer","innflytting","alle","53"
"befolkning_flytting","2014","0938","personer","innvandring","alle","8"
"befolkning_flytting","2014","0938","personer","innvandring_og_innflytting","alle","61"
"befolkning_flytting","2014","0938","personer","nettoinnflytting","alle","-11"
"befolkning_flytting","2014","0938","personer","nettoinnvandring","alle","5"
"befolkning_flytting","2014","0938","personer","nettoinnvandring_og_nettoinnflytting","alle","-6"
"befolkning_flytting","2014","0938","personer","utflytting","alle","64"
"befolkning_flytting","2014","0938","personer","utvandring","alle","3"
"befolkning_flytting","2014","0938","personer","utvandring_og_utflytting","alle","67"
"befolkning_flytting","2014","0940","personer","innflytting","alle","39"
"befolkning_flytting","2014","0940","personer","innvandring","alle","10"
"befolkning_flytting","2014","0940","personer","innvandring_og_innflytting","alle","49"
"befolkning_flytting","2014","0940","personer","nettoinnflytting","alle","-19"
"befolkning_flytting","2014","0940","personer","nettoinnvandring","alle","10"
"befolkning_flytting","2014","0940","personer","nettoinnvandring_og_nettoinnflytting","alle","-9"
"befolkning_flytting","2014","0940","personer","utflytting","alle","58"
"befolkning_flytting","2014","0940","personer","utvandring","alle","0"
"befolkning_flytting","2014","0940","personer","utvandring_og_utflytting","alle","58"
"befolkning_flytting","2014","0941","personer","innflytting","alle","29"
"befolkning_flytting","2014","0941","personer","innvandring","alle","11"
"befolkning_flytting","2014","0941","personer","innvandring_og_innflytting","alle","40"
"befolkning_flytting","2014","0941","personer","nettoinnflytting","alle","-18"
"befolkning_flytting","2014","0941","personer","nettoinnvandring","alle","5"
"befolkning_flytting","2014","0941","personer","nettoinnvandring_og_nettoinnflytting","alle","-13"
"befolkning_flytting","2014","0941","personer","utflytting","alle","47"
"befolkning_flytting","2014","0941","personer","utvandring","alle","6"
"befolkning_flytting","2014","0941","personer","utvandring_og_utflytting","alle","53"
"befolkning_flytting","2014","1001","personer","innflytting","alle","3874"
"befolkning_flytting","2014","1001","personer","innvandring","alle","1101"
"befolkning_flytting","2014","1001","personer","innvandring_og_innflytting","alle","4975"
"befolkning_flytting","2014","1001","personer","nettoinnflytting","alle","397"
"befolkning_flytting","2014","1001","personer","nettoinnvandring","alle","651"
"befolkning_flytting","2014","1001","personer","nettoinnvandring_og_nettoinnflytting","alle","1048"
"befolkning_flytting","2014","1001","personer","utflytting","alle","3477"
"befolkning_flytting","2014","1001","personer","utvandring","alle","450"
"befolkning_flytting","2014","1001","personer","utvandring_og_utflytting","alle","3927"
"befolkning_flytting","2014","1002","personer","innflytting","alle","520"
"befolkning_flytting","2014","1002","personer","innvandring","alle","184"
"befolkning_flytting","2014","1002","personer","innvandring_og_innflytting","alle","704"
"befolkning_flytting","2014","1002","personer","nettoinnflytting","alle","-75"
"befolkning_flytting","2014","1002","personer","nettoinnvandring","alle","121"
"befolkning_flytting","2014","1002","personer","nettoinnvandring_og_nettoinnflytting","alle","46"
"befolkning_flytting","2014","1002","personer","utflytting","alle","595"
"befolkning_flytting","2014","1002","personer","utvandring","alle","63"
"befolkning_flytting","2014","1002","personer","utvandring_og_utflytting","alle","658"
"befolkning_flytting","2014","1003","personer","innflytting","alle","274"
"befolkning_flytting","2014","1003","personer","innvandring","alle","126"
"befolkning_flytting","2014","1003","personer","innvandring_og_innflytting","alle","400"
"befolkning_flytting","2014","1003","personer","nettoinnflytting","alle","-51"
"befolkning_flytting","2014","1003","personer","nettoinnvandring","alle","94"
"befolkning_flytting","2014","1003","personer","nettoinnvandring_og_nettoinnflytting","alle","43"
"befolkning_flytting","2014","1003","personer","utflytting","alle","325"
"befolkning_flytting","2014","1003","personer","utvandring","alle","32"
"befolkning_flytting","2014","1003","personer","utvandring_og_utflytting","alle","357"
"befolkning_flytting","2014","1004","personer","innflytting","alle","263"
"befolkning_flytting","2014","1004","personer","innvandring","alle","122"
"befolkning_flytting","2014","1004","personer","innvandring_og_innflytting","alle","385"
"befolkning_flytting","2014","1004","personer","nettoinnflytting","alle","-23"
"befolkning_flytting","2014","1004","personer","nettoinnvandring","alle","99"
"befolkning_flytting","2014","1004","personer","nettoinnvandring_og_nettoinnflytting","alle","76"
"befolkning_flytting","2014","1004","personer","utflytting","alle","286"
"befolkning_flytting","2014","1004","personer","utvandring","alle","23"
"befolkning_flytting","2014","1004","personer","utvandring_og_utflytting","alle","309"
"befolkning_flytting","2014","1014","personer","innflytting","alle","590"
"befolkning_flytting","2014","1014","personer","innvandring","alle","108"
"befolkning_flytting","2014","1014","personer","innvandring_og_innflytting","alle","698"
"befolkning_flytting","2014","1014","personer","nettoinnflytting","alle","-43"
"befolkning_flytting","2014","1014","personer","nettoinnvandring","alle","76"
"befolkning_flytting","2014","1014","personer","nettoinnvandring_og_nettoinnflytting","alle","33"
"befolkning_flytting","2014","1014","personer","utflytting","alle","633"
"befolkning_flytting","2014","1014","personer","utvandring","alle","32"
"befolkning_flytting","2014","1014","personer","utvandring_og_utflytting","alle","665"
"befolkning_flytting","2014","1017","personer","innflytting","alle","430"
"befolkning_flytting","2014","1017","personer","innvandring","alle","61"
"befolkning_flytting","2014","1017","personer","innvandring_og_innflytting","alle","491"
"befolkning_flytting","2014","1017","personer","nettoinnflytting","alle","-35"
"befolkning_flytting","2014","1017","personer","nettoinnvandring","alle","45"
"befolkning_flytting","2014","1017","personer","nettoinnvandring_og_nettoinnflytting","alle","10"
"befolkning_flytting","2014","1017","personer","utflytting","alle","465"
"befolkning_flytting","2014","1017","personer","utvandring","alle","16"
"befolkning_flytting","2014","1017","personer","utvandring_og_utflytting","alle","481"
"befolkning_flytting","2014","1018","personer","innflytting","alle","615"
"befolkning_flytting","2014","1018","personer","innvandring","alle","101"
"befolkning_flytting","2014","1018","personer","innvandring_og_innflytting","alle","716"
"befolkning_flytting","2014","1018","personer","nettoinnflytting","alle","119"
"befolkning_flytting","2014","1018","personer","nettoinnvandring","alle","47"
"befolkning_flytting","2014","1018","personer","nettoinnvandring_og_nettoinnflytting","alle","166"
"befolkning_flytting","2014","1018","personer","utflytting","alle","496"
"befolkning_flytting","2014","1018","personer","utvandring","alle","54"
"befolkning_flytting","2014","1018","personer","utvandring_og_utflytting","alle","550"
"befolkning_flytting","2014","1021","personer","innflytting","alle","143"
"befolkning_flytting","2014","1021","personer","innvandring","alle","7"
"befolkning_flytting","2014","1021","personer","innvandring_og_innflytting","alle","150"
"befolkning_flytting","2014","1021","personer","nettoinnflytting","alle","-4"
"befolkning_flytting","2014","1021","personer","nettoinnvandring","alle","2"
"befolkning_flytting","2014","1021","personer","nettoinnvandring_og_nettoinnflytting","alle","-2"
"befolkning_flytting","2014","1021","personer","utflytting","alle","147"
"befolkning_flytting","2014","1021","personer","utvandring","alle","5"
"befolkning_flytting","2014","1021","personer","utvandring_og_utflytting","alle","152"
"befolkning_flytting","2014","1026","personer","innflytting","alle","19"
"befolkning_flytting","2014","1026","personer","innvandring","alle","7"
"befolkning_flytting","2014","1026","personer","innvandring_og_innflytting","alle","26"
"befolkning_flytting","2014","1026","personer","nettoinnflytting","alle","-11"
"befolkning_flytting","2014","1026","personer","nettoinnvandring","alle","4"
"befolkning_flytting","2014","1026","personer","nettoinnvandring_og_nettoinnflytting","alle","-7"
"befolkning_flytting","2014","1026","personer","utflytting","alle","30"
