"aar","bydel_nr","enhet","tabellvariabel","tabell_navn","vreg_5","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","personer","8","befolkning_verdensregion_5","asia","NULL","NULL","0118"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","0118"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0118"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0118"
2014,"NULL","personer","190","befolkning_verdensregion_5","europa","NULL","NULL","0119"
2014,"NULL","personer","46","befolkning_verdensregion_5","asia","NULL","NULL","0119"
2014,"NULL","personer","25","befolkning_verdensregion_5","afrika","NULL","NULL","0119"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0119"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0119"
2014,"NULL","personer","44","befolkning_verdensregion_5","europa","NULL","NULL","0121"
2014,"NULL","personer","3","befolkning_verdensregion_5","asia","NULL","NULL","0121"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","0121"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0121"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0121"
2014,"NULL","personer","362","befolkning_verdensregion_5","europa","NULL","NULL","0122"
2014,"NULL","personer","69","befolkning_verdensregion_5","asia","NULL","NULL","0122"
2014,"NULL","personer","31","befolkning_verdensregion_5","afrika","NULL","NULL","0122"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0122"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0122"
2014,"NULL","personer","300","befolkning_verdensregion_5","europa","NULL","NULL","0123"
2014,"NULL","personer","175","befolkning_verdensregion_5","asia","NULL","NULL","0123"
2014,"NULL","personer","53","befolkning_verdensregion_5","afrika","NULL","NULL","0123"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0123"
2014,"NULL","personer","13","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0123"
2014,"NULL","personer","1245","befolkning_verdensregion_5","europa","NULL","NULL","0124"
2014,"NULL","personer","837","befolkning_verdensregion_5","asia","NULL","NULL","0124"
2014,"NULL","personer","132","befolkning_verdensregion_5","afrika","NULL","NULL","0124"
2014,"NULL","personer","18","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0124"
2014,"NULL","personer","60","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0124"
2014,"NULL","personer","969","befolkning_verdensregion_5","europa","NULL","NULL","0125"
2014,"NULL","personer","325","befolkning_verdensregion_5","asia","NULL","NULL","0125"
2014,"NULL","personer","130","befolkning_verdensregion_5","afrika","NULL","NULL","0125"
2014,"NULL","personer","9","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0125"
2014,"NULL","personer","36","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0125"
2014,"NULL","personer","245","befolkning_verdensregion_5","europa","NULL","NULL","0127"
2014,"NULL","personer","61","befolkning_verdensregion_5","asia","NULL","NULL","0127"
2014,"NULL","personer","11","befolkning_verdensregion_5","afrika","NULL","NULL","0127"
2014,"NULL","personer","8","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0127"
2014,"NULL","personer","10","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0127"
2014,"NULL","personer","584","befolkning_verdensregion_5","europa","NULL","NULL","0128"
2014,"NULL","personer","157","befolkning_verdensregion_5","asia","NULL","NULL","0128"
2014,"NULL","personer","91","befolkning_verdensregion_5","afrika","NULL","NULL","0128"
2014,"NULL","personer","16","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0128"
2014,"NULL","personer","10","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0128"
2014,"NULL","personer","458","befolkning_verdensregion_5","europa","NULL","NULL","0135"
2014,"NULL","personer","95","befolkning_verdensregion_5","asia","NULL","NULL","0135"
2014,"NULL","personer","42","befolkning_verdensregion_5","afrika","NULL","NULL","0135"
2014,"NULL","personer","9","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0135"
2014,"NULL","personer","13","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0135"
2014,"NULL","personer","893","befolkning_verdensregion_5","europa","NULL","NULL","0136"
2014,"NULL","personer","436","befolkning_verdensregion_5","asia","NULL","NULL","0136"
2014,"NULL","personer","57","befolkning_verdensregion_5","afrika","NULL","NULL","0136"
2014,"NULL","personer","20","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0136"
2014,"NULL","personer","47","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0136"
2014,"NULL","personer","417","befolkning_verdensregion_5","europa","NULL","NULL","0137"
2014,"NULL","personer","56","befolkning_verdensregion_5","asia","NULL","NULL","0137"
2014,"NULL","personer","20","befolkning_verdensregion_5","afrika","NULL","NULL","0137"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0137"
2014,"NULL","personer","4","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0137"
2014,"NULL","personer","516","befolkning_verdensregion_5","europa","NULL","NULL","0138"
2014,"NULL","personer","107","befolkning_verdensregion_5","asia","NULL","NULL","0138"
2014,"NULL","personer","39","befolkning_verdensregion_5","afrika","NULL","NULL","0138"
2014,"NULL","personer","10","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0138"
2014,"NULL","personer","8","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0138"
2014,"NULL","personer","1101","befolkning_verdensregion_5","europa","NULL","NULL","0211"
2014,"NULL","personer","484","befolkning_verdensregion_5","asia","NULL","NULL","0211"
2014,"NULL","personer","221","befolkning_verdensregion_5","afrika","NULL","NULL","0211"
2014,"NULL","personer","33","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0211"
2014,"NULL","personer","63","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0211"
2014,"NULL","personer","2056","befolkning_verdensregion_5","europa","NULL","NULL","0213"
2014,"NULL","personer","1086","befolkning_verdensregion_5","asia","NULL","NULL","0213"
2014,"NULL","personer","371","befolkning_verdensregion_5","afrika","NULL","NULL","0213"
2014,"NULL","personer","51","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0213"
2014,"NULL","personer","106","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0213"
2014,"NULL","personer","1563","befolkning_verdensregion_5","europa","NULL","NULL","0214"
2014,"NULL","personer","769","befolkning_verdensregion_5","asia","NULL","NULL","0214"
2014,"NULL","personer","435","befolkning_verdensregion_5","afrika","NULL","NULL","0214"
2014,"NULL","personer","86","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0214"
2014,"NULL","personer","104","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0214"
2014,"NULL","personer","967","befolkning_verdensregion_5","europa","NULL","NULL","0215"
2014,"NULL","personer","304","befolkning_verdensregion_5","asia","NULL","NULL","0215"
2014,"NULL","personer","105","befolkning_verdensregion_5","afrika","NULL","NULL","0215"
2014,"NULL","personer","47","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0215"
2014,"NULL","personer","27","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0215"
2014,"NULL","personer","1450","befolkning_verdensregion_5","europa","NULL","NULL","0216"
2014,"NULL","personer","331","befolkning_verdensregion_5","asia","NULL","NULL","0216"
2014,"NULL","personer","150","befolkning_verdensregion_5","afrika","NULL","NULL","0216"
2014,"NULL","personer","79","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0216"
2014,"NULL","personer","78","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0216"
2014,"NULL","personer","1601","befolkning_verdensregion_5","europa","NULL","NULL","0217"
2014,"NULL","personer","883","befolkning_verdensregion_5","asia","NULL","NULL","0217"
2014,"NULL","personer","321","befolkning_verdensregion_5","afrika","NULL","NULL","0217"
2014,"NULL","personer","55","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0217"
2014,"NULL","personer","77","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0217"
2014,"NULL","personer","10674","befolkning_verdensregion_5","europa","NULL","NULL","0219"
2014,"NULL","personer","5542","befolkning_verdensregion_5","asia","NULL","NULL","0219"
2014,"NULL","personer","1428","befolkning_verdensregion_5","afrika","NULL","NULL","0219"
2014,"NULL","personer","598","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0219"
2014,"NULL","personer","525","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0219"
2014,"NULL","personer","5343","befolkning_verdensregion_5","europa","NULL","NULL","0220"
2014,"NULL","personer","2204","befolkning_verdensregion_5","asia","NULL","NULL","0220"
2014,"NULL","personer","792","befolkning_verdensregion_5","afrika","NULL","NULL","0220"
2014,"NULL","personer","260","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0220"
2014,"NULL","personer","246","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0220"
2014,"NULL","personer","1072","befolkning_verdensregion_5","europa","NULL","NULL","0221"
2014,"NULL","personer","237","befolkning_verdensregion_5","asia","NULL","NULL","0221"
2014,"NULL","personer","64","befolkning_verdensregion_5","afrika","NULL","NULL","0221"
2014,"NULL","personer","15","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0221"
2014,"NULL","personer","31","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0221"
2014,"NULL","personer","1434","befolkning_verdensregion_5","europa","NULL","NULL","0226"
2014,"NULL","personer","567","befolkning_verdensregion_5","asia","NULL","NULL","0226"
2014,"NULL","personer","82","befolkning_verdensregion_5","afrika","NULL","NULL","0226"
2014,"NULL","personer","28","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0226"
2014,"NULL","personer","58","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0226"
2014,"NULL","personer","932","befolkning_verdensregion_5","europa","NULL","NULL","0227"
2014,"NULL","personer","218","befolkning_verdensregion_5","asia","NULL","NULL","0227"
2014,"NULL","personer","84","befolkning_verdensregion_5","afrika","NULL","NULL","0227"
2014,"NULL","personer","11","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0227"
2014,"NULL","personer","29","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0227"
2014,"NULL","personer","1191","befolkning_verdensregion_5","europa","NULL","NULL","0228"
2014,"NULL","personer","1110","befolkning_verdensregion_5","asia","NULL","NULL","0228"
2014,"NULL","personer","228","befolkning_verdensregion_5","afrika","NULL","NULL","0228"
2014,"NULL","personer","23","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0228"
2014,"NULL","personer","98","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0228"
2014,"NULL","personer","748","befolkning_verdensregion_5","europa","NULL","NULL","0229"
2014,"NULL","personer","266","befolkning_verdensregion_5","asia","NULL","NULL","0229"
2014,"NULL","personer","82","befolkning_verdensregion_5","afrika","NULL","NULL","0229"
2014,"NULL","personer","10","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0229"
2014,"NULL","personer","39","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0229"
2014,"NULL","personer","2746","befolkning_verdensregion_5","europa","NULL","NULL","0230"
2014,"NULL","personer","2719","befolkning_verdensregion_5","asia","NULL","NULL","0230"
2014,"NULL","personer","492","befolkning_verdensregion_5","afrika","NULL","NULL","0230"
2014,"NULL","personer","49","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0230"
2014,"NULL","personer","101","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0230"
2014,"NULL","personer","3652","befolkning_verdensregion_5","europa","NULL","NULL","0231"
2014,"NULL","personer","4337","befolkning_verdensregion_5","asia","NULL","NULL","0231"
2014,"NULL","personer","656","befolkning_verdensregion_5","afrika","NULL","NULL","0231"
2014,"NULL","personer","82","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0231"
2014,"NULL","personer","165","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0231"
2014,"NULL","personer","1478","befolkning_verdensregion_5","europa","NULL","NULL","0233"
2014,"NULL","personer","795","befolkning_verdensregion_5","asia","NULL","NULL","0233"
2014,"NULL","personer","105","befolkning_verdensregion_5","afrika","NULL","NULL","0233"
2014,"NULL","personer","45","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0233"
2014,"NULL","personer","60","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0233"
2014,"NULL","personer","560","befolkning_verdensregion_5","europa","NULL","NULL","0234"
2014,"NULL","personer","104","befolkning_verdensregion_5","asia","NULL","NULL","0234"
2014,"NULL","personer","31","befolkning_verdensregion_5","afrika","NULL","NULL","0234"
2014,"NULL","personer","11","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0234"
2014,"NULL","personer","11","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0234"
2014,"NULL","personer","2961","befolkning_verdensregion_5","europa","NULL","NULL","0235"
2014,"NULL","personer","1629","befolkning_verdensregion_5","asia","NULL","NULL","0235"
2014,"NULL","personer","220","befolkning_verdensregion_5","afrika","NULL","NULL","0235"
2014,"NULL","personer","48","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0235"
2014,"NULL","personer","145","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0235"
2014,"NULL","personer","1222","befolkning_verdensregion_5","europa","NULL","NULL","0236"
2014,"NULL","personer","430","befolkning_verdensregion_5","asia","NULL","NULL","0236"
2014,"NULL","personer","134","befolkning_verdensregion_5","afrika","NULL","NULL","0236"
2014,"NULL","personer","24","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0236"
2014,"NULL","personer","33","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0236"
2014,"NULL","personer","1404","befolkning_verdensregion_5","europa","NULL","NULL","0237"
2014,"NULL","personer","565","befolkning_verdensregion_5","asia","NULL","NULL","0237"
2014,"NULL","personer","144","befolkning_verdensregion_5","afrika","NULL","NULL","0237"
2014,"NULL","personer","37","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0237"
2014,"NULL","personer","111","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0237"
2014,"NULL","personer","1008","befolkning_verdensregion_5","europa","NULL","NULL","0238"
2014,"NULL","personer","416","befolkning_verdensregion_5","asia","NULL","NULL","0238"
2014,"NULL","personer","76","befolkning_verdensregion_5","afrika","NULL","NULL","0238"
2014,"NULL","personer","16","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0238"
2014,"NULL","personer","30","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0238"
2014,"NULL","personer","143","befolkning_verdensregion_5","europa","NULL","NULL","0239"
2014,"NULL","personer","35","befolkning_verdensregion_5","asia","NULL","NULL","0239"
2014,"NULL","personer","11","befolkning_verdensregion_5","afrika","NULL","NULL","0239"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0239"
2014,"NULL","personer","13","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0239"
2014,"NULL","personer","65836","befolkning_verdensregion_5","europa","NULL","NULL","0301"
2014,"NULL","personer","54902","befolkning_verdensregion_5","asia","NULL","NULL","0301"
2014,"NULL","personer","22739","befolkning_verdensregion_5","afrika","NULL","NULL","0301"
2014,"NULL","personer","2718","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0301"
2014,"NULL","personer","5487","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0301"
2014,"NULL","personer","850","befolkning_verdensregion_5","europa","NULL","NULL","0402"
2014,"NULL","personer","598","befolkning_verdensregion_5","asia","NULL","NULL","0402"
2014,"NULL","personer","204","befolkning_verdensregion_5","afrika","NULL","NULL","0402"
2014,"NULL","personer","13","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0402"
2014,"NULL","personer","61","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0402"
2014,"NULL","personer","1337","befolkning_verdensregion_5","europa","NULL","NULL","0403"
2014,"NULL","personer","823","befolkning_verdensregion_5","asia","NULL","NULL","0403"
2014,"NULL","personer","529","befolkning_verdensregion_5","afrika","NULL","NULL","0403"
2014,"NULL","personer","38","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0403"
2014,"NULL","personer","68","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0403"
2014,"NULL","personer","1590","befolkning_verdensregion_5","europa","NULL","NULL","0412"
2014,"NULL","personer","492","befolkning_verdensregion_5","asia","NULL","NULL","0412"
2014,"NULL","personer","196","befolkning_verdensregion_5","afrika","NULL","NULL","0412"
2014,"NULL","personer","32","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0412"
2014,"NULL","personer","24","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0412"
2014,"NULL","personer","287","befolkning_verdensregion_5","europa","NULL","NULL","0415"
2014,"NULL","personer","132","befolkning_verdensregion_5","asia","NULL","NULL","0415"
2014,"NULL","personer","65","befolkning_verdensregion_5","afrika","NULL","NULL","0415"
2014,"NULL","personer","7","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0415"
2014,"NULL","personer","9","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0415"
2014,"NULL","personer","851","befolkning_verdensregion_5","europa","NULL","NULL","0417"
2014,"NULL","personer","294","befolkning_verdensregion_5","asia","NULL","NULL","0417"
2014,"NULL","personer","271","befolkning_verdensregion_5","afrika","NULL","NULL","0417"
2014,"NULL","personer","34","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0417"
2014,"NULL","personer","27","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0417"
2014,"NULL","personer","127","befolkning_verdensregion_5","europa","NULL","NULL","0418"
2014,"NULL","personer","43","befolkning_verdensregion_5","asia","NULL","NULL","0418"
2014,"NULL","personer","6","befolkning_verdensregion_5","afrika","NULL","NULL","0418"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0418"
2014,"NULL","personer","11","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0418"
2014,"NULL","personer","269","befolkning_verdensregion_5","europa","NULL","NULL","0419"
2014,"NULL","personer","82","befolkning_verdensregion_5","asia","NULL","NULL","0419"
2014,"NULL","personer","37","befolkning_verdensregion_5","afrika","NULL","NULL","0419"
2014,"NULL","personer","10","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0419"
2014,"NULL","personer","19","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0419"
2014,"NULL","personer","263","befolkning_verdensregion_5","europa","NULL","NULL","0420"
2014,"NULL","personer","86","befolkning_verdensregion_5","asia","NULL","NULL","0420"
2014,"NULL","personer","29","befolkning_verdensregion_5","afrika","NULL","NULL","0420"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0420"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0420"
2014,"NULL","personer","193","befolkning_verdensregion_5","europa","NULL","NULL","0423"
2014,"NULL","personer","80","befolkning_verdensregion_5","asia","NULL","NULL","0423"
2014,"NULL","personer","26","befolkning_verdensregion_5","afrika","NULL","NULL","0423"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0423"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0423"
2014,"NULL","personer","250","befolkning_verdensregion_5","europa","NULL","NULL","0425"
2014,"NULL","personer","111","befolkning_verdensregion_5","asia","NULL","NULL","0425"
2014,"NULL","personer","77","befolkning_verdensregion_5","afrika","NULL","NULL","0425"
2014,"NULL","personer","6","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0425"
2014,"NULL","personer","6","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0425"
2014,"NULL","personer","161","befolkning_verdensregion_5","europa","NULL","NULL","0426"
2014,"NULL","personer","39","befolkning_verdensregion_5","asia","NULL","NULL","0426"
2014,"NULL","personer","3","befolkning_verdensregion_5","afrika","NULL","NULL","0426"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0426"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0426"
2014,"NULL","personer","835","befolkning_verdensregion_5","europa","NULL","NULL","0427"
2014,"NULL","personer","388","befolkning_verdensregion_5","asia","NULL","NULL","0427"
2014,"NULL","personer","312","befolkning_verdensregion_5","afrika","NULL","NULL","0427"
2014,"NULL","personer","25","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0427"
2014,"NULL","personer","42","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0427"
2014,"NULL","personer","415","befolkning_verdensregion_5","europa","NULL","NULL","0428"
2014,"NULL","personer","67","befolkning_verdensregion_5","asia","NULL","NULL","0428"
2014,"NULL","personer","53","befolkning_verdensregion_5","afrika","NULL","NULL","0428"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0428"
2014,"NULL","personer","4","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0428"
2014,"NULL","personer","222","befolkning_verdensregion_5","europa","NULL","NULL","0429"
2014,"NULL","personer","36","befolkning_verdensregion_5","asia","NULL","NULL","0429"
2014,"NULL","personer","16","befolkning_verdensregion_5","afrika","NULL","NULL","0429"
2014,"NULL","personer","7","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0429"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0429"
2014,"NULL","personer","138","befolkning_verdensregion_5","europa","NULL","NULL","0430"
2014,"NULL","personer","51","befolkning_verdensregion_5","asia","NULL","NULL","0430"
2014,"NULL","personer","164","befolkning_verdensregion_5","afrika","NULL","NULL","0430"
2014,"NULL","personer","6","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0430"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0430"
2014,"NULL","personer","57","befolkning_verdensregion_5","europa","NULL","NULL","0432"
2014,"NULL","personer","11","befolkning_verdensregion_5","asia","NULL","NULL","0432"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","0432"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0432"
2014,"NULL","personer","8","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0432"
2014,"NULL","personer","63","befolkning_verdensregion_5","europa","NULL","NULL","0434"
2014,"NULL","personer","27","befolkning_verdensregion_5","asia","NULL","NULL","0434"
2014,"NULL","personer","17","befolkning_verdensregion_5","afrika","NULL","NULL","0434"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0434"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0434"
2014,"NULL","personer","105","befolkning_verdensregion_5","europa","NULL","NULL","0436"
2014,"NULL","personer","17","befolkning_verdensregion_5","asia","NULL","NULL","0436"
2014,"NULL","personer","43","befolkning_verdensregion_5","afrika","NULL","NULL","0436"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0436"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0436"
2014,"NULL","personer","314","befolkning_verdensregion_5","europa","NULL","NULL","0437"
2014,"NULL","personer","94","befolkning_verdensregion_5","asia","NULL","NULL","0437"
2014,"NULL","personer","70","befolkning_verdensregion_5","afrika","NULL","NULL","0437"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0437"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0437"
2014,"NULL","personer","75","befolkning_verdensregion_5","europa","NULL","NULL","0438"
2014,"NULL","personer","17","befolkning_verdensregion_5","asia","NULL","NULL","0438"
2014,"NULL","personer","32","befolkning_verdensregion_5","afrika","NULL","NULL","0438"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0438"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0438"
2014,"NULL","personer","48","befolkning_verdensregion_5","europa","NULL","NULL","0439"
2014,"NULL","personer","12","befolkning_verdensregion_5","asia","NULL","NULL","0439"
2014,"NULL","personer","11","befolkning_verdensregion_5","afrika","NULL","NULL","0439"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0439"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0439"
2014,"NULL","personer","123","befolkning_verdensregion_5","europa","NULL","NULL","0441"
2014,"NULL","personer","31","befolkning_verdensregion_5","asia","NULL","NULL","0441"
2014,"NULL","personer","5","befolkning_verdensregion_5","afrika","NULL","NULL","0441"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0441"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0441"
2014,"NULL","personer","1339","befolkning_verdensregion_5","europa","NULL","NULL","0501"
2014,"NULL","personer","703","befolkning_verdensregion_5","asia","NULL","NULL","0501"
2014,"NULL","personer","337","befolkning_verdensregion_5","afrika","NULL","NULL","0501"
2014,"NULL","personer","47","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0501"
2014,"NULL","personer","30","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0501"
2014,"NULL","personer","1490","befolkning_verdensregion_5","europa","NULL","NULL","0502"
2014,"NULL","personer","1000","befolkning_verdensregion_5","asia","NULL","NULL","0502"
2014,"NULL","personer","388","befolkning_verdensregion_5","afrika","NULL","NULL","0502"
2014,"NULL","personer","39","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0502"
2014,"NULL","personer","46","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0502"
2014,"NULL","personer","128","befolkning_verdensregion_5","europa","NULL","NULL","0511"
2014,"NULL","personer","37","befolkning_verdensregion_5","asia","NULL","NULL","0511"
2014,"NULL","personer","37","befolkning_verdensregion_5","afrika","NULL","NULL","0511"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0511"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0511"
2014,"NULL","personer","110","befolkning_verdensregion_5","europa","NULL","NULL","0512"
2014,"NULL","personer","4","befolkning_verdensregion_5","asia","NULL","NULL","0512"
2014,"NULL","personer","7","befolkning_verdensregion_5","afrika","NULL","NULL","0512"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","0512"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","0512"
2014,"NULL","personer","97","befolkning_verdensregion_5","europa","NULL","NULL","0513"
