"aar","kommune_nr","enhet","tabell_navn","bosetting","tabellvariabel"
"2012","1941","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2012","1942","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2012","1943","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2002","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2003","promille","bosatt_befolkning","bosatt_per_1000","11.3"
"2012","2004","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2012","2011","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2012","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2012","2014","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2015","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2017","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2018","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2019","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2012","2020","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2012","2021","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2022","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2023","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2024","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2025","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2027","promille","bosatt_befolkning","bosatt_per_1000","0"
"2012","2028","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2012","2030","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2013","0101","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2013","0104","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0105","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","0106","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","0111","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2013","0118","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0119","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0121","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0122","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","0123","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","0124","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0125","promille","bosatt_befolkning","bosatt_per_1000","0.4"
"2013","0127","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0128","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0135","promille","bosatt_befolkning","bosatt_per_1000","0.1"
"2013","0136","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2013","0137","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0138","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","0211","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","0213","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","0214","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","0215","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","0216","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","0217","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","0219","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0220","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0221","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0226","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0227","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0228","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0229","promille","bosatt_befolkning","bosatt_per_1000","0.4"
"2013","0230","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0231","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0233","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0234","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0235","promille","bosatt_befolkning","bosatt_per_1000","0.4"
"2013","0236","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0237","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0238","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0239","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0301","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0402","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","0403","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0412","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","0415","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","0417","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","0418","promille","bosatt_befolkning","bosatt_per_1000","0.2"
"2013","0419","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","0420","promille","bosatt_befolkning","bosatt_per_1000","0.2"
"2013","0423","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","0425","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","0426","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0427","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0428","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","0429","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0430","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","0432","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2013","0434","promille","bosatt_befolkning","bosatt_per_1000","9.4"
"2013","0436","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","0437","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2013","0438","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2013","0439","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2013","0441","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","0501","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","0502","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","0511","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","0512","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0513","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","0514","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0515","promille","bosatt_befolkning","bosatt_per_1000","3.8"
"2013","0516","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2013","0517","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","0519","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0520","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0521","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2013","0522","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0528","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","0529","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","0532","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2013","0533","promille","bosatt_befolkning","bosatt_per_1000","3.4"
"2013","0534","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2013","0536","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","0538","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","0540","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2013","0541","promille","bosatt_befolkning","bosatt_per_1000","4.3"
"2013","0542","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","0543","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0544","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","0545","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","0602","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","0604","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","0605","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0612","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0615","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0616","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","0617","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2013","0618","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2013","0619","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0620","promille","bosatt_befolkning","bosatt_per_1000","0.2"
"2013","0621","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2013","0622","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0623","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0624","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","0625","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0626","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","0627","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","0628","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2013","0631","promille","bosatt_befolkning","bosatt_per_1000","6"
"2013","0632","promille","bosatt_befolkning","bosatt_per_1000","5.2"
"2013","0633","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2013","0701","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0702","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0704","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","0706","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0709","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0711","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0713","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","0714","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","0716","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2013","0719","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","0720","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0722","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","0723","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","0728","promille","bosatt_befolkning","bosatt_per_1000","0.4"
"2013","0805","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","0806","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","0807","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2013","0811","promille","bosatt_befolkning","bosatt_per_1000","4.5"
"2013","0814","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2013","0815","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2013","0817","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2013","0819","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","0821","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2013","0822","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2013","0826","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2013","0827","promille","bosatt_befolkning","bosatt_per_1000","4.4"
"2013","0828","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2013","0829","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0830","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0831","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2013","0833","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0834","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0901","promille","bosatt_befolkning","bosatt_per_1000","4.4"
"2013","0904","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2013","0906","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","0911","promille","bosatt_befolkning","bosatt_per_1000","5.6"
"2013","0912","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0914","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","0919","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0926","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2013","0928","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","0929","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2013","0935","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2013","0937","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","0938","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","0940","promille","bosatt_befolkning","bosatt_per_1000","7"
"2013","0941","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2013","1001","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","1002","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","1003","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","1004","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","1014","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","1017","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2013","1018","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2013","1021","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2013","1026","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1027","promille","bosatt_befolkning","bosatt_per_1000","5.2"
"2013","1029","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2013","1032","promille","bosatt_befolkning","bosatt_per_1000","3"
"2013","1034","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1037","promille","bosatt_befolkning","bosatt_per_1000","4.2"
"2013","1046","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2013","1101","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2013","1102","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","1103","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","1106","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1111","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1112","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2013","1114","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1119","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","1120","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","1121","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","1122","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","1124","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","1127","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2013","1129","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1130","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","1133","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2013","1134","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","1135","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2013","1141","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1142","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2013","1144","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1145","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1146","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2013","1149","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1151","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1160","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","1201","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","1211","promille","bosatt_befolkning","bosatt_per_1000","3"
"2013","1216","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","1219","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","1221","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","1222","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1223","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1224","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","1227","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1228","promille","bosatt_befolkning","bosatt_per_1000","3.4"
"2013","1231","promille","bosatt_befolkning","bosatt_per_1000","4.7"
"2013","1232","promille","bosatt_befolkning","bosatt_per_1000","4.2"
"2013","1233","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1234","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1235","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","1238","promille","bosatt_befolkning","bosatt_per_1000","0.1"
"2013","1241","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1242","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1243","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","1244","promille","bosatt_befolkning","bosatt_per_1000","0.4"
"2013","1245","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2013","1246","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","1247","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","1251","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","1252","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1253","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1256","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","1259","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2013","1260","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","1263","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1264","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","1265","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1266","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1401","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2013","1411","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1412","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1413","promille","bosatt_befolkning","bosatt_per_1000","4.9"
"2013","1416","promille","bosatt_befolkning","bosatt_per_1000","4"
"2013","1417","promille","bosatt_befolkning","bosatt_per_1000","0.4"
"2013","1418","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1419","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","1420","promille","bosatt_befolkning","bosatt_per_1000","4.5"
"2013","1421","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1422","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1424","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1426","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","1428","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1429","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1430","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1431","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","1432","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","1433","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1438","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1439","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1441","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1443","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","1444","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1445","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2013","1449","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2013","1502","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","1504","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1505","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2013","1511","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1514","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1515","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2013","1516","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2013","1517","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1519","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2013","1520","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","1523","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","1524","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1525","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1526","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","1528","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2013","1529","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1531","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2013","1532","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","1534","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2013","1535","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2013","1539","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1543","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1545","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1546","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1547","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2013","1548","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1551","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1554","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2013","1557","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1560","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","1563","promille","bosatt_befolkning","bosatt_per_1000","5.7"
"2013","1566","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","1567","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1571","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1573","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1576","promille","bosatt_befolkning","bosatt_per_1000","3.6"
"2013","1601","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","1612","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","1613","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1617","promille","bosatt_befolkning","bosatt_per_1000","0.2"
"2013","1620","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1621","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1622","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1624","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2013","1627","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1630","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2013","1632","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1633","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1634","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2013","1635","promille","bosatt_befolkning","bosatt_per_1000","4.3"
"2013","1636","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1638","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2013","1640","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","1644","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1648","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","1653","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","1657","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2013","1662","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1663","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","1664","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1665","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1702","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","1703","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2013","1711","promille","bosatt_befolkning","bosatt_per_1000","4"
"2013","1714","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2013","1717","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1718","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2013","1719","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2013","1721","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2013","1724","promille","bosatt_befolkning","bosatt_per_1000","6"
"2013","1725","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1736","promille","bosatt_befolkning","bosatt_per_1000","4.6"
"2013","1738","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1739","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1740","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1742","promille","bosatt_befolkning","bosatt_per_1000","4.5"
"2013","1743","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1744","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2013","1748","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1749","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1750","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2013","1751","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2013","1755","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1756","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","1804","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2013","1805","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2013","1811","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1812","promille","bosatt_befolkning","bosatt_per_1000","4.4"
"2013","1813","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2013","1815","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1816","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1818","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1820","promille","bosatt_befolkning","bosatt_per_1000","4.2"
"2013","1822","promille","bosatt_befolkning","bosatt_per_1000","9.8"
"2013","1824","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2013","1825","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1826","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2013","1827","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1828","promille","bosatt_befolkning","bosatt_per_1000","8"
"2013","1832","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1833","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","1834","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1835","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1836","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1837","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2013","1838","promille","bosatt_befolkning","bosatt_per_1000","7.5"
"2013","1839","promille","bosatt_befolkning","bosatt_per_1000","8.4"
"2013","1840","promille","bosatt_befolkning","bosatt_per_1000","3.6"
"2013","1841","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","1845","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1848","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2013","1849","promille","bosatt_befolkning","bosatt_per_1000","8.9"
"2013","1850","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2013","1851","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2013","1852","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1853","promille","bosatt_befolkning","bosatt_per_1000","3.6"
"2013","1854","promille","bosatt_befolkning","bosatt_per_1000","3.8"
"2013","1856","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1857","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1859","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1860","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2013","1865","promille","bosatt_befolkning","bosatt_per_1000","4"
"2013","1866","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","1867","promille","bosatt_befolkning","bosatt_per_1000","5.7"
"2013","1868","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2013","1870","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2013","1871","promille","bosatt_befolkning","bosatt_per_1000","5.6"
"2013","1874","promille","bosatt_befolkning","bosatt_per_1000","0"
