"tabell_navn","aar","kommune_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2015","1636","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","1","alle","7+","grunnskolepoeng","30,6"
"grunnskolepoeng_innvandrere","2015","1636","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1636","1","alle","alle","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2015","1636","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1636","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1636","0","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1636","0","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","alle","2","0_6","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","1638","alle","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","alle","2","7+","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2015","1638","alle","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","1638","alle","2","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","1638","alle","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","1638","alle","alle","0_6","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","1638","alle","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","alle","alle","7+","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2015","1638","alle","alle","7+","personer","5"
"grunnskolepoeng_innvandrere","2015","1638","alle","alle","alle","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2015","1638","alle","alle","alle","personer","8"
"grunnskolepoeng_innvandrere","2015","1638","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","1","2","7+","grunnskolepoeng","42"
"grunnskolepoeng_innvandrere","2015","1638","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","1","2","alle","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2015","1638","1","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","1","alle","7+","grunnskolepoeng","42"
"grunnskolepoeng_innvandrere","2015","1638","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","1","alle","alle","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2015","1638","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1638","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1638","0","2","0_6","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2015","1638","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","0","2","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2015","1638","0","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","0","2","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","1638","0","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","1638","0","alle","0_6","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2015","1638","0","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","0","alle","7+","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2015","1638","0","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1638","0","alle","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2015","1638","0","alle","alle","personer","5"
"grunnskolepoeng_innvandrere","2015","1640","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","2","7+","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","alle","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","alle","2","alle","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","alle","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","alle","alle","7+","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","alle","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","alle","alle","alle","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","alle","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","1","2","7+","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","1","2","alle","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","1","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","1","alle","7+","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","1","alle","alle","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","1640","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1640","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1640","0","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1640","0","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","alle","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","1","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","1","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1644","0","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1644","0","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","1","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","1648","alle","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2015","1648","alle","1","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","1648","alle","1","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","1648","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","alle","alle","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","1648","alle","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","1648","alle","alle","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2015","1648","alle","alle","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","1648","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","1","1","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2015","1648","1","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1648","1","1","alle","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2015","1648","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1648","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","1","alle","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2015","1648","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1648","1","alle","alle","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2015","1648","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1648","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","0","1","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","1648","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1648","0","1","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2015","1648","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1648","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1648","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1648","0","alle","7+","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","1648","0","alle","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","1648","0","alle","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","1648","0","alle","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","1653","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","alle","1","7+","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","1653","alle","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","1653","alle","1","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","1653","alle","1","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","1653","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","alle","2","7+","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2015","1653","alle","2","7+","personer","5"
"grunnskolepoeng_innvandrere","2015","1653","alle","2","alle","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2015","1653","alle","2","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","1653","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","alle","alle","7+","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2015","1653","alle","alle","7+","personer","9"
"grunnskolepoeng_innvandrere","2015","1653","alle","alle","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2015","1653","alle","alle","alle","personer","10"
"grunnskolepoeng_innvandrere","2015","1653","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","1","2","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2015","1653","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1653","1","2","alle","grunnskolepoeng","40,6"
"grunnskolepoeng_innvandrere","2015","1653","1","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1653","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","1","alle","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2015","1653","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1653","1","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2015","1653","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1653","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","0","1","7+","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","1653","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1653","0","1","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2015","1653","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1653","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","0","2","7+","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","1653","0","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","1653","0","2","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","1653","0","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","1653","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1653","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1653","0","alle","7+","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2015","1653","0","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","1653","0","alle","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2015","1653","0","alle","alle","personer","7"
"grunnskolepoeng_innvandrere","2015","1657","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","1","7+","grunnskolepoeng","24,8"
"grunnskolepoeng_innvandrere","2015","1657","alle","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1657","alle","1","alle","grunnskolepoeng","24,8"
"grunnskolepoeng_innvandrere","2015","1657","alle","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1657","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","alle","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","1657","alle","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","1657","alle","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","alle","alle","alle","grunnskolepoeng","31"
"grunnskolepoeng_innvandrere","2015","1657","alle","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1657","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","1","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","1","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","0","1","7+","grunnskolepoeng","24,8"
"grunnskolepoeng_innvandrere","2015","1657","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","1657","0","1","alle","grunnskolepoeng","24,8"
"grunnskolepoeng_innvandrere","2015","1657","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","1657","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","1657","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","1657","0","2","alle","personer","0"
