"tabell_navn","aar","fylke_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2015,"05",811,"person","."
"befolkning_opprinnelsesland",2015,"05",812,"person","."
"befolkning_opprinnelsesland",2015,"05",813,"person","."
"befolkning_opprinnelsesland",2015,"05",814,"person","."
"befolkning_opprinnelsesland",2015,"05",815,"person","."
"befolkning_opprinnelsesland",2015,"05",816,"person","."
"befolkning_opprinnelsesland",2015,"05",817,"person","."
"befolkning_opprinnelsesland",2015,"05",818,"person","."
"befolkning_opprinnelsesland",2015,"05",819,"person","."
"befolkning_opprinnelsesland",2015,"05",820,"person","14"
"befolkning_opprinnelsesland",2015,"05",821,"person","."
"befolkning_opprinnelsesland",2015,"05",822,"person","."
"befolkning_opprinnelsesland",2015,"05",826,"person","."
"befolkning_opprinnelsesland",2015,"05",827,"person","."
"befolkning_opprinnelsesland",2015,"05",828,"person","."
"befolkning_opprinnelsesland",2015,"05",829,"person","."
"befolkning_opprinnelsesland",2015,"05",830,"person","."
"befolkning_opprinnelsesland",2015,"05",832,"person","."
"befolkning_opprinnelsesland",2015,"05",833,"person","."
"befolkning_opprinnelsesland",2015,"05",835,"person","."
"befolkning_opprinnelsesland",2015,"05",839,"person","."
"befolkning_opprinnelsesland",2015,"05",840,"person","."
"befolkning_opprinnelsesland",2015,"05",970,"person","56"
"befolkning_opprinnelsesland",2015,"05",980,"person","."
"befolkning_opprinnelsesland",2015,"05",990,"person","."
"befolkning_opprinnelsesland",2015,"06",101,"person","1522"
"befolkning_opprinnelsesland",2015,"06",102,"person","7"
"befolkning_opprinnelsesland",2015,"06",103,"person","236"
"befolkning_opprinnelsesland",2015,"06",104,"person","23"
"befolkning_opprinnelsesland",2015,"06",105,"person","627"
"befolkning_opprinnelsesland",2015,"06",106,"person","1599"
"befolkning_opprinnelsesland",2015,"06",111,"person","24"
"befolkning_opprinnelsesland",2015,"06",112,"person","38"
"befolkning_opprinnelsesland",2015,"06",113,"person","372"
"befolkning_opprinnelsesland",2015,"06",114,"person","."
"befolkning_opprinnelsesland",2015,"06",115,"person","258"
"befolkning_opprinnelsesland",2015,"06",117,"person","154"
"befolkning_opprinnelsesland",2015,"06",118,"person",":"
"befolkning_opprinnelsesland",2015,"06",119,"person","75"
"befolkning_opprinnelsesland",2015,"06",120,"person","72"
"befolkning_opprinnelsesland",2015,"06",121,"person","48"
"befolkning_opprinnelsesland",2015,"06",122,"person","210"
"befolkning_opprinnelsesland",2015,"06",123,"person","125"
"befolkning_opprinnelsesland",2015,"06",124,"person","749"
"befolkning_opprinnelsesland",2015,"06",126,"person","6"
"befolkning_opprinnelsesland",2015,"06",127,"person","441"
"befolkning_opprinnelsesland",2015,"06",128,"person","5"
"befolkning_opprinnelsesland",2015,"06",129,"person",":"
"befolkning_opprinnelsesland",2015,"06",130,"person","."
"befolkning_opprinnelsesland",2015,"06",131,"person","6635"
"befolkning_opprinnelsesland",2015,"06",132,"person","162"
"befolkning_opprinnelsesland",2015,"06",133,"person","379"
"befolkning_opprinnelsesland",2015,"06",134,"person","."
"befolkning_opprinnelsesland",2015,"06",136,"person","2455"
"befolkning_opprinnelsesland",2015,"06",137,"person","242"
"befolkning_opprinnelsesland",2015,"06",138,"person","54"
"befolkning_opprinnelsesland",2015,"06",139,"person","719"
"befolkning_opprinnelsesland",2015,"06",140,"person","856"
"befolkning_opprinnelsesland",2015,"06",141,"person","62"
"befolkning_opprinnelsesland",2015,"06",143,"person","1634"
"befolkning_opprinnelsesland",2015,"06",144,"person","1318"
"befolkning_opprinnelsesland",2015,"06",146,"person","17"
"befolkning_opprinnelsesland",2015,"06",148,"person","159"
"befolkning_opprinnelsesland",2015,"06",152,"person","172"
"befolkning_opprinnelsesland",2015,"06",153,"person","79"
"befolkning_opprinnelsesland",2015,"06",154,"person","."
"befolkning_opprinnelsesland",2015,"06",155,"person","898"
"befolkning_opprinnelsesland",2015,"06",156,"person","104"
"befolkning_opprinnelsesland",2015,"06",157,"person","124"
"befolkning_opprinnelsesland",2015,"06",158,"person","94"
"befolkning_opprinnelsesland",2015,"06",159,"person","162"
"befolkning_opprinnelsesland",2015,"06",160,"person","26"
"befolkning_opprinnelsesland",2015,"06",161,"person","917"
"befolkning_opprinnelsesland",2015,"06",162,"person","."
"befolkning_opprinnelsesland",2015,"06",163,"person","."
"befolkning_opprinnelsesland",2015,"06",164,"person","."
"befolkning_opprinnelsesland",2015,"06",203,"person","38"
"befolkning_opprinnelsesland",2015,"06",204,"person","33"
"befolkning_opprinnelsesland",2015,"06",205,"person",":"
"befolkning_opprinnelsesland",2015,"06",209,"person","."
"befolkning_opprinnelsesland",2015,"06",213,"person","."
"befolkning_opprinnelsesland",2015,"06",216,"person","69"
"befolkning_opprinnelsesland",2015,"06",220,"person","."
"befolkning_opprinnelsesland",2015,"06",229,"person","."
"befolkning_opprinnelsesland",2015,"06",235,"person","."
"befolkning_opprinnelsesland",2015,"06",239,"person","20"
"befolkning_opprinnelsesland",2015,"06",241,"person","648"
"befolkning_opprinnelsesland",2015,"06",246,"person","219"
"befolkning_opprinnelsesland",2015,"06",249,"person","33"
"befolkning_opprinnelsesland",2015,"06",250,"person","."
"befolkning_opprinnelsesland",2015,"06",254,"person",":"
"befolkning_opprinnelsesland",2015,"06",256,"person","55"
"befolkning_opprinnelsesland",2015,"06",260,"person","78"
"befolkning_opprinnelsesland",2015,"06",264,"person","14"
"befolkning_opprinnelsesland",2015,"06",266,"person","."
"befolkning_opprinnelsesland",2015,"06",270,"person","14"
"befolkning_opprinnelsesland",2015,"06",273,"person","27"
"befolkning_opprinnelsesland",2015,"06",276,"person","59"
"befolkning_opprinnelsesland",2015,"06",278,"person","12"
"befolkning_opprinnelsesland",2015,"06",279,"person","178"
"befolkning_opprinnelsesland",2015,"06",281,"person","."
"befolkning_opprinnelsesland",2015,"06",283,"person","89"
"befolkning_opprinnelsesland",2015,"06",286,"person","24"
"befolkning_opprinnelsesland",2015,"06",289,"person","6"
"befolkning_opprinnelsesland",2015,"06",296,"person","8"
"befolkning_opprinnelsesland",2015,"06",299,"person","."
"befolkning_opprinnelsesland",2015,"06",303,"person","164"
"befolkning_opprinnelsesland",2015,"06",304,"person","."
"befolkning_opprinnelsesland",2015,"06",306,"person","."
"befolkning_opprinnelsesland",2015,"06",307,"person","7"
"befolkning_opprinnelsesland",2015,"06",308,"person",":"
"befolkning_opprinnelsesland",2015,"06",309,"person",":"
"befolkning_opprinnelsesland",2015,"06",313,"person","77"
"befolkning_opprinnelsesland",2015,"06",319,"person","5"
"befolkning_opprinnelsesland",2015,"06",322,"person","."
"befolkning_opprinnelsesland",2015,"06",323,"person","."
"befolkning_opprinnelsesland",2015,"06",326,"person","7"
"befolkning_opprinnelsesland",2015,"06",329,"person","29"
"befolkning_opprinnelsesland",2015,"06",333,"person","."
"befolkning_opprinnelsesland",2015,"06",336,"person","12"
"befolkning_opprinnelsesland",2015,"06",337,"person","."
"befolkning_opprinnelsesland",2015,"06",338,"person",":"
"befolkning_opprinnelsesland",2015,"06",339,"person","41"
"befolkning_opprinnelsesland",2015,"06",346,"person","1250"
"befolkning_opprinnelsesland",2015,"06",355,"person","7"
"befolkning_opprinnelsesland",2015,"06",356,"person","173"
"befolkning_opprinnelsesland",2015,"06",357,"person","."
"befolkning_opprinnelsesland",2015,"06",359,"person","46"
"befolkning_opprinnelsesland",2015,"06",369,"person","31"
"befolkning_opprinnelsesland",2015,"06",373,"person","."
"befolkning_opprinnelsesland",2015,"06",376,"person","20"
"befolkning_opprinnelsesland",2015,"06",379,"person","47"
"befolkning_opprinnelsesland",2015,"06",386,"person","21"
"befolkning_opprinnelsesland",2015,"06",389,"person","18"
"befolkning_opprinnelsesland",2015,"06",393,"person",":"
"befolkning_opprinnelsesland",2015,"06",404,"person","1349"
"befolkning_opprinnelsesland",2015,"06",406,"person","10"
"befolkning_opprinnelsesland",2015,"06",407,"person","12"
"befolkning_opprinnelsesland",2015,"06",409,"person","."
"befolkning_opprinnelsesland",2015,"06",410,"person","12"
"befolkning_opprinnelsesland",2015,"06",412,"person","."
"befolkning_opprinnelsesland",2015,"06",416,"person",":"
"befolkning_opprinnelsesland",2015,"06",420,"person","171"
"befolkning_opprinnelsesland",2015,"06",424,"person","264"
"befolkning_opprinnelsesland",2015,"06",426,"person","9"
"befolkning_opprinnelsesland",2015,"06",428,"person","824"
"befolkning_opprinnelsesland",2015,"06",430,"person","10"
"befolkning_opprinnelsesland",2015,"06",432,"person","8"
"befolkning_opprinnelsesland",2015,"06",436,"person","16"
"befolkning_opprinnelsesland",2015,"06",444,"person","1116"
"befolkning_opprinnelsesland",2015,"06",448,"person","49"
"befolkning_opprinnelsesland",2015,"06",452,"person","1566"
"befolkning_opprinnelsesland",2015,"06",456,"person","984"
"befolkning_opprinnelsesland",2015,"06",460,"person","17"
"befolkning_opprinnelsesland",2015,"06",464,"person","21"
"befolkning_opprinnelsesland",2015,"06",476,"person","17"
"befolkning_opprinnelsesland",2015,"06",478,"person","11"
"befolkning_opprinnelsesland",2015,"06",480,"person","39"
"befolkning_opprinnelsesland",2015,"06",484,"person","379"
"befolkning_opprinnelsesland",2015,"06",488,"person","."
"befolkning_opprinnelsesland",2015,"06",492,"person","67"
"befolkning_opprinnelsesland",2015,"06",496,"person","14"
"befolkning_opprinnelsesland",2015,"06",500,"person","5"
"befolkning_opprinnelsesland",2015,"06",502,"person","10"
"befolkning_opprinnelsesland",2015,"06",504,"person",":"
"befolkning_opprinnelsesland",2015,"06",508,"person","57"
"befolkning_opprinnelsesland",2015,"06",510,"person","6"
"befolkning_opprinnelsesland",2015,"06",512,"person","21"
"befolkning_opprinnelsesland",2015,"06",513,"person","."
"befolkning_opprinnelsesland",2015,"06",516,"person","5"
"befolkning_opprinnelsesland",2015,"06",520,"person",":"
"befolkning_opprinnelsesland",2015,"06",524,"person","237"
"befolkning_opprinnelsesland",2015,"06",528,"person","8"
"befolkning_opprinnelsesland",2015,"06",534,"person","824"
"befolkning_opprinnelsesland",2015,"06",537,"person","."
"befolkning_opprinnelsesland",2015,"06",540,"person","4"
"befolkning_opprinnelsesland",2015,"06",544,"person","22"
"befolkning_opprinnelsesland",2015,"06",548,"person","32"
"befolkning_opprinnelsesland",2015,"06",550,"person","7"
"befolkning_opprinnelsesland",2015,"06",552,"person","4"
"befolkning_opprinnelsesland",2015,"06",554,"person","38"
"befolkning_opprinnelsesland",2015,"06",564,"person","290"
"befolkning_opprinnelsesland",2015,"06",568,"person","939"
"befolkning_opprinnelsesland",2015,"06",575,"person","708"
"befolkning_opprinnelsesland",2015,"06",578,"person","9"
"befolkning_opprinnelsesland",2015,"06",601,"person","."
"befolkning_opprinnelsesland",2015,"06",602,"person","."
"befolkning_opprinnelsesland",2015,"06",603,"person","."
"befolkning_opprinnelsesland",2015,"06",604,"person",":"
"befolkning_opprinnelsesland",2015,"06",605,"person",":"
"befolkning_opprinnelsesland",2015,"06",606,"person","."
"befolkning_opprinnelsesland",2015,"06",608,"person","."
"befolkning_opprinnelsesland",2015,"06",612,"person","72"
"befolkning_opprinnelsesland",2015,"06",613,"person","."
"befolkning_opprinnelsesland",2015,"06",616,"person","6"
"befolkning_opprinnelsesland",2015,"06",620,"person","33"
"befolkning_opprinnelsesland",2015,"06",622,"person",":"
"befolkning_opprinnelsesland",2015,"06",624,"person","58"
"befolkning_opprinnelsesland",2015,"06",629,"person","."
"befolkning_opprinnelsesland",2015,"06",631,"person","."
"befolkning_opprinnelsesland",2015,"06",632,"person","5"
"befolkning_opprinnelsesland",2015,"06",636,"person",":"
"befolkning_opprinnelsesland",2015,"06",644,"person",":"
"befolkning_opprinnelsesland",2015,"06",648,"person","8"
"befolkning_opprinnelsesland",2015,"06",650,"person",":"
"befolkning_opprinnelsesland",2015,"06",652,"person","54"
"befolkning_opprinnelsesland",2015,"06",654,"person","."
"befolkning_opprinnelsesland",2015,"06",657,"person",":"
"befolkning_opprinnelsesland",2015,"06",658,"person",":"
"befolkning_opprinnelsesland",2015,"06",659,"person","."
"befolkning_opprinnelsesland",2015,"06",660,"person","."
"befolkning_opprinnelsesland",2015,"06",661,"person","7"
"befolkning_opprinnelsesland",2015,"06",664,"person",":"
"befolkning_opprinnelsesland",2015,"06",668,"person",":"
"befolkning_opprinnelsesland",2015,"06",672,"person",":"
"befolkning_opprinnelsesland",2015,"06",676,"person","."
"befolkning_opprinnelsesland",2015,"06",677,"person","."
"befolkning_opprinnelsesland",2015,"06",678,"person","."
"befolkning_opprinnelsesland",2015,"06",679,"person","."
"befolkning_opprinnelsesland",2015,"06",680,"person","6"
"befolkning_opprinnelsesland",2015,"06",681,"person","."
"befolkning_opprinnelsesland",2015,"06",684,"person","363"
"befolkning_opprinnelsesland",2015,"06",685,"person",":"
"befolkning_opprinnelsesland",2015,"06",686,"person","."
"befolkning_opprinnelsesland",2015,"06",687,"person","."
"befolkning_opprinnelsesland",2015,"06",705,"person","56"
"befolkning_opprinnelsesland",2015,"06",710,"person","24"
"befolkning_opprinnelsesland",2015,"06",715,"person","180"
"befolkning_opprinnelsesland",2015,"06",720,"person",":"
"befolkning_opprinnelsesland",2015,"06",725,"person","312"
"befolkning_opprinnelsesland",2015,"06",730,"person","78"
"befolkning_opprinnelsesland",2015,"06",735,"person","22"
"befolkning_opprinnelsesland",2015,"06",740,"person","."
"befolkning_opprinnelsesland",2015,"06",745,"person","."
"befolkning_opprinnelsesland",2015,"06",755,"person","7"
"befolkning_opprinnelsesland",2015,"06",760,"person","50"
"befolkning_opprinnelsesland",2015,"06",765,"person","."
"befolkning_opprinnelsesland",2015,"06",770,"person","27"
"befolkning_opprinnelsesland",2015,"06",775,"person","17"
"befolkning_opprinnelsesland",2015,"06",802,"person","."
"befolkning_opprinnelsesland",2015,"06",805,"person","59"
"befolkning_opprinnelsesland",2015,"06",806,"person","."
"befolkning_opprinnelsesland",2015,"06",807,"person","."
"befolkning_opprinnelsesland",2015,"06",808,"person","."
"befolkning_opprinnelsesland",2015,"06",809,"person","."
"befolkning_opprinnelsesland",2015,"06",811,"person",":"
"befolkning_opprinnelsesland",2015,"06",812,"person","."
"befolkning_opprinnelsesland",2015,"06",813,"person","."
"befolkning_opprinnelsesland",2015,"06",814,"person","."
"befolkning_opprinnelsesland",2015,"06",815,"person","."
"befolkning_opprinnelsesland",2015,"06",816,"person","."
"befolkning_opprinnelsesland",2015,"06",817,"person","."
"befolkning_opprinnelsesland",2015,"06",818,"person","."
"befolkning_opprinnelsesland",2015,"06",819,"person","."
"befolkning_opprinnelsesland",2015,"06",820,"person","23"
"befolkning_opprinnelsesland",2015,"06",821,"person","."
"befolkning_opprinnelsesland",2015,"06",822,"person","."
"befolkning_opprinnelsesland",2015,"06",826,"person","."
"befolkning_opprinnelsesland",2015,"06",827,"person","."
"befolkning_opprinnelsesland",2015,"06",828,"person","."
"befolkning_opprinnelsesland",2015,"06",829,"person","."
"befolkning_opprinnelsesland",2015,"06",830,"person","."
"befolkning_opprinnelsesland",2015,"06",832,"person","."
"befolkning_opprinnelsesland",2015,"06",833,"person","."
"befolkning_opprinnelsesland",2015,"06",835,"person","."
"befolkning_opprinnelsesland",2015,"06",839,"person","."
"befolkning_opprinnelsesland",2015,"06",840,"person","."
"befolkning_opprinnelsesland",2015,"06",970,"person","36"
"befolkning_opprinnelsesland",2015,"06",980,"person","."
"befolkning_opprinnelsesland",2015,"06",990,"person","."
"befolkning_opprinnelsesland",2015,"07",101,"person","1120"
"befolkning_opprinnelsesland",2015,"07",102,"person","7"
"befolkning_opprinnelsesland",2015,"07",103,"person","212"
"befolkning_opprinnelsesland",2015,"07",104,"person","17"
"befolkning_opprinnelsesland",2015,"07",105,"person","313"
"befolkning_opprinnelsesland",2015,"07",106,"person","1376"
"befolkning_opprinnelsesland",2015,"07",111,"person","19"
"befolkning_opprinnelsesland",2015,"07",112,"person","34"
"befolkning_opprinnelsesland",2015,"07",113,"person","169"
"befolkning_opprinnelsesland",2015,"07",114,"person","."
"befolkning_opprinnelsesland",2015,"07",115,"person","98"
"befolkning_opprinnelsesland",2015,"07",117,"person","106"
"befolkning_opprinnelsesland",2015,"07",118,"person","."
"befolkning_opprinnelsesland",2015,"07",119,"person","46"
"befolkning_opprinnelsesland",2015,"07",120,"person","28"
"befolkning_opprinnelsesland",2015,"07",121,"person","51"
"befolkning_opprinnelsesland",2015,"07",122,"person","91"
"befolkning_opprinnelsesland",2015,"07",123,"person","125"
"befolkning_opprinnelsesland",2015,"07",124,"person","425"
"befolkning_opprinnelsesland",2015,"07",126,"person","9"
"befolkning_opprinnelsesland",2015,"07",127,"person","244"
"befolkning_opprinnelsesland",2015,"07",128,"person","."
"befolkning_opprinnelsesland",2015,"07",129,"person",":"
"befolkning_opprinnelsesland",2015,"07",130,"person","."
"befolkning_opprinnelsesland",2015,"07",131,"person","3901"
"befolkning_opprinnelsesland",2015,"07",132,"person","134"
"befolkning_opprinnelsesland",2015,"07",133,"person","250"
"befolkning_opprinnelsesland",2015,"07",134,"person","."
"befolkning_opprinnelsesland",2015,"07",136,"person","2600"
"befolkning_opprinnelsesland",2015,"07",137,"person","155"
"befolkning_opprinnelsesland",2015,"07",138,"person","17"
"befolkning_opprinnelsesland",2015,"07",139,"person","614"
"befolkning_opprinnelsesland",2015,"07",140,"person","554"
"befolkning_opprinnelsesland",2015,"07",141,"person","69"
"befolkning_opprinnelsesland",2015,"07",143,"person","213"
"befolkning_opprinnelsesland",2015,"07",144,"person","1072"
"befolkning_opprinnelsesland",2015,"07",146,"person","23"
"befolkning_opprinnelsesland",2015,"07",148,"person","142"
"befolkning_opprinnelsesland",2015,"07",152,"person","154"
"befolkning_opprinnelsesland",2015,"07",153,"person","56"
"befolkning_opprinnelsesland",2015,"07",154,"person","."
"befolkning_opprinnelsesland",2015,"07",155,"person","898"
"befolkning_opprinnelsesland",2015,"07",156,"person","118"
"befolkning_opprinnelsesland",2015,"07",157,"person","135"
"befolkning_opprinnelsesland",2015,"07",158,"person","57"
"befolkning_opprinnelsesland",2015,"07",159,"person","110"
"befolkning_opprinnelsesland",2015,"07",160,"person","18"
"befolkning_opprinnelsesland",2015,"07",161,"person","687"
"befolkning_opprinnelsesland",2015,"07",162,"person","."
"befolkning_opprinnelsesland",2015,"07",163,"person","."
"befolkning_opprinnelsesland",2015,"07",164,"person","."
"befolkning_opprinnelsesland",2015,"07",203,"person","22"
"befolkning_opprinnelsesland",2015,"07",204,"person","19"
"befolkning_opprinnelsesland",2015,"07",205,"person","9"
"befolkning_opprinnelsesland",2015,"07",209,"person","."
"befolkning_opprinnelsesland",2015,"07",213,"person","."
"befolkning_opprinnelsesland",2015,"07",216,"person","21"
"befolkning_opprinnelsesland",2015,"07",220,"person","."
"befolkning_opprinnelsesland",2015,"07",229,"person",":"
"befolkning_opprinnelsesland",2015,"07",235,"person","."
"befolkning_opprinnelsesland",2015,"07",239,"person","14"
"befolkning_opprinnelsesland",2015,"07",241,"person","295"
"befolkning_opprinnelsesland",2015,"07",246,"person","86"
"befolkning_opprinnelsesland",2015,"07",249,"person","45"
"befolkning_opprinnelsesland",2015,"07",250,"person","."
"befolkning_opprinnelsesland",2015,"07",254,"person","."
"befolkning_opprinnelsesland",2015,"07",256,"person","60"
"befolkning_opprinnelsesland",2015,"07",260,"person","21"
"befolkning_opprinnelsesland",2015,"07",264,"person","4"
"befolkning_opprinnelsesland",2015,"07",266,"person",":"
"befolkning_opprinnelsesland",2015,"07",270,"person","9"
"befolkning_opprinnelsesland",2015,"07",273,"person","6"
"befolkning_opprinnelsesland",2015,"07",276,"person","65"
"befolkning_opprinnelsesland",2015,"07",278,"person",":"
"befolkning_opprinnelsesland",2015,"07",279,"person","69"
"befolkning_opprinnelsesland",2015,"07",281,"person",":"
"befolkning_opprinnelsesland",2015,"07",283,"person","25"
"befolkning_opprinnelsesland",2015,"07",286,"person","47"
"befolkning_opprinnelsesland",2015,"07",289,"person","6"
"befolkning_opprinnelsesland",2015,"07",296,"person",":"
"befolkning_opprinnelsesland",2015,"07",299,"person",":"
"befolkning_opprinnelsesland",2015,"07",303,"person","81"
"befolkning_opprinnelsesland",2015,"07",304,"person","."
"befolkning_opprinnelsesland",2015,"07",306,"person","."
"befolkning_opprinnelsesland",2015,"07",307,"person","11"
"befolkning_opprinnelsesland",2015,"07",308,"person",":"
"befolkning_opprinnelsesland",2015,"07",309,"person",":"
"befolkning_opprinnelsesland",2015,"07",313,"person","38"
"befolkning_opprinnelsesland",2015,"07",319,"person","5"
"befolkning_opprinnelsesland",2015,"07",322,"person","."
"befolkning_opprinnelsesland",2015,"07",323,"person","."
"befolkning_opprinnelsesland",2015,"07",326,"person","7"
"befolkning_opprinnelsesland",2015,"07",329,"person","5"
"befolkning_opprinnelsesland",2015,"07",333,"person","."
"befolkning_opprinnelsesland",2015,"07",336,"person","5"
"befolkning_opprinnelsesland",2015,"07",337,"person","."
"befolkning_opprinnelsesland",2015,"07",338,"person","."
"befolkning_opprinnelsesland",2015,"07",339,"person","14"
"befolkning_opprinnelsesland",2015,"07",346,"person","854"
"befolkning_opprinnelsesland",2015,"07",355,"person","8"
"befolkning_opprinnelsesland",2015,"07",356,"person","115"
"befolkning_opprinnelsesland",2015,"07",357,"person","."
"befolkning_opprinnelsesland",2015,"07",359,"person","48"
"befolkning_opprinnelsesland",2015,"07",369,"person","34"
"befolkning_opprinnelsesland",2015,"07",373,"person","."
"befolkning_opprinnelsesland",2015,"07",376,"person","4"
"befolkning_opprinnelsesland",2015,"07",379,"person","21"
"befolkning_opprinnelsesland",2015,"07",386,"person","43"
"befolkning_opprinnelsesland",2015,"07",389,"person","19"
"befolkning_opprinnelsesland",2015,"07",393,"person",":"
"befolkning_opprinnelsesland",2015,"07",404,"person","506"
"befolkning_opprinnelsesland",2015,"07",406,"person","4"
"befolkning_opprinnelsesland",2015,"07",407,"person","10"
"befolkning_opprinnelsesland",2015,"07",409,"person","."
"befolkning_opprinnelsesland",2015,"07",410,"person","11"
"befolkning_opprinnelsesland",2015,"07",412,"person","."
"befolkning_opprinnelsesland",2015,"07",416,"person","."
"befolkning_opprinnelsesland",2015,"07",420,"person","13"
"befolkning_opprinnelsesland",2015,"07",424,"person","102"
"befolkning_opprinnelsesland",2015,"07",426,"person","10"
"befolkning_opprinnelsesland",2015,"07",428,"person","729"
"befolkning_opprinnelsesland",2015,"07",430,"person","4"
"befolkning_opprinnelsesland",2015,"07",432,"person","7"
"befolkning_opprinnelsesland",2015,"07",436,"person","11"
"befolkning_opprinnelsesland",2015,"07",444,"person","300"
"befolkning_opprinnelsesland",2015,"07",448,"person","36"
"befolkning_opprinnelsesland",2015,"07",452,"person","1534"
"befolkning_opprinnelsesland",2015,"07",456,"person","391"
"befolkning_opprinnelsesland",2015,"07",460,"person","22"
"befolkning_opprinnelsesland",2015,"07",464,"person","31"
"befolkning_opprinnelsesland",2015,"07",476,"person","14"
"befolkning_opprinnelsesland",2015,"07",478,"person",":"
"befolkning_opprinnelsesland",2015,"07",480,"person","21"
"befolkning_opprinnelsesland",2015,"07",484,"person","226"
"befolkning_opprinnelsesland",2015,"07",488,"person","."
"befolkning_opprinnelsesland",2015,"07",492,"person","83"
"befolkning_opprinnelsesland",2015,"07",496,"person","27"
"befolkning_opprinnelsesland",2015,"07",500,"person","5"
"befolkning_opprinnelsesland",2015,"07",502,"person",":"
"befolkning_opprinnelsesland",2015,"07",504,"person",":"
"befolkning_opprinnelsesland",2015,"07",508,"person","108"
"befolkning_opprinnelsesland",2015,"07",510,"person","7"
"befolkning_opprinnelsesland",2015,"07",512,"person","18"
"befolkning_opprinnelsesland",2015,"07",513,"person","."
"befolkning_opprinnelsesland",2015,"07",516,"person","4"
"befolkning_opprinnelsesland",2015,"07",520,"person","."
"befolkning_opprinnelsesland",2015,"07",524,"person","183"
"befolkning_opprinnelsesland",2015,"07",528,"person","16"
"befolkning_opprinnelsesland",2015,"07",534,"person","161"
"befolkning_opprinnelsesland",2015,"07",537,"person","."
"befolkning_opprinnelsesland",2015,"07",540,"person",":"
"befolkning_opprinnelsesland",2015,"07",544,"person","7"
"befolkning_opprinnelsesland",2015,"07",548,"person","17"
"befolkning_opprinnelsesland",2015,"07",550,"person","13"
"befolkning_opprinnelsesland",2015,"07",552,"person",":"
"befolkning_opprinnelsesland",2015,"07",554,"person","14"
"befolkning_opprinnelsesland",2015,"07",564,"person","320"
"befolkning_opprinnelsesland",2015,"07",568,"person","673"
"befolkning_opprinnelsesland",2015,"07",575,"person","873"
"befolkning_opprinnelsesland",2015,"07",578,"person","6"
"befolkning_opprinnelsesland",2015,"07",601,"person","."
"befolkning_opprinnelsesland",2015,"07",602,"person",":"
"befolkning_opprinnelsesland",2015,"07",603,"person","."
"befolkning_opprinnelsesland",2015,"07",604,"person","."
"befolkning_opprinnelsesland",2015,"07",605,"person",":"
"befolkning_opprinnelsesland",2015,"07",606,"person","."
"befolkning_opprinnelsesland",2015,"07",608,"person","."
"befolkning_opprinnelsesland",2015,"07",612,"person","73"
"befolkning_opprinnelsesland",2015,"07",613,"person","."
"befolkning_opprinnelsesland",2015,"07",616,"person",":"
"befolkning_opprinnelsesland",2015,"07",620,"person","40"
"befolkning_opprinnelsesland",2015,"07",622,"person","."
"befolkning_opprinnelsesland",2015,"07",624,"person","26"
"befolkning_opprinnelsesland",2015,"07",629,"person",":"
"befolkning_opprinnelsesland",2015,"07",631,"person","."
"befolkning_opprinnelsesland",2015,"07",632,"person",":"
"befolkning_opprinnelsesland",2015,"07",636,"person",":"
"befolkning_opprinnelsesland",2015,"07",644,"person",":"
"befolkning_opprinnelsesland",2015,"07",648,"person","4"
"befolkning_opprinnelsesland",2015,"07",650,"person",":"
"befolkning_opprinnelsesland",2015,"07",652,"person","43"
"befolkning_opprinnelsesland",2015,"07",654,"person","."
"befolkning_opprinnelsesland",2015,"07",657,"person",":"
"befolkning_opprinnelsesland",2015,"07",658,"person","."
"befolkning_opprinnelsesland",2015,"07",659,"person","."
"befolkning_opprinnelsesland",2015,"07",660,"person","."
"befolkning_opprinnelsesland",2015,"07",661,"person",":"
"befolkning_opprinnelsesland",2015,"07",664,"person","6"
"befolkning_opprinnelsesland",2015,"07",668,"person","5"
"befolkning_opprinnelsesland",2015,"07",672,"person",":"
"befolkning_opprinnelsesland",2015,"07",676,"person","."
"befolkning_opprinnelsesland",2015,"07",677,"person","."
"befolkning_opprinnelsesland",2015,"07",678,"person","."
"befolkning_opprinnelsesland",2015,"07",679,"person","."
"befolkning_opprinnelsesland",2015,"07",680,"person","10"
"befolkning_opprinnelsesland",2015,"07",681,"person","."
"befolkning_opprinnelsesland",2015,"07",684,"person","323"
"befolkning_opprinnelsesland",2015,"07",685,"person","."
"befolkning_opprinnelsesland",2015,"07",686,"person","."
"befolkning_opprinnelsesland",2015,"07",687,"person","."
"befolkning_opprinnelsesland",2015,"07",705,"person","23"
"befolkning_opprinnelsesland",2015,"07",710,"person","6"
"befolkning_opprinnelsesland",2015,"07",715,"person","226"
"befolkning_opprinnelsesland",2015,"07",720,"person","5"
"befolkning_opprinnelsesland",2015,"07",725,"person","112"
"befolkning_opprinnelsesland",2015,"07",730,"person","63"
"befolkning_opprinnelsesland",2015,"07",735,"person","13"
"befolkning_opprinnelsesland",2015,"07",740,"person","."
"befolkning_opprinnelsesland",2015,"07",745,"person","."
"befolkning_opprinnelsesland",2015,"07",755,"person","5"
"befolkning_opprinnelsesland",2015,"07",760,"person","29"
"befolkning_opprinnelsesland",2015,"07",765,"person","4"
"befolkning_opprinnelsesland",2015,"07",770,"person","5"
"befolkning_opprinnelsesland",2015,"07",775,"person","15"
"befolkning_opprinnelsesland",2015,"07",802,"person","."
"befolkning_opprinnelsesland",2015,"07",805,"person","50"
