"tabell_navn","aar","fylke_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2015","12","alle","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","12","alle","innvandrere","personer","381"
"grunnskolepoeng","2015","12","alle","norskfodte_m_innvf","grunnskolepoeng","40"
"grunnskolepoeng","2015","12","alle","norskfodte_m_innvf","personer","157"
"grunnskolepoeng","2015","12","1","alle","grunnskolepoeng","39"
"grunnskolepoeng","2015","12","1","alle","personer","2966"
"grunnskolepoeng","2015","12","1","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","12","1","bef_u_innv_og_norskf","personer","2690"
"grunnskolepoeng","2015","12","1","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","12","1","befolkningen_ellers","personer","2779"
"grunnskolepoeng","2015","12","1","innvandrere","grunnskolepoeng","35,4"
"grunnskolepoeng","2015","12","1","innvandrere","personer","187"
"grunnskolepoeng","2015","12","1","norskfodte_m_innvf","grunnskolepoeng","38,2"
"grunnskolepoeng","2015","12","1","norskfodte_m_innvf","personer","83"
"grunnskolepoeng","2015","12","0","alle","grunnskolepoeng","43,8"
"grunnskolepoeng","2015","12","0","alle","personer","3004"
"grunnskolepoeng","2015","12","0","bef_u_innv_og_norskf","grunnskolepoeng","44,2"
"grunnskolepoeng","2015","12","0","bef_u_innv_og_norskf","personer","2739"
"grunnskolepoeng","2015","12","0","befolkningen_ellers","grunnskolepoeng","44"
"grunnskolepoeng","2015","12","0","befolkningen_ellers","personer","2812"
"grunnskolepoeng","2015","12","0","innvandrere","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","12","0","innvandrere","personer","194"
"grunnskolepoeng","2015","12","0","norskfodte_m_innvf","grunnskolepoeng","42"
"grunnskolepoeng","2015","12","0","norskfodte_m_innvf","personer","73"
"grunnskolepoeng","2015","14","alle","alle","grunnskolepoeng","41,2"
"grunnskolepoeng","2015","14","alle","alle","personer","1415"
"grunnskolepoeng","2015","14","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,4"
"grunnskolepoeng","2015","14","alle","bef_u_innv_og_norskf","personer","1318"
"grunnskolepoeng","2015","14","alle","befolkningen_ellers","grunnskolepoeng","41,4"
"grunnskolepoeng","2015","14","alle","befolkningen_ellers","personer","1332"
"grunnskolepoeng","2015","14","alle","innvandrere","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","14","alle","innvandrere","personer","78"
"grunnskolepoeng","2015","14","alle","norskfodte_m_innvf","grunnskolepoeng","44,4"
"grunnskolepoeng","2015","14","alle","norskfodte_m_innvf","personer","12"
"grunnskolepoeng","2015","14","1","alle","grunnskolepoeng","39"
"grunnskolepoeng","2015","14","1","alle","personer","744"
"grunnskolepoeng","2015","14","1","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","14","1","bef_u_innv_og_norskf","personer","691"
"grunnskolepoeng","2015","14","1","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2015","14","1","befolkningen_ellers","personer","699"
"grunnskolepoeng","2015","14","1","innvandrere","grunnskolepoeng","34,6"
"grunnskolepoeng","2015","14","1","innvandrere","personer","42"
"grunnskolepoeng","2015","14","1","norskfodte_m_innvf","grunnskolepoeng","43"
"grunnskolepoeng","2015","14","1","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","14","0","alle","grunnskolepoeng","43,6"
"grunnskolepoeng","2015","14","0","alle","personer","670"
"grunnskolepoeng","2015","14","0","bef_u_innv_og_norskf","grunnskolepoeng","43,6"
"grunnskolepoeng","2015","14","0","bef_u_innv_og_norskf","personer","627"
"grunnskolepoeng","2015","14","0","befolkningen_ellers","grunnskolepoeng","43,8"
"grunnskolepoeng","2015","14","0","befolkningen_ellers","personer","633"
"grunnskolepoeng","2015","14","0","innvandrere","grunnskolepoeng","40,2"
"grunnskolepoeng","2015","14","0","innvandrere","personer","35"
"grunnskolepoeng","2015","14","0","norskfodte_m_innvf","grunnskolepoeng","46,2"
"grunnskolepoeng","2015","14","0","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","15","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","15","alle","alle","personer","3380"
"grunnskolepoeng","2015","15","alle","bef_u_innv_og_norskf","grunnskolepoeng","41"
"grunnskolepoeng","2015","15","alle","bef_u_innv_og_norskf","personer","3132"
"grunnskolepoeng","2015","15","alle","befolkningen_ellers","grunnskolepoeng","41"
"grunnskolepoeng","2015","15","alle","befolkningen_ellers","personer","3178"
"grunnskolepoeng","2015","15","alle","innvandrere","grunnskolepoeng","35,4"
"grunnskolepoeng","2015","15","alle","innvandrere","personer","207"
"grunnskolepoeng","2015","15","alle","norskfodte_m_innvf","grunnskolepoeng","41,2"
"grunnskolepoeng","2015","15","alle","norskfodte_m_innvf","personer","40"
"grunnskolepoeng","2015","15","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2015","15","1","alle","personer","1707"
"grunnskolepoeng","2015","15","1","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","15","1","bef_u_innv_og_norskf","personer","1569"
"grunnskolepoeng","2015","15","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","15","1","befolkningen_ellers","personer","1598"
"grunnskolepoeng","2015","15","1","innvandrere","grunnskolepoeng","33,8"
"grunnskolepoeng","2015","15","1","innvandrere","personer","105"
"grunnskolepoeng","2015","15","1","norskfodte_m_innvf","grunnskolepoeng","39"
"grunnskolepoeng","2015","15","1","norskfodte_m_innvf","personer","20"
"grunnskolepoeng","2015","15","0","alle","grunnskolepoeng","43"
"grunnskolepoeng","2015","15","0","alle","personer","1673"
"grunnskolepoeng","2015","15","0","bef_u_innv_og_norskf","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","15","0","bef_u_innv_og_norskf","personer","1563"
"grunnskolepoeng","2015","15","0","befolkningen_ellers","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","15","0","befolkningen_ellers","personer","1580"
"grunnskolepoeng","2015","15","0","innvandrere","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","15","0","innvandrere","personer","100"
"grunnskolepoeng","2015","15","0","norskfodte_m_innvf","grunnskolepoeng","44,8"
"grunnskolepoeng","2015","15","0","norskfodte_m_innvf","personer","21"
"grunnskolepoeng","2015","16","alle","alle","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","16","alle","alle","personer","3417"
"grunnskolepoeng","2015","16","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,2"
"grunnskolepoeng","2015","16","alle","bef_u_innv_og_norskf","personer","3139"
"grunnskolepoeng","2015","16","alle","befolkningen_ellers","grunnskolepoeng","41"
"grunnskolepoeng","2015","16","alle","befolkningen_ellers","personer","3234"
"grunnskolepoeng","2015","16","alle","innvandrere","grunnskolepoeng","36"
"grunnskolepoeng","2015","16","alle","innvandrere","personer","183"
"grunnskolepoeng","2015","16","alle","norskfodte_m_innvf","grunnskolepoeng","39,6"
"grunnskolepoeng","2015","16","alle","norskfodte_m_innvf","personer","91"
"grunnskolepoeng","2015","16","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng","2015","16","1","alle","personer","1715"
"grunnskolepoeng","2015","16","1","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","16","1","bef_u_innv_og_norskf","personer","1582"
"grunnskolepoeng","2015","16","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","16","1","befolkningen_ellers","personer","1629"
"grunnskolepoeng","2015","16","1","innvandrere","grunnskolepoeng","34,4"
"grunnskolepoeng","2015","16","1","innvandrere","personer","82"
"grunnskolepoeng","2015","16","1","norskfodte_m_innvf","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","16","1","norskfodte_m_innvf","personer","44"
"grunnskolepoeng","2015","16","0","alle","grunnskolepoeng","43"
"grunnskolepoeng","2015","16","0","alle","personer","1702"
"grunnskolepoeng","2015","16","0","bef_u_innv_og_norskf","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","16","0","bef_u_innv_og_norskf","personer","1557"
"grunnskolepoeng","2015","16","0","befolkningen_ellers","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","16","0","befolkningen_ellers","personer","1605"
"grunnskolepoeng","2015","16","0","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","16","0","innvandrere","personer","98"
"grunnskolepoeng","2015","16","0","norskfodte_m_innvf","grunnskolepoeng","41,6"
"grunnskolepoeng","2015","16","0","norskfodte_m_innvf","personer","47"
"grunnskolepoeng","2015","17","alle","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2015","17","alle","alle","personer","1806"
"grunnskolepoeng","2015","17","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","17","alle","bef_u_innv_og_norskf","personer","1717"
"grunnskolepoeng","2015","17","alle","befolkningen_ellers","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","17","alle","befolkningen_ellers","personer","1726"
"grunnskolepoeng","2015","17","alle","innvandrere","grunnskolepoeng","35"
"grunnskolepoeng","2015","17","alle","innvandrere","personer","79"
"grunnskolepoeng","2015","17","alle","norskfodte_m_innvf","grunnskolepoeng","44,2"
"grunnskolepoeng","2015","17","alle","norskfodte_m_innvf","personer","9"
"grunnskolepoeng","2015","17","1","alle","grunnskolepoeng","37,8"
"grunnskolepoeng","2015","17","1","alle","personer","952"
"grunnskolepoeng","2015","17","1","bef_u_innv_og_norskf","grunnskolepoeng","38"
"grunnskolepoeng","2015","17","1","bef_u_innv_og_norskf","personer","901"
"grunnskolepoeng","2015","17","1","befolkningen_ellers","grunnskolepoeng","38"
"grunnskolepoeng","2015","17","1","befolkningen_ellers","personer","909"
"grunnskolepoeng","2015","17","1","innvandrere","grunnskolepoeng","32,4"
"grunnskolepoeng","2015","17","1","innvandrere","personer","38"
"grunnskolepoeng","2015","17","1","norskfodte_m_innvf","grunnskolepoeng","43,8"
"grunnskolepoeng","2015","17","1","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","17","0","alle","grunnskolepoeng","43"
"grunnskolepoeng","2015","17","0","alle","personer","855"
"grunnskolepoeng","2015","17","0","bef_u_innv_og_norskf","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","17","0","bef_u_innv_og_norskf","personer","816"
"grunnskolepoeng","2015","17","0","befolkningen_ellers","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","17","0","befolkningen_ellers","personer","817"
"grunnskolepoeng","2015","17","0","innvandrere","grunnskolepoeng","37,8"
"grunnskolepoeng","2015","17","0","innvandrere","personer","43"
"grunnskolepoeng","2015","17","0","norskfodte_m_innvf","grunnskolepoeng","47,2"
"grunnskolepoeng","2015","17","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","18","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","18","alle","alle","personer","3032"
"grunnskolepoeng","2015","18","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","18","alle","bef_u_innv_og_norskf","personer","2856"
"grunnskolepoeng","2015","18","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","18","alle","befolkningen_ellers","personer","2867"
"grunnskolepoeng","2015","18","alle","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","18","alle","innvandrere","personer","163"
"grunnskolepoeng","2015","18","alle","norskfodte_m_innvf","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","18","alle","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2015","18","1","alle","grunnskolepoeng","38,2"
"grunnskolepoeng","2015","18","1","alle","personer","1553"
"grunnskolepoeng","2015","18","1","bef_u_innv_og_norskf","grunnskolepoeng","38,4"
"grunnskolepoeng","2015","18","1","bef_u_innv_og_norskf","personer","1457"
"grunnskolepoeng","2015","18","1","befolkningen_ellers","grunnskolepoeng","38,4"
"grunnskolepoeng","2015","18","1","befolkningen_ellers","personer","1461"
"grunnskolepoeng","2015","18","1","innvandrere","grunnskolepoeng","35,4"
"grunnskolepoeng","2015","18","1","innvandrere","personer","86"
"grunnskolepoeng","2015","18","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","18","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","18","0","alle","grunnskolepoeng","43,2"
"grunnskolepoeng","2015","18","0","alle","personer","1478"
"grunnskolepoeng","2015","18","0","bef_u_innv_og_norskf","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","18","0","bef_u_innv_og_norskf","personer","1399"
"grunnskolepoeng","2015","18","0","befolkningen_ellers","grunnskolepoeng","43,4"
"grunnskolepoeng","2015","18","0","befolkningen_ellers","personer","1406"
"grunnskolepoeng","2015","18","0","innvandrere","grunnskolepoeng","40,2"
"grunnskolepoeng","2015","18","0","innvandrere","personer","79"
"grunnskolepoeng","2015","18","0","norskfodte_m_innvf","grunnskolepoeng","43,2"
"grunnskolepoeng","2015","18","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","19","alle","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2015","19","alle","alle","personer","1911"
"grunnskolepoeng","2015","19","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","19","alle","bef_u_innv_og_norskf","personer","1818"
"grunnskolepoeng","2015","19","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2015","19","alle","befolkningen_ellers","personer","1829"
"grunnskolepoeng","2015","19","alle","innvandrere","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","19","alle","innvandrere","personer","81"
"grunnskolepoeng","2015","19","alle","norskfodte_m_innvf","grunnskolepoeng","43,6"
"grunnskolepoeng","2015","19","alle","norskfodte_m_innvf","personer","9"
"grunnskolepoeng","2015","19","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng","2015","19","1","alle","personer","1006"
"grunnskolepoeng","2015","19","1","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2015","19","1","bef_u_innv_og_norskf","personer","951"
"grunnskolepoeng","2015","19","1","befolkningen_ellers","grunnskolepoeng","38,6"
"grunnskolepoeng","2015","19","1","befolkningen_ellers","personer","955"
"grunnskolepoeng","2015","19","1","innvandrere","grunnskolepoeng","36,4"
"grunnskolepoeng","2015","19","1","innvandrere","personer","48"
"grunnskolepoeng","2015","19","1","norskfodte_m_innvf","grunnskolepoeng","34,4"
"grunnskolepoeng","2015","19","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","19","0","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2015","19","0","alle","personer","905"
"grunnskolepoeng","2015","19","0","bef_u_innv_og_norskf","grunnskolepoeng","43"
"grunnskolepoeng","2015","19","0","bef_u_innv_og_norskf","personer","867"
"grunnskolepoeng","2015","19","0","befolkningen_ellers","grunnskolepoeng","43"
"grunnskolepoeng","2015","19","0","befolkningen_ellers","personer","874"
"grunnskolepoeng","2015","19","0","innvandrere","grunnskolepoeng","38,4"
"grunnskolepoeng","2015","19","0","innvandrere","personer","32"
"grunnskolepoeng","2015","19","0","norskfodte_m_innvf","grunnskolepoeng","49"
"grunnskolepoeng","2015","19","0","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2015","20","alle","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2015","20","alle","alle","personer","997"
"grunnskolepoeng","2015","20","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,6"
"grunnskolepoeng","2015","20","alle","bef_u_innv_og_norskf","personer","929"
"grunnskolepoeng","2015","20","alle","befolkningen_ellers","grunnskolepoeng","39,6"
"grunnskolepoeng","2015","20","alle","befolkningen_ellers","personer","934"
"grunnskolepoeng","2015","20","alle","innvandrere","grunnskolepoeng","33,4"
"grunnskolepoeng","2015","20","alle","innvandrere","personer","58"
"grunnskolepoeng","2015","20","alle","norskfodte_m_innvf","grunnskolepoeng","42,8"
"grunnskolepoeng","2015","20","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","20","1","alle","grunnskolepoeng","36,8"
"grunnskolepoeng","2015","20","1","alle","personer","523"
"grunnskolepoeng","2015","20","1","bef_u_innv_og_norskf","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","20","1","bef_u_innv_og_norskf","personer","486"
"grunnskolepoeng","2015","20","1","befolkningen_ellers","grunnskolepoeng","37,2"
"grunnskolepoeng","2015","20","1","befolkningen_ellers","personer","488"
"grunnskolepoeng","2015","20","1","innvandrere","grunnskolepoeng","30,6"
"grunnskolepoeng","2015","20","1","innvandrere","personer","30"
"grunnskolepoeng","2015","20","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","20","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","20","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2015","20","0","alle","personer","473"
"grunnskolepoeng","2015","20","0","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2015","20","0","bef_u_innv_og_norskf","personer","442"
"grunnskolepoeng","2015","20","0","befolkningen_ellers","grunnskolepoeng","42,2"
"grunnskolepoeng","2015","20","0","befolkningen_ellers","personer","445"
"grunnskolepoeng","2015","20","0","innvandrere","grunnskolepoeng","37"
"grunnskolepoeng","2015","20","0","innvandrere","personer","28"
"grunnskolepoeng","2015","20","0","norskfodte_m_innvf","grunnskolepoeng","41,6"
"grunnskolepoeng","2015","20","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2015","99","alle","alle","grunnskolepoeng","35,4"
"grunnskolepoeng","2015","99","alle","alle","personer","84"
"grunnskolepoeng","2015","99","alle","bef_u_innv_og_norskf","grunnskolepoeng","35,4"
"grunnskolepoeng","2015","99","alle","bef_u_innv_og_norskf","personer","84"
"grunnskolepoeng","2015","99","alle","befolkningen_ellers","grunnskolepoeng","35,4"
"grunnskolepoeng","2015","99","alle","befolkningen_ellers","personer","84"
"grunnskolepoeng","2015","99","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2015","99","alle","innvandrere","personer","0"
"grunnskolepoeng","2015","99","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","99","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","99","1","alle","grunnskolepoeng","33,8"
"grunnskolepoeng","2015","99","1","alle","personer","46"
"grunnskolepoeng","2015","99","1","bef_u_innv_og_norskf","grunnskolepoeng","33,8"
"grunnskolepoeng","2015","99","1","bef_u_innv_og_norskf","personer","46"
"grunnskolepoeng","2015","99","1","befolkningen_ellers","grunnskolepoeng","33,8"
"grunnskolepoeng","2015","99","1","befolkningen_ellers","personer","46"
"grunnskolepoeng","2015","99","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2015","99","1","innvandrere","personer","0"
"grunnskolepoeng","2015","99","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","99","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2015","99","0","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","99","0","alle","personer","38"
"grunnskolepoeng","2015","99","0","bef_u_innv_og_norskf","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","99","0","bef_u_innv_og_norskf","personer","38"
"grunnskolepoeng","2015","99","0","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2015","99","0","befolkningen_ellers","personer","38"
"grunnskolepoeng","2015","99","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2015","99","0","innvandrere","personer","0"
"grunnskolepoeng","2015","99","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2015","99","0","norskfodte_m_innvf","personer","0"
