aar,bydel_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2009,030116,befolkningen_ellers,alle,2920,sysselsatte_innvkat_alder,personer
2009,030116,innvandrere,18_29,266,sysselsatte_innvkat_alder,personer
2009,030116,innvandrere,30_54,783,sysselsatte_innvkat_alder,personer
2009,030116,innvandrere,55_69,100,sysselsatte_innvkat_alder,personer
2009,030116,innvandrere,alle,1156,sysselsatte_innvkat_alder,personer
2009,030117,alle,18_29,1337,sysselsatte_innvkat_alder,personer
2009,030117,alle,30_54,3402,sysselsatte_innvkat_alder,personer
2009,030117,alle,55_69,1006,sysselsatte_innvkat_alder,personer
2009,030117,alle,alle,5857,sysselsatte_innvkat_alder,personer
2009,030117,befolkningen_ellers,18_29,838,sysselsatte_innvkat_alder,personer
2009,030117,befolkningen_ellers,30_54,2068,sysselsatte_innvkat_alder,personer
2009,030117,befolkningen_ellers,55_69,877,sysselsatte_innvkat_alder,personer
2009,030117,befolkningen_ellers,alle,3877,sysselsatte_innvkat_alder,personer
2009,030117,innvandrere,18_29,499,sysselsatte_innvkat_alder,personer
2009,030117,innvandrere,30_54,1334,sysselsatte_innvkat_alder,personer
2009,030117,innvandrere,55_69,129,sysselsatte_innvkat_alder,personer
2009,030117,innvandrere,alle,1980,sysselsatte_innvkat_alder,personer
2009,030199,alle,18_29,701,sysselsatte_innvkat_alder,personer
2009,030199,alle,30_54,1206,sysselsatte_innvkat_alder,personer
2009,030199,alle,55_69,141,sysselsatte_innvkat_alder,personer
2009,030199,alle,alle,2062,sysselsatte_innvkat_alder,personer
2009,030199,befolkningen_ellers,18_29,465,sysselsatte_innvkat_alder,personer
2009,030199,befolkningen_ellers,30_54,854,sysselsatte_innvkat_alder,personer
2009,030199,befolkningen_ellers,55_69,117,sysselsatte_innvkat_alder,personer
2009,030199,befolkningen_ellers,alle,1449,sysselsatte_innvkat_alder,personer
2009,030199,innvandrere,18_29,236,sysselsatte_innvkat_alder,personer
2009,030199,innvandrere,30_54,352,sysselsatte_innvkat_alder,personer
2009,030199,innvandrere,55_69,24,sysselsatte_innvkat_alder,personer
2009,030199,innvandrere,alle,613,sysselsatte_innvkat_alder,personer
2010,00,alle,18_29,543272,sysselsatte_innvkat_alder,personer
2010,00,alle,30_54,1418934,sysselsatte_innvkat_alder,personer
2010,00,alle,55_69,488463,sysselsatte_innvkat_alder,personer
2010,00,alle,alle,2516744,sysselsatte_innvkat_alder,personer
2010,00,befolkningen_ellers,18_29,474769,sysselsatte_innvkat_alder,personer
2010,00,befolkningen_ellers,30_54,1240152,sysselsatte_innvkat_alder,personer
2010,00,befolkningen_ellers,55_69,463192,sysselsatte_innvkat_alder,personer
2010,00,befolkningen_ellers,alle,2241929,sysselsatte_innvkat_alder,personer
2010,00,innvandrere,18_29,68503,sysselsatte_innvkat_alder,personer
2010,00,innvandrere,30_54,178782,sysselsatte_innvkat_alder,personer
2010,00,innvandrere,55_69,25271,sysselsatte_innvkat_alder,personer
2010,00,innvandrere,alle,274815,sysselsatte_innvkat_alder,personer
2010,030101,alle,18_29,9747,sysselsatte_innvkat_alder,personer
2010,030101,alle,30_54,18907,sysselsatte_innvkat_alder,personer
2010,030101,alle,55_69,5070,sysselsatte_innvkat_alder,personer
2010,030101,alle,alle,34194,sysselsatte_innvkat_alder,personer
2010,030101,befolkningen_ellers,18_29,7435,sysselsatte_innvkat_alder,personer
2010,030101,befolkningen_ellers,30_54,14680,sysselsatte_innvkat_alder,personer
2010,030101,befolkningen_ellers,55_69,4469,sysselsatte_innvkat_alder,personer
2010,030101,befolkningen_ellers,alle,27015,sysselsatte_innvkat_alder,personer
2010,030101,innvandrere,18_29,2312,sysselsatte_innvkat_alder,personer
2010,030101,innvandrere,30_54,4227,sysselsatte_innvkat_alder,personer
2010,030101,innvandrere,55_69,601,sysselsatte_innvkat_alder,personer
2010,030101,innvandrere,alle,7179,sysselsatte_innvkat_alder,personer
2010,030102,alle,18_29,7740,sysselsatte_innvkat_alder,personer
2010,030102,alle,30_54,16841,sysselsatte_innvkat_alder,personer
2010,030102,alle,55_69,4423,sysselsatte_innvkat_alder,personer
2010,030102,alle,alle,29437,sysselsatte_innvkat_alder,personer
2010,030102,befolkningen_ellers,18_29,6075,sysselsatte_innvkat_alder,personer
2010,030102,befolkningen_ellers,30_54,13391,sysselsatte_innvkat_alder,personer
2010,030102,befolkningen_ellers,55_69,3948,sysselsatte_innvkat_alder,personer
2010,030102,befolkningen_ellers,alle,23819,sysselsatte_innvkat_alder,personer
2010,030102,innvandrere,18_29,1665,sysselsatte_innvkat_alder,personer
2010,030102,innvandrere,30_54,3450,sysselsatte_innvkat_alder,personer
2010,030102,innvandrere,55_69,475,sysselsatte_innvkat_alder,personer
2010,030102,innvandrere,alle,5618,sysselsatte_innvkat_alder,personer
2010,030103,alle,18_29,8700,sysselsatte_innvkat_alder,personer
2010,030103,alle,30_54,19478,sysselsatte_innvkat_alder,personer
2010,030103,alle,55_69,5503,sysselsatte_innvkat_alder,personer
2010,030103,alle,alle,34215,sysselsatte_innvkat_alder,personer
2010,030103,befolkningen_ellers,18_29,6735,sysselsatte_innvkat_alder,personer
2010,030103,befolkningen_ellers,30_54,15406,sysselsatte_innvkat_alder,personer
2010,030103,befolkningen_ellers,55_69,4853,sysselsatte_innvkat_alder,personer
2010,030103,befolkningen_ellers,alle,27474,sysselsatte_innvkat_alder,personer
2010,030103,innvandrere,18_29,1965,sysselsatte_innvkat_alder,personer
2010,030103,innvandrere,30_54,4072,sysselsatte_innvkat_alder,personer
2010,030103,innvandrere,55_69,650,sysselsatte_innvkat_alder,personer
2010,030103,innvandrere,alle,6741,sysselsatte_innvkat_alder,personer
2010,030104,alle,18_29,8925,sysselsatte_innvkat_alder,personer
2010,030104,alle,30_54,16587,sysselsatte_innvkat_alder,personer
2010,030104,alle,55_69,3975,sysselsatte_innvkat_alder,personer
2010,030104,alle,alle,29843,sysselsatte_innvkat_alder,personer
2010,030104,befolkningen_ellers,18_29,6843,sysselsatte_innvkat_alder,personer
2010,030104,befolkningen_ellers,30_54,12772,sysselsatte_innvkat_alder,personer
2010,030104,befolkningen_ellers,55_69,3460,sysselsatte_innvkat_alder,personer
2010,030104,befolkningen_ellers,alle,23397,sysselsatte_innvkat_alder,personer
2010,030104,innvandrere,18_29,2082,sysselsatte_innvkat_alder,personer
2010,030104,innvandrere,30_54,3815,sysselsatte_innvkat_alder,personer
2010,030104,innvandrere,55_69,515,sysselsatte_innvkat_alder,personer
2010,030104,innvandrere,alle,6446,sysselsatte_innvkat_alder,personer
2010,030105,alle,18_29,7756,sysselsatte_innvkat_alder,personer
2010,030105,alle,30_54,15967,sysselsatte_innvkat_alder,personer
2010,030105,alle,55_69,3862,sysselsatte_innvkat_alder,personer
2010,030105,alle,alle,27931,sysselsatte_innvkat_alder,personer
2010,030105,befolkningen_ellers,18_29,6107,sysselsatte_innvkat_alder,personer
2010,030105,befolkningen_ellers,30_54,12676,sysselsatte_innvkat_alder,personer
2010,030105,befolkningen_ellers,55_69,3438,sysselsatte_innvkat_alder,personer
2010,030105,befolkningen_ellers,alle,22544,sysselsatte_innvkat_alder,personer
2010,030105,innvandrere,18_29,1649,sysselsatte_innvkat_alder,personer
2010,030105,innvandrere,30_54,3291,sysselsatte_innvkat_alder,personer
2010,030105,innvandrere,55_69,424,sysselsatte_innvkat_alder,personer
2010,030105,innvandrere,alle,5387,sysselsatte_innvkat_alder,personer
2010,030106,alle,18_29,6879,sysselsatte_innvkat_alder,personer
2010,030106,alle,30_54,14859,sysselsatte_innvkat_alder,personer
2010,030106,alle,55_69,3946,sysselsatte_innvkat_alder,personer
2010,030106,alle,alle,26063,sysselsatte_innvkat_alder,personer
2010,030106,befolkningen_ellers,18_29,5339,sysselsatte_innvkat_alder,personer
2010,030106,befolkningen_ellers,30_54,11491,sysselsatte_innvkat_alder,personer
2010,030106,befolkningen_ellers,55_69,3504,sysselsatte_innvkat_alder,personer
2010,030106,befolkningen_ellers,alle,20676,sysselsatte_innvkat_alder,personer
2010,030106,innvandrere,18_29,1540,sysselsatte_innvkat_alder,personer
2010,030106,innvandrere,30_54,3368,sysselsatte_innvkat_alder,personer
2010,030106,innvandrere,55_69,442,sysselsatte_innvkat_alder,personer
2010,030106,innvandrere,alle,5387,sysselsatte_innvkat_alder,personer
2010,030107,alle,18_29,4779,sysselsatte_innvkat_alder,personer
2010,030107,alle,30_54,11427,sysselsatte_innvkat_alder,personer
2010,030107,alle,55_69,3075,sysselsatte_innvkat_alder,personer
2010,030107,alle,alle,19553,sysselsatte_innvkat_alder,personer
2010,030107,befolkningen_ellers,18_29,3624,sysselsatte_innvkat_alder,personer
2010,030107,befolkningen_ellers,30_54,8597,sysselsatte_innvkat_alder,personer
2010,030107,befolkningen_ellers,55_69,2709,sysselsatte_innvkat_alder,personer
2010,030107,befolkningen_ellers,alle,15180,sysselsatte_innvkat_alder,personer
2010,030107,innvandrere,18_29,1155,sysselsatte_innvkat_alder,personer
2010,030107,innvandrere,30_54,2830,sysselsatte_innvkat_alder,personer
2010,030107,innvandrere,55_69,366,sysselsatte_innvkat_alder,personer
2010,030107,innvandrere,alle,4373,sysselsatte_innvkat_alder,personer
2010,030108,alle,18_29,5907,sysselsatte_innvkat_alder,personer
2010,030108,alle,30_54,12404,sysselsatte_innvkat_alder,personer
2010,030108,alle,55_69,3248,sysselsatte_innvkat_alder,personer
2010,030108,alle,alle,21854,sysselsatte_innvkat_alder,personer
2010,030108,befolkningen_ellers,18_29,4320,sysselsatte_innvkat_alder,personer
2010,030108,befolkningen_ellers,30_54,9471,sysselsatte_innvkat_alder,personer
2010,030108,befolkningen_ellers,55_69,2895,sysselsatte_innvkat_alder,personer
2010,030108,befolkningen_ellers,alle,16962,sysselsatte_innvkat_alder,personer
2010,030108,innvandrere,18_29,1587,sysselsatte_innvkat_alder,personer
2010,030108,innvandrere,30_54,2933,sysselsatte_innvkat_alder,personer
2010,030108,innvandrere,55_69,353,sysselsatte_innvkat_alder,personer
2010,030108,innvandrere,alle,4892,sysselsatte_innvkat_alder,personer
2010,030109,alle,18_29,4046,sysselsatte_innvkat_alder,personer
2010,030109,alle,30_54,9405,sysselsatte_innvkat_alder,personer
2010,030109,alle,55_69,2445,sysselsatte_innvkat_alder,personer
2010,030109,alle,alle,16124,sysselsatte_innvkat_alder,personer
2010,030109,befolkningen_ellers,18_29,3069,sysselsatte_innvkat_alder,personer
2010,030109,befolkningen_ellers,30_54,7114,sysselsatte_innvkat_alder,personer
2010,030109,befolkningen_ellers,55_69,2164,sysselsatte_innvkat_alder,personer
2010,030109,befolkningen_ellers,alle,12554,sysselsatte_innvkat_alder,personer
2010,030109,innvandrere,18_29,977,sysselsatte_innvkat_alder,personer
2010,030109,innvandrere,30_54,2291,sysselsatte_innvkat_alder,personer
2010,030109,innvandrere,55_69,281,sysselsatte_innvkat_alder,personer
2010,030109,innvandrere,alle,3570,sysselsatte_innvkat_alder,personer
2010,030110,alle,18_29,3672,sysselsatte_innvkat_alder,personer
2010,030110,alle,30_54,8492,sysselsatte_innvkat_alder,personer
2010,030110,alle,55_69,2395,sysselsatte_innvkat_alder,personer
2010,030110,alle,alle,14796,sysselsatte_innvkat_alder,personer
2010,030110,befolkningen_ellers,18_29,2648,sysselsatte_innvkat_alder,personer
2010,030110,befolkningen_ellers,30_54,6163,sysselsatte_innvkat_alder,personer
2010,030110,befolkningen_ellers,55_69,2108,sysselsatte_innvkat_alder,personer
2010,030110,befolkningen_ellers,alle,11134,sysselsatte_innvkat_alder,personer
2010,030110,innvandrere,18_29,1024,sysselsatte_innvkat_alder,personer
2010,030110,innvandrere,30_54,2329,sysselsatte_innvkat_alder,personer
2010,030110,innvandrere,55_69,287,sysselsatte_innvkat_alder,personer
2010,030110,innvandrere,alle,3662,sysselsatte_innvkat_alder,personer
2010,030111,alle,18_29,2423,sysselsatte_innvkat_alder,personer
2010,030111,alle,30_54,5332,sysselsatte_innvkat_alder,personer
2010,030111,alle,55_69,1743,sysselsatte_innvkat_alder,personer
2010,030111,alle,alle,9676,sysselsatte_innvkat_alder,personer
2010,030111,befolkningen_ellers,18_29,1758,sysselsatte_innvkat_alder,personer
2010,030111,befolkningen_ellers,30_54,3930,sysselsatte_innvkat_alder,personer
2010,030111,befolkningen_ellers,55_69,1552,sysselsatte_innvkat_alder,personer
2010,030111,befolkningen_ellers,alle,7402,sysselsatte_innvkat_alder,personer
2010,030111,innvandrere,18_29,665,sysselsatte_innvkat_alder,personer
2010,030111,innvandrere,30_54,1402,sysselsatte_innvkat_alder,personer
2010,030111,innvandrere,55_69,191,sysselsatte_innvkat_alder,personer
2010,030111,innvandrere,alle,2274,sysselsatte_innvkat_alder,personer
2010,030112,alle,18_29,1912,sysselsatte_innvkat_alder,personer
2010,030112,alle,30_54,5107,sysselsatte_innvkat_alder,personer
2010,030112,alle,55_69,1483,sysselsatte_innvkat_alder,personer
2010,030112,alle,alle,8651,sysselsatte_innvkat_alder,personer
2010,030112,befolkningen_ellers,18_29,1450,sysselsatte_innvkat_alder,personer
2010,030112,befolkningen_ellers,30_54,3848,sysselsatte_innvkat_alder,personer
2010,030112,befolkningen_ellers,55_69,1307,sysselsatte_innvkat_alder,personer
2010,030112,befolkningen_ellers,alle,6745,sysselsatte_innvkat_alder,personer
2010,030112,innvandrere,18_29,462,sysselsatte_innvkat_alder,personer
2010,030112,innvandrere,30_54,1259,sysselsatte_innvkat_alder,personer
2010,030112,innvandrere,55_69,176,sysselsatte_innvkat_alder,personer
2010,030112,innvandrere,alle,1906,sysselsatte_innvkat_alder,personer
2010,030113,alle,18_29,2395,sysselsatte_innvkat_alder,personer
2010,030113,alle,30_54,5810,sysselsatte_innvkat_alder,personer
2010,030113,alle,55_69,1608,sysselsatte_innvkat_alder,personer
2010,030113,alle,alle,9968,sysselsatte_innvkat_alder,personer
2010,030113,befolkningen_ellers,18_29,1743,sysselsatte_innvkat_alder,personer
2010,030113,befolkningen_ellers,30_54,4093,sysselsatte_innvkat_alder,personer
2010,030113,befolkningen_ellers,55_69,1440,sysselsatte_innvkat_alder,personer
2010,030113,befolkningen_ellers,alle,7418,sysselsatte_innvkat_alder,personer
2010,030113,innvandrere,18_29,652,sysselsatte_innvkat_alder,personer
2010,030113,innvandrere,30_54,1717,sysselsatte_innvkat_alder,personer
2010,030113,innvandrere,55_69,168,sysselsatte_innvkat_alder,personer
2010,030113,innvandrere,alle,2550,sysselsatte_innvkat_alder,personer
2010,030114,alle,18_29,1389,sysselsatte_innvkat_alder,personer
2010,030114,alle,30_54,3789,sysselsatte_innvkat_alder,personer
2010,030114,alle,55_69,894,sysselsatte_innvkat_alder,personer
2010,030114,alle,alle,6154,sysselsatte_innvkat_alder,personer
2010,030114,befolkningen_ellers,18_29,981,sysselsatte_innvkat_alder,personer
2010,030114,befolkningen_ellers,30_54,2532,sysselsatte_innvkat_alder,personer
2010,030114,befolkningen_ellers,55_69,759,sysselsatte_innvkat_alder,personer
2010,030114,befolkningen_ellers,alle,4345,sysselsatte_innvkat_alder,personer
2010,030114,innvandrere,18_29,408,sysselsatte_innvkat_alder,personer
2010,030114,innvandrere,30_54,1257,sysselsatte_innvkat_alder,personer
2010,030114,innvandrere,55_69,135,sysselsatte_innvkat_alder,personer
2010,030114,innvandrere,alle,1809,sysselsatte_innvkat_alder,personer
2010,030115,alle,18_29,1473,sysselsatte_innvkat_alder,personer
2010,030115,alle,30_54,4650,sysselsatte_innvkat_alder,personer
2010,030115,alle,55_69,1177,sysselsatte_innvkat_alder,personer
2010,030115,alle,alle,7417,sysselsatte_innvkat_alder,personer
2010,030115,befolkningen_ellers,18_29,1126,sysselsatte_innvkat_alder,personer
2010,030115,befolkningen_ellers,30_54,3446,sysselsatte_innvkat_alder,personer
2010,030115,befolkningen_ellers,55_69,1021,sysselsatte_innvkat_alder,personer
2010,030115,befolkningen_ellers,alle,5697,sysselsatte_innvkat_alder,personer
2010,030115,innvandrere,18_29,347,sysselsatte_innvkat_alder,personer
2010,030115,innvandrere,30_54,1204,sysselsatte_innvkat_alder,personer
2010,030115,innvandrere,55_69,156,sysselsatte_innvkat_alder,personer
2010,030115,innvandrere,alle,1720,sysselsatte_innvkat_alder,personer
2010,030116,alle,18_29,899,sysselsatte_innvkat_alder,personer
2010,030116,alle,30_54,2442,sysselsatte_innvkat_alder,personer
2010,030116,alle,55_69,752,sysselsatte_innvkat_alder,personer
2010,030116,alle,alle,4153,sysselsatte_innvkat_alder,personer
2010,030116,befolkningen_ellers,18_29,623,sysselsatte_innvkat_alder,personer
2010,030116,befolkningen_ellers,30_54,1605,sysselsatte_innvkat_alder,personer
2010,030116,befolkningen_ellers,55_69,637,sysselsatte_innvkat_alder,personer
2010,030116,befolkningen_ellers,alle,2919,sysselsatte_innvkat_alder,personer
2010,030116,innvandrere,18_29,276,sysselsatte_innvkat_alder,personer
2010,030116,innvandrere,30_54,837,sysselsatte_innvkat_alder,personer
2010,030116,innvandrere,55_69,115,sysselsatte_innvkat_alder,personer
2010,030116,innvandrere,alle,1234,sysselsatte_innvkat_alder,personer
2010,030117,alle,18_29,1346,sysselsatte_innvkat_alder,personer
2010,030117,alle,30_54,3478,sysselsatte_innvkat_alder,personer
2010,030117,alle,55_69,1027,sysselsatte_innvkat_alder,personer
2010,030117,alle,alle,5975,sysselsatte_innvkat_alder,personer
2010,030117,befolkningen_ellers,18_29,854,sysselsatte_innvkat_alder,personer
2010,030117,befolkningen_ellers,30_54,2055,sysselsatte_innvkat_alder,personer
2010,030117,befolkningen_ellers,55_69,878,sysselsatte_innvkat_alder,personer
2010,030117,befolkningen_ellers,alle,3892,sysselsatte_innvkat_alder,personer
2010,030117,innvandrere,18_29,492,sysselsatte_innvkat_alder,personer
2010,030117,innvandrere,30_54,1423,sysselsatte_innvkat_alder,personer
2010,030117,innvandrere,55_69,149,sysselsatte_innvkat_alder,personer
2010,030117,innvandrere,alle,2083,sysselsatte_innvkat_alder,personer
2010,030199,alle,18_29,845,sysselsatte_innvkat_alder,personer
2010,030199,alle,30_54,1480,sysselsatte_innvkat_alder,personer
2010,030199,alle,55_69,223,sysselsatte_innvkat_alder,personer
2010,030199,alle,alle,2563,sysselsatte_innvkat_alder,personer
2010,030199,befolkningen_ellers,18_29,516,sysselsatte_innvkat_alder,personer
2010,030199,befolkningen_ellers,30_54,1029,sysselsatte_innvkat_alder,personer
2010,030199,befolkningen_ellers,55_69,184,sysselsatte_innvkat_alder,personer
2010,030199,befolkningen_ellers,alle,1743,sysselsatte_innvkat_alder,personer
2010,030199,innvandrere,18_29,329,sysselsatte_innvkat_alder,personer
2010,030199,innvandrere,30_54,451,sysselsatte_innvkat_alder,personer
2010,030199,innvandrere,55_69,39,sysselsatte_innvkat_alder,personer
2010,030199,innvandrere,alle,820,sysselsatte_innvkat_alder,personer
2011,00,alle,18_29,559248,sysselsatte_innvkat_alder,personer
2011,00,alle,30_54,1434825,sysselsatte_innvkat_alder,personer
2011,00,alle,55_69,501513,sysselsatte_innvkat_alder,personer
2011,00,alle,alle,2561684,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,18_29,482810,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,30_54,1234376,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,55_69,473667,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,alle,2254523,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,18_29,76438,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,30_54,200449,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,55_69,27846,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,alle,307161,sysselsatte_innvkat_alder,personer
2011,030101,alle,18_29,10396,sysselsatte_innvkat_alder,personer
2011,030101,alle,30_54,19753,sysselsatte_innvkat_alder,personer
2011,030101,alle,55_69,5209,sysselsatte_innvkat_alder,personer
2011,030101,alle,alle,35814,sysselsatte_innvkat_alder,personer
2011,030101,befolkningen_ellers,18_29,7724,sysselsatte_innvkat_alder,personer
2011,030101,befolkningen_ellers,30_54,15024,sysselsatte_innvkat_alder,personer
2011,030101,befolkningen_ellers,55_69,4575,sysselsatte_innvkat_alder,personer
2011,030101,befolkningen_ellers,alle,27745,sysselsatte_innvkat_alder,personer
2011,030101,innvandrere,18_29,2672,sysselsatte_innvkat_alder,personer
2011,030101,innvandrere,30_54,4729,sysselsatte_innvkat_alder,personer
2011,030101,innvandrere,55_69,634,sysselsatte_innvkat_alder,personer
2011,030101,innvandrere,alle,8069,sysselsatte_innvkat_alder,personer
2011,030102,alle,18_29,8216,sysselsatte_innvkat_alder,personer
2011,030102,alle,30_54,17446,sysselsatte_innvkat_alder,personer
2011,030102,alle,55_69,4468,sysselsatte_innvkat_alder,personer
2011,030102,alle,alle,30555,sysselsatte_innvkat_alder,personer
2011,030102,befolkningen_ellers,18_29,6271,sysselsatte_innvkat_alder,personer
2011,030102,befolkningen_ellers,30_54,13567,sysselsatte_innvkat_alder,personer
2011,030102,befolkningen_ellers,55_69,3983,sysselsatte_innvkat_alder,personer
2011,030102,befolkningen_ellers,alle,24216,sysselsatte_innvkat_alder,personer
2011,030102,innvandrere,18_29,1945,sysselsatte_innvkat_alder,personer
2011,030102,innvandrere,30_54,3879,sysselsatte_innvkat_alder,personer
2011,030102,innvandrere,55_69,485,sysselsatte_innvkat_alder,personer
2011,030102,innvandrere,alle,6339,sysselsatte_innvkat_alder,personer
2011,030103,alle,18_29,9176,sysselsatte_innvkat_alder,personer
2011,030103,alle,30_54,20136,sysselsatte_innvkat_alder,personer
2011,030103,alle,55_69,5603,sysselsatte_innvkat_alder,personer
2011,030103,alle,alle,35427,sysselsatte_innvkat_alder,personer
2011,030103,befolkningen_ellers,18_29,7007,sysselsatte_innvkat_alder,personer
2011,030103,befolkningen_ellers,30_54,15717,sysselsatte_innvkat_alder,personer
2011,030103,befolkningen_ellers,55_69,4910,sysselsatte_innvkat_alder,personer
2011,030103,befolkningen_ellers,alle,28092,sysselsatte_innvkat_alder,personer
2011,030103,innvandrere,18_29,2169,sysselsatte_innvkat_alder,personer
2011,030103,innvandrere,30_54,4419,sysselsatte_innvkat_alder,personer
2011,030103,innvandrere,55_69,693,sysselsatte_innvkat_alder,personer
2011,030103,innvandrere,alle,7335,sysselsatte_innvkat_alder,personer
2011,030104,alle,18_29,9192,sysselsatte_innvkat_alder,personer
2011,030104,alle,30_54,17441,sysselsatte_innvkat_alder,personer
2011,030104,alle,55_69,4049,sysselsatte_innvkat_alder,personer
2011,030104,alle,alle,31012,sysselsatte_innvkat_alder,personer
2011,030104,befolkningen_ellers,18_29,6990,sysselsatte_innvkat_alder,personer
2011,030104,befolkningen_ellers,30_54,13030,sysselsatte_innvkat_alder,personer
2011,030104,befolkningen_ellers,55_69,3506,sysselsatte_innvkat_alder,personer
2011,030104,befolkningen_ellers,alle,23820,sysselsatte_innvkat_alder,personer
2011,030104,innvandrere,18_29,2202,sysselsatte_innvkat_alder,personer
2011,030104,innvandrere,30_54,4411,sysselsatte_innvkat_alder,personer
2011,030104,innvandrere,55_69,543,sysselsatte_innvkat_alder,personer
2011,030104,innvandrere,alle,7192,sysselsatte_innvkat_alder,personer
2011,030105,alle,18_29,8477,sysselsatte_innvkat_alder,personer
2011,030105,alle,30_54,16535,sysselsatte_innvkat_alder,personer
2011,030105,alle,55_69,4050,sysselsatte_innvkat_alder,personer
2011,030105,alle,alle,29404,sysselsatte_innvkat_alder,personer
2011,030105,befolkningen_ellers,18_29,6573,sysselsatte_innvkat_alder,personer
2011,030105,befolkningen_ellers,30_54,12823,sysselsatte_innvkat_alder,personer
2011,030105,befolkningen_ellers,55_69,3570,sysselsatte_innvkat_alder,personer
2011,030105,befolkningen_ellers,alle,23279,sysselsatte_innvkat_alder,personer
2011,030105,innvandrere,18_29,1904,sysselsatte_innvkat_alder,personer
2011,030105,innvandrere,30_54,3712,sysselsatte_innvkat_alder,personer
2011,030105,innvandrere,55_69,480,sysselsatte_innvkat_alder,personer
2011,030105,innvandrere,alle,6125,sysselsatte_innvkat_alder,personer
2011,030106,alle,18_29,7134,sysselsatte_innvkat_alder,personer
2011,030106,alle,30_54,15262,sysselsatte_innvkat_alder,personer
2011,030106,alle,55_69,4067,sysselsatte_innvkat_alder,personer
2011,030106,alle,alle,26792,sysselsatte_innvkat_alder,personer
2011,030106,befolkningen_ellers,18_29,5441,sysselsatte_innvkat_alder,personer
2011,030106,befolkningen_ellers,30_54,11618,sysselsatte_innvkat_alder,personer
2011,030106,befolkningen_ellers,55_69,3572,sysselsatte_innvkat_alder,personer
2011,030106,befolkningen_ellers,alle,20936,sysselsatte_innvkat_alder,personer
2011,030106,innvandrere,18_29,1693,sysselsatte_innvkat_alder,personer
2011,030106,innvandrere,30_54,3644,sysselsatte_innvkat_alder,personer
2011,030106,innvandrere,55_69,495,sysselsatte_innvkat_alder,personer
2011,030106,innvandrere,alle,5856,sysselsatte_innvkat_alder,personer
2011,030107,alle,18_29,5127,sysselsatte_innvkat_alder,personer
2011,030107,alle,30_54,11660,sysselsatte_innvkat_alder,personer
2011,030107,alle,55_69,3189,sysselsatte_innvkat_alder,personer
2011,030107,alle,alle,20249,sysselsatte_innvkat_alder,personer
2011,030107,befolkningen_ellers,18_29,3785,sysselsatte_innvkat_alder,personer
2011,030107,befolkningen_ellers,30_54,8583,sysselsatte_innvkat_alder,personer
2011,030107,befolkningen_ellers,55_69,2788,sysselsatte_innvkat_alder,personer
2011,030107,befolkningen_ellers,alle,15402,sysselsatte_innvkat_alder,personer
2011,030107,innvandrere,18_29,1342,sysselsatte_innvkat_alder,personer
2011,030107,innvandrere,30_54,3077,sysselsatte_innvkat_alder,personer
2011,030107,innvandrere,55_69,401,sysselsatte_innvkat_alder,personer
2011,030107,innvandrere,alle,4847,sysselsatte_innvkat_alder,personer
2011,030108,alle,18_29,6250,sysselsatte_innvkat_alder,personer
2011,030108,alle,30_54,12771,sysselsatte_innvkat_alder,personer
2011,030108,alle,55_69,3306,sysselsatte_innvkat_alder,personer
2011,030108,alle,alle,22606,sysselsatte_innvkat_alder,personer
2011,030108,befolkningen_ellers,18_29,4568,sysselsatte_innvkat_alder,personer
2011,030108,befolkningen_ellers,30_54,9551,sysselsatte_innvkat_alder,personer
2011,030108,befolkningen_ellers,55_69,2912,sysselsatte_innvkat_alder,personer
2011,030108,befolkningen_ellers,alle,17297,sysselsatte_innvkat_alder,personer
2011,030108,innvandrere,18_29,1682,sysselsatte_innvkat_alder,personer
2011,030108,innvandrere,30_54,3220,sysselsatte_innvkat_alder,personer
2011,030108,innvandrere,55_69,394,sysselsatte_innvkat_alder,personer
2011,030108,innvandrere,alle,5309,sysselsatte_innvkat_alder,personer
2011,030109,alle,18_29,4250,sysselsatte_innvkat_alder,personer
2011,030109,alle,30_54,9580,sysselsatte_innvkat_alder,personer
2011,030109,alle,55_69,2476,sysselsatte_innvkat_alder,personer
2011,030109,alle,alle,16515,sysselsatte_innvkat_alder,personer
2011,030109,befolkningen_ellers,18_29,3135,sysselsatte_innvkat_alder,personer
2011,030109,befolkningen_ellers,30_54,7116,sysselsatte_innvkat_alder,personer
2011,030109,befolkningen_ellers,55_69,2179,sysselsatte_innvkat_alder,personer
2011,030109,befolkningen_ellers,alle,12621,sysselsatte_innvkat_alder,personer
2011,030109,innvandrere,18_29,1115,sysselsatte_innvkat_alder,personer
2011,030109,innvandrere,30_54,2464,sysselsatte_innvkat_alder,personer
2011,030109,innvandrere,55_69,297,sysselsatte_innvkat_alder,personer
2011,030109,innvandrere,alle,3894,sysselsatte_innvkat_alder,personer
2011,030110,alle,18_29,3875,sysselsatte_innvkat_alder,personer
