tabell_navn,aar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_3,kjonn,utd_5,enhet,tabellvariabel
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.27
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,45456
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,34.14
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,2
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,19719
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,14.81
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,29164
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,21.9
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,213
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.16
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,19761
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,14.84
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,1
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,10088
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,7.58
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,20995
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,15.77
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,149
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.11
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,25695
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,19.3
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,1
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,9631
utdanningsniva,2009,12,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,7.23
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,vgs,personer,4608
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,3.46
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,3841
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,2.88
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,5692
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,4.27
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,ingen,personer,209
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.16
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,3114
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,2.34
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,vgs,personer,2857
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,vgs,prosent,2.15
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,2400
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,1.8
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,2741
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,2.06
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,ingen,personer,84
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.06
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,1580
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,1.19
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,vgs,personer,1751
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,vgs,prosent,1.31
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,1441
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,1.08
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,2951
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,2.22
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,ingen,personer,125
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.09
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,1534
utdanningsniva,2009,12,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,1.15
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,vgs,personer,13118
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,vgs,prosent,48.48
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,uoppgitt,personer,759
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,2.81
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,8590
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,31.75
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,ingen,personer,40
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,ingen,prosent,0.15
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,grunnskole,personer,4551
utdanningsniva,2009,14,NULL,NULL,NULL,alle,alle,grunnskole,prosent,16.82
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,vgs,personer,7834
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,vgs,prosent,28.95
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,uoppgitt,personer,530
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,uoppgitt,prosent,1.96
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,3259
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,12.04
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,ingen,personer,17
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,ingen,prosent,0.06
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,grunnskole,personer,2444
utdanningsniva,2009,14,NULL,NULL,NULL,alle,1,grunnskole,prosent,9.03
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,vgs,personer,5284
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,vgs,prosent,19.53
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,uoppgitt,personer,229
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,uoppgitt,prosent,0.85
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,5331
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,19.7
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,ingen,personer,23
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,ingen,prosent,0.09
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,grunnskole,personer,2107
utdanningsniva,2009,14,NULL,NULL,NULL,alle,0,grunnskole,prosent,7.79
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,12332
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,45.58
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,75
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.28
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,7723
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,28.54
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,0
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,4055
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,14.99
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,7360
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,27.2
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,55
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.2
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,2882
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,10.65
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,0
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,2192
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,8.1
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,4972
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,18.38
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,20
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.07
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,4841
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,17.89
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,0
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,1863
utdanningsniva,2009,14,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,6.89
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,vgs,personer,786
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,2.9
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,684
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,2.53
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,867
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,3.2
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,ingen,personer,40
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.15
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,496
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,1.83
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,vgs,personer,474
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,vgs,prosent,1.75
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,475
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,1.76
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,377
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,1.39
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,ingen,personer,17
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.06
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,252
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,0.93
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,vgs,personer,312
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,vgs,prosent,1.15
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,209
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,0.77
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,490
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,1.81
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,ingen,personer,23
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.09
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,244
utdanningsniva,2009,14,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,0.9
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,vgs,personer,29812
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,vgs,prosent,45.63
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,uoppgitt,personer,1935
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,2.96
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,20523
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,31.41
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,ingen,personer,99
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,ingen,prosent,0.15
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,grunnskole,personer,12966
utdanningsniva,2009,15,NULL,NULL,NULL,alle,alle,grunnskole,prosent,19.85
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,vgs,personer,17405
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,vgs,prosent,26.64
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,uoppgitt,personer,1262
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,uoppgitt,prosent,1.93
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,8273
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,12.66
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,ingen,personer,35
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,ingen,prosent,0.05
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,grunnskole,personer,7078
utdanningsniva,2009,15,NULL,NULL,NULL,alle,1,grunnskole,prosent,10.83
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,vgs,personer,12407
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,vgs,prosent,18.99
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,uoppgitt,personer,673
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,uoppgitt,prosent,1.03
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,12250
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,18.75
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,ingen,personer,64
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,ingen,prosent,0.1
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,grunnskole,personer,5888
utdanningsniva,2009,15,NULL,NULL,NULL,alle,0,grunnskole,prosent,9.01
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,27643
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,42.31
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,243
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.37
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,18504
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,28.32
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,3
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,11599
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,17.75
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,16096
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,24.64
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,150
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.23
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,7452
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,11.41
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,1
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,6424
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,9.83
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,11547
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,17.67
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,93
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.14
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,11052
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,16.92
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,2
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,personer,5175
utdanningsniva,2009,15,NULL,NULL,NULL,befolkningen_ellers,0,grunnskole,prosent,7.92
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,vgs,personer,2169
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,vgs,prosent,3.32
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,uoppgitt,personer,1692
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,uoppgitt,prosent,2.59
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,personer,2019
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,universitet_og_hogskole,prosent,3.09
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,ingen,personer,96
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,ingen,prosent,0.15
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,grunnskole,personer,1367
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,alle,grunnskole,prosent,2.09
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,vgs,personer,1309
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,vgs,prosent,2
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,uoppgitt,personer,1112
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,uoppgitt,prosent,1.7
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,personer,821
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,universitet_og_hogskole,prosent,1.26
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,ingen,personer,34
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,ingen,prosent,0.05
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,grunnskole,personer,654
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,1,grunnskole,prosent,1
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,vgs,personer,860
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,vgs,prosent,1.32
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,uoppgitt,personer,580
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,uoppgitt,prosent,0.89
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,personer,1198
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,universitet_og_hogskole,prosent,1.83
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,ingen,personer,62
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,ingen,prosent,0.09
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,grunnskole,personer,713
utdanningsniva,2009,15,NULL,NULL,NULL,innvandrere,0,grunnskole,prosent,1.09
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,vgs,personer,32896
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,vgs,prosent,40.21
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,uoppgitt,personer,2295
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,uoppgitt,prosent,2.81
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,personer,32750
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,universitet_og_hogskole,prosent,40.03
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,ingen,personer,125
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,ingen,prosent,0.15
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,grunnskole,personer,13752
utdanningsniva,2009,16,NULL,NULL,NULL,alle,alle,grunnskole,prosent,16.81
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,vgs,personer,18692
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,vgs,prosent,22.85
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,uoppgitt,personer,1437
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,uoppgitt,prosent,1.76
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,universitet_og_hogskole,personer,14771
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,universitet_og_hogskole,prosent,18.05
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,ingen,personer,43
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,ingen,prosent,0.05
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,grunnskole,personer,7252
utdanningsniva,2009,16,NULL,NULL,NULL,alle,1,grunnskole,prosent,8.86
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,vgs,personer,14204
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,vgs,prosent,17.36
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,uoppgitt,personer,858
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,uoppgitt,prosent,1.05
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,universitet_og_hogskole,personer,17979
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,universitet_og_hogskole,prosent,21.97
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,ingen,personer,82
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,ingen,prosent,0.1
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,grunnskole,personer,6500
utdanningsniva,2009,16,NULL,NULL,NULL,alle,0,grunnskole,prosent,7.94
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,personer,30833
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,vgs,prosent,37.68
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,personer,200
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,uoppgitt,prosent,0.24
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,personer,29699
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,universitet_og_hogskole,prosent,36.3
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,personer,1
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,ingen,prosent,0
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,personer,12194
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,alle,grunnskole,prosent,14.9
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,vgs,personer,17499
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,vgs,prosent,21.39
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,personer,112
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,uoppgitt,prosent,0.14
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,personer,13283
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,universitet_og_hogskole,prosent,16.23
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,ingen,personer,1
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,ingen,prosent,0
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,personer,6521
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,1,grunnskole,prosent,7.97
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,vgs,personer,13334
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,vgs,prosent,16.3
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,personer,88
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,uoppgitt,prosent,0.11
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,personer,16416
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,universitet_og_hogskole,prosent,20.06
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,ingen,personer,0
utdanningsniva,2009,16,NULL,NULL,NULL,befolkningen_ellers,0,ingen,prosent,0
