aar,naringsregion_nr,innvkat_3,kjonn,aldersinndeling_etter_grskole,tabellvariabel,tabell_navn,enhet
2009,20,innvandrere,0,26_66,240,ikke_arbutd_innvkat_alder,personer
2009,29,befolkningen_ellers,alle,26_66,240,ikke_arbutd_innvkat_alder,personer
2009,63,befolkningen_ellers,0,26_66,240,ikke_arbutd_innvkat_alder,personer
2009,66,befolkningen_ellers,1,alle,240,ikke_arbutd_innvkat_alder,personer
2011,10,alle,alle,26_66,240,ikke_arbutd_innvkat_alder,personer
2011,17,alle,1,16_25,240,ikke_arbutd_innvkat_alder,personer
2012,28,befolkningen_ellers,alle,26_66,240,ikke_arbutd_innvkat_alder,personer
2012,29,befolkningen_ellers,1,16_25,240,ikke_arbutd_innvkat_alder,personer
2012,45,befolkningen_ellers,1,alle,240,ikke_arbutd_innvkat_alder,personer
2013,59,befolkningen_ellers,1,alle,240,ikke_arbutd_innvkat_alder,personer
2013,69,befolkningen_ellers,1,16_25,240,ikke_arbutd_innvkat_alder,personer
2006,22,befolkningen_ellers,0,26_66,241,ikke_arbutd_innvkat_alder,personer
2006,34,alle,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2006,44,alle,0,26_66,241,ikke_arbutd_innvkat_alder,personer
2006,59,befolkningen_ellers,0,16_25,241,ikke_arbutd_innvkat_alder,personer
2006,69,befolkningen_ellers,0,16_25,241,ikke_arbutd_innvkat_alder,personer
2006,80,alle,1,16_25,241,ikke_arbutd_innvkat_alder,personer
2007,38,alle,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2008,69,befolkningen_ellers,1,16_25,241,ikke_arbutd_innvkat_alder,personer
2008,71,alle,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2009,19,befolkningen_ellers,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2009,30,alle,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2009,74,befolkningen_ellers,0,26_66,241,ikke_arbutd_innvkat_alder,personer
2010,14,innvandrere,alle,alle,241,ikke_arbutd_innvkat_alder,personer
2010,28,befolkningen_ellers,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2010,59,alle,0,16_25,241,ikke_arbutd_innvkat_alder,personer
2011,26,innvandrere,alle,alle,241,ikke_arbutd_innvkat_alder,personer
2011,65,alle,1,alle,241,ikke_arbutd_innvkat_alder,personer
2011,67,befolkningen_ellers,0,26_66,241,ikke_arbutd_innvkat_alder,personer
2012,21,befolkningen_ellers,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2012,66,befolkningen_ellers,1,alle,241,ikke_arbutd_innvkat_alder,personer
2012,71,befolkningen_ellers,1,16_25,241,ikke_arbutd_innvkat_alder,personer
2013,55,befolkningen_ellers,1,26_66,241,ikke_arbutd_innvkat_alder,personer
2013,66,befolkningen_ellers,1,alle,241,ikke_arbutd_innvkat_alder,personer
2013,79,innvandrere,1,26_66,241,ikke_arbutd_innvkat_alder,personer
2014,71,befolkningen_ellers,alle,26_66,241,ikke_arbutd_innvkat_alder,personer
2006,10,befolkningen_ellers,alle,26_66,242,ikke_arbutd_innvkat_alder,personer
2006,18,alle,alle,26_66,242,ikke_arbutd_innvkat_alder,personer
2006,47,befolkningen_ellers,1,26_66,242,ikke_arbutd_innvkat_alder,personer
2006,82,befolkningen_ellers,0,16_25,242,ikke_arbutd_innvkat_alder,personer
2008,48,alle,1,alle,242,ikke_arbutd_innvkat_alder,personer
2009,02,alle,1,26_66,242,ikke_arbutd_innvkat_alder,personer
2009,27,innvandrere,alle,26_66,242,ikke_arbutd_innvkat_alder,personer
2010,69,befolkningen_ellers,alle,26_66,242,ikke_arbutd_innvkat_alder,personer
2010,79,innvandrere,1,alle,242,ikke_arbutd_innvkat_alder,personer
2011,55,alle,1,26_66,242,ikke_arbutd_innvkat_alder,personer
2011,58,alle,0,alle,242,ikke_arbutd_innvkat_alder,personer
2012,25,innvandrere,alle,26_66,242,ikke_arbutd_innvkat_alder,personer
2012,67,befolkningen_ellers,0,26_66,242,ikke_arbutd_innvkat_alder,personer
2013,28,befolkningen_ellers,1,16_25,242,ikke_arbutd_innvkat_alder,personer
2013,38,alle,0,26_66,242,ikke_arbutd_innvkat_alder,personer
2014,08,innvandrere,0,alle,242,ikke_arbutd_innvkat_alder,personer
2014,43,alle,alle,26_66,242,ikke_arbutd_innvkat_alder,personer
2014,74,alle,1,26_66,242,ikke_arbutd_innvkat_alder,personer
2006,48,befolkningen_ellers,0,alle,243,ikke_arbutd_innvkat_alder,personer
2006,71,befolkningen_ellers,1,16_25,243,ikke_arbutd_innvkat_alder,personer
2007,04,innvandrere,0,alle,243,ikke_arbutd_innvkat_alder,personer
2009,06,innvandrere,0,26_66,243,ikke_arbutd_innvkat_alder,personer
2009,41,alle,0,26_66,243,ikke_arbutd_innvkat_alder,personer
2010,31,befolkningen_ellers,alle,16_25,243,ikke_arbutd_innvkat_alder,personer
2010,51,befolkningen_ellers,1,26_66,243,ikke_arbutd_innvkat_alder,personer
2011,23,befolkningen_ellers,1,16_25,243,ikke_arbutd_innvkat_alder,personer
2011,45,alle,0,16_25,243,ikke_arbutd_innvkat_alder,personer
2012,82,befolkningen_ellers,0,16_25,243,ikke_arbutd_innvkat_alder,personer
2013,27,innvandrere,1,alle,243,ikke_arbutd_innvkat_alder,personer
2013,71,alle,alle,26_66,243,ikke_arbutd_innvkat_alder,personer
2014,21,befolkningen_ellers,alle,26_66,243,ikke_arbutd_innvkat_alder,personer
2014,27,innvandrere,1,alle,243,ikke_arbutd_innvkat_alder,personer
2014,69,alle,1,16_25,243,ikke_arbutd_innvkat_alder,personer
2007,31,alle,0,alle,244,ikke_arbutd_innvkat_alder,personer
2007,67,alle,0,26_66,244,ikke_arbutd_innvkat_alder,personer
2008,17,befolkningen_ellers,1,16_25,244,ikke_arbutd_innvkat_alder,personer
2008,61,innvandrere,0,16_25,244,ikke_arbutd_innvkat_alder,personer
2009,07,innvandrere,0,26_66,244,ikke_arbutd_innvkat_alder,personer
2009,27,innvandrere,alle,16_25,244,ikke_arbutd_innvkat_alder,personer
2011,13,befolkningen_ellers,1,26_66,244,ikke_arbutd_innvkat_alder,personer
2011,77,alle,1,26_66,244,ikke_arbutd_innvkat_alder,personer
2013,17,befolkningen_ellers,0,16_25,244,ikke_arbutd_innvkat_alder,personer
2013,23,befolkningen_ellers,1,16_25,244,ikke_arbutd_innvkat_alder,personer
2013,54,befolkningen_ellers,alle,26_66,244,ikke_arbutd_innvkat_alder,personer
2013,66,befolkningen_ellers,0,alle,244,ikke_arbutd_innvkat_alder,personer
2013,82,alle,0,16_25,244,ikke_arbutd_innvkat_alder,personer
2014,25,innvandrere,alle,26_66,244,ikke_arbutd_innvkat_alder,personer
2014,59,alle,1,alle,244,ikke_arbutd_innvkat_alder,personer
2014,66,alle,1,alle,244,ikke_arbutd_innvkat_alder,personer
2014,82,alle,0,16_25,244,ikke_arbutd_innvkat_alder,personer
2006,17,befolkningen_ellers,0,16_25,245,ikke_arbutd_innvkat_alder,personer
2007,59,befolkningen_ellers,1,alle,245,ikke_arbutd_innvkat_alder,personer
2009,21,befolkningen_ellers,alle,26_66,245,ikke_arbutd_innvkat_alder,personer
2010,16,befolkningen_ellers,1,26_66,245,ikke_arbutd_innvkat_alder,personer
2010,48,befolkningen_ellers,0,alle,245,ikke_arbutd_innvkat_alder,personer
2010,53,befolkningen_ellers,1,26_66,245,ikke_arbutd_innvkat_alder,personer
2012,30,alle,alle,26_66,245,ikke_arbutd_innvkat_alder,personer
2012,59,alle,1,alle,245,ikke_arbutd_innvkat_alder,personer
2012,66,befolkningen_ellers,0,alle,245,ikke_arbutd_innvkat_alder,personer
2013,05,innvandrere,1,26_66,245,ikke_arbutd_innvkat_alder,personer
2013,14,innvandrere,alle,alle,245,ikke_arbutd_innvkat_alder,personer
2013,67,alle,0,26_66,245,ikke_arbutd_innvkat_alder,personer
2014,30,befolkningen_ellers,1,16_25,245,ikke_arbutd_innvkat_alder,personer
2014,69,alle,0,16_25,245,ikke_arbutd_innvkat_alder,personer
2006,62,alle,0,alle,246,ikke_arbutd_innvkat_alder,personer
2007,61,innvandrere,1,16_25,246,ikke_arbutd_innvkat_alder,personer
2007,62,alle,1,alle,246,ikke_arbutd_innvkat_alder,personer
2008,48,alle,0,alle,246,ikke_arbutd_innvkat_alder,personer
2008,59,befolkningen_ellers,0,16_25,246,ikke_arbutd_innvkat_alder,personer
2008,68,alle,alle,26_66,246,ikke_arbutd_innvkat_alder,personer
2009,45,alle,0,16_25,246,ikke_arbutd_innvkat_alder,personer
2010,36,befolkningen_ellers,alle,26_66,246,ikke_arbutd_innvkat_alder,personer
2011,03,alle,1,26_66,246,ikke_arbutd_innvkat_alder,personer
2011,22,befolkningen_ellers,0,26_66,246,ikke_arbutd_innvkat_alder,personer
2011,75,befolkningen_ellers,0,26_66,246,ikke_arbutd_innvkat_alder,personer
2013,16,befolkningen_ellers,1,26_66,246,ikke_arbutd_innvkat_alder,personer
2014,30,befolkningen_ellers,0,16_25,246,ikke_arbutd_innvkat_alder,personer
2014,43,befolkningen_ellers,1,16_25,246,ikke_arbutd_innvkat_alder,personer
2006,52,befolkningen_ellers,1,26_66,247,ikke_arbutd_innvkat_alder,personer
2006,82,befolkningen_ellers,0,26_66,247,ikke_arbutd_innvkat_alder,personer
2007,17,befolkningen_ellers,1,16_25,247,ikke_arbutd_innvkat_alder,personer
2007,45,befolkningen_ellers,1,16_25,247,ikke_arbutd_innvkat_alder,personer
2008,57,befolkningen_ellers,alle,26_66,247,ikke_arbutd_innvkat_alder,personer
2009,36,alle,alle,26_66,247,ikke_arbutd_innvkat_alder,personer
2009,69,befolkningen_ellers,alle,26_66,247,ikke_arbutd_innvkat_alder,personer
2010,18,befolkningen_ellers,alle,26_66,247,ikke_arbutd_innvkat_alder,personer
2010,66,alle,1,alle,247,ikke_arbutd_innvkat_alder,personer
2012,41,alle,0,26_66,247,ikke_arbutd_innvkat_alder,personer
2013,10,alle,alle,26_66,247,ikke_arbutd_innvkat_alder,personer
2013,58,alle,0,alle,247,ikke_arbutd_innvkat_alder,personer
2013,62,alle,1,alle,247,ikke_arbutd_innvkat_alder,personer
2014,44,befolkningen_ellers,0,26_66,247,ikke_arbutd_innvkat_alder,personer
2014,79,innvandrere,1,26_66,247,ikke_arbutd_innvkat_alder,personer
2006,43,befolkningen_ellers,1,16_25,248,ikke_arbutd_innvkat_alder,personer
2008,02,alle,1,26_66,248,ikke_arbutd_innvkat_alder,personer
2008,63,befolkningen_ellers,0,26_66,248,ikke_arbutd_innvkat_alder,personer
2008,69,alle,1,16_25,248,ikke_arbutd_innvkat_alder,personer
2009,66,alle,1,alle,248,ikke_arbutd_innvkat_alder,personer
2009,69,befolkningen_ellers,0,16_25,248,ikke_arbutd_innvkat_alder,personer
2010,06,innvandrere,alle,16_25,248,ikke_arbutd_innvkat_alder,personer
2010,73,innvandrere,alle,alle,248,ikke_arbutd_innvkat_alder,personer
2010,75,befolkningen_ellers,0,26_66,248,ikke_arbutd_innvkat_alder,personer
2011,48,alle,0,alle,248,ikke_arbutd_innvkat_alder,personer
2011,68,alle,1,16_25,248,ikke_arbutd_innvkat_alder,personer
2012,31,alle,alle,16_25,248,ikke_arbutd_innvkat_alder,personer
2012,43,befolkningen_ellers,alle,26_66,248,ikke_arbutd_innvkat_alder,personer
2012,59,alle,0,alle,248,ikke_arbutd_innvkat_alder,personer
2013,27,innvandrere,alle,16_25,248,ikke_arbutd_innvkat_alder,personer
2014,53,befolkningen_ellers,1,26_66,248,ikke_arbutd_innvkat_alder,personer
2014,62,befolkningen_ellers,0,alle,248,ikke_arbutd_innvkat_alder,personer
2006,20,innvandrere,1,alle,249,ikke_arbutd_innvkat_alder,personer
2006,29,befolkningen_ellers,alle,26_66,249,ikke_arbutd_innvkat_alder,personer
2007,06,innvandrere,alle,16_25,249,ikke_arbutd_innvkat_alder,personer
2007,27,innvandrere,0,alle,249,ikke_arbutd_innvkat_alder,personer
2007,66,befolkningen_ellers,1,alle,249,ikke_arbutd_innvkat_alder,personer
2010,29,befolkningen_ellers,alle,26_66,249,ikke_arbutd_innvkat_alder,personer
2010,71,befolkningen_ellers,1,16_25,249,ikke_arbutd_innvkat_alder,personer
2011,36,befolkningen_ellers,alle,26_66,249,ikke_arbutd_innvkat_alder,personer
2011,63,befolkningen_ellers,0,26_66,249,ikke_arbutd_innvkat_alder,personer
2011,82,alle,1,16_25,249,ikke_arbutd_innvkat_alder,personer
2012,04,innvandrere,1,alle,249,ikke_arbutd_innvkat_alder,personer
2012,04,innvandrere,alle,26_66,249,ikke_arbutd_innvkat_alder,personer
2013,44,alle,0,26_66,249,ikke_arbutd_innvkat_alder,personer
2014,60,befolkningen_ellers,alle,26_66,249,ikke_arbutd_innvkat_alder,personer
2006,48,alle,0,alle,250,ikke_arbutd_innvkat_alder,personer
2006,71,alle,1,16_25,250,ikke_arbutd_innvkat_alder,personer
2007,44,befolkningen_ellers,0,26_66,250,ikke_arbutd_innvkat_alder,personer
2007,74,alle,1,26_66,250,ikke_arbutd_innvkat_alder,personer
2008,50,alle,1,26_66,250,ikke_arbutd_innvkat_alder,personer
2008,69,alle,alle,26_66,250,ikke_arbutd_innvkat_alder,personer
2009,45,befolkningen_ellers,1,16_25,250,ikke_arbutd_innvkat_alder,personer
2010,06,innvandrere,1,26_66,250,ikke_arbutd_innvkat_alder,personer
2010,34,alle,alle,26_66,250,ikke_arbutd_innvkat_alder,personer
2011,45,befolkningen_ellers,1,alle,250,ikke_arbutd_innvkat_alder,personer
2012,28,befolkningen_ellers,1,16_25,250,ikke_arbutd_innvkat_alder,personer
2012,61,innvandrere,1,16_25,250,ikke_arbutd_innvkat_alder,personer
2013,80,befolkningen_ellers,1,16_25,250,ikke_arbutd_innvkat_alder,personer
2014,29,befolkningen_ellers,1,16_25,250,ikke_arbutd_innvkat_alder,personer
2006,28,alle,1,16_25,251,ikke_arbutd_innvkat_alder,personer
2007,35,innvandrere,1,alle,251,ikke_arbutd_innvkat_alder,personer
2007,77,befolkningen_ellers,1,26_66,251,ikke_arbutd_innvkat_alder,personer
2008,72,alle,1,26_66,251,ikke_arbutd_innvkat_alder,personer
2008,74,alle,1,26_66,251,ikke_arbutd_innvkat_alder,personer
2008,77,befolkningen_ellers,1,26_66,251,ikke_arbutd_innvkat_alder,personer
2009,22,befolkningen_ellers,0,26_66,251,ikke_arbutd_innvkat_alder,personer
2009,26,innvandrere,alle,alle,251,ikke_arbutd_innvkat_alder,personer
2009,59,befolkningen_ellers,1,alle,251,ikke_arbutd_innvkat_alder,personer
2012,82,alle,0,26_66,251,ikke_arbutd_innvkat_alder,personer
2013,17,alle,1,16_25,251,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,alle,26_66,251,ikke_arbutd_innvkat_alder,personer
2014,22,befolkningen_ellers,0,26_66,251,ikke_arbutd_innvkat_alder,personer
2006,46,befolkningen_ellers,1,26_66,252,ikke_arbutd_innvkat_alder,personer
2006,59,alle,0,16_25,252,ikke_arbutd_innvkat_alder,personer
2008,16,befolkningen_ellers,1,26_66,252,ikke_arbutd_innvkat_alder,personer
2008,66,befolkningen_ellers,1,alle,252,ikke_arbutd_innvkat_alder,personer
2009,17,befolkningen_ellers,1,alle,252,ikke_arbutd_innvkat_alder,personer
2010,27,innvandrere,0,alle,252,ikke_arbutd_innvkat_alder,personer
2010,77,alle,1,26_66,252,ikke_arbutd_innvkat_alder,personer
2012,23,alle,alle,26_66,252,ikke_arbutd_innvkat_alder,personer
2013,21,alle,alle,26_66,252,ikke_arbutd_innvkat_alder,personer
2013,59,befolkningen_ellers,0,alle,252,ikke_arbutd_innvkat_alder,personer
2014,23,befolkningen_ellers,1,16_25,252,ikke_arbutd_innvkat_alder,personer
2014,33,befolkningen_ellers,0,26_66,252,ikke_arbutd_innvkat_alder,personer
2014,77,befolkningen_ellers,1,26_66,252,ikke_arbutd_innvkat_alder,personer
2006,03,alle,1,26_66,253,ikke_arbutd_innvkat_alder,personer
2006,17,alle,0,16_25,253,ikke_arbutd_innvkat_alder,personer
2006,30,alle,alle,26_66,253,ikke_arbutd_innvkat_alder,personer
2006,65,befolkningen_ellers,1,alle,253,ikke_arbutd_innvkat_alder,personer
2008,65,befolkningen_ellers,1,alle,253,ikke_arbutd_innvkat_alder,personer
2009,03,befolkningen_ellers,1,26_66,253,ikke_arbutd_innvkat_alder,personer
2010,38,befolkningen_ellers,alle,26_66,253,ikke_arbutd_innvkat_alder,personer
2011,71,befolkningen_ellers,1,16_25,253,ikke_arbutd_innvkat_alder,personer
2011,79,innvandrere,1,alle,253,ikke_arbutd_innvkat_alder,personer
2012,23,befolkningen_ellers,1,16_25,253,ikke_arbutd_innvkat_alder,personer
2012,48,befolkningen_ellers,0,alle,253,ikke_arbutd_innvkat_alder,personer
2012,58,alle,0,alle,253,ikke_arbutd_innvkat_alder,personer
2012,61,innvandrere,0,16_25,253,ikke_arbutd_innvkat_alder,personer
2012,66,alle,1,alle,253,ikke_arbutd_innvkat_alder,personer
2013,34,befolkningen_ellers,alle,26_66,253,ikke_arbutd_innvkat_alder,personer
2014,10,alle,alle,26_66,253,ikke_arbutd_innvkat_alder,personer
2014,13,befolkningen_ellers,1,26_66,253,ikke_arbutd_innvkat_alder,personer
2014,57,befolkningen_ellers,0,26_66,253,ikke_arbutd_innvkat_alder,personer
2014,71,alle,1,16_25,253,ikke_arbutd_innvkat_alder,personer
2006,36,befolkningen_ellers,alle,26_66,254,ikke_arbutd_innvkat_alder,personer
2008,07,innvandrere,0,26_66,254,ikke_arbutd_innvkat_alder,personer
2008,17,alle,1,16_25,254,ikke_arbutd_innvkat_alder,personer
2008,51,befolkningen_ellers,1,26_66,254,ikke_arbutd_innvkat_alder,personer
2008,59,befolkningen_ellers,1,alle,254,ikke_arbutd_innvkat_alder,personer
2008,67,alle,0,26_66,254,ikke_arbutd_innvkat_alder,personer
2009,80,befolkningen_ellers,1,16_25,254,ikke_arbutd_innvkat_alder,personer
2010,63,alle,0,26_66,254,ikke_arbutd_innvkat_alder,personer
2011,18,befolkningen_ellers,alle,26_66,254,ikke_arbutd_innvkat_alder,personer
2011,44,befolkningen_ellers,0,26_66,254,ikke_arbutd_innvkat_alder,personer
2011,65,befolkningen_ellers,0,alle,254,ikke_arbutd_innvkat_alder,personer
2011,69,alle,1,16_25,254,ikke_arbutd_innvkat_alder,personer
2012,17,alle,0,16_25,254,ikke_arbutd_innvkat_alder,personer
2014,03,befolkningen_ellers,1,26_66,254,ikke_arbutd_innvkat_alder,personer
2014,27,innvandrere,alle,16_25,254,ikke_arbutd_innvkat_alder,personer
2006,69,alle,0,16_25,255,ikke_arbutd_innvkat_alder,personer
2007,10,alle,alle,26_66,255,ikke_arbutd_innvkat_alder,personer
2007,45,alle,1,16_25,255,ikke_arbutd_innvkat_alder,personer
2007,52,befolkningen_ellers,1,26_66,255,ikke_arbutd_innvkat_alder,personer
2008,22,befolkningen_ellers,0,26_66,255,ikke_arbutd_innvkat_alder,personer
2008,41,befolkningen_ellers,alle,26_66,255,ikke_arbutd_innvkat_alder,personer
2008,45,befolkningen_ellers,0,16_25,255,ikke_arbutd_innvkat_alder,personer
2008,82,alle,0,26_66,255,ikke_arbutd_innvkat_alder,personer
2009,38,alle,alle,26_66,255,ikke_arbutd_innvkat_alder,personer
2010,13,alle,1,26_66,255,ikke_arbutd_innvkat_alder,personer
2010,40,innvandrere,1,16_25,255,ikke_arbutd_innvkat_alder,personer
2011,34,alle,alle,26_66,255,ikke_arbutd_innvkat_alder,personer
2012,68,befolkningen_ellers,0,16_25,255,ikke_arbutd_innvkat_alder,personer
2013,17,alle,0,16_25,255,ikke_arbutd_innvkat_alder,personer
2013,45,befolkningen_ellers,1,alle,255,ikke_arbutd_innvkat_alder,personer
2013,69,alle,0,16_25,255,ikke_arbutd_innvkat_alder,personer
2014,58,alle,0,alle,255,ikke_arbutd_innvkat_alder,personer
2006,07,innvandrere,alle,26_66,256,ikke_arbutd_innvkat_alder,personer
2006,35,innvandrere,alle,16_25,256,ikke_arbutd_innvkat_alder,personer
2007,17,alle,1,16_25,256,ikke_arbutd_innvkat_alder,personer
2007,45,befolkningen_ellers,0,16_25,256,ikke_arbutd_innvkat_alder,personer
2007,59,alle,1,alle,256,ikke_arbutd_innvkat_alder,personer
2009,34,befolkningen_ellers,alle,26_66,256,ikke_arbutd_innvkat_alder,personer
2009,67,befolkningen_ellers,0,26_66,256,ikke_arbutd_innvkat_alder,personer
2011,29,befolkningen_ellers,1,16_25,256,ikke_arbutd_innvkat_alder,personer
2012,19,befolkningen_ellers,alle,26_66,256,ikke_arbutd_innvkat_alder,personer
2012,33,alle,0,26_66,256,ikke_arbutd_innvkat_alder,personer
2012,44,befolkningen_ellers,0,26_66,256,ikke_arbutd_innvkat_alder,personer
2012,45,alle,1,alle,256,ikke_arbutd_innvkat_alder,personer
2012,55,befolkningen_ellers,1,26_66,256,ikke_arbutd_innvkat_alder,personer
2012,71,alle,1,16_25,256,ikke_arbutd_innvkat_alder,personer
2012,75,befolkningen_ellers,0,26_66,256,ikke_arbutd_innvkat_alder,personer
2013,59,alle,1,alle,256,ikke_arbutd_innvkat_alder,personer
2013,66,alle,0,alle,256,ikke_arbutd_innvkat_alder,personer
2006,10,alle,alle,26_66,257,ikke_arbutd_innvkat_alder,personer
2006,17,befolkningen_ellers,1,alle,257,ikke_arbutd_innvkat_alder,personer
2006,45,befolkningen_ellers,1,alle,257,ikke_arbutd_innvkat_alder,personer
2007,19,alle,alle,26_66,257,ikke_arbutd_innvkat_alder,personer
2007,48,befolkningen_ellers,1,alle,257,ikke_arbutd_innvkat_alder,personer
2007,69,befolkningen_ellers,alle,26_66,257,ikke_arbutd_innvkat_alder,personer
2008,45,befolkningen_ellers,1,16_25,257,ikke_arbutd_innvkat_alder,personer
2009,28,befolkningen_ellers,alle,26_66,257,ikke_arbutd_innvkat_alder,personer
2009,82,befolkningen_ellers,0,16_25,257,ikke_arbutd_innvkat_alder,personer
2010,35,innvandrere,alle,26_66,257,ikke_arbutd_innvkat_alder,personer
2010,51,alle,1,26_66,257,ikke_arbutd_innvkat_alder,personer
2010,52,befolkningen_ellers,1,26_66,257,ikke_arbutd_innvkat_alder,personer
2011,23,alle,1,16_25,257,ikke_arbutd_innvkat_alder,personer
2012,03,befolkningen_ellers,1,26_66,257,ikke_arbutd_innvkat_alder,personer
2012,26,innvandrere,alle,alle,257,ikke_arbutd_innvkat_alder,personer
2013,19,alle,alle,26_66,257,ikke_arbutd_innvkat_alder,personer
2014,23,befolkningen_ellers,0,16_25,257,ikke_arbutd_innvkat_alder,personer
2014,29,befolkningen_ellers,alle,26_66,257,ikke_arbutd_innvkat_alder,personer
2014,59,befolkningen_ellers,0,alle,257,ikke_arbutd_innvkat_alder,personer
2014,66,befolkningen_ellers,0,alle,257,ikke_arbutd_innvkat_alder,personer
2006,58,befolkningen_ellers,alle,16_25,258,ikke_arbutd_innvkat_alder,personer
2007,26,innvandrere,alle,alle,258,ikke_arbutd_innvkat_alder,personer
2008,57,alle,alle,26_66,258,ikke_arbutd_innvkat_alder,personer
2009,01,alle,0,26_66,258,ikke_arbutd_innvkat_alder,personer
2009,48,alle,0,alle,258,ikke_arbutd_innvkat_alder,personer
2009,69,befolkningen_ellers,1,16_25,258,ikke_arbutd_innvkat_alder,personer
2010,17,befolkningen_ellers,1,alle,258,ikke_arbutd_innvkat_alder,personer
2011,01,alle,0,26_66,258,ikke_arbutd_innvkat_alder,personer
2011,82,alle,0,26_66,258,ikke_arbutd_innvkat_alder,personer
2011,83,befolkningen_ellers,0,26_66,258,ikke_arbutd_innvkat_alder,personer
2012,78,befolkningen_ellers,0,26_66,258,ikke_arbutd_innvkat_alder,personer
2013,06,innvandrere,alle,16_25,258,ikke_arbutd_innvkat_alder,personer
2013,48,alle,0,alle,258,ikke_arbutd_innvkat_alder,personer
2013,80,befolkningen_ellers,0,16_25,258,ikke_arbutd_innvkat_alder,personer
2014,06,innvandrere,1,26_66,258,ikke_arbutd_innvkat_alder,personer
2014,25,innvandrere,1,alle,258,ikke_arbutd_innvkat_alder,personer
2014,54,befolkningen_ellers,1,16_25,258,ikke_arbutd_innvkat_alder,personer
2006,21,befolkningen_ellers,alle,26_66,259,ikke_arbutd_innvkat_alder,personer
2006,39,innvandrere,1,16_25,259,ikke_arbutd_innvkat_alder,personer
2006,43,alle,1,16_25,259,ikke_arbutd_innvkat_alder,personer
2006,45,befolkningen_ellers,0,16_25,259,ikke_arbutd_innvkat_alder,personer
2006,52,alle,1,26_66,259,ikke_arbutd_innvkat_alder,personer
2007,35,innvandrere,0,alle,259,ikke_arbutd_innvkat_alder,personer
2007,40,innvandrere,1,16_25,259,ikke_arbutd_innvkat_alder,personer
2009,35,innvandrere,alle,26_66,259,ikke_arbutd_innvkat_alder,personer
2009,45,alle,1,16_25,259,ikke_arbutd_innvkat_alder,personer
2009,53,befolkningen_ellers,1,26_66,259,ikke_arbutd_innvkat_alder,personer
2009,59,alle,1,alle,259,ikke_arbutd_innvkat_alder,personer
2010,01,alle,0,26_66,259,ikke_arbutd_innvkat_alder,personer
2010,20,innvandrere,0,26_66,259,ikke_arbutd_innvkat_alder,personer
2010,69,alle,alle,26_66,259,ikke_arbutd_innvkat_alder,personer
2011,69,befolkningen_ellers,0,16_25,259,ikke_arbutd_innvkat_alder,personer
2012,25,innvandrere,0,alle,259,ikke_arbutd_innvkat_alder,personer
2012,62,befolkningen_ellers,0,alle,259,ikke_arbutd_innvkat_alder,personer
2013,02,alle,1,26_66,259,ikke_arbutd_innvkat_alder,personer
2013,43,befolkningen_ellers,1,16_25,259,ikke_arbutd_innvkat_alder,personer
2013,66,alle,1,alle,259,ikke_arbutd_innvkat_alder,personer
2014,52,befolkningen_ellers,1,26_66,259,ikke_arbutd_innvkat_alder,personer
2006,29,befolkningen_ellers,1,16_25,260,ikke_arbutd_innvkat_alder,personer
2007,46,befolkningen_ellers,1,26_66,260,ikke_arbutd_innvkat_alder,personer
2008,21,befolkningen_ellers,alle,26_66,260,ikke_arbutd_innvkat_alder,personer
2008,28,befolkningen_ellers,alle,26_66,260,ikke_arbutd_innvkat_alder,personer
2008,59,alle,0,16_25,260,ikke_arbutd_innvkat_alder,personer
2009,44,befolkningen_ellers,0,26_66,260,ikke_arbutd_innvkat_alder,personer
2009,71,befolkningen_ellers,1,16_25,260,ikke_arbutd_innvkat_alder,personer
2011,31,alle,alle,16_25,260,ikke_arbutd_innvkat_alder,personer
2011,60,befolkningen_ellers,alle,26_66,260,ikke_arbutd_innvkat_alder,personer
2012,34,alle,alle,26_66,260,ikke_arbutd_innvkat_alder,personer
2012,43,befolkningen_ellers,1,16_25,260,ikke_arbutd_innvkat_alder,personer
2013,25,innvandrere,0,alle,260,ikke_arbutd_innvkat_alder,personer
2014,30,alle,1,16_25,260,ikke_arbutd_innvkat_alder,personer
2014,71,alle,alle,26_66,260,ikke_arbutd_innvkat_alder,personer
2014,80,befolkningen_ellers,0,16_25,260,ikke_arbutd_innvkat_alder,personer
2007,44,alle,0,26_66,261,ikke_arbutd_innvkat_alder,personer
2007,66,alle,1,alle,261,ikke_arbutd_innvkat_alder,personer
2008,27,innvandrere,alle,16_25,261,ikke_arbutd_innvkat_alder,personer
2009,19,alle,alle,26_66,261,ikke_arbutd_innvkat_alder,personer
2009,63,alle,0,26_66,261,ikke_arbutd_innvkat_alder,personer
2010,61,innvandrere,0,16_25,261,ikke_arbutd_innvkat_alder,personer
2010,61,innvandrere,1,16_25,261,ikke_arbutd_innvkat_alder,personer
2011,15,befolkningen_ellers,0,26_66,261,ikke_arbutd_innvkat_alder,personer
