aar,kommune_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2007,1815,asia,3,sysselsatte_land,personer
2007,1815,norden,3,sysselsatte_land,personer
2007,1816,eu_ost_europa,3,sysselsatte_land,personer
2007,1820,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1824,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1825,vest_europa,3,sysselsatte_land,personer
2007,1826,asia,3,sysselsatte_land,personer
2007,1826,vest_europa,3,sysselsatte_land,personer
2007,1827,eu_ost_europa,3,sysselsatte_land,personer
2007,1832,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1834,eu_ost_europa,3,sysselsatte_land,personer
2007,1837,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1841,afrika,3,sysselsatte_land,personer
2007,1841,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1845,ost_europa_ellers,3,sysselsatte_land,personer
2007,1848,eu_ost_europa,3,sysselsatte_land,personer
2007,1848,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1848,ost_europa_ellers,3,sysselsatte_land,personer
2007,1852,ost_europa_ellers,3,sysselsatte_land,personer
2007,1856,vest_europa,3,sysselsatte_land,personer
2007,1859,asia,3,sysselsatte_land,personer
2007,1865,sor_og_mellom_amerika,3,sysselsatte_land,personer
2007,1866,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1867,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1868,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1870,afrika,3,sysselsatte_land,personer
2007,1871,afrika,3,sysselsatte_land,personer
2007,1874,asia,3,sysselsatte_land,personer
2007,1874,vest_europa,3,sysselsatte_land,personer
2007,1917,norden,3,sysselsatte_land,personer
2007,1919,afrika,3,sysselsatte_land,personer
2007,1920,ost_europa_ellers,3,sysselsatte_land,personer
2007,1925,nord_amerika_oseania,3,sysselsatte_land,personer
2007,1926,eu_ost_europa,3,sysselsatte_land,personer
2007,1927,ost_europa_ellers,3,sysselsatte_land,personer
2007,1928,asia,3,sysselsatte_land,personer
2007,1929,ost_europa_ellers,3,sysselsatte_land,personer
2007,1940,asia,3,sysselsatte_land,personer
2007,1941,afrika,3,sysselsatte_land,personer
2007,1943,vest_europa,3,sysselsatte_land,personer
2007,2002,eu_ost_europa,3,sysselsatte_land,personer
2007,2011,afrika,3,sysselsatte_land,personer
2007,2012,sor_og_mellom_amerika,3,sysselsatte_land,personer
2007,2014,vest_europa,3,sysselsatte_land,personer
2007,2018,afrika,3,sysselsatte_land,personer
2007,2022,eu_ost_europa,3,sysselsatte_land,personer
2007,2023,asia,3,sysselsatte_land,personer
2007,2023,eu_ost_europa,3,sysselsatte_land,personer
2007,2025,eu_ost_europa,3,sysselsatte_land,personer
2007,2028,afrika,3,sysselsatte_land,personer
2008,0111,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0111,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0118,ost_europa_ellers,3,sysselsatte_land,personer
2008,0121,asia,3,sysselsatte_land,personer
2008,0122,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0123,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0125,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0128,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0137,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0137,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0138,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0234,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0412,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0415,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0418,ost_europa_ellers,3,sysselsatte_land,personer
2008,0418,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0426,afrika,3,sysselsatte_land,personer
2008,0429,afrika,3,sysselsatte_land,personer
2008,0430,ost_europa_ellers,3,sysselsatte_land,personer
2008,0432,asia,3,sysselsatte_land,personer
2008,0436,eu_ost_europa,3,sysselsatte_land,personer
2008,0437,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0439,vest_europa,3,sysselsatte_land,personer
2008,0512,afrika,3,sysselsatte_land,personer
2008,0514,afrika,3,sysselsatte_land,personer
2008,0515,eu_ost_europa,3,sysselsatte_land,personer
2008,0522,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0529,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0540,afrika,3,sysselsatte_land,personer
2008,0541,norden,3,sysselsatte_land,personer
2008,0543,afrika,3,sysselsatte_land,personer
2008,0612,afrika,3,sysselsatte_land,personer
2008,0616,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0618,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0621,asia,3,sysselsatte_land,personer
2008,0622,ost_europa_ellers,3,sysselsatte_land,personer
2008,0622,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0632,asia,3,sysselsatte_land,personer
2008,0632,eu_ost_europa,3,sysselsatte_land,personer
2008,0723,afrika,3,sysselsatte_land,personer
2008,0728,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0817,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0827,vest_europa,3,sysselsatte_land,personer
2008,0830,asia,3,sysselsatte_land,personer
2008,0830,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0831,asia,3,sysselsatte_land,personer
2008,0901,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,0912,eu_ost_europa,3,sysselsatte_land,personer
2008,0919,afrika,3,sysselsatte_land,personer
2008,0928,nord_amerika_oseania,3,sysselsatte_land,personer
2008,0935,eu_ost_europa,3,sysselsatte_land,personer
2008,0935,norden,3,sysselsatte_land,personer
2008,0938,asia,3,sysselsatte_land,personer
2008,1027,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1027,ost_europa_ellers,3,sysselsatte_land,personer
2008,1034,ost_europa_ellers,3,sysselsatte_land,personer
2008,1037,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1037,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1111,afrika,3,sysselsatte_land,personer
2008,1112,afrika,3,sysselsatte_land,personer
2008,1114,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1122,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1129,eu_ost_europa,3,sysselsatte_land,personer
2008,1129,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1135,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1135,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1144,eu_ost_europa,3,sysselsatte_land,personer
2008,1211,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1216,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1222,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1223,ost_europa_ellers,3,sysselsatte_land,personer
2008,1224,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1231,ost_europa_ellers,3,sysselsatte_land,personer
2008,1232,ost_europa_ellers,3,sysselsatte_land,personer
2008,1233,eu_ost_europa,3,sysselsatte_land,personer
2008,1234,asia,3,sysselsatte_land,personer
2008,1238,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1251,ost_europa_ellers,3,sysselsatte_land,personer
2008,1259,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1260,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1266,asia,3,sysselsatte_land,personer
2008,1411,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1413,ost_europa_ellers,3,sysselsatte_land,personer
2008,1420,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1422,asia,3,sysselsatte_land,personer
2008,1428,afrika,3,sysselsatte_land,personer
2008,1428,norden,3,sysselsatte_land,personer
2008,1429,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1430,ost_europa_ellers,3,sysselsatte_land,personer
2008,1431,ost_europa_ellers,3,sysselsatte_land,personer
2008,1432,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1438,afrika,3,sysselsatte_land,personer
2008,1438,ost_europa_ellers,3,sysselsatte_land,personer
2008,1443,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1445,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1511,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1514,ost_europa_ellers,3,sysselsatte_land,personer
2008,1523,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1534,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1545,norden,3,sysselsatte_land,personer
2008,1545,ost_europa_ellers,3,sysselsatte_land,personer
2008,1546,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1547,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1557,norden,3,sysselsatte_land,personer
2008,1567,eu_ost_europa,3,sysselsatte_land,personer
2008,1571,asia,3,sysselsatte_land,personer
2008,1571,vest_europa,3,sysselsatte_land,personer
2008,1573,ost_europa_ellers,3,sysselsatte_land,personer
2008,1613,eu_ost_europa,3,sysselsatte_land,personer
2008,1617,afrika,3,sysselsatte_land,personer
2008,1624,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1627,afrika,3,sysselsatte_land,personer
2008,1627,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1638,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1640,afrika,3,sysselsatte_land,personer
2008,1644,asia,3,sysselsatte_land,personer
2008,1648,afrika,3,sysselsatte_land,personer
2008,1653,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1662,ost_europa_ellers,3,sysselsatte_land,personer
2008,1717,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1717,ost_europa_ellers,3,sysselsatte_land,personer
2008,1718,afrika,3,sysselsatte_land,personer
2008,1724,norden,3,sysselsatte_land,personer
2008,1736,eu_ost_europa,3,sysselsatte_land,personer
2008,1748,norden,3,sysselsatte_land,personer
2008,1751,ost_europa_ellers,3,sysselsatte_land,personer
2008,1755,eu_ost_europa,3,sysselsatte_land,personer
2008,1813,afrika,3,sysselsatte_land,personer
2008,1815,asia,3,sysselsatte_land,personer
2008,1816,vest_europa,3,sysselsatte_land,personer
2008,1820,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1822,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1822,vest_europa,3,sysselsatte_land,personer
2008,1826,asia,3,sysselsatte_land,personer
2008,1826,vest_europa,3,sysselsatte_land,personer
2008,1827,asia,3,sysselsatte_land,personer
2008,1827,norden,3,sysselsatte_land,personer
2008,1828,afrika,3,sysselsatte_land,personer
2008,1832,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1836,asia,3,sysselsatte_land,personer
2008,1839,norden,3,sysselsatte_land,personer
2008,1840,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1840,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1841,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1845,asia,3,sysselsatte_land,personer
2008,1845,eu_ost_europa,3,sysselsatte_land,personer
2008,1848,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1852,asia,3,sysselsatte_land,personer
2008,1852,ost_europa_ellers,3,sysselsatte_land,personer
2008,1857,norden,3,sysselsatte_land,personer
2008,1859,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1860,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1866,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1867,nord_amerika_oseania,3,sysselsatte_land,personer
2008,1867,vest_europa,3,sysselsatte_land,personer
2008,1868,eu_ost_europa,3,sysselsatte_land,personer
2008,1874,asia,3,sysselsatte_land,personer
2008,1874,vest_europa,3,sysselsatte_land,personer
2008,1917,norden,3,sysselsatte_land,personer
2008,1926,vest_europa,3,sysselsatte_land,personer
2008,1928,asia,3,sysselsatte_land,personer
2008,1933,sor_og_mellom_amerika,3,sysselsatte_land,personer
2008,1940,eu_ost_europa,3,sysselsatte_land,personer
2008,2004,nord_amerika_oseania,3,sysselsatte_land,personer
2008,2011,afrika,3,sysselsatte_land,personer
2008,2011,eu_ost_europa,3,sysselsatte_land,personer
2008,2012,nord_amerika_oseania,3,sysselsatte_land,personer
2008,2014,eu_ost_europa,3,sysselsatte_land,personer
2008,2015,vest_europa,3,sysselsatte_land,personer
2008,2017,ost_europa_ellers,3,sysselsatte_land,personer
2008,2017,vest_europa,3,sysselsatte_land,personer
2008,2021,afrika,3,sysselsatte_land,personer
2008,2023,asia,3,sysselsatte_land,personer
2008,2030,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0111,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0118,ost_europa_ellers,3,sysselsatte_land,personer
2009,0119,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0121,vest_europa,3,sysselsatte_land,personer
2009,0123,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0127,afrika,3,sysselsatte_land,personer
2009,0135,afrika,3,sysselsatte_land,personer
2009,0135,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0137,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0138,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0138,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0415,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0418,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0418,ost_europa_ellers,3,sysselsatte_land,personer
2009,0419,afrika,3,sysselsatte_land,personer
2009,0419,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0423,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0426,ost_europa_ellers,3,sysselsatte_land,personer
2009,0428,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0429,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0434,asia,3,sysselsatte_land,personer
2009,0437,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0438,afrika,3,sysselsatte_land,personer
2009,0439,eu_ost_europa,3,sysselsatte_land,personer
2009,0511,afrika,3,sysselsatte_land,personer
2009,0511,norden,3,sysselsatte_land,personer
2009,0514,afrika,3,sysselsatte_land,personer
2009,0514,asia,3,sysselsatte_land,personer
2009,0522,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0528,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0529,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0540,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0541,afrika,3,sysselsatte_land,personer
2009,0542,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0543,afrika,3,sysselsatte_land,personer
2009,0545,ost_europa_ellers,3,sysselsatte_land,personer
2009,0612,afrika,3,sysselsatte_land,personer
2009,0616,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0631,ost_europa_ellers,3,sysselsatte_land,personer
2009,0713,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0714,afrika,3,sysselsatte_land,personer
2009,0714,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0811,afrika,3,sysselsatte_land,personer
2009,0817,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0822,nord_amerika_oseania,3,sysselsatte_land,personer
2009,0822,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0827,norden,3,sysselsatte_land,personer
2009,0827,vest_europa,3,sysselsatte_land,personer
2009,0830,ost_europa_ellers,3,sysselsatte_land,personer
2009,0830,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0831,asia,3,sysselsatte_land,personer
2009,0833,asia,3,sysselsatte_land,personer
2009,0901,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,0912,afrika,3,sysselsatte_land,personer
2009,0912,eu_ost_europa,3,sysselsatte_land,personer
2009,0919,afrika,3,sysselsatte_land,personer
2009,0941,ost_europa_ellers,3,sysselsatte_land,personer
2009,1027,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1027,ost_europa_ellers,3,sysselsatte_land,personer
2009,1046,ost_europa_ellers,3,sysselsatte_land,personer
2009,1122,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1129,norden,3,sysselsatte_land,personer
2009,1160,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1211,ost_europa_ellers,3,sysselsatte_land,personer
2009,1211,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1223,ost_europa_ellers,3,sysselsatte_land,personer
2009,1224,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1227,eu_ost_europa,3,sysselsatte_land,personer
2009,1231,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1231,ost_europa_ellers,3,sysselsatte_land,personer
2009,1234,norden,3,sysselsatte_land,personer
2009,1244,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1259,afrika,3,sysselsatte_land,personer
2009,1266,asia,3,sysselsatte_land,personer
2009,1411,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1412,asia,3,sysselsatte_land,personer
2009,1413,norden,3,sysselsatte_land,personer
2009,1413,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1429,afrika,3,sysselsatte_land,personer
2009,1431,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1432,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1444,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1445,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1514,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1523,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1525,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1526,ost_europa_ellers,3,sysselsatte_land,personer
2009,1531,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1534,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1535,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1535,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1539,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1546,norden,3,sysselsatte_land,personer
2009,1547,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1554,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1560,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1566,afrika,3,sysselsatte_land,personer
2009,1566,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1567,eu_ost_europa,3,sysselsatte_land,personer
2009,1567,norden,3,sysselsatte_land,personer
2009,1571,asia,3,sysselsatte_land,personer
2009,1573,norden,3,sysselsatte_land,personer
2009,1612,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1613,norden,3,sysselsatte_land,personer
2009,1617,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1621,afrika,3,sysselsatte_land,personer
2009,1622,norden,3,sysselsatte_land,personer
2009,1627,afrika,3,sysselsatte_land,personer
2009,1627,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1627,ost_europa_ellers,3,sysselsatte_land,personer
2009,1630,norden,3,sysselsatte_land,personer
2009,1635,ost_europa_ellers,3,sysselsatte_land,personer
2009,1653,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1657,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1702,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1703,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1729,afrika,3,sysselsatte_land,personer
2009,1729,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1736,vest_europa,3,sysselsatte_land,personer
2009,1748,norden,3,sysselsatte_land,personer
2009,1755,asia,3,sysselsatte_land,personer
2009,1755,eu_ost_europa,3,sysselsatte_land,personer
2009,1755,norden,3,sysselsatte_land,personer
2009,1812,ost_europa_ellers,3,sysselsatte_land,personer
2009,1815,eu_ost_europa,3,sysselsatte_land,personer
2009,1816,vest_europa,3,sysselsatte_land,personer
2009,1820,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1820,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1822,afrika,3,sysselsatte_land,personer
2009,1822,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1824,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1825,norden,3,sysselsatte_land,personer
2009,1825,vest_europa,3,sysselsatte_land,personer
2009,1826,vest_europa,3,sysselsatte_land,personer
2009,1827,eu_ost_europa,3,sysselsatte_land,personer
2009,1832,afrika,3,sysselsatte_land,personer
2009,1834,vest_europa,3,sysselsatte_land,personer
2009,1837,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1839,norden,3,sysselsatte_land,personer
2009,1840,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1840,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1845,ost_europa_ellers,3,sysselsatte_land,personer
2009,1845,vest_europa,3,sysselsatte_land,personer
2009,1848,afrika,3,sysselsatte_land,personer
2009,1848,ost_europa_ellers,3,sysselsatte_land,personer
2009,1850,eu_ost_europa,3,sysselsatte_land,personer
2009,1850,vest_europa,3,sysselsatte_land,personer
2009,1852,ost_europa_ellers,3,sysselsatte_land,personer
2009,1854,eu_ost_europa,3,sysselsatte_land,personer
2009,1859,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1860,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1866,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1867,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1867,vest_europa,3,sysselsatte_land,personer
2009,1871,nord_amerika_oseania,3,sysselsatte_land,personer
2009,1874,ost_europa_ellers,3,sysselsatte_land,personer
2009,1917,eu_ost_europa,3,sysselsatte_land,personer
2009,1917,norden,3,sysselsatte_land,personer
2009,1917,ost_europa_ellers,3,sysselsatte_land,personer
2009,1920,ost_europa_ellers,3,sysselsatte_land,personer
2009,1922,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1927,eu_ost_europa,3,sysselsatte_land,personer
2009,1927,ost_europa_ellers,3,sysselsatte_land,personer
2009,1928,asia,3,sysselsatte_land,personer
2009,1929,vest_europa,3,sysselsatte_land,personer
2009,1933,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1936,sor_og_mellom_amerika,3,sysselsatte_land,personer
2009,1939,eu_ost_europa,3,sysselsatte_land,personer
2009,1940,vest_europa,3,sysselsatte_land,personer
2009,2002,eu_ost_europa,3,sysselsatte_land,personer
2009,2011,asia,3,sysselsatte_land,personer
2009,2012,nord_amerika_oseania,3,sysselsatte_land,personer
2009,2015,ost_europa_ellers,3,sysselsatte_land,personer
2009,2015,vest_europa,3,sysselsatte_land,personer
2009,2017,eu_ost_europa,3,sysselsatte_land,personer
2009,2018,afrika,3,sysselsatte_land,personer
2009,2020,afrika,3,sysselsatte_land,personer
2009,2024,asia,3,sysselsatte_land,personer
2010,0122,afrika,3,sysselsatte_land,personer
2010,0125,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0137,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0138,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,0415,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0418,afrika,3,sysselsatte_land,personer
2010,0418,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0418,ost_europa_ellers,3,sysselsatte_land,personer
2010,0418,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,0426,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0429,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0430,ost_europa_ellers,3,sysselsatte_land,personer
2010,0432,asia,3,sysselsatte_land,personer
2010,0434,asia,3,sysselsatte_land,personer
2010,0437,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0437,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,0439,eu_ost_europa,3,sysselsatte_land,personer
2010,0441,asia,3,sysselsatte_land,personer
2010,0511,norden,3,sysselsatte_land,personer
2010,0511,ost_europa_ellers,3,sysselsatte_land,personer
2010,0512,afrika,3,sysselsatte_land,personer
2010,0512,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,0513,asia,3,sysselsatte_land,personer
2010,0514,afrika,3,sysselsatte_land,personer
2010,0522,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0538,afrika,3,sysselsatte_land,personer
2010,0541,ost_europa_ellers,3,sysselsatte_land,personer
2010,0543,afrika,3,sysselsatte_land,personer
2010,0543,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0545,ost_europa_ellers,3,sysselsatte_land,personer
2010,0617,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0631,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0632,asia,3,sysselsatte_land,personer
2010,0711,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0723,afrika,3,sysselsatte_land,personer
2010,0728,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0811,afrika,3,sysselsatte_land,personer
2010,0817,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0830,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,0831,asia,3,sysselsatte_land,personer
2010,0834,asia,3,sysselsatte_land,personer
2010,0834,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,0901,nord_amerika_oseania,3,sysselsatte_land,personer
2010,0901,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,0912,afrika,3,sysselsatte_land,personer
2010,0912,eu_ost_europa,3,sysselsatte_land,personer
2010,0912,norden,3,sysselsatte_land,personer
2010,1027,asia,3,sysselsatte_land,personer
2010,1027,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1037,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1129,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1129,norden,3,sysselsatte_land,personer
2010,1134,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1135,afrika,3,sysselsatte_land,personer
2010,1135,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1141,ost_europa_ellers,3,sysselsatte_land,personer
2010,1142,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1151,eu_ost_europa,3,sysselsatte_land,personer
2010,1216,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1219,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1222,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1241,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1241,norden,3,sysselsatte_land,personer
2010,1241,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1242,afrika,3,sysselsatte_land,personer
2010,1244,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1251,ost_europa_ellers,3,sysselsatte_land,personer
2010,1259,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1260,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1264,ost_europa_ellers,3,sysselsatte_land,personer
2010,1265,eu_ost_europa,3,sysselsatte_land,personer
2010,1411,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1412,asia,3,sysselsatte_land,personer
2010,1413,ost_europa_ellers,3,sysselsatte_land,personer
2010,1416,afrika,3,sysselsatte_land,personer
2010,1417,asia,3,sysselsatte_land,personer
2010,1417,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1419,afrika,3,sysselsatte_land,personer
2010,1420,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1421,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1422,ost_europa_ellers,3,sysselsatte_land,personer
2010,1426,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1431,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1441,ost_europa_ellers,3,sysselsatte_land,personer
2010,1444,asia,3,sysselsatte_land,personer
2010,1514,sor_og_mellom_amerika,3,sysselsatte_land,personer
2010,1523,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1535,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1548,nord_amerika_oseania,3,sysselsatte_land,personer
2010,1551,afrika,3,sysselsatte_land,personer
