aar,bydel_nr,innvkat_3,kjonn,aldersinndeling_etter_grskole,tabellvariabel,tabell_navn,enhet
2010,030199,befolkningen_ellers,0,alle,113,ikke_arbutd_innvkat_alder,personer
2010,030199,befolkningen_ellers,1,16_25,32,ikke_arbutd_innvkat_alder,personer
2010,030199,befolkningen_ellers,1,26_66,38,ikke_arbutd_innvkat_alder,personer
2010,030199,befolkningen_ellers,1,alle,70,ikke_arbutd_innvkat_alder,personer
2010,030199,befolkningen_ellers,alle,16_25,96,ikke_arbutd_innvkat_alder,personer
2010,030199,befolkningen_ellers,alle,26_66,87,ikke_arbutd_innvkat_alder,personer
2010,030199,befolkningen_ellers,alle,alle,183,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,0,16_25,7,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,0,26_66,8,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,0,alle,15,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,1,16_25,6,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,1,26_66,9,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,1,alle,15,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,alle,16_25,13,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,alle,26_66,17,ikke_arbutd_innvkat_alder,personer
2010,030199,innvandrere,alle,alle,30,ikke_arbutd_innvkat_alder,personer
2011,00,alle,0,16_25,102606,ikke_arbutd_innvkat_alder,personer
2011,00,alle,0,26_66,56370,ikke_arbutd_innvkat_alder,personer
2011,00,alle,0,alle,158976,ikke_arbutd_innvkat_alder,personer
2011,00,alle,1,16_25,89017,ikke_arbutd_innvkat_alder,personer
2011,00,alle,1,26_66,37191,ikke_arbutd_innvkat_alder,personer
2011,00,alle,1,alle,126208,ikke_arbutd_innvkat_alder,personer
2011,00,alle,alle,16_25,191623,ikke_arbutd_innvkat_alder,personer
2011,00,alle,alle,26_66,93561,ikke_arbutd_innvkat_alder,personer
2011,00,alle,alle,alle,285184,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,0,16_25,91287,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,0,26_66,46013,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,0,alle,137300,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,1,16_25,79356,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,1,26_66,29291,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,1,alle,108647,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,alle,16_25,170643,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,alle,26_66,75304,ikke_arbutd_innvkat_alder,personer
2011,00,befolkningen_ellers,alle,alle,245947,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,0,16_25,5348,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,0,26_66,8164,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,0,alle,13512,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,1,16_25,4622,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,1,26_66,6290,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,1,alle,10912,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,alle,16_25,9970,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,alle,26_66,14454,ikke_arbutd_innvkat_alder,personer
2011,00,innvandrere,alle,alle,24424,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,0,16_25,1413,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,0,26_66,1186,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,0,alle,2599,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,1,16_25,948,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,1,26_66,926,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,1,alle,1874,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,alle,16_25,2361,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,alle,26_66,2112,ikke_arbutd_innvkat_alder,personer
2011,030101,alle,alle,alle,4473,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,0,16_25,1119,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,0,26_66,881,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,0,alle,2000,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,1,16_25,774,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,1,26_66,682,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,1,alle,1456,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,alle,16_25,1893,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,alle,26_66,1563,ikke_arbutd_innvkat_alder,personer
2011,030101,befolkningen_ellers,alle,alle,3456,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,0,16_25,136,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,0,26_66,238,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,0,alle,374,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,1,16_25,80,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,1,26_66,181,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,1,alle,261,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,alle,16_25,216,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,alle,26_66,419,ikke_arbutd_innvkat_alder,personer
2011,030101,innvandrere,alle,alle,635,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,0,16_25,1083,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,0,26_66,1050,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,0,alle,2133,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,1,16_25,720,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,1,26_66,755,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,1,alle,1475,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,alle,16_25,1803,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,alle,26_66,1805,ikke_arbutd_innvkat_alder,personer
2011,030102,alle,alle,alle,3608,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,0,16_25,892,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,0,26_66,789,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,0,alle,1681,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,1,16_25,593,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,1,26_66,568,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,1,alle,1161,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,alle,16_25,1485,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,alle,26_66,1357,ikke_arbutd_innvkat_alder,personer
2011,030102,befolkningen_ellers,alle,alle,2842,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,0,16_25,84,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,0,26_66,207,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,0,alle,291,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,1,16_25,48,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,1,26_66,131,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,1,alle,179,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,alle,16_25,132,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,alle,26_66,338,ikke_arbutd_innvkat_alder,personer
2011,030102,innvandrere,alle,alle,470,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,0,16_25,1289,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,0,26_66,1140,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,0,alle,2429,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,1,16_25,916,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,1,26_66,827,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,1,alle,1743,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,alle,16_25,2205,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,alle,26_66,1967,ikke_arbutd_innvkat_alder,personer
2011,030103,alle,alle,alle,4172,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,0,16_25,1003,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,0,26_66,841,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,0,alle,1844,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,1,16_25,714,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,1,26_66,621,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,1,alle,1335,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,alle,16_25,1717,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,alle,26_66,1462,ikke_arbutd_innvkat_alder,personer
2011,030103,befolkningen_ellers,alle,alle,3179,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,0,16_25,135,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,0,26_66,219,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,0,alle,354,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,1,16_25,83,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,1,26_66,147,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,1,alle,230,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,alle,16_25,218,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,alle,26_66,366,ikke_arbutd_innvkat_alder,personer
2011,030103,innvandrere,alle,alle,584,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,0,16_25,1299,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,0,26_66,1114,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,0,alle,2413,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,1,16_25,886,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,1,26_66,870,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,1,alle,1756,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,alle,16_25,2185,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,alle,26_66,1984,ikke_arbutd_innvkat_alder,personer
2011,030104,alle,alle,alle,4169,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,0,16_25,1030,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,0,26_66,777,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,0,alle,1807,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,1,16_25,720,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,1,26_66,600,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,1,alle,1320,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,alle,16_25,1750,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,alle,26_66,1377,ikke_arbutd_innvkat_alder,personer
2011,030104,befolkningen_ellers,alle,alle,3127,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,0,16_25,134,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,0,26_66,261,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,0,alle,395,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,1,16_25,84,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,1,26_66,210,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,1,alle,294,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,alle,16_25,218,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,alle,26_66,471,ikke_arbutd_innvkat_alder,personer
2011,030104,innvandrere,alle,alle,689,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,0,16_25,1164,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,0,26_66,1014,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,0,alle,2178,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,1,16_25,837,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,1,26_66,758,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,1,alle,1595,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,alle,16_25,2001,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,alle,26_66,1772,ikke_arbutd_innvkat_alder,personer
2011,030105,alle,alle,alle,3773,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,0,16_25,956,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,0,26_66,736,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,0,alle,1692,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,1,16_25,681,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,1,26_66,556,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,1,alle,1237,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,alle,16_25,1637,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,alle,26_66,1292,ikke_arbutd_innvkat_alder,personer
2011,030105,befolkningen_ellers,alle,alle,2929,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,0,16_25,106,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,0,26_66,205,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,0,alle,311,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,1,16_25,70,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,1,26_66,154,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,1,alle,224,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,alle,16_25,176,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,alle,26_66,359,ikke_arbutd_innvkat_alder,personer
2011,030105,innvandrere,alle,alle,535,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,0,16_25,950,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,0,26_66,927,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,0,alle,1877,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,1,16_25,745,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,1,26_66,722,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,1,alle,1467,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,alle,16_25,1695,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,alle,26_66,1649,ikke_arbutd_innvkat_alder,personer
2011,030106,alle,alle,alle,3344,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,0,16_25,768,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,0,26_66,686,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,0,alle,1454,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,1,16_25,611,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,1,26_66,526,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,1,alle,1137,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,alle,16_25,1379,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,alle,26_66,1212,ikke_arbutd_innvkat_alder,personer
2011,030106,befolkningen_ellers,alle,alle,2591,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,0,16_25,88,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,0,26_66,186,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,0,alle,274,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,1,16_25,60,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,1,26_66,145,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,1,alle,205,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,alle,16_25,148,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,alle,26_66,331,ikke_arbutd_innvkat_alder,personer
2011,030106,innvandrere,alle,alle,479,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,0,16_25,789,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,0,26_66,667,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,0,alle,1456,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,1,16_25,562,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,1,26_66,485,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,1,alle,1047,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,alle,16_25,1351,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,alle,26_66,1152,ikke_arbutd_innvkat_alder,personer
2011,030107,alle,alle,alle,2503,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,0,16_25,630,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,0,26_66,497,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,0,alle,1127,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,1,16_25,455,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,1,26_66,331,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,1,alle,786,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,alle,16_25,1085,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,alle,26_66,828,ikke_arbutd_innvkat_alder,personer
2011,030107,befolkningen_ellers,alle,alle,1913,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,0,16_25,79,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,0,26_66,132,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,0,alle,211,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,1,16_25,47,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,1,26_66,121,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,1,alle,168,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,alle,16_25,126,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,alle,26_66,253,ikke_arbutd_innvkat_alder,personer
2011,030107,innvandrere,alle,alle,379,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,0,16_25,902,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,0,26_66,833,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,0,alle,1735,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,1,16_25,658,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,1,26_66,736,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,1,alle,1394,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,alle,16_25,1560,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,alle,26_66,1569,ikke_arbutd_innvkat_alder,personer
2011,030108,alle,alle,alle,3129,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,0,16_25,676,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,0,26_66,513,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,0,alle,1189,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,1,16_25,508,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,1,26_66,399,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,1,alle,907,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,alle,16_25,1184,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,alle,26_66,912,ikke_arbutd_innvkat_alder,personer
2011,030108,befolkningen_ellers,alle,alle,2096,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,0,16_25,136,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,0,26_66,271,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,0,alle,407,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,1,16_25,92,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,1,26_66,302,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,1,alle,394,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,alle,16_25,228,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,alle,26_66,573,ikke_arbutd_innvkat_alder,personer
2011,030108,innvandrere,alle,alle,801,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,0,16_25,557,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,0,26_66,513,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,0,alle,1070,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,1,16_25,452,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,1,26_66,385,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,1,alle,837,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,alle,16_25,1009,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,alle,26_66,898,ikke_arbutd_innvkat_alder,personer
2011,030109,alle,alle,alle,1907,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,0,16_25,452,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,0,26_66,365,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,0,alle,817,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,1,16_25,357,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,1,26_66,273,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,1,alle,630,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,alle,16_25,809,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,alle,26_66,638,ikke_arbutd_innvkat_alder,personer
2011,030109,befolkningen_ellers,alle,alle,1447,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,0,16_25,51,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,0,26_66,122,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,0,alle,173,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,1,16_25,46,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,1,26_66,87,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,1,alle,133,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,alle,16_25,97,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,alle,26_66,209,ikke_arbutd_innvkat_alder,personer
2011,030109,innvandrere,alle,alle,306,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,0,16_25,559,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,0,26_66,431,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,0,alle,990,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,1,16_25,469,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,1,26_66,332,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,1,alle,801,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,alle,16_25,1028,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,alle,26_66,763,ikke_arbutd_innvkat_alder,personer
2011,030110,alle,alle,alle,1791,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,0,16_25,417,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,0,26_66,292,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,0,alle,709,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,1,16_25,371,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,1,26_66,198,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,1,alle,569,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,alle,16_25,788,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,alle,26_66,490,ikke_arbutd_innvkat_alder,personer
2011,030110,befolkningen_ellers,alle,alle,1278,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,0,16_25,89,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,0,26_66,111,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,0,alle,200,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,1,16_25,65,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,1,26_66,113,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,1,alle,178,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,alle,16_25,154,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,alle,26_66,224,ikke_arbutd_innvkat_alder,personer
2011,030110,innvandrere,alle,alle,378,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,0,16_25,457,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,0,26_66,344,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,0,alle,801,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,1,16_25,357,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,1,26_66,329,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,1,alle,686,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,alle,16_25,814,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,alle,26_66,673,ikke_arbutd_innvkat_alder,personer
2011,030111,alle,alle,alle,1487,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,0,16_25,347,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,0,26_66,218,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,0,alle,565,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,1,16_25,274,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,1,26_66,189,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,1,alle,463,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,alle,16_25,621,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,alle,26_66,407,ikke_arbutd_innvkat_alder,personer
2011,030111,befolkningen_ellers,alle,alle,1028,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,0,16_25,74,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,0,26_66,111,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,0,alle,185,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,1,16_25,51,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,1,26_66,120,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,1,alle,171,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,alle,16_25,125,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,alle,26_66,231,ikke_arbutd_innvkat_alder,personer
2011,030111,innvandrere,alle,alle,356,ikke_arbutd_innvkat_alder,personer
2011,030112,alle,0,16_25,268,ikke_arbutd_innvkat_alder,personer
2011,030112,alle,0,26_66,260,ikke_arbutd_innvkat_alder,personer
2011,030112,alle,0,alle,528,ikke_arbutd_innvkat_alder,personer
