aar,naringsregion_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2006,57,eu_ost_europa,53,sysselsatte_land,personer
2006,58,norden,53,sysselsatte_land,personer
2006,67,norden,53,sysselsatte_land,personer
2007,10,vest_europa,53,sysselsatte_land,personer
2007,60,vest_europa,53,sysselsatte_land,personer
2008,31,norden,53,sysselsatte_land,personer
2008,73,sor_og_mellom_amerika,53,sysselsatte_land,personer
2009,67,eu_ost_europa,53,sysselsatte_land,personer
2010,31,asia,53,sysselsatte_land,personer
2010,62,eu_ost_europa,53,sysselsatte_land,personer
2010,63,vest_europa,53,sysselsatte_land,personer
2011,55,sor_og_mellom_amerika,53,sysselsatte_land,personer
2011,58,norden,53,sysselsatte_land,personer
2011,60,norden,53,sysselsatte_land,personer
2011,63,afrika,53,sysselsatte_land,personer
2011,68,vest_europa,53,sysselsatte_land,personer
2011,71,norden,53,sysselsatte_land,personer
2012,43,norden,53,sysselsatte_land,personer
2013,17,asia,53,sysselsatte_land,personer
2013,59,norden,53,sysselsatte_land,personer
2013,60,afrika,53,sysselsatte_land,personer
2013,73,nord_amerika_oseania,53,sysselsatte_land,personer
2013,80,vest_europa,53,sysselsatte_land,personer
2014,33,afrika,53,sysselsatte_land,personer
2014,66,afrika,53,sysselsatte_land,personer
2014,66,vest_europa,53,sysselsatte_land,personer
2006,46,afrika,54,sysselsatte_land,personer
2007,19,eu_ost_europa,54,sysselsatte_land,personer
2007,58,asia,54,sysselsatte_land,personer
2008,43,asia,54,sysselsatte_land,personer
2008,44,afrika,54,sysselsatte_land,personer
2008,45,vest_europa,54,sysselsatte_land,personer
2008,52,sor_og_mellom_amerika,54,sysselsatte_land,personer
2009,31,eu_ost_europa,54,sysselsatte_land,personer
2009,43,asia,54,sysselsatte_land,personer
2009,75,afrika,54,sysselsatte_land,personer
2011,29,afrika,54,sysselsatte_land,personer
2012,10,ost_europa_ellers,54,sysselsatte_land,personer
2013,66,vest_europa,54,sysselsatte_land,personer
2014,59,norden,54,sysselsatte_land,personer
2014,66,asia,54,sysselsatte_land,personer
2006,57,norden,55,sysselsatte_land,personer
2007,31,asia,55,sysselsatte_land,personer
2007,44,afrika,55,sysselsatte_land,personer
2007,62,ost_europa_ellers,55,sysselsatte_land,personer
2007,70,alle,55,sysselsatte_land,personer
2009,68,eu_ost_europa,55,sysselsatte_land,personer
2009,80,asia,55,sysselsatte_land,personer
2009,80,eu_ost_europa,55,sysselsatte_land,personer
2010,17,norden,55,sysselsatte_land,personer
2011,12,sor_og_mellom_amerika,55,sysselsatte_land,personer
2012,12,nord_amerika_oseania,55,sysselsatte_land,personer
2012,12,sor_og_mellom_amerika,55,sysselsatte_land,personer
2012,69,afrika,55,sysselsatte_land,personer
2014,43,norden,55,sysselsatte_land,personer
2014,68,norden,55,sysselsatte_land,personer
2014,73,nord_amerika_oseania,55,sysselsatte_land,personer
2006,17,vest_europa,56,sysselsatte_land,personer
2006,41,norden,56,sysselsatte_land,personer
2006,62,norden,56,sysselsatte_land,personer
2006,74,vest_europa,56,sysselsatte_land,personer
2006,76,eu_ost_europa,56,sysselsatte_land,personer
2006,80,asia,56,sysselsatte_land,personer
2006,81,eu_ost_europa,56,sysselsatte_land,personer
2007,10,eu_ost_europa,56,sysselsatte_land,personer
2007,28,eu_ost_europa,56,sysselsatte_land,personer
2007,43,asia,56,sysselsatte_land,personer
2007,49,ost_europa_ellers,56,sysselsatte_land,personer
2008,42,afrika,56,sysselsatte_land,personer
2008,67,afrika,56,sysselsatte_land,personer
2008,75,ost_europa_ellers,56,sysselsatte_land,personer
2009,38,afrika,56,sysselsatte_land,personer
2009,45,vest_europa,56,sysselsatte_land,personer
2009,51,sor_og_mellom_amerika,56,sysselsatte_land,personer
2009,55,sor_og_mellom_amerika,56,sysselsatte_land,personer
2009,67,afrika,56,sysselsatte_land,personer
2009,67,norden,56,sysselsatte_land,personer
2010,45,vest_europa,56,sysselsatte_land,personer
2010,53,sor_og_mellom_amerika,56,sysselsatte_land,personer
2010,56,nord_amerika_oseania,56,sysselsatte_land,personer
2010,71,norden,56,sysselsatte_land,personer
2010,78,afrika,56,sysselsatte_land,personer
2011,22,nord_amerika_oseania,56,sysselsatte_land,personer
2011,43,vest_europa,56,sysselsatte_land,personer
2011,45,vest_europa,56,sysselsatte_land,personer
2011,49,afrika,56,sysselsatte_land,personer
2011,65,eu_ost_europa,56,sysselsatte_land,personer
2012,43,ost_europa_ellers,56,sysselsatte_land,personer
2012,43,vest_europa,56,sysselsatte_land,personer
2012,60,norden,56,sysselsatte_land,personer
2012,66,asia,56,sysselsatte_land,personer
2014,22,nord_amerika_oseania,56,sysselsatte_land,personer
2014,48,vest_europa,56,sysselsatte_land,personer
2014,51,sor_og_mellom_amerika,56,sysselsatte_land,personer
2006,01,afrika,57,sysselsatte_land,personer
2006,10,norden,57,sysselsatte_land,personer
2006,27,nord_amerika_oseania,57,sysselsatte_land,personer
2006,32,sor_og_mellom_amerika,57,sysselsatte_land,personer
2006,42,eu_ost_europa,57,sysselsatte_land,personer
2006,56,sor_og_mellom_amerika,57,sysselsatte_land,personer
2006,68,asia,57,sysselsatte_land,personer
2007,74,afrika,57,sysselsatte_land,personer
2008,48,vest_europa,57,sysselsatte_land,personer
2009,28,vest_europa,57,sysselsatte_land,personer
2009,43,vest_europa,57,sysselsatte_land,personer
2009,57,norden,57,sysselsatte_land,personer
2009,69,norden,57,sysselsatte_land,personer
2009,76,afrika,57,sysselsatte_land,personer
2010,02,sor_og_mellom_amerika,57,sysselsatte_land,personer
2010,13,afrika,57,sysselsatte_land,personer
2010,49,afrika,57,sysselsatte_land,personer
2010,51,sor_og_mellom_amerika,57,sysselsatte_land,personer
2010,55,sor_og_mellom_amerika,57,sysselsatte_land,personer
2010,67,norden,57,sysselsatte_land,personer
2010,69,norden,57,sysselsatte_land,personer
2010,80,asia,57,sysselsatte_land,personer
2011,18,asia,57,sysselsatte_land,personer
2012,51,sor_og_mellom_amerika,57,sysselsatte_land,personer
2012,55,sor_og_mellom_amerika,57,sysselsatte_land,personer
2013,28,afrika,57,sysselsatte_land,personer
2013,43,norden,57,sysselsatte_land,personer
2013,47,nord_amerika_oseania,57,sysselsatte_land,personer
2013,48,vest_europa,57,sysselsatte_land,personer
2014,17,asia,57,sysselsatte_land,personer
2006,29,eu_ost_europa,58,sysselsatte_land,personer
2006,57,vest_europa,58,sysselsatte_land,personer
2006,67,vest_europa,58,sysselsatte_land,personer
2007,18,vest_europa,58,sysselsatte_land,personer
2008,74,afrika,58,sysselsatte_land,personer
2009,19,ost_europa_ellers,58,sysselsatte_land,personer
2009,66,eu_ost_europa,58,sysselsatte_land,personer
2009,68,asia,58,sysselsatte_land,personer
2009,74,afrika,58,sysselsatte_land,personer
2010,43,asia,58,sysselsatte_land,personer
2010,43,vest_europa,58,sysselsatte_land,personer
2010,50,afrika,58,sysselsatte_land,personer
2010,58,asia,58,sysselsatte_land,personer
2010,60,norden,58,sysselsatte_land,personer
2011,42,afrika,58,sysselsatte_land,personer
2011,80,asia,58,sysselsatte_land,personer
2014,28,afrika,58,sysselsatte_land,personer
2014,60,norden,58,sysselsatte_land,personer
2006,23,eu_ost_europa,59,sysselsatte_land,personer
2006,46,sor_og_mellom_amerika,59,sysselsatte_land,personer
2006,60,eu_ost_europa,59,sysselsatte_land,personer
2006,63,ost_europa_ellers,59,sysselsatte_land,personer
2007,18,eu_ost_europa,59,sysselsatte_land,personer
2007,50,afrika,59,sysselsatte_land,personer
2008,24,afrika,59,sysselsatte_land,personer
2008,30,eu_ost_europa,59,sysselsatte_land,personer
2008,43,vest_europa,59,sysselsatte_land,personer
2008,58,asia,59,sysselsatte_land,personer
2009,52,sor_og_mellom_amerika,59,sysselsatte_land,personer
2010,38,afrika,59,sysselsatte_land,personer
2010,44,ost_europa_ellers,59,sysselsatte_land,personer
2010,52,sor_og_mellom_amerika,59,sysselsatte_land,personer
2010,73,sor_og_mellom_amerika,59,sysselsatte_land,personer
2010,74,afrika,59,sysselsatte_land,personer
2012,21,afrika,59,sysselsatte_land,personer
2012,29,afrika,59,sysselsatte_land,personer
2013,12,nord_amerika_oseania,59,sysselsatte_land,personer
2013,22,nord_amerika_oseania,59,sysselsatte_land,personer
2013,66,asia,59,sysselsatte_land,personer
2014,71,afrika,59,sysselsatte_land,personer
2006,22,afrika,60,sysselsatte_land,personer
2006,23,asia,60,sysselsatte_land,personer
2006,43,vest_europa,60,sysselsatte_land,personer
2006,60,asia,60,sysselsatte_land,personer
2007,23,asia,60,sysselsatte_land,personer
2007,31,vest_europa,60,sysselsatte_land,personer
2007,36,ost_europa_ellers,60,sysselsatte_land,personer
2007,48,eu_ost_europa,60,sysselsatte_land,personer
2007,62,norden,60,sysselsatte_land,personer
2007,76,vest_europa,60,sysselsatte_land,personer
2009,82,asia,60,sysselsatte_land,personer
2010,23,ost_europa_ellers,60,sysselsatte_land,personer
2010,57,norden,60,sysselsatte_land,personer
2011,51,sor_og_mellom_amerika,60,sysselsatte_land,personer
2012,22,nord_amerika_oseania,60,sysselsatte_land,personer
2012,42,afrika,60,sysselsatte_land,personer
2013,45,asia,60,sysselsatte_land,personer
2013,55,sor_og_mellom_amerika,60,sysselsatte_land,personer
2013,60,norden,60,sysselsatte_land,personer
2014,12,sor_og_mellom_amerika,60,sysselsatte_land,personer
2014,69,afrika,60,sysselsatte_land,personer
2006,19,asia,61,sysselsatte_land,personer
2006,23,ost_europa_ellers,61,sysselsatte_land,personer
2006,76,vest_europa,61,sysselsatte_land,personer
2006,77,afrika,61,sysselsatte_land,personer
2007,41,norden,61,sysselsatte_land,personer
2007,47,afrika,61,sysselsatte_land,personer
2007,72,ost_europa_ellers,61,sysselsatte_land,personer
2007,74,vest_europa,61,sysselsatte_land,personer
2007,83,afrika,61,sysselsatte_land,personer
2008,49,ost_europa_ellers,61,sysselsatte_land,personer
2008,57,vest_europa,61,sysselsatte_land,personer
2009,13,afrika,61,sysselsatte_land,personer
2009,24,afrika,61,sysselsatte_land,personer
2009,24,sor_og_mellom_amerika,61,sysselsatte_land,personer
2009,48,vest_europa,61,sysselsatte_land,personer
2009,51,afrika,61,sysselsatte_land,personer
2010,24,sor_og_mellom_amerika,61,sysselsatte_land,personer
2010,48,vest_europa,61,sysselsatte_land,personer
2010,51,afrika,61,sysselsatte_land,personer
2010,67,afrika,61,sysselsatte_land,personer
2010,68,asia,61,sysselsatte_land,personer
2011,44,afrika,61,sysselsatte_land,personer
2011,50,ost_europa_ellers,61,sysselsatte_land,personer
2011,56,nord_amerika_oseania,61,sysselsatte_land,personer
2011,67,norden,61,sysselsatte_land,personer
2013,21,afrika,61,sysselsatte_land,personer
2013,51,sor_og_mellom_amerika,61,sysselsatte_land,personer
2014,80,vest_europa,61,sysselsatte_land,personer
2006,08,nord_amerika_oseania,62,sysselsatte_land,personer
2006,13,eu_ost_europa,62,sysselsatte_land,personer
2006,64,afrika,62,sysselsatte_land,personer
2006,75,ost_europa_ellers,62,sysselsatte_land,personer
2007,10,asia,62,sysselsatte_land,personer
2007,76,afrika,62,sysselsatte_land,personer
2008,02,sor_og_mellom_amerika,62,sysselsatte_land,personer
2008,57,norden,62,sysselsatte_land,personer
2008,62,norden,62,sysselsatte_land,personer
2009,29,ost_europa_ellers,62,sysselsatte_land,personer
2009,58,asia,62,sysselsatte_land,personer
2010,75,ost_europa_ellers,62,sysselsatte_land,personer
2011,52,sor_og_mellom_amerika,62,sysselsatte_land,personer
2011,57,norden,62,sysselsatte_land,personer
2011,67,afrika,62,sysselsatte_land,personer
2012,11,afrika,62,sysselsatte_land,personer
2012,57,norden,62,sysselsatte_land,personer
2012,63,afrika,62,sysselsatte_land,personer
2013,12,sor_og_mellom_amerika,62,sysselsatte_land,personer
2014,69,norden,62,sysselsatte_land,personer
2006,29,ost_europa_ellers,63,sysselsatte_land,personer
2006,38,ost_europa_ellers,63,sysselsatte_land,personer
2006,44,norden,63,sysselsatte_land,personer
2006,75,vest_europa,63,sysselsatte_land,personer
2007,01,afrika,63,sysselsatte_land,personer
2007,27,nord_amerika_oseania,63,sysselsatte_land,personer
2007,44,norden,63,sysselsatte_land,personer
2007,57,norden,63,sysselsatte_land,personer
2007,57,vest_europa,63,sysselsatte_land,personer
2008,10,asia,63,sysselsatte_land,personer
2008,13,afrika,63,sysselsatte_land,personer
2008,58,norden,63,sysselsatte_land,personer
2008,76,afrika,63,sysselsatte_land,personer
2009,02,sor_og_mellom_amerika,63,sysselsatte_land,personer
2009,10,asia,63,sysselsatte_land,personer
2009,62,norden,63,sysselsatte_land,personer
2010,50,ost_europa_ellers,63,sysselsatte_land,personer
2010,70,eu_ost_europa,63,sysselsatte_land,personer
2011,15,afrika,63,sysselsatte_land,personer
2011,42,ost_europa_ellers,63,sysselsatte_land,personer
2011,51,afrika,63,sysselsatte_land,personer
2011,62,norden,63,sysselsatte_land,personer
2011,63,vest_europa,63,sysselsatte_land,personer
2011,69,norden,63,sysselsatte_land,personer
2012,71,norden,63,sysselsatte_land,personer
2006,29,vest_europa,64,sysselsatte_land,personer
2006,52,afrika,64,sysselsatte_land,personer
2007,17,vest_europa,64,sysselsatte_land,personer
2007,46,afrika,64,sysselsatte_land,personer
2008,24,sor_og_mellom_amerika,64,sysselsatte_land,personer
2008,60,vest_europa,64,sysselsatte_land,personer
2010,24,afrika,64,sysselsatte_land,personer
2010,82,asia,64,sysselsatte_land,personer
2011,19,asia,64,sysselsatte_land,personer
2011,31,asia,64,sysselsatte_land,personer
2011,43,asia,64,sysselsatte_land,personer
2011,44,ost_europa_ellers,64,sysselsatte_land,personer
2011,48,vest_europa,64,sysselsatte_land,personer
2011,73,sor_og_mellom_amerika,64,sysselsatte_land,personer
2012,44,afrika,64,sysselsatte_land,personer
2012,45,vest_europa,64,sysselsatte_land,personer
2014,12,nord_amerika_oseania,64,sysselsatte_land,personer
2014,71,norden,64,sysselsatte_land,personer
2006,50,ost_europa_ellers,65,sysselsatte_land,personer
2007,10,norden,65,sysselsatte_land,personer
2007,46,sor_og_mellom_amerika,65,sysselsatte_land,personer
2007,75,ost_europa_ellers,65,sysselsatte_land,personer
2008,63,eu_ost_europa,65,sysselsatte_land,personer
2008,72,ost_europa_ellers,65,sysselsatte_land,personer
2009,57,vest_europa,65,sysselsatte_land,personer
2009,63,ost_europa_ellers,65,sysselsatte_land,personer
2010,68,eu_ost_europa,65,sysselsatte_land,personer
2011,10,norden,65,sysselsatte_land,personer
2011,24,sor_og_mellom_amerika,65,sysselsatte_land,personer
2011,62,eu_ost_europa,65,sysselsatte_land,personer
2012,18,asia,65,sysselsatte_land,personer
2012,49,afrika,65,sysselsatte_land,personer
2012,62,eu_ost_europa,65,sysselsatte_land,personer
2013,10,norden,65,sysselsatte_land,personer
2013,11,afrika,65,sysselsatte_land,personer
2013,18,asia,65,sysselsatte_land,personer
2013,80,asia,65,sysselsatte_land,personer
2014,42,afrika,65,sysselsatte_land,personer
2006,69,asia,66,sysselsatte_land,personer
2006,77,eu_ost_europa,66,sysselsatte_land,personer
2006,83,vest_europa,66,sysselsatte_land,personer
2007,23,ost_europa_ellers,66,sysselsatte_land,personer
2007,43,vest_europa,66,sysselsatte_land,personer
2007,58,norden,66,sysselsatte_land,personer
2007,68,asia,66,sysselsatte_land,personer
2008,04,nord_amerika_oseania,66,sysselsatte_land,personer
2008,38,ost_europa_ellers,66,sysselsatte_land,personer
2008,47,afrika,66,sysselsatte_land,personer
2008,50,afrika,66,sysselsatte_land,personer
2008,69,asia,66,sysselsatte_land,personer
2009,36,ost_europa_ellers,66,sysselsatte_land,personer
2009,49,ost_europa_ellers,66,sysselsatte_land,personer
2009,58,vest_europa,66,sysselsatte_land,personer
2010,10,norden,66,sysselsatte_land,personer
2010,46,sor_og_mellom_amerika,66,sysselsatte_land,personer
2010,62,norden,66,sysselsatte_land,personer
2011,24,afrika,66,sysselsatte_land,personer
2011,69,ost_europa_ellers,66,sysselsatte_land,personer
2012,46,sor_og_mellom_amerika,66,sysselsatte_land,personer
2012,50,ost_europa_ellers,66,sysselsatte_land,personer
2012,63,vest_europa,66,sysselsatte_land,personer
2012,67,norden,66,sysselsatte_land,personer
2012,80,asia,66,sysselsatte_land,personer
2013,29,afrika,66,sysselsatte_land,personer
2014,10,norden,66,sysselsatte_land,personer
2014,27,nord_amerika_oseania,66,sysselsatte_land,personer
2014,55,sor_og_mellom_amerika,66,sysselsatte_land,personer
2006,34,norden,67,sysselsatte_land,personer
2006,41,ost_europa_ellers,67,sysselsatte_land,personer
2007,26,nord_amerika_oseania,67,sysselsatte_land,personer
2007,32,sor_og_mellom_amerika,67,sysselsatte_land,personer
2007,55,afrika,67,sysselsatte_land,personer
2008,23,asia,67,sysselsatte_land,personer
2008,27,nord_amerika_oseania,67,sysselsatte_land,personer
2008,43,eu_ost_europa,67,sysselsatte_land,personer
2009,19,asia,67,sysselsatte_land,personer
2009,23,asia,67,sysselsatte_land,personer
2009,63,eu_ost_europa,67,sysselsatte_land,personer
2010,58,vest_europa,67,sysselsatte_land,personer
2010,69,ost_europa_ellers,67,sysselsatte_land,personer
2011,23,ost_europa_ellers,67,sysselsatte_land,personer
2011,36,ost_europa_ellers,67,sysselsatte_land,personer
2011,50,afrika,67,sysselsatte_land,personer
2012,10,norden,67,sysselsatte_land,personer
2012,69,norden,67,sysselsatte_land,personer
2012,69,ost_europa_ellers,67,sysselsatte_land,personer
2012,73,sor_og_mellom_amerika,67,sysselsatte_land,personer
2014,45,asia,67,sysselsatte_land,personer
2014,50,ost_europa_ellers,67,sysselsatte_land,personer
2006,03,sor_og_mellom_amerika,68,sysselsatte_land,personer
2006,04,nord_amerika_oseania,68,sysselsatte_land,personer
2006,37,nord_amerika_oseania,68,sysselsatte_land,personer
2006,53,afrika,68,sysselsatte_land,personer
2007,04,nord_amerika_oseania,68,sysselsatte_land,personer
2007,08,nord_amerika_oseania,68,sysselsatte_land,personer
2007,41,ost_europa_ellers,68,sysselsatte_land,personer
2007,77,afrika,68,sysselsatte_land,personer
2008,10,eu_ost_europa,68,sysselsatte_land,personer
2008,31,vest_europa,68,sysselsatte_land,personer
2008,63,ost_europa_ellers,68,sysselsatte_land,personer
2008,76,vest_europa,68,sysselsatte_land,personer
2009,32,sor_og_mellom_amerika,68,sysselsatte_land,personer
2009,50,ost_europa_ellers,68,sysselsatte_land,personer
2010,27,nord_amerika_oseania,68,sysselsatte_land,personer
2010,36,ost_europa_ellers,68,sysselsatte_land,personer
2010,69,asia,68,sysselsatte_land,personer
2011,02,sor_og_mellom_amerika,68,sysselsatte_land,personer
2011,38,ost_europa_ellers,68,sysselsatte_land,personer
2012,02,sor_og_mellom_amerika,68,sysselsatte_land,personer
2012,28,ost_europa_ellers,68,sysselsatte_land,personer
2012,44,ost_europa_ellers,68,sysselsatte_land,personer
2012,48,vest_europa,68,sysselsatte_land,personer
2012,62,norden,68,sysselsatte_land,personer
2013,44,afrika,68,sysselsatte_land,personer
2013,50,ost_europa_ellers,68,sysselsatte_land,personer
2013,69,norden,68,sysselsatte_land,personer
2013,71,norden,68,sysselsatte_land,personer
2006,16,afrika,69,sysselsatte_land,personer
2006,38,norden,69,sysselsatte_land,personer
2007,38,ost_europa_ellers,69,sysselsatte_land,personer
2007,67,vest_europa,69,sysselsatte_land,personer
2007,69,asia,69,sysselsatte_land,personer
2007,72,eu_ost_europa,69,sysselsatte_land,personer
2007,76,eu_ost_europa,69,sysselsatte_land,personer
2007,83,vest_europa,69,sysselsatte_land,personer
2008,10,vest_europa,69,sysselsatte_land,personer
2008,18,vest_europa,69,sysselsatte_land,personer
2008,28,eu_ost_europa,69,sysselsatte_land,personer
2008,36,ost_europa_ellers,69,sysselsatte_land,personer
2008,83,afrika,69,sysselsatte_land,personer
2009,08,nord_amerika_oseania,69,sysselsatte_land,personer
2009,41,norden,69,sysselsatte_land,personer
2010,01,afrika,69,sysselsatte_land,personer
2010,10,asia,69,sysselsatte_land,personer
2010,23,asia,69,sysselsatte_land,personer
2010,38,ost_europa_ellers,69,sysselsatte_land,personer
2010,49,ost_europa_ellers,69,sysselsatte_land,personer
2011,75,ost_europa_ellers,69,sysselsatte_land,personer
2012,27,nord_amerika_oseania,69,sysselsatte_land,personer
2013,28,ost_europa_ellers,69,sysselsatte_land,personer
2014,56,nord_amerika_oseania,69,sysselsatte_land,personer
2006,01,eu_ost_europa,70,sysselsatte_land,personer
2006,28,asia,70,sysselsatte_land,personer
2006,34,eu_ost_europa,70,sysselsatte_land,personer
2007,10,ost_europa_ellers,70,sysselsatte_land,personer
2007,23,vest_europa,70,sysselsatte_land,personer
2007,53,afrika,70,sysselsatte_land,personer
2008,10,norden,70,sysselsatte_land,personer
2008,74,vest_europa,70,sysselsatte_land,personer
2008,77,afrika,70,sysselsatte_land,personer
2009,10,norden,70,sysselsatte_land,personer
2009,38,ost_europa_ellers,70,sysselsatte_land,personer
2009,46,sor_og_mellom_amerika,70,sysselsatte_land,personer
2010,63,ost_europa_ellers,70,sysselsatte_land,personer
2011,29,ost_europa_ellers,70,sysselsatte_land,personer
2012,15,afrika,70,sysselsatte_land,personer
2012,24,afrika,70,sysselsatte_land,personer
2012,52,sor_og_mellom_amerika,70,sysselsatte_land,personer
2012,56,nord_amerika_oseania,70,sysselsatte_land,personer
2012,72,afrika,70,sysselsatte_land,personer
2013,31,vest_europa,70,sysselsatte_land,personer
2013,42,afrika,70,sysselsatte_land,personer
2013,43,vest_europa,70,sysselsatte_land,personer
2014,31,vest_europa,70,sysselsatte_land,personer
2006,47,sor_og_mellom_amerika,71,sysselsatte_land,personer
2007,23,norden,71,sysselsatte_land,personer
2007,29,vest_europa,71,sysselsatte_land,personer
2007,78,eu_ost_europa,71,sysselsatte_land,personer
2007,78,ost_europa_ellers,71,sysselsatte_land,personer
2008,29,ost_europa_ellers,71,sysselsatte_land,personer
2008,32,sor_og_mellom_amerika,71,sysselsatte_land,personer
2008,41,ost_europa_ellers,71,sysselsatte_land,personer
2008,46,sor_og_mellom_amerika,71,sysselsatte_land,personer
2009,18,vest_europa,71,sysselsatte_land,personer
2009,50,sor_og_mellom_amerika,71,sysselsatte_land,personer
2009,58,norden,71,sysselsatte_land,personer
2009,59,eu_ost_europa,71,sysselsatte_land,personer
2009,60,vest_europa,71,sysselsatte_land,personer
2010,28,vest_europa,71,sysselsatte_land,personer
2010,60,vest_europa,71,sysselsatte_land,personer
2010,76,afrika,71,sysselsatte_land,personer
2011,10,asia,71,sysselsatte_land,personer
2011,27,nord_amerika_oseania,71,sysselsatte_land,personer
2011,38,afrika,71,sysselsatte_land,personer
2012,38,ost_europa_ellers,71,sysselsatte_land,personer
2012,43,asia,71,sysselsatte_land,personer
2013,29,ost_europa_ellers,71,sysselsatte_land,personer
2013,56,nord_amerika_oseania,71,sysselsatte_land,personer
2014,28,ost_europa_ellers,71,sysselsatte_land,personer
2006,26,nord_amerika_oseania,72,sysselsatte_land,personer
2006,50,sor_og_mellom_amerika,72,sysselsatte_land,personer
2006,57,asia,72,sysselsatte_land,personer
2006,60,ost_europa_ellers,72,sysselsatte_land,personer
2006,72,vest_europa,72,sysselsatte_land,personer
2006,78,ost_europa_ellers,72,sysselsatte_land,personer
2007,29,ost_europa_ellers,72,sysselsatte_land,personer
2007,80,norden,72,sysselsatte_land,personer
2008,08,nord_amerika_oseania,72,sysselsatte_land,personer
2008,41,norden,72,sysselsatte_land,personer
2008,42,norden,72,sysselsatte_land,personer
2008,68,asia,72,sysselsatte_land,personer
2009,27,nord_amerika_oseania,72,sysselsatte_land,personer
2009,28,ost_europa_ellers,72,sysselsatte_land,personer
2009,77,afrika,72,sysselsatte_land,personer
2010,19,asia,72,sysselsatte_land,personer
2010,31,eu_ost_europa,72,sysselsatte_land,personer
2011,46,sor_og_mellom_amerika,72,sysselsatte_land,personer
2011,53,sor_og_mellom_amerika,72,sysselsatte_land,personer
2011,58,vest_europa,72,sysselsatte_land,personer
2011,63,ost_europa_ellers,72,sysselsatte_land,personer
2012,37,nord_amerika_oseania,72,sysselsatte_land,personer
2013,24,afrika,72,sysselsatte_land,personer
2013,44,ost_europa_ellers,72,sysselsatte_land,personer
2013,57,norden,72,sysselsatte_land,personer
2013,72,afrika,72,sysselsatte_land,personer
2014,21,afrika,72,sysselsatte_land,personer
2014,29,ost_europa_ellers,72,sysselsatte_land,personer
2014,44,ost_europa_ellers,72,sysselsatte_land,personer
2014,57,norden,72,sysselsatte_land,personer
2006,36,eu_ost_europa,73,sysselsatte_land,personer
2006,71,asia,73,sysselsatte_land,personer
2007,03,sor_og_mellom_amerika,73,sysselsatte_land,personer
2007,63,ost_europa_ellers,73,sysselsatte_land,personer
2008,17,vest_europa,73,sysselsatte_land,personer
2008,23,ost_europa_ellers,73,sysselsatte_land,personer
2008,44,norden,73,sysselsatte_land,personer
2009,23,ost_europa_ellers,73,sysselsatte_land,personer
2009,69,asia,73,sysselsatte_land,personer
2010,29,ost_europa_ellers,73,sysselsatte_land,personer
2010,50,sor_og_mellom_amerika,73,sysselsatte_land,personer
2010,57,vest_europa,73,sysselsatte_land,personer
2010,74,vest_europa,73,sysselsatte_land,personer
2011,50,sor_og_mellom_amerika,73,sysselsatte_land,personer
2011,74,vest_europa,73,sysselsatte_land,personer
2012,31,asia,73,sysselsatte_land,personer
2012,51,afrika,73,sysselsatte_land,personer
2012,65,eu_ost_europa,73,sysselsatte_land,personer
2013,02,sor_og_mellom_amerika,73,sysselsatte_land,personer
2013,24,sor_og_mellom_amerika,73,sysselsatte_land,personer
2013,45,vest_europa,73,sysselsatte_land,personer
2013,62,norden,73,sysselsatte_land,personer
2013,73,sor_og_mellom_amerika,73,sysselsatte_land,personer
2014,18,asia,73,sysselsatte_land,personer
2014,62,norden,73,sysselsatte_land,personer
2006,16,eu_ost_europa,74,sysselsatte_land,personer
2006,67,asia,74,sysselsatte_land,personer
2007,38,norden,74,sysselsatte_land,personer
2007,57,asia,74,sysselsatte_land,personer
2007,60,asia,74,sysselsatte_land,personer
2007,75,eu_ost_europa,74,sysselsatte_land,personer
2008,23,norden,74,sysselsatte_land,personer
2008,70,alle,74,sysselsatte_land,personer
2009,04,nord_amerika_oseania,74,sysselsatte_land,personer
2009,74,vest_europa,74,sysselsatte_land,personer
2010,28,ost_europa_ellers,74,sysselsatte_land,personer
2011,68,asia,74,sysselsatte_land,personer
2012,19,asia,74,sysselsatte_land,personer
2012,31,vest_europa,74,sysselsatte_land,personer
2012,67,afrika,74,sysselsatte_land,personer
2013,23,ost_europa_ellers,74,sysselsatte_land,personer
2013,27,nord_amerika_oseania,74,sysselsatte_land,personer
2013,36,ost_europa_ellers,74,sysselsatte_land,personer
2013,37,nord_amerika_oseania,74,sysselsatte_land,personer
2013,63,vest_europa,74,sysselsatte_land,personer
2013,75,ost_europa_ellers,74,sysselsatte_land,personer
2014,52,sor_og_mellom_amerika,74,sysselsatte_land,personer
2014,65,eu_ost_europa,74,sysselsatte_land,personer
2006,22,sor_og_mellom_amerika,75,sysselsatte_land,personer
2006,65,norden,75,sysselsatte_land,personer
2007,13,eu_ost_europa,75,sysselsatte_land,personer
2007,22,afrika,75,sysselsatte_land,personer
2008,65,norden,75,sysselsatte_land,personer
2009,01,afrika,75,sysselsatte_land,personer
2009,17,vest_europa,75,sysselsatte_land,personer
2009,30,eu_ost_europa,75,sysselsatte_land,personer
2009,31,vest_europa,75,sysselsatte_land,personer
2009,42,norden,75,sysselsatte_land,personer
2010,32,sor_og_mellom_amerika,75,sysselsatte_land,personer
2010,67,eu_ost_europa,75,sysselsatte_land,personer
2011,28,ost_europa_ellers,75,sysselsatte_land,personer
2011,31,vest_europa,75,sysselsatte_land,personer
2011,58,asia,75,sysselsatte_land,personer
