tabell_navn;aar;naringsregion_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2011;06;innvandrere;0;55-66;person;703;
befolkning_alder;2011;06;innvandrere;0;67+;person;532;
befolkning_alder;2011;06;befolkningen_ellers;0;0-5;person;4827;
befolkning_alder;2011;06;befolkningen_ellers;0;6-15;person;8458;
befolkning_alder;2011;06;befolkningen_ellers;0;16-19;person;3317;
befolkning_alder;2011;06;befolkningen_ellers;0;20-29;person;5232;
befolkning_alder;2011;06;befolkningen_ellers;0;30-54;person;20025;
befolkning_alder;2011;06;befolkningen_ellers;0;55-66;person;8368;
befolkning_alder;2011;06;befolkningen_ellers;0;67+;person;7539;
befolkning_alder;2012;06;alle;alle;0-5;person;10296;
befolkning_alder;2012;06;alle;alle;6-15;person;18036;
befolkning_alder;2012;06;alle;alle;16-19;person;7454;
befolkning_alder;2012;06;alle;alle;20-29;person;13686;
befolkning_alder;2012;06;alle;alle;30-54;person;47176;
befolkning_alder;2012;06;alle;alle;55-66;person;18309;
befolkning_alder;2012;06;alle;alle;67+;person;15410;
befolkning_alder;2012;06;innvandrere;alle;0-5;person;254;
befolkning_alder;2012;06;innvandrere;alle;6-15;person;791;
befolkning_alder;2012;06;innvandrere;alle;16-19;person;437;
befolkning_alder;2012;06;innvandrere;alle;20-29;person;2485;
befolkning_alder;2012;06;innvandrere;alle;30-54;person;7781;
befolkning_alder;2012;06;innvandrere;alle;55-66;person;1511;
befolkning_alder;2012;06;innvandrere;alle;67+;person;965;
befolkning_alder;2012;06;befolkningen_ellers;alle;0-5;person;10042;
befolkning_alder;2012;06;befolkningen_ellers;alle;6-15;person;17245;
befolkning_alder;2012;06;befolkningen_ellers;alle;16-19;person;7017;
befolkning_alder;2012;06;befolkningen_ellers;alle;20-29;person;11201;
befolkning_alder;2012;06;befolkningen_ellers;alle;30-54;person;39395;
befolkning_alder;2012;06;befolkningen_ellers;alle;55-66;person;16798;
befolkning_alder;2012;06;befolkningen_ellers;alle;67+;person;14445;
befolkning_alder;2012;06;alle;1;0-5;person;5231;
befolkning_alder;2012;06;alle;1;6-15;person;9183;
befolkning_alder;2012;06;alle;1;16-19;person;3908;
befolkning_alder;2012;06;alle;1;20-29;person;7022;
befolkning_alder;2012;06;alle;1;30-54;person;23417;
befolkning_alder;2012;06;alle;1;55-66;person;9204;
befolkning_alder;2012;06;alle;1;67+;person;6897;
befolkning_alder;2012;06;innvandrere;1;0-5;person;143;
befolkning_alder;2012;06;innvandrere;1;6-15;person;391;
befolkning_alder;2012;06;innvandrere;1;16-19;person;236;
befolkning_alder;2012;06;innvandrere;1;20-29;person;1235;
befolkning_alder;2012;06;innvandrere;1;30-54;person;4049;
befolkning_alder;2012;06;innvandrere;1;55-66;person;778;
befolkning_alder;2012;06;innvandrere;1;67+;person;394;
befolkning_alder;2012;06;befolkningen_ellers;1;0-5;person;5088;
befolkning_alder;2012;06;befolkningen_ellers;1;6-15;person;8792;
befolkning_alder;2012;06;befolkningen_ellers;1;16-19;person;3672;
befolkning_alder;2012;06;befolkningen_ellers;1;20-29;person;5787;
befolkning_alder;2012;06;befolkningen_ellers;1;30-54;person;19368;
befolkning_alder;2012;06;befolkningen_ellers;1;55-66;person;8426;
befolkning_alder;2012;06;befolkningen_ellers;1;67+;person;6503;
befolkning_alder;2012;06;alle;0;0-5;person;5065;
befolkning_alder;2012;06;alle;0;6-15;person;8853;
befolkning_alder;2012;06;alle;0;16-19;person;3546;
befolkning_alder;2012;06;alle;0;20-29;person;6664;
befolkning_alder;2012;06;alle;0;30-54;person;23759;
befolkning_alder;2012;06;alle;0;55-66;person;9105;
befolkning_alder;2012;06;alle;0;67+;person;8513;
befolkning_alder;2012;06;innvandrere;0;0-5;person;111;
befolkning_alder;2012;06;innvandrere;0;6-15;person;400;
befolkning_alder;2012;06;innvandrere;0;16-19;person;201;
befolkning_alder;2012;06;innvandrere;0;20-29;person;1250;
befolkning_alder;2012;06;innvandrere;0;30-54;person;3732;
befolkning_alder;2012;06;innvandrere;0;55-66;person;733;
befolkning_alder;2012;06;innvandrere;0;67+;person;571;
befolkning_alder;2012;06;befolkningen_ellers;0;0-5;person;4954;
befolkning_alder;2012;06;befolkningen_ellers;0;6-15;person;8453;
befolkning_alder;2012;06;befolkningen_ellers;0;16-19;person;3345;
befolkning_alder;2012;06;befolkningen_ellers;0;20-29;person;5414;
befolkning_alder;2012;06;befolkningen_ellers;0;30-54;person;20027;
befolkning_alder;2012;06;befolkningen_ellers;0;55-66;person;8372;
befolkning_alder;2012;06;befolkningen_ellers;0;67+;person;7942;
befolkning_alder;2013;06;alle;alle;0-5;person;10360;
befolkning_alder;2013;06;alle;alle;6-15;person;18220;
befolkning_alder;2013;06;alle;alle;16-19;person;7490;
befolkning_alder;2013;06;alle;alle;20-29;person;14041;
befolkning_alder;2013;06;alle;alle;30-54;person;47772;
befolkning_alder;2013;06;alle;alle;55-66;person;18393;
befolkning_alder;2013;06;alle;alle;67+;person;16194;
befolkning_alder;2013;06;innvandrere;alle;0-5;person;263;
befolkning_alder;2013;06;innvandrere;alle;6-15;person;866;
befolkning_alder;2013;06;innvandrere;alle;16-19;person;470;
befolkning_alder;2013;06;innvandrere;alle;20-29;person;2560;
befolkning_alder;2013;06;innvandrere;alle;30-54;person;8415;
befolkning_alder;2013;06;innvandrere;alle;55-66;person;1596;
befolkning_alder;2013;06;innvandrere;alle;67+;person;1003;
befolkning_alder;2013;06;befolkningen_ellers;alle;0-5;person;10097;
befolkning_alder;2013;06;befolkningen_ellers;alle;6-15;person;17354;
befolkning_alder;2013;06;befolkningen_ellers;alle;16-19;person;7020;
befolkning_alder;2013;06;befolkningen_ellers;alle;20-29;person;11481;
befolkning_alder;2013;06;befolkningen_ellers;alle;30-54;person;39357;
befolkning_alder;2013;06;befolkningen_ellers;alle;55-66;person;16797;
befolkning_alder;2013;06;befolkningen_ellers;alle;67+;person;15191;
befolkning_alder;2013;06;alle;1;0-5;person;5281;
befolkning_alder;2013;06;alle;1;6-15;person;9275;
befolkning_alder;2013;06;alle;1;16-19;person;3915;
befolkning_alder;2013;06;alle;1;20-29;person;7233;
befolkning_alder;2013;06;alle;1;30-54;person;23737;
befolkning_alder;2013;06;alle;1;55-66;person;9221;
befolkning_alder;2013;06;alle;1;67+;person;7287;
befolkning_alder;2013;06;innvandrere;1;0-5;person;144;
befolkning_alder;2013;06;innvandrere;1;6-15;person;435;
befolkning_alder;2013;06;innvandrere;1;16-19;person;253;
befolkning_alder;2013;06;innvandrere;1;20-29;person;1293;
befolkning_alder;2013;06;innvandrere;1;30-54;person;4372;
befolkning_alder;2013;06;innvandrere;1;55-66;person;845;
befolkning_alder;2013;06;innvandrere;1;67+;person;409;
befolkning_alder;2013;06;befolkningen_ellers;1;0-5;person;5137;
befolkning_alder;2013;06;befolkningen_ellers;1;6-15;person;8840;
befolkning_alder;2013;06;befolkningen_ellers;1;16-19;person;3662;
befolkning_alder;2013;06;befolkningen_ellers;1;20-29;person;5940;
befolkning_alder;2013;06;befolkningen_ellers;1;30-54;person;19365;
befolkning_alder;2013;06;befolkningen_ellers;1;55-66;person;8376;
befolkning_alder;2013;06;befolkningen_ellers;1;67+;person;6878;
befolkning_alder;2013;06;alle;0;0-5;person;5079;
befolkning_alder;2013;06;alle;0;6-15;person;8945;
befolkning_alder;2013;06;alle;0;16-19;person;3575;
befolkning_alder;2013;06;alle;0;20-29;person;6808;
befolkning_alder;2013;06;alle;0;30-54;person;24035;
befolkning_alder;2013;06;alle;0;55-66;person;9172;
befolkning_alder;2013;06;alle;0;67+;person;8907;
befolkning_alder;2013;06;innvandrere;0;0-5;person;119;
befolkning_alder;2013;06;innvandrere;0;6-15;person;431;
befolkning_alder;2013;06;innvandrere;0;16-19;person;217;
befolkning_alder;2013;06;innvandrere;0;20-29;person;1267;
befolkning_alder;2013;06;innvandrere;0;30-54;person;4043;
befolkning_alder;2013;06;innvandrere;0;55-66;person;751;
befolkning_alder;2013;06;innvandrere;0;67+;person;594;
befolkning_alder;2013;06;befolkningen_ellers;0;0-5;person;4960;
befolkning_alder;2013;06;befolkningen_ellers;0;6-15;person;8514;
befolkning_alder;2013;06;befolkningen_ellers;0;16-19;person;3358;
befolkning_alder;2013;06;befolkningen_ellers;0;20-29;person;5541;
befolkning_alder;2013;06;befolkningen_ellers;0;30-54;person;19992;
befolkning_alder;2013;06;befolkningen_ellers;0;55-66;person;8421;
befolkning_alder;2013;06;befolkningen_ellers;0;67+;person;8313;
befolkning_alder;2006;07;alle;alle;0-5;person;11528;
befolkning_alder;2006;07;alle;alle;6-15;person;20603;
befolkning_alder;2006;07;alle;alle;16-19;person;7170;
befolkning_alder;2006;07;alle;alle;20-29;person;15421;
befolkning_alder;2006;07;alle;alle;30-54;person;54982;
befolkning_alder;2006;07;alle;alle;55-66;person;19841;
befolkning_alder;2006;07;alle;alle;67+;person;15644;
befolkning_alder;2006;07;innvandrere;alle;0-5;person;156;
befolkning_alder;2006;07;innvandrere;alle;6-15;person;762;
befolkning_alder;2006;07;innvandrere;alle;16-19;person;467;
befolkning_alder;2006;07;innvandrere;alle;20-29;person;2053;
befolkning_alder;2006;07;innvandrere;alle;30-54;person;6274;
befolkning_alder;2006;07;innvandrere;alle;55-66;person;1264;
befolkning_alder;2006;07;innvandrere;alle;67+;person;713;
befolkning_alder;2006;07;befolkningen_ellers;alle;0-5;person;11372;
befolkning_alder;2006;07;befolkningen_ellers;alle;6-15;person;19841;
befolkning_alder;2006;07;befolkningen_ellers;alle;16-19;person;6703;
befolkning_alder;2006;07;befolkningen_ellers;alle;20-29;person;13368;
befolkning_alder;2006;07;befolkningen_ellers;alle;30-54;person;48708;
befolkning_alder;2006;07;befolkningen_ellers;alle;55-66;person;18577;
befolkning_alder;2006;07;befolkningen_ellers;alle;67+;person;14931;
befolkning_alder;2006;07;alle;1;0-5;person;5928;
befolkning_alder;2006;07;alle;1;6-15;person;10519;
befolkning_alder;2006;07;alle;1;16-19;person;3708;
befolkning_alder;2006;07;alle;1;20-29;person;7717;
befolkning_alder;2006;07;alle;1;30-54;person;27638;
befolkning_alder;2006;07;alle;1;55-66;person;9843;
befolkning_alder;2006;07;alle;1;67+;person;6762;
befolkning_alder;2006;07;innvandrere;1;0-5;person;81;
befolkning_alder;2006;07;innvandrere;1;6-15;person;413;
befolkning_alder;2006;07;innvandrere;1;16-19;person;240;
befolkning_alder;2006;07;innvandrere;1;20-29;person;898;
befolkning_alder;2006;07;innvandrere;1;30-54;person;3118;
befolkning_alder;2006;07;innvandrere;1;55-66;person;640;
befolkning_alder;2006;07;innvandrere;1;67+;person;277;
befolkning_alder;2006;07;befolkningen_ellers;1;0-5;person;5847;
befolkning_alder;2006;07;befolkningen_ellers;1;6-15;person;10106;
befolkning_alder;2006;07;befolkningen_ellers;1;16-19;person;3468;
befolkning_alder;2006;07;befolkningen_ellers;1;20-29;person;6819;
befolkning_alder;2006;07;befolkningen_ellers;1;30-54;person;24520;
befolkning_alder;2006;07;befolkningen_ellers;1;55-66;person;9203;
befolkning_alder;2006;07;befolkningen_ellers;1;67+;person;6485;
befolkning_alder;2006;07;alle;0;0-5;person;5600;
befolkning_alder;2006;07;alle;0;6-15;person;10084;
befolkning_alder;2006;07;alle;0;16-19;person;3462;
befolkning_alder;2006;07;alle;0;20-29;person;7704;
befolkning_alder;2006;07;alle;0;30-54;person;27344;
befolkning_alder;2006;07;alle;0;55-66;person;9998;
befolkning_alder;2006;07;alle;0;67+;person;8882;
befolkning_alder;2006;07;innvandrere;0;0-5;person;75;
befolkning_alder;2006;07;innvandrere;0;6-15;person;349;
befolkning_alder;2006;07;innvandrere;0;16-19;person;227;
befolkning_alder;2006;07;innvandrere;0;20-29;person;1155;
befolkning_alder;2006;07;innvandrere;0;30-54;person;3156;
befolkning_alder;2006;07;innvandrere;0;55-66;person;624;
befolkning_alder;2006;07;innvandrere;0;67+;person;436;
befolkning_alder;2006;07;befolkningen_ellers;0;0-5;person;5525;
befolkning_alder;2006;07;befolkningen_ellers;0;6-15;person;9735;
befolkning_alder;2006;07;befolkningen_ellers;0;16-19;person;3235;
befolkning_alder;2006;07;befolkningen_ellers;0;20-29;person;6549;
befolkning_alder;2006;07;befolkningen_ellers;0;30-54;person;24188;
befolkning_alder;2006;07;befolkningen_ellers;0;55-66;person;9374;
befolkning_alder;2006;07;befolkningen_ellers;0;67+;person;8446;
befolkning_alder;2007;07;alle;alle;0-5;person;11788;
befolkning_alder;2007;07;alle;alle;6-15;person;20723;
befolkning_alder;2007;07;alle;alle;16-19;person;7658;
befolkning_alder;2007;07;alle;alle;20-29;person;15661;
befolkning_alder;2007;07;alle;alle;30-54;person;55986;
befolkning_alder;2007;07;alle;alle;55-66;person;20268;
befolkning_alder;2007;07;alle;alle;67+;person;16081;
befolkning_alder;2007;07;innvandrere;alle;0-5;person;180;
befolkning_alder;2007;07;innvandrere;alle;6-15;person;841;
befolkning_alder;2007;07;innvandrere;alle;16-19;person;468;
befolkning_alder;2007;07;innvandrere;alle;20-29;person;2336;
befolkning_alder;2007;07;innvandrere;alle;30-54;person;7054;
befolkning_alder;2007;07;innvandrere;alle;55-66;person;1341;
befolkning_alder;2007;07;innvandrere;alle;67+;person;754;
befolkning_alder;2007;07;befolkningen_ellers;alle;0-5;person;11608;
befolkning_alder;2007;07;befolkningen_ellers;alle;6-15;person;19882;
befolkning_alder;2007;07;befolkningen_ellers;alle;16-19;person;7190;
befolkning_alder;2007;07;befolkningen_ellers;alle;20-29;person;13325;
befolkning_alder;2007;07;befolkningen_ellers;alle;30-54;person;48932;
befolkning_alder;2007;07;befolkningen_ellers;alle;55-66;person;18927;
befolkning_alder;2007;07;befolkningen_ellers;alle;67+;person;15327;
befolkning_alder;2007;07;alle;1;0-5;person;6064;
befolkning_alder;2007;07;alle;1;6-15;person;10619;
befolkning_alder;2007;07;alle;1;16-19;person;3949;
befolkning_alder;2007;07;alle;1;20-29;person;7909;
befolkning_alder;2007;07;alle;1;30-54;person;28151;
befolkning_alder;2007;07;alle;1;55-66;person;10035;
befolkning_alder;2007;07;alle;1;67+;person;7025;
befolkning_alder;2007;07;innvandrere;1;0-5;person;94;
befolkning_alder;2007;07;innvandrere;1;6-15;person;452;
befolkning_alder;2007;07;innvandrere;1;16-19;person;243;
befolkning_alder;2007;07;innvandrere;1;20-29;person;1039;
befolkning_alder;2007;07;innvandrere;1;30-54;person;3545;
befolkning_alder;2007;07;innvandrere;1;55-66;person;678;
befolkning_alder;2007;07;innvandrere;1;67+;person;301;
befolkning_alder;2007;07;befolkningen_ellers;1;0-5;person;5970;
befolkning_alder;2007;07;befolkningen_ellers;1;6-15;person;10167;
befolkning_alder;2007;07;befolkningen_ellers;1;16-19;person;3706;
befolkning_alder;2007;07;befolkningen_ellers;1;20-29;person;6870;
befolkning_alder;2007;07;befolkningen_ellers;1;30-54;person;24606;
befolkning_alder;2007;07;befolkningen_ellers;1;55-66;person;9357;
befolkning_alder;2007;07;befolkningen_ellers;1;67+;person;6724;
befolkning_alder;2007;07;alle;0;0-5;person;5724;
befolkning_alder;2007;07;alle;0;6-15;person;10104;
befolkning_alder;2007;07;alle;0;16-19;person;3709;
befolkning_alder;2007;07;alle;0;20-29;person;7752;
befolkning_alder;2007;07;alle;0;30-54;person;27835;
befolkning_alder;2007;07;alle;0;55-66;person;10233;
befolkning_alder;2007;07;alle;0;67+;person;9056;
befolkning_alder;2007;07;innvandrere;0;0-5;person;86;
befolkning_alder;2007;07;innvandrere;0;6-15;person;389;
befolkning_alder;2007;07;innvandrere;0;16-19;person;225;
befolkning_alder;2007;07;innvandrere;0;20-29;person;1297;
befolkning_alder;2007;07;innvandrere;0;30-54;person;3509;
befolkning_alder;2007;07;innvandrere;0;55-66;person;663;
befolkning_alder;2007;07;innvandrere;0;67+;person;453;
befolkning_alder;2007;07;befolkningen_ellers;0;0-5;person;5638;
befolkning_alder;2007;07;befolkningen_ellers;0;6-15;person;9715;
befolkning_alder;2007;07;befolkningen_ellers;0;16-19;person;3484;
befolkning_alder;2007;07;befolkningen_ellers;0;20-29;person;6455;
befolkning_alder;2007;07;befolkningen_ellers;0;30-54;person;24326;
befolkning_alder;2007;07;befolkningen_ellers;0;55-66;person;9570;
befolkning_alder;2007;07;befolkningen_ellers;0;67+;person;8603;
befolkning_alder;2008;07;alle;alle;0-5;person;11996;
befolkning_alder;2008;07;alle;alle;6-15;person;21020;
befolkning_alder;2008;07;alle;alle;16-19;person;8054;
befolkning_alder;2008;07;alle;alle;20-29;person;16232;
befolkning_alder;2008;07;alle;alle;30-54;person;57116;
befolkning_alder;2008;07;alle;alle;55-66;person;20659;
befolkning_alder;2008;07;alle;alle;67+;person;16527;
befolkning_alder;2008;07;innvandrere;alle;0-5;person;213;
befolkning_alder;2008;07;innvandrere;alle;6-15;person;916;
befolkning_alder;2008;07;innvandrere;alle;16-19;person;513;
befolkning_alder;2008;07;innvandrere;alle;20-29;person;2737;
befolkning_alder;2008;07;innvandrere;alle;30-54;person;8138;
befolkning_alder;2008;07;innvandrere;alle;55-66;person;1425;
befolkning_alder;2008;07;innvandrere;alle;67+;person;833;
befolkning_alder;2008;07;befolkningen_ellers;alle;0-5;person;11783;
befolkning_alder;2008;07;befolkningen_ellers;alle;6-15;person;20104;
befolkning_alder;2008;07;befolkningen_ellers;alle;16-19;person;7541;
befolkning_alder;2008;07;befolkningen_ellers;alle;20-29;person;13495;
befolkning_alder;2008;07;befolkningen_ellers;alle;30-54;person;48978;
befolkning_alder;2008;07;befolkningen_ellers;alle;55-66;person;19234;
befolkning_alder;2008;07;befolkningen_ellers;alle;67+;person;15694;
befolkning_alder;2008;07;alle;1;0-5;person;6115;
befolkning_alder;2008;07;alle;1;6-15;person;10764;
befolkning_alder;2008;07;alle;1;16-19;person;4160;
befolkning_alder;2008;07;alle;1;20-29;person;8280;
befolkning_alder;2008;07;alle;1;30-54;person;28853;
befolkning_alder;2008;07;alle;1;55-66;person;10205;
befolkning_alder;2008;07;alle;1;67+;person;7240;
befolkning_alder;2008;07;innvandrere;1;0-5;person;113;
befolkning_alder;2008;07;innvandrere;1;6-15;person;477;
befolkning_alder;2008;07;innvandrere;1;16-19;person;277;
befolkning_alder;2008;07;innvandrere;1;20-29;person;1318;
befolkning_alder;2008;07;innvandrere;1;30-54;person;4204;
befolkning_alder;2008;07;innvandrere;1;55-66;person;723;
befolkning_alder;2008;07;innvandrere;1;67+;person;326;
befolkning_alder;2008;07;befolkningen_ellers;1;0-5;person;6002;
befolkning_alder;2008;07;befolkningen_ellers;1;6-15;person;10287;
befolkning_alder;2008;07;befolkningen_ellers;1;16-19;person;3883;
befolkning_alder;2008;07;befolkningen_ellers;1;20-29;person;6962;
befolkning_alder;2008;07;befolkningen_ellers;1;30-54;person;24649;
befolkning_alder;2008;07;befolkningen_ellers;1;55-66;person;9482;
befolkning_alder;2008;07;befolkningen_ellers;1;67+;person;6914;
befolkning_alder;2008;07;alle;0;0-5;person;5881;
befolkning_alder;2008;07;alle;0;6-15;person;10256;
befolkning_alder;2008;07;alle;0;16-19;person;3894;
befolkning_alder;2008;07;alle;0;20-29;person;7952;
befolkning_alder;2008;07;alle;0;30-54;person;28263;
befolkning_alder;2008;07;alle;0;55-66;person;10454;
befolkning_alder;2008;07;alle;0;67+;person;9287;
befolkning_alder;2008;07;innvandrere;0;0-5;person;100;
befolkning_alder;2008;07;innvandrere;0;6-15;person;439;
befolkning_alder;2008;07;innvandrere;0;16-19;person;236;
befolkning_alder;2008;07;innvandrere;0;20-29;person;1419;
befolkning_alder;2008;07;innvandrere;0;30-54;person;3934;
befolkning_alder;2008;07;innvandrere;0;55-66;person;702;
befolkning_alder;2008;07;innvandrere;0;67+;person;507;
befolkning_alder;2008;07;befolkningen_ellers;0;0-5;person;5781;
befolkning_alder;2008;07;befolkningen_ellers;0;6-15;person;9817;
befolkning_alder;2008;07;befolkningen_ellers;0;16-19;person;3658;
befolkning_alder;2008;07;befolkningen_ellers;0;20-29;person;6533;
befolkning_alder;2008;07;befolkningen_ellers;0;30-54;person;24329;
befolkning_alder;2008;07;befolkningen_ellers;0;55-66;person;9752;
befolkning_alder;2008;07;befolkningen_ellers;0;67+;person;8780;
befolkning_alder;2009;07;alle;alle;0-5;person;12207;
befolkning_alder;2009;07;alle;alle;6-15;person;21140;
befolkning_alder;2009;07;alle;alle;16-19;person;8270;
befolkning_alder;2009;07;alle;alle;20-29;person;16626;
befolkning_alder;2009;07;alle;alle;30-54;person;57896;
befolkning_alder;2009;07;alle;alle;55-66;person;21177;
befolkning_alder;2009;07;alle;alle;67+;person;16791;
befolkning_alder;2009;07;innvandrere;alle;0-5;person;237;
befolkning_alder;2009;07;innvandrere;alle;6-15;person;991;
befolkning_alder;2009;07;innvandrere;alle;16-19;person;559;
befolkning_alder;2009;07;innvandrere;alle;20-29;person;2972;
befolkning_alder;2009;07;innvandrere;alle;30-54;person;9030;
befolkning_alder;2009;07;innvandrere;alle;55-66;person;1545;
befolkning_alder;2009;07;innvandrere;alle;67+;person;880;
befolkning_alder;2009;07;befolkningen_ellers;alle;0-5;person;11970;
befolkning_alder;2009;07;befolkningen_ellers;alle;6-15;person;20149;
befolkning_alder;2009;07;befolkningen_ellers;alle;16-19;person;7711;
befolkning_alder;2009;07;befolkningen_ellers;alle;20-29;person;13654;
befolkning_alder;2009;07;befolkningen_ellers;alle;30-54;person;48866;
befolkning_alder;2009;07;befolkningen_ellers;alle;55-66;person;19632;
befolkning_alder;2009;07;befolkningen_ellers;alle;67+;person;15911;
befolkning_alder;2009;07;alle;1;0-5;person;6192;
befolkning_alder;2009;07;alle;1;6-15;person;10844;
befolkning_alder;2009;07;alle;1;16-19;person;4271;
befolkning_alder;2009;07;alle;1;20-29;person;8516;
befolkning_alder;2009;07;alle;1;30-54;person;29308;
befolkning_alder;2009;07;alle;1;55-66;person;10433;
befolkning_alder;2009;07;alle;1;67+;person;7377;
befolkning_alder;2009;07;innvandrere;1;0-5;person;128;
befolkning_alder;2009;07;innvandrere;1;6-15;person;507;
befolkning_alder;2009;07;innvandrere;1;16-19;person;311;
befolkning_alder;2009;07;innvandrere;1;20-29;person;1461;
befolkning_alder;2009;07;innvandrere;1;30-54;person;4713;
befolkning_alder;2009;07;innvandrere;1;55-66;person;775;
befolkning_alder;2009;07;innvandrere;1;67+;person;352;
befolkning_alder;2009;07;befolkningen_ellers;1;0-5;person;6064;
befolkning_alder;2009;07;befolkningen_ellers;1;6-15;person;10337;
befolkning_alder;2009;07;befolkningen_ellers;1;16-19;person;3960;
befolkning_alder;2009;07;befolkningen_ellers;1;20-29;person;7055;
befolkning_alder;2009;07;befolkningen_ellers;1;30-54;person;24595;
befolkning_alder;2009;07;befolkningen_ellers;1;55-66;person;9658;
befolkning_alder;2009;07;befolkningen_ellers;1;67+;person;7025;
befolkning_alder;2009;07;alle;0;0-5;person;6015;
befolkning_alder;2009;07;alle;0;6-15;person;10296;
befolkning_alder;2009;07;alle;0;16-19;person;3999;
befolkning_alder;2009;07;alle;0;20-29;person;8110;
befolkning_alder;2009;07;alle;0;30-54;person;28588;
befolkning_alder;2009;07;alle;0;55-66;person;10744;
befolkning_alder;2009;07;alle;0;67+;person;9414;
befolkning_alder;2009;07;innvandrere;0;0-5;person;109;
befolkning_alder;2009;07;innvandrere;0;6-15;person;484;
befolkning_alder;2009;07;innvandrere;0;16-19;person;248;
befolkning_alder;2009;07;innvandrere;0;20-29;person;1511;
befolkning_alder;2009;07;innvandrere;0;30-54;person;4317;
befolkning_alder;2009;07;innvandrere;0;55-66;person;770;
befolkning_alder;2009;07;innvandrere;0;67+;person;528;
befolkning_alder;2009;07;befolkningen_ellers;0;0-5;person;5906;
befolkning_alder;2009;07;befolkningen_ellers;0;6-15;person;9812;
befolkning_alder;2009;07;befolkningen_ellers;0;16-19;person;3751;
befolkning_alder;2009;07;befolkningen_ellers;0;20-29;person;6599;
befolkning_alder;2009;07;befolkningen_ellers;0;30-54;person;24271;
befolkning_alder;2009;07;befolkningen_ellers;0;55-66;person;9974;
befolkning_alder;2009;07;befolkningen_ellers;0;67+;person;8886;
befolkning_alder;2010;07;alle;alle;0-5;person;12223;
befolkning_alder;2010;07;alle;alle;6-15;person;21454;
befolkning_alder;2010;07;alle;alle;16-19;person;8409;
befolkning_alder;2010;07;alle;alle;20-29;person;17128;
befolkning_alder;2010;07;alle;alle;30-54;person;58780;
befolkning_alder;2010;07;alle;alle;55-66;person;21585;
befolkning_alder;2010;07;alle;alle;67+;person;17305;
befolkning_alder;2010;07;innvandrere;alle;0-5;person;255;
befolkning_alder;2010;07;innvandrere;alle;6-15;person;1101;
befolkning_alder;2010;07;innvandrere;alle;16-19;person;578;
befolkning_alder;2010;07;innvandrere;alle;20-29;person;3219;
befolkning_alder;2010;07;innvandrere;alle;30-54;person;9987;
befolkning_alder;2010;07;innvandrere;alle;55-66;person;1661;
befolkning_alder;2010;07;innvandrere;alle;67+;person;961;
befolkning_alder;2010;07;befolkningen_ellers;alle;0-5;person;11968;
befolkning_alder;2010;07;befolkningen_ellers;alle;6-15;person;20353;
befolkning_alder;2010;07;befolkningen_ellers;alle;16-19;person;7831;
befolkning_alder;2010;07;befolkningen_ellers;alle;20-29;person;13909;
befolkning_alder;2010;07;befolkningen_ellers;alle;30-54;person;48793;
befolkning_alder;2010;07;befolkningen_ellers;alle;55-66;person;19924;
befolkning_alder;2010;07;befolkningen_ellers;alle;67+;person;16344;
befolkning_alder;2010;07;alle;1;0-5;person;6232;
befolkning_alder;2010;07;alle;1;6-15;person;10958;
befolkning_alder;2010;07;alle;1;16-19;person;4341;
befolkning_alder;2010;07;alle;1;20-29;person;8744;
befolkning_alder;2010;07;alle;1;30-54;person;29812;
befolkning_alder;2010;07;alle;1;55-66;person;10647;
befolkning_alder;2010;07;alle;1;67+;person;7636;
befolkning_alder;2010;07;innvandrere;1;0-5;person;136;
befolkning_alder;2010;07;innvandrere;1;6-15;person;562;
befolkning_alder;2010;07;innvandrere;1;16-19;person;321;
befolkning_alder;2010;07;innvandrere;1;20-29;person;1550;
befolkning_alder;2010;07;innvandrere;1;30-54;person;5256;
befolkning_alder;2010;07;innvandrere;1;55-66;person;835;
befolkning_alder;2010;07;innvandrere;1;67+;person;395;
befolkning_alder;2010;07;befolkningen_ellers;1;0-5;person;6096;
befolkning_alder;2010;07;befolkningen_ellers;1;6-15;person;10396;
befolkning_alder;2010;07;befolkningen_ellers;1;16-19;person;4020;
befolkning_alder;2010;07;befolkningen_ellers;1;20-29;person;7194;
befolkning_alder;2010;07;befolkningen_ellers;1;30-54;person;24556;
befolkning_alder;2010;07;befolkningen_ellers;1;55-66;person;9812;
befolkning_alder;2010;07;befolkningen_ellers;1;67+;person;7241;
befolkning_alder;2010;07;alle;0;0-5;person;5991;
befolkning_alder;2010;07;alle;0;6-15;person;10496;
befolkning_alder;2010;07;alle;0;16-19;person;4068;
befolkning_alder;2010;07;alle;0;20-29;person;8384;
befolkning_alder;2010;07;alle;0;30-54;person;28968;
befolkning_alder;2010;07;alle;0;55-66;person;10938;
befolkning_alder;2010;07;alle;0;67+;person;9669;
befolkning_alder;2010;07;innvandrere;0;0-5;person;119;
befolkning_alder;2010;07;innvandrere;0;6-15;person;539;
befolkning_alder;2010;07;innvandrere;0;16-19;person;257;
befolkning_alder;2010;07;innvandrere;0;20-29;person;1669;
befolkning_alder;2010;07;innvandrere;0;30-54;person;4731;
befolkning_alder;2010;07;innvandrere;0;55-66;person;826;
befolkning_alder;2010;07;innvandrere;0;67+;person;566;
befolkning_alder;2010;07;befolkningen_ellers;0;0-5;person;5872;
befolkning_alder;2010;07;befolkningen_ellers;0;6-15;person;9957;
