tabell_navn;aar;kommune_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2015;0815;befolkningen_ellers;alle;67+;person;1893;
befolkning_alder;2015;0815;alle;1;0-5;person;323;
befolkning_alder;2015;0815;alle;1;6-15;person;604;
befolkning_alder;2015;0815;alle;1;16-19;person;291;
befolkning_alder;2015;0815;alle;1;20-29;person;623;
befolkning_alder;2015;0815;alle;1;30-54;person;1664;
befolkning_alder;2015;0815;alle;1;55-66;person;924;
befolkning_alder;2015;0815;alle;1;67+;person;909;
befolkning_alder;2015;0815;innvandrere;1;0-5;person;13;
befolkning_alder;2015;0815;innvandrere;1;6-15;person;58;
befolkning_alder;2015;0815;innvandrere;1;16-19;person;33;
befolkning_alder;2015;0815;innvandrere;1;20-29;person;62;
befolkning_alder;2015;0815;innvandrere;1;30-54;person;222;
befolkning_alder;2015;0815;innvandrere;1;55-66;person;62;
befolkning_alder;2015;0815;innvandrere;1;67+;person;42;
befolkning_alder;2015;0815;befolkningen_ellers;1;0-5;person;310;
befolkning_alder;2015;0815;befolkningen_ellers;1;6-15;person;546;
befolkning_alder;2015;0815;befolkningen_ellers;1;16-19;person;258;
befolkning_alder;2015;0815;befolkningen_ellers;1;20-29;person;561;
befolkning_alder;2015;0815;befolkningen_ellers;1;30-54;person;1442;
befolkning_alder;2015;0815;befolkningen_ellers;1;55-66;person;862;
befolkning_alder;2015;0815;befolkningen_ellers;1;67+;person;867;
befolkning_alder;2015;0815;alle;0;0-5;person;266;
befolkning_alder;2015;0815;alle;0;6-15;person;555;
befolkning_alder;2015;0815;alle;0;16-19;person;272;
befolkning_alder;2015;0815;alle;0;20-29;person;541;
befolkning_alder;2015;0815;alle;0;30-54;person;1611;
befolkning_alder;2015;0815;alle;0;55-66;person;988;
befolkning_alder;2015;0815;alle;0;67+;person;1065;
befolkning_alder;2015;0815;innvandrere;0;0-5;person;12;
befolkning_alder;2015;0815;innvandrere;0;6-15;person;56;
befolkning_alder;2015;0815;innvandrere;0;16-19;person;34;
befolkning_alder;2015;0815;innvandrere;0;20-29;person;63;
befolkning_alder;2015;0815;innvandrere;0;30-54;person;217;
befolkning_alder;2015;0815;innvandrere;0;55-66;person;55;
befolkning_alder;2015;0815;innvandrere;0;67+;person;39;
befolkning_alder;2015;0815;befolkningen_ellers;0;0-5;person;254;
befolkning_alder;2015;0815;befolkningen_ellers;0;6-15;person;499;
befolkning_alder;2015;0815;befolkningen_ellers;0;16-19;person;238;
befolkning_alder;2015;0815;befolkningen_ellers;0;20-29;person;478;
befolkning_alder;2015;0815;befolkningen_ellers;0;30-54;person;1394;
befolkning_alder;2015;0815;befolkningen_ellers;0;55-66;person;933;
befolkning_alder;2015;0815;befolkningen_ellers;0;67+;person;1026;
befolkning_alder;2015;0817;alle;alle;0-5;person;254;
befolkning_alder;2015;0817;alle;alle;6-15;person;497;
befolkning_alder;2015;0817;alle;alle;16-19;person;210;
befolkning_alder;2015;0817;alle;alle;20-29;person;422;
befolkning_alder;2015;0817;alle;alle;30-54;person;1312;
befolkning_alder;2015;0817;alle;alle;55-66;person;674;
befolkning_alder;2015;0817;alle;alle;67+;person;742;
befolkning_alder;2015;0817;innvandrere;alle;0-5;person;8;
befolkning_alder;2015;0817;innvandrere;alle;6-15;person;61;
befolkning_alder;2015;0817;innvandrere;alle;16-19;person;14;
befolkning_alder;2015;0817;innvandrere;alle;20-29;person;27;
befolkning_alder;2015;0817;innvandrere;alle;30-54;person;148;
befolkning_alder;2015;0817;innvandrere;alle;55-66;person;36;
befolkning_alder;2015;0817;innvandrere;alle;67+;person;16;
befolkning_alder;2015;0817;befolkningen_ellers;alle;0-5;person;246;
befolkning_alder;2015;0817;befolkningen_ellers;alle;6-15;person;436;
befolkning_alder;2015;0817;befolkningen_ellers;alle;16-19;person;196;
befolkning_alder;2015;0817;befolkningen_ellers;alle;20-29;person;395;
befolkning_alder;2015;0817;befolkningen_ellers;alle;30-54;person;1164;
befolkning_alder;2015;0817;befolkningen_ellers;alle;55-66;person;638;
befolkning_alder;2015;0817;befolkningen_ellers;alle;67+;person;726;
befolkning_alder;2015;0817;alle;1;0-5;person;121;
befolkning_alder;2015;0817;alle;1;6-15;person;262;
befolkning_alder;2015;0817;alle;1;16-19;person;106;
befolkning_alder;2015;0817;alle;1;20-29;person;211;
befolkning_alder;2015;0817;alle;1;30-54;person;677;
befolkning_alder;2015;0817;alle;1;55-66;person;340;
befolkning_alder;2015;0817;alle;1;67+;person;347;
befolkning_alder;2015;0817;innvandrere;1;0-5;person;3;
befolkning_alder;2015;0817;innvandrere;1;6-15;person;28;
befolkning_alder;2015;0817;innvandrere;1;16-19;person;9;
befolkning_alder;2015;0817;innvandrere;1;20-29;person;9;
befolkning_alder;2015;0817;innvandrere;1;30-54;person;60;
befolkning_alder;2015;0817;innvandrere;1;55-66;person;14;
befolkning_alder;2015;0817;innvandrere;1;67+;person;5;
befolkning_alder;2015;0817;befolkningen_ellers;1;0-5;person;118;
befolkning_alder;2015;0817;befolkningen_ellers;1;6-15;person;234;
befolkning_alder;2015;0817;befolkningen_ellers;1;16-19;person;97;
befolkning_alder;2015;0817;befolkningen_ellers;1;20-29;person;202;
befolkning_alder;2015;0817;befolkningen_ellers;1;30-54;person;617;
befolkning_alder;2015;0817;befolkningen_ellers;1;55-66;person;326;
befolkning_alder;2015;0817;befolkningen_ellers;1;67+;person;342;
befolkning_alder;2015;0817;alle;0;0-5;person;133;
befolkning_alder;2015;0817;alle;0;6-15;person;235;
befolkning_alder;2015;0817;alle;0;16-19;person;104;
befolkning_alder;2015;0817;alle;0;20-29;person;211;
befolkning_alder;2015;0817;alle;0;30-54;person;635;
befolkning_alder;2015;0817;alle;0;55-66;person;334;
befolkning_alder;2015;0817;alle;0;67+;person;395;
befolkning_alder;2015;0817;innvandrere;0;0-5;person;5;
befolkning_alder;2015;0817;innvandrere;0;6-15;person;33;
befolkning_alder;2015;0817;innvandrere;0;16-19;person;5;
befolkning_alder;2015;0817;innvandrere;0;20-29;person;18;
befolkning_alder;2015;0817;innvandrere;0;30-54;person;88;
befolkning_alder;2015;0817;innvandrere;0;55-66;person;22;
befolkning_alder;2015;0817;innvandrere;0;67+;person;11;
befolkning_alder;2015;0817;befolkningen_ellers;0;0-5;person;128;
befolkning_alder;2015;0817;befolkningen_ellers;0;6-15;person;202;
befolkning_alder;2015;0817;befolkningen_ellers;0;16-19;person;99;
befolkning_alder;2015;0817;befolkningen_ellers;0;20-29;person;193;
befolkning_alder;2015;0817;befolkningen_ellers;0;30-54;person;547;
befolkning_alder;2015;0817;befolkningen_ellers;0;55-66;person;312;
befolkning_alder;2015;0817;befolkningen_ellers;0;67+;person;384;
befolkning_alder;2015;0819;alle;alle;0-5;person;393;
befolkning_alder;2015;0819;alle;alle;6-15;person;770;
befolkning_alder;2015;0819;alle;alle;16-19;person;366;
befolkning_alder;2015;0819;alle;alle;20-29;person;706;
befolkning_alder;2015;0819;alle;alle;30-54;person;2088;
befolkning_alder;2015;0819;alle;alle;55-66;person;1092;
befolkning_alder;2015;0819;alle;alle;67+;person;1215;
befolkning_alder;2015;0819;innvandrere;alle;0-5;person;24;
befolkning_alder;2015;0819;innvandrere;alle;6-15;person;90;
befolkning_alder;2015;0819;innvandrere;alle;16-19;person;51;
befolkning_alder;2015;0819;innvandrere;alle;20-29;person;105;
befolkning_alder;2015;0819;innvandrere;alle;30-54;person;316;
befolkning_alder;2015;0819;innvandrere;alle;55-66;person;64;
befolkning_alder;2015;0819;innvandrere;alle;67+;person;28;
befolkning_alder;2015;0819;befolkningen_ellers;alle;0-5;person;369;
befolkning_alder;2015;0819;befolkningen_ellers;alle;6-15;person;680;
befolkning_alder;2015;0819;befolkningen_ellers;alle;16-19;person;315;
befolkning_alder;2015;0819;befolkningen_ellers;alle;20-29;person;601;
befolkning_alder;2015;0819;befolkningen_ellers;alle;30-54;person;1772;
befolkning_alder;2015;0819;befolkningen_ellers;alle;55-66;person;1028;
befolkning_alder;2015;0819;befolkningen_ellers;alle;67+;person;1187;
befolkning_alder;2015;0819;alle;1;0-5;person;213;
befolkning_alder;2015;0819;alle;1;6-15;person;396;
befolkning_alder;2015;0819;alle;1;16-19;person;190;
befolkning_alder;2015;0819;alle;1;20-29;person;373;
befolkning_alder;2015;0819;alle;1;30-54;person;1067;
befolkning_alder;2015;0819;alle;1;55-66;person;588;
befolkning_alder;2015;0819;alle;1;67+;person;523;
befolkning_alder;2015;0819;innvandrere;1;0-5;person;10;
befolkning_alder;2015;0819;innvandrere;1;6-15;person;51;
befolkning_alder;2015;0819;innvandrere;1;16-19;person;31;
befolkning_alder;2015;0819;innvandrere;1;20-29;person;52;
befolkning_alder;2015;0819;innvandrere;1;30-54;person;150;
befolkning_alder;2015;0819;innvandrere;1;55-66;person;34;
befolkning_alder;2015;0819;innvandrere;1;67+;person;9;
befolkning_alder;2015;0819;befolkningen_ellers;1;0-5;person;203;
befolkning_alder;2015;0819;befolkningen_ellers;1;6-15;person;345;
befolkning_alder;2015;0819;befolkningen_ellers;1;16-19;person;159;
befolkning_alder;2015;0819;befolkningen_ellers;1;20-29;person;321;
befolkning_alder;2015;0819;befolkningen_ellers;1;30-54;person;917;
befolkning_alder;2015;0819;befolkningen_ellers;1;55-66;person;554;
befolkning_alder;2015;0819;befolkningen_ellers;1;67+;person;514;
befolkning_alder;2015;0819;alle;0;0-5;person;180;
befolkning_alder;2015;0819;alle;0;6-15;person;374;
befolkning_alder;2015;0819;alle;0;16-19;person;176;
befolkning_alder;2015;0819;alle;0;20-29;person;333;
befolkning_alder;2015;0819;alle;0;30-54;person;1021;
befolkning_alder;2015;0819;alle;0;55-66;person;504;
befolkning_alder;2015;0819;alle;0;67+;person;692;
befolkning_alder;2015;0819;innvandrere;0;0-5;person;14;
befolkning_alder;2015;0819;innvandrere;0;6-15;person;39;
befolkning_alder;2015;0819;innvandrere;0;16-19;person;20;
befolkning_alder;2015;0819;innvandrere;0;20-29;person;53;
befolkning_alder;2015;0819;innvandrere;0;30-54;person;166;
befolkning_alder;2015;0819;innvandrere;0;55-66;person;30;
befolkning_alder;2015;0819;innvandrere;0;67+;person;19;
befolkning_alder;2015;0819;befolkningen_ellers;0;0-5;person;166;
befolkning_alder;2015;0819;befolkningen_ellers;0;6-15;person;335;
befolkning_alder;2015;0819;befolkningen_ellers;0;16-19;person;156;
befolkning_alder;2015;0819;befolkningen_ellers;0;20-29;person;280;
befolkning_alder;2015;0819;befolkningen_ellers;0;30-54;person;855;
befolkning_alder;2015;0819;befolkningen_ellers;0;55-66;person;474;
befolkning_alder;2015;0819;befolkningen_ellers;0;67+;person;673;
befolkning_alder;2015;0821;alle;alle;0-5;person;444;
befolkning_alder;2015;0821;alle;alle;6-15;person;698;
befolkning_alder;2015;0821;alle;alle;16-19;person;275;
befolkning_alder;2015;0821;alle;alle;20-29;person;993;
befolkning_alder;2015;0821;alle;alle;30-54;person;1868;
befolkning_alder;2015;0821;alle;alle;55-66;person;784;
befolkning_alder;2015;0821;alle;alle;67+;person;915;
befolkning_alder;2015;0821;innvandrere;alle;0-5;person;15;
befolkning_alder;2015;0821;innvandrere;alle;6-15;person;39;
befolkning_alder;2015;0821;innvandrere;alle;16-19;person;24;
befolkning_alder;2015;0821;innvandrere;alle;20-29;person;236;
befolkning_alder;2015;0821;innvandrere;alle;30-54;person;260;
befolkning_alder;2015;0821;innvandrere;alle;55-66;person;32;
befolkning_alder;2015;0821;innvandrere;alle;67+;person;24;
befolkning_alder;2015;0821;befolkningen_ellers;alle;0-5;person;429;
befolkning_alder;2015;0821;befolkningen_ellers;alle;6-15;person;659;
befolkning_alder;2015;0821;befolkningen_ellers;alle;16-19;person;251;
befolkning_alder;2015;0821;befolkningen_ellers;alle;20-29;person;757;
befolkning_alder;2015;0821;befolkningen_ellers;alle;30-54;person;1608;
befolkning_alder;2015;0821;befolkningen_ellers;alle;55-66;person;752;
befolkning_alder;2015;0821;befolkningen_ellers;alle;67+;person;891;
befolkning_alder;2015;0821;alle;1;0-5;person;234;
befolkning_alder;2015;0821;alle;1;6-15;person;359;
befolkning_alder;2015;0821;alle;1;16-19;person;143;
befolkning_alder;2015;0821;alle;1;20-29;person;525;
befolkning_alder;2015;0821;alle;1;30-54;person;931;
befolkning_alder;2015;0821;alle;1;55-66;person;390;
befolkning_alder;2015;0821;alle;1;67+;person;392;
befolkning_alder;2015;0821;innvandrere;1;0-5;person;8;
befolkning_alder;2015;0821;innvandrere;1;6-15;person;20;
befolkning_alder;2015;0821;innvandrere;1;16-19;person;12;
befolkning_alder;2015;0821;innvandrere;1;20-29;person;131;
befolkning_alder;2015;0821;innvandrere;1;30-54;person;122;
befolkning_alder;2015;0821;innvandrere;1;55-66;person;14;
befolkning_alder;2015;0821;innvandrere;1;67+;person;11;
befolkning_alder;2015;0821;befolkningen_ellers;1;0-5;person;226;
befolkning_alder;2015;0821;befolkningen_ellers;1;6-15;person;339;
befolkning_alder;2015;0821;befolkningen_ellers;1;16-19;person;131;
befolkning_alder;2015;0821;befolkningen_ellers;1;20-29;person;394;
befolkning_alder;2015;0821;befolkningen_ellers;1;30-54;person;809;
befolkning_alder;2015;0821;befolkningen_ellers;1;55-66;person;376;
befolkning_alder;2015;0821;befolkningen_ellers;1;67+;person;381;
befolkning_alder;2015;0821;alle;0;0-5;person;210;
befolkning_alder;2015;0821;alle;0;6-15;person;339;
befolkning_alder;2015;0821;alle;0;16-19;person;132;
befolkning_alder;2015;0821;alle;0;20-29;person;468;
befolkning_alder;2015;0821;alle;0;30-54;person;937;
befolkning_alder;2015;0821;alle;0;55-66;person;394;
befolkning_alder;2015;0821;alle;0;67+;person;523;
befolkning_alder;2015;0821;innvandrere;0;0-5;person;7;
befolkning_alder;2015;0821;innvandrere;0;6-15;person;19;
befolkning_alder;2015;0821;innvandrere;0;16-19;person;12;
befolkning_alder;2015;0821;innvandrere;0;20-29;person;105;
befolkning_alder;2015;0821;innvandrere;0;30-54;person;138;
befolkning_alder;2015;0821;innvandrere;0;55-66;person;18;
befolkning_alder;2015;0821;innvandrere;0;67+;person;13;
befolkning_alder;2015;0821;befolkningen_ellers;0;0-5;person;203;
befolkning_alder;2015;0821;befolkningen_ellers;0;6-15;person;320;
befolkning_alder;2015;0821;befolkningen_ellers;0;16-19;person;120;
befolkning_alder;2015;0821;befolkningen_ellers;0;20-29;person;363;
befolkning_alder;2015;0821;befolkningen_ellers;0;30-54;person;799;
befolkning_alder;2015;0821;befolkningen_ellers;0;55-66;person;376;
befolkning_alder;2015;0821;befolkningen_ellers;0;67+;person;510;
befolkning_alder;2015;0822;alle;alle;0-5;person;256;
befolkning_alder;2015;0822;alle;alle;6-15;person;502;
befolkning_alder;2015;0822;alle;alle;16-19;person;228;
befolkning_alder;2015;0822;alle;alle;20-29;person;521;
befolkning_alder;2015;0822;alle;alle;30-54;person;1379;
befolkning_alder;2015;0822;alle;alle;55-66;person;703;
befolkning_alder;2015;0822;alle;alle;67+;person;757;
befolkning_alder;2015;0822;innvandrere;alle;0-5;person;11;
befolkning_alder;2015;0822;innvandrere;alle;6-15;person;51;
befolkning_alder;2015;0822;innvandrere;alle;16-19;person;25;
befolkning_alder;2015;0822;innvandrere;alle;20-29;person;73;
befolkning_alder;2015;0822;innvandrere;alle;30-54;person;195;
befolkning_alder;2015;0822;innvandrere;alle;55-66;person;38;
befolkning_alder;2015;0822;innvandrere;alle;67+;person;14;
befolkning_alder;2015;0822;befolkningen_ellers;alle;0-5;person;245;
befolkning_alder;2015;0822;befolkningen_ellers;alle;6-15;person;451;
befolkning_alder;2015;0822;befolkningen_ellers;alle;16-19;person;203;
befolkning_alder;2015;0822;befolkningen_ellers;alle;20-29;person;448;
befolkning_alder;2015;0822;befolkningen_ellers;alle;30-54;person;1184;
befolkning_alder;2015;0822;befolkningen_ellers;alle;55-66;person;665;
befolkning_alder;2015;0822;befolkningen_ellers;alle;67+;person;743;
befolkning_alder;2015;0822;alle;1;0-5;person;135;
befolkning_alder;2015;0822;alle;1;6-15;person;249;
befolkning_alder;2015;0822;alle;1;16-19;person;117;
befolkning_alder;2015;0822;alle;1;20-29;person;265;
befolkning_alder;2015;0822;alle;1;30-54;person;710;
befolkning_alder;2015;0822;alle;1;55-66;person;365;
befolkning_alder;2015;0822;alle;1;67+;person;351;
befolkning_alder;2015;0822;innvandrere;1;0-5;person;4;
befolkning_alder;2015;0822;innvandrere;1;6-15;person;19;
befolkning_alder;2015;0822;innvandrere;1;16-19;person;13;
befolkning_alder;2015;0822;innvandrere;1;20-29;person;37;
befolkning_alder;2015;0822;innvandrere;1;30-54;person;92;
befolkning_alder;2015;0822;innvandrere;1;55-66;person;24;
befolkning_alder;2015;0822;innvandrere;1;67+;person;7;
befolkning_alder;2015;0822;befolkningen_ellers;1;0-5;person;131;
befolkning_alder;2015;0822;befolkningen_ellers;1;6-15;person;230;
befolkning_alder;2015;0822;befolkningen_ellers;1;16-19;person;104;
befolkning_alder;2015;0822;befolkningen_ellers;1;20-29;person;228;
befolkning_alder;2015;0822;befolkningen_ellers;1;30-54;person;618;
befolkning_alder;2015;0822;befolkningen_ellers;1;55-66;person;341;
befolkning_alder;2015;0822;befolkningen_ellers;1;67+;person;344;
befolkning_alder;2015;0822;alle;0;0-5;person;121;
befolkning_alder;2015;0822;alle;0;6-15;person;253;
befolkning_alder;2015;0822;alle;0;16-19;person;111;
befolkning_alder;2015;0822;alle;0;20-29;person;256;
befolkning_alder;2015;0822;alle;0;30-54;person;669;
befolkning_alder;2015;0822;alle;0;55-66;person;338;
befolkning_alder;2015;0822;alle;0;67+;person;406;
befolkning_alder;2015;0822;innvandrere;0;0-5;person;7;
befolkning_alder;2015;0822;innvandrere;0;6-15;person;32;
befolkning_alder;2015;0822;innvandrere;0;16-19;person;12;
befolkning_alder;2015;0822;innvandrere;0;20-29;person;36;
befolkning_alder;2015;0822;innvandrere;0;30-54;person;103;
befolkning_alder;2015;0822;innvandrere;0;55-66;person;14;
befolkning_alder;2015;0822;innvandrere;0;67+;person;7;
befolkning_alder;2015;0822;befolkningen_ellers;0;0-5;person;114;
befolkning_alder;2015;0822;befolkningen_ellers;0;6-15;person;221;
befolkning_alder;2015;0822;befolkningen_ellers;0;16-19;person;99;
befolkning_alder;2015;0822;befolkningen_ellers;0;20-29;person;220;
befolkning_alder;2015;0822;befolkningen_ellers;0;30-54;person;566;
befolkning_alder;2015;0822;befolkningen_ellers;0;55-66;person;324;
befolkning_alder;2015;0822;befolkningen_ellers;0;67+;person;399;
befolkning_alder;2015;0826;alle;alle;0-5;person;330;
befolkning_alder;2015;0826;alle;alle;6-15;person;694;
befolkning_alder;2015;0826;alle;alle;16-19;person;306;
befolkning_alder;2015;0826;alle;alle;20-29;person;566;
befolkning_alder;2015;0826;alle;alle;30-54;person;1886;
befolkning_alder;2015;0826;alle;alle;55-66;person;1039;
befolkning_alder;2015;0826;alle;alle;67+;person;1092;
befolkning_alder;2015;0826;innvandrere;alle;0-5;person;14;
befolkning_alder;2015;0826;innvandrere;alle;6-15;person;55;
befolkning_alder;2015;0826;innvandrere;alle;16-19;person;25;
befolkning_alder;2015;0826;innvandrere;alle;20-29;person;81;
befolkning_alder;2015;0826;innvandrere;alle;30-54;person;306;
befolkning_alder;2015;0826;innvandrere;alle;55-66;person;69;
befolkning_alder;2015;0826;innvandrere;alle;67+;person;40;
befolkning_alder;2015;0826;befolkningen_ellers;alle;0-5;person;316;
befolkning_alder;2015;0826;befolkningen_ellers;alle;6-15;person;639;
befolkning_alder;2015;0826;befolkningen_ellers;alle;16-19;person;281;
befolkning_alder;2015;0826;befolkningen_ellers;alle;20-29;person;485;
befolkning_alder;2015;0826;befolkningen_ellers;alle;30-54;person;1580;
befolkning_alder;2015;0826;befolkningen_ellers;alle;55-66;person;970;
befolkning_alder;2015;0826;befolkningen_ellers;alle;67+;person;1052;
befolkning_alder;2015;0826;alle;1;0-5;person;158;
befolkning_alder;2015;0826;alle;1;6-15;person;338;
befolkning_alder;2015;0826;alle;1;16-19;person;146;
befolkning_alder;2015;0826;alle;1;20-29;person;312;
befolkning_alder;2015;0826;alle;1;30-54;person;942;
befolkning_alder;2015;0826;alle;1;55-66;person;553;
befolkning_alder;2015;0826;alle;1;67+;person;459;
befolkning_alder;2015;0826;innvandrere;1;0-5;person;7;
befolkning_alder;2015;0826;innvandrere;1;6-15;person;22;
befolkning_alder;2015;0826;innvandrere;1;16-19;person;15;
befolkning_alder;2015;0826;innvandrere;1;20-29;person;44;
befolkning_alder;2015;0826;innvandrere;1;30-54;person;152;
befolkning_alder;2015;0826;innvandrere;1;55-66;person;42;
befolkning_alder;2015;0826;innvandrere;1;67+;person;17;
befolkning_alder;2015;0826;befolkningen_ellers;1;0-5;person;151;
befolkning_alder;2015;0826;befolkningen_ellers;1;6-15;person;316;
befolkning_alder;2015;0826;befolkningen_ellers;1;16-19;person;131;
befolkning_alder;2015;0826;befolkningen_ellers;1;20-29;person;268;
befolkning_alder;2015;0826;befolkningen_ellers;1;30-54;person;790;
befolkning_alder;2015;0826;befolkningen_ellers;1;55-66;person;511;
befolkning_alder;2015;0826;befolkningen_ellers;1;67+;person;442;
befolkning_alder;2015;0826;alle;0;0-5;person;172;
befolkning_alder;2015;0826;alle;0;6-15;person;356;
befolkning_alder;2015;0826;alle;0;16-19;person;160;
befolkning_alder;2015;0826;alle;0;20-29;person;254;
befolkning_alder;2015;0826;alle;0;30-54;person;944;
befolkning_alder;2015;0826;alle;0;55-66;person;486;
befolkning_alder;2015;0826;alle;0;67+;person;633;
befolkning_alder;2015;0826;innvandrere;0;0-5;person;7;
befolkning_alder;2015;0826;innvandrere;0;6-15;person;33;
befolkning_alder;2015;0826;innvandrere;0;16-19;person;10;
befolkning_alder;2015;0826;innvandrere;0;20-29;person;37;
befolkning_alder;2015;0826;innvandrere;0;30-54;person;154;
befolkning_alder;2015;0826;innvandrere;0;55-66;person;27;
befolkning_alder;2015;0826;innvandrere;0;67+;person;23;
befolkning_alder;2015;0826;befolkningen_ellers;0;0-5;person;165;
befolkning_alder;2015;0826;befolkningen_ellers;0;6-15;person;323;
befolkning_alder;2015;0826;befolkningen_ellers;0;16-19;person;150;
befolkning_alder;2015;0826;befolkningen_ellers;0;20-29;person;217;
befolkning_alder;2015;0826;befolkningen_ellers;0;30-54;person;790;
befolkning_alder;2015;0826;befolkningen_ellers;0;55-66;person;459;
befolkning_alder;2015;0826;befolkningen_ellers;0;67+;person;610;
befolkning_alder;2015;0827;alle;alle;0-5;person;96;
befolkning_alder;2015;0827;alle;alle;6-15;person;186;
befolkning_alder;2015;0827;alle;alle;16-19;person;85;
befolkning_alder;2015;0827;alle;alle;20-29;person;171;
befolkning_alder;2015;0827;alle;alle;30-54;person;471;
befolkning_alder;2015;0827;alle;alle;55-66;person;254;
befolkning_alder;2015;0827;alle;alle;67+;person;331;
befolkning_alder;2015;0827;innvandrere;alle;0-5;person;0;
befolkning_alder;2015;0827;innvandrere;alle;6-15;person;20;
befolkning_alder;2015;0827;innvandrere;alle;16-19;person;3;
befolkning_alder;2015;0827;innvandrere;alle;20-29;person;14;
befolkning_alder;2015;0827;innvandrere;alle;30-54;person;38;
befolkning_alder;2015;0827;innvandrere;alle;55-66;person;4;
befolkning_alder;2015;0827;innvandrere;alle;67+;person;6;
befolkning_alder;2015;0827;befolkningen_ellers;alle;0-5;person;96;
befolkning_alder;2015;0827;befolkningen_ellers;alle;6-15;person;166;
befolkning_alder;2015;0827;befolkningen_ellers;alle;16-19;person;82;
befolkning_alder;2015;0827;befolkningen_ellers;alle;20-29;person;157;
befolkning_alder;2015;0827;befolkningen_ellers;alle;30-54;person;433;
befolkning_alder;2015;0827;befolkningen_ellers;alle;55-66;person;250;
befolkning_alder;2015;0827;befolkningen_ellers;alle;67+;person;325;
befolkning_alder;2015;0827;alle;1;0-5;person;53;
befolkning_alder;2015;0827;alle;1;6-15;person;84;
befolkning_alder;2015;0827;alle;1;16-19;person;40;
befolkning_alder;2015;0827;alle;1;20-29;person;79;
befolkning_alder;2015;0827;alle;1;30-54;person;244;
befolkning_alder;2015;0827;alle;1;55-66;person;149;
befolkning_alder;2015;0827;alle;1;67+;person;145;
befolkning_alder;2015;0827;innvandrere;1;0-5;person;0;
befolkning_alder;2015;0827;innvandrere;1;6-15;person;13;
befolkning_alder;2015;0827;innvandrere;1;16-19;person;3;
befolkning_alder;2015;0827;innvandrere;1;20-29;person;6;
befolkning_alder;2015;0827;innvandrere;1;30-54;person;18;
befolkning_alder;2015;0827;innvandrere;1;55-66;person;0;
befolkning_alder;2015;0827;innvandrere;1;67+;person;3;
befolkning_alder;2015;0827;befolkningen_ellers;1;0-5;person;53;
befolkning_alder;2015;0827;befolkningen_ellers;1;6-15;person;71;
befolkning_alder;2015;0827;befolkningen_ellers;1;16-19;person;37;
befolkning_alder;2015;0827;befolkningen_ellers;1;20-29;person;73;
befolkning_alder;2015;0827;befolkningen_ellers;1;30-54;person;226;
befolkning_alder;2015;0827;befolkningen_ellers;1;55-66;person;149;
befolkning_alder;2015;0827;befolkningen_ellers;1;67+;person;142;
befolkning_alder;2015;0827;alle;0;0-5;person;43;
befolkning_alder;2015;0827;alle;0;6-15;person;102;
befolkning_alder;2015;0827;alle;0;16-19;person;45;
befolkning_alder;2015;0827;alle;0;20-29;person;92;
befolkning_alder;2015;0827;alle;0;30-54;person;227;
befolkning_alder;2015;0827;alle;0;55-66;person;105;
befolkning_alder;2015;0827;alle;0;67+;person;186;
befolkning_alder;2015;0827;innvandrere;0;0-5;person;0;
befolkning_alder;2015;0827;innvandrere;0;6-15;person;7;
befolkning_alder;2015;0827;innvandrere;0;16-19;person;0;
befolkning_alder;2015;0827;innvandrere;0;20-29;person;8;
befolkning_alder;2015;0827;innvandrere;0;30-54;person;20;
befolkning_alder;2015;0827;innvandrere;0;55-66;person;3;
befolkning_alder;2015;0827;innvandrere;0;67+;person;3;
befolkning_alder;2015;0827;befolkningen_ellers;0;0-5;person;43;
befolkning_alder;2015;0827;befolkningen_ellers;0;6-15;person;95;
befolkning_alder;2015;0827;befolkningen_ellers;0;16-19;person;45;
befolkning_alder;2015;0827;befolkningen_ellers;0;20-29;person;84;
befolkning_alder;2015;0827;befolkningen_ellers;0;30-54;person;207;
befolkning_alder;2015;0827;befolkningen_ellers;0;55-66;person;102;
befolkning_alder;2015;0827;befolkningen_ellers;0;67+;person;183;
befolkning_alder;2015;0828;alle;alle;0-5;person;209;
befolkning_alder;2015;0828;alle;alle;6-15;person;337;
befolkning_alder;2015;0828;alle;alle;16-19;person;139;
befolkning_alder;2015;0828;alle;alle;20-29;person;317;
befolkning_alder;2015;0828;alle;alle;30-54;person;931;
befolkning_alder;2015;0828;alle;alle;55-66;person;519;
befolkning_alder;2015;0828;alle;alle;67+;person;550;
befolkning_alder;2015;0828;innvandrere;alle;0-5;person;9;
befolkning_alder;2015;0828;innvandrere;alle;6-15;person;29;
befolkning_alder;2015;0828;innvandrere;alle;16-19;person;7;
befolkning_alder;2015;0828;innvandrere;alle;20-29;person;44;
befolkning_alder;2015;0828;innvandrere;alle;30-54;person;125;
befolkning_alder;2015;0828;innvandrere;alle;55-66;person;17;
befolkning_alder;2015;0828;innvandrere;alle;67+;person;10;
befolkning_alder;2015;0828;befolkningen_ellers;alle;0-5;person;200;
befolkning_alder;2015;0828;befolkningen_ellers;alle;6-15;person;308;
befolkning_alder;2015;0828;befolkningen_ellers;alle;16-19;person;132;
befolkning_alder;2015;0828;befolkningen_ellers;alle;20-29;person;273;
befolkning_alder;2015;0828;befolkningen_ellers;alle;30-54;person;806;
befolkning_alder;2015;0828;befolkningen_ellers;alle;55-66;person;502;
