tabell_navn;aar;bydel_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2015;08;alle;alle;55-66;person;5813;
befolkning_alder;2015;08;alle;alle;67+;person;5664;
befolkning_alder;2015;08;innvandrere;alle;0-5;person;131;
befolkning_alder;2015;08;innvandrere;alle;6-15;person;216;
befolkning_alder;2015;08;innvandrere;alle;16-19;person;126;
befolkning_alder;2015;08;innvandrere;alle;20-29;person;2323;
befolkning_alder;2015;08;innvandrere;alle;30-54;person;3795;
befolkning_alder;2015;08;innvandrere;alle;55-66;person;541;
befolkning_alder;2015;08;innvandrere;alle;67+;person;336;
befolkning_alder;2015;08;befolkningen_ellers;alle;0-5;person;3986;
befolkning_alder;2015;08;befolkningen_ellers;alle;6-15;person;5820;
befolkning_alder;2015;08;befolkningen_ellers;alle;16-19;person;2071;
befolkning_alder;2015;08;befolkningen_ellers;alle;20-29;person;5510;
befolkning_alder;2015;08;befolkningen_ellers;alle;30-54;person;13882;
befolkning_alder;2015;08;befolkningen_ellers;alle;55-66;person;5272;
befolkning_alder;2015;08;befolkningen_ellers;alle;67+;person;5328;
befolkning_alder;2015;08;alle;1;0-5;person;2142;
befolkning_alder;2015;08;alle;1;6-15;person;3168;
befolkning_alder;2015;08;alle;1;16-19;person;1131;
befolkning_alder;2015;08;alle;1;20-29;person;3882;
befolkning_alder;2015;08;alle;1;30-54;person;8838;
befolkning_alder;2015;08;alle;1;55-66;person;2904;
befolkning_alder;2015;08;alle;1;67+;person;2463;
befolkning_alder;2015;08;innvandrere;1;0-5;person;70;
befolkning_alder;2015;08;innvandrere;1;6-15;person;103;
befolkning_alder;2015;08;innvandrere;1;16-19;person;62;
befolkning_alder;2015;08;innvandrere;1;20-29;person;1078;
befolkning_alder;2015;08;innvandrere;1;30-54;person;2019;
befolkning_alder;2015;08;innvandrere;1;55-66;person;292;
befolkning_alder;2015;08;innvandrere;1;67+;person;128;
befolkning_alder;2015;08;befolkningen_ellers;1;0-5;person;2072;
befolkning_alder;2015;08;befolkningen_ellers;1;6-15;person;3065;
befolkning_alder;2015;08;befolkningen_ellers;1;16-19;person;1069;
befolkning_alder;2015;08;befolkningen_ellers;1;20-29;person;2804;
befolkning_alder;2015;08;befolkningen_ellers;1;30-54;person;6819;
befolkning_alder;2015;08;befolkningen_ellers;1;55-66;person;2612;
befolkning_alder;2015;08;befolkningen_ellers;1;67+;person;2335;
befolkning_alder;2015;08;alle;0;0-5;person;1975;
befolkning_alder;2015;08;alle;0;6-15;person;2868;
befolkning_alder;2015;08;alle;0;16-19;person;1066;
befolkning_alder;2015;08;alle;0;20-29;person;3951;
befolkning_alder;2015;08;alle;0;30-54;person;8839;
befolkning_alder;2015;08;alle;0;55-66;person;2909;
befolkning_alder;2015;08;alle;0;67+;person;3201;
befolkning_alder;2015;08;innvandrere;0;0-5;person;61;
befolkning_alder;2015;08;innvandrere;0;6-15;person;113;
befolkning_alder;2015;08;innvandrere;0;16-19;person;64;
befolkning_alder;2015;08;innvandrere;0;20-29;person;1245;
befolkning_alder;2015;08;innvandrere;0;30-54;person;1776;
befolkning_alder;2015;08;innvandrere;0;55-66;person;249;
befolkning_alder;2015;08;innvandrere;0;67+;person;208;
befolkning_alder;2015;08;befolkningen_ellers;0;0-5;person;1914;
befolkning_alder;2015;08;befolkningen_ellers;0;6-15;person;2755;
befolkning_alder;2015;08;befolkningen_ellers;0;16-19;person;1002;
befolkning_alder;2015;08;befolkningen_ellers;0;20-29;person;2706;
befolkning_alder;2015;08;befolkningen_ellers;0;30-54;person;7063;
befolkning_alder;2015;08;befolkningen_ellers;0;55-66;person;2660;
befolkning_alder;2015;08;befolkningen_ellers;0;67+;person;2993;
befolkning_alder;2015;09;alle;alle;0-5;person;2987;
befolkning_alder;2015;09;alle;alle;6-15;person;3660;
befolkning_alder;2015;09;alle;alle;16-19;person;1227;
befolkning_alder;2015;09;alle;alle;20-29;person;4346;
befolkning_alder;2015;09;alle;alle;30-54;person;12000;
befolkning_alder;2015;09;alle;alle;55-66;person;3080;
befolkning_alder;2015;09;alle;alle;67+;person;3202;
befolkning_alder;2015;09;innvandrere;alle;0-5;person;122;
befolkning_alder;2015;09;innvandrere;alle;6-15;person;427;
befolkning_alder;2015;09;innvandrere;alle;16-19;person;278;
befolkning_alder;2015;09;innvandrere;alle;20-29;person;1710;
befolkning_alder;2015;09;innvandrere;alle;30-54;person;5607;
befolkning_alder;2015;09;innvandrere;alle;55-66;person;842;
befolkning_alder;2015;09;innvandrere;alle;67+;person;363;
befolkning_alder;2015;09;befolkningen_ellers;alle;0-5;person;2865;
befolkning_alder;2015;09;befolkningen_ellers;alle;6-15;person;3233;
befolkning_alder;2015;09;befolkningen_ellers;alle;16-19;person;949;
befolkning_alder;2015;09;befolkningen_ellers;alle;20-29;person;2636;
befolkning_alder;2015;09;befolkningen_ellers;alle;30-54;person;6393;
befolkning_alder;2015;09;befolkningen_ellers;alle;55-66;person;2238;
befolkning_alder;2015;09;befolkningen_ellers;alle;67+;person;2839;
befolkning_alder;2015;09;alle;1;0-5;person;1475;
befolkning_alder;2015;09;alle;1;6-15;person;1880;
befolkning_alder;2015;09;alle;1;16-19;person;629;
befolkning_alder;2015;09;alle;1;20-29;person;2152;
befolkning_alder;2015;09;alle;1;30-54;person;6318;
befolkning_alder;2015;09;alle;1;55-66;person;1532;
befolkning_alder;2015;09;alle;1;67+;person;1306;
befolkning_alder;2015;09;innvandrere;1;0-5;person;48;
befolkning_alder;2015;09;innvandrere;1;6-15;person;224;
befolkning_alder;2015;09;innvandrere;1;16-19;person;140;
befolkning_alder;2015;09;innvandrere;1;20-29;person;848;
befolkning_alder;2015;09;innvandrere;1;30-54;person;3134;
befolkning_alder;2015;09;innvandrere;1;55-66;person;484;
befolkning_alder;2015;09;innvandrere;1;67+;person;177;
befolkning_alder;2015;09;befolkningen_ellers;1;0-5;person;1427;
befolkning_alder;2015;09;befolkningen_ellers;1;6-15;person;1656;
befolkning_alder;2015;09;befolkningen_ellers;1;16-19;person;489;
befolkning_alder;2015;09;befolkningen_ellers;1;20-29;person;1304;
befolkning_alder;2015;09;befolkningen_ellers;1;30-54;person;3184;
befolkning_alder;2015;09;befolkningen_ellers;1;55-66;person;1048;
befolkning_alder;2015;09;befolkningen_ellers;1;67+;person;1129;
befolkning_alder;2015;09;alle;0;0-5;person;1512;
befolkning_alder;2015;09;alle;0;6-15;person;1780;
befolkning_alder;2015;09;alle;0;16-19;person;598;
befolkning_alder;2015;09;alle;0;20-29;person;2194;
befolkning_alder;2015;09;alle;0;30-54;person;5682;
befolkning_alder;2015;09;alle;0;55-66;person;1548;
befolkning_alder;2015;09;alle;0;67+;person;1896;
befolkning_alder;2015;09;innvandrere;0;0-5;person;74;
befolkning_alder;2015;09;innvandrere;0;6-15;person;203;
befolkning_alder;2015;09;innvandrere;0;16-19;person;138;
befolkning_alder;2015;09;innvandrere;0;20-29;person;862;
befolkning_alder;2015;09;innvandrere;0;30-54;person;2473;
befolkning_alder;2015;09;innvandrere;0;55-66;person;358;
befolkning_alder;2015;09;innvandrere;0;67+;person;186;
befolkning_alder;2015;09;befolkningen_ellers;0;0-5;person;1438;
befolkning_alder;2015;09;befolkningen_ellers;0;6-15;person;1577;
befolkning_alder;2015;09;befolkningen_ellers;0;16-19;person;460;
befolkning_alder;2015;09;befolkningen_ellers;0;20-29;person;1332;
befolkning_alder;2015;09;befolkningen_ellers;0;30-54;person;3209;
befolkning_alder;2015;09;befolkningen_ellers;0;55-66;person;1190;
befolkning_alder;2015;09;befolkningen_ellers;0;67+;person;1710;
befolkning_alder;2015;10;alle;alle;0-5;person;2252;
befolkning_alder;2015;10;alle;alle;6-15;person;3266;
befolkning_alder;2015;10;alle;alle;16-19;person;1323;
befolkning_alder;2015;10;alle;alle;20-29;person;3522;
befolkning_alder;2015;10;alle;alle;30-54;person;10307;
befolkning_alder;2015;10;alle;alle;55-66;person;3326;
befolkning_alder;2015;10;alle;alle;67+;person;3287;
befolkning_alder;2015;10;innvandrere;alle;0-5;person;88;
befolkning_alder;2015;10;innvandrere;alle;6-15;person;397;
befolkning_alder;2015;10;innvandrere;alle;16-19;person;297;
befolkning_alder;2015;10;innvandrere;alle;20-29;person;1364;
befolkning_alder;2015;10;innvandrere;alle;30-54;person;5379;
befolkning_alder;2015;10;innvandrere;alle;55-66;person;1054;
befolkning_alder;2015;10;innvandrere;alle;67+;person;394;
befolkning_alder;2015;10;befolkningen_ellers;alle;0-5;person;2164;
befolkning_alder;2015;10;befolkningen_ellers;alle;6-15;person;2869;
befolkning_alder;2015;10;befolkningen_ellers;alle;16-19;person;1026;
befolkning_alder;2015;10;befolkningen_ellers;alle;20-29;person;2158;
befolkning_alder;2015;10;befolkningen_ellers;alle;30-54;person;4928;
befolkning_alder;2015;10;befolkningen_ellers;alle;55-66;person;2272;
befolkning_alder;2015;10;befolkningen_ellers;alle;67+;person;2893;
befolkning_alder;2015;10;alle;1;0-5;person;1113;
befolkning_alder;2015;10;alle;1;6-15;person;1679;
befolkning_alder;2015;10;alle;1;16-19;person;695;
befolkning_alder;2015;10;alle;1;20-29;person;1684;
befolkning_alder;2015;10;alle;1;30-54;person;5287;
befolkning_alder;2015;10;alle;1;55-66;person;1640;
befolkning_alder;2015;10;alle;1;67+;person;1319;
befolkning_alder;2015;10;innvandrere;1;0-5;person;41;
befolkning_alder;2015;10;innvandrere;1;6-15;person;207;
befolkning_alder;2015;10;innvandrere;1;16-19;person;160;
befolkning_alder;2015;10;innvandrere;1;20-29;person;614;
befolkning_alder;2015;10;innvandrere;1;30-54;person;2819;
befolkning_alder;2015;10;innvandrere;1;55-66;person;579;
befolkning_alder;2015;10;innvandrere;1;67+;person;180;
befolkning_alder;2015;10;befolkningen_ellers;1;0-5;person;1072;
befolkning_alder;2015;10;befolkningen_ellers;1;6-15;person;1472;
befolkning_alder;2015;10;befolkningen_ellers;1;16-19;person;535;
befolkning_alder;2015;10;befolkningen_ellers;1;20-29;person;1070;
befolkning_alder;2015;10;befolkningen_ellers;1;30-54;person;2468;
befolkning_alder;2015;10;befolkningen_ellers;1;55-66;person;1061;
befolkning_alder;2015;10;befolkningen_ellers;1;67+;person;1139;
befolkning_alder;2015;10;alle;0;0-5;person;1139;
befolkning_alder;2015;10;alle;0;6-15;person;1587;
befolkning_alder;2015;10;alle;0;16-19;person;628;
befolkning_alder;2015;10;alle;0;20-29;person;1838;
befolkning_alder;2015;10;alle;0;30-54;person;5020;
befolkning_alder;2015;10;alle;0;55-66;person;1686;
befolkning_alder;2015;10;alle;0;67+;person;1968;
befolkning_alder;2015;10;innvandrere;0;0-5;person;47;
befolkning_alder;2015;10;innvandrere;0;6-15;person;190;
befolkning_alder;2015;10;innvandrere;0;16-19;person;137;
befolkning_alder;2015;10;innvandrere;0;20-29;person;750;
befolkning_alder;2015;10;innvandrere;0;30-54;person;2560;
befolkning_alder;2015;10;innvandrere;0;55-66;person;475;
befolkning_alder;2015;10;innvandrere;0;67+;person;214;
befolkning_alder;2015;10;befolkningen_ellers;0;0-5;person;1092;
befolkning_alder;2015;10;befolkningen_ellers;0;6-15;person;1397;
befolkning_alder;2015;10;befolkningen_ellers;0;16-19;person;491;
befolkning_alder;2015;10;befolkningen_ellers;0;20-29;person;1088;
befolkning_alder;2015;10;befolkningen_ellers;0;30-54;person;2460;
befolkning_alder;2015;10;befolkningen_ellers;0;55-66;person;1211;
befolkning_alder;2015;10;befolkningen_ellers;0;67+;person;1754;
befolkning_alder;2015;11;alle;alle;0-5;person;2485;
befolkning_alder;2015;11;alle;alle;6-15;person;4294;
befolkning_alder;2015;11;alle;alle;16-19;person;1789;
befolkning_alder;2015;11;alle;alle;20-29;person;3985;
befolkning_alder;2015;11;alle;alle;30-54;person;11105;
befolkning_alder;2015;11;alle;alle;55-66;person;3890;
befolkning_alder;2015;11;alle;alle;67+;person;4121;
befolkning_alder;2015;11;innvandrere;alle;0-5;person;115;
befolkning_alder;2015;11;innvandrere;alle;6-15;person;517;
befolkning_alder;2015;11;innvandrere;alle;16-19;person;334;
befolkning_alder;2015;11;innvandrere;alle;20-29;person;1614;
befolkning_alder;2015;11;innvandrere;alle;30-54;person;6401;
befolkning_alder;2015;11;innvandrere;alle;55-66;person;1348;
befolkning_alder;2015;11;innvandrere;alle;67+;person;588;
befolkning_alder;2015;11;befolkningen_ellers;alle;0-5;person;2370;
befolkning_alder;2015;11;befolkningen_ellers;alle;6-15;person;3777;
befolkning_alder;2015;11;befolkningen_ellers;alle;16-19;person;1455;
befolkning_alder;2015;11;befolkningen_ellers;alle;20-29;person;2371;
befolkning_alder;2015;11;befolkningen_ellers;alle;30-54;person;4704;
befolkning_alder;2015;11;befolkningen_ellers;alle;55-66;person;2542;
befolkning_alder;2015;11;befolkningen_ellers;alle;67+;person;3533;
befolkning_alder;2015;11;alle;1;0-5;person;1358;
befolkning_alder;2015;11;alle;1;6-15;person;2197;
befolkning_alder;2015;11;alle;1;16-19;person;962;
befolkning_alder;2015;11;alle;1;20-29;person;1980;
befolkning_alder;2015;11;alle;1;30-54;person;5807;
befolkning_alder;2015;11;alle;1;55-66;person;1937;
befolkning_alder;2015;11;alle;1;67+;person;1783;
befolkning_alder;2015;11;innvandrere;1;0-5;person;72;
befolkning_alder;2015;11;innvandrere;1;6-15;person;271;
befolkning_alder;2015;11;innvandrere;1;16-19;person;183;
befolkning_alder;2015;11;innvandrere;1;20-29;person;740;
befolkning_alder;2015;11;innvandrere;1;30-54;person;3411;
befolkning_alder;2015;11;innvandrere;1;55-66;person;778;
befolkning_alder;2015;11;innvandrere;1;67+;person;294;
befolkning_alder;2015;11;befolkningen_ellers;1;0-5;person;1286;
befolkning_alder;2015;11;befolkningen_ellers;1;6-15;person;1926;
befolkning_alder;2015;11;befolkningen_ellers;1;16-19;person;779;
befolkning_alder;2015;11;befolkningen_ellers;1;20-29;person;1240;
befolkning_alder;2015;11;befolkningen_ellers;1;30-54;person;2396;
befolkning_alder;2015;11;befolkningen_ellers;1;55-66;person;1159;
befolkning_alder;2015;11;befolkningen_ellers;1;67+;person;1489;
befolkning_alder;2015;11;alle;0;0-5;person;1127;
befolkning_alder;2015;11;alle;0;6-15;person;2097;
befolkning_alder;2015;11;alle;0;16-19;person;827;
befolkning_alder;2015;11;alle;0;20-29;person;2005;
befolkning_alder;2015;11;alle;0;30-54;person;5298;
befolkning_alder;2015;11;alle;0;55-66;person;1953;
befolkning_alder;2015;11;alle;0;67+;person;2338;
befolkning_alder;2015;11;innvandrere;0;0-5;person;43;
befolkning_alder;2015;11;innvandrere;0;6-15;person;246;
befolkning_alder;2015;11;innvandrere;0;16-19;person;151;
befolkning_alder;2015;11;innvandrere;0;20-29;person;874;
befolkning_alder;2015;11;innvandrere;0;30-54;person;2990;
befolkning_alder;2015;11;innvandrere;0;55-66;person;570;
befolkning_alder;2015;11;innvandrere;0;67+;person;294;
befolkning_alder;2015;11;befolkningen_ellers;0;0-5;person;1084;
befolkning_alder;2015;11;befolkningen_ellers;0;6-15;person;1851;
befolkning_alder;2015;11;befolkningen_ellers;0;16-19;person;676;
befolkning_alder;2015;11;befolkningen_ellers;0;20-29;person;1131;
befolkning_alder;2015;11;befolkningen_ellers;0;30-54;person;2308;
befolkning_alder;2015;11;befolkningen_ellers;0;55-66;person;1383;
befolkning_alder;2015;11;befolkningen_ellers;0;67+;person;2044;
befolkning_alder;2015;12;alle;alle;0-5;person;4207;
befolkning_alder;2015;12;alle;alle;6-15;person;5794;
befolkning_alder;2015;12;alle;alle;16-19;person;2215;
befolkning_alder;2015;12;alle;alle;20-29;person;6689;
befolkning_alder;2015;12;alle;alle;30-54;person;17987;
befolkning_alder;2015;12;alle;alle;55-66;person;6240;
befolkning_alder;2015;12;alle;alle;67+;person;5638;
befolkning_alder;2015;12;innvandrere;alle;0-5;person;132;
befolkning_alder;2015;12;innvandrere;alle;6-15;person;697;
befolkning_alder;2015;12;innvandrere;alle;16-19;person;504;
befolkning_alder;2015;12;innvandrere;alle;20-29;person;2491;
befolkning_alder;2015;12;innvandrere;alle;30-54;person;9945;
befolkning_alder;2015;12;innvandrere;alle;55-66;person;2044;
befolkning_alder;2015;12;innvandrere;alle;67+;person;891;
befolkning_alder;2015;12;befolkningen_ellers;alle;0-5;person;4075;
befolkning_alder;2015;12;befolkningen_ellers;alle;6-15;person;5097;
befolkning_alder;2015;12;befolkningen_ellers;alle;16-19;person;1711;
befolkning_alder;2015;12;befolkningen_ellers;alle;20-29;person;4198;
befolkning_alder;2015;12;befolkningen_ellers;alle;30-54;person;8042;
befolkning_alder;2015;12;befolkningen_ellers;alle;55-66;person;4196;
befolkning_alder;2015;12;befolkningen_ellers;alle;67+;person;4747;
befolkning_alder;2015;12;alle;1;0-5;person;2116;
befolkning_alder;2015;12;alle;1;6-15;person;2935;
befolkning_alder;2015;12;alle;1;16-19;person;1162;
befolkning_alder;2015;12;alle;1;20-29;person;3280;
befolkning_alder;2015;12;alle;1;30-54;person;9230;
befolkning_alder;2015;12;alle;1;55-66;person;3051;
befolkning_alder;2015;12;alle;1;67+;person;2409;
befolkning_alder;2015;12;innvandrere;1;0-5;person;68;
befolkning_alder;2015;12;innvandrere;1;6-15;person;364;
befolkning_alder;2015;12;innvandrere;1;16-19;person;274;
befolkning_alder;2015;12;innvandrere;1;20-29;person;1154;
befolkning_alder;2015;12;innvandrere;1;30-54;person;5120;
befolkning_alder;2015;12;innvandrere;1;55-66;person;1116;
befolkning_alder;2015;12;innvandrere;1;67+;person;453;
befolkning_alder;2015;12;befolkningen_ellers;1;0-5;person;2048;
befolkning_alder;2015;12;befolkningen_ellers;1;6-15;person;2571;
befolkning_alder;2015;12;befolkningen_ellers;1;16-19;person;888;
befolkning_alder;2015;12;befolkningen_ellers;1;20-29;person;2126;
befolkning_alder;2015;12;befolkningen_ellers;1;30-54;person;4110;
befolkning_alder;2015;12;befolkningen_ellers;1;55-66;person;1935;
befolkning_alder;2015;12;befolkningen_ellers;1;67+;person;1956;
befolkning_alder;2015;12;alle;0;0-5;person;2091;
befolkning_alder;2015;12;alle;0;6-15;person;2859;
befolkning_alder;2015;12;alle;0;16-19;person;1053;
befolkning_alder;2015;12;alle;0;20-29;person;3409;
befolkning_alder;2015;12;alle;0;30-54;person;8757;
befolkning_alder;2015;12;alle;0;55-66;person;3189;
befolkning_alder;2015;12;alle;0;67+;person;3229;
befolkning_alder;2015;12;innvandrere;0;0-5;person;64;
befolkning_alder;2015;12;innvandrere;0;6-15;person;333;
befolkning_alder;2015;12;innvandrere;0;16-19;person;230;
befolkning_alder;2015;12;innvandrere;0;20-29;person;1337;
befolkning_alder;2015;12;innvandrere;0;30-54;person;4825;
befolkning_alder;2015;12;innvandrere;0;55-66;person;928;
befolkning_alder;2015;12;innvandrere;0;67+;person;438;
befolkning_alder;2015;12;befolkningen_ellers;0;0-5;person;2027;
befolkning_alder;2015;12;befolkningen_ellers;0;6-15;person;2526;
befolkning_alder;2015;12;befolkningen_ellers;0;16-19;person;823;
befolkning_alder;2015;12;befolkningen_ellers;0;20-29;person;2072;
befolkning_alder;2015;12;befolkningen_ellers;0;30-54;person;3932;
befolkning_alder;2015;12;befolkningen_ellers;0;55-66;person;2261;
befolkning_alder;2015;12;befolkningen_ellers;0;67+;person;2791;
befolkning_alder;2015;13;alle;alle;0-5;person;4361;
befolkning_alder;2015;13;alle;alle;6-15;person;5887;
befolkning_alder;2015;13;alle;alle;16-19;person;2045;
befolkning_alder;2015;13;alle;alle;20-29;person;5695;
befolkning_alder;2015;13;alle;alle;30-54;person;18657;
befolkning_alder;2015;13;alle;alle;55-66;person;5573;
befolkning_alder;2015;13;alle;alle;67+;person;6915;
befolkning_alder;2015;13;innvandrere;alle;0-5;person;107;
befolkning_alder;2015;13;innvandrere;alle;6-15;person;415;
befolkning_alder;2015;13;innvandrere;alle;16-19;person;226;
befolkning_alder;2015;13;innvandrere;alle;20-29;person;1254;
befolkning_alder;2015;13;innvandrere;alle;30-54;person;5180;
befolkning_alder;2015;13;innvandrere;alle;55-66;person;892;
befolkning_alder;2015;13;innvandrere;alle;67+;person;552;
befolkning_alder;2015;13;befolkningen_ellers;alle;0-5;person;4254;
befolkning_alder;2015;13;befolkningen_ellers;alle;6-15;person;5472;
befolkning_alder;2015;13;befolkningen_ellers;alle;16-19;person;1819;
befolkning_alder;2015;13;befolkningen_ellers;alle;20-29;person;4441;
befolkning_alder;2015;13;befolkningen_ellers;alle;30-54;person;13477;
befolkning_alder;2015;13;befolkningen_ellers;alle;55-66;person;4681;
befolkning_alder;2015;13;befolkningen_ellers;alle;67+;person;6363;
befolkning_alder;2015;13;alle;1;0-5;person;2242;
befolkning_alder;2015;13;alle;1;6-15;person;3022;
befolkning_alder;2015;13;alle;1;16-19;person;1026;
befolkning_alder;2015;13;alle;1;20-29;person;2788;
befolkning_alder;2015;13;alle;1;30-54;person;9084;
befolkning_alder;2015;13;alle;1;55-66;person;2704;
befolkning_alder;2015;13;alle;1;67+;person;2628;
befolkning_alder;2015;13;innvandrere;1;0-5;person;62;
befolkning_alder;2015;13;innvandrere;1;6-15;person;204;
befolkning_alder;2015;13;innvandrere;1;16-19;person;109;
befolkning_alder;2015;13;innvandrere;1;20-29;person;536;
befolkning_alder;2015;13;innvandrere;1;30-54;person;2626;
befolkning_alder;2015;13;innvandrere;1;55-66;person;500;
befolkning_alder;2015;13;innvandrere;1;67+;person;197;
befolkning_alder;2015;13;befolkningen_ellers;1;0-5;person;2180;
befolkning_alder;2015;13;befolkningen_ellers;1;6-15;person;2818;
befolkning_alder;2015;13;befolkningen_ellers;1;16-19;person;917;
befolkning_alder;2015;13;befolkningen_ellers;1;20-29;person;2252;
befolkning_alder;2015;13;befolkningen_ellers;1;30-54;person;6458;
befolkning_alder;2015;13;befolkningen_ellers;1;55-66;person;2204;
befolkning_alder;2015;13;befolkningen_ellers;1;67+;person;2431;
befolkning_alder;2015;13;alle;0;0-5;person;2119;
befolkning_alder;2015;13;alle;0;6-15;person;2865;
befolkning_alder;2015;13;alle;0;16-19;person;1019;
befolkning_alder;2015;13;alle;0;20-29;person;2907;
befolkning_alder;2015;13;alle;0;30-54;person;9573;
befolkning_alder;2015;13;alle;0;55-66;person;2869;
befolkning_alder;2015;13;alle;0;67+;person;4287;
befolkning_alder;2015;13;innvandrere;0;0-5;person;45;
befolkning_alder;2015;13;innvandrere;0;6-15;person;211;
befolkning_alder;2015;13;innvandrere;0;16-19;person;117;
befolkning_alder;2015;13;innvandrere;0;20-29;person;718;
befolkning_alder;2015;13;innvandrere;0;30-54;person;2554;
befolkning_alder;2015;13;innvandrere;0;55-66;person;392;
befolkning_alder;2015;13;innvandrere;0;67+;person;355;
befolkning_alder;2015;13;befolkningen_ellers;0;0-5;person;2074;
befolkning_alder;2015;13;befolkningen_ellers;0;6-15;person;2654;
befolkning_alder;2015;13;befolkningen_ellers;0;16-19;person;902;
befolkning_alder;2015;13;befolkningen_ellers;0;20-29;person;2189;
befolkning_alder;2015;13;befolkningen_ellers;0;30-54;person;7019;
befolkning_alder;2015;13;befolkningen_ellers;0;55-66;person;2477;
befolkning_alder;2015;13;befolkningen_ellers;0;67+;person;3932;
befolkning_alder;2015;14;alle;alle;0-5;person;3989;
befolkning_alder;2015;14;alle;alle;6-15;person;6163;
befolkning_alder;2015;14;alle;alle;16-19;person;2245;
befolkning_alder;2015;14;alle;alle;20-29;person;5591;
befolkning_alder;2015;14;alle;alle;30-54;person;17933;
befolkning_alder;2015;14;alle;alle;55-66;person;6498;
befolkning_alder;2015;14;alle;alle;67+;person;7009;
befolkning_alder;2015;14;innvandrere;alle;0-5;person;99;
befolkning_alder;2015;14;innvandrere;alle;6-15;person;249;
befolkning_alder;2015;14;innvandrere;alle;16-19;person;174;
befolkning_alder;2015;14;innvandrere;alle;20-29;person;1140;
befolkning_alder;2015;14;innvandrere;alle;30-54;person;3827;
befolkning_alder;2015;14;innvandrere;alle;55-66;person;695;
befolkning_alder;2015;14;innvandrere;alle;67+;person;501;
befolkning_alder;2015;14;befolkningen_ellers;alle;0-5;person;3890;
befolkning_alder;2015;14;befolkningen_ellers;alle;6-15;person;5914;
befolkning_alder;2015;14;befolkningen_ellers;alle;16-19;person;2071;
befolkning_alder;2015;14;befolkningen_ellers;alle;20-29;person;4451;
befolkning_alder;2015;14;befolkningen_ellers;alle;30-54;person;14106;
befolkning_alder;2015;14;befolkningen_ellers;alle;55-66;person;5803;
befolkning_alder;2015;14;befolkningen_ellers;alle;67+;person;6508;
befolkning_alder;2015;14;alle;1;0-5;person;2028;
befolkning_alder;2015;14;alle;1;6-15;person;3147;
befolkning_alder;2015;14;alle;1;16-19;person;1133;
befolkning_alder;2015;14;alle;1;20-29;person;2672;
befolkning_alder;2015;14;alle;1;30-54;person;8816;
befolkning_alder;2015;14;alle;1;55-66;person;3198;
befolkning_alder;2015;14;alle;1;67+;person;2906;
befolkning_alder;2015;14;innvandrere;1;0-5;person;57;
befolkning_alder;2015;14;innvandrere;1;6-15;person;126;
befolkning_alder;2015;14;innvandrere;1;16-19;person;91;
befolkning_alder;2015;14;innvandrere;1;20-29;person;499;
befolkning_alder;2015;14;innvandrere;1;30-54;person;1983;
befolkning_alder;2015;14;innvandrere;1;55-66;person;376;
befolkning_alder;2015;14;innvandrere;1;67+;person;194;
befolkning_alder;2015;14;befolkningen_ellers;1;0-5;person;1971;
befolkning_alder;2015;14;befolkningen_ellers;1;6-15;person;3021;
befolkning_alder;2015;14;befolkningen_ellers;1;16-19;person;1042;
befolkning_alder;2015;14;befolkningen_ellers;1;20-29;person;2173;
befolkning_alder;2015;14;befolkningen_ellers;1;30-54;person;6833;
befolkning_alder;2015;14;befolkningen_ellers;1;55-66;person;2822;
befolkning_alder;2015;14;befolkningen_ellers;1;67+;person;2712;
befolkning_alder;2015;14;alle;0;0-5;person;1961;
befolkning_alder;2015;14;alle;0;6-15;person;3016;
befolkning_alder;2015;14;alle;0;16-19;person;1112;
befolkning_alder;2015;14;alle;0;20-29;person;2919;
befolkning_alder;2015;14;alle;0;30-54;person;9117;
befolkning_alder;2015;14;alle;0;55-66;person;3300;
befolkning_alder;2015;14;alle;0;67+;person;4103;
befolkning_alder;2015;14;innvandrere;0;0-5;person;42;
befolkning_alder;2015;14;innvandrere;0;6-15;person;123;
befolkning_alder;2015;14;innvandrere;0;16-19;person;83;
befolkning_alder;2015;14;innvandrere;0;20-29;person;641;
befolkning_alder;2015;14;innvandrere;0;30-54;person;1844;
befolkning_alder;2015;14;innvandrere;0;55-66;person;319;
befolkning_alder;2015;14;innvandrere;0;67+;person;307;
befolkning_alder;2015;14;befolkningen_ellers;0;0-5;person;1919;
befolkning_alder;2015;14;befolkningen_ellers;0;6-15;person;2893;
befolkning_alder;2015;14;befolkningen_ellers;0;16-19;person;1029;
befolkning_alder;2015;14;befolkningen_ellers;0;20-29;person;2278;
befolkning_alder;2015;14;befolkningen_ellers;0;30-54;person;7273;
befolkning_alder;2015;14;befolkningen_ellers;0;55-66;person;2981;
befolkning_alder;2015;14;befolkningen_ellers;0;67+;person;3796;
befolkning_alder;2015;15;alle;alle;0-5;person;3482;
befolkning_alder;2015;15;alle;alle;6-15;person;5588;
befolkning_alder;2015;15;alle;alle;16-19;person;2276;
befolkning_alder;2015;15;alle;alle;20-29;person;5135;
befolkning_alder;2015;15;alle;alle;30-54;person;13569;
befolkning_alder;2015;15;alle;alle;55-66;person;5060;
befolkning_alder;2015;15;alle;alle;67+;person;2803;
befolkning_alder;2015;15;innvandrere;alle;0-5;person;156;
befolkning_alder;2015;15;innvandrere;alle;6-15;person;660;
befolkning_alder;2015;15;innvandrere;alle;16-19;person;403;
