tabell_navn,aar,kommune_nr,fylke_nr,bydel_nr,naringsregion_nr,innvkat_3,kjonn,enhet,tabellvariabel
sosialhjelp,2013,1532,NULL,NULL,NULL,innvandrere,0,person,13
sosialhjelp,2013,1532,NULL,NULL,NULL,innvandrere,0,prosent,4.74
sosialhjelp,2013,1534,NULL,NULL,NULL,alle,alle,person,85
sosialhjelp,2013,1534,NULL,NULL,NULL,alle,alle,prosent,1.21
sosialhjelp,2013,1534,NULL,NULL,NULL,alle,1,person,51
sosialhjelp,2013,1534,NULL,NULL,NULL,alle,1,prosent,1.40
sosialhjelp,2013,1534,NULL,NULL,NULL,alle,0,person,34
sosialhjelp,2013,1534,NULL,NULL,NULL,alle,0,prosent,1.01
sosialhjelp,2013,1534,NULL,NULL,NULL,befolkningen_ellers,alle,person,49
sosialhjelp,2013,1534,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,0.81
sosialhjelp,2013,1534,NULL,NULL,NULL,befolkningen_ellers,1,person,31
sosialhjelp,2013,1534,NULL,NULL,NULL,befolkningen_ellers,1,prosent,0.99
sosialhjelp,2013,1534,NULL,NULL,NULL,befolkningen_ellers,0,person,18
sosialhjelp,2013,1534,NULL,NULL,NULL,befolkningen_ellers,0,prosent,0.62
sosialhjelp,2013,1534,NULL,NULL,NULL,innvandrere,alle,person,36
sosialhjelp,2013,1534,NULL,NULL,NULL,innvandrere,alle,prosent,3.74
sosialhjelp,2013,1534,NULL,NULL,NULL,innvandrere,1,person,20
sosialhjelp,2013,1534,NULL,NULL,NULL,innvandrere,1,prosent,3.98
sosialhjelp,2013,1534,NULL,NULL,NULL,innvandrere,0,person,16
sosialhjelp,2013,1534,NULL,NULL,NULL,innvandrere,0,prosent,3.48
sosialhjelp,2013,1535,NULL,NULL,NULL,alle,alle,person,111
sosialhjelp,2013,1535,NULL,NULL,NULL,alle,alle,prosent,2.12
sosialhjelp,2013,1535,NULL,NULL,NULL,alle,1,person,56
sosialhjelp,2013,1535,NULL,NULL,NULL,alle,1,prosent,2.04
sosialhjelp,2013,1535,NULL,NULL,NULL,alle,0,person,55
sosialhjelp,2013,1535,NULL,NULL,NULL,alle,0,prosent,2.20
sosialhjelp,2013,1535,NULL,NULL,NULL,befolkningen_ellers,alle,person,93
sosialhjelp,2013,1535,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.00
sosialhjelp,2013,1535,NULL,NULL,NULL,befolkningen_ellers,1,person,46
sosialhjelp,2013,1535,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.91
sosialhjelp,2013,1535,NULL,NULL,NULL,befolkningen_ellers,0,person,47
sosialhjelp,2013,1535,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.09
sosialhjelp,2013,1535,NULL,NULL,NULL,innvandrere,alle,person,18
sosialhjelp,2013,1535,NULL,NULL,NULL,innvandrere,alle,prosent,3.08
sosialhjelp,2013,1535,NULL,NULL,NULL,innvandrere,1,person,10
sosialhjelp,2013,1535,NULL,NULL,NULL,innvandrere,1,prosent,2.99
sosialhjelp,2013,1535,NULL,NULL,NULL,innvandrere,0,person,8
sosialhjelp,2013,1535,NULL,NULL,NULL,innvandrere,0,prosent,3.20
sosialhjelp,2013,1539,NULL,NULL,NULL,alle,alle,person,146
sosialhjelp,2013,1539,NULL,NULL,NULL,alle,alle,prosent,2.49
sosialhjelp,2013,1539,NULL,NULL,NULL,alle,1,person,68
sosialhjelp,2013,1539,NULL,NULL,NULL,alle,1,prosent,2.32
sosialhjelp,2013,1539,NULL,NULL,NULL,alle,0,person,78
sosialhjelp,2013,1539,NULL,NULL,NULL,alle,0,prosent,2.66
sosialhjelp,2013,1539,NULL,NULL,NULL,befolkningen_ellers,alle,person,137
sosialhjelp,2013,1539,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.52
sosialhjelp,2013,1539,NULL,NULL,NULL,befolkningen_ellers,1,person,65
sosialhjelp,2013,1539,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.39
sosialhjelp,2013,1539,NULL,NULL,NULL,befolkningen_ellers,0,person,72
sosialhjelp,2013,1539,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.65
sosialhjelp,2013,1539,NULL,NULL,NULL,innvandrere,alle,person,9
sosialhjelp,2013,1539,NULL,NULL,NULL,innvandrere,alle,prosent,2.13
sosialhjelp,2013,1539,NULL,NULL,NULL,innvandrere,1,person,3
sosialhjelp,2013,1539,NULL,NULL,NULL,innvandrere,1,prosent,1.42
sosialhjelp,2013,1539,NULL,NULL,NULL,innvandrere,0,person,6
sosialhjelp,2013,1539,NULL,NULL,NULL,innvandrere,0,prosent,2.86
sosialhjelp,2013,1543,NULL,NULL,NULL,alle,alle,person,58
sosialhjelp,2013,1543,NULL,NULL,NULL,alle,alle,prosent,2.42
sosialhjelp,2013,1543,NULL,NULL,NULL,alle,1,person,37
sosialhjelp,2013,1543,NULL,NULL,NULL,alle,1,prosent,2.98
sosialhjelp,2013,1543,NULL,NULL,NULL,alle,0,person,21
sosialhjelp,2013,1543,NULL,NULL,NULL,alle,0,prosent,1.81
sosialhjelp,2013,1543,NULL,NULL,NULL,befolkningen_ellers,alle,person,:
sosialhjelp,2013,1543,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,:
sosialhjelp,2013,1543,NULL,NULL,NULL,befolkningen_ellers,1,person,:
sosialhjelp,2013,1543,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
sosialhjelp,2013,1543,NULL,NULL,NULL,befolkningen_ellers,0,person,:
sosialhjelp,2013,1543,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
sosialhjelp,2013,1543,NULL,NULL,NULL,innvandrere,alle,person,:
sosialhjelp,2013,1543,NULL,NULL,NULL,innvandrere,alle,prosent,:
sosialhjelp,2013,1543,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2013,1543,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2013,1543,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1543,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1545,NULL,NULL,NULL,alle,alle,person,33
sosialhjelp,2013,1545,NULL,NULL,NULL,alle,alle,prosent,2.15
sosialhjelp,2013,1545,NULL,NULL,NULL,alle,1,person,9
sosialhjelp,2013,1545,NULL,NULL,NULL,alle,1,prosent,1.15
sosialhjelp,2013,1545,NULL,NULL,NULL,alle,0,person,24
sosialhjelp,2013,1545,NULL,NULL,NULL,alle,0,prosent,3.20
sosialhjelp,2013,1545,NULL,NULL,NULL,befolkningen_ellers,alle,person,23
sosialhjelp,2013,1545,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.71
sosialhjelp,2013,1545,NULL,NULL,NULL,befolkningen_ellers,1,person,8
sosialhjelp,2013,1545,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.15
sosialhjelp,2013,1545,NULL,NULL,NULL,befolkningen_ellers,0,person,15
sosialhjelp,2013,1545,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.32
sosialhjelp,2013,1545,NULL,NULL,NULL,innvandrere,alle,person,10
sosialhjelp,2013,1545,NULL,NULL,NULL,innvandrere,alle,prosent,5.24
sosialhjelp,2013,1545,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2013,1545,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2013,1545,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1545,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1546,NULL,NULL,NULL,alle,alle,person,6
sosialhjelp,2013,1546,NULL,NULL,NULL,alle,alle,prosent,0.60
sosialhjelp,2013,1546,NULL,NULL,NULL,alle,1,person,6
sosialhjelp,2013,1546,NULL,NULL,NULL,alle,1,prosent,1.19
sosialhjelp,2013,1546,NULL,NULL,NULL,alle,0,person,:
sosialhjelp,2013,1546,NULL,NULL,NULL,alle,0,prosent,:
sosialhjelp,2013,1546,NULL,NULL,NULL,befolkningen_ellers,alle,person,:
sosialhjelp,2013,1546,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,:
sosialhjelp,2013,1546,NULL,NULL,NULL,befolkningen_ellers,1,person,:
sosialhjelp,2013,1546,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
sosialhjelp,2013,1546,NULL,NULL,NULL,befolkningen_ellers,0,person,:
sosialhjelp,2013,1546,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
sosialhjelp,2013,1546,NULL,NULL,NULL,innvandrere,alle,person,:
sosialhjelp,2013,1546,NULL,NULL,NULL,innvandrere,alle,prosent,:
sosialhjelp,2013,1546,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2013,1546,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2013,1546,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1546,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1547,NULL,NULL,NULL,alle,alle,person,34
sosialhjelp,2013,1547,NULL,NULL,NULL,alle,alle,prosent,1.33
sosialhjelp,2013,1547,NULL,NULL,NULL,alle,1,person,18
sosialhjelp,2013,1547,NULL,NULL,NULL,alle,1,prosent,1.39
sosialhjelp,2013,1547,NULL,NULL,NULL,alle,0,person,16
sosialhjelp,2013,1547,NULL,NULL,NULL,alle,0,prosent,1.27
sosialhjelp,2013,1547,NULL,NULL,NULL,befolkningen_ellers,alle,person,24
sosialhjelp,2013,1547,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.05
sosialhjelp,2013,1547,NULL,NULL,NULL,befolkningen_ellers,1,person,15
sosialhjelp,2013,1547,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.30
sosialhjelp,2013,1547,NULL,NULL,NULL,befolkningen_ellers,0,person,9
sosialhjelp,2013,1547,NULL,NULL,NULL,befolkningen_ellers,0,prosent,0.80
sosialhjelp,2013,1547,NULL,NULL,NULL,innvandrere,alle,person,10
sosialhjelp,2013,1547,NULL,NULL,NULL,innvandrere,alle,prosent,3.70
sosialhjelp,2013,1547,NULL,NULL,NULL,innvandrere,1,person,3
sosialhjelp,2013,1547,NULL,NULL,NULL,innvandrere,1,prosent,2.13
sosialhjelp,2013,1547,NULL,NULL,NULL,innvandrere,0,person,7
sosialhjelp,2013,1547,NULL,NULL,NULL,innvandrere,0,prosent,5.43
sosialhjelp,2013,1548,NULL,NULL,NULL,alle,alle,person,190
sosialhjelp,2013,1548,NULL,NULL,NULL,alle,alle,prosent,2.55
sosialhjelp,2013,1548,NULL,NULL,NULL,alle,1,person,92
sosialhjelp,2013,1548,NULL,NULL,NULL,alle,1,prosent,2.42
sosialhjelp,2013,1548,NULL,NULL,NULL,alle,0,person,98
sosialhjelp,2013,1548,NULL,NULL,NULL,alle,0,prosent,2.68
sosialhjelp,2013,1548,NULL,NULL,NULL,befolkningen_ellers,alle,person,151
sosialhjelp,2013,1548,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.21
sosialhjelp,2013,1548,NULL,NULL,NULL,befolkningen_ellers,1,person,76
sosialhjelp,2013,1548,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.19
sosialhjelp,2013,1548,NULL,NULL,NULL,befolkningen_ellers,0,person,75
sosialhjelp,2013,1548,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.24
sosialhjelp,2013,1548,NULL,NULL,NULL,innvandrere,alle,person,39
sosialhjelp,2013,1548,NULL,NULL,NULL,innvandrere,alle,prosent,6.19
sosialhjelp,2013,1548,NULL,NULL,NULL,innvandrere,1,person,16
sosialhjelp,2013,1548,NULL,NULL,NULL,innvandrere,1,prosent,5.00
sosialhjelp,2013,1548,NULL,NULL,NULL,innvandrere,0,person,23
sosialhjelp,2013,1548,NULL,NULL,NULL,innvandrere,0,prosent,7.42
sosialhjelp,2013,1551,NULL,NULL,NULL,alle,alle,person,56
sosialhjelp,2013,1551,NULL,NULL,NULL,alle,alle,prosent,2.15
sosialhjelp,2013,1551,NULL,NULL,NULL,alle,1,person,34
sosialhjelp,2013,1551,NULL,NULL,NULL,alle,1,prosent,2.56
sosialhjelp,2013,1551,NULL,NULL,NULL,alle,0,person,22
sosialhjelp,2013,1551,NULL,NULL,NULL,alle,0,prosent,1.72
sosialhjelp,2013,1551,NULL,NULL,NULL,befolkningen_ellers,alle,person,49
sosialhjelp,2013,1551,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.03
sosialhjelp,2013,1551,NULL,NULL,NULL,befolkningen_ellers,1,person,31
sosialhjelp,2013,1551,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.52
sosialhjelp,2013,1551,NULL,NULL,NULL,befolkningen_ellers,0,person,18
sosialhjelp,2013,1551,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.52
sosialhjelp,2013,1551,NULL,NULL,NULL,innvandrere,alle,person,7
sosialhjelp,2013,1551,NULL,NULL,NULL,innvandrere,alle,prosent,3.55
sosialhjelp,2013,1551,NULL,NULL,NULL,innvandrere,1,person,3
sosialhjelp,2013,1551,NULL,NULL,NULL,innvandrere,1,prosent,3.00
sosialhjelp,2013,1551,NULL,NULL,NULL,innvandrere,0,person,4
sosialhjelp,2013,1551,NULL,NULL,NULL,innvandrere,0,prosent,4.12
sosialhjelp,2013,1554,NULL,NULL,NULL,alle,alle,person,112
sosialhjelp,2013,1554,NULL,NULL,NULL,alle,alle,prosent,2.54
sosialhjelp,2013,1554,NULL,NULL,NULL,alle,1,person,48
sosialhjelp,2013,1554,NULL,NULL,NULL,alle,1,prosent,2.12
sosialhjelp,2013,1554,NULL,NULL,NULL,alle,0,person,64
sosialhjelp,2013,1554,NULL,NULL,NULL,alle,0,prosent,2.98
sosialhjelp,2013,1554,NULL,NULL,NULL,befolkningen_ellers,alle,person,97
sosialhjelp,2013,1554,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.40
sosialhjelp,2013,1554,NULL,NULL,NULL,befolkningen_ellers,1,person,46
sosialhjelp,2013,1554,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.22
sosialhjelp,2013,1554,NULL,NULL,NULL,befolkningen_ellers,0,person,51
sosialhjelp,2013,1554,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.60
sosialhjelp,2013,1554,NULL,NULL,NULL,innvandrere,alle,person,15
sosialhjelp,2013,1554,NULL,NULL,NULL,innvandrere,alle,prosent,4.02
sosialhjelp,2013,1554,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2013,1554,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2013,1554,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1554,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1557,NULL,NULL,NULL,alle,alle,person,17
sosialhjelp,2013,1557,NULL,NULL,NULL,alle,alle,prosent,0.85
sosialhjelp,2013,1557,NULL,NULL,NULL,alle,1,person,9
sosialhjelp,2013,1557,NULL,NULL,NULL,alle,1,prosent,0.88
sosialhjelp,2013,1557,NULL,NULL,NULL,alle,0,person,8
sosialhjelp,2013,1557,NULL,NULL,NULL,alle,0,prosent,0.82
sosialhjelp,2013,1557,NULL,NULL,NULL,befolkningen_ellers,alle,person,:
sosialhjelp,2013,1557,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,:
sosialhjelp,2013,1557,NULL,NULL,NULL,befolkningen_ellers,1,person,:
sosialhjelp,2013,1557,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
sosialhjelp,2013,1557,NULL,NULL,NULL,befolkningen_ellers,0,person,:
sosialhjelp,2013,1557,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
sosialhjelp,2013,1557,NULL,NULL,NULL,innvandrere,alle,person,:
sosialhjelp,2013,1557,NULL,NULL,NULL,innvandrere,alle,prosent,:
sosialhjelp,2013,1557,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2013,1557,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2013,1557,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1557,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1560,NULL,NULL,NULL,alle,alle,person,44
sosialhjelp,2013,1560,NULL,NULL,NULL,alle,alle,prosent,1.80
sosialhjelp,2013,1560,NULL,NULL,NULL,alle,1,person,25
sosialhjelp,2013,1560,NULL,NULL,NULL,alle,1,prosent,2.05
sosialhjelp,2013,1560,NULL,NULL,NULL,alle,0,person,19
sosialhjelp,2013,1560,NULL,NULL,NULL,alle,0,prosent,1.55
sosialhjelp,2013,1560,NULL,NULL,NULL,befolkningen_ellers,alle,person,25
sosialhjelp,2013,1560,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.12
sosialhjelp,2013,1560,NULL,NULL,NULL,befolkningen_ellers,1,person,15
sosialhjelp,2013,1560,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.34
sosialhjelp,2013,1560,NULL,NULL,NULL,befolkningen_ellers,0,person,10
sosialhjelp,2013,1560,NULL,NULL,NULL,befolkningen_ellers,0,prosent,0.89
sosialhjelp,2013,1560,NULL,NULL,NULL,innvandrere,alle,person,19
sosialhjelp,2013,1560,NULL,NULL,NULL,innvandrere,alle,prosent,9.18
sosialhjelp,2013,1560,NULL,NULL,NULL,innvandrere,1,person,10
sosialhjelp,2013,1560,NULL,NULL,NULL,innvandrere,1,prosent,9.71
sosialhjelp,2013,1560,NULL,NULL,NULL,innvandrere,0,person,9
sosialhjelp,2013,1560,NULL,NULL,NULL,innvandrere,0,prosent,8.65
sosialhjelp,2013,1563,NULL,NULL,NULL,alle,alle,person,201
sosialhjelp,2013,1563,NULL,NULL,NULL,alle,alle,prosent,3.51
sosialhjelp,2013,1563,NULL,NULL,NULL,alle,1,person,118
sosialhjelp,2013,1563,NULL,NULL,NULL,alle,1,prosent,4.13
sosialhjelp,2013,1563,NULL,NULL,NULL,alle,0,person,83
sosialhjelp,2013,1563,NULL,NULL,NULL,alle,0,prosent,2.89
sosialhjelp,2013,1563,NULL,NULL,NULL,befolkningen_ellers,alle,person,103
sosialhjelp,2013,1563,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.95
sosialhjelp,2013,1563,NULL,NULL,NULL,befolkningen_ellers,1,person,56
sosialhjelp,2013,1563,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.13
sosialhjelp,2013,1563,NULL,NULL,NULL,befolkningen_ellers,0,person,47
sosialhjelp,2013,1563,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.77
sosialhjelp,2013,1563,NULL,NULL,NULL,innvandrere,alle,person,98
sosialhjelp,2013,1563,NULL,NULL,NULL,innvandrere,alle,prosent,21.59
sosialhjelp,2013,1563,NULL,NULL,NULL,innvandrere,1,person,62
sosialhjelp,2013,1563,NULL,NULL,NULL,innvandrere,1,prosent,26.72
sosialhjelp,2013,1563,NULL,NULL,NULL,innvandrere,0,person,36
sosialhjelp,2013,1563,NULL,NULL,NULL,innvandrere,0,prosent,16.22
sosialhjelp,2013,1566,NULL,NULL,NULL,alle,alle,person,59
sosialhjelp,2013,1566,NULL,NULL,NULL,alle,alle,prosent,1.26
sosialhjelp,2013,1566,NULL,NULL,NULL,alle,1,person,36
sosialhjelp,2013,1566,NULL,NULL,NULL,alle,1,prosent,1.50
sosialhjelp,2013,1566,NULL,NULL,NULL,alle,0,person,23
sosialhjelp,2013,1566,NULL,NULL,NULL,alle,0,prosent,1.00
sosialhjelp,2013,1566,NULL,NULL,NULL,befolkningen_ellers,alle,person,46
sosialhjelp,2013,1566,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.02
sosialhjelp,2013,1566,NULL,NULL,NULL,befolkningen_ellers,1,person,24
sosialhjelp,2013,1566,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.04
sosialhjelp,2013,1566,NULL,NULL,NULL,befolkningen_ellers,0,person,22
sosialhjelp,2013,1566,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.01
sosialhjelp,2013,1566,NULL,NULL,NULL,innvandrere,alle,person,13
sosialhjelp,2013,1566,NULL,NULL,NULL,innvandrere,alle,prosent,6.44
sosialhjelp,2013,1566,NULL,NULL,NULL,innvandrere,1,person,12
sosialhjelp,2013,1566,NULL,NULL,NULL,innvandrere,1,prosent,12.77
sosialhjelp,2013,1566,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1566,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,alle,alle,person,6
sosialhjelp,2013,1567,NULL,NULL,NULL,alle,alle,prosent,0.38
sosialhjelp,2013,1567,NULL,NULL,NULL,alle,1,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,alle,1,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,alle,0,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,alle,0,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,befolkningen_ellers,alle,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,befolkningen_ellers,1,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,befolkningen_ellers,0,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,innvandrere,alle,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,innvandrere,alle,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2013,1567,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1567,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1571,NULL,NULL,NULL,alle,alle,person,22
sosialhjelp,2013,1571,NULL,NULL,NULL,alle,alle,prosent,1.71
sosialhjelp,2013,1571,NULL,NULL,NULL,alle,1,person,16
sosialhjelp,2013,1571,NULL,NULL,NULL,alle,1,prosent,2.51
sosialhjelp,2013,1571,NULL,NULL,NULL,alle,0,person,6
sosialhjelp,2013,1571,NULL,NULL,NULL,alle,0,prosent,0.93
sosialhjelp,2013,1571,NULL,NULL,NULL,befolkningen_ellers,alle,person,:
sosialhjelp,2013,1571,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,:
sosialhjelp,2013,1571,NULL,NULL,NULL,befolkningen_ellers,1,person,:
sosialhjelp,2013,1571,NULL,NULL,NULL,befolkningen_ellers,1,prosent,:
sosialhjelp,2013,1571,NULL,NULL,NULL,befolkningen_ellers,0,person,:
sosialhjelp,2013,1571,NULL,NULL,NULL,befolkningen_ellers,0,prosent,:
sosialhjelp,2013,1571,NULL,NULL,NULL,innvandrere,alle,person,:
sosialhjelp,2013,1571,NULL,NULL,NULL,innvandrere,alle,prosent,:
sosialhjelp,2013,1571,NULL,NULL,NULL,innvandrere,1,person,:
sosialhjelp,2013,1571,NULL,NULL,NULL,innvandrere,1,prosent,:
sosialhjelp,2013,1571,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1571,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1573,NULL,NULL,NULL,alle,alle,person,43
sosialhjelp,2013,1573,NULL,NULL,NULL,alle,alle,prosent,2.45
sosialhjelp,2013,1573,NULL,NULL,NULL,alle,1,person,25
sosialhjelp,2013,1573,NULL,NULL,NULL,alle,1,prosent,2.82
sosialhjelp,2013,1573,NULL,NULL,NULL,alle,0,person,18
sosialhjelp,2013,1573,NULL,NULL,NULL,alle,0,prosent,2.08
sosialhjelp,2013,1573,NULL,NULL,NULL,befolkningen_ellers,alle,person,38
sosialhjelp,2013,1573,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.36
sosialhjelp,2013,1573,NULL,NULL,NULL,befolkningen_ellers,1,person,22
sosialhjelp,2013,1573,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.69
sosialhjelp,2013,1573,NULL,NULL,NULL,befolkningen_ellers,0,person,16
sosialhjelp,2013,1573,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.01
sosialhjelp,2013,1573,NULL,NULL,NULL,innvandrere,alle,person,5
sosialhjelp,2013,1573,NULL,NULL,NULL,innvandrere,alle,prosent,3.57
sosialhjelp,2013,1573,NULL,NULL,NULL,innvandrere,1,person,3
sosialhjelp,2013,1573,NULL,NULL,NULL,innvandrere,1,prosent,4.23
sosialhjelp,2013,1573,NULL,NULL,NULL,innvandrere,0,person,:
sosialhjelp,2013,1573,NULL,NULL,NULL,innvandrere,0,prosent,:
sosialhjelp,2013,1576,NULL,NULL,NULL,alle,alle,person,73
sosialhjelp,2013,1576,NULL,NULL,NULL,alle,alle,prosent,2.55
sosialhjelp,2013,1576,NULL,NULL,NULL,alle,1,person,34
sosialhjelp,2013,1576,NULL,NULL,NULL,alle,1,prosent,2.29
sosialhjelp,2013,1576,NULL,NULL,NULL,alle,0,person,39
sosialhjelp,2013,1576,NULL,NULL,NULL,alle,0,prosent,2.84
sosialhjelp,2013,1576,NULL,NULL,NULL,befolkningen_ellers,alle,person,57
sosialhjelp,2013,1576,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,2.20
sosialhjelp,2013,1576,NULL,NULL,NULL,befolkningen_ellers,1,person,24
sosialhjelp,2013,1576,NULL,NULL,NULL,befolkningen_ellers,1,prosent,1.79
sosialhjelp,2013,1576,NULL,NULL,NULL,befolkningen_ellers,0,person,33
sosialhjelp,2013,1576,NULL,NULL,NULL,befolkningen_ellers,0,prosent,2.64
sosialhjelp,2013,1576,NULL,NULL,NULL,innvandrere,alle,person,16
sosialhjelp,2013,1576,NULL,NULL,NULL,innvandrere,alle,prosent,5.99
sosialhjelp,2013,1576,NULL,NULL,NULL,innvandrere,1,person,10
sosialhjelp,2013,1576,NULL,NULL,NULL,innvandrere,1,prosent,7.04
sosialhjelp,2013,1576,NULL,NULL,NULL,innvandrere,0,person,6
sosialhjelp,2013,1576,NULL,NULL,NULL,innvandrere,0,prosent,4.80
sosialhjelp,2013,1601,NULL,NULL,NULL,alle,alle,person,3921
sosialhjelp,2013,1601,NULL,NULL,NULL,alle,alle,prosent,2.72
sosialhjelp,2013,1601,NULL,NULL,NULL,alle,1,person,2230
sosialhjelp,2013,1601,NULL,NULL,NULL,alle,1,prosent,3.07
sosialhjelp,2013,1601,NULL,NULL,NULL,alle,0,person,1691
sosialhjelp,2013,1601,NULL,NULL,NULL,alle,0,prosent,2.37
sosialhjelp,2013,1601,NULL,NULL,NULL,befolkningen_ellers,alle,person,2491
sosialhjelp,2013,1601,NULL,NULL,NULL,befolkningen_ellers,alle,prosent,1.98
sosialhjelp,2013,1601,NULL,NULL,NULL,befolkningen_ellers,1,person,1415
sosialhjelp,2013,1601,NULL,NULL,NULL,befolkningen_ellers,1,prosent,2.26
sosialhjelp,2013,1601,NULL,NULL,NULL,befolkningen_ellers,0,person,1076
sosialhjelp,2013,1601,NULL,NULL,NULL,befolkningen_ellers,0,prosent,1.71
sosialhjelp,2013,1601,NULL,NULL,NULL,innvandrere,alle,person,1430
sosialhjelp,2013,1601,NULL,NULL,NULL,innvandrere,alle,prosent,7.80
sosialhjelp,2013,1601,NULL,NULL,NULL,innvandrere,1,person,815
sosialhjelp,2013,1601,NULL,NULL,NULL,innvandrere,1,prosent,8.20
sosialhjelp,2013,1601,NULL,NULL,NULL,innvandrere,0,person,615
sosialhjelp,2013,1601,NULL,NULL,NULL,innvandrere,0,prosent,7.32
