"aar","bydel_nr","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","1","prosent","34.7","vedvarende_lavinntekt","NULL","0511","NULL"
"2013","NULL","innvandrere","2","prosent","47.9","vedvarende_lavinntekt","NULL","0511","NULL"
"2013","NULL","innvandrere","alle","prosent","39","vedvarende_lavinntekt","NULL","0511","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","9.3","vedvarende_lavinntekt","NULL","0511","NULL"
"2013","NULL","alle","alle","prosent","9.4","vedvarende_lavinntekt","NULL","0512","NULL"
"2013","NULL","innvandrere","1","prosent","35.2","vedvarende_lavinntekt","NULL","0512","NULL"
"2013","NULL","innvandrere","2","prosent",":","vedvarende_lavinntekt","NULL","0512","NULL"
"2013","NULL","innvandrere","alle","prosent","34.3","vedvarende_lavinntekt","NULL","0512","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0512","NULL"
"2013","NULL","alle","alle","prosent","8.8","vedvarende_lavinntekt","NULL","0513","NULL"
"2013","NULL","innvandrere","1","prosent","30.5","vedvarende_lavinntekt","NULL","0513","NULL"
"2013","NULL","innvandrere","2","prosent","40.5","vedvarende_lavinntekt","NULL","0513","NULL"
"2013","NULL","innvandrere","alle","prosent","34.7","vedvarende_lavinntekt","NULL","0513","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.5","vedvarende_lavinntekt","NULL","0513","NULL"
"2013","NULL","alle","alle","prosent","9.3","vedvarende_lavinntekt","NULL","0514","NULL"
"2013","NULL","innvandrere","1","prosent","28.9","vedvarende_lavinntekt","NULL","0514","NULL"
"2013","NULL","innvandrere","2","prosent","52.9","vedvarende_lavinntekt","NULL","0514","NULL"
"2013","NULL","innvandrere","alle","prosent","39.2","vedvarende_lavinntekt","NULL","0514","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.2","vedvarende_lavinntekt","NULL","0514","NULL"
"2013","NULL","alle","alle","prosent","9.4","vedvarende_lavinntekt","NULL","0515","NULL"
"2013","NULL","innvandrere","1","prosent","32.7","vedvarende_lavinntekt","NULL","0515","NULL"
"2013","NULL","innvandrere","2","prosent","41.5","vedvarende_lavinntekt","NULL","0515","NULL"
"2013","NULL","innvandrere","alle","prosent","37.6","vedvarende_lavinntekt","NULL","0515","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.4","vedvarende_lavinntekt","NULL","0515","NULL"
"2013","NULL","alle","alle","prosent","9.6","vedvarende_lavinntekt","NULL","0516","NULL"
"2013","NULL","innvandrere","1","prosent","23.7","vedvarende_lavinntekt","NULL","0516","NULL"
"2013","NULL","innvandrere","2","prosent","60.9","vedvarende_lavinntekt","NULL","0516","NULL"
"2013","NULL","innvandrere","alle","prosent","39","vedvarende_lavinntekt","NULL","0516","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.3","vedvarende_lavinntekt","NULL","0516","NULL"
"2013","NULL","alle","alle","prosent","9.1","vedvarende_lavinntekt","NULL","0517","NULL"
"2013","NULL","innvandrere","1","prosent","25.3","vedvarende_lavinntekt","NULL","0517","NULL"
"2013","NULL","innvandrere","2","prosent","47.3","vedvarende_lavinntekt","NULL","0517","NULL"
"2013","NULL","innvandrere","alle","prosent","36.4","vedvarende_lavinntekt","NULL","0517","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.2","vedvarende_lavinntekt","NULL","0517","NULL"
"2013","NULL","alle","alle","prosent","11.3","vedvarende_lavinntekt","NULL","0519","NULL"
"2013","NULL","innvandrere","1","prosent","31","vedvarende_lavinntekt","NULL","0519","NULL"
"2013","NULL","innvandrere","2","prosent","35.7","vedvarende_lavinntekt","NULL","0519","NULL"
"2013","NULL","innvandrere","alle","prosent","32.1","vedvarende_lavinntekt","NULL","0519","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","10","vedvarende_lavinntekt","NULL","0519","NULL"
"2013","NULL","alle","alle","prosent","10.8","vedvarende_lavinntekt","NULL","0520","NULL"
"2013","NULL","innvandrere","1","prosent","37.7","vedvarende_lavinntekt","NULL","0520","NULL"
"2013","NULL","innvandrere","2","prosent","54.7","vedvarende_lavinntekt","NULL","0520","NULL"
"2013","NULL","innvandrere","alle","prosent","42.2","vedvarende_lavinntekt","NULL","0520","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.5","vedvarende_lavinntekt","NULL","0520","NULL"
"2013","NULL","alle","alle","prosent","9.2","vedvarende_lavinntekt","NULL","0521","NULL"
"2013","NULL","innvandrere","1","prosent","23.1","vedvarende_lavinntekt","NULL","0521","NULL"
"2013","NULL","innvandrere","2","prosent","55.2","vedvarende_lavinntekt","NULL","0521","NULL"
"2013","NULL","innvandrere","alle","prosent","38.8","vedvarende_lavinntekt","NULL","0521","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.9","vedvarende_lavinntekt","NULL","0521","NULL"
"2013","NULL","alle","alle","prosent","9.8","vedvarende_lavinntekt","NULL","0522","NULL"
"2013","NULL","innvandrere","1","prosent","29.3","vedvarende_lavinntekt","NULL","0522","NULL"
"2013","NULL","innvandrere","2","prosent","31.6","vedvarende_lavinntekt","NULL","0522","NULL"
"2013","NULL","innvandrere","alle","prosent","30.2","vedvarende_lavinntekt","NULL","0522","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.8","vedvarende_lavinntekt","NULL","0522","NULL"
"2013","NULL","alle","alle","prosent","8.5","vedvarende_lavinntekt","NULL","0528","NULL"
"2013","NULL","innvandrere","1","prosent","25.1","vedvarende_lavinntekt","NULL","0528","NULL"
"2013","NULL","innvandrere","2","prosent","30.4","vedvarende_lavinntekt","NULL","0528","NULL"
"2013","NULL","innvandrere","alle","prosent","27.1","vedvarende_lavinntekt","NULL","0528","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.4","vedvarende_lavinntekt","NULL","0528","NULL"
"2013","NULL","alle","alle","prosent","7.2","vedvarende_lavinntekt","NULL","0529","NULL"
"2013","NULL","innvandrere","1","prosent","14.7","vedvarende_lavinntekt","NULL","0529","NULL"
"2013","NULL","innvandrere","2","prosent","39.9","vedvarende_lavinntekt","NULL","0529","NULL"
"2013","NULL","innvandrere","alle","prosent","29.1","vedvarende_lavinntekt","NULL","0529","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6","vedvarende_lavinntekt","NULL","0529","NULL"
"2013","NULL","alle","alle","prosent","8.4","vedvarende_lavinntekt","NULL","0532","NULL"
"2013","NULL","innvandrere","1","prosent","21.1","vedvarende_lavinntekt","NULL","0532","NULL"
"2013","NULL","innvandrere","2","prosent","34.2","vedvarende_lavinntekt","NULL","0532","NULL"
"2013","NULL","innvandrere","alle","prosent","26.2","vedvarende_lavinntekt","NULL","0532","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.1","vedvarende_lavinntekt","NULL","0532","NULL"
"2013","NULL","alle","alle","prosent","6.1","vedvarende_lavinntekt","NULL","0533","NULL"
"2013","NULL","innvandrere","1","prosent","17.8","vedvarende_lavinntekt","NULL","0533","NULL"
"2013","NULL","innvandrere","2","prosent","31.8","vedvarende_lavinntekt","NULL","0533","NULL"
"2013","NULL","innvandrere","alle","prosent","24.9","vedvarende_lavinntekt","NULL","0533","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.8","vedvarende_lavinntekt","NULL","0533","NULL"
"2013","NULL","alle","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0534","NULL"
"2013","NULL","innvandrere","1","prosent","28.2","vedvarende_lavinntekt","NULL","0534","NULL"
"2013","NULL","innvandrere","2","prosent","40.4","vedvarende_lavinntekt","NULL","0534","NULL"
"2013","NULL","innvandrere","alle","prosent","35","vedvarende_lavinntekt","NULL","0534","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.2","vedvarende_lavinntekt","NULL","0534","NULL"
"2013","NULL","alle","alle","prosent","9.8","vedvarende_lavinntekt","NULL","0536","NULL"
"2013","NULL","innvandrere","1","prosent","36.2","vedvarende_lavinntekt","NULL","0536","NULL"
"2013","NULL","innvandrere","2","prosent","50","vedvarende_lavinntekt","NULL","0536","NULL"
"2013","NULL","innvandrere","alle","prosent","42.4","vedvarende_lavinntekt","NULL","0536","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.2","vedvarende_lavinntekt","NULL","0536","NULL"
"2013","NULL","alle","alle","prosent","10.5","vedvarende_lavinntekt","NULL","0538","NULL"
"2013","NULL","innvandrere","1","prosent","37.4","vedvarende_lavinntekt","NULL","0538","NULL"
"2013","NULL","innvandrere","2","prosent","50","vedvarende_lavinntekt","NULL","0538","NULL"
"2013","NULL","innvandrere","alle","prosent","42.6","vedvarende_lavinntekt","NULL","0538","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","9.1","vedvarende_lavinntekt","NULL","0538","NULL"
"2013","NULL","alle","alle","prosent","12.5","vedvarende_lavinntekt","NULL","0540","NULL"
"2013","NULL","innvandrere","1","prosent","21.3","vedvarende_lavinntekt","NULL","0540","NULL"
"2013","NULL","innvandrere","2","prosent","56.9","vedvarende_lavinntekt","NULL","0540","NULL"
"2013","NULL","innvandrere","alle","prosent","33.8","vedvarende_lavinntekt","NULL","0540","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","11.4","vedvarende_lavinntekt","NULL","0540","NULL"
"2013","NULL","alle","alle","prosent","14.8","vedvarende_lavinntekt","NULL","0541","NULL"
"2013","NULL","innvandrere","1","prosent","47.7","vedvarende_lavinntekt","NULL","0541","NULL"
"2013","NULL","innvandrere","2","prosent","58.6","vedvarende_lavinntekt","NULL","0541","NULL"
"2013","NULL","innvandrere","alle","prosent","52.1","vedvarende_lavinntekt","NULL","0541","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","12.4","vedvarende_lavinntekt","NULL","0541","NULL"
"2013","NULL","alle","alle","prosent","10.5","vedvarende_lavinntekt","NULL","0542","NULL"
"2013","NULL","innvandrere","1","prosent","36.1","vedvarende_lavinntekt","NULL","0542","NULL"
"2013","NULL","innvandrere","2","prosent","34.3","vedvarende_lavinntekt","NULL","0542","NULL"
"2013","NULL","innvandrere","alle","prosent","35.5","vedvarende_lavinntekt","NULL","0542","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.7","vedvarende_lavinntekt","NULL","0542","NULL"
"2013","NULL","alle","alle","prosent","10","vedvarende_lavinntekt","NULL","0543","NULL"
"2013","NULL","innvandrere","1","prosent","41.3","vedvarende_lavinntekt","NULL","0543","NULL"
"2013","NULL","innvandrere","2","prosent","76.3","vedvarende_lavinntekt","NULL","0543","NULL"
"2013","NULL","innvandrere","alle","prosent","53.1","vedvarende_lavinntekt","NULL","0543","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.5","vedvarende_lavinntekt","NULL","0543","NULL"
"2013","NULL","alle","alle","prosent","8.3","vedvarende_lavinntekt","NULL","0544","NULL"
"2013","NULL","innvandrere","1","prosent","24.2","vedvarende_lavinntekt","NULL","0544","NULL"
"2013","NULL","innvandrere","2","prosent","42.6","vedvarende_lavinntekt","NULL","0544","NULL"
"2013","NULL","innvandrere","alle","prosent","29.6","vedvarende_lavinntekt","NULL","0544","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.9","vedvarende_lavinntekt","NULL","0544","NULL"
"2013","NULL","alle","alle","prosent","10.7","vedvarende_lavinntekt","NULL","0545","NULL"
"2013","NULL","innvandrere","1","prosent","29.2","vedvarende_lavinntekt","NULL","0545","NULL"
"2013","NULL","innvandrere","2","prosent","67.9","vedvarende_lavinntekt","NULL","0545","NULL"
"2013","NULL","innvandrere","alle","prosent","37.3","vedvarende_lavinntekt","NULL","0545","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0545","NULL"
"2013","NULL","alle","alle","prosent","11.4","vedvarende_lavinntekt","NULL","0602","NULL"
"2013","NULL","innvandrere","1","prosent","21.1","vedvarende_lavinntekt","NULL","0602","NULL"
"2013","NULL","innvandrere","2","prosent","31.6","vedvarende_lavinntekt","NULL","0602","NULL"
"2013","NULL","innvandrere","alle","prosent","28.3","vedvarende_lavinntekt","NULL","0602","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.7","vedvarende_lavinntekt","NULL","0602","NULL"
"2013","NULL","alle","alle","prosent","6.4","vedvarende_lavinntekt","NULL","0604","NULL"
"2013","NULL","innvandrere","1","prosent","15","vedvarende_lavinntekt","NULL","0604","NULL"
"2013","NULL","innvandrere","2","prosent","25.7","vedvarende_lavinntekt","NULL","0604","NULL"
"2013","NULL","innvandrere","alle","prosent","20.4","vedvarende_lavinntekt","NULL","0604","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.8","vedvarende_lavinntekt","NULL","0604","NULL"
"2013","NULL","alle","alle","prosent","9.8","vedvarende_lavinntekt","NULL","0605","NULL"
"2013","NULL","innvandrere","1","prosent","26.3","vedvarende_lavinntekt","NULL","0605","NULL"
"2013","NULL","innvandrere","2","prosent","32.4","vedvarende_lavinntekt","NULL","0605","NULL"
"2013","NULL","innvandrere","alle","prosent","29.4","vedvarende_lavinntekt","NULL","0605","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0605","NULL"
"2013","NULL","alle","alle","prosent","6.5","vedvarende_lavinntekt","NULL","0612","NULL"
"2013","NULL","innvandrere","1","prosent","18.5","vedvarende_lavinntekt","NULL","0612","NULL"
"2013","NULL","innvandrere","2","prosent","25.3","vedvarende_lavinntekt","NULL","0612","NULL"
"2013","NULL","innvandrere","alle","prosent","20.7","vedvarende_lavinntekt","NULL","0612","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.9","vedvarende_lavinntekt","NULL","0612","NULL"
"2013","NULL","alle","alle","prosent","8.3","vedvarende_lavinntekt","NULL","0615","NULL"
"2013","NULL","innvandrere","1","prosent","38.2","vedvarende_lavinntekt","NULL","0615","NULL"
"2013","NULL","innvandrere","2","prosent",":","vedvarende_lavinntekt","NULL","0615","NULL"
"2013","NULL","innvandrere","alle","prosent","32.3","vedvarende_lavinntekt","NULL","0615","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.6","vedvarende_lavinntekt","NULL","0615","NULL"
"2013","NULL","alle","alle","prosent","9.1","vedvarende_lavinntekt","NULL","0616","NULL"
"2013","NULL","innvandrere","1","prosent","23","vedvarende_lavinntekt","NULL","0616","NULL"
"2013","NULL","innvandrere","2","prosent","34.6","vedvarende_lavinntekt","NULL","0616","NULL"
"2013","NULL","innvandrere","alle","prosent","26.8","vedvarende_lavinntekt","NULL","0616","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.7","vedvarende_lavinntekt","NULL","0616","NULL"
"2013","NULL","alle","alle","prosent","9.9","vedvarende_lavinntekt","NULL","0617","NULL"
"2013","NULL","innvandrere","1","prosent","20.4","vedvarende_lavinntekt","NULL","0617","NULL"
"2013","NULL","innvandrere","2","prosent","40.3","vedvarende_lavinntekt","NULL","0617","NULL"
"2013","NULL","innvandrere","alle","prosent","29.2","vedvarende_lavinntekt","NULL","0617","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.4","vedvarende_lavinntekt","NULL","0617","NULL"
"2013","NULL","alle","alle","prosent","8.7","vedvarende_lavinntekt","NULL","0618","NULL"
"2013","NULL","innvandrere","1","prosent","19.4","vedvarende_lavinntekt","NULL","0618","NULL"
"2013","NULL","innvandrere","2","prosent","26.2","vedvarende_lavinntekt","NULL","0618","NULL"
"2013","NULL","innvandrere","alle","prosent","20.4","vedvarende_lavinntekt","NULL","0618","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.8","vedvarende_lavinntekt","NULL","0618","NULL"
"2013","NULL","alle","alle","prosent","8.7","vedvarende_lavinntekt","NULL","0619","NULL"
"2013","NULL","innvandrere","1","prosent","24.3","vedvarende_lavinntekt","NULL","0619","NULL"
"2013","NULL","innvandrere","2","prosent","41.5","vedvarende_lavinntekt","NULL","0619","NULL"
"2013","NULL","innvandrere","alle","prosent","29.6","vedvarende_lavinntekt","NULL","0619","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.2","vedvarende_lavinntekt","NULL","0619","NULL"
"2013","NULL","alle","alle","prosent","8.8","vedvarende_lavinntekt","NULL","0620","NULL"
"2013","NULL","innvandrere","1","prosent","19.4","vedvarende_lavinntekt","NULL","0620","NULL"
"2013","NULL","innvandrere","2","prosent","23.4","vedvarende_lavinntekt","NULL","0620","NULL"
"2013","NULL","innvandrere","alle","prosent","20.3","vedvarende_lavinntekt","NULL","0620","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.3","vedvarende_lavinntekt","NULL","0620","NULL"
"2013","NULL","alle","alle","prosent","8.2","vedvarende_lavinntekt","NULL","0621","NULL"
"2013","NULL","innvandrere","1","prosent","40","vedvarende_lavinntekt","NULL","0621","NULL"
"2013","NULL","innvandrere","2","prosent","37.5","vedvarende_lavinntekt","NULL","0621","NULL"
"2013","NULL","innvandrere","alle","prosent","39.5","vedvarende_lavinntekt","NULL","0621","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.7","vedvarende_lavinntekt","NULL","0621","NULL"
"2013","NULL","alle","alle","prosent","9.6","vedvarende_lavinntekt","NULL","0622","NULL"
"2013","NULL","innvandrere","1","prosent","34.5","vedvarende_lavinntekt","NULL","0622","NULL"
"2013","NULL","innvandrere","2","prosent","33.3","vedvarende_lavinntekt","NULL","0622","NULL"
"2013","NULL","innvandrere","alle","prosent","34.2","vedvarende_lavinntekt","NULL","0622","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.6","vedvarende_lavinntekt","NULL","0622","NULL"
"2013","NULL","alle","alle","prosent","8.6","vedvarende_lavinntekt","NULL","0623","NULL"
"2013","NULL","innvandrere","1","prosent","22.4","vedvarende_lavinntekt","NULL","0623","NULL"
"2013","NULL","innvandrere","2","prosent","35.6","vedvarende_lavinntekt","NULL","0623","NULL"
"2013","NULL","innvandrere","alle","prosent","28.2","vedvarende_lavinntekt","NULL","0623","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7","vedvarende_lavinntekt","NULL","0623","NULL"
"2013","NULL","alle","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0624","NULL"
"2013","NULL","innvandrere","1","prosent","19.2","vedvarende_lavinntekt","NULL","0624","NULL"
"2013","NULL","innvandrere","2","prosent","29.4","vedvarende_lavinntekt","NULL","0624","NULL"
"2013","NULL","innvandrere","alle","prosent","23.3","vedvarende_lavinntekt","NULL","0624","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.3","vedvarende_lavinntekt","NULL","0624","NULL"
"2013","NULL","alle","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0625","NULL"
"2013","NULL","innvandrere","1","prosent","13.7","vedvarende_lavinntekt","NULL","0625","NULL"
"2013","NULL","innvandrere","2","prosent","25.2","vedvarende_lavinntekt","NULL","0625","NULL"
"2013","NULL","innvandrere","alle","prosent","20.4","vedvarende_lavinntekt","NULL","0625","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.1","vedvarende_lavinntekt","NULL","0625","NULL"
"2013","NULL","alle","alle","prosent","7.1","vedvarende_lavinntekt","NULL","0626","NULL"
"2013","NULL","innvandrere","1","prosent","18","vedvarende_lavinntekt","NULL","0626","NULL"
"2013","NULL","innvandrere","2","prosent","30.5","vedvarende_lavinntekt","NULL","0626","NULL"
"2013","NULL","innvandrere","alle","prosent","24.2","vedvarende_lavinntekt","NULL","0626","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.5","vedvarende_lavinntekt","NULL","0626","NULL"
"2013","NULL","alle","alle","prosent","5.1","vedvarende_lavinntekt","NULL","0627","NULL"
"2013","NULL","innvandrere","1","prosent","14.6","vedvarende_lavinntekt","NULL","0627","NULL"
"2013","NULL","innvandrere","2","prosent","22.7","vedvarende_lavinntekt","NULL","0627","NULL"
"2013","NULL","innvandrere","alle","prosent","17.4","vedvarende_lavinntekt","NULL","0627","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.7","vedvarende_lavinntekt","NULL","0627","NULL"
"2013","NULL","alle","alle","prosent","6.4","vedvarende_lavinntekt","NULL","0628","NULL"
"2013","NULL","innvandrere","1","prosent","15.4","vedvarende_lavinntekt","NULL","0628","NULL"
"2013","NULL","innvandrere","2","prosent","32.2","vedvarende_lavinntekt","NULL","0628","NULL"
"2013","NULL","innvandrere","alle","prosent","20.4","vedvarende_lavinntekt","NULL","0628","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5","vedvarende_lavinntekt","NULL","0628","NULL"
"2013","NULL","alle","alle","prosent","7.5","vedvarende_lavinntekt","NULL","0631","NULL"
"2013","NULL","innvandrere","1","prosent","26.3","vedvarende_lavinntekt","NULL","0631","NULL"
"2013","NULL","innvandrere","2","prosent","60","vedvarende_lavinntekt","NULL","0631","NULL"
"2013","NULL","innvandrere","alle","prosent","36.8","vedvarende_lavinntekt","NULL","0631","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5.7","vedvarende_lavinntekt","NULL","0631","NULL"
"2013","NULL","alle","alle","prosent","5.9","vedvarende_lavinntekt","NULL","0632","NULL"
"2013","NULL","innvandrere","1","prosent",":","vedvarende_lavinntekt","NULL","0632","NULL"
"2013","NULL","innvandrere","2","prosent","44.4","vedvarende_lavinntekt","NULL","0632","NULL"
"2013","NULL","innvandrere","alle","prosent","21.1","vedvarende_lavinntekt","NULL","0632","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5.2","vedvarende_lavinntekt","NULL","0632","NULL"
"2013","NULL","alle","alle","prosent","10.2","vedvarende_lavinntekt","NULL","0633","NULL"
"2013","NULL","innvandrere","1","prosent","32.6","vedvarende_lavinntekt","NULL","0633","NULL"
"2013","NULL","innvandrere","2","prosent","55.8","vedvarende_lavinntekt","NULL","0633","NULL"
"2013","NULL","innvandrere","alle","prosent","39.9","vedvarende_lavinntekt","NULL","0633","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.4","vedvarende_lavinntekt","NULL","0633","NULL"
"2013","NULL","alle","alle","prosent","10.3","vedvarende_lavinntekt","NULL","0701","NULL"
"2013","NULL","innvandrere","1","prosent","23.7","vedvarende_lavinntekt","NULL","0701","NULL"
"2013","NULL","innvandrere","2","prosent","38.9","vedvarende_lavinntekt","NULL","0701","NULL"
"2013","NULL","innvandrere","alle","prosent","32","vedvarende_lavinntekt","NULL","0701","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0701","NULL"
"2013","NULL","alle","alle","prosent","7","vedvarende_lavinntekt","NULL","0702","NULL"
"2013","NULL","innvandrere","1","prosent","17.2","vedvarende_lavinntekt","NULL","0702","NULL"
"2013","NULL","innvandrere","2","prosent","31.8","vedvarende_lavinntekt","NULL","0702","NULL"
"2013","NULL","innvandrere","alle","prosent","23.9","vedvarende_lavinntekt","NULL","0702","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5.7","vedvarende_lavinntekt","NULL","0702","NULL"
"2013","NULL","alle","alle","prosent","8.9","vedvarende_lavinntekt","NULL","0704","NULL"
"2013","NULL","innvandrere","1","prosent","21.1","vedvarende_lavinntekt","NULL","0704","NULL"
"2013","NULL","innvandrere","2","prosent","31.4","vedvarende_lavinntekt","NULL","0704","NULL"
"2013","NULL","innvandrere","alle","prosent","26.1","vedvarende_lavinntekt","NULL","0704","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.1","vedvarende_lavinntekt","NULL","0704","NULL"
"2013","NULL","alle","alle","prosent","10.2","vedvarende_lavinntekt","NULL","0706","NULL"
"2013","NULL","innvandrere","1","prosent","23.9","vedvarende_lavinntekt","NULL","0706","NULL"
"2013","NULL","innvandrere","2","prosent","32.8","vedvarende_lavinntekt","NULL","0706","NULL"
"2013","NULL","innvandrere","alle","prosent","28.8","vedvarende_lavinntekt","NULL","0706","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0706","NULL"
"2013","NULL","alle","alle","prosent","9.6","vedvarende_lavinntekt","NULL","0709","NULL"
"2013","NULL","innvandrere","1","prosent","20.6","vedvarende_lavinntekt","NULL","0709","NULL"
"2013","NULL","innvandrere","2","prosent","41.4","vedvarende_lavinntekt","NULL","0709","NULL"
"2013","NULL","innvandrere","alle","prosent","31.6","vedvarende_lavinntekt","NULL","0709","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.5","vedvarende_lavinntekt","NULL","0709","NULL"
"2013","NULL","alle","alle","prosent","6.8","vedvarende_lavinntekt","NULL","0711","NULL"
"2013","NULL","innvandrere","1","prosent","16.3","vedvarende_lavinntekt","NULL","0711","NULL"
"2013","NULL","innvandrere","2","prosent","36.1","vedvarende_lavinntekt","NULL","0711","NULL"
"2013","NULL","innvandrere","alle","prosent","22.3","vedvarende_lavinntekt","NULL","0711","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5.4","vedvarende_lavinntekt","NULL","0711","NULL"
"2013","NULL","alle","alle","prosent","6.6","vedvarende_lavinntekt","NULL","0713","NULL"
"2013","NULL","innvandrere","1","prosent","12.3","vedvarende_lavinntekt","NULL","0713","NULL"
"2013","NULL","innvandrere","2","prosent","37.6","vedvarende_lavinntekt","NULL","0713","NULL"
"2013","NULL","innvandrere","alle","prosent","20.8","vedvarende_lavinntekt","NULL","0713","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5.4","vedvarende_lavinntekt","NULL","0713","NULL"
"2013","NULL","alle","alle","prosent","7.9","vedvarende_lavinntekt","NULL","0714","NULL"
"2013","NULL","innvandrere","1","prosent","25.8","vedvarende_lavinntekt","NULL","0714","NULL"
"2013","NULL","innvandrere","2","prosent",":","vedvarende_lavinntekt","NULL","0714","NULL"
"2013","NULL","innvandrere","alle","prosent","22.9","vedvarende_lavinntekt","NULL","0714","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7","vedvarende_lavinntekt","NULL","0714","NULL"
"2013","NULL","alle","alle","prosent","8","vedvarende_lavinntekt","NULL","0716","NULL"
"2013","NULL","innvandrere","1","prosent","23.1","vedvarende_lavinntekt","NULL","0716","NULL"
"2013","NULL","innvandrere","2","prosent","34.7","vedvarende_lavinntekt","NULL","0716","NULL"
"2013","NULL","innvandrere","alle","prosent","27.5","vedvarende_lavinntekt","NULL","0716","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.4","vedvarende_lavinntekt","NULL","0716","NULL"
"2013","NULL","alle","alle","prosent","8.2","vedvarende_lavinntekt","NULL","0719","NULL"
"2013","NULL","innvandrere","1","prosent","30.7","vedvarende_lavinntekt","NULL","0719","NULL"
"2013","NULL","innvandrere","2","prosent","37.5","vedvarende_lavinntekt","NULL","0719","NULL"
"2013","NULL","innvandrere","alle","prosent","32.9","vedvarende_lavinntekt","NULL","0719","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.3","vedvarende_lavinntekt","NULL","0719","NULL"
"2013","NULL","alle","alle","prosent","8.8","vedvarende_lavinntekt","NULL","0720","NULL"
"2013","NULL","innvandrere","1","prosent","27.8","vedvarende_lavinntekt","NULL","0720","NULL"
"2013","NULL","innvandrere","2","prosent","39.1","vedvarende_lavinntekt","NULL","0720","NULL"
"2013","NULL","innvandrere","alle","prosent","32.3","vedvarende_lavinntekt","NULL","0720","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","6.4","vedvarende_lavinntekt","NULL","0720","NULL"
"2013","NULL","alle","alle","prosent","7.6","vedvarende_lavinntekt","NULL","0722","NULL"
