tabell_navn;aar;naringsregion_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2015;20;befolkningen_ellers;1;55-66;person;10837;
befolkning_alder;2015;20;befolkningen_ellers;1;67+;person;10649;
befolkning_alder;2015;20;alle;0;0-5;person;6262;
befolkning_alder;2015;20;alle;0;6-15;person;11104;
befolkning_alder;2015;20;alle;0;16-19;person;4419;
befolkning_alder;2015;20;alle;0;20-29;person;10615;
befolkning_alder;2015;20;alle;0;30-54;person;31183;
befolkning_alder;2015;20;alle;0;55-66;person;12557;
befolkning_alder;2015;20;alle;0;67+;person;14049;
befolkning_alder;2015;20;innvandrere;0;0-5;person;265;
befolkning_alder;2015;20;innvandrere;0;6-15;person;986;
befolkning_alder;2015;20;innvandrere;0;16-19;person;496;
befolkning_alder;2015;20;innvandrere;0;20-29;person;2386;
befolkning_alder;2015;20;innvandrere;0;30-54;person;7299;
befolkning_alder;2015;20;innvandrere;0;55-66;person;1234;
befolkning_alder;2015;20;innvandrere;0;67+;person;822;
befolkning_alder;2015;20;befolkningen_ellers;0;0-5;person;5997;
befolkning_alder;2015;20;befolkningen_ellers;0;6-15;person;10118;
befolkning_alder;2015;20;befolkningen_ellers;0;16-19;person;3923;
befolkning_alder;2015;20;befolkningen_ellers;0;20-29;person;8229;
befolkning_alder;2015;20;befolkningen_ellers;0;30-54;person;23884;
befolkning_alder;2015;20;befolkningen_ellers;0;55-66;person;11323;
befolkning_alder;2015;20;befolkningen_ellers;0;67+;person;13227;
befolkning_alder;2015;21;alle;alle;0-5;person;1134;
befolkning_alder;2015;21;alle;alle;6-15;person;2423;
befolkning_alder;2015;21;alle;alle;16-19;person;1051;
befolkning_alder;2015;21;alle;alle;20-29;person;2366;
befolkning_alder;2015;21;alle;alle;30-54;person;6676;
befolkning_alder;2015;21;alle;alle;55-66;person;3252;
befolkning_alder;2015;21;alle;alle;67+;person;3664;
befolkning_alder;2015;21;innvandrere;alle;0-5;person;61;
befolkning_alder;2015;21;innvandrere;alle;6-15;person;246;
befolkning_alder;2015;21;innvandrere;alle;16-19;person;103;
befolkning_alder;2015;21;innvandrere;alle;20-29;person;510;
befolkning_alder;2015;21;innvandrere;alle;30-54;person;1371;
befolkning_alder;2015;21;innvandrere;alle;55-66;person;219;
befolkning_alder;2015;21;innvandrere;alle;67+;person;103;
befolkning_alder;2015;21;befolkningen_ellers;alle;0-5;person;1073;
befolkning_alder;2015;21;befolkningen_ellers;alle;6-15;person;2177;
befolkning_alder;2015;21;befolkningen_ellers;alle;16-19;person;948;
befolkning_alder;2015;21;befolkningen_ellers;alle;20-29;person;1856;
befolkning_alder;2015;21;befolkningen_ellers;alle;30-54;person;5305;
befolkning_alder;2015;21;befolkningen_ellers;alle;55-66;person;3033;
befolkning_alder;2015;21;befolkningen_ellers;alle;67+;person;3561;
befolkning_alder;2015;21;alle;1;0-5;person;576;
befolkning_alder;2015;21;alle;1;6-15;person;1240;
befolkning_alder;2015;21;alle;1;16-19;person;537;
befolkning_alder;2015;21;alle;1;20-29;person;1240;
befolkning_alder;2015;21;alle;1;30-54;person;3441;
befolkning_alder;2015;21;alle;1;55-66;person;1628;
befolkning_alder;2015;21;alle;1;67+;person;1672;
befolkning_alder;2015;21;innvandrere;1;0-5;person;38;
befolkning_alder;2015;21;innvandrere;1;6-15;person;132;
befolkning_alder;2015;21;innvandrere;1;16-19;person;52;
befolkning_alder;2015;21;innvandrere;1;20-29;person;252;
befolkning_alder;2015;21;innvandrere;1;30-54;person;742;
befolkning_alder;2015;21;innvandrere;1;55-66;person;102;
befolkning_alder;2015;21;innvandrere;1;67+;person;45;
befolkning_alder;2015;21;befolkningen_ellers;1;0-5;person;538;
befolkning_alder;2015;21;befolkningen_ellers;1;6-15;person;1108;
befolkning_alder;2015;21;befolkningen_ellers;1;16-19;person;485;
befolkning_alder;2015;21;befolkningen_ellers;1;20-29;person;988;
befolkning_alder;2015;21;befolkningen_ellers;1;30-54;person;2699;
befolkning_alder;2015;21;befolkningen_ellers;1;55-66;person;1526;
befolkning_alder;2015;21;befolkningen_ellers;1;67+;person;1627;
befolkning_alder;2015;21;alle;0;0-5;person;558;
befolkning_alder;2015;21;alle;0;6-15;person;1183;
befolkning_alder;2015;21;alle;0;16-19;person;514;
befolkning_alder;2015;21;alle;0;20-29;person;1126;
befolkning_alder;2015;21;alle;0;30-54;person;3235;
befolkning_alder;2015;21;alle;0;55-66;person;1624;
befolkning_alder;2015;21;alle;0;67+;person;1992;
befolkning_alder;2015;21;innvandrere;0;0-5;person;23;
befolkning_alder;2015;21;innvandrere;0;6-15;person;114;
befolkning_alder;2015;21;innvandrere;0;16-19;person;51;
befolkning_alder;2015;21;innvandrere;0;20-29;person;258;
befolkning_alder;2015;21;innvandrere;0;30-54;person;629;
befolkning_alder;2015;21;innvandrere;0;55-66;person;117;
befolkning_alder;2015;21;innvandrere;0;67+;person;58;
befolkning_alder;2015;21;befolkningen_ellers;0;0-5;person;535;
befolkning_alder;2015;21;befolkningen_ellers;0;6-15;person;1069;
befolkning_alder;2015;21;befolkningen_ellers;0;16-19;person;463;
befolkning_alder;2015;21;befolkningen_ellers;0;20-29;person;868;
befolkning_alder;2015;21;befolkningen_ellers;0;30-54;person;2606;
befolkning_alder;2015;21;befolkningen_ellers;0;55-66;person;1507;
befolkning_alder;2015;21;befolkningen_ellers;0;67+;person;1934;
befolkning_alder;2015;22;alle;alle;0-5;person;2265;
befolkning_alder;2015;22;alle;alle;6-15;person;3975;
befolkning_alder;2015;22;alle;alle;16-19;person;1604;
befolkning_alder;2015;22;alle;alle;20-29;person;4105;
befolkning_alder;2015;22;alle;alle;30-54;person;11249;
befolkning_alder;2015;22;alle;alle;55-66;person;4911;
befolkning_alder;2015;22;alle;alle;67+;person;5189;
befolkning_alder;2015;22;innvandrere;alle;0-5;person;133;
befolkning_alder;2015;22;innvandrere;alle;6-15;person;372;
befolkning_alder;2015;22;innvandrere;alle;16-19;person;159;
befolkning_alder;2015;22;innvandrere;alle;20-29;person;770;
befolkning_alder;2015;22;innvandrere;alle;30-54;person;2203;
befolkning_alder;2015;22;innvandrere;alle;55-66;person;306;
befolkning_alder;2015;22;innvandrere;alle;67+;person;183;
befolkning_alder;2015;22;befolkningen_ellers;alle;0-5;person;2132;
befolkning_alder;2015;22;befolkningen_ellers;alle;6-15;person;3603;
befolkning_alder;2015;22;befolkningen_ellers;alle;16-19;person;1445;
befolkning_alder;2015;22;befolkningen_ellers;alle;20-29;person;3335;
befolkning_alder;2015;22;befolkningen_ellers;alle;30-54;person;9046;
befolkning_alder;2015;22;befolkningen_ellers;alle;55-66;person;4605;
befolkning_alder;2015;22;befolkningen_ellers;alle;67+;person;5006;
befolkning_alder;2015;22;alle;1;0-5;person;1147;
befolkning_alder;2015;22;alle;1;6-15;person;2072;
befolkning_alder;2015;22;alle;1;16-19;person;857;
befolkning_alder;2015;22;alle;1;20-29;person;2202;
befolkning_alder;2015;22;alle;1;30-54;person;5802;
befolkning_alder;2015;22;alle;1;55-66;person;2492;
befolkning_alder;2015;22;alle;1;67+;person;2363;
befolkning_alder;2015;22;innvandrere;1;0-5;person;69;
befolkning_alder;2015;22;innvandrere;1;6-15;person;197;
befolkning_alder;2015;22;innvandrere;1;16-19;person;91;
befolkning_alder;2015;22;innvandrere;1;20-29;person;395;
befolkning_alder;2015;22;innvandrere;1;30-54;person;1131;
befolkning_alder;2015;22;innvandrere;1;55-66;person;164;
befolkning_alder;2015;22;innvandrere;1;67+;person;65;
befolkning_alder;2015;22;befolkningen_ellers;1;0-5;person;1078;
befolkning_alder;2015;22;befolkningen_ellers;1;6-15;person;1875;
befolkning_alder;2015;22;befolkningen_ellers;1;16-19;person;766;
befolkning_alder;2015;22;befolkningen_ellers;1;20-29;person;1807;
befolkning_alder;2015;22;befolkningen_ellers;1;30-54;person;4671;
befolkning_alder;2015;22;befolkningen_ellers;1;55-66;person;2328;
befolkning_alder;2015;22;befolkningen_ellers;1;67+;person;2298;
befolkning_alder;2015;22;alle;0;0-5;person;1118;
befolkning_alder;2015;22;alle;0;6-15;person;1903;
befolkning_alder;2015;22;alle;0;16-19;person;747;
befolkning_alder;2015;22;alle;0;20-29;person;1903;
befolkning_alder;2015;22;alle;0;30-54;person;5447;
befolkning_alder;2015;22;alle;0;55-66;person;2419;
befolkning_alder;2015;22;alle;0;67+;person;2826;
befolkning_alder;2015;22;innvandrere;0;0-5;person;64;
befolkning_alder;2015;22;innvandrere;0;6-15;person;175;
befolkning_alder;2015;22;innvandrere;0;16-19;person;68;
befolkning_alder;2015;22;innvandrere;0;20-29;person;375;
befolkning_alder;2015;22;innvandrere;0;30-54;person;1072;
befolkning_alder;2015;22;innvandrere;0;55-66;person;142;
befolkning_alder;2015;22;innvandrere;0;67+;person;118;
befolkning_alder;2015;22;befolkningen_ellers;0;0-5;person;1054;
befolkning_alder;2015;22;befolkningen_ellers;0;6-15;person;1728;
befolkning_alder;2015;22;befolkningen_ellers;0;16-19;person;679;
befolkning_alder;2015;22;befolkningen_ellers;0;20-29;person;1528;
befolkning_alder;2015;22;befolkningen_ellers;0;30-54;person;4375;
befolkning_alder;2015;22;befolkningen_ellers;0;55-66;person;2277;
befolkning_alder;2015;22;befolkningen_ellers;0;67+;person;2708;
befolkning_alder;2015;23;alle;alle;0-5;person;1255;
befolkning_alder;2015;23;alle;alle;6-15;person;2211;
befolkning_alder;2015;23;alle;alle;16-19;person;906;
befolkning_alder;2015;23;alle;alle;20-29;person;2129;
befolkning_alder;2015;23;alle;alle;30-54;person;6433;
befolkning_alder;2015;23;alle;alle;55-66;person;3267;
befolkning_alder;2015;23;alle;alle;67+;person;3272;
befolkning_alder;2015;23;innvandrere;alle;0-5;person;39;
befolkning_alder;2015;23;innvandrere;alle;6-15;person;163;
befolkning_alder;2015;23;innvandrere;alle;16-19;person;62;
befolkning_alder;2015;23;innvandrere;alle;20-29;person;263;
befolkning_alder;2015;23;innvandrere;alle;30-54;person;870;
befolkning_alder;2015;23;innvandrere;alle;55-66;person;145;
befolkning_alder;2015;23;innvandrere;alle;67+;person;91;
befolkning_alder;2015;23;befolkningen_ellers;alle;0-5;person;1216;
befolkning_alder;2015;23;befolkningen_ellers;alle;6-15;person;2048;
befolkning_alder;2015;23;befolkningen_ellers;alle;16-19;person;844;
befolkning_alder;2015;23;befolkningen_ellers;alle;20-29;person;1866;
befolkning_alder;2015;23;befolkningen_ellers;alle;30-54;person;5563;
befolkning_alder;2015;23;befolkningen_ellers;alle;55-66;person;3122;
befolkning_alder;2015;23;befolkningen_ellers;alle;67+;person;3181;
befolkning_alder;2015;23;alle;1;0-5;person;629;
befolkning_alder;2015;23;alle;1;6-15;person;1155;
befolkning_alder;2015;23;alle;1;16-19;person;474;
befolkning_alder;2015;23;alle;1;20-29;person;1087;
befolkning_alder;2015;23;alle;1;30-54;person;3312;
befolkning_alder;2015;23;alle;1;55-66;person;1656;
befolkning_alder;2015;23;alle;1;67+;person;1436;
befolkning_alder;2015;23;innvandrere;1;0-5;person;24;
befolkning_alder;2015;23;innvandrere;1;6-15;person;82;
befolkning_alder;2015;23;innvandrere;1;16-19;person;36;
befolkning_alder;2015;23;innvandrere;1;20-29;person;127;
befolkning_alder;2015;23;innvandrere;1;30-54;person;473;
befolkning_alder;2015;23;innvandrere;1;55-66;person;81;
befolkning_alder;2015;23;innvandrere;1;67+;person;36;
befolkning_alder;2015;23;befolkningen_ellers;1;0-5;person;605;
befolkning_alder;2015;23;befolkningen_ellers;1;6-15;person;1073;
befolkning_alder;2015;23;befolkningen_ellers;1;16-19;person;438;
befolkning_alder;2015;23;befolkningen_ellers;1;20-29;person;960;
befolkning_alder;2015;23;befolkningen_ellers;1;30-54;person;2839;
befolkning_alder;2015;23;befolkningen_ellers;1;55-66;person;1575;
befolkning_alder;2015;23;befolkningen_ellers;1;67+;person;1400;
befolkning_alder;2015;23;alle;0;0-5;person;626;
befolkning_alder;2015;23;alle;0;6-15;person;1056;
befolkning_alder;2015;23;alle;0;16-19;person;432;
befolkning_alder;2015;23;alle;0;20-29;person;1042;
befolkning_alder;2015;23;alle;0;30-54;person;3121;
befolkning_alder;2015;23;alle;0;55-66;person;1611;
befolkning_alder;2015;23;alle;0;67+;person;1836;
befolkning_alder;2015;23;innvandrere;0;0-5;person;15;
befolkning_alder;2015;23;innvandrere;0;6-15;person;81;
befolkning_alder;2015;23;innvandrere;0;16-19;person;26;
befolkning_alder;2015;23;innvandrere;0;20-29;person;136;
befolkning_alder;2015;23;innvandrere;0;30-54;person;397;
befolkning_alder;2015;23;innvandrere;0;55-66;person;64;
befolkning_alder;2015;23;innvandrere;0;67+;person;55;
befolkning_alder;2015;23;befolkningen_ellers;0;0-5;person;611;
befolkning_alder;2015;23;befolkningen_ellers;0;6-15;person;975;
befolkning_alder;2015;23;befolkningen_ellers;0;16-19;person;406;
befolkning_alder;2015;23;befolkningen_ellers;0;20-29;person;906;
befolkning_alder;2015;23;befolkningen_ellers;0;30-54;person;2724;
befolkning_alder;2015;23;befolkningen_ellers;0;55-66;person;1547;
befolkning_alder;2015;23;befolkningen_ellers;0;67+;person;1781;
befolkning_alder;2015;24;alle;alle;0-5;person;2379;
befolkning_alder;2015;24;alle;alle;6-15;person;4038;
befolkning_alder;2015;24;alle;alle;16-19;person;1731;
befolkning_alder;2015;24;alle;alle;20-29;person;4335;
befolkning_alder;2015;24;alle;alle;30-54;person;12301;
befolkning_alder;2015;24;alle;alle;55-66;person;5880;
befolkning_alder;2015;24;alle;alle;67+;person;5746;
befolkning_alder;2015;24;innvandrere;alle;0-5;person;69;
befolkning_alder;2015;24;innvandrere;alle;6-15;person;324;
befolkning_alder;2015;24;innvandrere;alle;16-19;person;173;
befolkning_alder;2015;24;innvandrere;alle;20-29;person;702;
befolkning_alder;2015;24;innvandrere;alle;30-54;person;2120;
befolkning_alder;2015;24;innvandrere;alle;55-66;person;397;
befolkning_alder;2015;24;innvandrere;alle;67+;person;224;
befolkning_alder;2015;24;befolkningen_ellers;alle;0-5;person;2310;
befolkning_alder;2015;24;befolkningen_ellers;alle;6-15;person;3714;
befolkning_alder;2015;24;befolkningen_ellers;alle;16-19;person;1558;
befolkning_alder;2015;24;befolkningen_ellers;alle;20-29;person;3633;
befolkning_alder;2015;24;befolkningen_ellers;alle;30-54;person;10181;
befolkning_alder;2015;24;befolkningen_ellers;alle;55-66;person;5483;
befolkning_alder;2015;24;befolkningen_ellers;alle;67+;person;5522;
befolkning_alder;2015;24;alle;1;0-5;person;1229;
befolkning_alder;2015;24;alle;1;6-15;person;2094;
befolkning_alder;2015;24;alle;1;16-19;person;925;
befolkning_alder;2015;24;alle;1;20-29;person;2230;
befolkning_alder;2015;24;alle;1;30-54;person;6209;
befolkning_alder;2015;24;alle;1;55-66;person;2980;
befolkning_alder;2015;24;alle;1;67+;person;2584;
befolkning_alder;2015;24;innvandrere;1;0-5;person;42;
befolkning_alder;2015;24;innvandrere;1;6-15;person;168;
befolkning_alder;2015;24;innvandrere;1;16-19;person;90;
befolkning_alder;2015;24;innvandrere;1;20-29;person;339;
befolkning_alder;2015;24;innvandrere;1;30-54;person;1089;
befolkning_alder;2015;24;innvandrere;1;55-66;person;218;
befolkning_alder;2015;24;innvandrere;1;67+;person;89;
befolkning_alder;2015;24;befolkningen_ellers;1;0-5;person;1187;
befolkning_alder;2015;24;befolkningen_ellers;1;6-15;person;1926;
befolkning_alder;2015;24;befolkningen_ellers;1;16-19;person;835;
befolkning_alder;2015;24;befolkningen_ellers;1;20-29;person;1891;
befolkning_alder;2015;24;befolkningen_ellers;1;30-54;person;5120;
befolkning_alder;2015;24;befolkningen_ellers;1;55-66;person;2762;
befolkning_alder;2015;24;befolkningen_ellers;1;67+;person;2495;
befolkning_alder;2015;24;alle;0;0-5;person;1150;
befolkning_alder;2015;24;alle;0;6-15;person;1944;
befolkning_alder;2015;24;alle;0;16-19;person;806;
befolkning_alder;2015;24;alle;0;20-29;person;2105;
befolkning_alder;2015;24;alle;0;30-54;person;6092;
befolkning_alder;2015;24;alle;0;55-66;person;2900;
befolkning_alder;2015;24;alle;0;67+;person;3162;
befolkning_alder;2015;24;innvandrere;0;0-5;person;27;
befolkning_alder;2015;24;innvandrere;0;6-15;person;156;
befolkning_alder;2015;24;innvandrere;0;16-19;person;83;
befolkning_alder;2015;24;innvandrere;0;20-29;person;363;
befolkning_alder;2015;24;innvandrere;0;30-54;person;1031;
befolkning_alder;2015;24;innvandrere;0;55-66;person;179;
befolkning_alder;2015;24;innvandrere;0;67+;person;135;
befolkning_alder;2015;24;befolkningen_ellers;0;0-5;person;1123;
befolkning_alder;2015;24;befolkningen_ellers;0;6-15;person;1788;
befolkning_alder;2015;24;befolkningen_ellers;0;16-19;person;723;
befolkning_alder;2015;24;befolkningen_ellers;0;20-29;person;1742;
befolkning_alder;2015;24;befolkningen_ellers;0;30-54;person;5061;
befolkning_alder;2015;24;befolkningen_ellers;0;55-66;person;2721;
befolkning_alder;2015;24;befolkningen_ellers;0;67+;person;3027;
befolkning_alder;2015;25;alle;alle;0-5;person;9062;
befolkning_alder;2015;25;alle;alle;6-15;person;16336;
befolkning_alder;2015;25;alle;alle;16-19;person;7105;
befolkning_alder;2015;25;alle;alle;20-29;person;16484;
befolkning_alder;2015;25;alle;alle;30-54;person;46012;
befolkning_alder;2015;25;alle;alle;55-66;person;20130;
befolkning_alder;2015;25;alle;alle;67+;person;20533;
befolkning_alder;2015;25;innvandrere;alle;0-5;person;234;
befolkning_alder;2015;25;innvandrere;alle;6-15;person;1020;
befolkning_alder;2015;25;innvandrere;alle;16-19;person;612;
befolkning_alder;2015;25;innvandrere;alle;20-29;person;2589;
befolkning_alder;2015;25;innvandrere;alle;30-54;person;7455;
befolkning_alder;2015;25;innvandrere;alle;55-66;person;1373;
befolkning_alder;2015;25;innvandrere;alle;67+;person;1002;
befolkning_alder;2015;25;befolkningen_ellers;alle;0-5;person;8828;
befolkning_alder;2015;25;befolkningen_ellers;alle;6-15;person;15316;
befolkning_alder;2015;25;befolkningen_ellers;alle;16-19;person;6493;
befolkning_alder;2015;25;befolkningen_ellers;alle;20-29;person;13895;
befolkning_alder;2015;25;befolkningen_ellers;alle;30-54;person;38557;
befolkning_alder;2015;25;befolkningen_ellers;alle;55-66;person;18757;
befolkning_alder;2015;25;befolkningen_ellers;alle;67+;person;19531;
befolkning_alder;2015;25;alle;1;0-5;person;4758;
befolkning_alder;2015;25;alle;1;6-15;person;8462;
befolkning_alder;2015;25;alle;1;16-19;person;3650;
befolkning_alder;2015;25;alle;1;20-29;person;8392;
befolkning_alder;2015;25;alle;1;30-54;person;23249;
befolkning_alder;2015;25;alle;1;55-66;person;9919;
befolkning_alder;2015;25;alle;1;67+;person;9090;
befolkning_alder;2015;25;innvandrere;1;0-5;person;129;
befolkning_alder;2015;25;innvandrere;1;6-15;person;543;
befolkning_alder;2015;25;innvandrere;1;16-19;person;331;
befolkning_alder;2015;25;innvandrere;1;20-29;person;1270;
befolkning_alder;2015;25;innvandrere;1;30-54;person;3853;
befolkning_alder;2015;25;innvandrere;1;55-66;person;691;
befolkning_alder;2015;25;innvandrere;1;67+;person;430;
befolkning_alder;2015;25;befolkningen_ellers;1;0-5;person;4629;
befolkning_alder;2015;25;befolkningen_ellers;1;6-15;person;7919;
befolkning_alder;2015;25;befolkningen_ellers;1;16-19;person;3319;
befolkning_alder;2015;25;befolkningen_ellers;1;20-29;person;7122;
befolkning_alder;2015;25;befolkningen_ellers;1;30-54;person;19396;
befolkning_alder;2015;25;befolkningen_ellers;1;55-66;person;9228;
befolkning_alder;2015;25;befolkningen_ellers;1;67+;person;8660;
befolkning_alder;2015;25;alle;0;0-5;person;4304;
befolkning_alder;2015;25;alle;0;6-15;person;7874;
befolkning_alder;2015;25;alle;0;16-19;person;3455;
befolkning_alder;2015;25;alle;0;20-29;person;8092;
befolkning_alder;2015;25;alle;0;30-54;person;22763;
befolkning_alder;2015;25;alle;0;55-66;person;10211;
befolkning_alder;2015;25;alle;0;67+;person;11443;
befolkning_alder;2015;25;innvandrere;0;0-5;person;105;
befolkning_alder;2015;25;innvandrere;0;6-15;person;477;
befolkning_alder;2015;25;innvandrere;0;16-19;person;281;
befolkning_alder;2015;25;innvandrere;0;20-29;person;1319;
befolkning_alder;2015;25;innvandrere;0;30-54;person;3602;
befolkning_alder;2015;25;innvandrere;0;55-66;person;682;
befolkning_alder;2015;25;innvandrere;0;67+;person;572;
befolkning_alder;2015;25;befolkningen_ellers;0;0-5;person;4199;
befolkning_alder;2015;25;befolkningen_ellers;0;6-15;person;7397;
befolkning_alder;2015;25;befolkningen_ellers;0;16-19;person;3174;
befolkning_alder;2015;25;befolkningen_ellers;0;20-29;person;6773;
befolkning_alder;2015;25;befolkningen_ellers;0;30-54;person;19161;
befolkning_alder;2015;25;befolkningen_ellers;0;55-66;person;9529;
befolkning_alder;2015;25;befolkningen_ellers;0;67+;person;10871;
befolkning_alder;2015;26;alle;alle;0-5;person;5859;
befolkning_alder;2015;26;alle;alle;6-15;person;10890;
befolkning_alder;2015;26;alle;alle;16-19;person;4947;
befolkning_alder;2015;26;alle;alle;20-29;person;10280;
befolkning_alder;2015;26;alle;alle;30-54;person;30334;
befolkning_alder;2015;26;alle;alle;55-66;person;14138;
befolkning_alder;2015;26;alle;alle;67+;person;14802;
befolkning_alder;2015;26;innvandrere;alle;0-5;person;172;
befolkning_alder;2015;26;innvandrere;alle;6-15;person;813;
befolkning_alder;2015;26;innvandrere;alle;16-19;person;458;
befolkning_alder;2015;26;innvandrere;alle;20-29;person;1779;
befolkning_alder;2015;26;innvandrere;alle;30-54;person;5532;
befolkning_alder;2015;26;innvandrere;alle;55-66;person;956;
befolkning_alder;2015;26;innvandrere;alle;67+;person;694;
befolkning_alder;2015;26;befolkningen_ellers;alle;0-5;person;5687;
befolkning_alder;2015;26;befolkningen_ellers;alle;6-15;person;10077;
befolkning_alder;2015;26;befolkningen_ellers;alle;16-19;person;4489;
befolkning_alder;2015;26;befolkningen_ellers;alle;20-29;person;8501;
befolkning_alder;2015;26;befolkningen_ellers;alle;30-54;person;24802;
befolkning_alder;2015;26;befolkningen_ellers;alle;55-66;person;13182;
befolkning_alder;2015;26;befolkningen_ellers;alle;67+;person;14108;
befolkning_alder;2015;26;alle;1;0-5;person;2998;
befolkning_alder;2015;26;alle;1;6-15;person;5602;
befolkning_alder;2015;26;alle;1;16-19;person;2636;
befolkning_alder;2015;26;alle;1;20-29;person;5345;
befolkning_alder;2015;26;alle;1;30-54;person;15182;
befolkning_alder;2015;26;alle;1;55-66;person;7015;
befolkning_alder;2015;26;alle;1;67+;person;6509;
befolkning_alder;2015;26;innvandrere;1;0-5;person;92;
befolkning_alder;2015;26;innvandrere;1;6-15;person;445;
befolkning_alder;2015;26;innvandrere;1;16-19;person;265;
befolkning_alder;2015;26;innvandrere;1;20-29;person;896;
befolkning_alder;2015;26;innvandrere;1;30-54;person;2841;
befolkning_alder;2015;26;innvandrere;1;55-66;person;484;
befolkning_alder;2015;26;innvandrere;1;67+;person;295;
befolkning_alder;2015;26;befolkningen_ellers;1;0-5;person;2906;
befolkning_alder;2015;26;befolkningen_ellers;1;6-15;person;5157;
befolkning_alder;2015;26;befolkningen_ellers;1;16-19;person;2371;
befolkning_alder;2015;26;befolkningen_ellers;1;20-29;person;4449;
befolkning_alder;2015;26;befolkningen_ellers;1;30-54;person;12341;
befolkning_alder;2015;26;befolkningen_ellers;1;55-66;person;6531;
befolkning_alder;2015;26;befolkningen_ellers;1;67+;person;6214;
befolkning_alder;2015;26;alle;0;0-5;person;2861;
befolkning_alder;2015;26;alle;0;6-15;person;5288;
befolkning_alder;2015;26;alle;0;16-19;person;2311;
befolkning_alder;2015;26;alle;0;20-29;person;4935;
befolkning_alder;2015;26;alle;0;30-54;person;15152;
befolkning_alder;2015;26;alle;0;55-66;person;7123;
befolkning_alder;2015;26;alle;0;67+;person;8293;
befolkning_alder;2015;26;innvandrere;0;0-5;person;80;
befolkning_alder;2015;26;innvandrere;0;6-15;person;368;
befolkning_alder;2015;26;innvandrere;0;16-19;person;193;
befolkning_alder;2015;26;innvandrere;0;20-29;person;883;
befolkning_alder;2015;26;innvandrere;0;30-54;person;2691;
befolkning_alder;2015;26;innvandrere;0;55-66;person;472;
befolkning_alder;2015;26;innvandrere;0;67+;person;399;
befolkning_alder;2015;26;befolkningen_ellers;0;0-5;person;2781;
befolkning_alder;2015;26;befolkningen_ellers;0;6-15;person;4920;
befolkning_alder;2015;26;befolkningen_ellers;0;16-19;person;2118;
befolkning_alder;2015;26;befolkningen_ellers;0;20-29;person;4052;
befolkning_alder;2015;26;befolkningen_ellers;0;30-54;person;12461;
befolkning_alder;2015;26;befolkningen_ellers;0;55-66;person;6651;
befolkning_alder;2015;26;befolkningen_ellers;0;67+;person;7894;
befolkning_alder;2015;27;alle;alle;0-5;person;7723;
befolkning_alder;2015;27;alle;alle;6-15;person;14145;
befolkning_alder;2015;27;alle;alle;16-19;person;6354;
befolkning_alder;2015;27;alle;alle;20-29;person;14903;
befolkning_alder;2015;27;alle;alle;30-54;person;39633;
befolkning_alder;2015;27;alle;alle;55-66;person;18713;
befolkning_alder;2015;27;alle;alle;67+;person;19277;
befolkning_alder;2015;27;innvandrere;alle;0-5;person;208;
befolkning_alder;2015;27;innvandrere;alle;6-15;person;1080;
befolkning_alder;2015;27;innvandrere;alle;16-19;person;641;
befolkning_alder;2015;27;innvandrere;alle;20-29;person;2228;
befolkning_alder;2015;27;innvandrere;alle;30-54;person;6064;
befolkning_alder;2015;27;innvandrere;alle;55-66;person;1228;
befolkning_alder;2015;27;innvandrere;alle;67+;person;796;
befolkning_alder;2015;27;befolkningen_ellers;alle;0-5;person;7515;
befolkning_alder;2015;27;befolkningen_ellers;alle;6-15;person;13065;
befolkning_alder;2015;27;befolkningen_ellers;alle;16-19;person;5713;
befolkning_alder;2015;27;befolkningen_ellers;alle;20-29;person;12675;
befolkning_alder;2015;27;befolkningen_ellers;alle;30-54;person;33569;
befolkning_alder;2015;27;befolkningen_ellers;alle;55-66;person;17485;
befolkning_alder;2015;27;befolkningen_ellers;alle;67+;person;18481;
befolkning_alder;2015;27;alle;1;0-5;person;3987;
befolkning_alder;2015;27;alle;1;6-15;person;7280;
befolkning_alder;2015;27;alle;1;16-19;person;3249;
befolkning_alder;2015;27;alle;1;20-29;person;7741;
befolkning_alder;2015;27;alle;1;30-54;person;20015;
befolkning_alder;2015;27;alle;1;55-66;person;9246;
befolkning_alder;2015;27;alle;1;67+;person;8565;
befolkning_alder;2015;27;innvandrere;1;0-5;person;94;
befolkning_alder;2015;27;innvandrere;1;6-15;person;511;
befolkning_alder;2015;27;innvandrere;1;16-19;person;343;
befolkning_alder;2015;27;innvandrere;1;20-29;person;1204;
befolkning_alder;2015;27;innvandrere;1;30-54;person;3033;
befolkning_alder;2015;27;innvandrere;1;55-66;person;651;
befolkning_alder;2015;27;innvandrere;1;67+;person;344;
befolkning_alder;2015;27;befolkningen_ellers;1;0-5;person;3893;
befolkning_alder;2015;27;befolkningen_ellers;1;6-15;person;6769;
befolkning_alder;2015;27;befolkningen_ellers;1;16-19;person;2906;
befolkning_alder;2015;27;befolkningen_ellers;1;20-29;person;6537;
befolkning_alder;2015;27;befolkningen_ellers;1;30-54;person;16982;
befolkning_alder;2015;27;befolkningen_ellers;1;55-66;person;8595;
befolkning_alder;2015;27;befolkningen_ellers;1;67+;person;8221;
befolkning_alder;2015;27;alle;0;0-5;person;3736;
befolkning_alder;2015;27;alle;0;6-15;person;6865;
befolkning_alder;2015;27;alle;0;16-19;person;3105;
befolkning_alder;2015;27;alle;0;20-29;person;7162;
