tabell_navn;aar;naringsregion_id;innvkat_5;kjonn;enhet;tabellvariabel;
befolkning_hovedgruppe;2015;27;alle;1;person;60083;
befolkning_hovedgruppe;2015;27;innvandrere;1;person;6180;
befolkning_hovedgruppe;2015;27;befolkningen_ellers;1;person;53903;
befolkning_hovedgruppe;2015;27;norskfodte_m_innvf;1;person;1304;
befolkning_hovedgruppe;2015;27;bef_u_innv_og_norskf;1;person;52599;
befolkning_hovedgruppe;2015;27;alle;0;person;60665;
befolkning_hovedgruppe;2015;27;innvandrere;0;person;6065;
befolkning_hovedgruppe;2015;27;befolkningen_ellers;0;person;54600;
befolkning_hovedgruppe;2015;27;norskfodte_m_innvf;0;person;1249;
befolkning_hovedgruppe;2015;27;bef_u_innv_og_norskf;0;person;53351;
befolkning_hovedgruppe;2015;28;alle;alle;person;16953;
befolkning_hovedgruppe;2015;28;innvandrere;alle;person;1715;
befolkning_hovedgruppe;2015;28;befolkningen_ellers;alle;person;15238;
befolkning_hovedgruppe;2015;28;norskfodte_m_innvf;alle;person;245;
befolkning_hovedgruppe;2015;28;bef_u_innv_og_norskf;alle;person;14993;
befolkning_hovedgruppe;2015;28;alle;1;person;8516;
befolkning_hovedgruppe;2015;28;innvandrere;1;person;851;
befolkning_hovedgruppe;2015;28;befolkningen_ellers;1;person;7665;
befolkning_hovedgruppe;2015;28;norskfodte_m_innvf;1;person;132;
befolkning_hovedgruppe;2015;28;bef_u_innv_og_norskf;1;person;7533;
befolkning_hovedgruppe;2015;28;alle;0;person;8437;
befolkning_hovedgruppe;2015;28;innvandrere;0;person;864;
befolkning_hovedgruppe;2015;28;befolkningen_ellers;0;person;7573;
befolkning_hovedgruppe;2015;28;norskfodte_m_innvf;0;person;113;
befolkning_hovedgruppe;2015;28;bef_u_innv_og_norskf;0;person;7460;
befolkning_hovedgruppe;2015;29;alle;alle;person;20106;
befolkning_hovedgruppe;2015;29;innvandrere;alle;person;1819;
befolkning_hovedgruppe;2015;29;befolkningen_ellers;alle;person;18287;
befolkning_hovedgruppe;2015;29;norskfodte_m_innvf;alle;person;260;
befolkning_hovedgruppe;2015;29;bef_u_innv_og_norskf;alle;person;18027;
befolkning_hovedgruppe;2015;29;alle;1;person;10032;
befolkning_hovedgruppe;2015;29;innvandrere;1;person;954;
befolkning_hovedgruppe;2015;29;befolkningen_ellers;1;person;9078;
befolkning_hovedgruppe;2015;29;norskfodte_m_innvf;1;person;133;
befolkning_hovedgruppe;2015;29;bef_u_innv_og_norskf;1;person;8945;
befolkning_hovedgruppe;2015;29;alle;0;person;10074;
befolkning_hovedgruppe;2015;29;innvandrere;0;person;865;
befolkning_hovedgruppe;2015;29;befolkningen_ellers;0;person;9209;
befolkning_hovedgruppe;2015;29;norskfodte_m_innvf;0;person;127;
befolkning_hovedgruppe;2015;29;bef_u_innv_og_norskf;0;person;9082;
befolkning_hovedgruppe;2015;30;alle;alle;person;14146;
befolkning_hovedgruppe;2015;30;innvandrere;alle;person;1081;
befolkning_hovedgruppe;2015;30;befolkningen_ellers;alle;person;13065;
befolkning_hovedgruppe;2015;30;norskfodte_m_innvf;alle;person;116;
befolkning_hovedgruppe;2015;30;bef_u_innv_og_norskf;alle;person;12949;
befolkning_hovedgruppe;2015;30;alle;1;person;7165;
befolkning_hovedgruppe;2015;30;innvandrere;1;person;531;
befolkning_hovedgruppe;2015;30;befolkningen_ellers;1;person;6634;
befolkning_hovedgruppe;2015;30;norskfodte_m_innvf;1;person;64;
befolkning_hovedgruppe;2015;30;bef_u_innv_og_norskf;1;person;6570;
befolkning_hovedgruppe;2015;30;alle;0;person;6981;
befolkning_hovedgruppe;2015;30;innvandrere;0;person;550;
befolkning_hovedgruppe;2015;30;befolkningen_ellers;0;person;6431;
befolkning_hovedgruppe;2015;30;norskfodte_m_innvf;0;person;52;
befolkning_hovedgruppe;2015;30;bef_u_innv_og_norskf;0;person;6379;
befolkning_hovedgruppe;2015;31;alle;alle;person;6940;
befolkning_hovedgruppe;2015;31;innvandrere;alle;person;722;
befolkning_hovedgruppe;2015;31;befolkningen_ellers;alle;person;6218;
befolkning_hovedgruppe;2015;31;norskfodte_m_innvf;alle;person;98;
befolkning_hovedgruppe;2015;31;bef_u_innv_og_norskf;alle;person;6120;
befolkning_hovedgruppe;2015;31;alle;1;person;3548;
befolkning_hovedgruppe;2015;31;innvandrere;1;person;360;
befolkning_hovedgruppe;2015;31;befolkningen_ellers;1;person;3188;
befolkning_hovedgruppe;2015;31;norskfodte_m_innvf;1;person;61;
befolkning_hovedgruppe;2015;31;bef_u_innv_og_norskf;1;person;3127;
befolkning_hovedgruppe;2015;31;alle;0;person;3392;
befolkning_hovedgruppe;2015;31;innvandrere;0;person;362;
befolkning_hovedgruppe;2015;31;befolkningen_ellers;0;person;3030;
befolkning_hovedgruppe;2015;31;norskfodte_m_innvf;0;person;37;
befolkning_hovedgruppe;2015;31;bef_u_innv_og_norskf;0;person;2993;
befolkning_hovedgruppe;2015;32;alle;alle;person;91137;
befolkning_hovedgruppe;2015;32;innvandrere;alle;person;9504;
befolkning_hovedgruppe;2015;32;befolkningen_ellers;alle;person;81633;
befolkning_hovedgruppe;2015;32;norskfodte_m_innvf;alle;person;1438;
befolkning_hovedgruppe;2015;32;bef_u_innv_og_norskf;alle;person;80195;
befolkning_hovedgruppe;2015;32;alle;1;person;45655;
befolkning_hovedgruppe;2015;32;innvandrere;1;person;4898;
befolkning_hovedgruppe;2015;32;befolkningen_ellers;1;person;40757;
befolkning_hovedgruppe;2015;32;norskfodte_m_innvf;1;person;745;
befolkning_hovedgruppe;2015;32;bef_u_innv_og_norskf;1;person;40012;
befolkning_hovedgruppe;2015;32;alle;0;person;45482;
befolkning_hovedgruppe;2015;32;innvandrere;0;person;4606;
befolkning_hovedgruppe;2015;32;befolkningen_ellers;0;person;40876;
befolkning_hovedgruppe;2015;32;norskfodte_m_innvf;0;person;693;
befolkning_hovedgruppe;2015;32;bef_u_innv_og_norskf;0;person;40183;
befolkning_hovedgruppe;2015;33;alle;alle;person;36479;
befolkning_hovedgruppe;2015;33;innvandrere;alle;person;3466;
befolkning_hovedgruppe;2015;33;befolkningen_ellers;alle;person;33013;
befolkning_hovedgruppe;2015;33;norskfodte_m_innvf;alle;person;444;
befolkning_hovedgruppe;2015;33;bef_u_innv_og_norskf;alle;person;32569;
befolkning_hovedgruppe;2015;33;alle;1;person;18481;
befolkning_hovedgruppe;2015;33;innvandrere;1;person;1705;
befolkning_hovedgruppe;2015;33;befolkningen_ellers;1;person;16776;
befolkning_hovedgruppe;2015;33;norskfodte_m_innvf;1;person;241;
befolkning_hovedgruppe;2015;33;bef_u_innv_og_norskf;1;person;16535;
befolkning_hovedgruppe;2015;33;alle;0;person;17998;
befolkning_hovedgruppe;2015;33;innvandrere;0;person;1761;
befolkning_hovedgruppe;2015;33;befolkningen_ellers;0;person;16237;
befolkning_hovedgruppe;2015;33;norskfodte_m_innvf;0;person;203;
befolkning_hovedgruppe;2015;33;bef_u_innv_og_norskf;0;person;16034;
befolkning_hovedgruppe;2015;34;alle;alle;person;25286;
befolkning_hovedgruppe;2015;34;innvandrere;alle;person;2406;
befolkning_hovedgruppe;2015;34;befolkningen_ellers;alle;person;22880;
befolkning_hovedgruppe;2015;34;norskfodte_m_innvf;alle;person;292;
befolkning_hovedgruppe;2015;34;bef_u_innv_og_norskf;alle;person;22588;
befolkning_hovedgruppe;2015;34;alle;1;person;12613;
befolkning_hovedgruppe;2015;34;innvandrere;1;person;1192;
befolkning_hovedgruppe;2015;34;befolkningen_ellers;1;person;11421;
befolkning_hovedgruppe;2015;34;norskfodte_m_innvf;1;person;139;
befolkning_hovedgruppe;2015;34;bef_u_innv_og_norskf;1;person;11282;
befolkning_hovedgruppe;2015;34;alle;0;person;12673;
befolkning_hovedgruppe;2015;34;innvandrere;0;person;1214;
befolkning_hovedgruppe;2015;34;befolkningen_ellers;0;person;11459;
befolkning_hovedgruppe;2015;34;norskfodte_m_innvf;0;person;153;
befolkning_hovedgruppe;2015;34;bef_u_innv_og_norskf;0;person;11306;
befolkning_hovedgruppe;2015;35;alle;alle;person;135802;
befolkning_hovedgruppe;2015;35;innvandrere;alle;person;16384;
befolkning_hovedgruppe;2015;35;befolkningen_ellers;alle;person;119418;
befolkning_hovedgruppe;2015;35;norskfodte_m_innvf;alle;person;3454;
befolkning_hovedgruppe;2015;35;bef_u_innv_og_norskf;alle;person;115964;
befolkning_hovedgruppe;2015;35;alle;1;person;68064;
befolkning_hovedgruppe;2015;35;innvandrere;1;person;8461;
befolkning_hovedgruppe;2015;35;befolkningen_ellers;1;person;59603;
befolkning_hovedgruppe;2015;35;norskfodte_m_innvf;1;person;1838;
befolkning_hovedgruppe;2015;35;bef_u_innv_og_norskf;1;person;57765;
befolkning_hovedgruppe;2015;35;alle;0;person;67738;
befolkning_hovedgruppe;2015;35;innvandrere;0;person;7923;
befolkning_hovedgruppe;2015;35;befolkningen_ellers;0;person;59815;
befolkning_hovedgruppe;2015;35;norskfodte_m_innvf;0;person;1616;
befolkning_hovedgruppe;2015;35;bef_u_innv_og_norskf;0;person;58199;
befolkning_hovedgruppe;2015;36;alle;alle;person;24333;
befolkning_hovedgruppe;2015;36;innvandrere;alle;person;2340;
befolkning_hovedgruppe;2015;36;befolkningen_ellers;alle;person;21993;
befolkning_hovedgruppe;2015;36;norskfodte_m_innvf;alle;person;280;
befolkning_hovedgruppe;2015;36;bef_u_innv_og_norskf;alle;person;21713;
befolkning_hovedgruppe;2015;36;alle;1;person;12315;
befolkning_hovedgruppe;2015;36;innvandrere;1;person;1237;
befolkning_hovedgruppe;2015;36;befolkningen_ellers;1;person;11078;
befolkning_hovedgruppe;2015;36;norskfodte_m_innvf;1;person;148;
befolkning_hovedgruppe;2015;36;bef_u_innv_og_norskf;1;person;10930;
befolkning_hovedgruppe;2015;36;alle;0;person;12018;
befolkning_hovedgruppe;2015;36;innvandrere;0;person;1103;
befolkning_hovedgruppe;2015;36;befolkningen_ellers;0;person;10915;
befolkning_hovedgruppe;2015;36;norskfodte_m_innvf;0;person;132;
befolkning_hovedgruppe;2015;36;bef_u_innv_og_norskf;0;person;10783;
befolkning_hovedgruppe;2015;37;alle;alle;person;104049;
befolkning_hovedgruppe;2015;37;innvandrere;alle;person;11117;
befolkning_hovedgruppe;2015;37;befolkningen_ellers;alle;person;92932;
befolkning_hovedgruppe;2015;37;norskfodte_m_innvf;alle;person;1405;
befolkning_hovedgruppe;2015;37;bef_u_innv_og_norskf;alle;person;91527;
befolkning_hovedgruppe;2015;37;alle;1;person;52909;
befolkning_hovedgruppe;2015;37;innvandrere;1;person;6098;
befolkning_hovedgruppe;2015;37;befolkningen_ellers;1;person;46811;
befolkning_hovedgruppe;2015;37;norskfodte_m_innvf;1;person;732;
befolkning_hovedgruppe;2015;37;bef_u_innv_og_norskf;1;person;46079;
befolkning_hovedgruppe;2015;37;alle;0;person;51140;
befolkning_hovedgruppe;2015;37;innvandrere;0;person;5019;
befolkning_hovedgruppe;2015;37;befolkningen_ellers;0;person;46121;
befolkning_hovedgruppe;2015;37;norskfodte_m_innvf;0;person;673;
befolkning_hovedgruppe;2015;37;bef_u_innv_og_norskf;0;person;45448;
befolkning_hovedgruppe;2015;38;alle;alle;person;23427;
befolkning_hovedgruppe;2015;38;innvandrere;alle;person;2455;
befolkning_hovedgruppe;2015;38;befolkningen_ellers;alle;person;20972;
befolkning_hovedgruppe;2015;38;norskfodte_m_innvf;alle;person;315;
befolkning_hovedgruppe;2015;38;bef_u_innv_og_norskf;alle;person;20657;
befolkning_hovedgruppe;2015;38;alle;1;person;11914;
befolkning_hovedgruppe;2015;38;innvandrere;1;person;1287;
befolkning_hovedgruppe;2015;38;befolkningen_ellers;1;person;10627;
befolkning_hovedgruppe;2015;38;norskfodte_m_innvf;1;person;147;
befolkning_hovedgruppe;2015;38;bef_u_innv_og_norskf;1;person;10480;
befolkning_hovedgruppe;2015;38;alle;0;person;11513;
befolkning_hovedgruppe;2015;38;innvandrere;0;person;1168;
befolkning_hovedgruppe;2015;38;befolkningen_ellers;0;person;10345;
befolkning_hovedgruppe;2015;38;norskfodte_m_innvf;0;person;168;
befolkning_hovedgruppe;2015;38;bef_u_innv_og_norskf;0;person;10177;
befolkning_hovedgruppe;2015;39;alle;alle;person;314493;
befolkning_hovedgruppe;2015;39;innvandrere;alle;person;50477;
befolkning_hovedgruppe;2015;39;befolkningen_ellers;alle;person;264016;
befolkning_hovedgruppe;2015;39;norskfodte_m_innvf;alle;person;8936;
befolkning_hovedgruppe;2015;39;bef_u_innv_og_norskf;alle;person;255080;
befolkning_hovedgruppe;2015;39;alle;1;person;160085;
befolkning_hovedgruppe;2015;39;innvandrere;1;person;27523;
befolkning_hovedgruppe;2015;39;befolkningen_ellers;1;person;132562;
befolkning_hovedgruppe;2015;39;norskfodte_m_innvf;1;person;4593;
befolkning_hovedgruppe;2015;39;bef_u_innv_og_norskf;1;person;127969;
befolkning_hovedgruppe;2015;39;alle;0;person;154408;
befolkning_hovedgruppe;2015;39;innvandrere;0;person;22954;
befolkning_hovedgruppe;2015;39;befolkningen_ellers;0;person;131454;
befolkning_hovedgruppe;2015;39;norskfodte_m_innvf;0;person;4343;
befolkning_hovedgruppe;2015;39;bef_u_innv_og_norskf;0;person;127111;
befolkning_hovedgruppe;2015;40;alle;alle;person;275112;
befolkning_hovedgruppe;2015;40;innvandrere;alle;person;38241;
befolkning_hovedgruppe;2015;40;befolkningen_ellers;alle;person;236871;
befolkning_hovedgruppe;2015;40;norskfodte_m_innvf;alle;person;6471;
befolkning_hovedgruppe;2015;40;bef_u_innv_og_norskf;alle;person;230400;
befolkning_hovedgruppe;2015;40;alle;1;person;138566;
befolkning_hovedgruppe;2015;40;innvandrere;1;person;20912;
befolkning_hovedgruppe;2015;40;befolkningen_ellers;1;person;117654;
befolkning_hovedgruppe;2015;40;norskfodte_m_innvf;1;person;3312;
befolkning_hovedgruppe;2015;40;bef_u_innv_og_norskf;1;person;114342;
befolkning_hovedgruppe;2015;40;alle;0;person;136546;
befolkning_hovedgruppe;2015;40;innvandrere;0;person;17329;
befolkning_hovedgruppe;2015;40;befolkningen_ellers;0;person;119217;
befolkning_hovedgruppe;2015;40;norskfodte_m_innvf;0;person;3159;
befolkning_hovedgruppe;2015;40;bef_u_innv_og_norskf;0;person;116058;
befolkning_hovedgruppe;2015;41;alle;alle;person;25378;
befolkning_hovedgruppe;2015;41;innvandrere;alle;person;2312;
befolkning_hovedgruppe;2015;41;befolkningen_ellers;alle;person;23066;
befolkning_hovedgruppe;2015;41;norskfodte_m_innvf;alle;person;324;
befolkning_hovedgruppe;2015;41;bef_u_innv_og_norskf;alle;person;22742;
befolkning_hovedgruppe;2015;41;alle;1;person;12895;
befolkning_hovedgruppe;2015;41;innvandrere;1;person;1186;
befolkning_hovedgruppe;2015;41;befolkningen_ellers;1;person;11709;
befolkning_hovedgruppe;2015;41;norskfodte_m_innvf;1;person;156;
befolkning_hovedgruppe;2015;41;bef_u_innv_og_norskf;1;person;11553;
befolkning_hovedgruppe;2015;41;alle;0;person;12483;
befolkning_hovedgruppe;2015;41;innvandrere;0;person;1126;
befolkning_hovedgruppe;2015;41;befolkningen_ellers;0;person;11357;
befolkning_hovedgruppe;2015;41;norskfodte_m_innvf;0;person;168;
befolkning_hovedgruppe;2015;41;bef_u_innv_og_norskf;0;person;11189;
befolkning_hovedgruppe;2015;42;alle;alle;person;22980;
befolkning_hovedgruppe;2015;42;innvandrere;alle;person;2201;
befolkning_hovedgruppe;2015;42;befolkningen_ellers;alle;person;20779;
befolkning_hovedgruppe;2015;42;norskfodte_m_innvf;alle;person;233;
befolkning_hovedgruppe;2015;42;bef_u_innv_og_norskf;alle;person;20546;
befolkning_hovedgruppe;2015;42;alle;1;person;11592;
befolkning_hovedgruppe;2015;42;innvandrere;1;person;1128;
befolkning_hovedgruppe;2015;42;befolkningen_ellers;1;person;10464;
befolkning_hovedgruppe;2015;42;norskfodte_m_innvf;1;person;110;
befolkning_hovedgruppe;2015;42;bef_u_innv_og_norskf;1;person;10354;
befolkning_hovedgruppe;2015;42;alle;0;person;11388;
befolkning_hovedgruppe;2015;42;innvandrere;0;person;1073;
befolkning_hovedgruppe;2015;42;befolkningen_ellers;0;person;10315;
befolkning_hovedgruppe;2015;42;norskfodte_m_innvf;0;person;123;
befolkning_hovedgruppe;2015;42;bef_u_innv_og_norskf;0;person;10192;
befolkning_hovedgruppe;2015;43;alle;alle;person;14347;
befolkning_hovedgruppe;2015;43;innvandrere;alle;person;1015;
befolkning_hovedgruppe;2015;43;befolkningen_ellers;alle;person;13332;
befolkning_hovedgruppe;2015;43;norskfodte_m_innvf;alle;person;115;
befolkning_hovedgruppe;2015;43;bef_u_innv_og_norskf;alle;person;13217;
befolkning_hovedgruppe;2015;43;alle;1;person;7149;
befolkning_hovedgruppe;2015;43;innvandrere;1;person;557;
befolkning_hovedgruppe;2015;43;befolkningen_ellers;1;person;6592;
befolkning_hovedgruppe;2015;43;norskfodte_m_innvf;1;person;61;
befolkning_hovedgruppe;2015;43;bef_u_innv_og_norskf;1;person;6531;
befolkning_hovedgruppe;2015;43;alle;0;person;7198;
befolkning_hovedgruppe;2015;43;innvandrere;0;person;458;
befolkning_hovedgruppe;2015;43;befolkningen_ellers;0;person;6740;
befolkning_hovedgruppe;2015;43;norskfodte_m_innvf;0;person;54;
befolkning_hovedgruppe;2015;43;bef_u_innv_og_norskf;0;person;6686;
befolkning_hovedgruppe;2015;44;alle;alle;person;33275;
befolkning_hovedgruppe;2015;44;innvandrere;alle;person;2726;
befolkning_hovedgruppe;2015;44;befolkningen_ellers;alle;person;30549;
befolkning_hovedgruppe;2015;44;norskfodte_m_innvf;alle;person;266;
befolkning_hovedgruppe;2015;44;bef_u_innv_og_norskf;alle;person;30283;
befolkning_hovedgruppe;2015;44;alle;1;person;16938;
befolkning_hovedgruppe;2015;44;innvandrere;1;person;1447;
befolkning_hovedgruppe;2015;44;befolkningen_ellers;1;person;15491;
befolkning_hovedgruppe;2015;44;norskfodte_m_innvf;1;person;145;
befolkning_hovedgruppe;2015;44;bef_u_innv_og_norskf;1;person;15346;
befolkning_hovedgruppe;2015;44;alle;0;person;16337;
befolkning_hovedgruppe;2015;44;innvandrere;0;person;1279;
befolkning_hovedgruppe;2015;44;befolkningen_ellers;0;person;15058;
befolkning_hovedgruppe;2015;44;norskfodte_m_innvf;0;person;121;
befolkning_hovedgruppe;2015;44;bef_u_innv_og_norskf;0;person;14937;
befolkning_hovedgruppe;2015;45;alle;alle;person;12316;
befolkning_hovedgruppe;2015;45;innvandrere;alle;person;942;
befolkning_hovedgruppe;2015;45;befolkningen_ellers;alle;person;11374;
befolkning_hovedgruppe;2015;45;norskfodte_m_innvf;alle;person;107;
befolkning_hovedgruppe;2015;45;bef_u_innv_og_norskf;alle;person;11267;
befolkning_hovedgruppe;2015;45;alle;1;person;6276;
befolkning_hovedgruppe;2015;45;innvandrere;1;person;499;
befolkning_hovedgruppe;2015;45;befolkningen_ellers;1;person;5777;
befolkning_hovedgruppe;2015;45;norskfodte_m_innvf;1;person;52;
befolkning_hovedgruppe;2015;45;bef_u_innv_og_norskf;1;person;5725;
befolkning_hovedgruppe;2015;45;alle;0;person;6040;
befolkning_hovedgruppe;2015;45;innvandrere;0;person;443;
befolkning_hovedgruppe;2015;45;befolkningen_ellers;0;person;5597;
befolkning_hovedgruppe;2015;45;norskfodte_m_innvf;0;person;55;
befolkning_hovedgruppe;2015;45;bef_u_innv_og_norskf;0;person;5542;
befolkning_hovedgruppe;2015;46;alle;alle;person;64179;
befolkning_hovedgruppe;2015;46;innvandrere;alle;person;5783;
befolkning_hovedgruppe;2015;46;befolkningen_ellers;alle;person;58396;
befolkning_hovedgruppe;2015;46;norskfodte_m_innvf;alle;person;650;
befolkning_hovedgruppe;2015;46;bef_u_innv_og_norskf;alle;person;57746;
befolkning_hovedgruppe;2015;46;alle;1;person;32776;
befolkning_hovedgruppe;2015;46;innvandrere;1;person;3124;
befolkning_hovedgruppe;2015;46;befolkningen_ellers;1;person;29652;
befolkning_hovedgruppe;2015;46;norskfodte_m_innvf;1;person;329;
befolkning_hovedgruppe;2015;46;bef_u_innv_og_norskf;1;person;29323;
befolkning_hovedgruppe;2015;46;alle;0;person;31403;
befolkning_hovedgruppe;2015;46;innvandrere;0;person;2659;
befolkning_hovedgruppe;2015;46;befolkningen_ellers;0;person;28744;
befolkning_hovedgruppe;2015;46;norskfodte_m_innvf;0;person;321;
befolkning_hovedgruppe;2015;46;bef_u_innv_og_norskf;0;person;28423;
befolkning_hovedgruppe;2015;47;alle;alle;person;63770;
befolkning_hovedgruppe;2015;47;innvandrere;alle;person;5423;
befolkning_hovedgruppe;2015;47;befolkningen_ellers;alle;person;58347;
befolkning_hovedgruppe;2015;47;norskfodte_m_innvf;alle;person;614;
befolkning_hovedgruppe;2015;47;bef_u_innv_og_norskf;alle;person;57733;
befolkning_hovedgruppe;2015;47;alle;1;person;32485;
befolkning_hovedgruppe;2015;47;innvandrere;1;person;2882;
befolkning_hovedgruppe;2015;47;befolkningen_ellers;1;person;29603;
befolkning_hovedgruppe;2015;47;norskfodte_m_innvf;1;person;313;
befolkning_hovedgruppe;2015;47;bef_u_innv_og_norskf;1;person;29290;
befolkning_hovedgruppe;2015;47;alle;0;person;31285;
befolkning_hovedgruppe;2015;47;innvandrere;0;person;2541;
befolkning_hovedgruppe;2015;47;befolkningen_ellers;0;person;28744;
befolkning_hovedgruppe;2015;47;norskfodte_m_innvf;0;person;301;
befolkning_hovedgruppe;2015;47;bef_u_innv_og_norskf;0;person;28443;
befolkning_hovedgruppe;2015;48;alle;alle;person;10371;
befolkning_hovedgruppe;2015;48;innvandrere;alle;person;916;
befolkning_hovedgruppe;2015;48;befolkningen_ellers;alle;person;9455;
befolkning_hovedgruppe;2015;48;norskfodte_m_innvf;alle;person;65;
befolkning_hovedgruppe;2015;48;bef_u_innv_og_norskf;alle;person;9390;
befolkning_hovedgruppe;2015;48;alle;1;person;5256;
befolkning_hovedgruppe;2015;48;innvandrere;1;person;440;
befolkning_hovedgruppe;2015;48;befolkningen_ellers;1;person;4816;
befolkning_hovedgruppe;2015;48;norskfodte_m_innvf;1;person;29;
befolkning_hovedgruppe;2015;48;bef_u_innv_og_norskf;1;person;4787;
befolkning_hovedgruppe;2015;48;alle;0;person;5115;
befolkning_hovedgruppe;2015;48;innvandrere;0;person;476;
befolkning_hovedgruppe;2015;48;befolkningen_ellers;0;person;4639;
befolkning_hovedgruppe;2015;48;norskfodte_m_innvf;0;person;36;
befolkning_hovedgruppe;2015;48;bef_u_innv_og_norskf;0;person;4603;
befolkning_hovedgruppe;2015;49;alle;alle;person;32838;
befolkning_hovedgruppe;2015;49;innvandrere;alle;person;3321;
befolkning_hovedgruppe;2015;49;befolkningen_ellers;alle;person;29517;
befolkning_hovedgruppe;2015;49;norskfodte_m_innvf;alle;person;336;
befolkning_hovedgruppe;2015;49;bef_u_innv_og_norskf;alle;person;29181;
befolkning_hovedgruppe;2015;49;alle;1;person;16768;
befolkning_hovedgruppe;2015;49;innvandrere;1;person;1786;
befolkning_hovedgruppe;2015;49;befolkningen_ellers;1;person;14982;
befolkning_hovedgruppe;2015;49;norskfodte_m_innvf;1;person;174;
befolkning_hovedgruppe;2015;49;bef_u_innv_og_norskf;1;person;14808;
befolkning_hovedgruppe;2015;49;alle;0;person;16070;
befolkning_hovedgruppe;2015;49;innvandrere;0;person;1535;
befolkning_hovedgruppe;2015;49;befolkningen_ellers;0;person;14535;
befolkning_hovedgruppe;2015;49;norskfodte_m_innvf;0;person;162;
befolkning_hovedgruppe;2015;49;bef_u_innv_og_norskf;0;person;14373;
befolkning_hovedgruppe;2015;50;alle;alle;person;32535;
befolkning_hovedgruppe;2015;50;innvandrere;alle;person;2747;
befolkning_hovedgruppe;2015;50;befolkningen_ellers;alle;person;29788;
befolkning_hovedgruppe;2015;50;norskfodte_m_innvf;alle;person;278;
befolkning_hovedgruppe;2015;50;bef_u_innv_og_norskf;alle;person;29510;
befolkning_hovedgruppe;2015;50;alle;1;person;16424;
befolkning_hovedgruppe;2015;50;innvandrere;1;person;1468;
befolkning_hovedgruppe;2015;50;befolkningen_ellers;1;person;14956;
befolkning_hovedgruppe;2015;50;norskfodte_m_innvf;1;person;142;
befolkning_hovedgruppe;2015;50;bef_u_innv_og_norskf;1;person;14814;
befolkning_hovedgruppe;2015;50;alle;0;person;16111;
befolkning_hovedgruppe;2015;50;innvandrere;0;person;1279;
befolkning_hovedgruppe;2015;50;befolkningen_ellers;0;person;14832;
befolkning_hovedgruppe;2015;50;norskfodte_m_innvf;0;person;136;
befolkning_hovedgruppe;2015;50;bef_u_innv_og_norskf;0;person;14696;
befolkning_hovedgruppe;2015;51;alle;alle;person;33426;
befolkning_hovedgruppe;2015;51;innvandrere;alle;person;3010;
befolkning_hovedgruppe;2015;51;befolkningen_ellers;alle;person;30416;
befolkning_hovedgruppe;2015;51;norskfodte_m_innvf;alle;person;377;
befolkning_hovedgruppe;2015;51;bef_u_innv_og_norskf;alle;person;30039;
befolkning_hovedgruppe;2015;51;alle;1;person;17083;
befolkning_hovedgruppe;2015;51;innvandrere;1;person;1638;
befolkning_hovedgruppe;2015;51;befolkningen_ellers;1;person;15445;
befolkning_hovedgruppe;2015;51;norskfodte_m_innvf;1;person;199;
befolkning_hovedgruppe;2015;51;bef_u_innv_og_norskf;1;person;15246;
befolkning_hovedgruppe;2015;51;alle;0;person;16343;
befolkning_hovedgruppe;2015;51;innvandrere;0;person;1372;
befolkning_hovedgruppe;2015;51;befolkningen_ellers;0;person;14971;
befolkning_hovedgruppe;2015;51;norskfodte_m_innvf;0;person;178;
befolkning_hovedgruppe;2015;51;bef_u_innv_og_norskf;0;person;14793;
befolkning_hovedgruppe;2015;52;alle;alle;person;61861;
befolkning_hovedgruppe;2015;52;innvandrere;alle;person;5271;
befolkning_hovedgruppe;2015;52;befolkningen_ellers;alle;person;56590;
befolkning_hovedgruppe;2015;52;norskfodte_m_innvf;alle;person;511;
befolkning_hovedgruppe;2015;52;bef_u_innv_og_norskf;alle;person;56079;
befolkning_hovedgruppe;2015;52;alle;1;person;31450;
befolkning_hovedgruppe;2015;52;innvandrere;1;person;2824;
befolkning_hovedgruppe;2015;52;befolkningen_ellers;1;person;28626;
befolkning_hovedgruppe;2015;52;norskfodte_m_innvf;1;person;257;
befolkning_hovedgruppe;2015;52;bef_u_innv_og_norskf;1;person;28369;
befolkning_hovedgruppe;2015;52;alle;0;person;30411;
befolkning_hovedgruppe;2015;52;innvandrere;0;person;2447;
befolkning_hovedgruppe;2015;52;befolkningen_ellers;0;person;27964;
befolkning_hovedgruppe;2015;52;norskfodte_m_innvf;0;person;254;
befolkning_hovedgruppe;2015;52;bef_u_innv_og_norskf;0;person;27710;
befolkning_hovedgruppe;2015;53;alle;alle;person;58841;
befolkning_hovedgruppe;2015;53;innvandrere;alle;person;5523;
befolkning_hovedgruppe;2015;53;befolkningen_ellers;alle;person;53318;
befolkning_hovedgruppe;2015;53;norskfodte_m_innvf;alle;person;575;
befolkning_hovedgruppe;2015;53;bef_u_innv_og_norskf;alle;person;52743;
befolkning_hovedgruppe;2015;53;alle;1;person;29801;
befolkning_hovedgruppe;2015;53;innvandrere;1;person;2906;
befolkning_hovedgruppe;2015;53;befolkningen_ellers;1;person;26895;
befolkning_hovedgruppe;2015;53;norskfodte_m_innvf;1;person;291;
befolkning_hovedgruppe;2015;53;bef_u_innv_og_norskf;1;person;26604;
befolkning_hovedgruppe;2015;53;alle;0;person;29040;
befolkning_hovedgruppe;2015;53;innvandrere;0;person;2617;
