"aar","bydel_nr","avslutning_arsak_8","kjonn","enhet","tabellvariabel","tabell_navn","avslutning_arsak_3","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","arbeid","1","personer","22","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","arbeid","1","prosent","28.94736842","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","arbeid","alle","personer","36","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","arbeid","alle","prosent","23.8410596","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","sos_stnd","0","personer",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","sos_stnd","0","prosent",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","sos_stnd","1","personer",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","sos_stnd","1","prosent",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","sos_stnd","alle","personer",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","sos_stnd","alle","prosent",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","trygd_annen","0","personer",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","trygd_annen","0","prosent",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","trygd_annen","1","personer",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","trygd_annen","1","prosent",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","trygd_annen","alle","prosent",":","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","annet","0","personer","12","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","annet","0","prosent","16","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","annet","1","personer","7","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","annet","1","prosent","9.210526316","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","annet","alle","personer","19","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","annet","alle","prosent","12.5827815","intro_avslutning_direkte","NULL","06","NULL","NULL"
"2014","NULL","NULL","0","personer","75","intro_avslutning_direkte","alle","06","NULL","NULL"
"2014","NULL","NULL","1","personer","76","intro_avslutning_direkte","alle","06","NULL","NULL"
"2014","NULL","NULL","alle","personer","151","intro_avslutning_direkte","alle","06","NULL","NULL"
"2014","NULL","NULL","0","personer","29","intro_avslutning_direkte","arbutd","06","NULL","NULL"
"2014","NULL","NULL","0","prosent","38.66666667","intro_avslutning_direkte","arbutd","06","NULL","NULL"
"2014","NULL","NULL","1","personer","35","intro_avslutning_direkte","arbutd","06","NULL","NULL"
"2014","NULL","NULL","1","prosent","46.05263158","intro_avslutning_direkte","arbutd","06","NULL","NULL"
"2014","NULL","NULL","alle","personer","64","intro_avslutning_direkte","arbutd","06","NULL","NULL"
"2014","NULL","NULL","alle","prosent","42.38410596","intro_avslutning_direkte","arbutd","06","NULL","NULL"
"2014","NULL","NULL","0","personer","46","intro_avslutning_direkte","annet","06","NULL","NULL"
"2014","NULL","NULL","0","prosent","61.33333333","intro_avslutning_direkte","annet","06","NULL","NULL"
"2014","NULL","NULL","1","personer","41","intro_avslutning_direkte","annet","06","NULL","NULL"
"2014","NULL","NULL","1","prosent","53.94736842","intro_avslutning_direkte","annet","06","NULL","NULL"
"2014","NULL","NULL","alle","personer","87","intro_avslutning_direkte","annet","06","NULL","NULL"
"2014","NULL","NULL","alle","prosent","57.61589404","intro_avslutning_direkte","annet","06","NULL","NULL"
"2014","NULL","alle","0","personer","29","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","alle","1","personer","40","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","alle","alle","personer","69","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","kvalifisering","0","personer","6","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","kvalifisering","0","prosent","20.68965517","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","kvalifisering","1","personer","7","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","kvalifisering","1","prosent","17.5","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","kvalifisering","alle","personer","13","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","kvalifisering","alle","prosent","18.8405797","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","gr_skole","0","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","gr_skole","0","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","gr_skole","1","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","gr_skole","1","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","gr_skole","alle","personer","5","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","gr_skole","alle","prosent","7.2463768","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","utdanning","0","personer","13","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","utdanning","0","prosent","44.82758621","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","utdanning","1","personer","14","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","utdanning","1","prosent","35","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","utdanning","alle","personer","27","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","utdanning","alle","prosent","39.1304348","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","arbeid","0","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","arbeid","0","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","arbeid","1","personer","11","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","arbeid","1","prosent","27.5","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","arbeid","alle","personer","15","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","arbeid","alle","prosent","21.7391304","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","sos_stnd","0","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","sos_stnd","0","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","sos_stnd","1","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","sos_stnd","1","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","sos_stnd","alle","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","sos_stnd","alle","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","trygd_annen","0","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","trygd_annen","0","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","trygd_annen","1","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","trygd_annen","1","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","trygd_annen","alle","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","annet","0","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","annet","0","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","annet","1","personer",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","annet","1","prosent",":","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","annet","alle","personer","7","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","annet","alle","prosent","10.1449275","intro_avslutning_direkte","NULL","07","NULL","NULL"
"2014","NULL","NULL","0","personer","29","intro_avslutning_direkte","alle","07","NULL","NULL"
"2014","NULL","NULL","1","personer","40","intro_avslutning_direkte","alle","07","NULL","NULL"
"2014","NULL","NULL","alle","personer","69","intro_avslutning_direkte","alle","07","NULL","NULL"
"2014","NULL","NULL","0","personer","17","intro_avslutning_direkte","arbutd","07","NULL","NULL"
"2014","NULL","NULL","0","prosent","58.62068966","intro_avslutning_direkte","arbutd","07","NULL","NULL"
"2014","NULL","NULL","1","personer","25","intro_avslutning_direkte","arbutd","07","NULL","NULL"
"2014","NULL","NULL","1","prosent","62.5","intro_avslutning_direkte","arbutd","07","NULL","NULL"
"2014","NULL","NULL","alle","personer","42","intro_avslutning_direkte","arbutd","07","NULL","NULL"
"2014","NULL","NULL","alle","prosent","60.86956522","intro_avslutning_direkte","arbutd","07","NULL","NULL"
"2014","NULL","NULL","0","personer","12","intro_avslutning_direkte","annet","07","NULL","NULL"
"2014","NULL","NULL","0","prosent","41.37931034","intro_avslutning_direkte","annet","07","NULL","NULL"
"2014","NULL","NULL","1","personer","15","intro_avslutning_direkte","annet","07","NULL","NULL"
"2014","NULL","NULL","1","prosent","37.5","intro_avslutning_direkte","annet","07","NULL","NULL"
"2014","NULL","NULL","alle","personer","27","intro_avslutning_direkte","annet","07","NULL","NULL"
"2014","NULL","NULL","alle","prosent","39.13043478","intro_avslutning_direkte","annet","07","NULL","NULL"
"2014","NULL","alle","0","personer","101","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","alle","1","personer","113","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","alle","alle","personer","214","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","kvalifisering","0","personer","16","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","kvalifisering","0","prosent","15.84158416","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","kvalifisering","1","personer","36","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","kvalifisering","1","prosent","31.85840708","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","kvalifisering","alle","personer","52","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","kvalifisering","alle","prosent","24.2990654","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","gr_skole","0","personer","35","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","gr_skole","0","prosent","34.65346535","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","gr_skole","1","personer","27","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","gr_skole","1","prosent","23.89380531","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","gr_skole","alle","personer","62","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","gr_skole","alle","prosent","28.9719626","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","utdanning","0","personer","10","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","utdanning","0","prosent","9.900990099","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","utdanning","1","personer","22","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","utdanning","1","prosent","19.46902655","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","utdanning","alle","personer","32","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","utdanning","alle","prosent","14.953271","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","arbeid","0","personer","5","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","arbeid","0","prosent","4.95049505","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","arbeid","1","personer","13","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","arbeid","1","prosent","11.50442478","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","arbeid","alle","personer","18","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","arbeid","alle","prosent","8.411215","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","sos_stnd","0","personer","9","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","sos_stnd","0","prosent","8.910891089","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","sos_stnd","1","personer","6","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","sos_stnd","1","prosent","5.309734513","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","sos_stnd","alle","personer","15","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","sos_stnd","alle","prosent","7.0093458","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","trygd_annen","0","personer",":","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","trygd_annen","0","prosent",":","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","trygd_annen","1","personer",":","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","trygd_annen","1","prosent",":","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","trygd_annen","alle","personer","6","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","trygd_annen","alle","prosent","2.8037383","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","annet","0","personer","22","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","annet","0","prosent","21.78217822","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","annet","1","personer","7","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","annet","1","prosent","6.194690265","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","annet","alle","personer","29","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","annet","alle","prosent","13.5514019","intro_avslutning_direkte","NULL","08","NULL","NULL"
"2014","NULL","NULL","0","personer","101","intro_avslutning_direkte","alle","08","NULL","NULL"
"2014","NULL","NULL","1","personer","113","intro_avslutning_direkte","alle","08","NULL","NULL"
"2014","NULL","NULL","alle","personer","214","intro_avslutning_direkte","alle","08","NULL","NULL"
"2014","NULL","NULL","0","personer","15","intro_avslutning_direkte","arbutd","08","NULL","NULL"
"2014","NULL","NULL","0","prosent","14.85148515","intro_avslutning_direkte","arbutd","08","NULL","NULL"
"2014","NULL","NULL","1","personer","35","intro_avslutning_direkte","arbutd","08","NULL","NULL"
"2014","NULL","NULL","1","prosent","30.97345133","intro_avslutning_direkte","arbutd","08","NULL","NULL"
"2014","NULL","NULL","alle","personer","50","intro_avslutning_direkte","arbutd","08","NULL","NULL"
"2014","NULL","NULL","alle","prosent","23.36448598","intro_avslutning_direkte","arbutd","08","NULL","NULL"
"2014","NULL","NULL","0","personer","86","intro_avslutning_direkte","annet","08","NULL","NULL"
"2014","NULL","NULL","0","prosent","85.14851485","intro_avslutning_direkte","annet","08","NULL","NULL"
"2014","NULL","NULL","1","personer","78","intro_avslutning_direkte","annet","08","NULL","NULL"
"2014","NULL","NULL","1","prosent","69.02654867","intro_avslutning_direkte","annet","08","NULL","NULL"
"2014","NULL","NULL","alle","personer","164","intro_avslutning_direkte","annet","08","NULL","NULL"
"2014","NULL","NULL","alle","prosent","76.63551402","intro_avslutning_direkte","annet","08","NULL","NULL"
"2014","NULL","alle","0","personer","45","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","alle","1","personer","44","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","alle","alle","personer","89","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","kvalifisering","0","personer","14","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","kvalifisering","0","prosent","31.11111111","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","kvalifisering","1","personer","9","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","kvalifisering","1","prosent","20.45454545","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","kvalifisering","alle","personer","23","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","kvalifisering","alle","prosent","25.8426966","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","gr_skole","0","personer",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","gr_skole","0","prosent",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","gr_skole","1","personer","8","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","gr_skole","1","prosent","18.18181818","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","gr_skole","alle","personer","12","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","gr_skole","alle","prosent","13.4831461","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","utdanning","0","personer","8","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","utdanning","0","prosent","17.77777778","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","utdanning","1","personer","8","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","utdanning","1","prosent","18.18181818","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","utdanning","alle","personer","16","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","utdanning","alle","prosent","17.9775281","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","arbeid","0","personer","9","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","arbeid","0","prosent","20","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","arbeid","1","personer","10","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","arbeid","1","prosent","22.72727273","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","arbeid","alle","personer","19","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","arbeid","alle","prosent","21.3483146","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","sos_stnd","0","personer",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","sos_stnd","0","prosent",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","sos_stnd","1","personer",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","sos_stnd","1","prosent",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","sos_stnd","alle","personer","7","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","sos_stnd","alle","prosent","7.8651685","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","trygd_annen","0","personer",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","trygd_annen","0","prosent",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","trygd_annen","1","personer",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","trygd_annen","1","prosent",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","trygd_annen","alle","prosent",":","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","annet","0","personer","5","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","annet","0","prosent","11.11111111","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","annet","1","personer","5","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","annet","1","prosent","11.36363636","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","annet","alle","personer","10","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","annet","alle","prosent","11.2359551","intro_avslutning_direkte","NULL","09","NULL","NULL"
"2014","NULL","NULL","0","personer","45","intro_avslutning_direkte","alle","09","NULL","NULL"
"2014","NULL","NULL","1","personer","44","intro_avslutning_direkte","alle","09","NULL","NULL"
"2014","NULL","NULL","alle","personer","89","intro_avslutning_direkte","alle","09","NULL","NULL"
"2014","NULL","NULL","0","personer","17","intro_avslutning_direkte","arbutd","09","NULL","NULL"
"2014","NULL","NULL","0","prosent","37.77777778","intro_avslutning_direkte","arbutd","09","NULL","NULL"
"2014","NULL","NULL","1","personer","18","intro_avslutning_direkte","arbutd","09","NULL","NULL"
"2014","NULL","NULL","1","prosent","40.90909091","intro_avslutning_direkte","arbutd","09","NULL","NULL"
"2014","NULL","NULL","alle","personer","35","intro_avslutning_direkte","arbutd","09","NULL","NULL"
"2014","NULL","NULL","alle","prosent","39.3258427","intro_avslutning_direkte","arbutd","09","NULL","NULL"
"2014","NULL","NULL","0","personer","28","intro_avslutning_direkte","annet","09","NULL","NULL"
"2014","NULL","NULL","0","prosent","62.22222222","intro_avslutning_direkte","annet","09","NULL","NULL"
"2014","NULL","NULL","1","personer","26","intro_avslutning_direkte","annet","09","NULL","NULL"
"2014","NULL","NULL","1","prosent","59.09090909","intro_avslutning_direkte","annet","09","NULL","NULL"
"2014","NULL","NULL","alle","personer","54","intro_avslutning_direkte","annet","09","NULL","NULL"
"2014","NULL","NULL","alle","prosent","60.6741573","intro_avslutning_direkte","annet","09","NULL","NULL"
"2014","NULL","alle","0","personer","83","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","alle","1","personer","69","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","alle","alle","personer","152","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","kvalifisering","0","personer","36","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","kvalifisering","0","prosent","43.37349398","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","kvalifisering","1","personer","14","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","kvalifisering","1","prosent","20.28985507","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","kvalifisering","alle","personer","50","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","kvalifisering","alle","prosent","32.8947368","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","gr_skole","0","personer","13","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","gr_skole","0","prosent","15.6626506","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","gr_skole","1","personer","8","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","gr_skole","1","prosent","11.5942029","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","gr_skole","alle","personer","21","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","gr_skole","alle","prosent","13.8157895","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","utdanning","0","personer","15","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","utdanning","0","prosent","18.07228916","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","utdanning","1","personer","24","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","utdanning","1","prosent","34.7826087","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","utdanning","alle","personer","39","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","utdanning","alle","prosent","25.6578947","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","arbeid","0","personer",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","arbeid","0","prosent",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","arbeid","1","personer","10","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","arbeid","1","prosent","14.49275362","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","arbeid","alle","personer","12","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","arbeid","alle","prosent","7.8947368","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","sos_stnd","0","personer",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","sos_stnd","0","prosent",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","sos_stnd","1","personer",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","sos_stnd","1","prosent",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","sos_stnd","alle","personer","8","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","sos_stnd","alle","prosent","5.2631579","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","trygd_annen","0","personer",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","trygd_annen","0","prosent",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","trygd_annen","1","personer",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","trygd_annen","1","prosent",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","trygd_annen","alle","prosent",":","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","annet","0","personer","12","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","annet","0","prosent","14.45783133","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","annet","1","personer","9","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","annet","1","prosent","13.04347826","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","annet","alle","personer","21","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","annet","alle","prosent","13.8157895","intro_avslutning_direkte","NULL","10","NULL","NULL"
"2014","NULL","NULL","0","personer","83","intro_avslutning_direkte","alle","10","NULL","NULL"
"2014","NULL","NULL","1","personer","69","intro_avslutning_direkte","alle","10","NULL","NULL"
"2014","NULL","NULL","alle","personer","152","intro_avslutning_direkte","alle","10","NULL","NULL"
"2014","NULL","NULL","0","personer","17","intro_avslutning_direkte","arbutd","10","NULL","NULL"
"2014","NULL","NULL","0","prosent","20.48192771","intro_avslutning_direkte","arbutd","10","NULL","NULL"
"2014","NULL","NULL","1","personer","34","intro_avslutning_direkte","arbutd","10","NULL","NULL"
"2014","NULL","NULL","1","prosent","49.27536232","intro_avslutning_direkte","arbutd","10","NULL","NULL"
"2014","NULL","NULL","alle","personer","51","intro_avslutning_direkte","arbutd","10","NULL","NULL"
"2014","NULL","NULL","alle","prosent","33.55263158","intro_avslutning_direkte","arbutd","10","NULL","NULL"
"2014","NULL","NULL","0","personer","66","intro_avslutning_direkte","annet","10","NULL","NULL"
"2014","NULL","NULL","0","prosent","79.51807229","intro_avslutning_direkte","annet","10","NULL","NULL"
"2014","NULL","NULL","1","personer","35","intro_avslutning_direkte","annet","10","NULL","NULL"
"2014","NULL","NULL","1","prosent","50.72463768","intro_avslutning_direkte","annet","10","NULL","NULL"
"2014","NULL","NULL","alle","personer","101","intro_avslutning_direkte","annet","10","NULL","NULL"
"2014","NULL","NULL","alle","prosent","66.44736842","intro_avslutning_direkte","annet","10","NULL","NULL"
"2014","NULL","alle","0","personer","133","intro_avslutning_direkte","NULL","11","NULL","NULL"
"2014","NULL","alle","1","personer","134","intro_avslutning_direkte","NULL","11","NULL","NULL"
"2014","NULL","alle","alle","personer","267","intro_avslutning_direkte","NULL","11","NULL","NULL"
"2014","NULL","kvalifisering","0","personer","31","intro_avslutning_direkte","NULL","11","NULL","NULL"
"2014","NULL","kvalifisering","0","prosent","23.30827068","intro_avslutning_direkte","NULL","11","NULL","NULL"
"2014","NULL","kvalifisering","1","personer","33","intro_avslutning_direkte","NULL","11","NULL","NULL"
