tabell_navn;aar;kommune_id;innvkat_5;kjonn;enhet;tabellvariabel;
befolkning_hovedgruppe;2015;1018;bef_u_innv_og_norskf;alle;person;10158;
befolkning_hovedgruppe;2015;1018;alle;1;person;5629;
befolkning_hovedgruppe;2015;1018;innvandrere;1;person;484;
befolkning_hovedgruppe;2015;1018;befolkningen_ellers;1;person;5145;
befolkning_hovedgruppe;2015;1018;norskfodte_m_innvf;1;person;63;
befolkning_hovedgruppe;2015;1018;bef_u_innv_og_norskf;1;person;5082;
befolkning_hovedgruppe;2015;1018;alle;0;person;5588;
befolkning_hovedgruppe;2015;1018;innvandrere;0;person;452;
befolkning_hovedgruppe;2015;1018;befolkningen_ellers;0;person;5136;
befolkning_hovedgruppe;2015;1018;norskfodte_m_innvf;0;person;60;
befolkning_hovedgruppe;2015;1018;bef_u_innv_og_norskf;0;person;5076;
befolkning_hovedgruppe;2015;1021;alle;alle;person;2294;
befolkning_hovedgruppe;2015;1021;innvandrere;alle;person;178;
befolkning_hovedgruppe;2015;1021;befolkningen_ellers;alle;person;2116;
befolkning_hovedgruppe;2015;1021;norskfodte_m_innvf;alle;person;12;
befolkning_hovedgruppe;2015;1021;bef_u_innv_og_norskf;alle;person;2104;
befolkning_hovedgruppe;2015;1021;alle;1;person;1165;
befolkning_hovedgruppe;2015;1021;innvandrere;1;person;98;
befolkning_hovedgruppe;2015;1021;befolkningen_ellers;1;person;1067;
befolkning_hovedgruppe;2015;1021;norskfodte_m_innvf;1;person;8;
befolkning_hovedgruppe;2015;1021;bef_u_innv_og_norskf;1;person;1059;
befolkning_hovedgruppe;2015;1021;alle;0;person;1129;
befolkning_hovedgruppe;2015;1021;innvandrere;0;person;80;
befolkning_hovedgruppe;2015;1021;befolkningen_ellers;0;person;1049;
befolkning_hovedgruppe;2015;1021;norskfodte_m_innvf;0;person;4;
befolkning_hovedgruppe;2015;1021;bef_u_innv_og_norskf;0;person;1045;
befolkning_hovedgruppe;2015;1026;alle;alle;person;925;
befolkning_hovedgruppe;2015;1026;innvandrere;alle;person;96;
befolkning_hovedgruppe;2015;1026;befolkningen_ellers;alle;person;829;
befolkning_hovedgruppe;2015;1026;norskfodte_m_innvf;alle;person;13;
befolkning_hovedgruppe;2015;1026;bef_u_innv_og_norskf;alle;person;816;
befolkning_hovedgruppe;2015;1026;alle;1;person;468;
befolkning_hovedgruppe;2015;1026;innvandrere;1;person;54;
befolkning_hovedgruppe;2015;1026;befolkningen_ellers;1;person;414;
befolkning_hovedgruppe;2015;1026;norskfodte_m_innvf;1;person;7;
befolkning_hovedgruppe;2015;1026;bef_u_innv_og_norskf;1;person;407;
befolkning_hovedgruppe;2015;1026;alle;0;person;457;
befolkning_hovedgruppe;2015;1026;innvandrere;0;person;42;
befolkning_hovedgruppe;2015;1026;befolkningen_ellers;0;person;415;
befolkning_hovedgruppe;2015;1026;norskfodte_m_innvf;0;person;6;
befolkning_hovedgruppe;2015;1026;bef_u_innv_og_norskf;0;person;409;
befolkning_hovedgruppe;2015;1027;alle;alle;person;1750;
befolkning_hovedgruppe;2015;1027;innvandrere;alle;person;124;
befolkning_hovedgruppe;2015;1027;befolkningen_ellers;alle;person;1626;
befolkning_hovedgruppe;2015;1027;norskfodte_m_innvf;alle;person;10;
befolkning_hovedgruppe;2015;1027;bef_u_innv_og_norskf;alle;person;1616;
befolkning_hovedgruppe;2015;1027;alle;1;person;880;
befolkning_hovedgruppe;2015;1027;innvandrere;1;person;64;
befolkning_hovedgruppe;2015;1027;befolkningen_ellers;1;person;816;
befolkning_hovedgruppe;2015;1027;norskfodte_m_innvf;1;person;6;
befolkning_hovedgruppe;2015;1027;bef_u_innv_og_norskf;1;person;810;
befolkning_hovedgruppe;2015;1027;alle;0;person;870;
befolkning_hovedgruppe;2015;1027;innvandrere;0;person;60;
befolkning_hovedgruppe;2015;1027;befolkningen_ellers;0;person;810;
befolkning_hovedgruppe;2015;1027;norskfodte_m_innvf;0;person;4;
befolkning_hovedgruppe;2015;1027;bef_u_innv_og_norskf;0;person;806;
befolkning_hovedgruppe;2015;1029;alle;alle;person;4880;
befolkning_hovedgruppe;2015;1029;innvandrere;alle;person;502;
befolkning_hovedgruppe;2015;1029;befolkningen_ellers;alle;person;4378;
befolkning_hovedgruppe;2015;1029;norskfodte_m_innvf;alle;person;63;
befolkning_hovedgruppe;2015;1029;bef_u_innv_og_norskf;alle;person;4315;
befolkning_hovedgruppe;2015;1029;alle;1;person;2467;
befolkning_hovedgruppe;2015;1029;innvandrere;1;person;246;
befolkning_hovedgruppe;2015;1029;befolkningen_ellers;1;person;2221;
befolkning_hovedgruppe;2015;1029;norskfodte_m_innvf;1;person;26;
befolkning_hovedgruppe;2015;1029;bef_u_innv_og_norskf;1;person;2195;
befolkning_hovedgruppe;2015;1029;alle;0;person;2413;
befolkning_hovedgruppe;2015;1029;innvandrere;0;person;256;
befolkning_hovedgruppe;2015;1029;befolkningen_ellers;0;person;2157;
befolkning_hovedgruppe;2015;1029;norskfodte_m_innvf;0;person;37;
befolkning_hovedgruppe;2015;1029;bef_u_innv_og_norskf;0;person;2120;
befolkning_hovedgruppe;2015;1032;alle;alle;person;8335;
befolkning_hovedgruppe;2015;1032;innvandrere;alle;person;927;
befolkning_hovedgruppe;2015;1032;befolkningen_ellers;alle;person;7408;
befolkning_hovedgruppe;2015;1032;norskfodte_m_innvf;alle;person;133;
befolkning_hovedgruppe;2015;1032;bef_u_innv_og_norskf;alle;person;7275;
befolkning_hovedgruppe;2015;1032;alle;1;person;4189;
befolkning_hovedgruppe;2015;1032;innvandrere;1;person;453;
befolkning_hovedgruppe;2015;1032;befolkningen_ellers;1;person;3736;
befolkning_hovedgruppe;2015;1032;norskfodte_m_innvf;1;person;67;
befolkning_hovedgruppe;2015;1032;bef_u_innv_og_norskf;1;person;3669;
befolkning_hovedgruppe;2015;1032;alle;0;person;4146;
befolkning_hovedgruppe;2015;1032;innvandrere;0;person;474;
befolkning_hovedgruppe;2015;1032;befolkningen_ellers;0;person;3672;
befolkning_hovedgruppe;2015;1032;norskfodte_m_innvf;0;person;66;
befolkning_hovedgruppe;2015;1032;bef_u_innv_og_norskf;0;person;3606;
befolkning_hovedgruppe;2015;1034;alle;alle;person;1693;
befolkning_hovedgruppe;2015;1034;innvandrere;alle;person;109;
befolkning_hovedgruppe;2015;1034;befolkningen_ellers;alle;person;1584;
befolkning_hovedgruppe;2015;1034;norskfodte_m_innvf;alle;person;12;
befolkning_hovedgruppe;2015;1034;bef_u_innv_og_norskf;alle;person;1572;
befolkning_hovedgruppe;2015;1034;alle;1;person;888;
befolkning_hovedgruppe;2015;1034;innvandrere;1;person;55;
befolkning_hovedgruppe;2015;1034;befolkningen_ellers;1;person;833;
befolkning_hovedgruppe;2015;1034;norskfodte_m_innvf;1;person;8;
befolkning_hovedgruppe;2015;1034;bef_u_innv_og_norskf;1;person;825;
befolkning_hovedgruppe;2015;1034;alle;0;person;805;
befolkning_hovedgruppe;2015;1034;innvandrere;0;person;54;
befolkning_hovedgruppe;2015;1034;befolkningen_ellers;0;person;751;
befolkning_hovedgruppe;2015;1034;norskfodte_m_innvf;0;person;4;
befolkning_hovedgruppe;2015;1034;bef_u_innv_og_norskf;0;person;747;
befolkning_hovedgruppe;2015;1037;alle;alle;person;5948;
befolkning_hovedgruppe;2015;1037;innvandrere;alle;person;531;
befolkning_hovedgruppe;2015;1037;befolkningen_ellers;alle;person;5417;
befolkning_hovedgruppe;2015;1037;norskfodte_m_innvf;alle;person;44;
befolkning_hovedgruppe;2015;1037;bef_u_innv_og_norskf;alle;person;5373;
befolkning_hovedgruppe;2015;1037;alle;1;person;2999;
befolkning_hovedgruppe;2015;1037;innvandrere;1;person;258;
befolkning_hovedgruppe;2015;1037;befolkningen_ellers;1;person;2741;
befolkning_hovedgruppe;2015;1037;norskfodte_m_innvf;1;person;23;
befolkning_hovedgruppe;2015;1037;bef_u_innv_og_norskf;1;person;2718;
befolkning_hovedgruppe;2015;1037;alle;0;person;2949;
befolkning_hovedgruppe;2015;1037;innvandrere;0;person;273;
befolkning_hovedgruppe;2015;1037;befolkningen_ellers;0;person;2676;
befolkning_hovedgruppe;2015;1037;norskfodte_m_innvf;0;person;21;
befolkning_hovedgruppe;2015;1037;bef_u_innv_og_norskf;0;person;2655;
befolkning_hovedgruppe;2015;1046;alle;alle;person;1838;
befolkning_hovedgruppe;2015;1046;innvandrere;alle;person;193;
befolkning_hovedgruppe;2015;1046;befolkningen_ellers;alle;person;1645;
befolkning_hovedgruppe;2015;1046;norskfodte_m_innvf;alle;person;22;
befolkning_hovedgruppe;2015;1046;bef_u_innv_og_norskf;alle;person;1623;
befolkning_hovedgruppe;2015;1046;alle;1;person;939;
befolkning_hovedgruppe;2015;1046;innvandrere;1;person;96;
befolkning_hovedgruppe;2015;1046;befolkningen_ellers;1;person;843;
befolkning_hovedgruppe;2015;1046;norskfodte_m_innvf;1;person;13;
befolkning_hovedgruppe;2015;1046;bef_u_innv_og_norskf;1;person;830;
befolkning_hovedgruppe;2015;1046;alle;0;person;899;
befolkning_hovedgruppe;2015;1046;innvandrere;0;person;97;
befolkning_hovedgruppe;2015;1046;befolkningen_ellers;0;person;802;
befolkning_hovedgruppe;2015;1046;norskfodte_m_innvf;0;person;9;
befolkning_hovedgruppe;2015;1046;bef_u_innv_og_norskf;0;person;793;
befolkning_hovedgruppe;2015;1101;alle;alle;person;14916;
befolkning_hovedgruppe;2015;1101;innvandrere;alle;person;1619;
befolkning_hovedgruppe;2015;1101;befolkningen_ellers;alle;person;13297;
befolkning_hovedgruppe;2015;1101;norskfodte_m_innvf;alle;person;201;
befolkning_hovedgruppe;2015;1101;bef_u_innv_og_norskf;alle;person;13096;
befolkning_hovedgruppe;2015;1101;alle;1;person;7574;
befolkning_hovedgruppe;2015;1101;innvandrere;1;person;893;
befolkning_hovedgruppe;2015;1101;befolkningen_ellers;1;person;6681;
befolkning_hovedgruppe;2015;1101;norskfodte_m_innvf;1;person;106;
befolkning_hovedgruppe;2015;1101;bef_u_innv_og_norskf;1;person;6575;
befolkning_hovedgruppe;2015;1101;alle;0;person;7342;
befolkning_hovedgruppe;2015;1101;innvandrere;0;person;726;
befolkning_hovedgruppe;2015;1101;befolkningen_ellers;0;person;6616;
befolkning_hovedgruppe;2015;1101;norskfodte_m_innvf;0;person;95;
befolkning_hovedgruppe;2015;1101;bef_u_innv_og_norskf;0;person;6521;
befolkning_hovedgruppe;2015;1102;alle;alle;person;73624;
befolkning_hovedgruppe;2015;1102;innvandrere;alle;person;12391;
befolkning_hovedgruppe;2015;1102;befolkningen_ellers;alle;person;61233;
befolkning_hovedgruppe;2015;1102;norskfodte_m_innvf;alle;person;2539;
befolkning_hovedgruppe;2015;1102;bef_u_innv_og_norskf;alle;person;58694;
befolkning_hovedgruppe;2015;1102;alle;1;person;37562;
befolkning_hovedgruppe;2015;1102;innvandrere;1;person;6692;
befolkning_hovedgruppe;2015;1102;befolkningen_ellers;1;person;30870;
befolkning_hovedgruppe;2015;1102;norskfodte_m_innvf;1;person;1303;
befolkning_hovedgruppe;2015;1102;bef_u_innv_og_norskf;1;person;29567;
befolkning_hovedgruppe;2015;1102;alle;0;person;36062;
befolkning_hovedgruppe;2015;1102;innvandrere;0;person;5699;
befolkning_hovedgruppe;2015;1102;befolkningen_ellers;0;person;30363;
befolkning_hovedgruppe;2015;1102;norskfodte_m_innvf;0;person;1236;
befolkning_hovedgruppe;2015;1102;bef_u_innv_og_norskf;0;person;29127;
befolkning_hovedgruppe;2015;1103;alle;alle;person;132102;
befolkning_hovedgruppe;2015;1103;innvandrere;alle;person;24535;
befolkning_hovedgruppe;2015;1103;befolkningen_ellers;alle;person;107567;
befolkning_hovedgruppe;2015;1103;norskfodte_m_innvf;alle;person;4264;
befolkning_hovedgruppe;2015;1103;bef_u_innv_og_norskf;alle;person;103303;
befolkning_hovedgruppe;2015;1103;alle;1;person;66683;
befolkning_hovedgruppe;2015;1103;innvandrere;1;person;13442;
befolkning_hovedgruppe;2015;1103;befolkningen_ellers;1;person;53241;
befolkning_hovedgruppe;2015;1103;norskfodte_m_innvf;1;person;2146;
befolkning_hovedgruppe;2015;1103;bef_u_innv_og_norskf;1;person;51095;
befolkning_hovedgruppe;2015;1103;alle;0;person;65419;
befolkning_hovedgruppe;2015;1103;innvandrere;0;person;11093;
befolkning_hovedgruppe;2015;1103;befolkningen_ellers;0;person;54326;
befolkning_hovedgruppe;2015;1103;norskfodte_m_innvf;0;person;2118;
befolkning_hovedgruppe;2015;1103;bef_u_innv_og_norskf;0;person;52208;
befolkning_hovedgruppe;2015;1106;alle;alle;person;36538;
befolkning_hovedgruppe;2015;1106;innvandrere;alle;person;5236;
befolkning_hovedgruppe;2015;1106;befolkningen_ellers;alle;person;31302;
befolkning_hovedgruppe;2015;1106;norskfodte_m_innvf;alle;person;734;
befolkning_hovedgruppe;2015;1106;bef_u_innv_og_norskf;alle;person;30568;
befolkning_hovedgruppe;2015;1106;alle;1;person;18597;
befolkning_hovedgruppe;2015;1106;innvandrere;1;person;3003;
befolkning_hovedgruppe;2015;1106;befolkningen_ellers;1;person;15594;
befolkning_hovedgruppe;2015;1106;norskfodte_m_innvf;1;person;385;
befolkning_hovedgruppe;2015;1106;bef_u_innv_og_norskf;1;person;15209;
befolkning_hovedgruppe;2015;1106;alle;0;person;17941;
befolkning_hovedgruppe;2015;1106;innvandrere;0;person;2233;
befolkning_hovedgruppe;2015;1106;befolkningen_ellers;0;person;15708;
befolkning_hovedgruppe;2015;1106;norskfodte_m_innvf;0;person;349;
befolkning_hovedgruppe;2015;1106;bef_u_innv_og_norskf;0;person;15359;
befolkning_hovedgruppe;2015;1111;alle;alle;person;3309;
befolkning_hovedgruppe;2015;1111;innvandrere;alle;person;188;
befolkning_hovedgruppe;2015;1111;befolkningen_ellers;alle;person;3121;
befolkning_hovedgruppe;2015;1111;norskfodte_m_innvf;alle;person;6;
befolkning_hovedgruppe;2015;1111;bef_u_innv_og_norskf;alle;person;3115;
befolkning_hovedgruppe;2015;1111;alle;1;person;1657;
befolkning_hovedgruppe;2015;1111;innvandrere;1;person;82;
befolkning_hovedgruppe;2015;1111;befolkningen_ellers;1;person;1575;
befolkning_hovedgruppe;2015;1111;norskfodte_m_innvf;1;person;0;
befolkning_hovedgruppe;2015;1111;bef_u_innv_og_norskf;1;person;1573;
befolkning_hovedgruppe;2015;1111;alle;0;person;1652;
befolkning_hovedgruppe;2015;1111;innvandrere;0;person;106;
befolkning_hovedgruppe;2015;1111;befolkningen_ellers;0;person;1546;
befolkning_hovedgruppe;2015;1111;norskfodte_m_innvf;0;person;6;
befolkning_hovedgruppe;2015;1111;bef_u_innv_og_norskf;0;person;1542;
befolkning_hovedgruppe;2015;1112;alle;alle;person;3247;
befolkning_hovedgruppe;2015;1112;innvandrere;alle;person;276;
befolkning_hovedgruppe;2015;1112;befolkningen_ellers;alle;person;2971;
befolkning_hovedgruppe;2015;1112;norskfodte_m_innvf;alle;person;34;
befolkning_hovedgruppe;2015;1112;bef_u_innv_og_norskf;alle;person;2937;
befolkning_hovedgruppe;2015;1112;alle;1;person;1617;
befolkning_hovedgruppe;2015;1112;innvandrere;1;person;123;
befolkning_hovedgruppe;2015;1112;befolkningen_ellers;1;person;1494;
befolkning_hovedgruppe;2015;1112;norskfodte_m_innvf;1;person;19;
befolkning_hovedgruppe;2015;1112;bef_u_innv_og_norskf;1;person;1475;
befolkning_hovedgruppe;2015;1112;alle;0;person;1630;
befolkning_hovedgruppe;2015;1112;innvandrere;0;person;153;
befolkning_hovedgruppe;2015;1112;befolkningen_ellers;0;person;1477;
befolkning_hovedgruppe;2015;1112;norskfodte_m_innvf;0;person;15;
befolkning_hovedgruppe;2015;1112;bef_u_innv_og_norskf;0;person;1462;
befolkning_hovedgruppe;2015;1114;alle;alle;person;2861;
befolkning_hovedgruppe;2015;1114;innvandrere;alle;person;257;
befolkning_hovedgruppe;2015;1114;befolkningen_ellers;alle;person;2604;
befolkning_hovedgruppe;2015;1114;norskfodte_m_innvf;alle;person;39;
befolkning_hovedgruppe;2015;1114;bef_u_innv_og_norskf;alle;person;2565;
befolkning_hovedgruppe;2015;1114;alle;1;person;1467;
befolkning_hovedgruppe;2015;1114;innvandrere;1;person;139;
befolkning_hovedgruppe;2015;1114;befolkningen_ellers;1;person;1328;
befolkning_hovedgruppe;2015;1114;norskfodte_m_innvf;1;person;21;
befolkning_hovedgruppe;2015;1114;bef_u_innv_og_norskf;1;person;1307;
befolkning_hovedgruppe;2015;1114;alle;0;person;1394;
befolkning_hovedgruppe;2015;1114;innvandrere;0;person;118;
befolkning_hovedgruppe;2015;1114;befolkningen_ellers;0;person;1276;
befolkning_hovedgruppe;2015;1114;norskfodte_m_innvf;0;person;18;
befolkning_hovedgruppe;2015;1114;bef_u_innv_og_norskf;0;person;1258;
befolkning_hovedgruppe;2015;1119;alle;alle;person;18528;
befolkning_hovedgruppe;2015;1119;innvandrere;alle;person;2430;
befolkning_hovedgruppe;2015;1119;befolkningen_ellers;alle;person;16098;
befolkning_hovedgruppe;2015;1119;norskfodte_m_innvf;alle;person;369;
befolkning_hovedgruppe;2015;1119;bef_u_innv_og_norskf;alle;person;15729;
befolkning_hovedgruppe;2015;1119;alle;1;person;9589;
befolkning_hovedgruppe;2015;1119;innvandrere;1;person;1403;
befolkning_hovedgruppe;2015;1119;befolkningen_ellers;1;person;8186;
befolkning_hovedgruppe;2015;1119;norskfodte_m_innvf;1;person;209;
befolkning_hovedgruppe;2015;1119;bef_u_innv_og_norskf;1;person;7977;
befolkning_hovedgruppe;2015;1119;alle;0;person;8939;
befolkning_hovedgruppe;2015;1119;innvandrere;0;person;1027;
befolkning_hovedgruppe;2015;1119;befolkningen_ellers;0;person;7912;
befolkning_hovedgruppe;2015;1119;norskfodte_m_innvf;0;person;160;
befolkning_hovedgruppe;2015;1119;bef_u_innv_og_norskf;0;person;7752;
befolkning_hovedgruppe;2015;1120;alle;alle;person;18741;
befolkning_hovedgruppe;2015;1120;innvandrere;alle;person;2268;
befolkning_hovedgruppe;2015;1120;befolkningen_ellers;alle;person;16473;
befolkning_hovedgruppe;2015;1120;norskfodte_m_innvf;alle;person;367;
befolkning_hovedgruppe;2015;1120;bef_u_innv_og_norskf;alle;person;16106;
befolkning_hovedgruppe;2015;1120;alle;1;person;9668;
befolkning_hovedgruppe;2015;1120;innvandrere;1;person;1249;
befolkning_hovedgruppe;2015;1120;befolkningen_ellers;1;person;8419;
befolkning_hovedgruppe;2015;1120;norskfodte_m_innvf;1;person;196;
befolkning_hovedgruppe;2015;1120;bef_u_innv_og_norskf;1;person;8223;
befolkning_hovedgruppe;2015;1120;alle;0;person;9073;
befolkning_hovedgruppe;2015;1120;innvandrere;0;person;1019;
befolkning_hovedgruppe;2015;1120;befolkningen_ellers;0;person;8054;
befolkning_hovedgruppe;2015;1120;norskfodte_m_innvf;0;person;171;
befolkning_hovedgruppe;2015;1120;bef_u_innv_og_norskf;0;person;7883;
befolkning_hovedgruppe;2015;1121;alle;alle;person;18306;
befolkning_hovedgruppe;2015;1121;innvandrere;alle;person;1795;
befolkning_hovedgruppe;2015;1121;befolkningen_ellers;alle;person;16511;
befolkning_hovedgruppe;2015;1121;norskfodte_m_innvf;alle;person;314;
befolkning_hovedgruppe;2015;1121;bef_u_innv_og_norskf;alle;person;16197;
befolkning_hovedgruppe;2015;1121;alle;1;person;9380;
befolkning_hovedgruppe;2015;1121;innvandrere;1;person;951;
befolkning_hovedgruppe;2015;1121;befolkningen_ellers;1;person;8429;
befolkning_hovedgruppe;2015;1121;norskfodte_m_innvf;1;person;186;
befolkning_hovedgruppe;2015;1121;bef_u_innv_og_norskf;1;person;8243;
befolkning_hovedgruppe;2015;1121;alle;0;person;8926;
befolkning_hovedgruppe;2015;1121;innvandrere;0;person;844;
befolkning_hovedgruppe;2015;1121;befolkningen_ellers;0;person;8082;
befolkning_hovedgruppe;2015;1121;norskfodte_m_innvf;0;person;128;
befolkning_hovedgruppe;2015;1121;bef_u_innv_og_norskf;0;person;7954;
befolkning_hovedgruppe;2015;1122;alle;alle;person;11600;
befolkning_hovedgruppe;2015;1122;innvandrere;alle;person;1299;
befolkning_hovedgruppe;2015;1122;befolkningen_ellers;alle;person;10301;
befolkning_hovedgruppe;2015;1122;norskfodte_m_innvf;alle;person;207;
befolkning_hovedgruppe;2015;1122;bef_u_innv_og_norskf;alle;person;10094;
befolkning_hovedgruppe;2015;1122;alle;1;person;5941;
befolkning_hovedgruppe;2015;1122;innvandrere;1;person;715;
befolkning_hovedgruppe;2015;1122;befolkningen_ellers;1;person;5226;
befolkning_hovedgruppe;2015;1122;norskfodte_m_innvf;1;person;101;
befolkning_hovedgruppe;2015;1122;bef_u_innv_og_norskf;1;person;5125;
befolkning_hovedgruppe;2015;1122;alle;0;person;5659;
befolkning_hovedgruppe;2015;1122;innvandrere;0;person;584;
befolkning_hovedgruppe;2015;1122;befolkningen_ellers;0;person;5075;
befolkning_hovedgruppe;2015;1122;norskfodte_m_innvf;0;person;106;
befolkning_hovedgruppe;2015;1122;bef_u_innv_og_norskf;0;person;4969;
befolkning_hovedgruppe;2015;1124;alle;alle;person;25708;
befolkning_hovedgruppe;2015;1124;innvandrere;alle;person;4091;
befolkning_hovedgruppe;2015;1124;befolkningen_ellers;alle;person;21617;
befolkning_hovedgruppe;2015;1124;norskfodte_m_innvf;alle;person;671;
befolkning_hovedgruppe;2015;1124;bef_u_innv_og_norskf;alle;person;20946;
befolkning_hovedgruppe;2015;1124;alle;1;person;13140;
befolkning_hovedgruppe;2015;1124;innvandrere;1;person;2174;
befolkning_hovedgruppe;2015;1124;befolkningen_ellers;1;person;10966;
befolkning_hovedgruppe;2015;1124;norskfodte_m_innvf;1;person;354;
befolkning_hovedgruppe;2015;1124;bef_u_innv_og_norskf;1;person;10612;
befolkning_hovedgruppe;2015;1124;alle;0;person;12568;
befolkning_hovedgruppe;2015;1124;innvandrere;0;person;1917;
befolkning_hovedgruppe;2015;1124;befolkningen_ellers;0;person;10651;
befolkning_hovedgruppe;2015;1124;norskfodte_m_innvf;0;person;317;
befolkning_hovedgruppe;2015;1124;bef_u_innv_og_norskf;0;person;10334;
befolkning_hovedgruppe;2015;1127;alle;alle;person;10556;
befolkning_hovedgruppe;2015;1127;innvandrere;alle;person;1102;
befolkning_hovedgruppe;2015;1127;befolkningen_ellers;alle;person;9454;
befolkning_hovedgruppe;2015;1127;norskfodte_m_innvf;alle;person;144;
befolkning_hovedgruppe;2015;1127;bef_u_innv_og_norskf;alle;person;9310;
befolkning_hovedgruppe;2015;1127;alle;1;person;5384;
befolkning_hovedgruppe;2015;1127;innvandrere;1;person;601;
befolkning_hovedgruppe;2015;1127;befolkningen_ellers;1;person;4783;
befolkning_hovedgruppe;2015;1127;norskfodte_m_innvf;1;person;73;
befolkning_hovedgruppe;2015;1127;bef_u_innv_og_norskf;1;person;4710;
befolkning_hovedgruppe;2015;1127;alle;0;person;5172;
befolkning_hovedgruppe;2015;1127;innvandrere;0;person;501;
befolkning_hovedgruppe;2015;1127;befolkningen_ellers;0;person;4671;
befolkning_hovedgruppe;2015;1127;norskfodte_m_innvf;0;person;71;
befolkning_hovedgruppe;2015;1127;bef_u_innv_og_norskf;0;person;4600;
befolkning_hovedgruppe;2015;1129;alle;alle;person;1208;
befolkning_hovedgruppe;2015;1129;innvandrere;alle;person;97;
befolkning_hovedgruppe;2015;1129;befolkningen_ellers;alle;person;1111;
befolkning_hovedgruppe;2015;1129;norskfodte_m_innvf;alle;person;8;
befolkning_hovedgruppe;2015;1129;bef_u_innv_og_norskf;alle;person;1103;
befolkning_hovedgruppe;2015;1129;alle;1;person;628;
befolkning_hovedgruppe;2015;1129;innvandrere;1;person;54;
befolkning_hovedgruppe;2015;1129;befolkningen_ellers;1;person;574;
befolkning_hovedgruppe;2015;1129;norskfodte_m_innvf;1;person;4;
befolkning_hovedgruppe;2015;1129;bef_u_innv_og_norskf;1;person;570;
befolkning_hovedgruppe;2015;1129;alle;0;person;580;
befolkning_hovedgruppe;2015;1129;innvandrere;0;person;43;
befolkning_hovedgruppe;2015;1129;befolkningen_ellers;0;person;537;
befolkning_hovedgruppe;2015;1129;norskfodte_m_innvf;0;person;4;
befolkning_hovedgruppe;2015;1129;bef_u_innv_og_norskf;0;person;533;
befolkning_hovedgruppe;2015;1130;alle;alle;person;12395;
befolkning_hovedgruppe;2015;1130;innvandrere;alle;person;1178;
befolkning_hovedgruppe;2015;1130;befolkningen_ellers;alle;person;11217;
befolkning_hovedgruppe;2015;1130;norskfodte_m_innvf;alle;person;160;
befolkning_hovedgruppe;2015;1130;bef_u_innv_og_norskf;alle;person;11057;
befolkning_hovedgruppe;2015;1130;alle;1;person;6276;
befolkning_hovedgruppe;2015;1130;innvandrere;1;person;601;
befolkning_hovedgruppe;2015;1130;befolkningen_ellers;1;person;5675;
befolkning_hovedgruppe;2015;1130;norskfodte_m_innvf;1;person;70;
befolkning_hovedgruppe;2015;1130;bef_u_innv_og_norskf;1;person;5605;
befolkning_hovedgruppe;2015;1130;alle;0;person;6119;
befolkning_hovedgruppe;2015;1130;innvandrere;0;person;577;
befolkning_hovedgruppe;2015;1130;befolkningen_ellers;0;person;5542;
befolkning_hovedgruppe;2015;1130;norskfodte_m_innvf;0;person;90;
befolkning_hovedgruppe;2015;1130;bef_u_innv_og_norskf;0;person;5452;
befolkning_hovedgruppe;2015;1133;alle;alle;person;2785;
befolkning_hovedgruppe;2015;1133;innvandrere;alle;person;418;
befolkning_hovedgruppe;2015;1133;befolkningen_ellers;alle;person;2367;
befolkning_hovedgruppe;2015;1133;norskfodte_m_innvf;alle;person;59;
befolkning_hovedgruppe;2015;1133;bef_u_innv_og_norskf;alle;person;2308;
befolkning_hovedgruppe;2015;1133;alle;1;person;1432;
befolkning_hovedgruppe;2015;1133;innvandrere;1;person;218;
befolkning_hovedgruppe;2015;1133;befolkningen_ellers;1;person;1214;
befolkning_hovedgruppe;2015;1133;norskfodte_m_innvf;1;person;31;
befolkning_hovedgruppe;2015;1133;bef_u_innv_og_norskf;1;person;1183;
befolkning_hovedgruppe;2015;1133;alle;0;person;1353;
befolkning_hovedgruppe;2015;1133;innvandrere;0;person;200;
befolkning_hovedgruppe;2015;1133;befolkningen_ellers;0;person;1153;
befolkning_hovedgruppe;2015;1133;norskfodte_m_innvf;0;person;28;
befolkning_hovedgruppe;2015;1133;bef_u_innv_og_norskf;0;person;1125;
befolkning_hovedgruppe;2015;1134;alle;alle;person;3892;
befolkning_hovedgruppe;2015;1134;innvandrere;alle;person;370;
befolkning_hovedgruppe;2015;1134;befolkningen_ellers;alle;person;3522;
befolkning_hovedgruppe;2015;1134;norskfodte_m_innvf;alle;person;35;
befolkning_hovedgruppe;2015;1134;bef_u_innv_og_norskf;alle;person;3487;
befolkning_hovedgruppe;2015;1134;alle;1;person;1948;
befolkning_hovedgruppe;2015;1134;innvandrere;1;person;184;
befolkning_hovedgruppe;2015;1134;befolkningen_ellers;1;person;1764;
befolkning_hovedgruppe;2015;1134;norskfodte_m_innvf;1;person;19;
befolkning_hovedgruppe;2015;1134;bef_u_innv_og_norskf;1;person;1745;
befolkning_hovedgruppe;2015;1134;alle;0;person;1944;
befolkning_hovedgruppe;2015;1134;innvandrere;0;person;186;
befolkning_hovedgruppe;2015;1134;befolkningen_ellers;0;person;1758;
befolkning_hovedgruppe;2015;1134;norskfodte_m_innvf;0;person;16;
befolkning_hovedgruppe;2015;1134;bef_u_innv_og_norskf;0;person;1742;
befolkning_hovedgruppe;2015;1135;alle;alle;person;4756;
befolkning_hovedgruppe;2015;1135;innvandrere;alle;person;358;
