tabell_navn;aar;kommune_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2013;0906;alle;alle;person;4340;
befolkning_innvandringsgrunn;2013;0906;arbeid;alle;person;524;
befolkning_innvandringsgrunn;2013;0906;flukt;alle;person;335;
befolkning_innvandringsgrunn;2013;0906;familie;alle;person;386;
befolkning_innvandringsgrunn;2013;0906;annet;alle;person;44;
befolkning_innvandringsgrunn;2013;0906;uoppgitt;alle;person;3051;
befolkning_innvandringsgrunn;2013;0906;alle;1;person;2219;
befolkning_innvandringsgrunn;2013;0906;arbeid;1;person;390;
befolkning_innvandringsgrunn;2013;0906;flukt;1;person;177;
befolkning_innvandringsgrunn;2013;0906;familie;1;person;108;
befolkning_innvandringsgrunn;2013;0906;annet;1;person;17;
befolkning_innvandringsgrunn;2013;0906;uoppgitt;1;person;1527;
befolkning_innvandringsgrunn;2013;0906;alle;0;person;2121;
befolkning_innvandringsgrunn;2013;0906;arbeid;0;person;134;
befolkning_innvandringsgrunn;2013;0906;flukt;0;person;158;
befolkning_innvandringsgrunn;2013;0906;familie;0;person;278;
befolkning_innvandringsgrunn;2013;0906;annet;0;person;27;
befolkning_innvandringsgrunn;2013;0906;uoppgitt;0;person;1524;
befolkning_innvandringsgrunn;2013;0911; ;alle;person;2484;
befolkning_innvandringsgrunn;2013;0911;alle;alle;person;184;
befolkning_innvandringsgrunn;2013;0911;arbeid;alle;person;6;
befolkning_innvandringsgrunn;2013;0911;flukt;alle;person;54;
befolkning_innvandringsgrunn;2013;0911;familie;alle;person;15;
befolkning_innvandringsgrunn;2013;0911;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;0911;uoppgitt;alle;person;109;
befolkning_innvandringsgrunn;2013;0911;alle;1;person;92;
befolkning_innvandringsgrunn;2013;0911;arbeid;1;person;6;
befolkning_innvandringsgrunn;2013;0911;flukt;1;person;28;
befolkning_innvandringsgrunn;2013;0911;familie;1;person;4;
befolkning_innvandringsgrunn;2013;0911;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0911;uoppgitt;1;person;54;
befolkning_innvandringsgrunn;2013;0911;alle;0;person;92;
befolkning_innvandringsgrunn;2013;0911;arbeid;0;person;0;
befolkning_innvandringsgrunn;2013;0911;flukt;0;person;26;
befolkning_innvandringsgrunn;2013;0911;familie;0;person;11;
befolkning_innvandringsgrunn;2013;0911;annet;0;person;0;
befolkning_innvandringsgrunn;2013;0911;uoppgitt;0;person;55;
befolkning_innvandringsgrunn;2013;0912; ;alle;person;1986;
befolkning_innvandringsgrunn;2013;0912;alle;alle;person;114;
befolkning_innvandringsgrunn;2013;0912;arbeid;alle;person;9;
befolkning_innvandringsgrunn;2013;0912;flukt;alle;person;9;
befolkning_innvandringsgrunn;2013;0912;familie;alle;person;14;
befolkning_innvandringsgrunn;2013;0912;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;0912;uoppgitt;alle;person;82;
befolkning_innvandringsgrunn;2013;0912;alle;1;person;54;
befolkning_innvandringsgrunn;2013;0912;arbeid;1;person;5;
befolkning_innvandringsgrunn;2013;0912;flukt;1;person;5;
befolkning_innvandringsgrunn;2013;0912;familie;1;person;4;
befolkning_innvandringsgrunn;2013;0912;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0912;uoppgitt;1;person;40;
befolkning_innvandringsgrunn;2013;0912;alle;0;person;60;
befolkning_innvandringsgrunn;2013;0912;arbeid;0;person;4;
befolkning_innvandringsgrunn;2013;0912;flukt;0;person;4;
befolkning_innvandringsgrunn;2013;0912;familie;0;person;10;
befolkning_innvandringsgrunn;2013;0912;annet;0;person;0;
befolkning_innvandringsgrunn;2013;0912;uoppgitt;0;person;42;
befolkning_innvandringsgrunn;2013;0914; ;alle;person;6064;
befolkning_innvandringsgrunn;2013;0914;alle;alle;person;533;
befolkning_innvandringsgrunn;2013;0914;arbeid;alle;person;65;
befolkning_innvandringsgrunn;2013;0914;flukt;alle;person;40;
befolkning_innvandringsgrunn;2013;0914;familie;alle;person;47;
befolkning_innvandringsgrunn;2013;0914;annet;alle;person;6;
befolkning_innvandringsgrunn;2013;0914;uoppgitt;alle;person;375;
befolkning_innvandringsgrunn;2013;0914;alle;1;person;283;
befolkning_innvandringsgrunn;2013;0914;arbeid;1;person;50;
befolkning_innvandringsgrunn;2013;0914;flukt;1;person;19;
befolkning_innvandringsgrunn;2013;0914;familie;1;person;14;
befolkning_innvandringsgrunn;2013;0914;annet;1;person;3;
befolkning_innvandringsgrunn;2013;0914;uoppgitt;1;person;197;
befolkning_innvandringsgrunn;2013;0914;alle;0;person;250;
befolkning_innvandringsgrunn;2013;0914;arbeid;0;person;15;
befolkning_innvandringsgrunn;2013;0914;flukt;0;person;21;
befolkning_innvandringsgrunn;2013;0914;familie;0;person;33;
befolkning_innvandringsgrunn;2013;0914;annet;0;person;3;
befolkning_innvandringsgrunn;2013;0914;uoppgitt;0;person;178;
befolkning_innvandringsgrunn;2013;0919; ;alle;person;5425;
befolkning_innvandringsgrunn;2013;0919;alle;alle;person;352;
befolkning_innvandringsgrunn;2013;0919;arbeid;alle;person;48;
befolkning_innvandringsgrunn;2013;0919;flukt;alle;person;15;
befolkning_innvandringsgrunn;2013;0919;familie;alle;person;31;
befolkning_innvandringsgrunn;2013;0919;annet;alle;person;3;
befolkning_innvandringsgrunn;2013;0919;uoppgitt;alle;person;255;
befolkning_innvandringsgrunn;2013;0919;alle;1;person;190;
befolkning_innvandringsgrunn;2013;0919;arbeid;1;person;41;
befolkning_innvandringsgrunn;2013;0919;flukt;1;person;6;
befolkning_innvandringsgrunn;2013;0919;familie;1;person;10;
befolkning_innvandringsgrunn;2013;0919;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0919;uoppgitt;1;person;133;
befolkning_innvandringsgrunn;2013;0919;alle;0;person;162;
befolkning_innvandringsgrunn;2013;0919;arbeid;0;person;7;
befolkning_innvandringsgrunn;2013;0919;flukt;0;person;9;
befolkning_innvandringsgrunn;2013;0919;familie;0;person;21;
befolkning_innvandringsgrunn;2013;0919;annet;0;person;3;
befolkning_innvandringsgrunn;2013;0919;uoppgitt;0;person;122;
befolkning_innvandringsgrunn;2013;0926; ;alle;person;10032;
befolkning_innvandringsgrunn;2013;0926;alle;alle;person;802;
befolkning_innvandringsgrunn;2013;0926;arbeid;alle;person;80;
befolkning_innvandringsgrunn;2013;0926;flukt;alle;person;77;
befolkning_innvandringsgrunn;2013;0926;familie;alle;person;48;
befolkning_innvandringsgrunn;2013;0926;annet;alle;person;16;
befolkning_innvandringsgrunn;2013;0926;uoppgitt;alle;person;581;
befolkning_innvandringsgrunn;2013;0926;alle;1;person;380;
befolkning_innvandringsgrunn;2013;0926;arbeid;1;person;62;
befolkning_innvandringsgrunn;2013;0926;flukt;1;person;44;
befolkning_innvandringsgrunn;2013;0926;familie;1;person;17;
befolkning_innvandringsgrunn;2013;0926;annet;1;person;3;
befolkning_innvandringsgrunn;2013;0926;uoppgitt;1;person;254;
befolkning_innvandringsgrunn;2013;0926;alle;0;person;422;
befolkning_innvandringsgrunn;2013;0926;arbeid;0;person;18;
befolkning_innvandringsgrunn;2013;0926;flukt;0;person;33;
befolkning_innvandringsgrunn;2013;0926;familie;0;person;31;
befolkning_innvandringsgrunn;2013;0926;annet;0;person;13;
befolkning_innvandringsgrunn;2013;0926;uoppgitt;0;person;327;
befolkning_innvandringsgrunn;2013;0928; ;alle;person;4936;
befolkning_innvandringsgrunn;2013;0928;alle;alle;person;404;
befolkning_innvandringsgrunn;2013;0928;arbeid;alle;person;26;
befolkning_innvandringsgrunn;2013;0928;flukt;alle;person;41;
befolkning_innvandringsgrunn;2013;0928;familie;alle;person;30;
befolkning_innvandringsgrunn;2013;0928;annet;alle;person;8;
befolkning_innvandringsgrunn;2013;0928;uoppgitt;alle;person;299;
befolkning_innvandringsgrunn;2013;0928;alle;1;person;217;
befolkning_innvandringsgrunn;2013;0928;arbeid;1;person;17;
befolkning_innvandringsgrunn;2013;0928;flukt;1;person;27;
befolkning_innvandringsgrunn;2013;0928;familie;1;person;11;
befolkning_innvandringsgrunn;2013;0928;annet;1;person;4;
befolkning_innvandringsgrunn;2013;0928;uoppgitt;1;person;158;
befolkning_innvandringsgrunn;2013;0928;alle;0;person;187;
befolkning_innvandringsgrunn;2013;0928;arbeid;0;person;9;
befolkning_innvandringsgrunn;2013;0928;flukt;0;person;14;
befolkning_innvandringsgrunn;2013;0928;familie;0;person;19;
befolkning_innvandringsgrunn;2013;0928;annet;0;person;4;
befolkning_innvandringsgrunn;2013;0928;uoppgitt;0;person;141;
befolkning_innvandringsgrunn;2013;0929; ;alle;person;1815;
befolkning_innvandringsgrunn;2013;0929;alle;alle;person;200;
befolkning_innvandringsgrunn;2013;0929;arbeid;alle;person;32;
befolkning_innvandringsgrunn;2013;0929;flukt;alle;person;18;
befolkning_innvandringsgrunn;2013;0929;familie;alle;person;26;
befolkning_innvandringsgrunn;2013;0929;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;0929;uoppgitt;alle;person;124;
befolkning_innvandringsgrunn;2013;0929;alle;1;person;102;
befolkning_innvandringsgrunn;2013;0929;arbeid;1;person;18;
befolkning_innvandringsgrunn;2013;0929;flukt;1;person;10;
befolkning_innvandringsgrunn;2013;0929;familie;1;person;11;
befolkning_innvandringsgrunn;2013;0929;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0929;uoppgitt;1;person;63;
befolkning_innvandringsgrunn;2013;0929;alle;0;person;98;
befolkning_innvandringsgrunn;2013;0929;arbeid;0;person;14;
befolkning_innvandringsgrunn;2013;0929;flukt;0;person;8;
befolkning_innvandringsgrunn;2013;0929;familie;0;person;15;
befolkning_innvandringsgrunn;2013;0929;annet;0;person;0;
befolkning_innvandringsgrunn;2013;0929;uoppgitt;0;person;61;
befolkning_innvandringsgrunn;2013;0935; ;alle;person;1283;
befolkning_innvandringsgrunn;2013;0935;alle;alle;person;114;
befolkning_innvandringsgrunn;2013;0935;arbeid;alle;person;6;
befolkning_innvandringsgrunn;2013;0935;flukt;alle;person;12;
befolkning_innvandringsgrunn;2013;0935;familie;alle;person;6;
befolkning_innvandringsgrunn;2013;0935;annet;alle;person;3;
befolkning_innvandringsgrunn;2013;0935;uoppgitt;alle;person;87;
befolkning_innvandringsgrunn;2013;0935;alle;1;person;60;
befolkning_innvandringsgrunn;2013;0935;arbeid;1;person;3;
befolkning_innvandringsgrunn;2013;0935;flukt;1;person;8;
befolkning_innvandringsgrunn;2013;0935;familie;1;person;3;
befolkning_innvandringsgrunn;2013;0935;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0935;uoppgitt;1;person;46;
befolkning_innvandringsgrunn;2013;0935;alle;0;person;54;
befolkning_innvandringsgrunn;2013;0935;arbeid;0;person;3;
befolkning_innvandringsgrunn;2013;0935;flukt;0;person;4;
befolkning_innvandringsgrunn;2013;0935;familie;0;person;3;
befolkning_innvandringsgrunn;2013;0935;annet;0;person;3;
befolkning_innvandringsgrunn;2013;0935;uoppgitt;0;person;41;
befolkning_innvandringsgrunn;2013;0937; ;alle;person;3556;
befolkning_innvandringsgrunn;2013;0937;alle;alle;person;380;
befolkning_innvandringsgrunn;2013;0937;arbeid;alle;person;28;
befolkning_innvandringsgrunn;2013;0937;flukt;alle;person;35;
befolkning_innvandringsgrunn;2013;0937;familie;alle;person;35;
befolkning_innvandringsgrunn;2013;0937;annet;alle;person;3;
befolkning_innvandringsgrunn;2013;0937;uoppgitt;alle;person;279;
befolkning_innvandringsgrunn;2013;0937;alle;1;person;174;
befolkning_innvandringsgrunn;2013;0937;arbeid;1;person;18;
befolkning_innvandringsgrunn;2013;0937;flukt;1;person;23;
befolkning_innvandringsgrunn;2013;0937;familie;1;person;8;
befolkning_innvandringsgrunn;2013;0937;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0937;uoppgitt;1;person;125;
befolkning_innvandringsgrunn;2013;0937;alle;0;person;206;
befolkning_innvandringsgrunn;2013;0937;arbeid;0;person;10;
befolkning_innvandringsgrunn;2013;0937;flukt;0;person;12;
befolkning_innvandringsgrunn;2013;0937;familie;0;person;27;
befolkning_innvandringsgrunn;2013;0937;annet;0;person;3;
befolkning_innvandringsgrunn;2013;0937;uoppgitt;0;person;154;
befolkning_innvandringsgrunn;2013;0938; ;alle;person;1207;
befolkning_innvandringsgrunn;2013;0938;alle;alle;person;82;
befolkning_innvandringsgrunn;2013;0938;arbeid;alle;person;6;
befolkning_innvandringsgrunn;2013;0938;flukt;alle;person;20;
befolkning_innvandringsgrunn;2013;0938;familie;alle;person;3;
befolkning_innvandringsgrunn;2013;0938;annet;alle;person;3;
befolkning_innvandringsgrunn;2013;0938;uoppgitt;alle;person;50;
befolkning_innvandringsgrunn;2013;0938;alle;1;person;39;
befolkning_innvandringsgrunn;2013;0938;arbeid;1;person;3;
befolkning_innvandringsgrunn;2013;0938;flukt;1;person;9;
befolkning_innvandringsgrunn;2013;0938;familie;1;person;3;
befolkning_innvandringsgrunn;2013;0938;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0938;uoppgitt;1;person;24;
befolkning_innvandringsgrunn;2013;0938;alle;0;person;43;
befolkning_innvandringsgrunn;2013;0938;arbeid;0;person;3;
befolkning_innvandringsgrunn;2013;0938;flukt;0;person;11;
befolkning_innvandringsgrunn;2013;0938;familie;0;person;0;
befolkning_innvandringsgrunn;2013;0938;annet;0;person;3;
befolkning_innvandringsgrunn;2013;0938;uoppgitt;0;person;26;
befolkning_innvandringsgrunn;2013;0940; ;alle;person;1277;
befolkning_innvandringsgrunn;2013;0940;alle;alle;person;104;
befolkning_innvandringsgrunn;2013;0940;arbeid;alle;person;9;
befolkning_innvandringsgrunn;2013;0940;flukt;alle;person;33;
befolkning_innvandringsgrunn;2013;0940;familie;alle;person;10;
befolkning_innvandringsgrunn;2013;0940;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;0940;uoppgitt;alle;person;52;
befolkning_innvandringsgrunn;2013;0940;alle;1;person;46;
befolkning_innvandringsgrunn;2013;0940;arbeid;1;person;4;
befolkning_innvandringsgrunn;2013;0940;flukt;1;person;18;
befolkning_innvandringsgrunn;2013;0940;familie;1;person;5;
befolkning_innvandringsgrunn;2013;0940;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0940;uoppgitt;1;person;19;
befolkning_innvandringsgrunn;2013;0940;alle;0;person;58;
befolkning_innvandringsgrunn;2013;0940;arbeid;0;person;5;
befolkning_innvandringsgrunn;2013;0940;flukt;0;person;15;
befolkning_innvandringsgrunn;2013;0940;familie;0;person;5;
befolkning_innvandringsgrunn;2013;0940;annet;0;person;0;
befolkning_innvandringsgrunn;2013;0940;uoppgitt;0;person;33;
befolkning_innvandringsgrunn;2013;0941; ;alle;person;929;
befolkning_innvandringsgrunn;2013;0941;alle;alle;person;133;
befolkning_innvandringsgrunn;2013;0941;arbeid;alle;person;17;
befolkning_innvandringsgrunn;2013;0941;flukt;alle;person;7;
befolkning_innvandringsgrunn;2013;0941;familie;alle;person;21;
befolkning_innvandringsgrunn;2013;0941;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;0941;uoppgitt;alle;person;88;
befolkning_innvandringsgrunn;2013;0941;alle;1;person;71;
befolkning_innvandringsgrunn;2013;0941;arbeid;1;person;14;
befolkning_innvandringsgrunn;2013;0941;flukt;1;person;3;
befolkning_innvandringsgrunn;2013;0941;familie;1;person;7;
befolkning_innvandringsgrunn;2013;0941;annet;1;person;0;
befolkning_innvandringsgrunn;2013;0941;uoppgitt;1;person;47;
befolkning_innvandringsgrunn;2013;0941;alle;0;person;62;
befolkning_innvandringsgrunn;2013;0941;arbeid;0;person;3;
befolkning_innvandringsgrunn;2013;0941;flukt;0;person;4;
befolkning_innvandringsgrunn;2013;0941;familie;0;person;14;
befolkning_innvandringsgrunn;2013;0941;annet;0;person;0;
befolkning_innvandringsgrunn;2013;0941;uoppgitt;0;person;41;
befolkning_innvandringsgrunn;2013;1001; ;alle;person;84476;
befolkning_innvandringsgrunn;2013;1001;alle;alle;person;10659;
befolkning_innvandringsgrunn;2013;1001;arbeid;alle;person;845;
befolkning_innvandringsgrunn;2013;1001;flukt;alle;person;769;
befolkning_innvandringsgrunn;2013;1001;familie;alle;person;606;
befolkning_innvandringsgrunn;2013;1001;annet;alle;person;193;
befolkning_innvandringsgrunn;2013;1001;uoppgitt;alle;person;8246;
befolkning_innvandringsgrunn;2013;1001;alle;1;person;5613;
befolkning_innvandringsgrunn;2013;1001;arbeid;1;person;645;
befolkning_innvandringsgrunn;2013;1001;flukt;1;person;412;
befolkning_innvandringsgrunn;2013;1001;familie;1;person;193;
befolkning_innvandringsgrunn;2013;1001;annet;1;person;85;
befolkning_innvandringsgrunn;2013;1001;uoppgitt;1;person;4278;
befolkning_innvandringsgrunn;2013;1001;alle;0;person;5046;
befolkning_innvandringsgrunn;2013;1001;arbeid;0;person;200;
befolkning_innvandringsgrunn;2013;1001;flukt;0;person;357;
befolkning_innvandringsgrunn;2013;1001;familie;0;person;413;
befolkning_innvandringsgrunn;2013;1001;annet;0;person;108;
befolkning_innvandringsgrunn;2013;1001;uoppgitt;0;person;3968;
befolkning_innvandringsgrunn;2013;1002; ;alle;person;15237;
befolkning_innvandringsgrunn;2013;1002;alle;alle;person;1343;
befolkning_innvandringsgrunn;2013;1002;arbeid;alle;person;160;
befolkning_innvandringsgrunn;2013;1002;flukt;alle;person;174;
befolkning_innvandringsgrunn;2013;1002;familie;alle;person;113;
befolkning_innvandringsgrunn;2013;1002;annet;alle;person;9;
befolkning_innvandringsgrunn;2013;1002;uoppgitt;alle;person;887;
befolkning_innvandringsgrunn;2013;1002;alle;1;person;643;
befolkning_innvandringsgrunn;2013;1002;arbeid;1;person;108;
befolkning_innvandringsgrunn;2013;1002;flukt;1;person;90;
befolkning_innvandringsgrunn;2013;1002;familie;1;person;35;
befolkning_innvandringsgrunn;2013;1002;annet;1;person;3;
befolkning_innvandringsgrunn;2013;1002;uoppgitt;1;person;407;
befolkning_innvandringsgrunn;2013;1002;alle;0;person;700;
befolkning_innvandringsgrunn;2013;1002;arbeid;0;person;52;
befolkning_innvandringsgrunn;2013;1002;flukt;0;person;84;
befolkning_innvandringsgrunn;2013;1002;familie;0;person;78;
befolkning_innvandringsgrunn;2013;1002;annet;0;person;6;
befolkning_innvandringsgrunn;2013;1002;uoppgitt;0;person;480;
befolkning_innvandringsgrunn;2013;1003; ;alle;person;9441;
befolkning_innvandringsgrunn;2013;1003;alle;alle;person;662;
befolkning_innvandringsgrunn;2013;1003;arbeid;alle;person;53;
befolkning_innvandringsgrunn;2013;1003;flukt;alle;person;65;
befolkning_innvandringsgrunn;2013;1003;familie;alle;person;60;
befolkning_innvandringsgrunn;2013;1003;annet;alle;person;6;
befolkning_innvandringsgrunn;2013;1003;uoppgitt;alle;person;478;
befolkning_innvandringsgrunn;2013;1003;alle;1;person;311;
befolkning_innvandringsgrunn;2013;1003;arbeid;1;person;41;
befolkning_innvandringsgrunn;2013;1003;flukt;1;person;34;
befolkning_innvandringsgrunn;2013;1003;familie;1;person;14;
befolkning_innvandringsgrunn;2013;1003;annet;1;person;3;
befolkning_innvandringsgrunn;2013;1003;uoppgitt;1;person;219;
befolkning_innvandringsgrunn;2013;1003;alle;0;person;351;
befolkning_innvandringsgrunn;2013;1003;arbeid;0;person;12;
befolkning_innvandringsgrunn;2013;1003;flukt;0;person;31;
befolkning_innvandringsgrunn;2013;1003;familie;0;person;46;
befolkning_innvandringsgrunn;2013;1003;annet;0;person;3;
befolkning_innvandringsgrunn;2013;1003;uoppgitt;0;person;259;
befolkning_innvandringsgrunn;2013;1004; ;alle;person;9060;
befolkning_innvandringsgrunn;2013;1004;alle;alle;person;871;
befolkning_innvandringsgrunn;2013;1004;arbeid;alle;person;86;
befolkning_innvandringsgrunn;2013;1004;flukt;alle;person;79;
befolkning_innvandringsgrunn;2013;1004;familie;alle;person;77;
befolkning_innvandringsgrunn;2013;1004;annet;alle;person;4;
befolkning_innvandringsgrunn;2013;1004;uoppgitt;alle;person;625;
befolkning_innvandringsgrunn;2013;1004;alle;1;person;449;
befolkning_innvandringsgrunn;2013;1004;arbeid;1;person;67;
befolkning_innvandringsgrunn;2013;1004;flukt;1;person;51;
befolkning_innvandringsgrunn;2013;1004;familie;1;person;24;
befolkning_innvandringsgrunn;2013;1004;annet;1;person;0;
befolkning_innvandringsgrunn;2013;1004;uoppgitt;1;person;307;
befolkning_innvandringsgrunn;2013;1004;alle;0;person;422;
befolkning_innvandringsgrunn;2013;1004;arbeid;0;person;19;
befolkning_innvandringsgrunn;2013;1004;flukt;0;person;28;
befolkning_innvandringsgrunn;2013;1004;familie;0;person;53;
befolkning_innvandringsgrunn;2013;1004;annet;0;person;4;
befolkning_innvandringsgrunn;2013;1004;uoppgitt;0;person;318;
befolkning_innvandringsgrunn;2013;1014; ;alle;person;13756;
befolkning_innvandringsgrunn;2013;1014;alle;alle;person;1017;
befolkning_innvandringsgrunn;2013;1014;arbeid;alle;person;104;
befolkning_innvandringsgrunn;2013;1014;flukt;alle;person;82;
befolkning_innvandringsgrunn;2013;1014;familie;alle;person;77;
befolkning_innvandringsgrunn;2013;1014;annet;alle;person;11;
befolkning_innvandringsgrunn;2013;1014;uoppgitt;alle;person;743;
befolkning_innvandringsgrunn;2013;1014;alle;1;person;536;
befolkning_innvandringsgrunn;2013;1014;arbeid;1;person;81;
befolkning_innvandringsgrunn;2013;1014;flukt;1;person;38;
befolkning_innvandringsgrunn;2013;1014;familie;1;person;21;
befolkning_innvandringsgrunn;2013;1014;annet;1;person;3;
befolkning_innvandringsgrunn;2013;1014;uoppgitt;1;person;393;
befolkning_innvandringsgrunn;2013;1014;alle;0;person;481;
befolkning_innvandringsgrunn;2013;1014;arbeid;0;person;23;
befolkning_innvandringsgrunn;2013;1014;flukt;0;person;44;
befolkning_innvandringsgrunn;2013;1014;familie;0;person;56;
befolkning_innvandringsgrunn;2013;1014;annet;0;person;8;
befolkning_innvandringsgrunn;2013;1014;uoppgitt;0;person;350;
befolkning_innvandringsgrunn;2013;1017; ;alle;person;6285;
befolkning_innvandringsgrunn;2013;1017;alle;alle;person;770;
befolkning_innvandringsgrunn;2013;1017;arbeid;alle;person;54;
befolkning_innvandringsgrunn;2013;1017;flukt;alle;person;88;
befolkning_innvandringsgrunn;2013;1017;familie;alle;person;63;
befolkning_innvandringsgrunn;2013;1017;annet;alle;person;6;
befolkning_innvandringsgrunn;2013;1017;uoppgitt;alle;person;559;
befolkning_innvandringsgrunn;2013;1017;alle;1;person;391;
befolkning_innvandringsgrunn;2013;1017;arbeid;1;person;41;
befolkning_innvandringsgrunn;2013;1017;flukt;1;person;47;
befolkning_innvandringsgrunn;2013;1017;familie;1;person;15;
befolkning_innvandringsgrunn;2013;1017;annet;1;person;3;
befolkning_innvandringsgrunn;2013;1017;uoppgitt;1;person;285;
befolkning_innvandringsgrunn;2013;1017;alle;0;person;379;
befolkning_innvandringsgrunn;2013;1017;arbeid;0;person;13;
befolkning_innvandringsgrunn;2013;1017;flukt;0;person;41;
befolkning_innvandringsgrunn;2013;1017;familie;0;person;48;
befolkning_innvandringsgrunn;2013;1017;annet;0;person;3;
befolkning_innvandringsgrunn;2013;1017;uoppgitt;0;person;274;
befolkning_innvandringsgrunn;2013;1018; ;alle;person;10960;
befolkning_innvandringsgrunn;2013;1018;alle;alle;person;830;
befolkning_innvandringsgrunn;2013;1018;arbeid;alle;person;101;
befolkning_innvandringsgrunn;2013;1018;flukt;alle;person;91;
befolkning_innvandringsgrunn;2013;1018;familie;alle;person;63;
befolkning_innvandringsgrunn;2013;1018;annet;alle;person;18;
befolkning_innvandringsgrunn;2013;1018;uoppgitt;alle;person;557;
befolkning_innvandringsgrunn;2013;1018;alle;1;person;431;
befolkning_innvandringsgrunn;2013;1018;arbeid;1;person;80;
befolkning_innvandringsgrunn;2013;1018;flukt;1;person;48;
befolkning_innvandringsgrunn;2013;1018;familie;1;person;26;
befolkning_innvandringsgrunn;2013;1018;annet;1;person;4;
befolkning_innvandringsgrunn;2013;1018;uoppgitt;1;person;273;
befolkning_innvandringsgrunn;2013;1018;alle;0;person;399;
befolkning_innvandringsgrunn;2013;1018;arbeid;0;person;21;
befolkning_innvandringsgrunn;2013;1018;flukt;0;person;43;
befolkning_innvandringsgrunn;2013;1018;familie;0;person;37;
befolkning_innvandringsgrunn;2013;1018;annet;0;person;14;
befolkning_innvandringsgrunn;2013;1018;uoppgitt;0;person;284;
befolkning_innvandringsgrunn;2013;1021; ;alle;person;2292;
befolkning_innvandringsgrunn;2013;1021;alle;alle;person;180;
befolkning_innvandringsgrunn;2013;1021;arbeid;alle;person;18;
befolkning_innvandringsgrunn;2013;1021;flukt;alle;person;21;
befolkning_innvandringsgrunn;2013;1021;familie;alle;person;18;
befolkning_innvandringsgrunn;2013;1021;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;1021;uoppgitt;alle;person;123;
befolkning_innvandringsgrunn;2013;1021;alle;1;person;99;
befolkning_innvandringsgrunn;2013;1021;arbeid;1;person;12;
befolkning_innvandringsgrunn;2013;1021;flukt;1;person;11;
befolkning_innvandringsgrunn;2013;1021;familie;1;person;5;
befolkning_innvandringsgrunn;2013;1021;annet;1;person;0;
befolkning_innvandringsgrunn;2013;1021;uoppgitt;1;person;71;
befolkning_innvandringsgrunn;2013;1021;alle;0;person;81;
befolkning_innvandringsgrunn;2013;1021;arbeid;0;person;6;
befolkning_innvandringsgrunn;2013;1021;flukt;0;person;10;
befolkning_innvandringsgrunn;2013;1021;familie;0;person;13;
befolkning_innvandringsgrunn;2013;1021;annet;0;person;0;
befolkning_innvandringsgrunn;2013;1021;uoppgitt;0;person;52;
befolkning_innvandringsgrunn;2013;1026; ;alle;person;912;
befolkning_innvandringsgrunn;2013;1026;alle;alle;person;91;
befolkning_innvandringsgrunn;2013;1026;arbeid;alle;person;14;
befolkning_innvandringsgrunn;2013;1026;flukt;alle;person;15;
befolkning_innvandringsgrunn;2013;1026;familie;alle;person;8;
befolkning_innvandringsgrunn;2013;1026;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;1026;uoppgitt;alle;person;54;
befolkning_innvandringsgrunn;2013;1026;alle;1;person;50;
befolkning_innvandringsgrunn;2013;1026;arbeid;1;person;9;
befolkning_innvandringsgrunn;2013;1026;flukt;1;person;9;
befolkning_innvandringsgrunn;2013;1026;familie;1;person;5;
befolkning_innvandringsgrunn;2013;1026;annet;1;person;0;
befolkning_innvandringsgrunn;2013;1026;uoppgitt;1;person;27;
befolkning_innvandringsgrunn;2013;1026;alle;0;person;41;
befolkning_innvandringsgrunn;2013;1026;arbeid;0;person;5;
befolkning_innvandringsgrunn;2013;1026;flukt;0;person;6;
befolkning_innvandringsgrunn;2013;1026;familie;0;person;3;
befolkning_innvandringsgrunn;2013;1026;annet;0;person;0;
befolkning_innvandringsgrunn;2013;1026;uoppgitt;0;person;27;
befolkning_innvandringsgrunn;2013;1027; ;alle;person;1728;
befolkning_innvandringsgrunn;2013;1027;alle;alle;person;92;
befolkning_innvandringsgrunn;2013;1027;arbeid;alle;person;14;
befolkning_innvandringsgrunn;2013;1027;flukt;alle;person;0;
befolkning_innvandringsgrunn;2013;1027;familie;alle;person;12;
befolkning_innvandringsgrunn;2013;1027;annet;alle;person;0;
befolkning_innvandringsgrunn;2013;1027;uoppgitt;alle;person;66;
befolkning_innvandringsgrunn;2013;1027;alle;1;person;43;
befolkning_innvandringsgrunn;2013;1027;arbeid;1;person;8;
befolkning_innvandringsgrunn;2013;1027;flukt;1;person;0;
befolkning_innvandringsgrunn;2013;1027;familie;1;person;3;
befolkning_innvandringsgrunn;2013;1027;annet;1;person;0;
