tabell_navn;aar;fylke_id;landbakgrunn;kjonn;enhet;tabellvariabel;
befolkning_opprinnelsesland;2007;00;805;alle;personer;845;
befolkning_opprinnelsesland;2007;00;806;alle;personer;:;
befolkning_opprinnelsesland;2007;00;807;alle;personer;.;
befolkning_opprinnelsesland;2007;00;808;alle;personer;.;
befolkning_opprinnelsesland;2007;00;809;alle;personer;:;
befolkning_opprinnelsesland;2007;00;811;alle;personer;24;
befolkning_opprinnelsesland;2007;00;812;alle;personer;:;
befolkning_opprinnelsesland;2007;00;813;alle;personer;5;
befolkning_opprinnelsesland;2007;00;814;alle;personer;9;
befolkning_opprinnelsesland;2007;00;815;alle;personer;:;
befolkning_opprinnelsesland;2007;00;816;alle;personer;:;
befolkning_opprinnelsesland;2007;00;817;alle;personer;.;
befolkning_opprinnelsesland;2007;00;818;alle;personer;.;
befolkning_opprinnelsesland;2007;00;819;alle;personer;.;
befolkning_opprinnelsesland;2007;00;820;alle;personer;323;
befolkning_opprinnelsesland;2007;00;821;alle;personer;.;
befolkning_opprinnelsesland;2007;00;822;alle;personer;.;
befolkning_opprinnelsesland;2007;00;826;alle;personer;:;
befolkning_opprinnelsesland;2007;00;827;alle;personer;:;
befolkning_opprinnelsesland;2007;00;828;alle;personer;.;
befolkning_opprinnelsesland;2007;00;829;alle;personer;.;
befolkning_opprinnelsesland;2007;00;830;alle;personer;:;
befolkning_opprinnelsesland;2007;00;832;alle;personer;.;
befolkning_opprinnelsesland;2007;00;833;alle;personer;:;
befolkning_opprinnelsesland;2007;00;835;alle;personer;.;
befolkning_opprinnelsesland;2007;00;839;alle;personer;:;
befolkning_opprinnelsesland;2007;00;840;alle;personer;.;
befolkning_opprinnelsesland;2007;00;970;alle;personer;51;
befolkning_opprinnelsesland;2007;00;980;alle;personer;.;
befolkning_opprinnelsesland;2007;00;990;alle;personer;.;
befolkning_opprinnelsesland;2008;00;101;alle;personer;17775;
befolkning_opprinnelsesland;2008;00;102;alle;personer;135;
befolkning_opprinnelsesland;2008;00;103;alle;personer;6057;
befolkning_opprinnelsesland;2008;00;104;alle;personer;699;
befolkning_opprinnelsesland;2008;00;105;alle;personer;3225;
befolkning_opprinnelsesland;2008;00;106;alle;personer;25081;
befolkning_opprinnelsesland;2008;00;111;alle;personer;355;
befolkning_opprinnelsesland;2008;00;112;alle;personer;682;
befolkning_opprinnelsesland;2008;00;113;alle;personer;1302;
befolkning_opprinnelsesland;2008;00;114;alle;personer;:;
befolkning_opprinnelsesland;2008;00;115;alle;personer;1200;
befolkning_opprinnelsesland;2008;00;117;alle;personer;2981;
befolkning_opprinnelsesland;2008;00;118;alle;personer;:;
befolkning_opprinnelsesland;2008;00;119;alle;personer;598;
befolkning_opprinnelsesland;2008;00;120;alle;personer;530;
befolkning_opprinnelsesland;2008;00;121;alle;personer;511;
befolkning_opprinnelsesland;2008;00;122;alle;personer;2657;
befolkning_opprinnelsesland;2008;00;123;alle;personer;1514;
befolkning_opprinnelsesland;2008;00;124;alle;personer;1262;
befolkning_opprinnelsesland;2008;00;126;alle;personer;41;
befolkning_opprinnelsesland;2008;00;127;alle;personer;5422;
befolkning_opprinnelsesland;2008;00;128;alle;personer;17;
befolkning_opprinnelsesland;2008;00;129;alle;personer;31;
befolkning_opprinnelsesland;2008;00;130;alle;personer;6;
befolkning_opprinnelsesland;2008;00;131;alle;personer;30636;
befolkning_opprinnelsesland;2008;00;132;alle;personer;723;
befolkning_opprinnelsesland;2008;00;133;alle;personer;2257;
befolkning_opprinnelsesland;2008;00;134;alle;personer;:;
befolkning_opprinnelsesland;2008;00;136;alle;personer;4951;
befolkning_opprinnelsesland;2008;00;137;alle;personer;1677;
befolkning_opprinnelsesland;2008;00;138;alle;personer;230;
befolkning_opprinnelsesland;2008;00;139;alle;personer;11145;
befolkning_opprinnelsesland;2008;00;140;alle;personer;11869;
befolkning_opprinnelsesland;2008;00;141;alle;personer;975;
befolkning_opprinnelsesland;2008;00;143;alle;personer;9819;
befolkning_opprinnelsesland;2008;00;144;alle;personer;16348;
befolkning_opprinnelsesland;2008;00;146;alle;personer;146;
befolkning_opprinnelsesland;2008;00;148;alle;personer;1840;
befolkning_opprinnelsesland;2008;00;152;alle;personer;1532;
befolkning_opprinnelsesland;2008;00;153;alle;personer;845;
befolkning_opprinnelsesland;2008;00;154;alle;personer;.;
befolkning_opprinnelsesland;2008;00;155;alle;personer;13130;
befolkning_opprinnelsesland;2008;00;156;alle;personer;2064;
befolkning_opprinnelsesland;2008;00;157;alle;personer;1270;
befolkning_opprinnelsesland;2008;00;158;alle;personer;1080;
befolkning_opprinnelsesland;2008;00;159;alle;personer;2302;
befolkning_opprinnelsesland;2008;00;160;alle;personer;171;
befolkning_opprinnelsesland;2008;00;161;alle;personer;8238;
befolkning_opprinnelsesland;2008;00;162;alle;personer;.;
befolkning_opprinnelsesland;2008;00;163;alle;personer;.;
befolkning_opprinnelsesland;2008;00;164;alle;personer;.;
befolkning_opprinnelsesland;2008;00;203;alle;personer;1020;
befolkning_opprinnelsesland;2008;00;204;alle;personer;284;
befolkning_opprinnelsesland;2008;00;205;alle;personer;57;
befolkning_opprinnelsesland;2008;00;209;alle;personer;:;
befolkning_opprinnelsesland;2008;00;213;alle;personer;:;
befolkning_opprinnelsesland;2008;00;216;alle;personer;866;
befolkning_opprinnelsesland;2008;00;220;alle;personer;5;
befolkning_opprinnelsesland;2008;00;229;alle;personer;16;
befolkning_opprinnelsesland;2008;00;235;alle;personer;:;
befolkning_opprinnelsesland;2008;00;239;alle;personer;186;
befolkning_opprinnelsesland;2008;00;241;alle;personer;2608;
befolkning_opprinnelsesland;2008;00;246;alle;personer;3148;
befolkning_opprinnelsesland;2008;00;249;alle;personer;580;
befolkning_opprinnelsesland;2008;00;250;alle;personer;21;
befolkning_opprinnelsesland;2008;00;254;alle;personer;10;
befolkning_opprinnelsesland;2008;00;256;alle;personer;924;
befolkning_opprinnelsesland;2008;00;260;alle;personer;1362;
befolkning_opprinnelsesland;2008;00;264;alle;personer;97;
befolkning_opprinnelsesland;2008;00;266;alle;personer;15;
befolkning_opprinnelsesland;2008;00;270;alle;personer;354;
befolkning_opprinnelsesland;2008;00;273;alle;personer;373;
befolkning_opprinnelsesland;2008;00;276;alle;personer;937;
befolkning_opprinnelsesland;2008;00;278;alle;personer;239;
befolkning_opprinnelsesland;2008;00;279;alle;personer;1478;
befolkning_opprinnelsesland;2008;00;281;alle;personer;7;
befolkning_opprinnelsesland;2008;00;283;alle;personer;917;
befolkning_opprinnelsesland;2008;00;286;alle;personer;220;
befolkning_opprinnelsesland;2008;00;289;alle;personer;177;
befolkning_opprinnelsesland;2008;00;296;alle;personer;68;
befolkning_opprinnelsesland;2008;00;299;alle;personer;28;
befolkning_opprinnelsesland;2008;00;303;alle;personer;4636;
befolkning_opprinnelsesland;2008;00;304;alle;personer;9;
befolkning_opprinnelsesland;2008;00;306;alle;personer;12;
befolkning_opprinnelsesland;2008;00;307;alle;personer;155;
befolkning_opprinnelsesland;2008;00;308;alle;personer;63;
befolkning_opprinnelsesland;2008;00;309;alle;personer;34;
befolkning_opprinnelsesland;2008;00;313;alle;personer;785;
befolkning_opprinnelsesland;2008;00;319;alle;personer;95;
befolkning_opprinnelsesland;2008;00;322;alle;personer;.;
befolkning_opprinnelsesland;2008;00;323;alle;personer;4;
befolkning_opprinnelsesland;2008;00;326;alle;personer;152;
befolkning_opprinnelsesland;2008;00;329;alle;personer;466;
befolkning_opprinnelsesland;2008;00;333;alle;personer;:;
befolkning_opprinnelsesland;2008;00;336;alle;personer;125;
befolkning_opprinnelsesland;2008;00;337;alle;personer;:;
befolkning_opprinnelsesland;2008;00;338;alle;personer;10;
befolkning_opprinnelsesland;2008;00;339;alle;personer;424;
befolkning_opprinnelsesland;2008;00;346;alle;personer;16208;
befolkning_opprinnelsesland;2008;00;355;alle;personer;.;
befolkning_opprinnelsesland;2008;00;356;alle;personer;805;
befolkning_opprinnelsesland;2008;00;357;alle;personer;5;
befolkning_opprinnelsesland;2008;00;359;alle;personer;646;
befolkning_opprinnelsesland;2008;00;369;alle;personer;566;
befolkning_opprinnelsesland;2008;00;373;alle;personer;18;
befolkning_opprinnelsesland;2008;00;376;alle;personer;83;
befolkning_opprinnelsesland;2008;00;379;alle;personer;751;
befolkning_opprinnelsesland;2008;00;386;alle;personer;723;
befolkning_opprinnelsesland;2008;00;389;alle;personer;238;
befolkning_opprinnelsesland;2008;00;393;alle;personer;14;
befolkning_opprinnelsesland;2008;00;404;alle;personer;7054;
befolkning_opprinnelsesland;2008;00;406;alle;personer;187;
befolkning_opprinnelsesland;2008;00;407;alle;personer;284;
befolkning_opprinnelsesland;2008;00;409;alle;personer;11;
befolkning_opprinnelsesland;2008;00;410;alle;personer;482;
befolkning_opprinnelsesland;2008;00;412;alle;personer;13;
befolkning_opprinnelsesland;2008;00;416;alle;personer;7;
befolkning_opprinnelsesland;2008;00;420;alle;personer;1990;
befolkning_opprinnelsesland;2008;00;424;alle;personer;8264;
befolkning_opprinnelsesland;2008;00;426;alle;personer;78;
befolkning_opprinnelsesland;2008;00;428;alle;personer;9671;
befolkning_opprinnelsesland;2008;00;430;alle;personer;176;
befolkning_opprinnelsesland;2008;00;432;alle;personer;152;
befolkning_opprinnelsesland;2008;00;436;alle;personer;634;
befolkning_opprinnelsesland;2008;00;444;alle;personer;5849;
befolkning_opprinnelsesland;2008;00;448;alle;personer;849;
befolkning_opprinnelsesland;2008;00;452;alle;personer;18132;
befolkning_opprinnelsesland;2008;00;456;alle;personer;12626;
befolkning_opprinnelsesland;2008;00;460;alle;personer;536;
befolkning_opprinnelsesland;2008;00;464;alle;personer;615;
befolkning_opprinnelsesland;2008;00;476;alle;personer;188;
befolkning_opprinnelsesland;2008;00;478;alle;personer;339;
befolkning_opprinnelsesland;2008;00;480;alle;personer;450;
befolkning_opprinnelsesland;2008;00;484;alle;personer;5160;
befolkning_opprinnelsesland;2008;00;488;alle;personer;27;
befolkning_opprinnelsesland;2008;00;492;alle;personer;624;
befolkning_opprinnelsesland;2008;00;496;alle;personer;191;
befolkning_opprinnelsesland;2008;00;500;alle;personer;89;
befolkning_opprinnelsesland;2008;00;502;alle;personer;92;
befolkning_opprinnelsesland;2008;00;504;alle;personer;70;
befolkning_opprinnelsesland;2008;00;508;alle;personer;1543;
befolkning_opprinnelsesland;2008;00;510;alle;personer;63;
befolkning_opprinnelsesland;2008;00;512;alle;personer;373;
befolkning_opprinnelsesland;2008;00;513;alle;personer;4;
befolkning_opprinnelsesland;2008;00;516;alle;personer;71;
befolkning_opprinnelsesland;2008;00;520;alle;personer;5;
befolkning_opprinnelsesland;2008;00;524;alle;personer;1227;
befolkning_opprinnelsesland;2008;00;528;alle;personer;342;
befolkning_opprinnelsesland;2008;00;534;alle;personer;16110;
befolkning_opprinnelsesland;2008;00;537;alle;personer;9;
befolkning_opprinnelsesland;2008;00;540;alle;personer;8;
befolkning_opprinnelsesland;2008;00;544;alle;personer;90;
befolkning_opprinnelsesland;2008;00;548;alle;personer;268;
befolkning_opprinnelsesland;2008;00;550;alle;personer;79;
befolkning_opprinnelsesland;2008;00;552;alle;personer;47;
befolkning_opprinnelsesland;2008;00;554;alle;personer;196;
befolkning_opprinnelsesland;2008;00;564;alle;personer;1199;
befolkning_opprinnelsesland;2008;00;568;alle;personer;9448;
befolkning_opprinnelsesland;2008;00;575;alle;personer;12571;
befolkning_opprinnelsesland;2008;00;578;alle;personer;97;
befolkning_opprinnelsesland;2008;00;601;alle;personer;:;
befolkning_opprinnelsesland;2008;00;602;alle;personer;19;
befolkning_opprinnelsesland;2008;00;603;alle;personer;:;
befolkning_opprinnelsesland;2008;00;604;alle;personer;7;
befolkning_opprinnelsesland;2008;00;605;alle;personer;:;
befolkning_opprinnelsesland;2008;00;606;alle;personer;4;
befolkning_opprinnelsesland;2008;00;608;alle;personer;.;
befolkning_opprinnelsesland;2008;00;612;alle;personer;1322;
befolkning_opprinnelsesland;2008;00;613;alle;personer;:;
befolkning_opprinnelsesland;2008;00;616;alle;personer;96;
befolkning_opprinnelsesland;2008;00;620;alle;personer;599;
befolkning_opprinnelsesland;2008;00;622;alle;personer;15;
befolkning_opprinnelsesland;2008;00;624;alle;personer;461;
befolkning_opprinnelsesland;2008;00;629;alle;personer;12;
befolkning_opprinnelsesland;2008;00;631;alle;personer;:;
befolkning_opprinnelsesland;2008;00;632;alle;personer;122;
befolkning_opprinnelsesland;2008;00;636;alle;personer;19;
befolkning_opprinnelsesland;2008;00;644;alle;personer;71;
befolkning_opprinnelsesland;2008;00;648;alle;personer;113;
befolkning_opprinnelsesland;2008;00;650;alle;personer;6;
befolkning_opprinnelsesland;2008;00;652;alle;personer;583;
befolkning_opprinnelsesland;2008;00;654;alle;personer;.;
befolkning_opprinnelsesland;2008;00;657;alle;personer;11;
befolkning_opprinnelsesland;2008;00;658;alle;personer;.;
befolkning_opprinnelsesland;2008;00;659;alle;personer;.;
befolkning_opprinnelsesland;2008;00;660;alle;personer;.;
befolkning_opprinnelsesland;2008;00;661;alle;personer;.;
befolkning_opprinnelsesland;2008;00;664;alle;personer;108;
befolkning_opprinnelsesland;2008;00;668;alle;personer;41;
befolkning_opprinnelsesland;2008;00;672;alle;personer;139;
befolkning_opprinnelsesland;2008;00;676;alle;personer;.;
befolkning_opprinnelsesland;2008;00;677;alle;personer;.;
befolkning_opprinnelsesland;2008;00;678;alle;personer;8;
befolkning_opprinnelsesland;2008;00;679;alle;personer;4;
befolkning_opprinnelsesland;2008;00;680;alle;personer;236;
befolkning_opprinnelsesland;2008;00;681;alle;personer;.;
befolkning_opprinnelsesland;2008;00;684;alle;personer;6918;
befolkning_opprinnelsesland;2008;00;685;alle;personer;17;
befolkning_opprinnelsesland;2008;00;686;alle;personer;.;
befolkning_opprinnelsesland;2008;00;687;alle;personer;.;
befolkning_opprinnelsesland;2008;00;705;alle;personer;529;
befolkning_opprinnelsesland;2008;00;710;alle;personer;185;
befolkning_opprinnelsesland;2008;00;715;alle;personer;2081;
befolkning_opprinnelsesland;2008;00;720;alle;personer;77;
befolkning_opprinnelsesland;2008;00;725;alle;personer;5797;
befolkning_opprinnelsesland;2008;00;730;alle;personer;953;
befolkning_opprinnelsesland;2008;00;735;alle;personer;266;
befolkning_opprinnelsesland;2008;00;740;alle;personer;:;
befolkning_opprinnelsesland;2008;00;745;alle;personer;4;
befolkning_opprinnelsesland;2008;00;755;alle;personer;59;
befolkning_opprinnelsesland;2008;00;760;alle;personer;807;
befolkning_opprinnelsesland;2008;00;765;alle;personer;31;
befolkning_opprinnelsesland;2008;00;770;alle;personer;155;
befolkning_opprinnelsesland;2008;00;775;alle;personer;355;
befolkning_opprinnelsesland;2008;00;802;alle;personer;.;
befolkning_opprinnelsesland;2008;00;805;alle;personer;998;
befolkning_opprinnelsesland;2008;00;806;alle;personer;:;
befolkning_opprinnelsesland;2008;00;807;alle;personer;.;
befolkning_opprinnelsesland;2008;00;808;alle;personer;.;
befolkning_opprinnelsesland;2008;00;809;alle;personer;:;
befolkning_opprinnelsesland;2008;00;811;alle;personer;26;
befolkning_opprinnelsesland;2008;00;812;alle;personer;:;
befolkning_opprinnelsesland;2008;00;813;alle;personer;4;
befolkning_opprinnelsesland;2008;00;814;alle;personer;9;
befolkning_opprinnelsesland;2008;00;815;alle;personer;:;
befolkning_opprinnelsesland;2008;00;816;alle;personer;:;
befolkning_opprinnelsesland;2008;00;817;alle;personer;.;
befolkning_opprinnelsesland;2008;00;818;alle;personer;.;
befolkning_opprinnelsesland;2008;00;819;alle;personer;.;
befolkning_opprinnelsesland;2008;00;820;alle;personer;358;
befolkning_opprinnelsesland;2008;00;821;alle;personer;.;
befolkning_opprinnelsesland;2008;00;822;alle;personer;.;
befolkning_opprinnelsesland;2008;00;826;alle;personer;:;
befolkning_opprinnelsesland;2008;00;827;alle;personer;:;
befolkning_opprinnelsesland;2008;00;828;alle;personer;.;
befolkning_opprinnelsesland;2008;00;829;alle;personer;.;
befolkning_opprinnelsesland;2008;00;830;alle;personer;:;
befolkning_opprinnelsesland;2008;00;832;alle;personer;.;
befolkning_opprinnelsesland;2008;00;833;alle;personer;5;
befolkning_opprinnelsesland;2008;00;835;alle;personer;.;
befolkning_opprinnelsesland;2008;00;839;alle;personer;:;
befolkning_opprinnelsesland;2008;00;840;alle;personer;.;
befolkning_opprinnelsesland;2008;00;970;alle;personer;45;
befolkning_opprinnelsesland;2008;00;980;alle;personer;.;
befolkning_opprinnelsesland;2008;00;990;alle;personer;.;
befolkning_opprinnelsesland;2009;00;101;alle;personer;17787;
befolkning_opprinnelsesland;2009;00;102;alle;personer;150;
befolkning_opprinnelsesland;2009;00;103;alle;personer;6179;
befolkning_opprinnelsesland;2009;00;104;alle;personer;676;
befolkning_opprinnelsesland;2009;00;105;alle;personer;3366;
befolkning_opprinnelsesland;2009;00;106;alle;personer;27468;
befolkning_opprinnelsesland;2009;00;111;alle;personer;388;
befolkning_opprinnelsesland;2009;00;112;alle;personer;763;
befolkning_opprinnelsesland;2009;00;113;alle;personer;1685;
befolkning_opprinnelsesland;2009;00;114;alle;personer;4;
befolkning_opprinnelsesland;2009;00;115;alle;personer;1596;
befolkning_opprinnelsesland;2009;00;117;alle;personer;3363;
befolkning_opprinnelsesland;2009;00;118;alle;personer;:;
befolkning_opprinnelsesland;2009;00;119;alle;personer;673;
befolkning_opprinnelsesland;2009;00;120;alle;personer;604;
befolkning_opprinnelsesland;2009;00;121;alle;personer;555;
befolkning_opprinnelsesland;2009;00;122;alle;personer;2652;
befolkning_opprinnelsesland;2009;00;123;alle;personer;1701;
befolkning_opprinnelsesland;2009;00;124;alle;personer;1754;
befolkning_opprinnelsesland;2009;00;126;alle;personer;44;
befolkning_opprinnelsesland;2009;00;127;alle;personer;5946;
befolkning_opprinnelsesland;2009;00;128;alle;personer;20;
befolkning_opprinnelsesland;2009;00;129;alle;personer;31;
befolkning_opprinnelsesland;2009;00;130;alle;personer;7;
befolkning_opprinnelsesland;2009;00;131;alle;personer;42471;
befolkning_opprinnelsesland;2009;00;132;alle;personer;887;
befolkning_opprinnelsesland;2009;00;133;alle;personer;3283;
befolkning_opprinnelsesland;2009;00;134;alle;personer;:;
befolkning_opprinnelsesland;2009;00;136;alle;personer;7259;
befolkning_opprinnelsesland;2009;00;137;alle;personer;1830;
befolkning_opprinnelsesland;2009;00;138;alle;personer;257;
befolkning_opprinnelsesland;2009;00;139;alle;personer;11613;
befolkning_opprinnelsesland;2009;00;140;alle;personer;12759;
befolkning_opprinnelsesland;2009;00;141;alle;personer;1056;
befolkning_opprinnelsesland;2009;00;143;alle;personer;10039;
befolkning_opprinnelsesland;2009;00;144;alle;personer;19596;
befolkning_opprinnelsesland;2009;00;146;alle;personer;176;
befolkning_opprinnelsesland;2009;00;148;alle;personer;2148;
befolkning_opprinnelsesland;2009;00;152;alle;personer;1690;
befolkning_opprinnelsesland;2009;00;153;alle;personer;923;
befolkning_opprinnelsesland;2009;00;154;alle;personer;.;
befolkning_opprinnelsesland;2009;00;155;alle;personer;13055;
befolkning_opprinnelsesland;2009;00;156;alle;personer;2120;
befolkning_opprinnelsesland;2009;00;157;alle;personer;1740;
befolkning_opprinnelsesland;2009;00;158;alle;personer;1211;
befolkning_opprinnelsesland;2009;00;159;alle;personer;2024;
befolkning_opprinnelsesland;2009;00;160;alle;personer;271;
befolkning_opprinnelsesland;2009;00;161;alle;personer;9250;
befolkning_opprinnelsesland;2009;00;162;alle;personer;.;
befolkning_opprinnelsesland;2009;00;163;alle;personer;.;
befolkning_opprinnelsesland;2009;00;164;alle;personer;.;
befolkning_opprinnelsesland;2009;00;203;alle;personer;1061;
befolkning_opprinnelsesland;2009;00;204;alle;personer;333;
befolkning_opprinnelsesland;2009;00;205;alle;personer;66;
befolkning_opprinnelsesland;2009;00;209;alle;personer;:;
befolkning_opprinnelsesland;2009;00;213;alle;personer;:;
befolkning_opprinnelsesland;2009;00;216;alle;personer;890;
befolkning_opprinnelsesland;2009;00;220;alle;personer;4;
befolkning_opprinnelsesland;2009;00;229;alle;personer;18;
befolkning_opprinnelsesland;2009;00;235;alle;personer;:;
befolkning_opprinnelsesland;2009;00;239;alle;personer;215;
befolkning_opprinnelsesland;2009;00;241;alle;personer;3214;
befolkning_opprinnelsesland;2009;00;246;alle;personer;3622;
befolkning_opprinnelsesland;2009;00;249;alle;personer;643;
befolkning_opprinnelsesland;2009;00;250;alle;personer;27;
befolkning_opprinnelsesland;2009;00;254;alle;personer;9;
befolkning_opprinnelsesland;2009;00;256;alle;personer;966;
befolkning_opprinnelsesland;2009;00;260;alle;personer;1467;
befolkning_opprinnelsesland;2009;00;264;alle;personer;111;
befolkning_opprinnelsesland;2009;00;266;alle;personer;18;
befolkning_opprinnelsesland;2009;00;270;alle;personer;383;
befolkning_opprinnelsesland;2009;00;273;alle;personer;385;
befolkning_opprinnelsesland;2009;00;276;alle;personer;1020;
befolkning_opprinnelsesland;2009;00;278;alle;personer;111;
befolkning_opprinnelsesland;2009;00;279;alle;personer;1686;
befolkning_opprinnelsesland;2009;00;281;alle;personer;9;
befolkning_opprinnelsesland;2009;00;283;alle;personer;899;
befolkning_opprinnelsesland;2009;00;286;alle;personer;241;
befolkning_opprinnelsesland;2009;00;289;alle;personer;174;
befolkning_opprinnelsesland;2009;00;296;alle;personer;62;
befolkning_opprinnelsesland;2009;00;299;alle;personer;26;
befolkning_opprinnelsesland;2009;00;303;alle;personer;4762;
befolkning_opprinnelsesland;2009;00;304;alle;personer;9;
befolkning_opprinnelsesland;2009;00;306;alle;personer;12;
befolkning_opprinnelsesland;2009;00;307;alle;personer;158;
befolkning_opprinnelsesland;2009;00;308;alle;personer;62;
befolkning_opprinnelsesland;2009;00;309;alle;personer;33;
befolkning_opprinnelsesland;2009;00;313;alle;personer;879;
befolkning_opprinnelsesland;2009;00;319;alle;personer;112;
befolkning_opprinnelsesland;2009;00;322;alle;personer;:;
befolkning_opprinnelsesland;2009;00;323;alle;personer;4;
befolkning_opprinnelsesland;2009;00;326;alle;personer;167;
befolkning_opprinnelsesland;2009;00;329;alle;personer;524;
befolkning_opprinnelsesland;2009;00;333;alle;personer;:;
befolkning_opprinnelsesland;2009;00;336;alle;personer;138;
befolkning_opprinnelsesland;2009;00;337;alle;personer;5;
befolkning_opprinnelsesland;2009;00;338;alle;personer;12;
befolkning_opprinnelsesland;2009;00;339;alle;personer;451;
befolkning_opprinnelsesland;2009;00;346;alle;personer;17255;
befolkning_opprinnelsesland;2009;00;355;alle;personer;.;
befolkning_opprinnelsesland;2009;00;356;alle;personer;899;
befolkning_opprinnelsesland;2009;00;357;alle;personer;4;
befolkning_opprinnelsesland;2009;00;359;alle;personer;692;
befolkning_opprinnelsesland;2009;00;369;alle;personer;602;
befolkning_opprinnelsesland;2009;00;373;alle;personer;20;
befolkning_opprinnelsesland;2009;00;376;alle;personer;90;
befolkning_opprinnelsesland;2009;00;379;alle;personer;785;
befolkning_opprinnelsesland;2009;00;386;alle;personer;767;
befolkning_opprinnelsesland;2009;00;389;alle;personer;265;
befolkning_opprinnelsesland;2009;00;393;alle;personer;19;
befolkning_opprinnelsesland;2009;00;404;alle;personer;7809;
befolkning_opprinnelsesland;2009;00;406;alle;personer;208;
befolkning_opprinnelsesland;2009;00;407;alle;personer;337;
befolkning_opprinnelsesland;2009;00;409;alle;personer;10;
befolkning_opprinnelsesland;2009;00;410;alle;personer;525;
befolkning_opprinnelsesland;2009;00;412;alle;personer;29;
befolkning_opprinnelsesland;2009;00;416;alle;personer;5;
befolkning_opprinnelsesland;2009;00;420;alle;personer;2381;
befolkning_opprinnelsesland;2009;00;424;alle;personer;8450;
befolkning_opprinnelsesland;2009;00;426;alle;personer;99;
befolkning_opprinnelsesland;2009;00;428;alle;personer;11033;
befolkning_opprinnelsesland;2009;00;430;alle;personer;202;
befolkning_opprinnelsesland;2009;00;432;alle;personer;190;
befolkning_opprinnelsesland;2009;00;436;alle;personer;652;
befolkning_opprinnelsesland;2009;00;444;alle;personer;6604;
befolkning_opprinnelsesland;2009;00;448;alle;personer;949;
befolkning_opprinnelsesland;2009;00;452;alle;personer;19197;
befolkning_opprinnelsesland;2009;00;456;alle;personer;13001;
befolkning_opprinnelsesland;2009;00;460;alle;personer;500;
befolkning_opprinnelsesland;2009;00;464;alle;personer;684;
befolkning_opprinnelsesland;2009;00;476;alle;personer;220;
befolkning_opprinnelsesland;2009;00;478;alle;personer;344;
befolkning_opprinnelsesland;2009;00;480;alle;personer;603;
befolkning_opprinnelsesland;2009;00;484;alle;personer;5657;
befolkning_opprinnelsesland;2009;00;488;alle;personer;26;
befolkning_opprinnelsesland;2009;00;492;alle;personer;684;
befolkning_opprinnelsesland;2009;00;496;alle;personer;258;
befolkning_opprinnelsesland;2009;00;500;alle;personer;93;
befolkning_opprinnelsesland;2009;00;502;alle;personer;126;
befolkning_opprinnelsesland;2009;00;504;alle;personer;80;
befolkning_opprinnelsesland;2009;00;508;alle;personer;1594;
befolkning_opprinnelsesland;2009;00;510;alle;personer;77;
befolkning_opprinnelsesland;2009;00;512;alle;personer;399;
befolkning_opprinnelsesland;2009;00;513;alle;personer;4;
befolkning_opprinnelsesland;2009;00;516;alle;personer;78;
befolkning_opprinnelsesland;2009;00;520;alle;personer;6;
befolkning_opprinnelsesland;2009;00;524;alle;personer;1921;
befolkning_opprinnelsesland;2009;00;528;alle;personer;428;
befolkning_opprinnelsesland;2009;00;534;alle;personer;16615;
befolkning_opprinnelsesland;2009;00;537;alle;personer;8;
befolkning_opprinnelsesland;2009;00;540;alle;personer;8;
befolkning_opprinnelsesland;2009;00;544;alle;personer;150;
befolkning_opprinnelsesland;2009;00;548;alle;personer;299;
befolkning_opprinnelsesland;2009;00;550;alle;personer;90;
befolkning_opprinnelsesland;2009;00;552;alle;personer;55;
befolkning_opprinnelsesland;2009;00;554;alle;personer;276;
befolkning_opprinnelsesland;2009;00;564;alle;personer;1321;
befolkning_opprinnelsesland;2009;00;568;alle;personer;10647;
befolkning_opprinnelsesland;2009;00;575;alle;personer;12803;
befolkning_opprinnelsesland;2009;00;578;alle;personer;115;
befolkning_opprinnelsesland;2009;00;601;alle;personer;:;
befolkning_opprinnelsesland;2009;00;602;alle;personer;19;
befolkning_opprinnelsesland;2009;00;603;alle;personer;:;
befolkning_opprinnelsesland;2009;00;604;alle;personer;7;
befolkning_opprinnelsesland;2009;00;605;alle;personer;5;
befolkning_opprinnelsesland;2009;00;606;alle;personer;4;
befolkning_opprinnelsesland;2009;00;608;alle;personer;.;
befolkning_opprinnelsesland;2009;00;612;alle;personer;1448;
befolkning_opprinnelsesland;2009;00;613;alle;personer;:;
befolkning_opprinnelsesland;2009;00;616;alle;personer;106;
befolkning_opprinnelsesland;2009;00;620;alle;personer;647;
befolkning_opprinnelsesland;2009;00;622;alle;personer;15;
befolkning_opprinnelsesland;2009;00;624;alle;personer;484;
befolkning_opprinnelsesland;2009;00;629;alle;personer;16;
befolkning_opprinnelsesland;2009;00;631;alle;personer;4;
befolkning_opprinnelsesland;2009;00;632;alle;personer;132;
befolkning_opprinnelsesland;2009;00;636;alle;personer;21;
befolkning_opprinnelsesland;2009;00;644;alle;personer;80;
befolkning_opprinnelsesland;2009;00;648;alle;personer;120;
befolkning_opprinnelsesland;2009;00;650;alle;personer;5;
befolkning_opprinnelsesland;2009;00;652;alle;personer;656;
befolkning_opprinnelsesland;2009;00;654;alle;personer;.;
befolkning_opprinnelsesland;2009;00;657;alle;personer;11;
befolkning_opprinnelsesland;2009;00;658;alle;personer;.;
befolkning_opprinnelsesland;2009;00;659;alle;personer;.;
befolkning_opprinnelsesland;2009;00;660;alle;personer;.;
