tabell_navn;aar;fylke_id;innvkat_3;kjonn;alder_grupper;enhet;tabellvariabel;
befolkning_alder;2010;06;befolkningen_ellers;0;16-19;personer;5987;
befolkning_alder;2010;06;befolkningen_ellers;0;20-29;personer;11794;
befolkning_alder;2010;06;befolkningen_ellers;0;30-54;personer;38027;
befolkning_alder;2010;06;befolkningen_ellers;0;55-66;personer;18291;
befolkning_alder;2010;06;befolkningen_ellers;0;67+;personer;18894;
befolkning_alder;2011;06;alle;alle;0-5;personer;18724;
befolkning_alder;2011;06;alle;alle;6-15;personer;32505;
befolkning_alder;2011;06;alle;alle;16-19;personer;13337;
befolkning_alder;2011;06;alle;alle;20-29;personer;30118;
befolkning_alder;2011;06;alle;alle;30-54;personer;91678;
befolkning_alder;2011;06;alle;alle;55-66;personer;39596;
befolkning_alder;2011;06;alle;alle;67+;personer;35152;
befolkning_alder;2011;06;innvandrere;alle;0-5;personer;593;
befolkning_alder;2011;06;innvandrere;alle;6-15;personer;2273;
befolkning_alder;2011;06;innvandrere;alle;16-19;personer;1175;
befolkning_alder;2011;06;innvandrere;alle;20-29;personer;5325;
befolkning_alder;2011;06;innvandrere;alle;30-54;personer;15160;
befolkning_alder;2011;06;innvandrere;alle;55-66;personer;2699;
befolkning_alder;2011;06;innvandrere;alle;67+;personer;1511;
befolkning_alder;2011;06;befolkningen_ellers;alle;0-5;personer;18131;
befolkning_alder;2011;06;befolkningen_ellers;alle;6-15;personer;30232;
befolkning_alder;2011;06;befolkningen_ellers;alle;16-19;personer;12162;
befolkning_alder;2011;06;befolkningen_ellers;alle;20-29;personer;24793;
befolkning_alder;2011;06;befolkningen_ellers;alle;30-54;personer;76518;
befolkning_alder;2011;06;befolkningen_ellers;alle;55-66;personer;36897;
befolkning_alder;2011;06;befolkningen_ellers;alle;67+;personer;33641;
befolkning_alder;2011;06;alle;1;0-5;personer;9674;
befolkning_alder;2011;06;alle;1;6-15;personer;16757;
befolkning_alder;2011;06;alle;1;16-19;personer;6761;
befolkning_alder;2011;06;alle;1;20-29;personer;15335;
befolkning_alder;2011;06;alle;1;30-54;personer;46731;
befolkning_alder;2011;06;alle;1;55-66;personer;19788;
befolkning_alder;2011;06;alle;1;67+;personer;15142;
befolkning_alder;2011;06;innvandrere;1;0-5;personer;298;
befolkning_alder;2011;06;innvandrere;1;6-15;personer;1194;
befolkning_alder;2011;06;innvandrere;1;16-19;personer;620;
befolkning_alder;2011;06;innvandrere;1;20-29;personer;2515;
befolkning_alder;2011;06;innvandrere;1;30-54;personer;7941;
befolkning_alder;2011;06;innvandrere;1;55-66;personer;1432;
befolkning_alder;2011;06;innvandrere;1;67+;personer;630;
befolkning_alder;2011;06;befolkningen_ellers;1;0-5;personer;9376;
befolkning_alder;2011;06;befolkningen_ellers;1;6-15;personer;15563;
befolkning_alder;2011;06;befolkningen_ellers;1;16-19;personer;6141;
befolkning_alder;2011;06;befolkningen_ellers;1;20-29;personer;12820;
befolkning_alder;2011;06;befolkningen_ellers;1;30-54;personer;38790;
befolkning_alder;2011;06;befolkningen_ellers;1;55-66;personer;18356;
befolkning_alder;2011;06;befolkningen_ellers;1;67+;personer;14512;
befolkning_alder;2011;06;alle;0;0-5;personer;9050;
befolkning_alder;2011;06;alle;0;6-15;personer;15748;
befolkning_alder;2011;06;alle;0;16-19;personer;6576;
befolkning_alder;2011;06;alle;0;20-29;personer;14783;
befolkning_alder;2011;06;alle;0;30-54;personer;44947;
befolkning_alder;2011;06;alle;0;55-66;personer;19808;
befolkning_alder;2011;06;alle;0;67+;personer;20010;
befolkning_alder;2011;06;innvandrere;0;0-5;personer;295;
befolkning_alder;2011;06;innvandrere;0;6-15;personer;1079;
befolkning_alder;2011;06;innvandrere;0;16-19;personer;555;
befolkning_alder;2011;06;innvandrere;0;20-29;personer;2810;
befolkning_alder;2011;06;innvandrere;0;30-54;personer;7219;
befolkning_alder;2011;06;innvandrere;0;55-66;personer;1267;
befolkning_alder;2011;06;innvandrere;0;67+;personer;881;
befolkning_alder;2011;06;befolkningen_ellers;0;0-5;personer;8755;
befolkning_alder;2011;06;befolkningen_ellers;0;6-15;personer;14669;
befolkning_alder;2011;06;befolkningen_ellers;0;16-19;personer;6021;
befolkning_alder;2011;06;befolkningen_ellers;0;20-29;personer;11973;
befolkning_alder;2011;06;befolkningen_ellers;0;30-54;personer;37728;
befolkning_alder;2011;06;befolkningen_ellers;0;55-66;personer;18541;
befolkning_alder;2011;06;befolkningen_ellers;0;67+;personer;19129;
befolkning_alder;2012;06;alle;alle;0-5;personer;18979;
befolkning_alder;2012;06;alle;alle;6-15;personer;32612;
befolkning_alder;2012;06;alle;alle;16-19;personer;13264;
befolkning_alder;2012;06;alle;alle;20-29;personer;31313;
befolkning_alder;2012;06;alle;alle;30-54;personer;92691;
befolkning_alder;2012;06;alle;alle;55-66;personer;39886;
befolkning_alder;2012;06;alle;alle;67+;personer;36419;
befolkning_alder;2012;06;innvandrere;alle;0-5;personer;657;
befolkning_alder;2012;06;innvandrere;alle;6-15;personer;2424;
befolkning_alder;2012;06;innvandrere;alle;16-19;personer;1226;
befolkning_alder;2012;06;innvandrere;alle;20-29;personer;6042;
befolkning_alder;2012;06;innvandrere;alle;30-54;personer;16847;
befolkning_alder;2012;06;innvandrere;alle;55-66;personer;2899;
befolkning_alder;2012;06;innvandrere;alle;67+;personer;1639;
befolkning_alder;2012;06;befolkningen_ellers;alle;0-5;personer;18322;
befolkning_alder;2012;06;befolkningen_ellers;alle;6-15;personer;30188;
befolkning_alder;2012;06;befolkningen_ellers;alle;16-19;personer;12038;
befolkning_alder;2012;06;befolkningen_ellers;alle;20-29;personer;25271;
befolkning_alder;2012;06;befolkningen_ellers;alle;30-54;personer;75844;
befolkning_alder;2012;06;befolkningen_ellers;alle;55-66;personer;36987;
befolkning_alder;2012;06;befolkningen_ellers;alle;67+;personer;34780;
befolkning_alder;2012;06;alle;1;0-5;personer;9852;
befolkning_alder;2012;06;alle;1;6-15;personer;16762;
befolkning_alder;2012;06;alle;1;16-19;personer;6762;
befolkning_alder;2012;06;alle;1;20-29;personer;16043;
befolkning_alder;2012;06;alle;1;30-54;personer;47367;
befolkning_alder;2012;06;alle;1;55-66;personer;19953;
befolkning_alder;2012;06;alle;1;67+;personer;15863;
befolkning_alder;2012;06;innvandrere;1;0-5;personer;323;
befolkning_alder;2012;06;innvandrere;1;6-15;personer;1249;
befolkning_alder;2012;06;innvandrere;1;16-19;personer;684;
befolkning_alder;2012;06;innvandrere;1;20-29;personer;2953;
befolkning_alder;2012;06;innvandrere;1;30-54;personer;8931;
befolkning_alder;2012;06;innvandrere;1;55-66;personer;1521;
befolkning_alder;2012;06;innvandrere;1;67+;personer;709;
befolkning_alder;2012;06;befolkningen_ellers;1;0-5;personer;9529;
befolkning_alder;2012;06;befolkningen_ellers;1;6-15;personer;15513;
befolkning_alder;2012;06;befolkningen_ellers;1;16-19;personer;6078;
befolkning_alder;2012;06;befolkningen_ellers;1;20-29;personer;13090;
befolkning_alder;2012;06;befolkningen_ellers;1;30-54;personer;38436;
befolkning_alder;2012;06;befolkningen_ellers;1;55-66;personer;18432;
befolkning_alder;2012;06;befolkningen_ellers;1;67+;personer;15154;
befolkning_alder;2012;06;alle;0;0-5;personer;9127;
befolkning_alder;2012;06;alle;0;6-15;personer;15850;
befolkning_alder;2012;06;alle;0;16-19;personer;6502;
befolkning_alder;2012;06;alle;0;20-29;personer;15270;
befolkning_alder;2012;06;alle;0;30-54;personer;45324;
befolkning_alder;2012;06;alle;0;55-66;personer;19933;
befolkning_alder;2012;06;alle;0;67+;personer;20556;
befolkning_alder;2012;06;innvandrere;0;0-5;personer;334;
befolkning_alder;2012;06;innvandrere;0;6-15;personer;1175;
befolkning_alder;2012;06;innvandrere;0;16-19;personer;542;
befolkning_alder;2012;06;innvandrere;0;20-29;personer;3089;
befolkning_alder;2012;06;innvandrere;0;30-54;personer;7916;
befolkning_alder;2012;06;innvandrere;0;55-66;personer;1378;
befolkning_alder;2012;06;innvandrere;0;67+;personer;930;
befolkning_alder;2012;06;befolkningen_ellers;0;0-5;personer;8793;
befolkning_alder;2012;06;befolkningen_ellers;0;6-15;personer;14675;
befolkning_alder;2012;06;befolkningen_ellers;0;16-19;personer;5960;
befolkning_alder;2012;06;befolkningen_ellers;0;20-29;personer;12181;
befolkning_alder;2012;06;befolkningen_ellers;0;30-54;personer;37408;
befolkning_alder;2012;06;befolkningen_ellers;0;55-66;personer;18555;
befolkning_alder;2012;06;befolkningen_ellers;0;67+;personer;19626;
befolkning_alder;2013;06;alle;alle;0-5;personer;19073;
befolkning_alder;2013;06;alle;alle;6-15;personer;32912;
befolkning_alder;2013;06;alle;alle;16-19;personer;13364;
befolkning_alder;2013;06;alle;alle;20-29;personer;31971;
befolkning_alder;2013;06;alle;alle;30-54;personer;93904;
befolkning_alder;2013;06;alle;alle;55-66;personer;40039;
befolkning_alder;2013;06;alle;alle;67+;personer;37740;
befolkning_alder;2013;06;innvandrere;alle;0-5;personer;711;
befolkning_alder;2013;06;innvandrere;alle;6-15;personer;2616;
befolkning_alder;2013;06;innvandrere;alle;16-19;personer;1319;
befolkning_alder;2013;06;innvandrere;alle;20-29;personer;6489;
befolkning_alder;2013;06;innvandrere;alle;30-54;personer;18778;
befolkning_alder;2013;06;innvandrere;alle;55-66;personer;3099;
befolkning_alder;2013;06;innvandrere;alle;67+;personer;1754;
befolkning_alder;2013;06;befolkningen_ellers;alle;0-5;personer;18362;
befolkning_alder;2013;06;befolkningen_ellers;alle;6-15;personer;30296;
befolkning_alder;2013;06;befolkningen_ellers;alle;16-19;personer;12045;
befolkning_alder;2013;06;befolkningen_ellers;alle;20-29;personer;25482;
befolkning_alder;2013;06;befolkningen_ellers;alle;30-54;personer;75126;
befolkning_alder;2013;06;befolkningen_ellers;alle;55-66;personer;36940;
befolkning_alder;2013;06;befolkningen_ellers;alle;67+;personer;35986;
befolkning_alder;2013;06;alle;1;0-5;personer;9849;
befolkning_alder;2013;06;alle;1;6-15;personer;16892;
befolkning_alder;2013;06;alle;1;16-19;personer;6848;
befolkning_alder;2013;06;alle;1;20-29;personer;16501;
befolkning_alder;2013;06;alle;1;30-54;personer;48096;
befolkning_alder;2013;06;alle;1;55-66;personer;19995;
befolkning_alder;2013;06;alle;1;67+;personer;16611;
befolkning_alder;2013;06;innvandrere;1;0-5;personer;355;
befolkning_alder;2013;06;innvandrere;1;6-15;personer;1343;
befolkning_alder;2013;06;innvandrere;1;16-19;personer;731;
befolkning_alder;2013;06;innvandrere;1;20-29;personer;3236;
befolkning_alder;2013;06;innvandrere;1;30-54;personer;10047;
befolkning_alder;2013;06;innvandrere;1;55-66;personer;1628;
befolkning_alder;2013;06;innvandrere;1;67+;personer;760;
befolkning_alder;2013;06;befolkningen_ellers;1;0-5;personer;9494;
befolkning_alder;2013;06;befolkningen_ellers;1;6-15;personer;15549;
befolkning_alder;2013;06;befolkningen_ellers;1;16-19;personer;6117;
befolkning_alder;2013;06;befolkningen_ellers;1;20-29;personer;13265;
befolkning_alder;2013;06;befolkningen_ellers;1;30-54;personer;38049;
befolkning_alder;2013;06;befolkningen_ellers;1;55-66;personer;18367;
befolkning_alder;2013;06;befolkningen_ellers;1;67+;personer;15851;
befolkning_alder;2013;06;alle;0;0-5;personer;9224;
befolkning_alder;2013;06;alle;0;6-15;personer;16020;
befolkning_alder;2013;06;alle;0;16-19;personer;6516;
befolkning_alder;2013;06;alle;0;20-29;personer;15470;
befolkning_alder;2013;06;alle;0;30-54;personer;45808;
befolkning_alder;2013;06;alle;0;55-66;personer;20044;
befolkning_alder;2013;06;alle;0;67+;personer;21129;
befolkning_alder;2013;06;innvandrere;0;0-5;personer;356;
befolkning_alder;2013;06;innvandrere;0;6-15;personer;1273;
befolkning_alder;2013;06;innvandrere;0;16-19;personer;588;
befolkning_alder;2013;06;innvandrere;0;20-29;personer;3253;
befolkning_alder;2013;06;innvandrere;0;30-54;personer;8731;
befolkning_alder;2013;06;innvandrere;0;55-66;personer;1471;
befolkning_alder;2013;06;innvandrere;0;67+;personer;994;
befolkning_alder;2013;06;befolkningen_ellers;0;0-5;personer;8868;
befolkning_alder;2013;06;befolkningen_ellers;0;6-15;personer;14747;
befolkning_alder;2013;06;befolkningen_ellers;0;16-19;personer;5928;
befolkning_alder;2013;06;befolkningen_ellers;0;20-29;personer;12217;
befolkning_alder;2013;06;befolkningen_ellers;0;30-54;personer;37077;
befolkning_alder;2013;06;befolkningen_ellers;0;55-66;personer;18573;
befolkning_alder;2013;06;befolkningen_ellers;0;67+;personer;20135;
befolkning_alder;2006;07;alle;alle;0-5;personer;15282;
befolkning_alder;2006;07;alle;alle;6-15;personer;29999;
befolkning_alder;2006;07;alle;alle;16-19;personer;11780;
befolkning_alder;2006;07;alle;alle;20-29;personer;24563;
befolkning_alder;2006;07;alle;alle;30-54;personer;78289;
befolkning_alder;2006;07;alle;alle;55-66;personer;31018;
befolkning_alder;2006;07;alle;alle;67+;personer;31173;
befolkning_alder;2006;07;innvandrere;alle;0-5;personer;194;
befolkning_alder;2006;07;innvandrere;alle;6-15;personer;1099;
befolkning_alder;2006;07;innvandrere;alle;16-19;personer;632;
befolkning_alder;2006;07;innvandrere;alle;20-29;personer;2063;
befolkning_alder;2006;07;innvandrere;alle;30-54;personer;6096;
befolkning_alder;2006;07;innvandrere;alle;55-66;personer;1533;
befolkning_alder;2006;07;innvandrere;alle;67+;personer;1239;
befolkning_alder;2006;07;befolkningen_ellers;alle;0-5;personer;15088;
befolkning_alder;2006;07;befolkningen_ellers;alle;6-15;personer;28900;
befolkning_alder;2006;07;befolkningen_ellers;alle;16-19;personer;11148;
befolkning_alder;2006;07;befolkningen_ellers;alle;20-29;personer;22500;
befolkning_alder;2006;07;befolkningen_ellers;alle;30-54;personer;72193;
befolkning_alder;2006;07;befolkningen_ellers;alle;55-66;personer;29485;
befolkning_alder;2006;07;befolkningen_ellers;alle;67+;personer;29934;
befolkning_alder;2006;07;alle;1;0-5;personer;7930;
befolkning_alder;2006;07;alle;1;6-15;personer;15426;
befolkning_alder;2006;07;alle;1;16-19;personer;5978;
befolkning_alder;2006;07;alle;1;20-29;personer;12440;
befolkning_alder;2006;07;alle;1;30-54;personer;39030;
befolkning_alder;2006;07;alle;1;55-66;personer;15417;
befolkning_alder;2006;07;alle;1;67+;personer;12875;
befolkning_alder;2006;07;innvandrere;1;0-5;personer;105;
befolkning_alder;2006;07;innvandrere;1;6-15;personer;570;
befolkning_alder;2006;07;innvandrere;1;16-19;personer;340;
befolkning_alder;2006;07;innvandrere;1;20-29;personer;903;
befolkning_alder;2006;07;innvandrere;1;30-54;personer;2902;
befolkning_alder;2006;07;innvandrere;1;55-66;personer;756;
befolkning_alder;2006;07;innvandrere;1;67+;personer;454;
befolkning_alder;2006;07;befolkningen_ellers;1;0-5;personer;7825;
befolkning_alder;2006;07;befolkningen_ellers;1;6-15;personer;14856;
befolkning_alder;2006;07;befolkningen_ellers;1;16-19;personer;5638;
befolkning_alder;2006;07;befolkningen_ellers;1;20-29;personer;11537;
befolkning_alder;2006;07;befolkningen_ellers;1;30-54;personer;36128;
befolkning_alder;2006;07;befolkningen_ellers;1;55-66;personer;14661;
befolkning_alder;2006;07;befolkningen_ellers;1;67+;personer;12421;
befolkning_alder;2006;07;alle;0;0-5;personer;7352;
befolkning_alder;2006;07;alle;0;6-15;personer;14573;
befolkning_alder;2006;07;alle;0;16-19;personer;5802;
befolkning_alder;2006;07;alle;0;20-29;personer;12123;
befolkning_alder;2006;07;alle;0;30-54;personer;39259;
befolkning_alder;2006;07;alle;0;55-66;personer;15601;
befolkning_alder;2006;07;alle;0;67+;personer;18298;
befolkning_alder;2006;07;innvandrere;0;0-5;personer;89;
befolkning_alder;2006;07;innvandrere;0;6-15;personer;529;
befolkning_alder;2006;07;innvandrere;0;16-19;personer;292;
befolkning_alder;2006;07;innvandrere;0;20-29;personer;1160;
befolkning_alder;2006;07;innvandrere;0;30-54;personer;3194;
befolkning_alder;2006;07;innvandrere;0;55-66;personer;777;
befolkning_alder;2006;07;innvandrere;0;67+;personer;785;
befolkning_alder;2006;07;befolkningen_ellers;0;0-5;personer;7263;
befolkning_alder;2006;07;befolkningen_ellers;0;6-15;personer;14044;
befolkning_alder;2006;07;befolkningen_ellers;0;16-19;personer;5510;
befolkning_alder;2006;07;befolkningen_ellers;0;20-29;personer;10963;
befolkning_alder;2006;07;befolkningen_ellers;0;30-54;personer;36065;
befolkning_alder;2006;07;befolkningen_ellers;0;55-66;personer;14824;
befolkning_alder;2006;07;befolkningen_ellers;0;67+;personer;17513;
befolkning_alder;2007;07;alle;alle;0-5;personer;15297;
befolkning_alder;2007;07;alle;alle;6-15;personer;29960;
befolkning_alder;2007;07;alle;alle;16-19;personer;12114;
befolkning_alder;2007;07;alle;alle;20-29;personer;24472;
befolkning_alder;2007;07;alle;alle;30-54;personer;78633;
befolkning_alder;2007;07;alle;alle;55-66;personer;31900;
befolkning_alder;2007;07;alle;alle;67+;personer;31428;
befolkning_alder;2007;07;innvandrere;alle;0-5;personer;221;
befolkning_alder;2007;07;innvandrere;alle;6-15;personer;1181;
befolkning_alder;2007;07;innvandrere;alle;16-19;personer;670;
befolkning_alder;2007;07;innvandrere;alle;20-29;personer;2291;
befolkning_alder;2007;07;innvandrere;alle;30-54;personer;6676;
befolkning_alder;2007;07;innvandrere;alle;55-66;personer;1567;
befolkning_alder;2007;07;innvandrere;alle;67+;personer;1292;
befolkning_alder;2007;07;befolkningen_ellers;alle;0-5;personer;15076;
befolkning_alder;2007;07;befolkningen_ellers;alle;6-15;personer;28779;
befolkning_alder;2007;07;befolkningen_ellers;alle;16-19;personer;11444;
befolkning_alder;2007;07;befolkningen_ellers;alle;20-29;personer;22181;
befolkning_alder;2007;07;befolkningen_ellers;alle;30-54;personer;71957;
befolkning_alder;2007;07;befolkningen_ellers;alle;55-66;personer;30333;
befolkning_alder;2007;07;befolkningen_ellers;alle;67+;personer;30136;
befolkning_alder;2007;07;alle;1;0-5;personer;7948;
befolkning_alder;2007;07;alle;1;6-15;personer;15399;
befolkning_alder;2007;07;alle;1;16-19;personer;6145;
befolkning_alder;2007;07;alle;1;20-29;personer;12539;
befolkning_alder;2007;07;alle;1;30-54;personer;39206;
befolkning_alder;2007;07;alle;1;55-66;personer;15849;
befolkning_alder;2007;07;alle;1;67+;personer;13100;
befolkning_alder;2007;07;innvandrere;1;0-5;personer;123;
befolkning_alder;2007;07;innvandrere;1;6-15;personer;610;
befolkning_alder;2007;07;innvandrere;1;16-19;personer;363;
befolkning_alder;2007;07;innvandrere;1;20-29;personer;1059;
befolkning_alder;2007;07;innvandrere;1;30-54;personer;3250;
befolkning_alder;2007;07;innvandrere;1;55-66;personer;773;
befolkning_alder;2007;07;innvandrere;1;67+;personer;491;
befolkning_alder;2007;07;befolkningen_ellers;1;0-5;personer;7825;
befolkning_alder;2007;07;befolkningen_ellers;1;6-15;personer;14789;
befolkning_alder;2007;07;befolkningen_ellers;1;16-19;personer;5782;
befolkning_alder;2007;07;befolkningen_ellers;1;20-29;personer;11480;
befolkning_alder;2007;07;befolkningen_ellers;1;30-54;personer;35956;
befolkning_alder;2007;07;befolkningen_ellers;1;55-66;personer;15076;
befolkning_alder;2007;07;befolkningen_ellers;1;67+;personer;12609;
befolkning_alder;2007;07;alle;0;0-5;personer;7349;
befolkning_alder;2007;07;alle;0;6-15;personer;14561;
befolkning_alder;2007;07;alle;0;16-19;personer;5969;
befolkning_alder;2007;07;alle;0;20-29;personer;11933;
befolkning_alder;2007;07;alle;0;30-54;personer;39427;
befolkning_alder;2007;07;alle;0;55-66;personer;16051;
befolkning_alder;2007;07;alle;0;67+;personer;18328;
befolkning_alder;2007;07;innvandrere;0;0-5;personer;98;
befolkning_alder;2007;07;innvandrere;0;6-15;personer;571;
befolkning_alder;2007;07;innvandrere;0;16-19;personer;307;
befolkning_alder;2007;07;innvandrere;0;20-29;personer;1232;
befolkning_alder;2007;07;innvandrere;0;30-54;personer;3426;
befolkning_alder;2007;07;innvandrere;0;55-66;personer;794;
befolkning_alder;2007;07;innvandrere;0;67+;personer;801;
befolkning_alder;2007;07;befolkningen_ellers;0;0-5;personer;7251;
befolkning_alder;2007;07;befolkningen_ellers;0;6-15;personer;13990;
befolkning_alder;2007;07;befolkningen_ellers;0;16-19;personer;5662;
befolkning_alder;2007;07;befolkningen_ellers;0;20-29;personer;10701;
befolkning_alder;2007;07;befolkningen_ellers;0;30-54;personer;36001;
befolkning_alder;2007;07;befolkningen_ellers;0;55-66;personer;15257;
befolkning_alder;2007;07;befolkningen_ellers;0;67+;personer;17527;
befolkning_alder;2008;07;alle;alle;0-5;personer;15403;
befolkning_alder;2008;07;alle;alle;6-15;personer;29841;
befolkning_alder;2008;07;alle;alle;16-19;personer;12511;
befolkning_alder;2008;07;alle;alle;20-29;personer;25007;
befolkning_alder;2008;07;alle;alle;30-54;personer;79254;
befolkning_alder;2008;07;alle;alle;55-66;personer;32585;
befolkning_alder;2008;07;alle;alle;67+;personer;31832;
befolkning_alder;2008;07;innvandrere;alle;0-5;personer;269;
befolkning_alder;2008;07;innvandrere;alle;6-15;personer;1269;
befolkning_alder;2008;07;innvandrere;alle;16-19;personer;750;
befolkning_alder;2008;07;innvandrere;alle;20-29;personer;2797;
befolkning_alder;2008;07;innvandrere;alle;30-54;personer;7664;
befolkning_alder;2008;07;innvandrere;alle;55-66;personer;1626;
befolkning_alder;2008;07;innvandrere;alle;67+;personer;1354;
befolkning_alder;2008;07;befolkningen_ellers;alle;0-5;personer;15134;
befolkning_alder;2008;07;befolkningen_ellers;alle;6-15;personer;28572;
befolkning_alder;2008;07;befolkningen_ellers;alle;16-19;personer;11761;
befolkning_alder;2008;07;befolkningen_ellers;alle;20-29;personer;22210;
befolkning_alder;2008;07;befolkningen_ellers;alle;30-54;personer;71590;
befolkning_alder;2008;07;befolkningen_ellers;alle;55-66;personer;30959;
befolkning_alder;2008;07;befolkningen_ellers;alle;67+;personer;30478;
befolkning_alder;2008;07;alle;1;0-5;personer;8062;
befolkning_alder;2008;07;alle;1;6-15;personer;15298;
befolkning_alder;2008;07;alle;1;16-19;personer;6388;
befolkning_alder;2008;07;alle;1;20-29;personer;12817;
befolkning_alder;2008;07;alle;1;30-54;personer;39665;
befolkning_alder;2008;07;alle;1;55-66;personer;16208;
befolkning_alder;2008;07;alle;1;67+;personer;13357;
befolkning_alder;2008;07;innvandrere;1;0-5;personer;140;
befolkning_alder;2008;07;innvandrere;1;6-15;personer;645;
befolkning_alder;2008;07;innvandrere;1;16-19;personer;397;
befolkning_alder;2008;07;innvandrere;1;20-29;personer;1385;
befolkning_alder;2008;07;innvandrere;1;30-54;personer;3906;
befolkning_alder;2008;07;innvandrere;1;55-66;personer;812;
befolkning_alder;2008;07;innvandrere;1;67+;personer;523;
befolkning_alder;2008;07;befolkningen_ellers;1;0-5;personer;7922;
befolkning_alder;2008;07;befolkningen_ellers;1;6-15;personer;14653;
befolkning_alder;2008;07;befolkningen_ellers;1;16-19;personer;5991;
befolkning_alder;2008;07;befolkningen_ellers;1;20-29;personer;11432;
befolkning_alder;2008;07;befolkningen_ellers;1;30-54;personer;35759;
befolkning_alder;2008;07;befolkningen_ellers;1;55-66;personer;15396;
befolkning_alder;2008;07;befolkningen_ellers;1;67+;personer;12834;
befolkning_alder;2008;07;alle;0;0-5;personer;7341;
befolkning_alder;2008;07;alle;0;6-15;personer;14543;
befolkning_alder;2008;07;alle;0;16-19;personer;6123;
befolkning_alder;2008;07;alle;0;20-29;personer;12190;
befolkning_alder;2008;07;alle;0;30-54;personer;39589;
befolkning_alder;2008;07;alle;0;55-66;personer;16377;
befolkning_alder;2008;07;alle;0;67+;personer;18475;
befolkning_alder;2008;07;innvandrere;0;0-5;personer;129;
befolkning_alder;2008;07;innvandrere;0;6-15;personer;624;
befolkning_alder;2008;07;innvandrere;0;16-19;personer;353;
befolkning_alder;2008;07;innvandrere;0;20-29;personer;1412;
befolkning_alder;2008;07;innvandrere;0;30-54;personer;3758;
befolkning_alder;2008;07;innvandrere;0;55-66;personer;814;
befolkning_alder;2008;07;innvandrere;0;67+;personer;831;
befolkning_alder;2008;07;befolkningen_ellers;0;0-5;personer;7212;
befolkning_alder;2008;07;befolkningen_ellers;0;6-15;personer;13919;
befolkning_alder;2008;07;befolkningen_ellers;0;16-19;personer;5770;
befolkning_alder;2008;07;befolkningen_ellers;0;20-29;personer;10778;
befolkning_alder;2008;07;befolkningen_ellers;0;30-54;personer;35831;
befolkning_alder;2008;07;befolkningen_ellers;0;55-66;personer;15563;
befolkning_alder;2008;07;befolkningen_ellers;0;67+;personer;17644;
befolkning_alder;2009;07;alle;alle;0-5;personer;15708;
befolkning_alder;2009;07;alle;alle;6-15;personer;29693;
befolkning_alder;2009;07;alle;alle;16-19;personer;12665;
befolkning_alder;2009;07;alle;alle;20-29;personer;25753;
befolkning_alder;2009;07;alle;alle;30-54;personer;79663;
befolkning_alder;2009;07;alle;alle;55-66;personer;33752;
befolkning_alder;2009;07;alle;alle;67+;personer;31900;
befolkning_alder;2009;07;innvandrere;alle;0-5;personer;303;
befolkning_alder;2009;07;innvandrere;alle;6-15;personer;1407;
befolkning_alder;2009;07;innvandrere;alle;16-19;personer;805;
befolkning_alder;2009;07;innvandrere;alle;20-29;personer;3248;
befolkning_alder;2009;07;innvandrere;alle;30-54;personer;8619;
befolkning_alder;2009;07;innvandrere;alle;55-66;personer;1728;
befolkning_alder;2009;07;innvandrere;alle;67+;personer;1398;
befolkning_alder;2009;07;befolkningen_ellers;alle;0-5;personer;15405;
befolkning_alder;2009;07;befolkningen_ellers;alle;6-15;personer;28286;
befolkning_alder;2009;07;befolkningen_ellers;alle;16-19;personer;11860;
befolkning_alder;2009;07;befolkningen_ellers;alle;20-29;personer;22505;
befolkning_alder;2009;07;befolkningen_ellers;alle;30-54;personer;71044;
befolkning_alder;2009;07;befolkningen_ellers;alle;55-66;personer;32024;
befolkning_alder;2009;07;befolkningen_ellers;alle;67+;personer;30502;
befolkning_alder;2009;07;alle;1;0-5;personer;8221;
befolkning_alder;2009;07;alle;1;6-15;personer;15196;
befolkning_alder;2009;07;alle;1;16-19;personer;6506;
befolkning_alder;2009;07;alle;1;20-29;personer;13240;
befolkning_alder;2009;07;alle;1;30-54;personer;39887;
befolkning_alder;2009;07;alle;1;55-66;personer;16842;
befolkning_alder;2009;07;alle;1;67+;personer;13428;
befolkning_alder;2009;07;innvandrere;1;0-5;personer;167;
befolkning_alder;2009;07;innvandrere;1;6-15;personer;717;
befolkning_alder;2009;07;innvandrere;1;16-19;personer;414;
befolkning_alder;2009;07;innvandrere;1;20-29;personer;1634;
befolkning_alder;2009;07;innvandrere;1;30-54;personer;4445;
befolkning_alder;2009;07;innvandrere;1;55-66;personer;870;
befolkning_alder;2009;07;innvandrere;1;67+;personer;537;
befolkning_alder;2009;07;befolkningen_ellers;1;0-5;personer;8054;
befolkning_alder;2009;07;befolkningen_ellers;1;6-15;personer;14479;
befolkning_alder;2009;07;befolkningen_ellers;1;16-19;personer;6092;
befolkning_alder;2009;07;befolkningen_ellers;1;20-29;personer;11606;
befolkning_alder;2009;07;befolkningen_ellers;1;30-54;personer;35442;
befolkning_alder;2009;07;befolkningen_ellers;1;55-66;personer;15972;
befolkning_alder;2009;07;befolkningen_ellers;1;67+;personer;12891;
befolkning_alder;2009;07;alle;0;0-5;personer;7487;
befolkning_alder;2009;07;alle;0;6-15;personer;14497;
befolkning_alder;2009;07;alle;0;16-19;personer;6159;
befolkning_alder;2009;07;alle;0;20-29;personer;12513;
befolkning_alder;2009;07;alle;0;30-54;personer;39776;
